Date,NORWAY GROWTH
1982-04-30,143.35777
1982-05-31,144.93173
1982-06-30,125.32911
1982-07-30,122.46437
1982-08-31,126.64352
1982-09-30,116.07309
1982-10-29,119.63841
1982-11-30,113.37822
1982-12-31,118.84568
1983-01-31,132.45328
1983-02-28,147.07208
1983-03-31,151.87757
1983-04-29,194.11296
1983-05-31,191.8728
1983-06-30,202.19583
1983-07-29,226.20082
1983-08-31,229.97365
1983-09-30,229.14079
1983-10-31,208.35599
1983-11-30,213.55177
1983-12-30,213.09081
1984-01-31,236.92001
1984-02-29,245.69411
1984-03-30,250.04027
1984-04-30,269.27667
1984-05-31,266.01148
1984-06-29,227.36534
1984-07-31,214.80516
1984-08-31,249.19656
1984-09-28,232.94654
1984-10-31,232.39238
1984-11-30,210.38512
1984-12-31,200.47207
1985-01-31,220.15393
1985-02-28,206.82627
1985-03-29,204.26733
1985-04-30,218.36686
1985-05-31,235.66298
1985-06-28,226.21207
1985-07-31,256.0928
1985-08-30,269.29018
1985-09-30,287.34384
1985-10-31,312.95741
1985-11-29,333.9712
1985-12-31,319.18724
1986-01-31,315.06721
1986-02-28,326.22192
1986-03-31,310.27048
1986-04-30,295.95063
1986-05-30,259.50648
1986-06-30,281.62162
1986-07-31,267.81075
1986-08-29,295.18833
1986-09-30,292.96085
1986-10-31,289.75813
1986-11-28,296.198
1986-12-31,282.9892
1987-01-30,318.58627
1987-02-27,327.34539
1987-03-31,359.6947
1987-04-30,370.88415
1987-05-29,353.13538
1987-06-30,361.53012
1987-07-31,402.64786
1987-08-31,452.73016
1987-09-30,457.68338
1987-10-30,310.33144
1987-11-30,277.38716
1987-12-31,280.26597
1988-01-29,257.47264
1988-02-29,273.92852
1988-03-31,302.12585
1988-04-29,310.40579
1988-05-31,303.03294
1988-06-30,294.73828
1988-07-29,292.66981
1988-08-31,255.00548
1988-09-30,269.94913
1988-10-31,289.18342
1988-11-30,315.47713
1988-12-30,344.74818
1989-01-31,386.33454
1989-02-28,394.63072
1989-03-31,421.39627
1989-04-28,442.49932
1989-05-31,414.34611
1989-06-30,430.45937
1989-07-31,430.83194
1989-08-31,431.79234
1989-09-29,446.36461
1989-10-31,395.7596
1989-11-30,421.66935
1989-12-29,464.40888
1990-01-31,515.85286
1990-02-28,548.54193
1990-03-30,553.5703
1990-04-30,512.55991
1990-05-31,566.26861
1990-06-29,543.05398
1990-07-31,596.1866
1990-08-31,518.31247
1990-09-28,433.65374
1990-10-31,443.67731
1990-11-30,463.17742
1990-12-31,428.53576
1991-01-31,423.68764
1991-02-28,448.97757
1991-03-29,421.64102
1991-04-30,394.06772
1991-05-31,431.50038
1991-06-28,401.23848
1991-07-31,446.19612
1991-08-30,459.7451
1991-09-30,461.95324
1991-10-31,452.46499
1991-11-29,404.13675
1991-12-31,452.65081
1992-01-31,461.11154
1992-02-28,415.5304
1992-03-31,412.77727
1992-04-30,409.2536
1992-05-29,444.63189
1992-06-30,396.32011
1992-07-31,395.84756
1992-08-31,345.64126
1992-09-30,339.27512
1992-10-30,301.38506
1992-11-30,314.73401
1992-12-31,299.42118
1993-01-29,316.64686
1993-02-26,307.96724
1993-03-31,333.41127
1993-04-30,347.57154
1993-05-31,341.12967
1993-06-30,316.99124
1993-07-30,321.18664
1993-08-31,350.4575
1993-09-30,350.86516
1993-10-29,379.81091
1993-11-30,345.43425
1993-12-31,352.20357
1994-01-31,417.7542
1994-02-28,438.95482
1994-03-31,397.57056
1994-04-29,412.30999
1994-05-31,410.06514
1994-06-30,394.44764
1994-07-29,456.6429
1994-08-31,466.39753
1994-09-30,452.64103
1994-10-31,494.68678
1994-11-30,467.83646
1994-12-30,487.77777
1995-01-31,490.3599
1995-02-28,468.371
1995-03-31,467.69212
1995-04-28,508.57729
1995-05-31,509.10769
1995-06-30,525.63368
1995-07-31,554.25653
1995-08-31,531.7774
1995-09-29,551.3668
1995-10-31,531.01443
1995-11-30,535.26775
1995-12-29,548.66913
1996-01-31,548.58428
1996-02-29,558.68374
1996-03-29,562.1775
1996-04-30,594.76777
1996-05-31,603.94444
1996-06-28,589.25445
1996-07-31,546.60342
1996-08-30,569.9614
1996-09-30,577.0408
1996-10-31,585.51042
1996-11-29,628.81785
1996-12-31,662.14952
1997-01-31,696.4885828059998
1997-02-28,641.806768070728
1997-03-31,645.1526164476381
1997-04-30,626.7980831540995
1997-05-30,649.1575545015988
1997-06-30,663.2037544299349
1997-07-31,652.4298807230379
1997-08-29,676.1050453853076
1997-09-30,759.8879893625283
1997-10-31,732.3623753554523
1997-11-28,685.1419124319821
1997-12-31,665.8313230923538
1998-01-30,623.2905976623553
1998-02-27,643.5274301525025
1998-03-31,706.0293980827718
1998-04-30,755.9045140184206
1998-05-29,688.7008095507174
1998-06-30,668.7398148613877
1998-07-31,664.5300750812253
1998-08-31,486.2458287144572
1998-09-30,476.22101512476496
1998-10-30,568.5001354917125
1998-11-30,518.912376358101
1998-12-31,485.82849800370104
1999-01-29,522.6493006606039
1999-02-26,478.91926365014905
1999-03-31,495.7794473672637
1999-04-30,521.4172284140418
1999-05-31,511.6005350331959
1999-06-30,498.72560183561677
1999-07-30,503.0312042294389
1999-08-31,508.1210284870384
1999-09-30,515.5203569600278
1999-10-29,493.75033019248815
1999-11-30,507.8024620255291
1999-12-31,558.1182896788752
2000-01-31,522.7832618180323
2000-02-29,526.024751534575
2000-03-31,520.9581548879387
2000-04-28,492.3043045716727
2000-05-31,506.81022952044674
2000-06-30,554.8115572568646
2000-07-31,563.2150896237389
2000-08-31,566.6291370313158
2000-09-29,570.4095634916426
2000-10-31,557.7068512065631
2000-11-30,545.8282768269814
2000-12-29,563.3830782296618
2001-01-01,563.3830782296618
2001-01-02,575.9646737984558
2001-01-03,559.4215394001435
2001-01-04,573.1678610364044
2001-01-05,581.9527980826981
2001-01-08,581.1122658073091
2001-01-09,572.5293422562872
2001-01-10,572.1637080119872
2001-01-11,572.396204107317
2001-01-12,572.3029645129876
2001-01-15,573.3187104126642
2001-01-16,570.0045092866573
2001-01-17,577.6008618758647
2001-01-18,580.0265487912765
2001-01-19,575.0457460601855
2001-01-22,571.9836382243924
2001-01-23,573.3658252150036
2001-01-24,576.4682408301463
2001-01-25,570.5407893768157
2001-01-26,574.9771218914958
2001-01-29,568.250235811582
2001-01-30,583.4853391852732
2001-01-31,592.4022688333839
2001-02-01,600.8789286845346
2001-02-02,599.398326338873
2001-02-05,597.9334263589164
2001-02-06,602.3126391144679
2001-02-07,596.3897732421185
2001-02-08,589.24620253143
2001-02-09,587.7122293911067
2001-02-12,576.1911921174601
2001-02-13,573.7592622804839
2001-02-14,563.889398167148
2001-02-15,553.5554020530545
2001-02-16,560.014768710283
2001-02-19,571.7125226174496
2001-02-20,560.0216615324958
2001-02-21,561.7517019283174
2001-02-22,562.4788389735803
2001-02-23,558.8129079028388
2001-02-26,564.3048662606278
2001-02-27,568.9101151402313
2001-02-28,566.5245685357024
2001-03-01,560.507376800508
2001-03-02,566.3001455829155
2001-03-05,572.1350367507542
2001-03-06,592.0989755572551
2001-03-07,584.520924792076
2001-03-08,587.5050669738172
2001-03-09,585.4495992286318
2001-03-12,571.8547062561707
2001-03-13,555.2635244669344
2001-03-14,535.8630685925874
2001-03-15,540.6721196213041
2001-03-16,529.6480261957585
2001-03-19,525.4697764579355
2001-03-20,535.3288601457677
2001-03-21,525.6927016139635
2001-03-22,502.45577207256287
2001-03-23,505.618625242986
2001-03-26,513.4815597750804
2001-03-27,522.8083329173638
2001-03-28,514.2469658774546
2001-03-29,512.897784577237
2001-03-30,524.7311322725998
2001-04-02,522.6001263565224
2001-04-03,514.8875166100128
2001-04-04,517.2259146308542
2001-04-05,528.9780573767085
2001-04-06,528.8998521424844
2001-04-09,527.9465471390913
2001-04-10,538.1683468826293
2001-04-11,538.0931029395801
2001-04-12,543.2015629672666
2001-04-13,543.2015629672666
2001-04-16,537.6697733204664
2001-04-17,534.6178038673256
2001-04-18,539.8184818390074
2001-04-19,538.8477330249099
2001-04-20,541.2014341309512
2001-04-23,542.1407379820555
2001-04-24,551.9944187784304
2001-04-25,552.2833409470167
2001-04-26,553.7791094011824
2001-04-27,558.5901586930354
2001-04-30,561.9001425182945
2001-05-01,565.2182062737835
2001-05-02,565.1123437651374
2001-05-03,554.2631237296955
2001-05-04,554.7030183409215
2001-05-07,557.8329858674017
2001-05-08,556.2029857686501
2001-05-09,549.371933693961
2001-05-10,553.2961636669589
2001-05-11,553.2278849138818
2001-05-14,541.9872793485781
2001-05-15,546.9253998265572
2001-05-16,548.6880304782861
2001-05-17,548.7424071722535
2001-05-18,553.9553100488707
2001-05-21,562.7034343852538
2001-05-22,560.6378826686283
2001-05-23,554.2388548881629
2001-05-24,554.503530070527
2001-05-25,564.5397313986683
2001-05-28,565.472963978687
2001-05-29,558.7666703974762
2001-05-30,556.0840623901822
2001-05-31,545.7481109412129
2001-06-01,541.583716571849
2001-06-04,542.3514024762494
2001-06-05,543.7355370297321
2001-06-06,545.2230260705519
2001-06-07,544.7903631473737
2001-06-08,545.0910708999265
2001-06-11,536.4910476143541
2001-06-12,528.0800688706246
2001-06-13,541.7536844850812
2001-06-14,538.0655958765216
2001-06-15,537.2172820752105
2001-06-18,538.5047801896291
2001-06-19,548.2149122668799
2001-06-20,542.5393610242769
2001-06-21,539.1205351605314
2001-06-22,546.2331592820836
2001-06-25,549.2233186716517
2001-06-26,539.441420433099
2001-06-27,539.061672370659
2001-06-28,535.0897393510328
2001-06-29,538.9447976573027
2001-07-02,540.4087736347734
2001-07-03,540.3083112494855
2001-07-04,538.4450220060135
2001-07-05,531.9801524331746
2001-07-06,533.4338687763351
2001-07-09,537.2603685032069
2001-07-10,536.443364545199
2001-07-11,536.3971730416289
2001-07-12,531.0215339537358
2001-07-13,523.1027368460993
2001-07-16,517.3584134354478
2001-07-17,510.032101645168
2001-07-18,514.1780780324236
2001-07-19,524.7240130788189
2001-07-20,524.3937282260025
2001-07-23,528.0222366882316
2001-07-24,525.3224158747734
2001-07-25,520.9325787520388
2001-07-26,522.6782637444674
2001-07-27,526.7838107739755
2001-07-30,532.0291366652484
2001-07-31,531.3681102503697
2001-08-01,535.9827081061592
2001-08-02,538.9994397973752
2001-08-03,535.6811440205737
2001-08-06,531.4895370765604
2001-08-07,528.2916134519136
2001-08-08,525.3317978919195
2001-08-09,528.0941369216117
2001-08-10,528.4216793488803
2001-08-13,527.4851276303401
2001-08-14,530.7803876195532
2001-08-15,533.959456823922
2001-08-16,535.2160779447784
2001-08-17,531.9289131271125
2001-08-20,524.5502961208288
2001-08-21,527.559330540501
2001-08-22,530.0211739263694
2001-08-23,520.2222781671258
2001-08-24,526.136458025535
2001-08-27,523.8057086499787
2001-08-28,523.8429458921764
2001-08-29,515.0348509012846
2001-08-30,513.6162320344926
2001-08-31,511.81851575124284
2001-09-03,510.2157152240903
2001-09-04,512.610112958161
2001-09-05,512.8122524346892
2001-09-06,512.1387225010019
2001-09-07,508.5645581160807
2001-09-10,492.13212872612627
2001-09-11,514.3123208506681
2001-09-12,490.34908992124394
2001-09-13,494.0987819474128
2001-09-14,492.5013048650322
2001-09-17,486.2982566009229
2001-09-18,478.6003341764646
2001-09-19,478.87703552286877
2001-09-20,461.4477284439953
2001-09-21,435.99945807634487
2001-09-24,446.4830527341384
2001-09-25,463.45436381730156
2001-09-26,456.91956622949704
2001-09-27,456.6417546306942
2001-09-28,459.0111166541872
2001-10-01,450.8445284034962
2001-10-02,454.32640574586367
2001-10-03,455.91326318557896
2001-10-04,459.7484709428746
2001-10-05,455.8867317544411
2001-10-08,453.32862170445736
2001-10-09,458.6069437084353
2001-10-10,459.48592973331705
2001-10-11,462.8578632554387
2001-10-12,458.75916002817377
2001-10-15,451.9343638434652
2001-10-16,457.9391713820496
2001-10-17,469.3889388875033
2001-10-18,459.889524929074
2001-10-19,448.4518761147427
2001-10-22,452.3478895095136
2001-10-23,461.5692526589127
2001-10-24,467.9247026161957
2001-10-25,464.10374622234735
2001-10-26,475.3909447215812
2001-10-29,482.3909892030206
2001-10-30,480.78900075303017
2001-10-31,477.3018231492053
2001-11-01,473.0472693276217
2001-11-02,469.4513771512751
2001-11-05,478.61293952579456
2001-11-06,478.43737661082037
2001-11-07,483.6128797952418
2001-11-08,488.1830755241219
2001-11-09,492.35137181061805
2001-11-12,485.21180639728163
2001-11-13,491.86140386766215
2001-11-14,496.63270461141093
2001-11-15,485.70242030280764
2001-11-16,480.0542177700777
2001-11-19,475.9787391069672
2001-11-20,481.78795795593044
2001-11-21,477.60677976631166
2001-11-22,489.82843756942293
2001-11-23,482.0142787376394
2001-11-26,479.8666366394402
2001-11-27,483.07633232831716
2001-11-28,484.60036279164456
2001-11-29,487.13713067030795
2001-11-30,491.31262160863747
2001-12-03,484.63584607771054
2001-12-04,493.3836741242023
2001-12-05,499.7900585304998
2001-12-06,495.9820885206301
2001-12-07,493.3597182146022
2001-12-10,488.82666992805866
2001-12-11,489.52473679376516
2001-12-12,495.8321509185736
2001-12-13,486.64153796196734
2001-12-14,488.4565870471321
2001-12-17,483.8868699867755
2001-12-18,484.3225448548225
2001-12-19,476.02995853537595
2001-12-20,478.6075525381093
2001-12-21,478.0604924311413
2001-12-24,471.95668763975186
2001-12-25,471.95668763975186
2001-12-26,472.59772509265036
2001-12-27,489.891968581845
2001-12-28,492.7441274808302
2001-12-31,496.32050943917733
2002-01-01,496.32050943917733
2002-01-02,506.27517877179315
2002-01-03,514.3301108056244
2002-01-04,511.365691168999
2002-01-07,506.32963127421317
2002-01-08,503.92677864820223
2002-01-09,507.85472289941
2002-01-10,507.6985454131751
2002-01-11,504.6388021094381
2002-01-14,506.6779634835993
2002-01-15,486.12419982394294
2002-01-16,473.9636603968738
2002-01-17,482.0034138775676
2002-01-18,477.3489534129534
2002-01-21,473.9592618906772
2002-01-22,473.99991197993177
2002-01-23,472.13062334133065
2002-01-24,478.8961687974875
2002-01-25,471.31666674198215
2002-01-28,478.2878559538546
2002-01-29,474.7301045438362
2002-01-30,466.80487351228317
2002-01-31,467.7462618811478
2002-02-01,468.2585034772927
2002-02-04,469.6764009111854
2002-02-05,467.17931170023996
2002-02-06,473.12329117281473
2002-02-07,479.44203218087824
2002-02-08,472.41258067529037
2002-02-11,476.37141417010207
2002-02-12,471.2684489364473
2002-02-13,475.1935965865541
2002-02-14,474.0273857528666
2002-02-15,476.6541725848358
2002-02-18,474.49676783103087
2002-02-19,472.2423581724101
2002-02-20,467.4983777252484
2002-02-21,470.0158250630019
2002-02-22,481.2824123099082
2002-02-25,479.70595839163946
2002-02-26,482.8562424094683
2002-02-27,491.36511924379977
2002-02-28,489.00011754056715
2002-03-01,490.4782354248313
2002-03-04,492.7541205435326
2002-03-05,498.18157695105805
2002-03-06,496.935552374209
2002-03-07,513.0115476543551
2002-03-08,516.4914163951115
2002-03-11,508.62834092820896
2002-03-12,507.9423784743296
2002-03-13,506.40485690460287
2002-03-14,511.61799632953597
2002-03-15,510.21588267933953
2002-03-18,511.7639924185733
2002-03-19,519.4830639622057
2002-03-20,515.5971385202213
2002-03-21,523.2857991044588
2002-03-22,523.735147634717
2002-03-25,522.7189403126491
2002-03-26,521.5079279018142
2002-03-27,523.1626294150769
2002-03-28,523.426233670305
2002-03-29,523.426233670305
2002-04-01,527.3763161360133
2002-04-02,530.4272814891386
2002-04-03,527.8171637404415
2002-04-04,519.7315378787185
2002-04-05,523.4974150580003
2002-04-08,518.9348076556804
2002-04-09,522.740642642107
2002-04-10,520.997606671443
2002-04-11,522.9908364246103
2002-04-12,518.1714180865745
2002-04-15,520.2482951981469
2002-04-16,527.8313074326112
2002-04-17,531.8634018250361
2002-04-18,534.1271299091568
2002-04-19,530.8327342498294
2002-04-22,527.0020265155392
2002-04-23,524.8127753258894
2002-04-24,524.5705736654468
2002-04-25,519.3992900652744
2002-04-26,521.7870917688219
2002-04-29,518.4209659698481
2002-04-30,517.2892471213717
2002-05-01,520.4780525014133
2002-05-02,532.3781212086966
2002-05-03,531.3873036980754
2002-05-06,530.7204214341965
2002-05-07,521.6760302529839
2002-05-08,532.5222435439315
2002-05-09,533.4618815180035
2002-05-10,536.9243739646508
2002-05-13,537.4334849901708
2002-05-14,543.4812815627365
2002-05-15,541.9038861382373
2002-05-16,548.0724975707817
2002-05-17,553.9297711001813
2002-05-20,555.5613458161482
2002-05-21,552.8101493663271
2002-05-22,554.2171994726295
2002-05-23,555.9400571094844
2002-05-24,555.8142378509309
2002-05-27,554.5084328848694
2002-05-28,557.580385052546
2002-05-29,540.1772167039668
2002-05-30,535.538439787734
2002-05-31,534.6384004513808
2002-06-03,533.4777890097292
2002-06-04,522.4397078041139
2002-06-05,523.0672262632152
2002-06-06,528.9756268097317
2002-06-07,514.6182672061833
2002-06-10,516.8400776568515
2002-06-11,527.7538886938353
2002-06-12,529.3649074592835
2002-06-13,536.4811866322633
2002-06-14,523.7958775698785
2002-06-17,535.3690703130778
2002-06-18,540.4288422752244
2002-06-19,540.3608712612976
2002-06-20,526.6343703395454
2002-06-21,523.3224629706931
2002-06-24,511.6883849112509
2002-06-25,514.0654252783652
2002-06-26,503.5723068256734
2002-06-27,523.7619048480129
2002-06-28,532.4846928153025
2002-07-01,538.0245178306552
2002-07-02,537.4437482338822
2002-07-03,530.4473995966185
2002-07-04,532.4504409699255
2002-07-05,546.4870146633348
2002-07-08,557.7542457553707
2002-07-09,560.7288478631182
2002-07-10,550.0603593775943
2002-07-11,548.1193483686072
2002-07-12,543.5663019807191
2002-07-15,545.7239026537027
2002-07-16,538.8773437639211
2002-07-17,546.8639768828768
2002-07-18,547.5590759231537
2002-07-19,538.6879838749131
2002-07-22,513.4244154412568
2002-07-23,490.5593457323492
2002-07-24,464.9973440150656
2002-07-25,489.75208190167945
2002-07-26,489.67725354200024
2002-07-29,493.62871938591366
2002-07-30,499.75930300496265
2002-07-31,508.3674936562448
2002-08-01,507.27376681529717
2002-08-02,504.88660735641315
2002-08-05,489.3906854737568
2002-08-06,488.9811029305276
2002-08-07,497.2085577680157
2002-08-08,506.36518602986723
2002-08-09,509.1214344448312
2002-08-12,503.09019381586455
2002-08-13,509.4109434974506
2002-08-14,509.69699151797624
2002-08-15,517.2820670462809
2002-08-16,517.0004231588815
2002-08-19,514.6609746520695
2002-08-20,518.3573299936546
2002-08-21,516.428962326556
2002-08-22,515.0573023956304
2002-08-23,510.5169052561772
2002-08-26,508.5957463063324
2002-08-27,512.96831334275
2002-08-28,501.26534686769344
2002-08-29,495.0192926923869
2002-08-30,496.58841714166095
2002-09-02,488.51723836448656
2002-09-03,478.9693953048128
2002-09-04,472.02226798648115
2002-09-05,463.53740697146657
2002-09-06,471.6446055381606
2002-09-09,464.3170369358693
2002-09-10,459.86501724585196
2002-09-11,464.87751780969154
2002-09-12,462.05835473479806
2002-09-13,454.66098101975336
2002-09-16,453.22515418749214
2002-09-17,451.3221622647544
2002-09-18,443.6110290659305
2002-09-19,437.21871472985345
2002-09-20,439.6957776005524
2002-09-23,440.5554516931459
2002-09-24,427.5542237843915
2002-09-25,430.20047045776005
2002-09-26,438.24599683500867
2002-09-27,436.8137663085416
2002-09-30,440.0649762168196
2002-10-01,439.51961390793014
2002-10-02,447.0822621986278
2002-10-03,450.6675773737872
2002-10-04,451.9327826279887
2002-10-07,448.78277558919905
2002-10-08,450.0197445839272
2002-10-09,448.86143397813413
2002-10-10,444.88132348889417
2002-10-11,459.6372749757352
2002-10-14,461.1862127598809
2002-10-15,474.61786396031147
2002-10-16,467.84480163893403
2002-10-17,466.51795275614035
2002-10-18,456.5666770404772
2002-10-21,460.5788605975374
2002-10-22,451.9563907722762
2002-10-23,453.98408699985737
2002-10-24,453.6645580317095
2002-10-25,453.5850384718355
2002-10-28,455.81855016050383
2002-10-29,445.5732964214699
2002-10-30,444.7080389719722
2002-10-31,456.54195339662846
2002-11-01,460.3311923131218
2002-11-04,471.756534172219
2002-11-05,472.05633277288865
2002-11-06,467.9521521598372
2002-11-07,469.38598006743797
2002-11-08,465.0889036251968
2002-11-11,465.6873004997995
2002-11-12,463.7284429402832
2002-11-13,470.77008553745304
2002-11-14,470.2355432571727
2002-11-15,471.7971172272979
2002-11-18,478.96579283450507
2002-11-19,473.4317399517144
2002-11-20,464.1591167638791
2002-11-21,474.05247064532966
2002-11-22,479.2451263648854
2002-11-25,474.0284339548833
2002-11-26,473.9701255906501
2002-11-27,480.8839945875992
2002-11-28,489.9211671641491
2002-11-29,500.9670981765305
2002-12-02,506.1430738012087
2002-12-03,491.003841905947
2002-12-04,494.9394729328958
2002-12-05,486.28728320257153
2002-12-06,447.52199734244454
2002-12-09,449.69252286227106
2002-12-10,449.2670755013296
2002-12-11,447.1448889134556
2002-12-12,450.1800394025533
2002-12-13,449.95320984470845
2002-12-16,449.0186565909408
2002-12-17,454.72282258446603
2002-12-18,457.6803725600673
2002-12-19,457.8803613937373
2002-12-20,460.04095265697015
2002-12-23,452.49970307963804
2002-12-24,454.57160287509316
2002-12-25,454.57160287509316
2002-12-26,455.0626300124773
2002-12-27,454.5540520081116
2002-12-30,456.2679138316834
2002-12-31,458.3721698811832
2003-01-01,458.3721698811832
2003-01-02,459.8430404918662
2003-01-03,468.26161567945974
2003-01-06,465.57914489136897
2003-01-07,468.5539590618293
2003-01-08,456.8106595025496
2003-01-09,464.7431310531548
2003-01-10,467.24012549777206
2003-01-13,473.92160514423136
2003-01-14,474.640645189145
2003-01-15,474.18463083869665
2003-01-16,475.5329766435503
2003-01-17,471.4818270410701
2003-01-20,469.523501091406
2003-01-21,463.45894061502617
2003-01-22,457.42780605366977
2003-01-23,456.01473743482154
2003-01-24,458.8367450332637
2003-01-27,428.0743268051137
2003-01-28,422.16955675730134
2003-01-29,413.5426726030318
2003-01-30,417.92330776269483
2003-01-31,418.3827401358912
2003-02-03,415.53494196274744
2003-02-04,414.90731702627806
2003-02-05,410.6414216822421
2003-02-06,407.3583884970017
2003-02-07,409.27804748884114
2003-02-10,402.24109002027524
2003-02-11,408.7761048740946
2003-02-12,405.91391487643835
2003-02-13,401.29482227202874
2003-02-14,401.9745725309705
2003-02-17,404.8852108709295
2003-02-18,408.84354648087236
2003-02-19,399.9430979123062
2003-02-20,391.1728724549054
2003-02-21,390.5680111975522
2003-02-24,383.55913240375514
2003-02-25,370.283502179803
2003-02-26,374.428842346778
2003-02-27,372.528405076497
2003-02-28,386.9058325610861
2003-03-03,390.6223232026412
2003-03-04,389.5898780340083
2003-03-05,393.2808724545007
2003-03-06,386.90592852151957
2003-03-07,379.5534759626732
2003-03-10,383.81355141744285
2003-03-11,385.52356891321534
2003-03-12,392.49412692564675
2003-03-13,394.6072645957835
2003-03-14,390.22542940865117
2003-03-17,381.5553964917196
2003-03-18,379.20562580823065
2003-03-19,385.02374456058214
2003-03-20,384.81995899716156
2003-03-21,391.330331280171
2003-03-24,377.0782165440988
2003-03-25,384.79640168383327
2003-03-26,383.62474305722725
2003-03-27,382.82249816589297
2003-03-28,380.3189177551326
2003-03-31,383.6957873039576
2003-04-01,385.20105901936324
2003-04-02,390.07813155200427
2003-04-03,390.56950301163045
2003-04-04,391.74626602387707
2003-04-07,402.2676953860415
2003-04-08,400.43866330077515
2003-04-09,406.3068184200914
2003-04-10,401.35353291414475
2003-04-11,401.97673005269405
2003-04-14,404.4151954253644
2003-04-15,410.32305158237455
2003-04-16,416.0578151365762
2003-04-17,416.8857765354404
2003-04-18,416.8857765354404
2003-04-21,416.81063386119
2003-04-22,418.05587867681396
2003-04-23,426.0185888031009
2003-04-24,424.09544207800576
2003-04-25,424.84309311499385
2003-04-28,423.76756987915655
2003-04-29,435.31579132583425
2003-04-30,435.5315671475762
2003-05-01,438.271625971241
2003-05-02,437.2507108207548
2003-05-05,439.6338154341613
2003-05-06,446.4236009495469
2003-05-07,451.18676957175256
2003-05-08,448.8650388553964
2003-05-09,454.2316145933226
2003-05-12,457.6051118938007
2003-05-13,461.2312484890852
2003-05-14,464.00633189765216
2003-05-15,472.82035022764893
2003-05-16,486.4295507702674
2003-05-19,475.3272227053775
2003-05-20,477.80730773395214
2003-05-21,474.01477493149656
2003-05-22,476.1111790352416
2003-05-23,484.2613634256625
2003-05-26,482.1028822004069
2003-05-27,478.66027640188565
2003-05-28,483.769427555238
2003-05-29,487.21463963779956
2003-05-30,483.8491988854046
2003-06-02,492.0123893261961
2003-06-03,487.3228312817336
2003-06-04,486.3373650305801
2003-06-05,484.0326323051991
2003-06-06,487.8201673611247
2003-06-09,488.7291664786876
2003-06-10,484.03590050343996
2003-06-11,489.87706858262067
2003-06-12,486.909606034668
2003-06-13,486.207861065172
2003-06-16,491.74898060971157
2003-06-17,490.6463030247052
2003-06-18,483.2719515736624
2003-06-19,487.86713128086717
2003-06-20,480.4874441087817
2003-06-23,476.5778142165001
2003-06-24,475.6232970633661
2003-06-25,471.40785827349276
2003-06-26,464.0580097916384
2003-06-27,467.5632381660821
2003-06-30,464.03257949211195
2003-07-01,468.03013028736325
2003-07-02,470.86113339049217
2003-07-03,469.5221411341752
2003-07-04,467.40019497727343
2003-07-07,465.07523616943354
2003-07-08,463.9726636400372
2003-07-09,457.6661658476411
2003-07-10,455.6778670586939
2003-07-11,460.0922603572333
2003-07-14,472.65670702282836
2003-07-15,470.2918183014977
2003-07-16,474.22905416471696
2003-07-17,467.8722492381928
2003-07-18,468.7268457285916
2003-07-21,472.714714038364
2003-07-22,473.3470544347978
2003-07-23,482.58219629725653
2003-07-24,492.233400096187
2003-07-25,499.4117045462246
2003-07-28,499.16596870668633
2003-07-29,497.82800264387424
2003-07-30,496.0943010365936
2003-07-31,495.05098570365794
2003-08-01,498.48574294882474
