Date,UNITED KINGDOM GROWTH
2006-01-17,5619.280033219606
2006-01-18,5588.464222966182
2006-01-19,5621.178282786301
2006-01-20,5606.423330969537
2006-01-23,5662.812140613943
2006-01-24,5649.767370316292
2006-01-25,5731.973280677994
2006-01-26,5738.574172125973
2006-01-27,5761.57626635807
2006-01-30,5744.011509305233
2006-01-31,5740.816832240508
2006-02-01,5781.743187353911
2006-02-02,5729.935157802431
2006-02-03,5691.44721667155
2006-02-06,5668.174272662076
2006-02-07,5596.907708608827
2006-02-08,5581.1714347350335
2006-02-09,5657.806148983822
2006-02-10,5613.177507652609
2006-02-13,5631.789040962325
2006-02-14,5577.496446741434
2006-02-15,5634.973826878896
2006-02-16,5647.996755127588
2006-02-17,5684.926720796744
2006-02-20,5728.703720289058
2006-02-21,5713.649331798367
2006-02-22,5724.176677897481
2006-02-23,5702.879803417365
2006-02-24,5691.289056210925
2006-02-27,5687.673447349854
2006-02-28,5631.370352267797
2006-03-01,5697.51857684838
2006-03-02,5667.7198504564785
2006-03-03,5717.041024937081
2006-03-06,5739.818490834442
2006-03-07,5657.157005095268
2006-03-08,5640.324117993752
2006-03-09,5705.436908148813
2006-03-10,5718.831089801598
2006-03-13,5781.3085532816995
2006-03-14,5842.25528440425
2006-03-15,5869.200945712053
2006-03-16,5908.632709006631
2006-03-17,5901.314087478775
2006-03-20,5892.586489832386
2006-03-21,5857.9598832678
2006-03-22,5884.365936366758
2006-03-23,5825.2644251934125
2006-03-24,5913.256016127548
2006-03-27,5870.831937335634
2006-03-28,5844.531326577283
2006-03-29,5817.295156767059
2006-03-30,5903.682717249094
2006-03-31,5820.390876416293
2006-04-03,5900.215301604127
2006-04-04,5935.805683185724
2006-04-05,5964.7428004491485
2006-04-06,5964.514138819051
2006-04-07,5916.283447652129
2006-04-10,5966.897755458345
2006-04-11,5942.061781489545
2006-04-12,5947.262408134099
2006-04-13,5978.360331527385
2006-04-14,5978.360331527385
2006-04-17,6050.705350665681
2006-04-18,6093.005387764083
2006-04-19,6192.110804710426
2006-04-20,6140.109570945004
2006-04-21,6222.372406338667
2006-04-24,6194.360454844711
2006-04-25,6189.005695457322
2006-04-26,6197.561887026224
2006-04-27,6222.562084445059
2006-04-28,6229.690189585648
2006-05-01,6278.358305390184
2006-05-02,6365.279128604239
2006-05-03,6299.182708833448
2006-05-04,6361.9317312971825
2006-05-05,6450.109799012608
2006-05-08,6410.293426195983
2006-05-09,6484.885921245111
2006-05-10,6468.983484130466
2006-05-11,6484.107667373908
2006-05-12,6392.182223903952
2006-05-15,6264.555954184655
2006-05-16,6280.842668522465
2006-05-17,6107.0998365556325
2006-05-18,6101.317883424778
2006-05-19,6022.423549108843
2006-05-22,5913.0901512549135
2006-05-23,6091.171474113572
2006-05-24,5933.897327834685
2006-05-25,6054.118217344191
2006-05-26,6130.288687439542
2006-05-29,6143.012271065322
2006-05-30,6080.45996449657
2006-05-31,6096.314919079563
2006-06-01,6097.083412470846
2006-06-02,6171.9733419198365
2006-06-05,6146.102957612709
2006-06-06,5970.069921964669
2006-06-07,5986.136255425901
2006-06-08,5755.27441330463
2006-06-09,5865.381015947512
2006-06-12,5835.76317873096
2006-06-13,5711.2842843295675
2006-06-14,5736.312051489323
2006-06-15,5884.198349320978
2006-06-16,5851.783870081753
2006-06-19,5839.8110966777485
2006-06-20,5911.400470451988
2006-06-21,5925.581963244811
2006-06-22,5892.60368537636
2006-06-23,5882.177635731383
2006-06-26,5869.112307403048
2006-06-27,5863.169504155648
2006-06-28,5863.99407277187
2006-06-29,5973.189461236072
2006-06-30,6156.318556665362
2006-07-03,6189.563452342021
2006-07-04,6178.036167108206
2006-07-05,6075.4892328851865
2006-07-06,6145.418905422628
2006-07-07,6203.426751699543
2006-07-10,6170.149312737463
2006-07-11,6137.301116263138
2006-07-12,6126.793991932123
2006-07-13,6061.308884945408
2006-07-14,5967.182510091108
2006-07-17,5888.463535313565
2006-07-18,5881.835754354595
2006-07-19,6024.668602538666
2006-07-20,6064.222287667449
2006-07-21,6034.406318834862
2006-07-24,6115.04298371966
2006-07-25,6124.338845916879
2006-07-26,6146.039023098133
2006-07-27,6257.6651720975315
2006-07-28,6298.332964206502
2006-07-31,6265.98410770243
2006-08-01,6218.293768506231
2006-08-02,6311.320803962962
2006-08-03,6242.845287250363
2006-08-04,6368.90864039596
2006-08-07,6281.41446328988
2006-08-08,6256.910541447129
2006-08-09,6307.62538437854
2006-08-10,6227.716123305634
2006-08-11,6247.79462964858
2006-08-14,6285.856400732719
2006-08-15,6319.321045953493
2006-08-16,6364.622605720677
2006-08-17,6353.972416902707
2006-08-18,6301.460066512099
2006-08-21,6381.202458888797
2006-08-22,6336.926736526675
2006-08-23,6306.5288333747985
2006-08-24,6300.9092491518695
2006-08-25,6285.365758962393
2006-08-28,6322.022894505887
2006-08-29,6312.827400191655
2006-08-30,6411.847273483005
2006-08-31,6391.140655456341
2006-09-01,6441.209701755607
2006-09-04,6489.019304743952
2006-09-05,6446.231453305974
2006-09-06,6339.201091369067
2006-09-07,6226.96691303716
2006-09-08,6217.803090088607
2006-09-11,6150.782752283809
2006-09-12,6232.161416483662
2006-09-13,6237.200409211802
2006-09-14,6278.57089303387
2006-09-15,6209.59165153321
2006-09-18,6234.703042056724
2006-09-19,6209.438434457646
2006-09-20,6242.758535943611
2006-09-21,6299.356170579768
2006-09-22,6243.368246556521
2006-09-25,6182.3180195236
2006-09-26,6259.074531145644
2006-09-27,6298.924669030076
2006-09-28,6296.246704667012
2006-09-29,6248.671232828433
2006-10-02,6312.49385514741
2006-10-03,6285.862118077693
2006-10-04,6272.105503994156
2006-10-05,6292.742947994842
2006-10-06,6254.830750925247
2006-10-09,6290.346906682151
2006-10-10,6290.983672219102
2006-10-11,6302.0662792980775
2006-10-12,6361.613534162262
2006-10-13,6398.05115348181
2006-10-16,6434.215350274595
2006-10-17,6404.754661830631
2006-10-18,6459.435465412254
2006-10-19,6533.0264018217895
2006-10-20,6552.984198399716
2006-10-23,6527.126885454453
2006-10-24,6544.804448525821
2006-10-25,6610.491799173638
2006-10-26,6564.11338603785
2006-10-27,6544.5315288814445
2006-10-30,6508.857918599046
2006-10-31,6522.204802068317
2006-11-01,6554.727502352158
2006-11-02,6565.040217253051
2006-11-03,6536.31216478176
2006-11-06,6612.2825172557905
2006-11-07,6691.75769959798
2006-11-08,6648.132233520504
2006-11-09,6616.578864883317
2006-11-10,6627.827758204355
2006-11-13,6569.701647595119
2006-11-14,6540.21211251348
2006-11-15,6559.438203971589
2006-11-16,6586.557767119193
2006-11-17,6514.000693824398
2006-11-20,6550.008632149096
2006-11-21,6552.754398481061
2006-11-22,6561.322438555685
2006-11-23,6546.3257972508745
2006-11-24,6584.749283375651
2006-11-27,6525.186981443769
2006-11-28,6544.882947639003
2006-11-29,6643.162486833781
2006-11-30,6667.8161154309
2006-12-01,6707.763926993559
2006-12-04,6731.279292454595
2006-12-05,6747.31876311979
2006-12-06,6731.019872369004
2006-12-07,6759.845469283161
2006-12-08,6770.986670562211
2006-12-11,6740.50833586773
2006-12-12,6787.598657294329
2006-12-13,6840.333642795353
2006-12-14,6870.821036280093
2006-12-15,6858.286814208683
2006-12-18,6835.939849464918
2006-12-19,6840.129175439777
2006-12-20,6846.016276042079
2006-12-21,6820.535117902368
2006-12-22,6824.996755513932
2006-12-25,6824.996755513932
2006-12-26,6813.853903668195
2006-12-27,6878.33652181136
2006-12-28,6897.704155049503
2006-12-29,6869.55778654723
2007-01-01,6869.55778654723
2007-01-02,7026.466265714354
2007-01-03,6940.876959477605
2007-01-04,6886.079532080967
2007-01-05,6754.7141684320095
2007-01-08,6749.944256148721
2007-01-09,6782.255419800277
2007-01-10,6737.965661037734
2007-01-11,6852.466838122171
2007-01-12,6927.39191746061
2007-01-15,6972.740308007701
2007-01-16,6920.266033322085
2007-01-17,6959.880848566359
2007-01-18,6981.9206983005415
2007-01-19,7005.987515774677
2007-01-22,6987.6294238498385
2007-01-23,7025.460984153772
2007-01-24,7044.693084076813
2007-01-25,7015.5125807773675
2007-01-26,6927.076611048885
2007-01-29,6938.471974185676
2007-01-30,6970.889440930128
2007-01-31,6916.803835307044
2007-02-01,7064.460131479035
2007-02-02,7124.351892170702
2007-02-05,7095.385087969939
2007-02-06,7169.568110500721
2007-02-07,7215.4398193754405
2007-02-08,7156.192204061579
2007-02-09,7179.551202867793
2007-02-12,7148.336565877181
2007-02-13,7167.782243079952
2007-02-14,7300.123955727733
2007-02-15,7297.625534150002
2007-02-16,7266.152875713095
2007-02-19,7295.151466805711
2007-02-20,7280.769312327117
2007-02-21,7199.401441566268
2007-02-22,7238.639175620964
2007-02-23,7302.382680311268
2007-02-26,7336.638455614289
2007-02-27,7143.4665222802305
2007-02-28,7017.45313539323
2007-03-01,6942.00425528476
2007-03-02,6912.948669074508
2007-03-05,6760.222601821837
2007-03-06,6849.344039416738
2007-03-07,6927.484681376449
2007-03-08,7004.643765147023
2007-03-09,7037.068283936876
2007-03-12,7024.91862774006
2007-03-13,6964.294048575817
2007-03-14,6814.0789914658
2007-03-15,7015.296030003152
2007-03-16,7057.6104997386665
2007-03-19,7140.729331621182
2007-03-20,7216.782702622263
2007-03-21,7278.028414568285
2007-03-22,7345.9443222051095
2007-03-23,7331.375635737755
2007-03-26,7301.640919916365
2007-03-27,7297.6751929507745
2007-03-28,7264.986308803087
2007-03-29,7326.239171836351
2007-03-30,7339.335564812211
2007-04-02,7425.1935983824405
2007-04-03,7507.92283504125
2007-04-04,7507.7908687808185
2007-04-05,7508.545687249479
2007-04-06,7508.545687249479
2007-04-09,7470.658355443537
2007-04-10,7543.486859463356
2007-04-11,7551.292906778027
2007-04-12,7541.3372306398205
2007-04-13,7589.3367877896135
2007-04-16,7675.506312425594
2007-04-17,7715.107625663071
2007-04-18,7656.187371597606
2007-04-19,7639.797207761748
2007-04-20,7690.649275575714
2007-04-23,7658.2827134424
2007-04-24,7610.21491358817
2007-04-25,7667.877826537579
2007-04-26,7628.076682957813
2007-04-27,7607.248763857737
2007-04-30,7639.393606343814
2007-05-01,7612.5184298009935
2007-05-02,7644.840602718531
2007-05-03,7679.500646884501
2007-05-04,7816.534795940643
2007-05-07,7831.642054456893
2007-05-08,7751.551960878954
2007-05-09,7823.47850443019
2007-05-10,7731.93869630518
2007-05-11,7770.706841487542
2007-05-14,7737.2586904343125
2007-05-15,7772.817394190428
2007-05-16,7774.761270945268
2007-05-17,7738.771326518811
2007-05-18,7788.009905848097
2007-05-21,7734.762946096438
2007-05-22,7725.439244713844
2007-05-23,7793.750321397481
2007-05-24,7720.639700411815
2007-05-25,7724.828293037169
2007-05-28,7724.828293037169
2007-05-29,7740.163983016339
2007-05-30,7721.557680997907
2007-05-31,7771.15986064126
2007-06-01,7830.367608293281
2007-06-04,7848.166265891566
2007-06-05,7796.061902305436
2007-06-06,7641.017197539765
2007-06-07,7551.92408475292
2007-06-08,7475.613012535192
2007-06-11,7586.66847584931
2007-06-12,7578.419894281722
2007-06-13,7646.61030054236
2007-06-14,7739.980196334802
2007-06-15,7869.762124232287
2007-06-18,7854.18018535383
2007-06-19,7805.737827906839
2007-06-20,7812.529561243097
2007-06-21,7741.817105012259
2007-06-22,7728.879834203638
2007-06-25,7745.725802075298
2007-06-26,7722.091784475045
2007-06-27,7691.868607819389
2007-06-28,7759.19129062052
2007-06-29,7804.1407145023
2007-07-02,7820.061801615997
2007-07-03,7901.092136696393
2007-07-04,7939.180145445312
2007-07-05,7891.383704900089
2007-07-06,7944.9397134310275
2007-07-09,7983.42048099835
2007-07-10,7915.463766819604
2007-07-11,7987.995767154799
2007-07-12,8059.481450760838
2007-07-13,8098.314088121995
2007-07-16,8101.647740458343
2007-07-17,8065.1374577190745
2007-07-18,7975.911412362368
2007-07-19,8075.921196256438
2007-07-20,8053.919388333926
2007-07-23,8101.986690504934
2007-07-24,7968.4084436007915
2007-07-25,7864.611542419167
2007-07-26,7578.392855302104
2007-07-27,7463.299865767248
2007-07-30,7434.174186526727
2007-07-31,7655.990344147472
2007-08-01,7511.139174504898
2007-08-02,7581.357395606233
2007-08-03,7524.814433508393
2007-08-06,7446.437400520048
2007-08-07,7538.922493857193
2007-08-08,7725.7743082812
2007-08-09,7564.1727453348085
2007-08-10,7258.891838163449
2007-08-13,7438.973722820793
2007-08-14,7293.616221780223
2007-08-15,7207.653088379341
2007-08-16,6862.824098648896
2007-08-17,7060.997621000849
2007-08-20,7103.448396757587
2007-08-21,7099.284327795694
2007-08-22,7313.263444006892
2007-08-23,7383.863246758754
2007-08-24,7455.134063026891
2007-08-27,7472.94091190355
2007-08-28,7334.2362319876465
2007-08-29,7388.631046618187
2007-08-30,7506.521085609356
2007-08-31,7631.803578063436
2007-09-03,7638.288588669175
2007-09-04,7680.380579821154
2007-09-05,7586.245256849534
2007-09-06,7677.369141568349
2007-09-07,7539.145202514027
2007-09-10,7454.791169897644
2007-09-11,7655.681936711681
2007-09-12,7698.228499250434
2007-09-13,7759.595726614585
2007-09-14,7603.8021483039865
2007-09-17,7453.824192786589
2007-09-18,7551.104951127647
2007-09-19,7778.446444915328
2007-09-20,7817.384501677805
2007-09-21,7892.8713790099355
2007-09-24,7950.655841938932
2007-09-25,7846.605160485939
2007-09-26,7881.074049496976
2007-09-27,7982.574766525146
2007-09-28,8038.343784440851
2007-10-01,8130.017896229495
2007-10-02,8103.590165279145
2007-10-03,8127.810642110353
2007-10-04,8142.236728840953
2007-10-05,8204.539924614579
2007-10-08,8113.528726964379
2007-10-09,8186.2799841521655
2007-10-10,8289.239776864708
2007-10-11,8371.121595417877
2007-10-12,8337.984761800933
2007-10-15,8256.78611866554
2007-10-16,8178.956227943289
2007-10-17,8290.825085939543
2007-10-18,8247.989671320818
2007-10-19,8146.4418012167525
2007-10-22,7957.576203563596
2007-10-23,8133.476007627964
2007-10-24,8058.920434741812
2007-10-25,8196.555610505155
2007-10-26,8269.944252152105
2007-10-29,8358.299855563426
2007-10-30,8327.014014882387
2007-10-31,8464.780058386383
2007-11-01,8354.429717820427
2007-11-02,8300.373124060752
2007-11-05,8177.614872991011
2007-11-06,8260.70496260311
2007-11-07,8224.04263675489
2007-11-08,8396.853430236
2007-11-09,8271.648592186288
2007-11-12,8113.620318686755
2007-11-13,8149.638538202526
2007-11-14,8212.410825280745
2007-11-15,8036.946293218475
2007-11-16,7975.300710088826
2007-11-19,7740.4781320287975
2007-11-20,7908.950181082423
2007-11-21,7663.471740683249
2007-11-22,7814.930278210285
2007-11-23,7971.954849280843
2007-11-26,7928.795887964017
2007-11-27,7845.247779647397
2007-11-28,8094.863939887527
2007-11-29,8168.03239003657
2007-11-30,8228.868177406126
2007-12-03,8196.871884611472
2007-12-04,8079.306862850523
2007-12-05,8150.698433423564
2007-12-06,8105.125571856232
2007-12-07,8222.581718316218
2007-12-10,8309.433341676868
2007-12-11,8262.849078573909
2007-12-12,8296.57013136246
2007-12-13,8053.403740197483
2007-12-14,7984.469493269681
2007-12-17,7825.203651931686
2007-12-18,7841.814109357306
2007-12-19,7786.388807400004
2007-12-20,7771.497765679027
2007-12-21,7908.088681690242
2007-12-24,7939.322716383391
2007-12-25,7939.322716383391
2007-12-26,7965.6318147302045
2007-12-27,8004.03185341279
2007-12-28,8008.089547741488
2007-12-31,7977.727787108805
2008-01-01,7977.727787108805
2008-01-02,7858.407738741836
2008-01-03,7883.710170702727
2008-01-04,7722.936830190148
2008-01-07,7667.741585640546
2008-01-08,7721.900758191392
2008-01-09,7577.1777064524285
2008-01-10,7524.85654140804
2008-01-11,7501.477319377236
2008-01-14,7530.390116493119
2008-01-15,7363.173441669575
2008-01-16,7233.554389841236
2008-01-17,7209.726264212871
2008-01-18,7177.6410749626975
2008-01-21,6756.509183841782
2008-01-22,6984.388678297176
2008-01-23,6806.764841463279
2008-01-24,7170.450155468271
2008-01-25,7207.699916344757
2008-01-28,7133.269686481906
2008-01-29,7291.9764704594745
2008-01-30,7256.368856460553
2008-01-31,7365.409427342039
2008-02-01,7527.0765593164515
2008-02-04,7524.839472551094
2008-02-05,7276.458622933985
2008-02-06,7295.927460417207
2008-02-07,7056.977482031796
2008-02-08,7146.782547131778
2008-02-11,7086.326581202975
2008-02-12,7361.511416239299
2008-02-13,7343.303845385569
2008-02-14,7412.804732539288
2008-02-15,7291.107755818866
2008-02-18,7432.039868040878
2008-02-19,7455.995164102528
2008-02-20,7360.82747570024
2008-02-21,7487.71257498759
2008-02-22,7424.660243755165
2008-02-25,7525.63086903291
2008-02-26,7621.722257339429
2008-02-27,7720.0261927764295
2008-02-28,7602.327593830876
2008-02-29,7495.302555671792
2008-03-03,7423.964979924887
2008-03-04,7413.078352390093
2008-03-05,7542.545598636912
2008-03-06,7559.6215156280805
2008-03-07,7478.909050380319
2008-03-10,7343.661855553246
2008-03-11,7318.101152694753
2008-03-12,7501.835831892793
2008-03-13,7455.8838743032775
2008-03-14,7388.675243553467
2008-03-17,6985.816669376998
2008-03-18,7285.724728337037
2008-03-19,7088.190804526767
2008-03-20,6981.904019033416
2008-03-21,6981.904019033416
2008-03-24,6992.470920484885
2008-03-25,7249.4505178625195
2008-03-26,7233.5042542998535
2008-03-27,7344.9489841498225
2008-03-28,7263.428518734269
2008-03-31,7265.996199393422
2008-04-01,7398.300804724074
2008-04-02,7474.090784144808
2008-04-03,7516.682046558797
2008-04-04,7618.101116977761
2008-04-07,7707.062886777965
2008-04-08,7579.860534415113
2008-04-09,7603.454344170669
2008-04-10,7599.270297420178
2008-04-11,7487.243945409667
2008-04-14,7449.725681565458
2008-04-15,7515.609886079391
2008-04-16,7737.622476943628
2008-04-17,7679.34433838982
2008-04-18,7783.7001913942695
2008-04-21,7746.5061660025785
2008-04-22,7806.911156645955
2008-04-23,7845.943360751412
2008-04-24,7753.175428981589
2008-04-25,7853.1394449452355
2008-04-28,7871.363358348571
2008-04-29,7661.87253399383
2008-04-30,7700.897218907057
2008-05-01,7703.7045006050685
2008-05-02,7863.6607253367365
2008-05-05,7840.367183768446
2008-05-06,7915.978417243196
2008-05-07,7850.962633955816
2008-05-08,7947.211540147424
2008-05-09,7832.4735907534605
2008-05-12,7902.328856118387
2008-05-13,7846.766903924364
2008-05-14,7863.364335020923
2008-05-15,7949.239733040743
2008-05-16,8037.634768323448
2008-05-19,8129.986102097608
2008-05-20,7918.380710887586
2008-05-21,7908.098902790497
2008-05-22,7959.976894513598
2008-05-23,7804.621764704468
2008-05-26,7805.212472005578
2008-05-27,7750.883777643099
2008-05-28,7816.976156060994
2008-05-29,7806.713396892991
2008-05-30,7782.454501754967
2008-06-02,7699.812099958228
2008-06-03,7765.666144039282
2008-06-04,7638.581737455587
2008-06-05,7617.785752339415
2008-06-06,7583.97679712652
2008-06-09,7594.421792217449
2008-06-10,7443.765372710906
2008-06-11,7359.114135829315
2008-06-12,7389.15656633577
2008-06-13,7394.767434352297
2008-06-16,7463.033107233489
2008-06-17,7518.646930582074
2008-06-18,7446.9009872577335
2008-06-19,7477.037186824326
2008-06-20,7385.67566638509
2008-06-23,7406.671935273935
2008-06-24,7367.514592721427
2008-06-25,7358.190205125142
2008-06-26,7248.5851781759575
2008-06-27,7295.576706402764
2008-06-30,7426.425555084698
2008-07-01,7224.8632814251805
2008-07-02,7095.029548294812
2008-07-03,7116.4193805266605
2008-07-04,7055.361854089948
2008-07-07,7120.296631776883
2008-07-08,7033.132623347509
2008-07-09,7195.105159975769
2008-07-10,7044.207414269938
2008-07-11,6894.278584222109
2008-07-14,6981.943885832692
2008-07-15,6886.412499153985
2008-07-16,6834.085572763579
2008-07-17,7027.944238004139
2008-07-18,7044.342542071194
2008-07-21,7089.526465196761
2008-07-22,7094.466863299009
2008-07-23,7143.901249381646
2008-07-24,6933.775514813996
2008-07-25,6948.440767602776
2008-07-28,6963.526992359981
2008-07-29,6972.897155618659
2008-07-30,7114.634050266369
2008-07-31,7104.895657721834
2008-08-01,6934.832809550469
2008-08-04,6843.710866959801
2008-08-05,6952.1994929520015
2008-08-06,7022.265210061554
2008-08-07,6969.808429782699
2008-08-08,6884.488559764394
2008-08-11,6919.770990000841
2008-08-12,6803.62803191139
2008-08-13,6645.453914387024
2008-08-14,6766.804773026909
2008-08-15,6661.02151659422
2008-08-18,6658.787869506712
2008-08-19,6532.99685062264
2008-08-20,6630.352841180001
2008-08-21,6722.976998832133
2008-08-22,6796.4660839335975
2008-08-25,6776.53402584043
2008-08-26,6686.001120062373
2008-08-27,6742.886852515597
2008-08-28,6779.406910722488
2008-08-29,6805.603173156483
2008-09-01,6650.049619956069
2008-09-02,6601.574106303236
2008-09-03,6396.8496516662335
2008-09-04,6242.708867389549
2008-09-05,6085.849558083232
2008-09-08,6264.547680290564
2008-09-09,6183.522231245631
2008-09-10,6112.066407683722
2008-09-11,6074.401531565982
2008-09-12,6334.22451469161
2008-09-15,6162.088558102326
2008-09-16,5902.144754136173
2008-09-17,5843.507353560857
2008-09-18,5937.246035715367
2008-09-19,6385.669279708529
2008-09-22,6325.5213765704075
2008-09-23,6227.052717555864
2008-09-24,6189.33768919226
2008-09-25,6233.007636076188
2008-09-26,6086.896010418333
2008-09-29,5637.451134277366
2008-09-30,5691.381177656362
2008-10-01,5688.700260535426
2008-10-02,5508.169782196375
2008-10-03,5638.149036401687
2008-10-06,5068.613906485943
2008-10-07,5245.952179299028
2008-10-08,4855.020186109587
2008-10-09,4782.7689475846555
2008-10-10,4331.354422382348
2008-10-13,4860.9538623962135
2008-10-14,5020.770383444858
2008-10-15,4597.539458439567
2008-10-16,4268.42939044116
2008-10-17,4497.861865533557
2008-10-20,4654.494842625133
2008-10-21,4580.817681091016
2008-10-22,4223.183154834135
2008-10-23,4167.615424181988
2008-10-24,3949.4747211311524
2008-10-27,3846.856458806552
2008-10-28,3904.638798814544
2008-10-29,4364.483039392227
2008-10-30,4419.439489856842
2008-10-31,4545.757881943735
2008-11-03,4549.554493264743
2008-11-04,4814.67513688237
2008-11-05,4714.9366885662175
2008-11-06,4366.82465903611
2008-11-07,4433.858554783263
2008-11-10,4481.847972321359
2008-11-11,4224.320230488385
2008-11-12,4030.0033681153664
2008-11-13,3950.8982320012215
2008-11-14,3999.6429787642724
2008-11-17,3920.6258427163575
2008-11-18,3995.8619703450836
2008-11-19,3893.828005881238
2008-11-20,3657.2088798503996
2008-11-21,3586.5086051070107
2008-11-24,4016.5915900771324
2008-11-25,4011.1059162277465
2008-11-26,4001.34718371905
2008-11-27,4078.835183093712
2008-11-28,4122.895879198056
2008-12-01,3759.0750027926783
2008-12-02,3833.8597464508925
2008-12-03,3847.566985062597
2008-12-04,3798.5102180239924
2008-12-05,3662.9935495535337
2008-12-08,3943.2009246173025
2008-12-09,3999.3199303912634
2008-12-10,4013.67385213079
2008-12-11,4083.946774669129
2008-12-12,4014.4515960998774
2008-12-15,4146.350965616545
2008-12-16,4159.965634063677
2008-12-17,4237.021306924375
2008-12-18,4253.567273416116
2008-12-19,4097.819817403994
2008-12-22,4005.859469969647
2008-12-23,4005.271195560947
2008-12-24,3978.6717953297357
2008-12-25,3978.6717953297357
2008-12-26,3975.2931677861475
2008-12-29,4026.6512454183703
2008-12-30,4054.876086564375
2008-12-31,4073.535307206933
2009-01-01,4073.535307206933
2009-01-02,4233.912715907634
2009-01-05,4280.37856612187
2009-01-06,4380.338370071481
2009-01-07,4385.64354021152
2009-01-08,4397.746794493752
2009-01-09,4348.871043493976
2009-01-12,4198.023496431909
2009-01-13,4104.587725922554
2009-01-14,3915.464063212285
2009-01-15,3901.538665846653
2009-01-16,4029.30460210049
2009-01-19,3968.693821532371
2009-01-20,3829.1272120130757
2009-01-21,3721.8850181892717
2009-01-22,3727.2174518656466
2009-01-23,3715.599999872655
2009-01-26,3909.0352292568723
2009-01-27,3973.830632844768
2009-01-28,4059.5238749451532
2009-01-29,3992.5335295664036
2009-01-30,3984.3771898820914
2009-02-02,3854.4156823470144
2009-02-03,3984.4664525558487
2009-02-04,4106.802877772642
2009-02-05,4140.618671205663
2009-02-06,4219.744152966406
2009-02-09,4273.9488342950535
2009-02-10,4127.857416329926
2009-02-11,4071.063287516082
2009-02-12,4011.991578930841
2009-02-13,4071.3658572776812
2009-02-16,3971.25500494946
2009-02-17,3894.178432583435
2009-02-18,3862.472723381327
2009-02-19,3921.0603224326815
2009-02-20,3790.1715403096773
2009-02-23,3808.62730944075
2009-02-24,3744.865820361507
2009-02-25,3720.207558879019
2009-02-26,3772.0672895352513
2009-02-27,3705.9666113981884
2009-03-02,3477.1872902855707
2009-03-03,3368.034469676245
2009-03-04,3523.7824464610744
2009-03-05,3456.6949028048093
2009-03-06,3489.991589577728
2009-03-09,3414.365643178548
2009-03-10,3572.571757846522
2009-03-11,3562.4144524264143
2009-03-12,3581.7888403467427
2009-03-13,3655.910320390397
2009-03-16,3766.314767660471
2009-03-17,3719.415746254354
2009-03-18,3655.8190821866833
2009-03-19,3810.753062439158
2009-03-20,3822.40999919224
2009-03-23,3917.7992882391845
2009-03-24,3952.749563127383
2009-03-25,3911.513103023302
2009-03-26,3887.478027152572
2009-03-27,3798.341038358834
2009-03-30,3650.506528353747
2009-03-31,3836.942246042779
2009-04-01,3853.635135853667
2009-04-02,4098.069155810316
2009-04-03,4021.1187661621493
2009-04-06,3951.9759670856506
2009-04-07,3899.5805062987006
2009-04-08,3866.215450164386
2009-04-09,3901.7324259040847
2009-04-10,3901.7324259040847
2009-04-13,3938.329049838177
2009-04-14,3953.0472111428207
2009-04-15,3973.6973189262158
2009-04-16,4015.602724357091
2009-04-17,3999.617416412207
2009-04-20,3843.7080729891904
2009-04-21,3893.490109469364
2009-04-22,3901.2028131942134
2009-04-23,3930.0618941283965
2009-04-24,4080.7808688857913
2009-04-27,4074.6709374778065
2009-04-28,4007.5557450414485
2009-04-29,4125.068413745603
2009-04-30,4179.607162362668
2009-05-01,4193.297820005836
2009-05-04,4224.911266144813
2009-05-05,4304.622313588881
2009-05-06,4379.1692071962325
2009-05-07,4395.84020698233
2009-05-08,4451.771718539179
2009-05-11,4425.862567889947
2009-05-12,4475.074332633912
2009-05-13,4378.46754482864
2009-05-14,4399.594789266815
2009-05-15,4430.004318018136
2009-05-18,4518.5921556291805
2009-05-19,4601.293931323536
2009-05-20,4674.920713423982
2009-05-21,4581.043689357166
2009-05-22,4648.88728868434
2009-05-25,4655.182229905318
2009-05-26,4726.876565741226
2009-05-27,4750.061761443811
2009-05-28,4711.180685475267
2009-05-29,4782.807864298069
2009-06-01,4955.771460100777
2009-06-02,4986.915077618829
2009-06-03,4858.780974986731
2009-06-04,4790.045963665849
2009-06-05,4805.353214221061
2009-06-08,4750.873832081351
2009-06-09,4831.841626937089
2009-06-10,4885.885428339384
2009-06-11,4961.069483685581
2009-06-12,4934.916489989194
2009-06-15,4777.818864446964
2009-06-16,4814.37768704028
2009-06-17,4697.219628798067
2009-06-18,4729.053116847837
2009-06-19,4834.912304715868
2009-06-22,4710.694832595078
2009-06-23,4695.157674337389
2009-06-24,4802.897146198883
2009-06-25,4719.989472325569
2009-06-26,4769.559144860605
2009-06-29,4821.98503266873
2009-06-30,4747.368999764635
2009-07-01,4864.239071104736
2009-07-02,4715.147673989898
2009-07-03,4707.488182849489
2009-07-06,4628.846137486284
2009-07-07,4623.932008600694
2009-07-08,4561.407432550148
2009-07-09,4624.946319456632
2009-07-10,4588.641161465134
2009-07-13,4632.114718717514
2009-07-14,4722.664481185555
2009-07-15,4862.00728251533
2009-07-16,4873.069894400394
2009-07-17,4877.128701209274
2009-07-20,4971.593444228912
2009-07-21,5033.337807401069
2009-07-22,5051.007654390681
2009-07-23,5129.553042637462
2009-07-24,5098.412915291264
2009-07-27,5133.376321595082
2009-07-28,5076.1118362217585
2009-07-29,5078.367790210477
2009-07-30,5180.28657826752
