Date,PORTUGAL GROWTH
2001-04-16,139.3022475060119
2001-04-17,139.3354783842525
2001-04-18,140.3611692873427
2001-04-19,142.29205147088743
2001-04-20,143.62897358678373
2001-04-23,137.68886945471453
2001-04-24,136.2047345436696
2001-04-25,136.70758806942237
2001-04-26,139.48123706630167
2001-04-27,137.4004958574002
2001-04-30,138.49336577321048
2001-05-01,139.22758134947136
2001-05-02,138.85899055579475
2001-05-03,138.1951973586033
2001-05-04,139.8986827530023
2001-05-07,139.9042200305284
2001-05-08,138.64967710005058
2001-05-09,137.56843720184398
2001-05-10,138.7219668816843
2001-05-11,137.24038721412253
2001-05-14,135.7481216197625
2001-05-15,138.12859695495555
2001-05-16,138.100952979889
2001-05-17,137.62501380433937
2001-05-18,135.9949807571492
2001-05-21,132.26003756442023
2001-05-22,128.22312867843192
2001-05-23,125.65470646831525
2001-05-24,124.25340209734259
2001-05-25,125.78553078115765
2001-05-28,127.51473218065519
2001-05-29,125.34298902528371
2001-05-30,124.74767494112996
2001-05-31,121.81903760200689
2001-06-01,121.12514119626421
2001-06-04,120.84277016994015
2001-06-05,120.8938331089871
2001-06-06,120.0812846706688
2001-06-07,119.15202619280322
2001-06-08,118.60781290427408
2001-06-11,115.81646932725329
2001-06-12,114.39944987034053
2001-06-13,115.76886399167046
2001-06-14,116.7613627669367
2001-06-15,114.07348269852011
2001-06-18,110.36083592642953
2001-06-19,109.9859656229044
2001-06-20,107.61602199924027
2001-06-21,108.02696468572483
2001-06-22,110.01412687640503
2001-06-25,114.04612318380528
2001-06-26,111.64038661977875
2001-06-27,110.51510815249509
2001-06-28,111.08509552831104
2001-06-29,112.34448581946461
2001-07-02,112.9104932946209
2001-07-03,115.13513528718406
2001-07-04,115.45675578602646
2001-07-05,113.95943662288715
2001-07-06,112.08217919630741
2001-07-09,111.63606484680129
2001-07-10,111.72696412755185
2001-07-11,110.3849075365039
2001-07-12,108.57080754242659
2001-07-13,108.89821220105884
2001-07-16,109.40781282707133
2001-07-17,109.03315276175336
2001-07-18,111.96008514663211
2001-07-19,114.81341899548397
2001-07-20,114.16746679672325
2001-07-23,113.4741749177818
2001-07-24,114.15195579564352
2001-07-25,113.47306066731804
2001-07-26,113.55557795919562
2001-07-27,113.52069697651119
2001-07-30,115.64955530081022
2001-07-31,116.2682057410079
2001-08-01,116.66183403060414
2001-08-02,116.159565938567
2001-08-03,116.5463954828308
2001-08-06,116.75525346570625
2001-08-07,115.4422681620931
2001-08-08,114.03089059190386
2001-08-09,113.67197194313621
2001-08-10,114.18838716032384
2001-08-13,116.29087826215687
2001-08-14,116.77853475173524
2001-08-15,118.56131380912188
2001-08-16,116.75191861308986
2001-08-17,115.40409775443959
2001-08-20,114.08181987622686
2001-08-21,114.00886056281117
2001-08-22,113.21469731151402
2001-08-23,113.86384102449558
2001-08-24,114.45329205069991
2001-08-27,113.76176524386459
2001-08-28,112.49369099859469
2001-08-29,113.31328881422446
2001-08-30,112.02954956239918
2001-08-31,112.23195748196255
2001-09-03,111.06250124544665
2001-09-04,110.20207311818562
2001-09-05,110.6874491413242
2001-09-06,109.10785953866133
2001-09-07,108.8807679523144
2001-09-10,107.99247194105666
2001-09-11,104.72387316321023
2001-09-12,101.5029429236192
2001-09-13,103.51060644883462
2001-09-14,100.92766649734031
2001-09-17,101.27937733419236
2001-09-18,103.54164298609312
2001-09-19,106.82246188778612
2001-09-20,105.39082004742694
2001-09-21,107.07039102692345
2001-09-24,109.10851149282229
2001-09-25,114.00549055663011
2001-09-26,114.75300474604366
2001-09-27,114.57068667500822
2001-09-28,114.38758249730891
2001-10-01,115.40044255434857
2001-10-02,114.93632899059969
2001-10-03,114.24347189387201
2001-10-04,113.85390317161136
2001-10-05,114.54577787061766
2001-10-08,112.93360234208129
2001-10-09,114.18441125423075
2001-10-10,116.57990222667608
2001-10-11,115.10818963504917
2001-10-12,114.82189526285043
2001-10-15,114.25818145597766
2001-10-16,116.03011637178889
2001-10-17,117.75242728517054
2001-10-18,116.87350360272146
2001-10-19,113.91667912901657
2001-10-22,115.74801973566572
2001-10-23,118.84408301598589
2001-10-24,120.2110489292958
2001-10-25,119.30693716780989
2001-10-26,117.81186565693785
2001-10-29,119.45255312222152
2001-10-30,118.36260998416599
2001-10-31,119.89412849836505
2001-11-01,120.65952345658157
2001-11-02,121.46086554494607
2001-11-05,122.30686203846146
2001-11-06,122.46375827580361
2001-11-07,123.91356724724102
2001-11-08,124.46594246878134
2001-11-09,123.11019945838044
2001-11-12,124.5433235374885
2001-11-13,123.4771745848569
2001-11-14,123.24634495651583
2001-11-15,120.29968709110743
2001-11-16,119.68691223131651
2001-11-19,119.53947567701086
2001-11-20,118.9451730711944
2001-11-21,116.87037088275571
2001-11-22,117.70541996842215
2001-11-23,116.99100857874873
2001-11-26,116.2328424068682
2001-11-27,117.27350655445375
2001-11-28,115.52669517049034
2001-11-29,117.38537669449022
2001-11-30,119.15799714470609
2001-12-03,116.64008919959674
2001-12-04,118.84270350155212
2001-12-05,120.05531588021604
2001-12-06,122.18166330545814
2001-12-07,121.79277265802409
2001-12-10,120.22998557081505
2001-12-11,121.73387844608297
2001-12-12,123.00388432997616
2001-12-13,122.00693551344315
2001-12-14,121.12980546861083
2001-12-17,120.24963048944483
2001-12-18,119.64311654081543
2001-12-19,118.71379382520145
2001-12-20,118.68533920759981
2001-12-21,117.09747610829777
2001-12-24,115.92907578859717
2001-12-25,115.92907578859717
2001-12-26,116.02809276484297
2001-12-27,118.9646865593659
2001-12-28,119.19984380954074
2001-12-31,120.36237347245982
2002-01-01,120.36237347245982
2002-01-02,122.01325994822767
2002-01-03,124.36082496362863
2002-01-04,124.4492704043218
2002-01-07,122.07695461330668
2002-01-08,120.10957360233775
2002-01-09,117.8284525155926
2002-01-10,117.86632224675462
2002-01-11,118.052039564877
2002-01-14,117.46471641903865
2002-01-15,117.82976555276446
2002-01-16,116.25082599969433
2002-01-17,118.20687911582579
2002-01-18,119.27273306626742
2002-01-21,118.57063775459876
2002-01-22,118.34622436859985
2002-01-23,116.05895793201873
2002-01-24,115.00435154177657
2002-01-25,113.51158113540346
2002-01-28,115.29186228519552
2002-01-29,113.39831463579982
2002-01-30,111.67904648559832
2002-01-31,111.3528726587091
2002-02-01,111.72160841881247
2002-02-04,110.5566087299619
2002-02-05,110.44471118513103
2002-02-06,111.38912461342666
2002-02-07,110.06421720409064
2002-02-08,109.65952037572366
2002-02-11,110.3969780461266
2002-02-12,110.23974427120761
2002-02-13,108.33544865867256
2002-02-14,109.0196244232819
2002-02-15,108.20583667402312
2002-02-18,107.71678370621407
2002-02-19,105.18411948957076
2002-02-20,104.19273036834865
2002-02-21,103.1521620588121
2002-02-22,104.33782756376753
2002-02-25,103.6477584609768
2002-02-26,106.1844562231852
2002-02-27,107.49732107222934
2002-02-28,109.03860798360841
2002-03-01,109.33115300042107
2002-03-04,111.32553157399772
2002-03-05,112.34052721744949
2002-03-06,112.77311831516984
2002-03-07,114.86806286190071
2002-03-08,116.04292828681213
2002-03-11,116.6734684587342
2002-03-12,115.86380972191273
2002-03-13,114.44766110959628
2002-03-14,115.4380610658631
2002-03-15,116.20977117523717
2002-03-18,116.55220431385497
2002-03-19,117.30801582144366
2002-03-20,115.16017951748593
2002-03-21,113.27786085320689
2002-03-22,114.91369826347149
2002-03-25,113.24526714278174
2002-03-26,113.14671466078319
2002-03-27,112.95157436145598
2002-03-28,112.66482960203625
2002-03-29,112.66482960203625
2002-04-01,113.58820595652334
2002-04-02,111.63106541156925
2002-04-03,110.91436512748463
2002-04-04,111.65724158673842
2002-04-05,111.00885406999014
2002-04-08,110.25395619114748
2002-04-09,112.6452029471428
2002-04-10,112.59646313549892
2002-04-11,112.59723189489587
2002-04-12,111.72778965740714
2002-04-15,112.13595576274545
2002-04-16,113.53757957015047
2002-04-17,115.09846583626832
2002-04-18,115.51400347044273
2002-04-19,116.19919636228586
2002-04-22,115.4468233383797
2002-04-23,115.08682612302725
2002-04-24,114.61215399737775
2002-04-25,115.46018114578884
2002-04-26,114.29471349056517
2002-04-29,114.99753158049324
2002-04-30,113.9657352522539
2002-05-01,114.61075273065417
2002-05-02,109.03265430769963
2002-05-03,111.6363568070336
2002-05-06,111.61258315173816
2002-05-07,110.30878704821001
2002-05-08,112.34844399340307
2002-05-09,111.96367169445354
2002-05-10,111.44033380862608
2002-05-13,110.70701137309148
2002-05-14,110.11758273697922
2002-05-15,110.90211517320087
2002-05-16,111.115247956863
2002-05-17,113.13087992007917
2002-05-20,113.42495985419114
2002-05-21,113.44608947649157
2002-05-22,114.35672995618123
2002-05-23,114.22872240578944
2002-05-24,115.44793068953987
2002-05-27,114.99878360155274
2002-05-28,117.00689229338266
2002-05-29,117.19648410783496
2002-05-30,117.89426932137194
2002-05-31,114.92876955349152
2002-06-03,115.90584142466902
2002-06-04,114.67844894394341
2002-06-05,114.4892185273357
2002-06-06,113.61216299174522
2002-06-07,111.82503315754971
2002-06-10,111.72446575747152
2002-06-11,111.76966865874952
2002-06-12,110.90819856822027
2002-06-13,108.3896666254246
2002-06-14,106.22909794970298
2002-06-17,108.12120026953643
2002-06-18,109.00017029680268
2002-06-19,110.39539986408013
2002-06-20,111.83699182296577
2002-06-21,112.6749904519144
2002-06-24,113.52890281575952
2002-06-25,114.28728006210461
2002-06-26,113.84032119944912
2002-06-27,114.0226374968837
2002-06-28,114.65973270637464
2002-07-01,113.22960143943071
2002-07-02,110.12294350822181
2002-07-03,106.01341205509571
2002-07-04,107.19301239495078
2002-07-05,109.27508780403399
2002-07-08,111.97093916035082
2002-07-09,112.42445673703527
2002-07-10,112.11254086012772
2002-07-11,110.43937863500958
2002-07-12,110.40030678367806
2002-07-15,110.62892202477045
2002-07-16,110.08343286852373
2002-07-17,110.54149729508897
2002-07-18,109.7471867773279
2002-07-19,106.78235068474783
2002-07-22,104.05116234781208
2002-07-23,101.19366493027871
2002-07-24,99.1175332783718
2002-07-25,99.54908914724606
2002-07-26,99.05280719378776
2002-07-29,100.41534909382995
2002-07-30,99.2599141530537
2002-07-31,98.53404255772433
2002-08-01,98.71249862040786
2002-08-02,96.56505774111558
2002-08-05,94.66270758607358
2002-08-06,92.83880816020364
2002-08-07,90.88872425700555
2002-08-08,93.51076823091128
2002-08-09,95.96033359948116
2002-08-12,95.94569654381431
2002-08-13,95.69433215731235
2002-08-14,95.89472195257972
2002-08-15,95.1805037772223
2002-08-16,95.00563578832318
2002-08-19,95.46248062783435
2002-08-20,95.10894489328622
2002-08-21,96.83368782302767
2002-08-22,99.84423412982329
2002-08-23,99.58430703382288
2002-08-26,98.69358797498788
2002-08-27,101.34007010944103
2002-08-28,100.46854069218554
2002-08-29,100.19607988959139
2002-08-30,100.65491496823464
2002-09-02,97.84311353067055
2002-09-03,98.31267862598031
2002-09-04,96.71159641618837
2002-09-05,95.69260647605724
2002-09-06,96.00767888253331
2002-09-09,94.98033522296659
2002-09-10,95.10426632744543
2002-09-11,95.69799849578756
2002-09-12,94.84854254436124
2002-09-13,93.22735086199584
2002-09-16,90.79887942163403
2002-09-17,87.25113394957148
2002-09-18,84.13040076609943
2002-09-19,84.37871688237298
2002-09-20,85.45846880514931
2002-09-23,82.2934964389119
2002-09-24,79.41783546424628
2002-09-25,81.79559684575987
2002-09-26,82.44377034269527
2002-09-27,79.67179022427467
2002-09-30,76.88880909722725
2002-10-01,77.18661435905283
2002-10-02,79.89134387318553
2002-10-03,79.75639306146834
2002-10-04,80.72124335140388
2002-10-07,80.15497373598105
2002-10-08,80.72085780315058
2002-10-09,82.19637270202466
2002-10-10,81.88326060925333
2002-10-11,85.02458219543014
2002-10-14,83.01022863748562
2002-10-15,84.81383036496014
2002-10-16,84.32991859144279
2002-10-17,83.60274016641783
2002-10-18,81.98878659080222
2002-10-21,81.76523545153101
2002-10-22,81.82155471803895
2002-10-23,77.13372975306726
2002-10-24,79.32808865707013
2002-10-25,82.71314045337768
2002-10-28,85.9276731673681
2002-10-29,83.43072742057383
2002-10-30,85.86117891904793
2002-10-31,88.26243985423316
2002-11-01,88.8105707288202
2002-11-04,89.36961303586855
2002-11-05,88.81672485477317
2002-11-06,88.79001783511723
2002-11-07,90.74639975526696
2002-11-08,91.5346537687358
2002-11-11,91.63857181326968
2002-11-12,90.87861840594442
2002-11-13,90.71538170389
2002-11-14,91.81981180297355
2002-11-15,94.14538680775598
2002-11-18,96.36705192687624
2002-11-19,97.7760163056616
2002-11-20,97.60675350494513
2002-11-21,98.5333881756378
2002-11-22,98.61632250008827
2002-11-25,99.10893500214354
2002-11-26,97.18938530653077
2002-11-27,98.46799764719073
2002-11-28,100.43751073052522
2002-11-29,100.86337730227633
2002-12-02,99.60935605278061
2002-12-03,99.17809824210644
2002-12-04,101.9424236549785
2002-12-05,102.83378721045716
2002-12-06,103.70917420765623
2002-12-09,101.58537689732546
2002-12-10,100.06227602622387
2002-12-11,99.6155986367242
2002-12-12,100.56962005635346
2002-12-13,100.53322739344796
2002-12-16,100.84470027949865
2002-12-17,102.20042829777134
2002-12-18,102.97278098745898
2002-12-19,101.57610440081326
2002-12-20,100.76301627000205
2002-12-23,100.3594885259426
2002-12-24,100.77488375990758
2002-12-25,100.77488375990758
2002-12-26,101.02900790303909
2002-12-27,99.73872756955602
2002-12-30,99.34733200975667
2002-12-31,101.08227372978398
2003-01-01,101.08227372978398
2003-01-02,102.52661184983891
2003-01-03,102.48546173372804
2003-01-06,101.08338807948898
2003-01-07,101.46504495473447
2003-01-08,101.43055417808527
2003-01-09,102.48466508825246
2003-01-10,102.96482097424744
2003-01-13,103.79624393792865
2003-01-14,104.09989806461313
2003-01-15,103.42050382738009
2003-01-16,104.10731334587729
2003-01-17,103.20430737678312
2003-01-20,102.30669367179638
2003-01-21,99.69185176471892
2003-01-22,99.58457570295349
2003-01-23,101.53203300744272
2003-01-24,101.92616366944914
2003-01-27,100.4733682287495
2003-01-28,100.16370196256776
2003-01-29,97.25327883894282
2003-01-30,97.17006046721342
2003-01-31,96.78410495661515
2003-02-03,96.75227343712804
2003-02-04,97.05359454579232
2003-02-05,97.14329294055943
2003-02-06,97.75638057176936
2003-02-07,96.10178691931975
2003-02-10,95.60790276486904
2003-02-11,95.59051320870638
2003-02-12,95.00654768603998
2003-02-13,95.81421642039884
2003-02-14,95.91467548151115
2003-02-17,96.08778813474261
2003-02-18,95.4422181493363
2003-02-19,95.3995364258836
2003-02-20,95.63124403088473
2003-02-21,94.74126187541444
2003-02-24,92.89925709349933
2003-02-25,88.57663412466403
2003-02-26,89.15474550828434
2003-02-27,89.617148300327
2003-02-28,87.65904547472175
2003-03-03,87.79443498380674
2003-03-04,88.01909758131104
2003-03-05,88.77524442960406
2003-03-06,89.095089520393
2003-03-07,89.8561788493702
2003-03-10,89.76236634806085
2003-03-11,93.06683674993033
2003-03-12,94.99007891410413
2003-03-13,93.09862419399556
2003-03-14,90.08396417896364
2003-03-17,87.32302339838414
2003-03-18,86.96478163579503
2003-03-19,84.51734470547213
2003-03-20,83.02255257220574
2003-03-21,84.34571359880985
2003-03-24,84.50681530349308
2003-03-25,84.99572587188455
2003-03-26,85.99893988914707
2003-03-27,85.52304604236004
2003-03-28,84.96924458297762
2003-03-31,85.51847216614395
2003-04-01,86.62306720078479
2003-04-02,87.03890550454405
2003-04-03,86.50423795913811
2003-04-04,87.04362000367144
2003-04-07,87.37517805305589
2003-04-08,86.87041642835796
2003-04-09,87.44629914885678
2003-04-10,87.06187268927728
2003-04-11,86.54156230766681
2003-04-14,86.57101945541855
2003-04-15,87.58981252358227
2003-04-16,88.14167119934055
2003-04-17,88.1690931469166
2003-04-18,88.1690931469166
2003-04-21,87.78903652492319
2003-04-22,87.80054804958962
2003-04-23,88.68153744157672
2003-04-24,89.03382022216623
2003-04-25,88.83669542556272
2003-04-28,89.41168969477157
2003-04-29,89.81135899463415
2003-04-30,92.12654012424123
2003-05-01,92.97268442197729
2003-05-02,93.69974035110474
2003-05-05,95.5119001883785
2003-05-06,96.98194811083974
2003-05-07,97.62599248606301
2003-05-08,99.18350373931446
2003-05-09,99.0359282437066
2003-05-12,99.53858844847176
2003-05-13,99.20945438030608
2003-05-14,99.2031500781057
2003-05-15,98.14801243455155
2003-05-16,99.37942304989149
2003-05-19,99.77688025136851
2003-05-20,100.55064356614348
2003-05-21,100.21278822571428
2003-05-22,100.24680677920217
2003-05-23,101.27656184228621
2003-05-26,101.90118443383618
2003-05-27,101.59630397242206
2003-05-28,101.44499362600507
2003-05-29,102.30945289896721
2003-05-30,100.94193397673678
2003-06-02,100.62064502436792
2003-06-03,99.55135517974155
2003-06-04,99.4962488022809
2003-06-05,102.54510085083574
2003-06-06,102.56920269716414
2003-06-09,102.6189625506734
2003-06-10,102.0261489374715
2003-06-11,101.24534173802049
2003-06-12,98.4744682376716
2003-06-13,99.83721943697675
2003-06-16,101.63292239394809
2003-06-17,101.62677824045407
2003-06-18,99.21880651713671
2003-06-19,97.97786154400738
2003-06-20,98.70474100110253
2003-06-23,98.04438056526982
2003-06-24,96.16431422918508
2003-06-25,96.53469839647316
2003-06-26,96.22786341137412
2003-06-27,95.57446912194713
2003-06-30,96.08098500600858
2003-07-01,96.94454040170224
2003-07-02,96.76305265084513
2003-07-03,95.47096356511403
2003-07-04,95.01806689439844
2003-07-07,95.50731383199003
2003-07-08,94.08468437439618
2003-07-09,93.89256028708056
2003-07-10,94.18126669130426
2003-07-11,94.95378154114235
2003-07-14,95.38058061492481
2003-07-15,94.77318829396339
2003-07-16,94.55149628695177
2003-07-17,95.26541248417342
2003-07-18,94.4777784924167
2003-07-21,95.03190535375786
2003-07-22,94.46064735114763
2003-07-23,93.64325056576463
2003-07-24,94.01644447596455
2003-07-25,94.76130579635549
2003-07-28,93.38254308008287
2003-07-29,92.82886072130738
2003-07-30,91.9519176051892
2003-07-31,90.5025046067285
2003-08-01,90.16410923940522
2003-08-04,90.7851380009045
2003-08-05,90.65853159322891
2003-08-06,90.30151932727938
2003-08-07,90.55070052149631
2003-08-08,89.89460900727724
2003-08-11,90.64844625818745
2003-08-12,92.251222347952
2003-08-13,92.67142746875201
2003-08-14,93.27041765243655
2003-08-15,93.87889690366248
2003-08-18,94.23828051601201
2003-08-19,94.01296453282454
2003-08-20,94.12251648428258
2003-08-21,94.03807923453742
2003-08-22,93.3025095370049
2003-08-25,92.90817888738948
2003-08-26,93.97406578548039
2003-08-27,93.91985646882948
2003-08-28,94.02093525496676
2003-08-29,94.95775000687364
2003-09-01,95.81676508296454
2003-09-02,94.5888558931524
2003-09-03,93.05600157289285
2003-09-04,93.20218811891394
2003-09-05,93.5645857608584
2003-09-08,93.37603584667731
2003-09-09,94.43656676906082
2003-09-10,94.6304254950882
2003-09-11,95.64753159828383
2003-09-12,97.05599944630659
2003-09-15,97.96081478264841
2003-09-16,96.94269563876401
2003-09-17,100.60313471951287
2003-09-18,100.37037763419066
2003-09-19,101.11594293052096
2003-09-22,101.71308387402604
2003-09-23,102.16137161255526
2003-09-24,101.99138391162128
2003-09-25,100.88823874779922
2003-09-26,99.82956314610277
2003-09-29,102.01100488898788
2003-09-30,102.37043942300316
2003-10-01,105.29195587551429
2003-10-02,104.77952717309793
2003-10-03,106.06768432360425
2003-10-06,105.4885994257415
2003-10-07,106.33252096103966
2003-10-08,106.0948609882495
2003-10-09,106.22122631118623
2003-10-10,108.22408769325678
2003-10-13,107.54809878531577
2003-10-14,107.69006714980684
2003-10-15,106.77256131437547
2003-10-16,106.85082649328002
2003-10-17,106.81854282475577
2003-10-20,106.26680405484348
2003-10-21,106.38399899252539
2003-10-22,106.32419386463324
2003-10-23,105.5401661770546
2003-10-24,106.69539964651345
2003-10-27,105.62963683981111
2003-10-28,106.17078390644744
2003-10-29,106.72563097377558
2003-10-30,107.27491612244685
2003-10-31,108.01098258055853
2003-11-03,106.88513882473556
2003-11-04,108.02628447996567
2003-11-05,107.60275756886155
2003-11-06,106.03449135342578
2003-11-07,107.99333495341999
2003-11-10,110.53483594329171
2003-11-11,110.87265851189035
2003-11-12,113.32380956437366
2003-11-13,115.33545694382478
2003-11-14,116.13126877162172
2003-11-17,113.82750341056956
2003-11-18,114.53259940043193
2003-11-19,116.50453668683762
2003-11-20,115.30300905369697
2003-11-21,115.1398048148576
2003-11-24,114.95413785633919
2003-11-25,115.60511678872291
2003-11-26,116.91204558936606
2003-11-27,118.06138247090713
2003-11-28,119.3990881760859
2003-12-01,120.85518444967796
2003-12-02,121.8635492637389
2003-12-03,122.17913403980731
2003-12-04,120.76886184781723
2003-12-05,119.81155151950146
2003-12-08,119.85538919641839
2003-12-09,118.98464662488831
2003-12-10,120.14838637807533
2003-12-11,120.62764884114529
2003-12-12,120.92132170652465
2003-12-15,121.08253070775211
2003-12-16,121.51445366085352
2003-12-17,122.0305994663749
2003-12-18,121.74225059877261
2003-12-19,120.60933657423837
2003-12-22,122.97398803094488
2003-12-23,123.91383895992013
2003-12-24,124.32578630100109
2003-12-25,124.32578630100109
2003-12-26,124.27587430682189
2003-12-29,125.8114881220049
2003-12-30,126.39364308817176
2003-12-31,127.9756431906418
2004-01-01,127.9756431906418
2004-01-02,129.3506813289048
2004-01-05,130.8051139477978
2004-01-06,132.19385142659684
2004-01-07,130.49031132996842
2004-01-08,134.60928513104133
2004-01-09,136.8015822792705
2004-01-12,135.33094403051663
2004-01-13,137.02102854965352
2004-01-14,136.76427151507826
2004-01-15,136.27585662634434
2004-01-16,135.25380332928026
2004-01-19,137.1469176932555
2004-01-20,138.29382308827138
2004-01-21,138.1210460578212
2004-01-22,138.10547330870733
2004-01-23,139.01951185169244
2004-01-26,136.49499328910517
2004-01-27,138.93398679940415
2004-01-28,139.31356179967563
2004-01-29,134.47447118278797
2004-01-30,132.51888299097158
2004-02-02,134.4069189204031
2004-02-03,135.08644036471844
2004-02-04,134.77069936561304
2004-02-05,136.69601708450995
2004-02-06,140.04438425834118
2004-02-09,139.59066015258023
2004-02-10,140.20909215004332
2004-02-11,143.0358942994325
2004-02-12,145.6461110319788
2004-02-13,144.61931304737084
2004-02-16,144.03426485829837
2004-02-17,146.72060409239796
2004-02-18,149.61796184851875
2004-02-19,145.3220976493275
2004-02-20,141.9492802318181
2004-02-23,144.8103726783503
2004-02-24,147.33660700415746
2004-02-25,146.65298343832393
2004-02-26,143.8964736826757
2004-02-27,144.10435848760795
2004-03-01,144.974571649679
2004-03-02,145.25068012248266
2004-03-03,145.04870005088335
2004-03-04,145.78308504397327
2004-03-05,146.47546318168898
2004-03-08,147.7667076790639
2004-03-09,147.79890063432086
2004-03-10,143.97928883572155
2004-03-11,140.73014151247094
2004-03-12,139.5046940433537
2004-03-15,140.6778894853791
2004-03-16,144.00285726191964
2004-03-17,144.42501602876857
2004-03-18,144.67573774555956
2004-03-19,144.50772988221908
2004-03-22,141.89074103723715
2004-03-23,140.35720576029237
2004-03-24,139.88678392987032
2004-03-25,139.92973447945207
2004-03-26,137.26181947861946
2004-03-29,138.28830674145132
2004-03-30,137.26329681481573
2004-03-31,141.37894579867532
2004-04-01,141.26263265855695
2004-04-02,139.28261577346174
2004-04-05,137.39118579128615
2004-04-06,137.3084259994943
2004-04-07,140.41738967491818
2004-04-08,139.96858192947812
2004-04-09,139.96858192947812
2004-04-12,139.57542799618045
2004-04-13,137.61033561793596
2004-04-14,137.83623434424604
2004-04-15,139.2715544930889
2004-04-16,139.37729414958977
2004-04-19,140.3368961370462
2004-04-20,140.07676793955613
2004-04-21,138.29583119986816
2004-04-22,138.19394321657646
2004-04-23,139.03939626907172
2004-04-26,139.17801484102293
2004-04-27,139.3865066979574
2004-04-28,139.77204189314395
2004-04-29,140.6610010793664
2004-04-30,140.39693798424577
2004-05-03,141.3839404493924
2004-05-04,143.25489548392932
2004-05-05,143.654158667029
2004-05-06,142.92003150449804
2004-05-07,138.48508204505677
2004-05-10,134.41348535545796
2004-05-11,133.5495049944492
2004-05-12,132.87714212801927
2004-05-13,131.2466807687803
2004-05-14,129.55462200626582
2004-05-17,128.98129132657874
2004-05-18,131.04582303333345
2004-05-19,133.5259963736177
