Date,AUSTRIA GROWTH
1999-10-29,506.29729243361714
1999-11-30,459.4114656210576
1999-12-31,496.31725055374176
2000-01-31,456.6859262468652
2000-02-29,453.4398721786639
2000-03-31,447.92993642433805
2000-04-28,416.4227607794047
2000-05-31,429.19300503644143
2000-06-30,443.6860600556071
2000-07-31,429.96179707307846
2000-08-31,419.6617177951275
2000-09-29,420.8788321184186
2000-10-31,374.06908436010036
2000-11-30,371.95553634434754
2000-12-29,425.0289600796478
2001-01-01,425.0289600796478
2001-01-02,424.8457834684815
2001-01-03,414.2992159066985
2001-01-04,411.44576576245095
2001-01-05,424.392767715919
2001-01-08,426.4648610338868
2001-01-09,426.59393778425294
2001-01-10,431.1626232965139
2001-01-11,437.7356732947818
2001-01-12,437.6025572348204
2001-01-15,434.21330557526574
2001-01-16,426.5592525910982
2001-01-17,420.4121956049097
2001-01-18,430.7809588251758
2001-01-19,427.0942366118136
2001-01-22,426.3039446143749
2001-01-23,426.7187844677385
2001-01-24,416.55568672729123
2001-01-25,416.1236991063017
2001-01-26,420.4744771259653
2001-01-29,414.23621102878053
2001-01-30,416.9924023930478
2001-01-31,425.2410315533313
2001-02-01,457.2196793535037
2001-02-02,441.77248814273827
2001-02-05,448.3692834579434
2001-02-06,441.96557909937604
2001-02-07,460.5744340007539
2001-02-08,461.2140682494542
2001-02-09,456.16644525240844
2001-02-12,467.57158332757905
2001-02-13,466.20268161345007
2001-02-14,460.6855699068297
2001-02-15,458.16810710089203
2001-02-16,470.9043835319232
2001-02-19,483.2813749222132
2001-02-20,482.8336349507749
2001-02-21,485.7427015747061
2001-02-22,484.75145413356717
2001-02-23,477.656310882209
2001-02-26,477.2444412277956
2001-02-27,490.5707708923665
2001-02-28,479.73172667283205
2001-03-01,483.5162664831444
2001-03-02,487.2445407084882
2001-03-05,483.81593227705105
2001-03-06,484.27985838041445
2001-03-07,501.4707209464742
2001-03-08,501.6706943532579
2001-03-09,496.94168827490466
2001-03-12,495.9267501857638
2001-03-13,490.628220024878
2001-03-14,484.3703753762793
2001-03-15,480.8356333026287
2001-03-16,462.28735214334944
2001-03-19,456.35049029478944
2001-03-20,461.63193241124344
2001-03-21,458.10626380315716
2001-03-22,444.19806138509347
2001-03-23,455.9327638730918
2001-03-26,460.74364292933416
2001-03-27,467.9832350700536
2001-03-28,462.34768328949247
2001-03-29,459.7324764198412
2001-03-30,463.30584182773975
2001-04-02,452.22794101640665
2001-04-03,455.8503780267719
2001-04-04,466.43478108577693
2001-04-05,478.52654069553677
2001-04-06,469.7163098326094
2001-04-09,478.1124798034656
2001-04-10,473.9573987520819
2001-04-11,460.41834746815226
2001-04-12,465.85963107792577
2001-04-13,465.85963107792577
2001-04-16,461.0886694971289
2001-04-17,462.9295356748802
2001-04-18,460.50631461521766
2001-04-19,464.34046706235324
2001-04-20,474.537921531207
2001-04-23,467.5929049856021
2001-04-24,472.86845827564383
2001-04-25,470.01901369778824
2001-04-26,473.1494480435314
2001-04-27,471.3933945361446
2001-04-30,468.79222263929864
2001-05-01,471.2775009049404
2001-05-02,476.18298306685665
2001-05-03,475.0868033187721
2001-05-04,469.8130596015551
2001-05-07,467.07101536341105
2001-05-08,464.58990759000767
2001-05-09,460.40942349846495
2001-05-10,462.6059810294819
2001-05-11,457.8222612083087
2001-05-14,457.2548377987598
2001-05-15,451.7848067442721
2001-05-16,451.7889871128981
2001-05-17,451.78768959082123
2001-05-18,446.9870705071369
2001-05-21,441.82746024915764
2001-05-22,435.53707594230457
2001-05-23,424.42237653205234
2001-05-24,422.81994539389115
2001-05-25,417.6985511562935
2001-05-28,420.89979632696395
2001-05-29,408.6881850873328
2001-05-30,412.1789540209615
2001-05-31,405.2801473348543
2001-06-01,409.8795650888577
2001-06-04,410.43643377555185
2001-06-05,421.42820881359006
2001-06-06,417.96093537216746
2001-06-07,418.44990765790874
2001-06-08,418.6942581798447
2001-06-11,414.17181608660223
2001-06-12,419.6101302560895
2001-06-13,423.0792900935343
2001-06-14,426.70639381365504
2001-06-15,423.0725205995976
2001-06-18,425.4294359537557
2001-06-19,424.67224882104574
2001-06-20,421.2138844068979
2001-06-21,420.5066401613584
2001-06-22,425.4856218050528
2001-06-25,424.27053099729926
2001-06-26,428.08367990577926
2001-06-27,420.32193665236446
2001-06-28,410.587917958141
2001-06-29,399.3441504026112
2001-07-02,396.0249944137542
2001-07-03,395.57100989941716
2001-07-04,397.7987514788712
2001-07-05,397.8218814607888
2001-07-06,403.25144748295463
2001-07-09,407.8700098891374
2001-07-10,416.79840525869184
2001-07-11,416.3742493657019
2001-07-12,409.15249124845377
2001-07-13,417.8984312962258
2001-07-16,420.1743040148362
2001-07-17,415.95789795623676
2001-07-18,429.9284926701353
2001-07-19,432.245234828399
2001-07-20,431.0062145631998
2001-07-23,429.7030054650444
2001-07-24,434.84406557511807
2001-07-25,436.9956112780597
2001-07-26,436.27775414619634
2001-07-27,441.34213148537543
2001-07-30,437.6516154650008
2001-07-31,430.6262627155998
2001-08-01,432.3646040749548
2001-08-02,426.91137945119544
2001-08-03,423.2719777174979
2001-08-06,424.5451305597557
2001-08-07,422.7904884882642
2001-08-08,422.2745360122733
2001-08-09,425.01550910908173
2001-08-10,431.453306660158
2001-08-13,435.7622155139749
2001-08-14,432.1690784561997
2001-08-15,438.76671203637574
2001-08-16,439.67054035005617
2001-08-17,439.4125523903338
2001-08-20,437.4742318933936
2001-08-21,437.0786247490937
2001-08-22,440.1808176125917
2001-08-23,437.77400779150304
2001-08-24,435.9531759616437
2001-08-27,434.34878606253835
2001-08-28,434.5702222398534
2001-08-29,434.6973787592807
2001-08-30,430.11414404414757
2001-08-31,432.6740212455413
2001-09-03,429.4610269813823
2001-09-04,424.1076561883015
2001-09-05,420.1763282111049
2001-09-06,418.17474447756365
2001-09-07,423.89264284857825
2001-09-10,417.9710757072172
2001-09-11,421.6269674437723
2001-09-12,420.13949406365157
2001-09-13,423.1289201267944
2001-09-14,424.89928874793156
2001-09-17,420.1254822790453
2001-09-18,418.811847516263
2001-09-19,424.9647884226597
2001-09-20,426.33733024014094
2001-09-21,409.010710833544
2001-09-24,409.0816059207606
2001-09-25,411.87378063324957
2001-09-26,415.89852978775275
2001-09-27,425.8118547772909
2001-09-28,410.9307215682814
2001-10-01,420.32672832200353
2001-10-02,418.79184996534303
2001-10-03,418.7108669735859
2001-10-04,412.75217686691917
2001-10-05,406.95609435163146
2001-10-08,401.3556661593554
2001-10-09,397.61988449416793
2001-10-10,388.6545643427878
2001-10-11,382.4598794856985
2001-10-12,393.95299880217937
2001-10-15,390.55797595872514
2001-10-16,401.66452495709405
2001-10-17,403.09594270689394
2001-10-18,399.9867654837704
2001-10-19,380.8540829655383
2001-10-22,367.11764507844504
2001-10-23,365.81681149466453
2001-10-24,355.1615963414096
2001-10-25,350.71425103888
2001-10-26,349.16847856442837
2001-10-29,350.08338835526985
2001-10-30,346.8607918079568
2001-10-31,355.6393751076707
2001-11-01,357.9097497128324
2001-11-02,359.6659378456976
2001-11-05,355.71852646084125
2001-11-06,361.44969986753887
2001-11-07,368.74097988121747
2001-11-08,365.68976077011735
2001-11-09,361.9447654209775
2001-11-12,364.5807502263703
2001-11-13,357.71173211566054
2001-11-14,360.75757593695886
2001-11-15,366.22456836390563
2001-11-16,364.6964307619871
2001-11-19,350.27816224925886
2001-11-20,352.10438236882834
2001-11-21,349.8310345933676
2001-11-22,353.58550784174497
2001-11-23,352.82586929810896
2001-11-26,348.0081361183824
2001-11-27,352.84650452527865
2001-11-28,361.72852163734836
2001-11-29,371.0673425667744
2001-11-30,375.63977779335806
2001-12-03,374.85049261921495
2001-12-04,377.045356027431
2001-12-05,379.7126140489956
2001-12-06,386.5123922341544
2001-12-07,389.74453182511536
2001-12-10,387.6680023490688
2001-12-11,380.95569049176333
2001-12-12,386.4615837304276
2001-12-13,389.5759569080487
2001-12-14,388.02305549549067
2001-12-17,384.8902859342362
2001-12-18,381.28741358587223
2001-12-19,377.4000016229173
2001-12-20,370.433258471356
2001-12-21,377.3990239986484
2001-12-24,373.63333104821373
2001-12-25,373.63333104821373
2001-12-26,373.952457569437
2001-12-27,387.1439652844102
2001-12-28,378.9680425234689
2001-12-31,382.66403386583886
2002-01-01,382.66403386583886
2002-01-02,384.80094058218896
2002-01-03,386.31557966123165
2002-01-04,383.70446493999776
2002-01-07,377.83720286176543
2002-01-08,373.0036859085981
2002-01-09,370.7777794697295
2002-01-10,370.13921458800087
2002-01-11,369.57774160235414
2002-01-14,369.0797707428088
2002-01-15,372.510145529522
2002-01-16,367.6058118689211
2002-01-17,370.192094299933
2002-01-18,371.12831894032223
2002-01-21,376.7698867682198
2002-01-22,379.7826355667043
2002-01-23,380.35237994649304
2002-01-24,379.45662421481336
2002-01-25,372.467440697645
2002-01-28,374.84818903155633
2002-01-29,375.13980303838804
2002-01-30,376.89318228283685
2002-01-31,381.11541429442207
2002-02-01,380.4196799748344
2002-02-04,386.98123603966087
2002-02-05,388.11851804505284
2002-02-06,386.64652430438287
2002-02-07,393.6945629973235
2002-02-08,399.17725360387294
2002-02-11,403.74756776476545
2002-02-12,403.91434217309455
2002-02-13,405.2969469781623
2002-02-14,407.29779759831905
2002-02-15,405.35907578525905
2002-02-18,401.76076146467335
2002-02-19,407.2135661071751
2002-02-20,407.4660285113701
2002-02-21,407.26277032809674
2002-02-22,413.07535467780366
2002-02-25,408.5667786069534
2002-02-26,403.3605397934205
2002-02-27,398.2359075904307
2002-02-28,389.00793982651675
2002-03-01,391.0127914381658
2002-03-04,404.35555262104043
2002-03-05,405.01415883424824
2002-03-06,403.9402207252472
2002-03-07,403.042331897148
2002-03-08,406.35179475574546
2002-03-11,408.2088401510486
2002-03-12,408.88890379701735
2002-03-13,405.92446229519095
2002-03-14,406.47685545913413
2002-03-15,409.9127738679513
2002-03-18,409.6442388089169
2002-03-19,410.58599989575947
2002-03-20,412.9069367135531
2002-03-21,411.84636764374216
2002-03-22,419.7290236407322
2002-03-25,423.122171055737
2002-03-26,421.86812265940046
2002-03-27,425.9092851147929
2002-03-28,429.2230171811858
2002-03-29,429.2230171811858
2002-04-01,432.7408353527188
2002-04-02,438.21576016430726
2002-04-03,436.7382407183227
2002-04-04,428.5644991846806
2002-04-05,436.04575069476215
2002-04-08,435.40701072621596
2002-04-09,433.3094703912515
2002-04-10,438.7782364668441
2002-04-11,442.45250001266186
2002-04-12,441.29483754699896
2002-04-15,443.21066860325857
2002-04-16,442.5903799884754
2002-04-17,450.023423778054
2002-04-18,448.33251944707314
2002-04-19,446.1503620973585
2002-04-22,443.0367715948909
2002-04-23,446.0891534946985
2002-04-24,443.10661619540656
2002-04-25,445.9953821171238
2002-04-26,444.21033690555964
2002-04-29,460.24529019563346
2002-04-30,465.33035823439053
2002-05-01,467.9640113550158
2002-05-02,472.0653319205378
2002-05-03,475.51101510507027
2002-05-06,478.7212696961476
2002-05-07,470.22218618611646
2002-05-08,466.3113599457964
2002-05-09,466.2087047207121
2002-05-10,464.96057251798135
2002-05-13,462.42193960509763
2002-05-14,454.01695631690177
2002-05-15,455.4574672012726
2002-05-16,456.26879209769237
2002-05-17,460.2193266258376
2002-05-20,460.3692311351983
2002-05-21,451.0730911216403
2002-05-22,454.14634080076314
2002-05-23,453.0458931605085
2002-05-24,448.5482124439527
2002-05-27,449.27323865347495
2002-05-28,459.58177082984685
2002-05-29,459.53266624799414
2002-05-30,462.26871334092596
2002-05-31,451.1114740720418
2002-06-03,455.0421951444607
2002-06-04,452.62138714408474
2002-06-05,443.1025270366086
2002-06-06,448.4546315076328
2002-06-07,439.46511024548323
2002-06-10,440.1684016896701
2002-06-11,434.7668579731655
2002-06-12,433.09745522900164
2002-06-13,431.31020451691023
2002-06-14,429.3077498364903
2002-06-17,423.0569879482452
2002-06-18,421.0658934573556
2002-06-19,423.8749727066504
2002-06-20,429.59087511284486
2002-06-21,432.99756505463296
2002-06-24,437.24856555117685
2002-06-25,436.02794495290107
2002-06-26,440.2871412632054
2002-06-27,443.12283066791235
2002-06-28,443.9739881363182
2002-07-01,451.8527635069638
2002-07-02,441.42237990338106
2002-07-03,432.3037337541207
2002-07-04,435.18438722117
2002-07-05,437.35809307330555
2002-07-08,440.00883309061703
2002-07-09,442.720267493731
2002-07-10,439.303646189855
2002-07-11,440.04741185847075
2002-07-12,441.0340094140382
2002-07-15,449.49024428953715
2002-07-16,456.9438336854135
2002-07-17,461.795754457791
2002-07-18,465.37477647582097
2002-07-19,459.78547268193176
2002-07-22,456.0848494713433
2002-07-23,431.8998435371687
2002-07-24,410.600490172649
2002-07-25,427.9261723080027
2002-07-26,425.7188287185461
2002-07-29,430.47482891241964
2002-07-30,434.05088300041274
2002-07-31,425.1455493228135
2002-08-01,425.2511119066119
2002-08-02,411.20722135408687
2002-08-05,410.0117754827303
2002-08-06,402.6188561075707
2002-08-07,411.80551235828216
2002-08-08,412.7072694500236
2002-08-09,414.6398732077861
2002-08-12,408.6534148446602
2002-08-13,408.9012797421743
2002-08-14,416.47083220277227
2002-08-15,413.36898225932555
2002-08-16,414.50744127367454
2002-08-19,396.20570125727136
2002-08-20,387.0800433666978
2002-08-21,394.9931747518657
2002-08-22,397.88457712839903
2002-08-23,394.7219727468253
2002-08-26,394.7964479260597
2002-08-27,412.1533456503823
2002-08-28,402.6109122575596
2002-08-29,399.6703863178412
2002-08-30,410.06627645068005
2002-09-02,409.3156707907935
2002-09-03,405.36937861000195
2002-09-04,411.3543911074344
2002-09-05,407.66422037132764
2002-09-06,405.49760192470563
2002-09-09,411.20482948588966
2002-09-10,410.02719689012685
2002-09-11,415.4727834676976
2002-09-12,408.06409760007296
2002-09-13,405.7683391074997
2002-09-16,400.55563392668074
2002-09-17,400.9243020155231
2002-09-18,399.54654009823594
2002-09-19,395.22672812638785
2002-09-20,386.38522013871864
2002-09-23,383.76308170081336
2002-09-24,376.55363850570836
2002-09-25,383.6406928957699
2002-09-26,382.1169070135228
2002-09-27,380.79569820858325
2002-09-30,382.182592375238
2002-10-01,381.92602478806174
2002-10-02,391.5782824505318
2002-10-03,383.68844676845924
2002-10-04,367.81349418923645
2002-10-07,349.89226260725223
2002-10-08,352.2553519856786
2002-10-09,353.18172203618025
2002-10-10,349.16813121921876
2002-10-11,349.71991367078067
2002-10-14,347.3574174724421
2002-10-15,350.5820298589812
2002-10-16,353.5673820903257
2002-10-17,366.58223506330216
2002-10-18,361.9367477386093
2002-10-21,366.6674595911446
2002-10-22,371.6270272378296
2002-10-23,367.4206872279966
2002-10-24,365.04412787313714
2002-10-25,360.9820217391911
2002-10-28,365.7423853465976
2002-10-29,361.2370484041728
2002-10-30,355.0495138070855
2002-10-31,366.3464083680064
2002-11-01,368.6215072385136
2002-11-04,368.49955688881255
2002-11-05,376.88008637702046
2002-11-06,380.0280277314506
2002-11-07,379.9131581091967
2002-11-08,382.43040754214576
2002-11-11,382.2536193122491
2002-11-12,381.17561788919375
2002-11-13,385.074597521494
2002-11-14,382.025857567838
2002-11-15,382.83109128445165
2002-11-18,381.14370806950313
2002-11-19,379.8042808455906
2002-11-20,383.4329418801066
2002-11-21,376.94779500627266
2002-11-22,376.4902277154527
2002-11-25,375.4947689203409
2002-11-26,376.2136015998379
2002-11-27,376.23746153398895
2002-11-28,377.5199519905107
2002-11-29,374.2033906754809
2002-12-02,384.2664911381217
2002-12-03,387.1779729098889
2002-12-04,393.1532902066137
2002-12-05,397.3983834203735
2002-12-06,397.26978963075027
2002-12-09,394.2331383290306
2002-12-10,400.0824419727784
2002-12-11,401.081349555031
2002-12-12,404.3825001792529
2002-12-13,407.929477800882
2002-12-16,407.8332275555599
2002-12-17,412.94431241186436
2002-12-18,411.1382114372805
2002-12-19,411.351530602159
2002-12-20,427.7395281095408
2002-12-23,424.5605893213733
2002-12-24,426.3178765288293
2002-12-25,426.3178765288293
2002-12-26,427.39292282044937
2002-12-27,424.7185430763807
2002-12-30,431.88496859578595
2002-12-31,433.5789591929759
2003-01-01,433.5789591929759
2003-01-02,426.3140863733692
2003-01-03,430.96653345558894
2003-01-06,433.61443420355187
2003-01-07,432.23422101658286
2003-01-08,424.7339441950915
2003-01-09,437.3044075796939
2003-01-10,435.86529157614007
2003-01-13,436.89810651650134
2003-01-14,449.12657006430135
2003-01-15,449.60166966341274
2003-01-16,449.66423435905
2003-01-17,444.2229969374445
2003-01-20,442.19709140883486
2003-01-21,445.5903443922939
2003-01-22,438.89303475064037
2003-01-23,446.631175113593
2003-01-24,456.52307657695866
2003-01-27,452.11162194316506
2003-01-28,455.3368019068257
2003-01-29,448.8470050637665
2003-01-30,437.3657413675861
2003-01-31,439.112808654583
2003-02-03,438.5868416909529
2003-02-04,443.8891905987738
2003-02-05,450.20969606983533
2003-02-06,458.80146533016875
2003-02-07,457.77542639496676
2003-02-10,450.31559706709584
2003-02-11,438.6552080644674
2003-02-12,431.6643299268298
2003-02-13,440.6648710587911
2003-02-14,438.5227008724948
2003-02-17,445.5955108457471
2003-02-18,440.2722983997363
2003-02-19,439.4884103824853
2003-02-20,437.42407659457274
2003-02-21,438.26247519836346
2003-02-24,435.66192837962564
2003-02-25,434.85033457966966
2003-02-26,439.14249161935584
2003-02-27,443.66976199992746
2003-02-28,443.9268512860415
2003-03-03,450.01440823656225
2003-03-04,447.44057378665894
2003-03-05,449.30754868391824
2003-03-06,445.69769443718707
2003-03-07,441.9161148886439
2003-03-10,440.04148532504234
2003-03-11,436.5793139548223
2003-03-12,433.9033085142783
2003-03-13,433.50499139114123
2003-03-14,429.8306345046082
2003-03-17,425.82172189738515
2003-03-18,432.3337621565427
2003-03-19,426.3337536245644
2003-03-20,428.29574152014465
2003-03-21,428.89015650867043
2003-03-24,437.2175291276315
2003-03-25,440.632774843191
2003-03-26,445.33767209721935
2003-03-27,443.9271703575034
2003-03-28,446.1865006176201
2003-03-31,450.9236891989613
2003-04-01,452.1661434469492
2003-04-02,455.46232940151026
2003-04-03,450.7587378102902
2003-04-04,452.90959399255587
2003-04-07,464.04361075387226
2003-04-08,461.92687944290793
2003-04-09,458.2152381484289
2003-04-10,455.65874196738264
2003-04-11,453.7704091797624
2003-04-14,454.4648153941426
2003-04-15,450.3531060378171
2003-04-16,444.8995354014352
2003-04-17,451.5396072766472
2003-04-18,451.5396072766472
2003-04-21,449.5932266152079
2003-04-22,447.0258483296352
2003-04-23,457.78767402996965
2003-04-24,460.7443115780419
2003-04-25,460.38162103407285
2003-04-28,464.19995731841897
2003-04-29,466.39405116452554
2003-04-30,474.4226322271384
2003-05-01,478.7800085535974
2003-05-02,477.7943392250593
2003-05-05,480.89321176856737
2003-05-06,485.88270956539236
2003-05-07,491.6121924983668
2003-05-08,490.3898841009015
2003-05-09,493.1134816469699
2003-05-12,509.3820800405549
2003-05-13,511.7595896816113
2003-05-14,518.972289951403
2003-05-15,522.177632381953
2003-05-16,528.5355188467734
2003-05-19,528.9526307838903
2003-05-20,524.0833011032456
2003-05-21,528.6975167154019
2003-05-22,529.2992749767525
2003-05-23,534.9467784343306
2003-05-26,537.7959427197832
2003-05-27,533.826342539349
2003-05-28,527.613038580249
2003-05-29,531.522781296188
2003-05-30,506.5518641481432
2003-06-02,518.2743403255868
2003-06-03,518.2455435505032
2003-06-04,511.3810110628508
2003-06-05,520.9192045676867
2003-06-06,512.6353390256957
2003-06-09,515.4185421744756
2003-06-10,510.7928192353485
2003-06-11,515.20211502804
2003-06-12,511.4803923677206
2003-06-13,518.8636808455336
2003-06-16,523.7560130187962
2003-06-17,523.1539803501643
2003-06-18,524.1022292861825
2003-06-19,523.8108496949956
2003-06-20,522.4198159068721
2003-06-23,516.8509265773295
2003-06-24,514.8209441145318
2003-06-25,513.2246424147161
2003-06-26,515.819994388904
2003-06-27,519.4878334821639
2003-06-30,515.0554191442208
2003-07-01,525.3193152893772
2003-07-02,533.5343093212084
2003-07-03,526.3928923069632
2003-07-04,527.8444343910522
2003-07-07,536.0030643875159
2003-07-08,524.9782347129279
2003-07-09,527.1117014338779
2003-07-10,517.2892837078025
2003-07-11,514.7985397708239
2003-07-14,518.9050372718135
2003-07-15,520.8526958658163
2003-07-16,520.5510610817242
2003-07-17,516.9457408431707
2003-07-18,519.1721291058705
2003-07-21,520.6799160011144
2003-07-22,514.0846978044341
2003-07-23,526.938543976022
2003-07-24,522.0156999931568
2003-07-25,526.7703545816851
2003-07-28,523.7894336507163
2003-07-29,525.1356161579824
2003-07-30,517.6725466383714
2003-07-31,505.7999728133596
