Date,CANADA GROWTH
1982-09-30,168.37663
1982-10-29,186.30571
1982-11-30,187.70338
1982-12-31,201.78798
1983-01-31,207.03607
1983-02-28,205.22553
1983-03-31,207.43928
1983-04-29,229.76079
1983-05-31,234.1363
1983-06-30,241.02445
1983-07-29,241.54604
1983-08-31,246.31043
1983-09-30,246.23865
1983-10-31,226.6808
1983-11-30,248.96592
1983-12-30,243.77719
1984-01-31,228.82573
1984-02-29,234.08925
1984-03-30,227.93938
1984-04-30,223.59346
1984-05-31,215.91918
1984-06-29,211.3022
1984-07-31,201.61177
1984-08-31,235.99074
1984-09-28,236.09775
1984-10-31,227.35579
1984-11-30,223.90752
1984-12-31,221.39403
1985-01-31,239.71848
1985-02-28,230.11389
1985-03-29,245.62202
1985-04-30,245.23547
1985-05-31,251.84991
1985-06-28,244.50211
1985-07-31,258.57089
1985-08-30,258.60583
1985-09-30,242.2681
1985-10-31,243.61644
1985-11-29,258.91879
1985-12-31,253.52731
1986-01-31,236.71774
1986-02-28,238.52648
1986-03-31,255.76019
1986-04-30,266.85227
1986-05-30,269.69328
1986-06-30,266.50631
1986-07-31,256.0875
1986-08-29,267.67627
1986-09-30,258.27634
1986-10-31,269.52142
1986-11-28,271.67046
1986-12-31,273.80332
1987-01-30,307.59525
1987-02-27,324.06876
1987-03-31,356.99298
1987-04-30,347.12076
1987-05-29,342.53374
1987-06-30,352.02174
1987-07-31,380.74586
1987-08-31,388.17716
1987-09-30,382.38185
1987-10-30,291.09438
1987-11-30,287.16184
1987-12-31,305.93155
1988-01-29,301.11276
1988-02-29,320.80233
1988-03-31,343.55617
1988-04-29,352.49522
1988-05-31,334.03634
1988-06-30,360.60558
1988-07-29,353.41224
1988-08-31,331.19508
1988-09-30,334.4259
1988-10-31,345.98189
1988-11-30,342.69704
1988-12-30,351.54738
1989-01-31,380.24039
1989-02-28,375.37543
1989-03-31,372.90045
1989-04-28,375.76016
1989-05-31,379.01367
1989-06-30,391.98514
1989-07-31,422.3776
1989-08-31,430.12906
1989-09-29,425.72076
1989-10-31,424.43698
1989-11-30,428.39126
1989-12-29,435.14703
1990-01-31,394.33014
1990-02-28,397.00454
1990-03-30,397.09191
1990-04-30,369.46461
1990-05-31,396.98746
1990-06-29,396.01981
1990-07-31,407.25792
1990-08-31,392.03687
1990-09-28,382.17586
1990-10-31,357.69946
1990-11-30,361.33698
1990-12-31,377.6709
1991-01-31,363.27304
1991-02-28,383.07437
1991-03-29,379.89776
1991-04-30,388.01754
1991-05-31,397.49647
1991-06-28,392.03985
1991-07-31,396.05465
1991-08-30,396.04172
1991-09-30,389.67908
1991-10-31,410.94625
1991-11-29,401.5724
1991-12-31,409.19264
1992-01-31,418.1992
1992-02-28,415.44533
1992-03-31,397.66051
1992-04-30,387.75412
1992-05-29,385.50463
1992-06-30,385.66906
1992-07-31,394.20185
1992-08-31,383.34409
1992-09-30,363.63388
1992-10-30,373.67597
1992-11-30,364.21774
1992-12-31,374.32297
1993-01-29,368.79667
1993-02-26,382.6912
1993-03-31,390.54107
1993-04-30,405.31565
1993-05-31,406.11027
1993-06-30,400.64987
1993-07-30,395.50985
1993-08-31,398.18332
1993-09-30,376.32686
1993-10-29,417.79056
1993-11-30,405.13047
1993-12-31,425.43483
1994-01-31,452.64772
1994-02-28,428.00472
1994-03-31,417.91008
1994-04-29,412.06007
1994-05-31,417.17941
1994-06-30,386.62526
1994-07-29,405.8966
1994-08-31,420.68652
1994-09-30,433.55371
1994-10-31,422.75781
1994-11-30,393.97957
1994-12-30,408.30019
1995-01-31,384.72041
1995-02-28,405.59409
1995-03-31,430.65878
1995-04-28,427.02116
1995-05-31,446.79458
1995-06-30,460.98906
1995-07-31,471.08286
1995-08-31,468.50815
1995-09-29,466.24117
1995-10-31,458.17661
1995-11-30,481.01719
1995-12-29,482.67299
1996-01-31,514.0648
1996-02-29,513.57576
1996-03-29,516.77885
1996-04-30,539.05305
1996-05-31,548.97019
1996-06-28,524.25176
1996-07-31,497.50646
1996-08-30,523.61271
1996-09-30,538.07722
1996-10-31,576.13407
1996-11-29,609.80346
1996-12-31,594.63176
1997-01-31,622.9152513458752
1997-02-28,599.8545708434184
1997-03-31,567.4958620509743
1997-04-30,583.2638476695117
1997-05-30,643.6036951132102
1997-06-30,656.6830187915759
1997-07-31,700.5034923407027
1997-08-29,671.7079917092755
1997-09-30,725.1909206663796
1997-10-31,692.9093640448366
1997-11-28,685.2539560241443
1997-12-31,703.0506570222914
1998-01-30,674.109082145348
1998-02-27,737.3446737941009
1998-03-31,805.6616146404745
1998-04-30,804.060723258387
1998-05-29,819.6029316622311
1998-06-30,783.3917627923295
1998-07-31,750.4443167781928
1998-08-31,591.5461298958106
1998-09-30,556.4287643833194
1998-10-30,631.5793829924893
1998-11-30,677.6651395263937
1998-12-31,700.4186597165026
1999-01-29,791.5850477170424
1999-02-26,741.9121434927775
1999-03-31,773.7279811393488
1999-04-30,828.0721253768296
1999-05-31,841.6240292499826
1999-06-30,890.546162658971
1999-07-30,900.9859252401766
1999-08-31,856.3588153599372
1999-09-30,924.6520469237031
1999-10-29,1038.0287806858232
1999-11-30,1149.691473447235
1999-12-31,1408.6359789194057
2000-01-31,1411.403148201637
2000-02-29,1583.4095329304314
2000-03-31,1754.30217753285
2000-04-28,1608.0964447612998
2000-05-31,1514.7977777916067
2000-06-30,1854.6055072457007
2000-07-31,1945.0413896328346
2000-08-31,2141.719983426009
2000-09-29,1700.3803736300324
2000-10-31,1351.4989588880344
2000-11-30,1119.099866417154
2000-12-29,1005.3424831889263
2001-01-01,1005.3424831889263
2001-01-02,949.7510586752912
2001-01-03,1061.013658835945
2001-01-04,1081.2793712789214
2001-01-05,1004.7953069352556
2001-01-08,1000.7929981753598
2001-01-09,981.0552526422786
2001-01-10,980.7842291738269
2001-01-11,1042.5534379424082
2001-01-12,1025.1128602711676
2001-01-15,1022.194908357516
2001-01-16,1010.3975663756952
2001-01-17,1062.5431129700416
2001-01-18,1096.5886597044232
2001-01-19,1191.1509269942767
2001-01-22,1151.264892082079
2001-01-23,1185.4672487977055
2001-01-24,1188.2494754519548
2001-01-25,1134.9729756100742
2001-01-26,1129.146335763966
2001-01-29,1181.6133415453337
2001-01-30,1194.7105435404176
2001-01-31,1185.2591915633382
2001-02-01,1157.1165219153265
2001-02-02,1106.16100023787
2001-02-05,1104.1406927925482
2001-02-06,1102.7626835763426
2001-02-07,1040.0051398658475
2001-02-08,1029.165002509591
2001-02-09,983.6291365476758
2001-02-12,982.1441143301681
2001-02-13,957.1028732686474
2001-02-14,952.0386876811717
2001-02-15,970.6122147727345
2001-02-16,746.3685539964526
2001-02-19,767.9962061015244
2001-02-20,713.0387224112941
2001-02-21,708.09413877196
2001-02-22,717.3557627341828
2001-02-23,699.6898139396703
2001-02-26,703.5062262318771
2001-02-27,685.8022367139555
2001-02-28,692.2272551441139
2001-03-01,689.1599037028697
2001-03-02,665.9957198296695
2001-03-05,668.5214934361245
2001-03-06,693.969686748169
2001-03-07,693.8890368163395
2001-03-08,678.6481891096665
2001-03-09,665.6742768248681
2001-03-12,637.96766829015
2001-03-13,640.9360405291714
2001-03-14,621.7452681146402
2001-03-15,626.392051495415
2001-03-16,623.280281929201
2001-03-19,636.7839222262053
2001-03-20,617.9630218091779
2001-03-21,606.7600324338537
2001-03-22,627.5549025320498
2001-03-23,620.2234607221268
2001-03-26,621.6723873476017
2001-03-27,621.7592256323758
2001-03-28,582.5655055530644
2001-03-29,578.1226970423664
2001-03-30,595.0926663172165
2001-04-02,598.3628344028639
2001-04-03,569.6826335061597
2001-04-04,569.3404573563464
2001-04-05,584.8336045812716
2001-04-06,575.6116353264349
2001-04-09,580.8152208563354
2001-04-10,605.914262181602
2001-04-11,598.9849561734568
2001-04-12,626.075089577875
2001-04-13,626.075089577875
2001-04-16,612.1827209403565
2001-04-17,618.2126894394785
2001-04-18,656.759539856534
2001-04-19,672.1557148652923
2001-04-20,667.6874424231838
2001-04-23,645.2554218495047
2001-04-24,635.1080498120998
2001-04-25,643.4105461906627
2001-04-26,637.5561292251932
2001-04-27,639.485829426392
2001-04-30,646.1519875694793
2001-05-01,649.2149509987365
2001-05-02,666.825132932439
2001-05-03,657.8685670300165
2001-05-04,657.5894800326827
2001-05-07,659.36663216252
2001-05-08,664.0689563501966
2001-05-09,658.1836791343968
2001-05-10,656.4317793846633
2001-05-11,640.9268079433679
2001-05-14,632.834160776062
2001-05-15,635.3371811737576
2001-05-16,644.4492263862413
2001-05-17,655.3353259894103
2001-05-18,655.743221805418
2001-05-21,656.5993393350286
2001-05-22,676.218437192205
2001-05-23,667.4175066751052
2001-05-24,665.6488386684968
2001-05-25,659.9799933743433
2001-05-28,662.3836885686422
2001-05-29,657.8108062117267
2001-05-30,637.0294210398876
2001-05-31,634.9378189183329
2001-06-01,648.6184706418238
2001-06-04,653.2299347486027
2001-06-05,646.3311607139137
2001-06-06,640.4295118574192
2001-06-07,643.8828674152817
2001-06-08,635.1767182558095
2001-06-11,630.5430596983409
2001-06-12,625.0301860625349
2001-06-13,612.8205727803952
2001-06-14,604.3998226792332
2001-06-15,591.6066648771358
2001-06-18,573.8225083929764
2001-06-19,571.7990038804351
2001-06-20,569.6215841258028
2001-06-21,574.6094957130326
2001-06-22,582.9356923705254
2001-06-25,581.4219364698365
2001-06-26,572.832374599134
2001-06-27,569.8447874318298
2001-06-28,570.9720570846122
2001-06-29,587.6510002390811
2001-07-02,588.5429670446973
2001-07-03,592.9769719047052
2001-07-04,587.9778836354011
2001-07-05,578.363972786362
2001-07-06,561.469796298337
2001-07-09,566.837027638353
2001-07-10,558.429908160002
2001-07-11,555.5607848293796
2001-07-12,567.5901783562117
2001-07-13,571.4909777957511
2001-07-16,558.3702303201123
2001-07-17,567.7057790200147
2001-07-18,557.3346018958468
2001-07-19,561.9373878828272
2001-07-20,561.0424129183981
2001-07-23,558.3854564572232
2001-07-24,554.6034130808092
2001-07-25,562.5490610381931
2001-07-26,566.1577829198667
2001-07-27,576.4280292651813
2001-07-30,572.6638354878961
2001-07-31,580.1508531199513
2001-08-01,581.9981178836475
2001-08-02,577.7280899038133
2001-08-03,575.9454000452638
2001-08-06,579.0756405719807
2001-08-07,577.8951993396491
2001-08-08,564.9140053712397
2001-08-09,563.8531387323062
2001-08-10,557.4781634485487
2001-08-13,554.6994906481698
2001-08-14,548.7028186837022
2001-08-15,542.7215955742136
2001-08-16,546.8708103620686
2001-08-17,536.492601435242
2001-08-20,532.6972929161436
2001-08-21,524.8691317868623
2001-08-22,536.0435685226192
2001-08-23,537.718106570645
2001-08-24,548.1102840892363
2001-08-27,549.1347793624764
2001-08-28,540.3063428021212
2001-08-29,532.9260141817185
2001-08-30,522.0727078537467
2001-08-31,519.2145653807247
2001-09-03,518.7126178117177
2001-09-04,521.9220635416532
2001-09-05,513.7481571903234
2001-09-06,511.5863250305788
2001-09-07,510.2072263784356
2001-09-10,505.25385017636455
2001-09-11,478.6518680316409
2001-09-12,482.6439603421632
2001-09-13,479.19358300688026
2001-09-14,464.1265460234425
2001-09-17,461.5995389111084
2001-09-18,452.73930234780914
2001-09-19,449.272188703148
2001-09-20,437.498781138833
2001-09-21,436.7382621622379
2001-09-24,447.8181455800679
2001-09-25,452.70234153581043
2001-09-26,446.02999405549815
2001-09-27,445.23999457717576
2001-09-28,457.6402479869763
2001-10-01,455.7042827549606
2001-10-02,463.74007525343353
2001-10-03,471.84380050917605
2001-10-04,475.4682584678998
2001-10-05,476.8303797238657
2001-10-08,477.4869185111896
2001-10-09,473.2790306413996
2001-10-10,481.48381348249626
2001-10-11,492.78839892160016
2001-10-12,492.52923726061647
2001-10-15,487.6516233202499
2001-10-16,491.73692765960624
2001-10-17,475.5107736532192
2001-10-18,468.9936391188237
2001-10-19,471.82757591340663
2001-10-22,477.75109557524763
2001-10-23,482.60138472967304
2001-10-24,483.6599450938385
2001-10-25,488.4513631815626
2001-10-26,493.1744816678417
2001-10-29,482.7417727247772
2001-10-30,470.61740506710004
2001-10-31,473.4410793269527
2001-11-01,480.09472207732796
2001-11-02,481.47966371019163
2001-11-05,487.7453769192946
2001-11-06,494.6523480926989
2001-11-07,497.1651227887022
2001-11-08,495.179203916904
2001-11-09,498.27734057488783
2001-11-12,498.2872074675303
2001-11-13,511.54972970088335
2001-11-14,518.9438395377285
2001-11-15,509.6209279622972
2001-11-16,516.7609960359222
2001-11-19,533.6280641508306
2001-11-20,523.5584815749896
2001-11-21,511.7179707988314
2001-11-22,518.3439439343899
2001-11-23,521.7758818400371
2001-11-26,523.0093642836204
2001-11-27,524.3975815029856
2001-11-28,520.657000969424
2001-11-29,523.9183479412493
2001-11-30,531.9860617110684
2001-12-03,527.492391375183
2001-12-04,534.5216101560362
2001-12-05,544.0047060978222
2001-12-06,539.723405378784
2001-12-07,539.5484357807971
2001-12-10,537.2581772080059
2001-12-11,534.1021149654231
2001-12-12,541.3461412245767
2001-12-13,533.2609362319758
2001-12-14,534.813001079441
2001-12-17,542.9344903308421
2001-12-18,544.9620859314599
2001-12-19,542.0526001632958
2001-12-20,540.5832069489002
2001-12-21,541.4808161221617
2001-12-24,536.7939329509381
2001-12-25,536.7939329509381
2001-12-26,536.6596337432946
2001-12-27,545.8527913429473
2001-12-28,547.8629535724174
2001-12-31,549.4594535876478
2002-01-01,549.4594535876478
2002-01-02,542.9823237828863
2002-01-03,550.0525036654223
2002-01-04,551.9940711433303
2002-01-07,553.6093519063329
2002-01-08,549.9143256599674
2002-01-09,549.3559381259726
2002-01-10,542.8436220095401
2002-01-11,544.2250154113858
2002-01-14,537.5223164394814
2002-01-15,541.6766353483807
2002-01-16,539.7726300189034
2002-01-17,536.6306789255061
2002-01-18,533.734295318035
2002-01-21,530.6818382729965
2002-01-22,529.8542610736896
2002-01-23,528.817732346897
2002-01-24,536.5018033695442
2002-01-25,535.8568108599002
2002-01-28,532.293286298031
2002-01-29,534.2646599608246
2002-01-30,530.286082811328
2002-01-31,536.7967527059644
2002-02-01,542.392756632488
2002-02-04,535.4725177406531
2002-02-05,530.8156590599067
2002-02-06,527.4469163525254
2002-02-07,526.1041379526463
2002-02-08,531.9240231408223
2002-02-11,535.8217918189165
2002-02-12,533.683983118644
2002-02-13,536.5038631561307
2002-02-14,534.0428804869958
2002-02-15,533.2831656973017
2002-02-18,535.2876889729584
2002-02-19,528.8934881552387
2002-02-20,523.9693528808831
2002-02-21,526.4706637877973
2002-02-22,524.9506967999208
2002-02-25,530.4200347721044
2002-02-26,534.4662568933192
2002-02-27,541.5738751738215
2002-02-28,542.7926137712137
2002-03-01,552.4751474449859
2002-03-04,562.8383539377285
2002-03-05,562.9934435343955
2002-03-06,570.1266850385784
2002-03-07,572.7940146854949
2002-03-08,566.2938551800775
2002-03-11,569.9436429595155
2002-03-12,565.627724557634
2002-03-13,565.6099184456755
2002-03-14,561.2390355221016
2002-03-15,566.4630211774041
2002-03-18,576.5686226353648
2002-03-19,580.0067012339339
2002-03-20,580.657460192777
2002-03-21,575.174311915939
2002-03-22,577.3553144037342
2002-03-25,566.3738091167183
2002-03-26,564.9024814682014
2002-03-27,573.1297115130816
2002-03-28,573.2543414240837
2002-03-29,573.2543414240837
2002-04-01,573.246677678652
2002-04-02,576.2137696804859
2002-04-03,575.2937477202782
2002-04-04,569.9102860976413
2002-04-05,572.4816141364814
2002-04-08,571.2813647323803
2002-04-09,566.7318812385191
2002-04-10,576.3581782741546
2002-04-11,568.5816173136604
2002-04-12,571.4027453597622
2002-04-15,572.5633894965957
2002-04-16,581.6684025475118
2002-04-17,584.5210951386384
2002-04-18,581.8604131227942
2002-04-19,588.3651040936791
2002-04-22,584.3111488803104
2002-04-23,579.169839599791
2002-04-24,579.9041316020798
2002-04-25,580.9556566293558
2002-04-26,576.5410490994542
2002-04-29,570.5056260038658
2002-04-30,576.6369662701333
2002-05-01,580.3957913376361
2002-05-02,581.3114554519385
2002-05-03,581.8293645529118
2002-05-06,573.973203404207
2002-05-07,570.0909361334144
2002-05-08,583.3570214083699
2002-05-09,579.9391000724455
2002-05-10,580.9577188195608
2002-05-13,586.194185619005
2002-05-14,589.8424278889526
2002-05-15,589.1683680297731
2002-05-16,593.232630390951
2002-05-17,597.2593946525287
2002-05-20,597.9372401991692
2002-05-21,595.9815280126527
2002-05-22,594.4004725276396
2002-05-23,602.2582183794464
2002-05-24,597.940180999579
2002-05-27,596.998187317947
2002-05-28,597.4035063482913
2002-05-29,590.1311298538577
2002-05-30,589.1339936515216
2002-05-31,593.8662467899493
2002-06-03,591.2200018724232
2002-06-04,586.1419692677351
2002-06-05,578.9325678603424
2002-06-06,574.9694509629753
2002-06-07,574.5120679604875
2002-06-10,569.9476431657682
2002-06-11,567.2154752736056
2002-06-12,562.3196672968671
2002-06-13,555.767649722896
2002-06-14,551.9850436307461
2002-06-17,562.7727288582037
2002-06-18,561.7794021046407
2002-06-19,556.9666009881411
2002-06-20,556.487851051625
2002-06-21,552.9210742191059
2002-06-24,552.3461571400477
2002-06-25,551.5658982147223
2002-06-26,541.203688535519
2002-06-27,547.7470481795693
2002-06-28,547.554407470357
2002-07-01,548.455939358315
2002-07-02,535.6975193394993
2002-07-03,534.8961177448354
2002-07-04,534.5685945399468
2002-07-05,542.5486248746852
2002-07-08,544.1264004764439
2002-07-09,541.6294555772308
2002-07-10,531.9351821376281
2002-07-11,526.9754844364678
2002-07-12,522.4781925021699
2002-07-15,507.1949639364057
2002-07-16,509.4782132801851
2002-07-17,506.0250087667758
2002-07-18,507.33972613814507
2002-07-19,496.1819997852736
2002-07-22,478.8028854743867
2002-07-23,454.6126647585098
2002-07-24,471.2002018000089
2002-07-25,464.7949458371188
2002-07-26,465.3692201826498
2002-07-29,480.61209392144764
2002-07-30,484.19402593538365
2002-07-31,488.11575233948645
2002-08-01,483.14646787139543
2002-08-02,482.12853525317695
2002-08-05,480.3913800833892
2002-08-06,478.34811425073127
2002-08-07,479.0125745396345
2002-08-08,490.4381944926954
2002-08-09,495.6815053684062
2002-08-12,487.3718951566294
2002-08-13,482.58521354270584
2002-08-14,485.54472825721155
2002-08-15,485.00867864925635
2002-08-16,486.1950113844698
2002-08-19,490.28931192324217
2002-08-20,488.8305859097625
2002-08-21,496.40382686120137
2002-08-22,504.4322696991689
2002-08-23,491.65125255362216
2002-08-26,498.0119629145119
2002-08-27,493.97372898536634
2002-08-28,486.51430998973217
2002-08-29,487.4569220580916
2002-08-30,490.1084810466097
2002-09-02,491.54214563805414
2002-09-03,478.9044443248637
2002-09-04,483.2446242447676
2002-09-05,480.63069969724677
2002-09-06,481.30167411693543
2002-09-09,484.09514117179447
2002-09-10,482.23454698582873
2002-09-11,485.91740629137865
2002-09-12,476.7996005492833
2002-09-13,474.696947163476
2002-09-16,476.71734869618086
2002-09-17,469.28191006891564
2002-09-18,459.53150125474355
2002-09-19,452.93983903387993
2002-09-20,451.80294243163365
2002-09-23,438.11865807327104
2002-09-24,439.9908931997369
2002-09-25,450.92912911312914
2002-09-26,449.44807174085
2002-09-27,443.1366452350814
2002-09-30,447.65984305495715
2002-10-01,449.80046119777097
2002-10-02,440.53307067148313
2002-10-03,432.30121817459275
2002-10-04,426.551148295698
2002-10-07,419.2341183755161
2002-10-08,418.77725368380015
2002-10-09,410.43962107436175
2002-10-10,420.7222997673561
2002-10-11,433.49089052502376
2002-10-14,434.3387543444677
2002-10-15,451.6103691274682
2002-10-16,447.85318529342595
2002-10-17,458.05430468967586
2002-10-18,462.46620148403053
2002-10-21,468.85988276182553
2002-10-22,464.1751781269017
2002-10-23,468.14206416772663
2002-10-24,470.42966222951446
2002-10-25,475.4457642998559
2002-10-28,481.3532594557104
2002-10-29,468.62584028172796
2002-10-30,471.95887035555126
2002-10-31,464.17876928851535
2002-11-01,472.4916104918335
2002-11-04,483.6121708822262
2002-11-05,482.57860424942294
2002-11-06,487.40952440534716
2002-11-07,481.98822428715295
2002-11-08,478.56808164082594
2002-11-11,469.4075233676304
2002-11-12,472.9128861279834
2002-11-13,470.2435411715284
2002-11-14,477.79297919232766
2002-11-15,483.0439152165259
2002-11-18,482.6816019865479
2002-11-19,478.4463292643492
2002-11-20,483.1146401434536
2002-11-21,491.035260610068
2002-11-22,489.85617711120045
2002-11-25,495.20200215362865
2002-11-26,486.66552243934075
2002-11-27,496.485645585023
2002-11-28,499.5159856289517
2002-11-29,496.5827309285498
2002-12-02,505.3857181935318
2002-12-03,504.8760195299211
2002-12-04,503.908008940781
2002-12-05,496.39740227657035
2002-12-06,498.0190246577902
2002-12-09,494.45983064760094
2002-12-10,502.81123174980655
2002-12-11,502.9088954510496
2002-12-12,508.5043372256118
2002-12-13,507.4350679590673
2002-12-16,509.6709599772147
2002-12-17,503.8010803751766
2002-12-18,498.36509771464324
2002-12-19,496.8260488894918
2002-12-20,495.34274557879905
2002-12-23,504.2671558341176
2002-12-24,502.6591191724512
2002-12-25,502.6591191724512
2002-12-26,501.5095363906428
2002-12-27,496.18582177782224
2002-12-30,494.5108791812725
2002-12-31,493.7138230916146
2003-01-01,493.7138230916146
2003-01-02,504.2612904053267
2003-01-03,510.26997454840534
2003-01-06,515.8595972293459
2003-01-07,511.9812788585865
2003-01-08,504.8898467727974
2003-01-09,508.3593153564655
2003-01-10,511.0716225954869
2003-01-13,512.688024887869
2003-01-14,513.4280615273094
2003-01-15,514.904464345719
2003-01-16,518.5167634845303
2003-01-17,514.2000070333262
2003-01-20,513.0693148580732
2003-01-21,509.8916824675775
2003-01-22,513.6696234183975
2003-01-23,518.0119296207132
2003-01-24,513.6013617645963
2003-01-27,505.35145609658093
2003-01-28,504.56008912007536
2003-01-29,507.33895317894326
2003-01-30,505.19134645442705
2003-01-31,505.45041389550767
2003-02-03,512.0060612561108
2003-02-04,512.058292651648
2003-02-05,508.9188358354027
2003-02-06,507.0290979097918
2003-02-07,507.2101008670479
2003-02-10,503.49213914440287
2003-02-11,505.57244038310074
2003-02-12,504.41330038177017
2003-02-13,507.98068983636864
2003-02-14,510.16119748392407
2003-02-17,515.557221002133
2003-02-18,518.9702883199577
2003-02-19,518.3133369684795
2003-02-20,522.6853249490888
2003-02-21,521.4939292494513
2003-02-24,523.1679007448514
2003-02-25,523.3468033859252
2003-02-26,523.591422568208
2003-02-27,528.89206392133
2003-02-28,530.2081109744685
2003-03-03,524.5067640422092
2003-03-04,523.2086762641567
2003-03-05,523.4646719078055
2003-03-06,518.8982483149666
2003-03-07,526.5896994434011
2003-03-10,519.5896803720678
2003-03-11,516.4268829525712
2003-03-12,511.3156583554027
2003-03-13,510.7032704240354
2003-03-14,510.06994026411195
2003-03-17,520.321767214573
2003-03-18,521.3704618226554
2003-03-19,520.553612548401
2003-03-20,523.512530852187
2003-03-21,523.4297125797831
2003-03-24,515.9426600610041
2003-03-25,518.983053706992
2003-03-26,518.4406705310706
2003-03-27,522.4069359329451
2003-03-28,524.5235874645861
2003-03-31,522.5234175752971
2003-04-01,522.4951930652137
2003-04-02,525.0786559137944
2003-04-03,524.4743435979801
2003-04-04,523.602172680998
2003-04-07,521.1517929863613
2003-04-08,525.2740580955577
2003-04-09,525.7206497331275
2003-04-10,532.1354339363593
2003-04-11,534.3127055054084
2003-04-14,536.8503195813686
2003-04-15,537.270977105389
2003-04-16,536.8517067008513
2003-04-17,539.5004123593998
2003-04-18,539.5004123593998
2003-04-21,541.5428752043365
2003-04-22,544.2900340448047
2003-04-23,545.6962747388217
2003-04-24,538.6934312980516
2003-04-25,537.9468078861247
2003-04-28,540.9358592748929
2003-04-29,541.3230754957872
2003-04-30,549.2685073946969
2003-05-01,555.753249381747
2003-05-02,556.7339457041686
2003-05-05,565.035214296816
2003-05-06,568.4454320211426
2003-05-07,568.8639590692578
2003-05-08,572.2559102064195
2003-05-09,577.4832488179262
2003-05-12,584.6710370577384
2003-05-13,580.076056959358
2003-05-14,590.2514335895505
2003-05-15,594.4423964049791
2003-05-16,596.1036005219913
2003-05-19,599.2593270936303
2003-05-20,606.9911861841825
2003-05-21,609.353321066391
2003-05-22,604.4288789315584
2003-05-23,598.0378829247385
2003-05-26,599.9734468288985
2003-05-27,604.0687851697171
2003-05-28,597.8799050961578
2003-05-29,602.5041532371781
2003-05-30,602.6774019905753
2003-06-02,611.1104594125942
2003-06-03,605.9347342177883
2003-06-04,620.343279876235
2003-06-05,632.3700811722606
2003-06-06,627.6027641735963
2003-06-09,618.746483616542
2003-06-10,622.2135075622411
2003-06-11,632.9435101103734
2003-06-12,632.4731505138807
2003-06-13,625.3865775114488
2003-06-16,633.0394486829638
2003-06-17,635.6940504241675
2003-06-18,635.7123079350945
2003-06-19,625.6171093645718
2003-06-20,623.5144999380873
2003-06-23,616.1871415622944
2003-06-24,613.364958682697
2003-06-25,622.5042736731976
2003-06-26,619.3649820275883
2003-06-27,615.2848603507395
2003-06-30,615.3764810876435
2003-07-01,619.7552486216031
2003-07-02,624.4488780469833
2003-07-03,626.7554485552996
2003-07-04,625.0825954501237
2003-07-07,626.6983113786144
2003-07-08,619.275623191936
2003-07-09,616.5038097339983
2003-07-10,608.0269898113773
2003-07-11,611.081498714012
2003-07-14,617.1749790524185
2003-07-15,607.2893031082775
2003-07-16,604.9977809877316
2003-07-17,600.4150782662135
2003-07-18,599.0395880080673
2003-07-21,604.0676533035329
2003-07-22,606.6167715246164
2003-07-23,609.1492831388487
2003-07-24,617.7061156878332
2003-07-25,623.1411964157993
2003-07-28,621.7685192779843
2003-07-29,614.8868303803782
2003-07-30,606.2839468901678
2003-07-31,607.7237247123069
2003-08-01,611.314263599293
