Date,ITALY GROWTH
1984-06-29,141.8055
1984-07-31,138.06647
1984-08-31,144.41565
1984-09-28,132.67658
1984-10-31,134.50937
1984-11-30,132.74766
1984-12-31,140.33415
1985-01-31,159.60088
1985-02-28,159.51965
1985-03-29,165.26541
1985-04-30,170.26658
1985-05-31,187.20411
1985-06-28,198.46172
1985-07-31,216.85459
1985-08-30,231.5632
1985-09-30,257.30771
1985-10-31,268.94694
1985-11-29,306.22728
1985-12-31,321.56907
1986-01-31,348.62092
1986-02-28,449.6585
1986-03-31,561.6255
1986-04-30,645.91328
1986-05-30,629.58462
1986-06-30,562.24173
1986-07-31,676.38191
1986-08-29,786.33747
1986-09-30,715.74509
1986-10-31,780.12146
1986-11-28,770.29334
1986-12-31,782.77052
1987-01-30,792.72475
1987-02-27,763.96429
1987-03-31,800.25641
1987-04-30,868.37149
1987-05-29,780.64391
1987-06-30,782.53623
1987-07-31,773.24128
1987-08-31,722.98851
1987-09-30,735.45004
1987-10-30,663.83379
1987-11-30,693.1996
1987-12-31,669.51799
1988-01-29,616.71941
1988-02-29,637.40404
1988-03-31,659.51365
1988-04-29,640.39412
1988-05-31,573.15151
1988-06-30,589.88251
1988-07-29,598.72827
1988-08-31,593.13432
1988-09-30,638.58558
1988-10-31,703.18969
1988-11-30,730.22264
1988-12-30,715.68332
1989-01-31,682.08249
1989-02-28,667.59952
1989-03-31,676.6854
1989-04-28,666.13157
1989-05-31,622.34962
1989-06-30,676.30638
1989-07-31,749.2925
1989-08-31,761.44707
1989-09-29,766.82565
1989-10-31,711.97128
1989-11-30,744.59236
1989-12-29,804.26996
1990-01-31,790.83352
1990-02-28,747.05535
1990-03-30,770.37607
1990-04-30,797.62947
1990-05-31,861.10566
1990-06-29,894.42324
1990-07-31,912.86189
1990-08-31,809.87823
1990-09-28,726.96902
1990-10-31,765.51613
1990-11-30,679.31694
1990-12-31,696.01378
1991-01-31,698.05181
1991-02-28,798.6798
1991-03-29,721.22652
1991-04-30,721.37726
1991-05-31,745.9288
1991-06-28,677.0815
1991-07-31,675.96048
1991-08-30,650.80223
1991-09-30,660.58529
1991-10-31,623.17494
1991-11-29,674.253
1991-12-31,716.92826
1992-01-31,737.1141
1992-02-28,728.52154
1992-03-31,674.26323
1992-04-30,682.36287
1992-05-29,691.83317
1992-06-30,668.50316
1992-07-31,645.60671
1992-08-31,652.64784
1992-09-30,528.50306
1992-10-30,612.45888
1992-11-30,573.677
1992-12-31,564.1263
1993-01-29,626.32259
1993-02-26,615.11999
1993-03-31,564.87475
1993-04-30,682.80209
1993-05-31,710.69162
1993-06-30,682.57397
1993-07-30,687.42101
1993-08-31,742.34548
1993-09-30,721.25166
1993-10-29,691.62274
1993-11-30,596.35953
1993-12-31,666.17595
1994-01-31,727.53045
1994-02-28,704.03845
1994-03-31,813.35977
1994-04-29,867.7718
1994-05-31,801.32869
1994-06-30,736.50012
1994-07-29,785.78536
1994-08-31,786.05841
1994-09-30,791.63265
1994-10-31,759.5734
1994-11-30,708.91873
1994-12-30,720.29177
1995-01-31,751.77521
1995-02-28,681.87455
1995-03-31,651.38782
1995-04-28,719.31454
1995-05-31,723.51684
1995-06-30,719.6195
1995-07-31,781.47449
1995-08-31,767.55669
1995-09-29,763.57533
1995-10-31,754.81837
1995-11-30,731.6243
1995-12-29,790.78475
1996-01-31,819.05558
1996-02-29,816.68793
1996-03-29,779.51409
1996-04-30,878.31757
1996-05-31,859.00243
1996-06-28,869.51846
1996-07-31,813.92794
1996-08-30,792.27783
1996-09-30,869.33913
1996-10-31,814.68558
1996-11-29,890.30498
1996-12-31,876.25079
1997-01-31,958.6777091972222
1997-02-28,843.742780874048
1997-03-31,867.2026600158894
1997-04-30,884.899145639412
1997-05-30,863.9491950367352
1997-06-30,945.0109351756545
1997-07-31,994.3863699965458
1997-08-29,964.6022555936338
1997-09-30,1093.0153251177746
1997-10-31,1022.3565836825356
1997-11-28,1057.7741689277661
1997-12-31,1130.0056718195542
1998-01-30,1196.0065501701208
1998-02-27,1213.0321741062298
1998-03-31,1395.0273090526969
1998-04-30,1387.1915758694518
1998-05-29,1440.626650873663
1998-06-30,1404.7411465866426
1998-07-31,1544.5446277370027
1998-08-31,1363.9550626581681
1998-09-30,1261.6247297318184
1998-10-30,1356.3292390941642
1998-11-30,1489.2651420169836
1998-12-31,1639.9253604050793
1999-01-29,1624.863109104307
1999-02-26,1591.229302976769
1999-03-31,1601.2060740983409
1999-04-30,1535.321942898895
1999-05-31,1463.3176273998945
1999-06-30,1439.6480137195235
1999-07-30,1379.9736928090713
1999-08-31,1419.9768051798853
1999-09-30,1407.3740389553075
1999-10-29,1387.4641569426324
1999-11-30,1561.184757425652
1999-12-31,2034.2278228571902
2000-01-31,2051.994118854707
2000-02-29,2405.6600006655326
2000-03-31,2137.3007105467163
2000-04-28,1891.1043484963723
2000-05-31,1955.0162691162727
2000-06-30,2026.782793818724
2000-07-31,1925.7990978227851
2000-08-31,1838.8377414064319
2000-09-29,1734.7363110496558
2000-10-31,1796.4051080577606
2000-11-30,1782.1139870809704
2000-12-29,1769.8711360182274
2001-01-01,1769.8711360182274
2001-01-02,1767.834258147405
2001-01-03,1704.5679482444502
2001-01-04,1744.9130358140194
2001-01-05,1767.855359900954
2001-01-08,1754.359080730624
2001-01-09,1744.2219592549409
2001-01-10,1756.0433767794473
2001-01-11,1810.0380207996286
2001-01-12,1841.3246071447606
2001-01-15,1819.6133117869842
2001-01-16,1789.7326989037504
2001-01-17,1816.1488503390867
2001-01-18,1843.0235477640326
2001-01-19,1825.1880040048966
2001-01-22,1820.7059346903425
2001-01-23,1804.66562926698
2001-01-24,1803.420746249073
2001-01-25,1796.2705492357195
2001-01-26,1789.6158219359434
2001-01-29,1755.7941408865045
2001-01-30,1784.5925545658893
2001-01-31,1809.4768982874853
2001-02-01,1810.159522363688
2001-02-02,1776.822852094911
2001-02-05,1764.279308208025
2001-02-06,1745.5198054044072
2001-02-07,1719.381562673274
2001-02-08,1697.266809279527
2001-02-09,1680.8383733841088
2001-02-12,1709.3831394276876
2001-02-13,1676.6757543104688
2001-02-14,1629.5065312204856
2001-02-15,1630.3197891510783
2001-02-16,1613.7139468675616
2001-02-19,1613.1221137361413
2001-02-20,1568.7054900755
2001-02-21,1571.6438353087638
2001-02-22,1554.4477774786892
2001-02-23,1534.5960218151984
2001-02-26,1560.4823848221909
2001-02-27,1559.6523679746558
2001-02-28,1558.8603490741093
2001-03-01,1544.6875476934367
2001-03-02,1536.9579059543805
2001-03-05,1533.9082946088022
2001-03-06,1585.1274271378809
2001-03-07,1580.947724129443
2001-03-08,1578.054184167679
2001-03-09,1542.3089188708177
2001-03-12,1493.2128151408974
2001-03-13,1488.471165266365
2001-03-14,1464.8230175594053
2001-03-15,1473.2472618100269
2001-03-16,1437.1288605356656
2001-03-19,1440.8250622708772
2001-03-20,1469.2631437923571
2001-03-21,1438.76441800558
2001-03-22,1347.4035810392904
2001-03-23,1409.8706320793733
2001-03-26,1453.411131939872
2001-03-27,1487.8198940632592
2001-03-28,1456.3945560653704
2001-03-29,1461.1566707811749
2001-03-30,1470.6961834165638
2001-04-02,1469.8902413232056
2001-04-03,1439.9182979771542
2001-04-04,1482.7505828590379
2001-04-05,1503.8999967439308
2001-04-06,1506.3991094527776
2001-04-09,1528.7192736758714
2001-04-10,1527.4635714455221
2001-04-11,1494.71485708747
2001-04-12,1511.7920273515917
2001-04-13,1511.7920273515917
2001-04-16,1496.3094630779706
2001-04-17,1492.9622296330465
2001-04-18,1524.6664293999079
2001-04-19,1551.2098316304275
2001-04-20,1555.4925001791376
2001-04-23,1517.71628952322
2001-04-24,1528.1462121242796
2001-04-25,1534.9870331987436
2001-04-26,1541.425626437813
2001-04-27,1542.8782465534225
2001-04-30,1562.20073720379
2001-05-01,1570.4826654253884
2001-05-02,1566.329378860565
2001-05-03,1536.5528925550234
2001-05-04,1545.2351880976946
2001-05-07,1541.4511448870574
2001-05-08,1512.7117422711055
2001-05-09,1486.8554345166488
2001-05-10,1497.4999596059467
2001-05-11,1483.4332305070031
2001-05-14,1484.752642690704
2001-05-15,1487.377509499703
2001-05-16,1482.2687498185817
2001-05-17,1477.954851332604
2001-05-18,1462.6087150402554
2001-05-21,1457.988703844082
2001-05-22,1465.9525482820773
2001-05-23,1453.025430271423
2001-05-24,1447.9170270013246
2001-05-25,1427.7163209873686
2001-05-28,1442.8201716507413
2001-05-29,1408.92681932819
2001-05-30,1380.6749221415446
2001-05-31,1355.1829386302566
2001-06-01,1340.8507951142728
2001-06-04,1331.2228339256876
2001-06-05,1349.4624328806544
2001-06-06,1335.6748789173323
2001-06-07,1348.5230122908283
2001-06-08,1357.7828891728939
2001-06-11,1341.145807035566
2001-06-12,1325.352396709101
2001-06-13,1330.08107443703
2001-06-14,1307.9804277516685
2001-06-15,1296.439224262935
2001-06-18,1289.9974226282143
2001-06-19,1286.527757377412
2001-06-20,1263.8253834847071
2001-06-21,1252.0973690515218
2001-06-22,1259.1706792736925
2001-06-25,1283.1761473711645
2001-06-26,1264.4137173443835
2001-06-27,1278.177723409645
2001-06-28,1284.0995782256568
2001-06-29,1290.3167966140027
2001-07-02,1327.392924781369
2001-07-03,1331.0622215939165
2001-07-04,1314.2824834671085
2001-07-05,1294.1991402174244
2001-07-06,1268.9468796974995
2001-07-09,1287.7176394182836
2001-07-10,1291.71115311717
2001-07-11,1289.211748538002
2001-07-12,1287.6928053097813
2001-07-13,1287.1234604031677
2001-07-16,1285.7623918492366
2001-07-17,1256.606679845016
2001-07-18,1267.082591301502
2001-07-19,1284.026591777433
2001-07-20,1277.7728758559406
2001-07-23,1282.9460248342198
2001-07-24,1288.1940527849365
2001-07-25,1274.200984924903
2001-07-26,1279.9194215729167
2001-07-27,1300.564331382256
2001-07-30,1330.9610666948133
2001-07-31,1331.1953968648631
2001-08-01,1334.654936859555
2001-08-02,1345.4313787146714
2001-08-03,1340.4965308798883
2001-08-06,1338.0083390700895
2001-08-07,1334.8143164545388
2001-08-08,1314.2820282586906
2001-08-09,1314.195385533169
2001-08-10,1298.6927968130703
2001-08-13,1304.652461033986
2001-08-14,1319.426325726423
2001-08-15,1339.5691167476537
2001-08-16,1318.7035967073698
2001-08-17,1295.506578228214
2001-08-20,1287.311773814188
2001-08-21,1294.859522481815
2001-08-22,1306.11577403372
2001-08-23,1296.9027967918073
2001-08-24,1324.0137272845122
2001-08-27,1315.1066326043333
2001-08-28,1294.9525618934704
2001-08-29,1303.48737651896
2001-08-30,1269.8953203004698
2001-08-31,1255.063511797243
2001-09-03,1228.3675785483765
2001-09-04,1212.5590041440707
2001-09-05,1169.8080166700984
2001-09-06,1126.854509506439
2001-09-07,1140.6109957713502
2001-09-10,1130.5250412431287
2001-09-11,1050.2166115423704
2001-09-12,1045.308313770743
2001-09-13,1054.0226798218916
2001-09-14,999.31995636826
2001-09-17,1005.3820127284475
2001-09-18,986.1428634783233
2001-09-19,981.8234867686086
2001-09-20,940.4740225165046
2001-09-21,894.2522469655396
2001-09-24,968.1494173735911
2001-09-25,1013.5694645305771
2001-09-26,1026.7338443269787
2001-09-27,1035.4666129931184
2001-09-28,1071.7750693489365
2001-10-01,1059.1440693933957
2001-10-02,1080.9764192521998
2001-10-03,1099.720027799264
2001-10-04,1116.7513549875853
2001-10-05,1103.873458615302
2001-10-08,1118.7881737700093
2001-10-09,1114.3219754083948
2001-10-10,1138.349256165285
2001-10-11,1132.2053979287823
2001-10-12,1112.44060513123
2001-10-15,1094.0780734419343
2001-10-16,1128.4789362619292
2001-10-17,1154.4945866659625
2001-10-18,1150.337383537313
2001-10-19,1123.4475884159665
2001-10-22,1144.9774637931328
2001-10-23,1173.0263207866074
2001-10-24,1180.341946013271
2001-10-25,1150.9776106697727
2001-10-26,1177.3147857388562
2001-10-29,1168.7596782911867
2001-10-30,1129.34856934618
2001-10-31,1142.7334422124095
2001-11-01,1153.1889922488965
2001-11-02,1145.0689738582714
2001-11-05,1159.9855992479722
2001-11-06,1142.8905750736612
2001-11-07,1159.3067413680699
2001-11-08,1175.8235948587785
2001-11-09,1169.1927423562427
2001-11-12,1131.6185470826197
2001-11-13,1153.778106311806
2001-11-14,1161.637485226133
2001-11-15,1171.4758868938432
2001-11-16,1178.455060130917
2001-11-19,1208.636234558601
2001-11-20,1194.468544763485
2001-11-21,1171.2205789562463
2001-11-22,1181.4060354334697
2001-11-23,1184.2106203083335
2001-11-26,1184.9229578674278
2001-11-27,1164.9094018748228
2001-11-28,1161.5833173272392
2001-11-29,1172.226112325241
2001-11-30,1183.963480464311
2001-12-03,1167.8558397150969
2001-12-04,1186.457241081098
2001-12-05,1223.4594323794943
2001-12-06,1237.8678769055741
2001-12-07,1235.7461762386165
2001-12-10,1205.7543755258032
2001-12-11,1207.3720082132431
2001-12-12,1193.9532996631551
2001-12-13,1167.2530124211896
2001-12-14,1162.8511309181679
2001-12-17,1201.0868006913386
2001-12-18,1191.43214778326
2001-12-19,1171.7724271273757
2001-12-20,1147.1604216165315
2001-12-21,1163.584531384806
2001-12-24,1151.9742680072136
2001-12-25,1151.9742680072136
2001-12-26,1152.9581886324336
2001-12-27,1179.8463777384227
2001-12-28,1173.7458192655315
2001-12-31,1185.1931021479124
2002-01-01,1185.1931021479124
2002-01-02,1196.8966036316478
2002-01-03,1215.6416269403082
2002-01-04,1208.8481895984594
2002-01-07,1187.9740404479724
2002-01-08,1191.9412118801
2002-01-09,1191.9473210859255
2002-01-10,1169.3466609445297
2002-01-11,1170.9265065328846
2002-01-14,1142.4630308271671
2002-01-15,1149.3567109445528
2002-01-16,1119.5863587990025
2002-01-17,1129.7350545830686
2002-01-18,1129.4988698570185
2002-01-21,1118.7843210669068
2002-01-22,1125.8973487707415
2002-01-23,1119.3071735824026
2002-01-24,1121.7689574610902
2002-01-25,1104.8622799110462
2002-01-28,1114.1633590748318
2002-01-29,1105.4813543637263
2002-01-30,1097.088089783161
2002-01-31,1097.898051646605
2002-02-01,1095.6750838247156
2002-02-04,1079.5644254874937
2002-02-05,1061.4736591099927
2002-02-06,1037.8231044509962
2002-02-07,1048.8152133854676
2002-02-08,1056.8990225257446
2002-02-11,1063.2488874212902
2002-02-12,1044.2963863106122
2002-02-13,1059.7768452135213
2002-02-14,1069.4827167291267
2002-02-15,1056.0763736575564
2002-02-18,1049.4487481312667
2002-02-19,1030.3522211953793
2002-02-20,1020.7761843092202
2002-02-21,1037.0214587345445
2002-02-22,1046.8759161901696
2002-02-25,1054.500451970261
2002-02-26,1055.4277447664963
2002-02-27,1083.6692488222502
2002-02-28,1091.3146727802857
2002-03-01,1099.6059716445
2002-03-04,1131.3882784036696
2002-03-05,1124.6566201473286
2002-03-06,1143.831557891647
2002-03-07,1151.3514196555393
2002-03-08,1148.235917130965
2002-03-11,1127.6792797365465
2002-03-12,1112.6214673955594
2002-03-13,1120.0783075945983
2002-03-14,1135.3131335994299
2002-03-15,1139.1572168591038
2002-03-18,1138.4762373296926
2002-03-19,1153.455792048752
2002-03-20,1149.8358373098597
2002-03-21,1154.5260953595603
2002-03-22,1152.7713605110948
2002-03-25,1142.3742661391493
2002-03-26,1147.0697973519464
2002-03-27,1126.2167186786612
2002-03-28,1133.1837997118266
2002-03-29,1133.1837997118266
2002-04-01,1142.4711268185893
2002-04-02,1130.1672506463203
2002-04-03,1135.5970963842929
2002-04-04,1132.0749607993687
2002-04-05,1127.4246036057507
2002-04-08,1094.4910961241535
2002-04-09,1096.4780990737484
2002-04-10,1117.309712172653
2002-04-11,1097.6301812552726
2002-04-12,1097.0678595676977
2002-04-15,1100.4283589656304
2002-04-16,1139.655711464625
2002-04-17,1144.9323636887789
2002-04-18,1139.4691276292624
2002-04-19,1140.5615592049132
2002-04-22,1123.9010440083225
2002-04-23,1121.0374223701795
2002-04-24,1121.7784707070664
2002-04-25,1116.618252967237
2002-04-26,1112.4315382974755
2002-04-29,1115.503390797712
2002-04-30,1104.2682177494455
2002-05-01,1110.5180989063895
2002-05-02,1078.4813002058058
2002-05-03,1076.1317847788869
2002-05-06,1086.6468814530297
2002-05-07,1078.4225855811685
2002-05-08,1107.0451645615603
2002-05-09,1096.8213556805981
2002-05-10,1085.5012408002365
2002-05-13,1100.713166815514
2002-05-14,1104.886426571027
2002-05-15,1115.8076240495675
2002-05-16,1114.3203897736873
2002-05-17,1122.348968966302
2002-05-20,1108.8259349524105
2002-05-21,1106.9341238529173
2002-05-22,1103.4672873037212
2002-05-23,1086.4112363359548
2002-05-24,1090.58468922019
2002-05-27,1095.2312339742043
2002-05-28,1102.5614700586784
2002-05-29,1107.5758816761945
2002-05-30,1092.109926006131
2002-05-31,1081.0994323030297
2002-06-03,1068.211797554655
2002-06-04,1049.9875845712158
2002-06-05,1040.5376209347437
2002-06-06,1037.0890609644912
2002-06-07,1032.9004676525021
2002-06-10,1038.0251302504187
2002-06-11,1063.2201786011456
2002-06-12,1042.4137176349566
2002-06-13,1018.7576634457563
2002-06-14,1000.6449473102018
2002-06-17,1033.5405045767207
2002-06-18,1039.7090594626052
2002-06-19,1036.0685739432972
2002-06-20,1018.2697302518969
2002-06-21,1021.6115127219873
2002-06-24,1014.2969601681045
2002-06-25,1014.3855708744065
2002-06-26,1029.8907687506287
2002-06-27,1023.9275817454933
2002-06-28,1056.7654322576507
2002-07-01,1059.4320936407676
2002-07-02,1020.9576221243171
2002-07-03,997.2517603227967
2002-07-04,1014.9285792304179
2002-07-05,1046.2976268999937
2002-07-08,1060.8131870064651
2002-07-09,1061.4973540449155
2002-07-10,1040.8797276268222
2002-07-11,1011.8962618318087
2002-07-12,1009.3388889280221
2002-07-15,989.2458079685593
2002-07-16,1012.0641671045901
2002-07-17,1034.940443278601
2002-07-18,1041.6904787297271
2002-07-19,1015.099827252491
2002-07-22,972.8780580305375
2002-07-23,943.3528241541931
2002-07-24,935.2314710810949
2002-07-25,963.5106193960144
2002-07-26,960.8200999607963
2002-07-29,983.8793979412212
2002-07-30,996.2735259488662
2002-07-31,991.7812944875847
2002-08-01,971.1333421222724
2002-08-02,970.5984040623473
2002-08-05,946.1862437215208
2002-08-06,955.656671122046
2002-08-07,949.6861350648693
2002-08-08,971.6106721087606
2002-08-09,988.2331245519467
2002-08-12,976.2930650402105
2002-08-13,988.7068427260637
2002-08-14,968.956449313747
2002-08-15,961.7397194130974
2002-08-16,998.8154198902445
2002-08-19,1022.1612523175364
2002-08-20,1018.1338890838899
2002-08-21,1033.0847639837016
2002-08-22,1038.424490445532
2002-08-23,1026.4792890626836
2002-08-26,1017.1956612110935
2002-08-27,1046.004769120532
2002-08-28,1018.0245505240554
2002-08-29,994.8183275750306
2002-08-30,992.9941834746102
2002-09-02,979.8161922796097
2002-09-03,959.8568996647233
2002-09-04,963.2202367037694
2002-09-05,949.4773417852994
2002-09-06,963.0262982480393
2002-09-09,933.8733628607044
2002-09-10,950.7661636267186
2002-09-11,965.3994004394782
2002-09-12,940.4624724359103
2002-09-13,924.840768270512
2002-09-16,922.7834238306178
2002-09-17,912.9547280534515
2002-09-18,890.7222414905681
2002-09-19,885.2668638902173
2002-09-20,879.4544213631988
2002-09-23,844.8451965195435
2002-09-24,841.3822209159704
2002-09-25,852.4347064549277
2002-09-26,873.809882029603
2002-09-27,868.5855246772524
2002-09-30,846.1637578977953
2002-10-01,847.2158236077638
2002-10-02,868.8943914768095
2002-10-03,878.7449801837729
2002-10-04,855.1556802663198
2002-10-07,856.6422976140221
2002-10-08,844.2823267376227
2002-10-09,848.0460402625324
2002-10-10,875.9688288367335
2002-10-11,901.4623298418369
2002-10-14,892.3296735470165
2002-10-15,931.726451594518
2002-10-16,914.7012653358765
2002-10-17,924.4350428218313
2002-10-18,922.0511409663361
2002-10-21,938.5059739165936
2002-10-22,947.5734213496881
2002-10-23,928.988805925238
2002-10-24,953.4280879120033
2002-10-25,960.5804520430768
2002-10-28,977.439306496331
2002-10-29,941.6258768031665
2002-10-30,966.537817697729
2002-10-31,975.0067594767412
2002-11-01,968.9969290279842
2002-11-04,1015.8136278346545
2002-11-05,1029.8298211839635
2002-11-06,1021.0465531837118
2002-11-07,1014.3635016625262
2002-11-08,1002.7527298612465
2002-11-11,977.1904370268716
2002-11-12,991.5671777676005
2002-11-13,989.4418515249172
2002-11-14,1014.2386134557073
2002-11-15,1021.7506201079267
2002-11-18,1038.8337723666275
2002-11-19,1040.0378268483314
2002-11-20,1037.2099328227112
2002-11-21,1056.0885241508333
2002-11-22,1053.4112616643417
2002-11-25,1043.8540265499826
2002-11-26,1025.8250357335708
2002-11-27,1055.8008189776444
2002-11-28,1070.462255178317
2002-11-29,1068.8157855568866
2002-12-02,1070.6969740780116
2002-12-03,1052.625292287234
2002-12-04,1057.6113151284408
2002-12-05,1028.933015634935
2002-12-06,1029.070680558636
2002-12-09,999.409593702979
2002-12-10,1016.3128798285321
2002-12-11,1021.860049950062
2002-12-12,1022.7531957069148
2002-12-13,1019.2985198511416
2002-12-16,1032.2228673238524
2002-12-17,1035.3715913840517
2002-12-18,1012.7624177284092
2002-12-19,997.9886492661
2002-12-20,1019.9395911728184
2002-12-23,1014.4097162088801
2002-12-24,1018.6084319216653
2002-12-25,1018.6084319216653
2002-12-26,1021.1770580047805
2002-12-27,1007.0696959423823
2002-12-30,1015.2232897381597
2002-12-31,1019.2053192875007
2003-01-01,1019.2053192875007
2003-01-02,1033.510932866024
2003-01-03,1043.181825741763
2003-01-06,1059.245747481193
2003-01-07,1043.9777906788436
2003-01-08,1036.7614794418255
2003-01-09,1050.5072952271871
2003-01-10,1050.97682216332
2003-01-13,1063.9636609201505
2003-01-14,1069.5715996097977
2003-01-15,1055.7390082251657
2003-01-16,1060.931450927508
2003-01-17,1032.1849353643577
2003-01-20,1021.5404256815298
2003-01-21,1006.2348158274482
2003-01-22,991.4866206106843
2003-01-23,988.0813668400596
2003-01-24,985.3528902011404
2003-01-27,977.3741992260608
2003-01-28,977.3260474846014
2003-01-29,990.3456258860642
2003-01-30,1000.7081660188804
2003-01-31,1007.7635807582258
2003-02-03,1022.1676180034319
2003-02-04,1002.8131304078876
2003-02-05,1016.3017504879535
2003-02-06,1006.8736169318953
2003-02-07,1011.2365274916278
2003-02-10,1002.3149947228121
2003-02-11,1030.5315926517667
2003-02-12,1026.0610483635658
2003-02-13,1029.7276424585416
2003-02-14,1035.614129762511
2003-02-17,1039.635783053777
2003-02-18,1055.7774092572615
2003-02-19,1036.0749576745263
2003-02-20,1037.2619433337554
2003-02-21,1060.0134340182306
2003-02-24,1059.1727065934397
2003-02-25,1020.0827833006344
2003-02-26,1026.4481085562213
2003-02-27,1044.4740444419376
2003-02-28,1053.341657170721
2003-03-03,1066.1027283099363
2003-03-04,1042.8898680029952
2003-03-05,1025.0190215421444
2003-03-06,988.0692297208622
2003-03-07,976.0720833298183
2003-03-10,956.7154549525272
2003-03-11,960.8582200275736
2003-03-12,896.1734812788916
2003-03-13,921.9348185001089
2003-03-14,952.3228834691639
2003-03-17,967.9796472293962
2003-03-18,948.2224334267421
2003-03-19,960.3877511159576
2003-03-20,949.5422003265604
2003-03-21,973.88412826056
2003-03-24,956.9429391285952
2003-03-25,975.5952512435427
2003-03-26,981.7600153509962
2003-03-27,967.0002823078889
2003-03-28,974.4099057542794
2003-03-31,956.3582521883209
2003-04-01,959.6149826201909
2003-04-02,977.8210783055976
2003-04-03,981.5737222007343
2003-04-04,978.0502289941327
2003-04-07,996.039180082491
2003-04-08,1009.0286549333722
2003-04-09,1004.1540313825104
2003-04-10,1017.8899494289941
2003-04-11,1014.8934378959681
2003-04-14,1021.070612114131
2003-04-15,1035.7375639871118
2003-04-16,1025.5763643689932
2003-04-17,1048.5150448195566
2003-04-18,1048.5150448195566
2003-04-21,1043.995376171277
2003-04-22,1064.6919416389828
2003-04-23,1076.4730642698412
2003-04-24,1078.7292017735917
2003-04-25,1062.3117216762605
2003-04-28,1084.174615025853
2003-04-29,1086.856795701191
2003-04-30,1103.927787807589
2003-05-01,1114.066909514603
2003-05-02,1105.3889895356892
2003-05-05,1113.8627752699892
2003-05-06,1133.3260386104087
2003-05-07,1124.8626474424946
2003-05-08,1122.1468084956698
2003-05-09,1124.291919674833
2003-05-12,1136.3043876239337
2003-05-13,1134.2350250000804
2003-05-14,1135.2387971243666
2003-05-15,1139.3759841325634
2003-05-16,1143.181690480487
2003-05-19,1135.2454272745051
2003-05-20,1133.922732703385
2003-05-21,1131.1188328129356
2003-05-22,1143.4199217003004
2003-05-23,1162.0040335481465
2003-05-26,1172.522204242909
2003-05-27,1195.7717944333958
2003-05-28,1196.9008276986642
2003-05-29,1212.5968806540657
2003-05-30,1211.3864024073894
2003-06-02,1222.7745599339048
2003-06-03,1205.8354027252399
2003-06-04,1203.0106976475743
2003-06-05,1216.7037247069543
2003-06-06,1212.1585126387029
2003-06-09,1209.2816870103745
2003-06-10,1213.4798716853036
2003-06-11,1235.2888657139417
2003-06-12,1236.2094106632292
2003-06-13,1231.3522344135408
2003-06-16,1256.3773921516881
2003-06-17,1261.4693144492642
