Date,NEW ZEALAND GROWTH
2001-01-19,139.95716007509526
2001-01-22,142.7188547839557
2001-01-23,140.23082342154362
2001-01-24,132.5361941870916
2001-01-25,129.56043607455564
2001-01-26,131.53867703378117
2001-01-29,132.01112432456625
2001-01-30,136.40882730793447
2001-01-31,140.74272156707832
2001-02-01,141.71083431636626
2001-02-02,138.54357751049145
2001-02-05,132.74295244556765
2001-02-06,132.75793810287695
2001-02-07,131.05381032561505
2001-02-08,128.82451376727298
2001-02-09,131.3185464808435
2001-02-12,135.6581861070917
2001-02-13,132.23917328117864
2001-02-14,125.72938283833032
2001-02-15,122.00146110354372
2001-02-16,122.0024265846078
2001-02-19,123.3986804117857
2001-02-20,126.35980157785202
2001-02-21,124.55635770420817
2001-02-22,120.97001577402897
2001-02-23,124.00180015033416
2001-02-26,125.14046677594206
2001-02-27,124.73589990630899
2001-02-28,122.46802876515042
2001-03-01,125.7527766556667
2001-03-02,127.71583755159693
2001-03-05,127.0054093665754
2001-03-06,129.58664975714225
2001-03-07,132.82209133088887
2001-03-08,133.8808502051042
2001-03-09,134.64189271595635
2001-03-12,134.40398328575455
2001-03-13,131.5666315073083
2001-03-14,136.95830089679177
2001-03-15,138.9830965788156
2001-03-16,141.16198463497474
2001-03-19,137.52365764713613
2001-03-20,141.7935818799842
2001-03-21,137.0759358213596
2001-03-22,130.32959848875944
2001-03-23,132.6816350240824
2001-03-26,130.47141138094497
2001-03-27,130.3027777529649
2001-03-28,131.28933217893638
2001-03-29,131.6697177538261
2001-03-30,128.33430083435096
2001-04-02,129.1727321796996
2001-04-03,130.7292128466234
2001-04-04,129.74387198290387
2001-04-05,131.46180402277582
2001-04-06,131.08078117250778
2001-04-09,130.79963592244832
2001-04-10,129.93897449071636
2001-04-11,130.24392273722984
2001-04-12,130.37437712209714
2001-04-13,130.37437712209714
2001-04-16,130.63042106882028
2001-04-17,131.15408447788664
2001-04-18,133.22165643667824
2001-04-19,141.21394358701073
2001-04-20,145.57523095404449
2001-04-23,141.3645689435884
2001-04-24,141.11784633125322
2001-04-25,141.98328142466212
2001-04-26,142.48762139710172
2001-04-27,142.36423378966697
2001-04-30,143.66618628284908
2001-05-01,144.21239072206384
2001-05-02,144.90368091598594
2001-05-03,141.57389545257263
2001-05-04,138.08255706461946
2001-05-07,138.6772675396907
2001-05-08,136.58136995677526
2001-05-09,137.55668131817282
2001-05-10,138.60033590595268
2001-05-11,141.55788832737773
2001-05-14,137.9086296578514
2001-05-15,137.3218171628206
2001-05-16,136.13531055568436
2001-05-17,137.3415720151522
2001-05-18,137.9142483825062
2001-05-21,139.16819371080453
2001-05-22,137.02495332970304
2001-05-23,130.60538538083463
2001-05-24,130.70071679986722
2001-05-25,132.41853835815934
2001-05-28,132.05837842271995
2001-05-29,130.88430722037205
2001-05-30,127.067993622204
2001-05-31,123.70311846785569
2001-06-01,124.70510293355237
2001-06-04,124.38620288951869
2001-06-05,130.16553361694957
2001-06-06,132.53461547259633
2001-06-07,131.9885905741827
2001-06-08,133.97989405917116
2001-06-11,132.1867858079621
2001-06-12,130.50768421734355
2001-06-13,130.87847228563413
2001-06-14,128.28744776148298
2001-06-15,130.47992525362332
2001-06-18,128.62252953948874
2001-06-19,125.74169956536889
2001-06-20,126.45443096375942
2001-06-21,125.19174548297927
2001-06-22,127.49370628996392
2001-06-25,125.94113318483859
2001-06-26,126.65449990105031
2001-06-27,125.76893278229228
2001-06-28,125.47820344494876
2001-06-29,126.01355408386742
2001-07-02,124.78539522854415
2001-07-03,124.89901562754822
2001-07-04,123.27230514126607
2001-07-05,120.91078428221334
2001-07-06,118.86977952907381
2001-07-09,117.62468465577882
2001-07-10,120.28291563352563
2001-07-11,117.77977238323093
2001-07-12,118.06576192766306
2001-07-13,118.54374635482299
2001-07-16,117.22445855459654
2001-07-17,117.81276661604548
2001-07-18,118.68337893013695
2001-07-19,119.44705363700749
2001-07-20,118.23212887281547
2001-07-23,118.38964190382302
2001-07-24,119.01092432262764
2001-07-25,120.80995728386003
2001-07-26,122.62239455938511
2001-07-27,121.74116634629293
2001-07-30,122.80283284922335
2001-07-31,123.36484797741254
2001-08-01,125.18488270139974
2001-08-02,125.87930484481942
2001-08-03,124.31673976220853
2001-08-06,123.05595759054007
2001-08-07,122.06328927254019
2001-08-08,122.13430446795655
2001-08-09,123.29994630214908
2001-08-10,124.83496799775477
2001-08-13,126.16919677540238
2001-08-14,126.44521156023785
2001-08-15,126.24810378078728
2001-08-16,126.15118957633453
2001-08-17,127.84324436573898
2001-08-20,126.84189726980688
2001-08-21,127.85158869805925
2001-08-22,128.48693614973388
2001-08-23,128.40283985166025
2001-08-24,129.47854927803112
2001-08-27,130.80198378128495
2001-08-28,128.88381717368785
2001-08-29,130.37398422206283
2001-08-30,130.70010232596823
2001-08-31,128.58720685476308
2001-09-03,127.3338414987973
2001-09-04,127.7220876755
2001-09-05,125.64094453032222
2001-09-06,123.63531123208091
2001-09-07,122.14727756127317
2001-09-10,119.07156869763712
2001-09-11,120.48926018990603
2001-09-12,111.84024129578233
2001-09-13,113.28973360235321
2001-09-14,113.86678655281275
2001-09-17,106.81049679054793
2001-09-18,107.39091802632876
2001-09-19,108.51591545716946
2001-09-20,108.40910880931693
2001-09-21,107.07222322880378
2001-09-24,106.47360927644823
2001-09-25,109.49258726715505
2001-09-26,109.37659553809347
2001-09-27,106.1363656858938
2001-09-28,107.08457772153625
2001-10-01,103.77960033617099
2001-10-02,106.2558950264487
2001-10-03,108.02736902602761
2001-10-04,109.26134471352141
2001-10-05,110.3697799485092
2001-10-08,110.77792450610859
2001-10-09,108.30101297029452
2001-10-10,107.81787092189677
2001-10-11,107.7462180144664
2001-10-12,108.7676004653457
2001-10-15,110.00323366188003
2001-10-16,109.9457575473639
2001-10-17,111.03318949742773
2001-10-18,108.51276642927932
2001-10-19,107.01091810752715
2001-10-22,107.11393704192669
2001-10-23,107.17533450275538
2001-10-24,107.41600001463384
2001-10-25,108.89663652533518
2001-10-26,109.25091514399814
2001-10-29,113.25687914453407
2001-10-30,111.48327938844963
2001-10-31,114.25253391753857
2001-11-01,114.8778570707152
2001-11-02,116.15495216717372
2001-11-05,117.683174542141
2001-11-06,120.21850987762699
2001-11-07,118.34388355248338
2001-11-08,117.06178386802732
2001-11-09,114.1384030851902
2001-11-12,116.80527460433217
2001-11-13,123.0701604527108
2001-11-14,121.13403313724803
2001-11-15,120.91991800109277
2001-11-16,119.93458143445142
2001-11-19,119.51625856804358
2001-11-20,121.1341031275303
2001-11-21,119.54263951080806
2001-11-22,120.28898573260707
2001-11-23,118.51585744778552
2001-11-26,118.84286346492851
2001-11-27,122.57826882150655
2001-11-28,124.49624014912312
2001-11-29,126.85448067715625
2001-11-30,127.81646089173823
2001-12-03,125.74512025279589
2001-12-04,123.58640736681821
2001-12-05,125.7371889938961
2001-12-06,128.26543104209318
2001-12-07,126.95648114712803
2001-12-10,125.04121920540577
2001-12-11,127.65315539154015
2001-12-12,128.56404767612025
2001-12-13,129.29801519878728
2001-12-14,127.33215829119858
2001-12-17,125.2824143120288
2001-12-18,122.52191853936475
2001-12-19,124.01076171260868
2001-12-20,122.40355922511527
2001-12-21,123.35219696643945
2001-12-24,124.3349865416735
2001-12-25,124.3349865416735
2001-12-26,124.42491059172775
2001-12-27,123.61751279191323
2001-12-28,126.18871069411942
2001-12-31,125.61413362357602
2002-01-01,125.61413362357602
2002-01-02,126.88113497136426
2002-01-03,129.17678890925623
2002-01-04,130.1808319994789
2002-01-07,132.92518006662615
2002-01-08,132.63063305471312
2002-01-09,133.02202115208405
2002-01-10,135.9504843304303
2002-01-11,135.61475514201345
2002-01-14,133.18948107940858
2002-01-15,132.84072576407652
2002-01-16,131.52315502303057
2002-01-17,131.4123004508828
2002-01-18,134.43032988263562
2002-01-21,136.91937541340897
2002-01-22,136.5206849777551
2002-01-23,133.68398918901278
2002-01-24,135.04993454233798
2002-01-25,133.5929635855236
2002-01-28,133.04090980125923
2002-01-29,133.86998662278376
2002-01-30,131.72424555316476
2002-01-31,131.33186956446983
2002-02-01,133.3034141970072
2002-02-04,134.45880169482948
2002-02-05,132.31186049439097
2002-02-06,132.4228736819087
2002-02-07,127.98069431460002
2002-02-08,127.40131374744067
2002-02-11,128.42462684696505
2002-02-12,128.5199386928482
2002-02-13,128.60118519773985
2002-02-14,127.11366299011324
2002-02-15,126.65172842140508
2002-02-18,127.27509830107718
2002-02-19,126.58013038212874
2002-02-20,125.21106179295957
2002-02-21,122.75008690829492
2002-02-22,122.12612726874563
2002-02-25,123.33253372906923
2002-02-26,124.66064767649942
2002-02-27,122.36332450697081
2002-02-28,122.22736755669506
2002-03-01,122.65332004047177
2002-03-04,122.33534288322436
2002-03-05,123.34800536185165
2002-03-06,119.29518170829087
2002-03-07,123.73119032045179
2002-03-08,123.91998056663773
2002-03-11,123.62328243263818
2002-03-12,126.43565844541386
2002-03-13,123.71179126321955
2002-03-14,124.54823354010321
2002-03-15,125.9575792705532
2002-03-18,125.84897653230588
2002-03-19,124.59084875572273
2002-03-20,127.40973612050985
2002-03-21,125.22828985503232
2002-03-22,124.06213344794124
2002-03-25,125.61191088999352
2002-03-26,127.24716674980336
2002-03-27,125.87348739068345
2002-03-28,126.51645680056235
2002-03-29,126.51645680056235
2002-04-01,127.09133562278461
2002-04-02,127.41070068151483
2002-04-03,127.59306858068845
2002-04-04,127.83633357937835
2002-04-05,128.14210533614772
2002-04-08,126.81195304816855
2002-04-09,127.19031662457931
2002-04-10,126.44365307419956
2002-04-11,128.06719638896394
2002-04-12,126.79314597243395
2002-04-15,126.40700359728285
2002-04-16,126.53225701509523
2002-04-17,128.91273143748919
2002-04-18,129.025877384954
2002-04-19,127.81045980919326
2002-04-22,128.50569213672307
2002-04-23,128.16081543241276
2002-04-24,127.42866204738476
2002-04-25,128.48296895609522
2002-04-26,129.7587121806286
2002-04-29,128.79091064234888
2002-04-30,128.0685803740966
2002-05-01,129.749181189665
2002-05-02,128.45623133626495
2002-05-03,127.8531596394693
2002-05-06,127.90510138587587
2002-05-07,128.22514931966148
2002-05-08,128.9215859635386
2002-05-09,129.3872723122996
2002-05-10,130.6501787987806
2002-05-13,130.95402977689525
2002-05-14,133.25070474467216
2002-05-15,135.91558047329448
2002-05-16,134.22175763429354
2002-05-17,137.0911306483765
2002-05-20,137.13900792924298
2002-05-21,138.26227727978295
2002-05-22,141.6520533663397
2002-05-23,142.81165122703348
2002-05-24,140.3134686153871
2002-05-27,139.47646107536622
2002-05-28,139.90633813551327
2002-05-29,141.11300332750383
2002-05-30,142.48967209592982
2002-05-31,143.54350987651992
2002-06-03,145.58150103877142
2002-06-04,146.46647540605036
2002-06-05,145.2968494988477
2002-06-06,148.69207033363855
2002-06-07,149.2197927588375
2002-06-10,150.35810447284743
2002-06-11,149.76045403261736
2002-06-12,149.53407346409153
2002-06-13,149.24408793679206
2002-06-14,146.28029327146126
2002-06-17,147.79809849061712
2002-06-18,150.7987614195438
2002-06-19,149.26977932228684
2002-06-20,150.2040131242337
2002-06-21,150.55377280235933
2002-06-24,147.77375873224028
2002-06-25,146.4876990363407
2002-06-26,140.97001999661242
2002-06-27,142.13027178935772
2002-06-28,140.5874505911869
2002-07-01,142.57546182771463
2002-07-02,144.25885123690745
2002-07-03,142.98396991255524
2002-07-04,140.35228115453967
2002-07-05,143.01062328573738
2002-07-08,147.16241690925116
2002-07-09,147.4511964120503
2002-07-10,148.47657715403693
2002-07-11,143.14078894395064
2002-07-12,144.16833121089914
2002-07-15,143.21855544098696
2002-07-16,142.08706862787278
2002-07-17,138.31072504241376
2002-07-18,140.66976153056413
2002-07-19,140.40576345336854
2002-07-22,136.04492681335546
2002-07-23,136.4597408396231
2002-07-24,129.5965407250571
2002-07-25,131.00899614794812
2002-07-26,127.4925139123978
2002-07-29,131.68815321255866
2002-07-30,134.55427326681607
2002-07-31,130.89631349219027
2002-08-01,130.3674526295113
2002-08-02,129.4578873495476
2002-08-05,130.40420896676085
2002-08-06,128.1144262796863
2002-08-07,131.33958821571588
2002-08-08,131.7672087768082
2002-08-09,134.6838833841457
2002-08-12,136.2407344633119
2002-08-13,136.21947740175537
2002-08-14,136.67171746198227
2002-08-15,137.28865321960012
2002-08-16,137.6093930165274
2002-08-19,139.21406804873166
2002-08-20,139.24691624657106
2002-08-21,137.19422884660085
2002-08-22,138.7825672972901
2002-08-23,138.16518683597735
2002-08-26,137.63396479142378
2002-08-27,140.42042977315833
2002-08-28,141.7262570309252
2002-08-29,141.38072858641766
2002-08-30,141.2241922903936
2002-09-02,142.65977955066973
2002-09-03,144.086424369485
2002-09-04,141.24636268930064
2002-09-05,141.65073150854818
2002-09-06,140.42437726507075
2002-09-09,139.84251075424723
2002-09-10,139.62098796427367
2002-09-11,141.19854791502325
2002-09-12,142.8350868885783
2002-09-13,141.65573099727752
2002-09-16,140.23510482923612
2002-09-17,140.62519820512344
2002-09-18,140.01235570439482
2002-09-19,139.85170190285598
2002-09-20,139.62883797500803
2002-09-23,137.9362491005562
2002-09-24,137.3703303491645
2002-09-25,137.83728322608002
2002-09-26,139.32848291129542
2002-09-27,138.29338314057262
2002-09-30,140.62138861368678
2002-10-01,141.75714253071862
2002-10-02,144.02487058484357
2002-10-03,144.20903144052772
2002-10-04,143.1365670962688
2002-10-07,144.72037863233132
2002-10-08,145.4791623878931
2002-10-09,147.12389738935698
2002-10-10,145.71535773356862
2002-10-11,148.06174629137405
2002-10-14,149.53087581569764
2002-10-15,149.72142734646857
2002-10-16,148.29669511535351
2002-10-17,148.46119678521111
2002-10-18,149.99677166109433
2002-10-21,151.01472913160163
2002-10-22,152.80910292739352
2002-10-23,153.42025285256736
2002-10-24,151.913625519649
2002-10-25,152.00414285549604
2002-10-28,152.69144963646838
2002-10-29,151.5595471861996
2002-10-30,150.41362719167975
2002-10-31,151.78150565511797
2002-11-01,155.1930985455805
2002-11-04,158.37291232613762
2002-11-05,147.83646119204494
2002-11-06,151.03751603263916
2002-11-07,149.20073431158116
2002-11-08,150.02085484666057
2002-11-11,148.83932673223168
2002-11-12,150.18781306106033
2002-11-13,151.00100573170366
2002-11-14,150.991728501937
2002-11-15,149.52348440061803
2002-11-18,149.72558146905544
2002-11-19,149.04828720156235
2002-11-20,148.0803407533555
2002-11-21,148.38638207809672
2002-11-22,148.25893204110454
2002-11-25,148.26666228834344
2002-11-26,148.007022326021
2002-11-27,146.66321148931124
2002-11-28,147.66020185325112
2002-11-29,149.58231079633387
2002-12-02,148.5911487257316
2002-12-03,145.87936768070907
2002-12-04,144.85394692933238
2002-12-05,147.1742780700297
2002-12-06,147.17194206153027
2002-12-09,146.69395755321526
2002-12-10,146.12394357606493
2002-12-11,144.2302505938385
2002-12-12,144.19174424690647
2002-12-13,146.2170123209868
2002-12-16,144.96687653746298
2002-12-17,147.08036007416203
2002-12-18,147.991850690129
2002-12-19,151.1817863954109
2002-12-20,149.0161385837525
2002-12-23,150.23804858141625
2002-12-24,150.96284774302717
2002-12-25,150.96284774302717
2002-12-26,151.12353976210724
2002-12-27,150.12465888684142
2002-12-30,150.20567453456655
2002-12-31,151.90105103435164
2003-01-01,151.90105103435164
2003-01-02,152.07529944391212
2003-01-03,152.8957138265948
2003-01-06,159.14371366782524
2003-01-07,159.75432898576395
2003-01-08,156.93758666383258
2003-01-09,156.99824205764304
2003-01-10,159.66775124086143
2003-01-13,160.17774074558
2003-01-14,161.1869270843201
2003-01-15,161.77136745300416
2003-01-16,161.83712222203744
2003-01-17,163.6071660958403
2003-01-20,161.09286982353152
2003-01-21,160.38642754320165
2003-01-22,160.21908493771474
2003-01-23,162.13435733207197
2003-01-24,162.78257698653994
2003-01-27,162.63766687665066
2003-01-28,160.67380122246544
2003-01-29,161.44690422145857
2003-01-30,158.42201468837868
2003-01-31,156.71167859744105
2003-02-03,157.16154253527316
2003-02-04,160.95610150365587
2003-02-05,158.3128495462578
2003-02-06,158.35613201674337
2003-02-07,156.504909174538
2003-02-10,158.89489873397466
2003-02-11,158.57010582046183
2003-02-12,158.0815767991977
2003-02-13,156.80228582033251
2003-02-14,157.01179659036003
2003-02-17,158.73806032027582
2003-02-18,158.4530094078582
2003-02-19,158.729871960841
2003-02-20,158.7835941148563
2003-02-21,157.9329688990056
2003-02-24,157.9447883433838
2003-02-25,153.5627163079008
2003-02-26,155.16362773956934
2003-02-27,155.18609500334097
2003-02-28,152.36283024793516
2003-03-03,152.73177133157438
2003-03-04,156.0956681575745
2003-03-05,158.0830704243775
2003-03-06,158.4798850444788
2003-03-07,157.304087053289
2003-03-10,158.51431487923514
2003-03-11,155.76036455046807
2003-03-12,152.83923756132396
2003-03-13,149.2806851952551
2003-03-14,151.89253552359972
2003-03-17,150.8560633234846
2003-03-18,152.33514036053913
2003-03-19,150.55211745964817
2003-03-20,152.22540121349016
2003-03-21,152.7346619845081
2003-03-24,153.57857150032652
2003-03-25,153.141278686694
2003-03-26,151.8638610362894
2003-03-27,153.2975086274969
2003-03-28,155.31832552915867
2003-03-31,158.38621084975472
2003-04-01,157.55261886856724
2003-04-02,159.3061302671572
2003-04-03,157.3682667032457
2003-04-04,156.88506808516823
2003-04-07,158.34797197677707
2003-04-08,161.39316956954397
2003-04-09,162.17279616719293
2003-04-10,158.74087036941876
2003-04-11,159.36861345857122
2003-04-14,162.9374250177465
2003-04-15,164.96561223782643
2003-04-16,163.63894881339075
2003-04-17,162.60141914669993
2003-04-18,162.60141914669993
2003-04-21,162.07619248996767
2003-04-22,163.660777450372
2003-04-23,164.59521152542465
2003-04-24,164.3843384392457
2003-04-25,163.821327636119
2003-04-28,162.4534750524551
2003-04-29,166.38133341752794
2003-04-30,169.67586899035646
2003-05-01,168.76701187335803
2003-05-02,163.318040930508
2003-05-05,166.16325723113627
2003-05-06,169.61822769919726
2003-05-07,166.91336840750364
2003-05-08,169.8824320256886
2003-05-09,172.0253748209518
2003-05-12,175.3231980117536
2003-05-13,174.7725063763358
2003-05-14,175.98664304866327
2003-05-15,176.08969032626132
2003-05-16,176.07458309342695
2003-05-19,176.75333335448175
2003-05-20,176.44407814059267
2003-05-21,180.360519309562
2003-05-22,182.5786021575105
2003-05-23,182.18254108678514
2003-05-26,182.80029930534118
2003-05-27,183.08938526357082
2003-05-28,181.23903173028418
2003-05-29,184.9336959951908
2003-05-30,186.96042672354042
2003-06-02,187.94809330621436
2003-06-03,186.76831194312214
2003-06-04,186.62738738965825
2003-06-05,187.91317754402374
2003-06-06,187.3886913289645
2003-06-09,187.16499277298254
2003-06-10,186.16646496977998
2003-06-11,187.71745269402277
2003-06-12,188.9034611463645
2003-06-13,190.2930073812232
2003-06-16,192.93084982072858
2003-06-17,196.09926515312716
2003-06-18,197.49339933057408
2003-06-19,198.06850719807278
2003-06-20,199.4891966615848
2003-06-23,199.05770933011013
2003-06-24,197.49588337476027
2003-06-25,198.93247112376133
2003-06-26,196.84312784155642
2003-06-27,197.04173606816474
2003-06-30,201.94833399957207
2003-07-01,203.57887579486172
2003-07-02,203.56424857660443
2003-07-03,204.23179856616352
2003-07-04,201.90705875191853
2003-07-07,201.4714587882432
2003-07-08,197.33053072140558
2003-07-09,191.55711563532117
2003-07-10,192.4496006185232
2003-07-11,195.17054978609292
2003-07-14,195.409734071845
2003-07-15,192.4738478331168
2003-07-16,189.8840414292122
2003-07-17,188.65657441079375
2003-07-18,185.84867662702572
2003-07-21,190.37969647280593
2003-07-22,190.58253417881053
2003-07-23,193.96693591752094
2003-07-24,197.34512207784732
2003-07-25,198.4500813905845
2003-07-28,197.74089209590494
2003-07-29,197.8919475052321
2003-07-30,194.166261815859
2003-07-31,192.81277043152494
2003-08-01,195.92847409027596
2003-08-04,195.4939938626505
2003-08-05,195.14911109973798
2003-08-06,196.85865342725714
2003-08-07,196.3795537727106
2003-08-08,198.76165435420828
2003-08-11,201.20567322815035
2003-08-12,200.77628690263913
2003-08-13,202.85461387782314
2003-08-14,201.45993601322377
2003-08-15,200.41489901435688
2003-08-18,200.831812565038
2003-08-19,200.89957811210235
2003-08-20,200.59113020225658
2003-08-21,196.83064599966772
2003-08-22,195.51966044688882
2003-08-25,195.472800441244
2003-08-26,193.80053275039364
2003-08-27,191.17837317164242
2003-08-28,191.35997306861648
2003-08-29,196.45109191514058
2003-09-01,195.45387159271098
2003-09-02,192.83066833220624
2003-09-03,193.0500316043921
2003-09-04,192.07936144767513
2003-09-05,195.00468551447045
2003-09-08,195.29612234096945
2003-09-09,197.515101152078
2003-09-10,197.2818353911594
2003-09-11,197.24506505342197
2003-09-12,197.06879248147678
2003-09-15,200.257771249995
2003-09-16,198.96272440649005
2003-09-17,200.38220871216572
2003-09-18,200.61334249981726
2003-09-19,204.0821872160341
2003-09-22,207.09163487946012
2003-09-23,206.2614393112834
2003-09-24,207.2197232336579
2003-09-25,207.83720881483734
2003-09-26,205.53263630587776
2003-09-29,205.2557024476997
2003-09-30,207.82159404088148
2003-10-01,208.28168745856695
2003-10-02,209.09256329226295
2003-10-03,209.07574217688673
2003-10-06,208.1043429224119
2003-10-07,209.0799183340952
2003-10-08,208.70698709384905
2003-10-09,210.39083070326012
2003-10-10,209.11290005745545
2003-10-13,208.55620256306514
2003-10-14,205.73737245694394
2003-10-15,205.99065158743903
2003-10-16,206.70174293276676
2003-10-17,207.78494747424094
2003-10-20,207.87303249557243
2003-10-21,209.50804673293516
2003-10-22,211.15972447027463
2003-10-23,211.1017138322541
2003-10-24,211.093392881348
2003-10-27,211.35274261459566
2003-10-28,211.4966921814444
2003-10-29,213.87963968988882
2003-10-30,213.21120969963118
2003-10-31,213.9634702248817
2003-11-03,214.0867932560143
2003-11-04,214.38218348834164
2003-11-05,217.4345328898926
2003-11-06,215.7220605558399
2003-11-07,217.09229728192219
2003-11-10,219.50427598759717
2003-11-11,224.0695722022265
2003-11-12,222.83488665919324
2003-11-13,224.4716435898758
2003-11-14,224.79326683717204
2003-11-17,224.4956592782913
2003-11-18,227.9579428893861
2003-11-19,229.34193292710862
2003-11-20,231.43499955398516
2003-11-21,229.74326123119383
2003-11-24,228.3364964799735
2003-11-25,227.84728512138216
2003-11-26,230.86006931362974
2003-11-27,229.2343445193099
2003-11-28,230.15466517049597
2003-12-01,233.8707703979679
2003-12-02,233.89927619385864
2003-12-03,233.53007056952336
2003-12-04,232.5357399970144
2003-12-05,232.0069006874907
2003-12-08,233.2139002147907
2003-12-09,233.92890199878008
2003-12-10,234.77020773349986
2003-12-11,233.08154957898793
2003-12-12,235.46111905859257
2003-12-15,237.3137125394305
2003-12-16,237.29989103223696
2003-12-17,235.843865407278
2003-12-18,235.1416154479679
2003-12-19,234.48769265839124
2003-12-22,235.09604498361617
2003-12-23,235.7313135806482
2003-12-24,238.89971943933247
2003-12-25,238.89971943933247
2003-12-26,239.13968979574662
2003-12-29,239.40669869606052
2003-12-30,242.5002213602109
2003-12-31,244.52972919930065
2004-01-01,244.52972919930065
2004-01-02,245.12564354964547
2004-01-05,250.1798697081538
2004-01-06,252.80767974345707
2004-01-07,253.3021947998044
2004-01-08,251.90384283803016
2004-01-09,255.8962096241748
2004-01-12,256.2007543494888
2004-01-13,254.9611773396263
2004-01-14,251.82752019191275
2004-01-15,250.77497311241058
2004-01-16,250.00895461865815
2004-01-19,246.52139775038938
2004-01-20,252.76992773250532
