Date,EM LATAM ex BR QUALITY
1999-12-10,1148.5619614574032
1999-12-13,1129.8516315339277
1999-12-14,1123.269920788059
1999-12-15,1138.3243892605026
1999-12-16,1149.3183437270177
1999-12-17,1167.0160188336292
1999-12-20,1179.88997120281
1999-12-21,1189.5647305117668
1999-12-22,1166.344378612498
1999-12-23,1175.6716732855007
1999-12-24,1175.021538420659
1999-12-27,1171.83128587155
1999-12-28,1181.4815703072718
1999-12-29,1193.5119315107177
1999-12-30,1204.0666737732267
1999-12-31,1204.0948307203782
2000-01-03,1205.6397122842866
2000-01-04,1120.0242077083801
2000-01-05,1132.1912612716321
2000-01-06,1118.1452672227583
2000-01-07,1183.8423595441445
2000-01-10,1227.491419351595
2000-01-11,1189.0604594876017
2000-01-12,1186.5185598473538
2000-01-13,1206.9614049527177
2000-01-14,1228.996477511151
2000-01-17,1242.497607972384
2000-01-18,1217.2262609441732
2000-01-19,1190.3199739684837
2000-01-20,1162.8651786092414
2000-01-21,1135.794695441474
2000-01-24,1119.8650068797604
2000-01-25,1119.6245855781178
2000-01-26,1123.9593016669178
2000-01-27,1113.014806669428
2000-01-28,1074.4841998847774
2000-01-31,1054.2236534678882
2000-02-01,1077.8443127870012
2000-02-02,1095.5813178806081
2000-02-03,1145.6438945626
2000-02-04,1180.2647083073032
2000-02-07,1242.502281093912
2000-02-08,1246.6370552209598
2000-02-09,1233.1346496919778
2000-02-10,1276.4234984110726
2000-02-11,1250.7809902156873
2000-02-14,1240.294810278404
2000-02-15,1248.029660199988
2000-02-16,1242.6716840822176
2000-02-17,1229.3436510690915
2000-02-18,1186.9488291331973
2000-02-21,1179.442829305772
2000-02-22,1162.6386790624792
2000-02-23,1208.1244661828473
2000-02-24,1200.63072403521
2000-02-25,1181.928746307079
2000-02-28,1184.5754921718542
2000-02-29,1196.0506282096947
2000-03-01,1229.3511186038854
2000-03-02,1284.283662227203
2000-03-03,1311.5106685789967
2000-03-06,1290.672234099884
2000-03-07,1294.7557128143858
2000-03-08,1328.772994715477
2000-03-09,1343.8991183844314
2000-03-10,1316.9832548722372
2000-03-13,1290.643581728988
2000-03-14,1260.790146066399
2000-03-15,1277.609328969242
2000-03-16,1276.127847969285
2000-03-17,1278.7090596697712
2000-03-20,1279.2826799667114
2000-03-21,1282.5885277185448
2000-03-22,1254.5990164753514
2000-03-23,1278.6587183806898
2000-03-24,1295.3476233755953
2000-03-27,1304.9020973530553
2000-03-28,1270.7830417101188
2000-03-29,1258.815077181347
2000-03-30,1217.1973630267814
2000-03-31,1205.3155076971925
2000-04-03,1186.8955985296786
2000-04-04,1159.5208593010516
2000-04-05,1174.6109373502065
2000-04-06,1209.2363113227307
2000-04-07,1235.9390840400079
2000-04-10,1212.6005330280655
2000-04-11,1184.6657210750716
2000-04-12,1156.555352389706
2000-04-13,1129.4712294111116
2000-04-14,1060.8388183435047
2000-04-17,1037.4397736602768
2000-04-18,1094.6411217096247
2000-04-19,1062.959339894982
2000-04-20,1066.3661437768403
2000-04-21,1066.3661437768403
2000-04-24,1063.731170768758
2000-04-25,1119.2845206209176
2000-04-26,1116.134763684322
2000-04-27,1134.0833844600515
2000-04-28,1109.4961698650054
2000-05-01,1117.6484587930786
2000-05-02,1111.6205201559167
2000-05-03,1073.5940910579243
2000-05-04,1068.1086896506115
2000-05-05,1062.7919478428046
2000-05-08,1035.4016110662906
2000-05-09,1024.8283784672308
2000-05-10,1002.6201418367629
2000-05-11,1007.003707786362
2000-05-12,1047.2884004694586
2000-05-15,1062.5098412973264
2000-05-16,1068.9456130121496
2000-05-17,1030.344159258001
2000-05-18,1011.7553687138665
2000-05-19,972.1900063622625
2000-05-22,952.9911385478872
2000-05-23,939.682282582962
2000-05-24,983.1864167234525
2000-05-25,965.7943956073971
2000-05-26,966.5491837810913
2000-05-29,977.6758823537488
2000-05-30,1017.2403067832228
2000-05-31,1015.247276356775
2000-06-01,1043.6635855752515
2000-06-02,1088.833043254905
2000-06-05,1082.999173975099
2000-06-06,1030.3073457637886
2000-06-07,1022.405009611406
2000-06-08,1020.9816533386391
2000-06-09,1016.9816042769417
2000-06-12,1023.9053669342163
2000-06-13,1047.0052792223912
2000-06-14,1067.9428507629195
2000-06-15,1041.5415088194661
2000-06-16,1027.3875427386424
2000-06-19,1033.790519398763
2000-06-20,1032.524113089774
2000-06-21,1051.9240664450745
2000-06-22,1023.3630351685537
2000-06-23,1013.8735884617852
2000-06-26,1033.3495010273828
2000-06-27,1056.229213722271
2000-06-28,1050.4870108898479
2000-06-29,1068.1647988696423
2000-06-30,1110.521642901206
2000-07-03,1176.5883002459088
2000-07-04,1205.8425306075553
2000-07-05,1180.9290799575806
2000-07-06,1166.8045166106306
2000-07-07,1187.8576468323822
2000-07-10,1204.0125425985536
2000-07-11,1178.7581373586743
2000-07-12,1199.3948665029734
2000-07-13,1198.5961372932072
2000-07-14,1206.0508979858537
2000-07-17,1201.5428628175853
2000-07-18,1198.7023969518452
2000-07-19,1133.6851947606476
2000-07-20,1153.5751784584359
2000-07-21,1155.3904594019925
2000-07-24,1142.3873680494748
2000-07-25,1154.153983758445
2000-07-26,1146.450060438246
2000-07-27,1114.1176281085363
2000-07-28,1085.3553305887801
2000-07-31,1096.9245922322725
2000-08-01,1103.346648557069
2000-08-02,1116.1940963981808
2000-08-03,1105.769736352645
2000-08-04,1124.6632974857157
2000-08-07,1128.1377458038758
2000-08-08,1129.7652422560404
2000-08-09,1117.190277232301
2000-08-10,1112.4245774182662
2000-08-11,1128.3724822371234
2000-08-14,1128.6794318078382
2000-08-15,1130.1139167729596
2000-08-16,1136.641972523569
2000-08-17,1146.0062864702477
2000-08-18,1117.5853469695962
2000-08-21,1105.8681782501171
2000-08-22,1108.7247347232815
2000-08-23,1112.135138221992
2000-08-24,1106.3328874725898
2000-08-25,1088.7095420155579
2000-08-28,1100.0184795190678
2000-08-29,1106.0612645468118
2000-08-30,1138.6802421676318
2000-08-31,1148.397668961457
2000-09-01,1155.5955445260884
2000-09-04,1159.2132237417443
2000-09-05,1153.5285890605326
2000-09-06,1141.4553742692221
2000-09-07,1147.2141618369867
2000-09-08,1141.1806427841395
2000-09-11,1137.6628945393907
2000-09-12,1117.6144079276492
2000-09-13,1127.7001511521692
2000-09-14,1123.68843838649
2000-09-15,1125.2326584011398
2000-09-18,1083.2218539181374
2000-09-19,1084.4349564859142
2000-09-20,1090.8859672547346
2000-09-21,1069.5339291514003
2000-09-22,1065.9981039900426
2000-09-25,1068.7305038949114
2000-09-26,1059.1991651377527
2000-09-27,1053.5677925873651
2000-09-28,1063.1322562682005
2000-09-29,1043.8442778927001
2000-10-02,1035.6707004662314
2000-10-03,1034.111355396484
2000-10-04,1042.5194388283574
2000-10-05,1056.742462451074
2000-10-06,1033.0174487641234
2000-10-09,1033.65605345073
2000-10-10,1031.0160481923012
2000-10-11,1004.3810015699326
2000-10-12,983.5030348409729
2000-10-13,991.3215481087614
2000-10-16,993.557221203366
2000-10-17,976.9582459785622
2000-10-18,996.1506654113437
2000-10-19,1029.349806033372
2000-10-20,1025.6750979454573
2000-10-23,1010.0750374327689
2000-10-24,1038.4801319278004
2000-10-25,1028.7087710001697
2000-10-26,1038.9896004611446
2000-10-27,1062.1637034423297
2000-10-30,1068.0530134376468
2000-10-31,1088.9483221593268
2000-11-01,1087.3372251204744
2000-11-02,1087.0383034851443
2000-11-03,1065.8950416803898
2000-11-06,1074.6434143553543
2000-11-07,1092.4591965199263
2000-11-08,1080.1470282804682
2000-11-09,1064.3751047517385
2000-11-10,1044.4736239227575
2000-11-13,1021.1484396622566
2000-11-14,1049.695455526892
2000-11-15,1062.1778759815477
2000-11-16,1060.7410063330508
2000-11-17,1088.7103740190391
2000-11-20,1092.6318239624586
2000-11-21,1078.2743997052094
2000-11-22,1049.282244900547
2000-11-23,1058.9243108239173
2000-11-24,1070.6286812617197
2000-11-27,1060.5284264249556
2000-11-28,1040.43186776586
2000-11-29,1034.049248598449
2000-11-30,1000.9070820787318
2000-12-01,1000.3502393101261
2000-12-04,984.3711971842039
2000-12-05,1032.8845398068215
2000-12-06,1025.9164357825407
2000-12-07,1024.397352506336
2000-12-08,1031.0533474297297
2000-12-11,1028.8504789762655
2000-12-12,1026.5779303020824
2000-12-13,1016.1941278566228
2000-12-14,1011.2969864615651
2000-12-15,996.7749225146082
2000-12-18,1001.6680022421207
2000-12-19,992.2889003197089
2000-12-20,949.2370136792862
2000-12-21,956.5889127657906
2000-12-22,967.3224885857982
2000-12-25,967.3224885857982
2000-12-26,972.46919555931
2000-12-27,979.2046459475594
2000-12-28,978.1932827798221
2000-12-29,984.77090985233
2001-01-01,984.77090985233
2001-01-02,966.0610412150883
2001-01-03,992.6624678996346
2001-01-04,1028.3748707447578
2001-01-05,1004.3288565039527
2001-01-08,1016.4971314341076
2001-01-09,1014.4368868789271
2001-01-10,991.6633599940936
2001-01-11,1008.2879704690868
2001-01-12,1004.5678239472941
2001-01-15,1005.9814634852069
2001-01-16,1003.154495263232
2001-01-17,1011.7382445087871
2001-01-18,1033.3080078761056
2001-01-19,1046.0615842112547
2001-01-22,1046.0159438133298
2001-01-23,1066.5192044090413
2001-01-24,1063.2233967175785
2001-01-25,1061.3516038057937
2001-01-26,1080.7592776372583
2001-01-29,1085.632642312197
2001-01-30,1101.1255843646095
2001-01-31,1105.8878229013262
2001-02-01,1101.6580928647618
2001-02-02,1095.1082437074
2001-02-05,1090.9386065402382
2001-02-06,1090.5628529080825
2001-02-07,1075.3950034777263
2001-02-08,1075.779143357301
2001-02-09,1066.9359444560907
2001-02-12,1073.7312069731784
2001-02-13,1075.0303700882398
2001-02-14,1083.050052877564
2001-02-15,1100.8498700676926
2001-02-16,1092.459597267629
2001-02-19,1097.0302616969668
2001-02-20,1079.5197189000596
2001-02-21,1045.4550030593657
2001-02-22,1048.9732193456427
2001-02-23,1045.730666176414
2001-02-26,1058.4057495388122
2001-02-27,1056.7698710628345
2001-02-28,1055.7952516077462
2001-03-01,1060.9969802380788
2001-03-02,1075.783082541026
2001-03-05,1080.7401317787667
2001-03-06,1098.1144055528011
2001-03-07,1110.9152384592
2001-03-08,1123.0871637105047
2001-03-09,1110.951616977868
2001-03-12,1070.7889712443414
2001-03-13,1085.7325536641742
2001-03-14,1070.6886005437764
2001-03-15,1064.9194873221327
2001-03-16,1061.0337107607572
2001-03-19,1079.7557976698977
2001-03-20,1065.0793255897775
2001-03-21,1066.175567544761
2001-03-22,1044.4925580740248
2001-03-23,1031.7183116287094
2001-03-26,1045.8924265061562
2001-03-27,1063.1843189357812
2001-03-28,1048.6027878961797
2001-03-29,1047.7068604373196
2001-03-30,1067.5949516356416
2001-04-02,1075.311343698187
2001-04-03,1052.3871004471036
2001-04-04,1050.7916500745316
2001-04-05,1071.5253838582923
2001-04-06,1070.2758592246514
2001-04-09,1079.8090194164731
2001-04-10,1114.1460816463336
2001-04-11,1120.2741363027653
2001-04-12,1117.0451862674056
2001-04-13,1117.0451862674056
2001-04-16,1102.417687287962
2001-04-17,1124.7624997124394
2001-04-18,1149.6942195489867
2001-04-19,1099.7249490079428
2001-04-20,1105.1973558014952
2001-04-23,1096.0712791239173
2001-04-24,1108.0115484695095
2001-04-25,1108.7035857771662
2001-04-26,1138.2731186300466
2001-04-27,1128.6675293047672
2001-04-30,1132.3887075347245
2001-05-01,1131.806100518576
2001-05-02,1137.2967112260687
2001-05-03,1135.741498112098
2001-05-04,1140.4564027087738
2001-05-07,1130.2794597156676
2001-05-08,1126.0853869617788
2001-05-09,1132.2463287807861
2001-05-10,1135.249990643902
2001-05-11,1139.0652022088077
2001-05-14,1130.8027120795095
2001-05-15,1123.1700791933986
2001-05-16,1137.671625827923
2001-05-17,1185.9285678364804
2001-05-18,1201.6688119656617
2001-05-21,1211.2300431250412
2001-05-22,1218.8039842330716
2001-05-23,1233.6990686288261
2001-05-24,1211.6315875278137
2001-05-25,1214.3554103171207
2001-05-28,1216.326148653866
2001-05-29,1210.1195323801853
2001-05-30,1192.582180247283
2001-05-31,1198.058997528853
2001-06-01,1197.8464071130286
2001-06-04,1203.216985356672
2001-06-05,1199.3349749386246
2001-06-06,1219.421992368867
2001-06-07,1227.8977217925676
2001-06-08,1220.3567204529106
2001-06-11,1219.568347370233
2001-06-12,1225.7809317310166
2001-06-13,1231.3902660489664
2001-06-14,1238.9353581249263
2001-06-15,1213.4259204727925
2001-06-18,1191.4694524254953
2001-06-19,1167.9102536210303
2001-06-20,1188.8707203753652
2001-06-21,1205.4920170077332
2001-06-22,1209.4384519795713
2001-06-25,1214.9980145628833
2001-06-26,1218.783513352696
2001-06-27,1224.8521299254223
2001-06-28,1218.9938392663644
2001-06-29,1227.1152051667934
2001-07-02,1257.9631434582172
2001-07-03,1265.6861155526542
2001-07-04,1268.7401254301428
2001-07-05,1259.8515064890144
2001-07-06,1235.6025806027058
2001-07-09,1238.8775644908449
2001-07-10,1242.7288176254044
2001-07-11,1198.7907357366748
2001-07-12,1189.9004461392565
2001-07-13,1180.4707714029914
2001-07-16,1167.2612916672829
2001-07-17,1179.3135578629262
2001-07-18,1190.021083826641
2001-07-19,1205.6036471428129
2001-07-20,1198.1917955589338
2001-07-23,1202.3453272747586
2001-07-24,1194.4973371891917
2001-07-25,1188.7848033998682
2001-07-26,1202.528332377829
2001-07-27,1205.4095206552654
2001-07-30,1219.34496401662
2001-07-31,1207.9321763632831
2001-08-01,1212.1690126467
2001-08-02,1232.3936887239317
2001-08-03,1232.4237862044743
2001-08-06,1221.181857690392
2001-08-07,1221.4008897793224
2001-08-08,1225.8190016324047
2001-08-09,1224.4714647629953
2001-08-10,1225.6532808792456
2001-08-13,1233.5794766275376
2001-08-14,1233.9222729776307
2001-08-15,1229.7535246270409
2001-08-16,1227.8104456047013
2001-08-17,1187.406813930171
2001-08-20,1187.5722813513562
2001-08-21,1196.873159008635
2001-08-22,1208.5337009439377
2001-08-23,1203.615906472562
2001-08-24,1220.4833702907347
2001-08-27,1217.2981955200783
2001-08-28,1209.3892540619902
2001-08-29,1215.7849591803856
2001-08-30,1214.5969927696183
2001-08-31,1213.1728497711017
2001-09-03,1205.9524458409553
2001-09-04,1196.7117188877955
2001-09-05,1185.8377831592134
2001-09-06,1152.343254407337
2001-09-07,1143.599859796685
2001-09-10,1132.5622148219713
2001-09-11,1066.8974636218434
2001-09-12,1069.701067734164
2001-09-13,1068.0382827792814
2001-09-14,1064.7683762804077
2001-09-17,1026.0081163416176
2001-09-18,1039.8622110860103
2001-09-19,1039.379524018335
2001-09-20,999.6096749795491
2001-09-21,1000.6096380548972
2001-09-24,1040.5010649299415
2001-09-25,1043.2711038435932
2001-09-26,1046.4762856146247
2001-09-27,1040.2981103200618
2001-09-28,1041.9306483605126
2001-10-01,1039.5490354950018
2001-10-02,1041.8987531570767
2001-10-03,1053.4749651493507
2001-10-04,1078.1920690781221
2001-10-05,1076.2832444579549
2001-10-08,1078.8733661022982
2001-10-09,1084.7962632571785
2001-10-10,1108.2954337030778
2001-10-11,1126.6044233389682
2001-10-12,1089.3056479640195
2001-10-15,1084.6634914531699
2001-10-16,1098.0282186569355
2001-10-17,1105.4000682037336
2001-10-18,1102.8128879602607
2001-10-19,1112.9909517852807
2001-10-22,1104.496134043466
2001-10-23,1104.389373094084
2001-10-24,1126.0265077112783
2001-10-25,1121.4415656259137
2001-10-26,1109.059811844265
2001-10-29,1100.6586621465865
2001-10-30,1091.421012033888
2001-10-31,1090.2138236378707
2001-11-01,1096.6356304654742
2001-11-02,1098.827090963743
2001-11-05,1112.8398608554533
2001-11-06,1111.7928101391828
2001-11-07,1109.2245898922665
2001-11-08,1106.3616318690824
2001-11-09,1092.4461954966625
2001-11-12,1081.9600918117164
2001-11-13,1098.2936725413658
2001-11-14,1113.8152440633014
2001-11-15,1113.534979804513
2001-11-16,1102.8752858737803
2001-11-19,1109.9798586181744
2001-11-20,1112.146778373674
2001-11-21,1107.3537078563138
2001-11-22,1105.9014869437644
2001-11-23,1114.0280881308934
2001-11-26,1115.2360590017906
2001-11-27,1118.9651705573083
2001-11-28,1121.1080323788276
2001-11-29,1118.9762853184366
2001-11-30,1115.7703800416984
2001-12-03,1129.3295138651345
2001-12-04,1141.9751293959466
2001-12-05,1161.905284886186
2001-12-06,1164.1057552938576
2001-12-07,1168.521054564505
2001-12-10,1163.1914190027273
2001-12-11,1160.2180829208496
2001-12-12,1166.9595524544804
2001-12-13,1157.4947139469473
2001-12-14,1177.1528658550797
2001-12-17,1190.3344787851133
2001-12-18,1198.004381024794
2001-12-19,1205.0264767784113
2001-12-20,1205.5938714373328
2001-12-21,1223.784307817596
2001-12-24,1223.6975871353393
2001-12-25,1223.6975871353393
2001-12-26,1224.8194755188354
2001-12-27,1220.2064672365927
2001-12-28,1217.007118955555
2001-12-31,1202.6309548135814
2002-01-01,1202.6309548135814
2002-01-02,1223.9943580775496
2002-01-03,1252.157129292881
2002-01-04,1258.5305568031426
2002-01-07,1229.6518984411975
2002-01-08,1237.3991490423361
2002-01-09,1226.1469972872894
2002-01-10,1218.6430758277722
2002-01-11,1210.6507233477246
2002-01-14,1214.8830917329499
2002-01-15,1243.088683051479
2002-01-16,1236.4452044516272
2002-01-17,1243.609548133454
2002-01-18,1251.7987613933838
2002-01-21,1253.6086010153679
2002-01-22,1246.561786890798
2002-01-23,1270.2578035792328
2002-01-24,1261.8651483359047
2002-01-25,1265.3708054167075
2002-01-28,1269.0626888425388
2002-01-29,1254.1002122344798
2002-01-30,1244.560060260163
2002-01-31,1276.1464369479622
2002-02-01,1276.2012729577398
2002-02-04,1276.9174418536688
2002-02-05,1278.6069846457774
2002-02-06,1282.7220818586013
2002-02-07,1280.0571947757007
2002-02-08,1279.68269158929
2002-02-11,1259.1918403446498
2002-02-12,1267.762167313895
2002-02-13,1275.228845944029
2002-02-14,1272.3600569489363
2002-02-15,1272.789302415245
2002-02-18,1273.18933362087
2002-02-19,1259.6487296796145
2002-02-20,1254.385390112504
2002-02-21,1244.7217133146116
2002-02-22,1235.4572229240002
2002-02-25,1248.5708709240191
2002-02-26,1264.4009348041243
2002-02-27,1300.0019292919335
2002-02-28,1289.9931512048527
2002-03-01,1313.7605546224206
2002-03-04,1341.0482392913082
2002-03-05,1337.6951320488454
2002-03-06,1354.3126483603048
2002-03-07,1345.3903389288926
2002-03-08,1361.081420916613
2002-03-11,1358.304440038434
2002-03-12,1372.816212883894
2002-03-13,1363.175376181056
2002-03-14,1355.1708017056396
2002-03-15,1364.9612246711235
2002-03-18,1385.542880493924
2002-03-19,1403.3055778564833
2002-03-20,1406.981103277659
2002-03-21,1411.493922190674
2002-03-22,1429.4335424917165
2002-03-25,1412.2667174343642
2002-03-26,1404.0103094936055
2002-03-27,1415.887913829065
2002-03-28,1416.3192283011892
2002-03-29,1416.3192283011892
2002-04-01,1428.1112088385773
2002-04-02,1425.1832423649155
2002-04-03,1400.771442351019
2002-04-04,1401.3125100893078
2002-04-05,1422.6129447973817
2002-04-08,1417.517632393825
2002-04-09,1427.1350095547355
2002-04-10,1465.2471395352195
2002-04-11,1457.6848715103179
2002-04-12,1441.3595682119199
2002-04-15,1438.253589188522
2002-04-16,1450.915100612158
2002-04-17,1456.9269502002567
2002-04-18,1438.7216881646743
2002-04-19,1432.1399378221154
2002-04-22,1414.1042881742706
2002-04-23,1412.2492967562148
2002-04-24,1426.0973333394163
2002-04-25,1416.2871833655468
2002-04-26,1420.6701647747873
2002-04-29,1403.9196716612446
2002-04-30,1407.866931472646
2002-05-01,1398.2661441610362
2002-05-02,1414.292432105522
2002-05-03,1403.5286494344175
2002-05-06,1418.9468697201935
2002-05-07,1398.0435376689252
2002-05-08,1418.5619844258306
2002-05-09,1385.222519897805
2002-05-10,1371.717664337639
2002-05-13,1375.1911499831872
2002-05-14,1373.0165048647373
2002-05-15,1379.3567807869417
2002-05-16,1396.9921486916294
2002-05-17,1403.467877409487
2002-05-20,1391.4490492230516
2002-05-21,1380.6814244483503
2002-05-22,1381.9589722703718
2002-05-23,1387.105836608998
2002-05-24,1380.8271473129703
2002-05-27,1375.8066063518488
2002-05-28,1358.6895405381845
2002-05-29,1324.4644579071698
2002-05-30,1307.000508186803
2002-05-31,1299.7841121497997
2002-06-03,1299.7183392976033
2002-06-04,1308.5018294359347
2002-06-05,1296.9701483390488
2002-06-06,1274.775643485971
2002-06-07,1281.5551491840629
2002-06-10,1281.7793210971142
2002-06-11,1288.7052705818762
2002-06-12,1280.5223728992576
2002-06-13,1269.7396315548847
2002-06-14,1260.9721699139277
2002-06-17,1274.2213416190232
2002-06-18,1266.369516340903
2002-06-19,1249.106650130212
2002-06-20,1232.9856070821247
2002-06-21,1197.7658169148347
2002-06-24,1181.3993075971784
2002-06-25,1193.64900508116
2002-06-26,1159.1139003413016
2002-06-27,1195.0324913481768
2002-06-28,1208.2790718496276
2002-07-01,1198.5303347494785
2002-07-02,1195.1701191995155
2002-07-03,1185.009986200697
2002-07-04,1193.8025761153765
2002-07-05,1211.399115436557
2002-07-08,1220.6667871984905
2002-07-09,1218.8636925587655
2002-07-10,1216.734320067279
2002-07-11,1213.2522973123669
2002-07-12,1217.1285834280047
2002-07-15,1207.7194144646376
2002-07-16,1202.1505935622824
2002-07-17,1220.3516560271755
2002-07-18,1229.756070264152
2002-07-19,1209.434860818643
2002-07-22,1191.167858486407
2002-07-23,1149.6113204374362
2002-07-24,1151.002974823758
2002-07-25,1137.348227014706
2002-07-26,1105.2575361060296
2002-07-29,1144.6837845909888
2002-07-30,1138.2331568361196
2002-07-31,1141.4553236150937
2002-08-01,1102.4433343016753
2002-08-02,1084.5342792678243
2002-08-05,1070.3469640371643
2002-08-06,1108.9216458237947
2002-08-07,1129.9805441430929
2002-08-08,1159.291905198031
2002-08-09,1138.5830332654086
2002-08-12,1127.72028431312
2002-08-13,1109.2688211707948
2002-08-14,1147.603512777807
2002-08-15,1168.235491963104
2002-08-16,1173.2955013360759
2002-08-19,1190.6261489254748
2002-08-20,1194.330962669565
2002-08-21,1194.7654877148755
2002-08-22,1187.515739863379
2002-08-23,1174.2119228955432
2002-08-26,1189.1832068695185
2002-08-27,1171.7582953450235
2002-08-28,1163.0789821941348
2002-08-29,1171.7221331779328
2002-08-30,1176.761219122487
2002-09-02,1170.078750804712
2002-09-03,1159.451050034144
2002-09-04,1162.0290890530225
2002-09-05,1156.3733618376275
2002-09-06,1159.9259343378549
2002-09-09,1175.3899207283196
2002-09-10,1188.080408637618
2002-09-11,1190.241880446521
2002-09-12,1182.0775182145915
2002-09-13,1180.185167863079
2002-09-16,1177.6896576454023
2002-09-17,1158.4432646169955
2002-09-18,1141.2692284157815
2002-09-19,1103.1921615268143
2002-09-20,1096.8853620967093
2002-09-23,1080.43747079667
2002-09-24,1085.5472042964254
2002-09-25,1090.44947226739
2002-09-26,1116.0890175645247
2002-09-27,1093.5780567859474
2002-09-30,1078.5401908982276
2002-10-01,1112.1752277561664
2002-10-02,1108.1254651347067
2002-10-03,1122.583498346894
2002-10-04,1122.7458591642965
2002-10-07,1113.192988404994
2002-10-08,1123.045100038603
2002-10-09,1111.6577519887437
2002-10-10,1110.4916238744638
2002-10-11,1124.3919489398072
2002-10-14,1134.3911731208289
2002-10-15,1157.1192089427877
2002-10-16,1143.8547589143586
2002-10-17,1153.1582851997323
2002-10-18,1156.088553731681
2002-10-21,1167.6943591546142
2002-10-22,1156.9140054664565
2002-10-23,1150.845813342337
2002-10-24,1144.6246070034927
2002-10-25,1141.7100143533166
2002-10-28,1134.8517747893359
