Date,EM ASIA QUALITY
1999-12-24,1595.1465988292937
1999-12-27,1605.6061726882176
1999-12-28,1617.6468458148788
1999-12-29,1636.8907296232853
1999-12-30,1658.221193414146
1999-12-31,1658.2211934141465
2000-01-03,1716.4809576213038
2000-01-04,1796.1137451276686
2000-01-05,1758.827148855048
2000-01-06,1751.4236873733064
2000-01-07,1718.8377531402828
2000-01-10,1759.3047740016373
2000-01-11,1708.3491498052401
2000-01-12,1750.5925095063542
2000-01-13,1738.0606322225253
2000-01-14,1741.9754208031102
2000-01-17,1769.3628032891895
2000-01-18,1773.535907062471
2000-01-19,1754.82011251357
2000-01-20,1745.7350690546552
2000-01-21,1782.7727685228094
2000-01-24,1805.039033428657
2000-01-25,1800.180927235038
2000-01-26,1816.5581840040204
2000-01-27,1841.7471653691728
2000-01-28,1860.5467318020114
2000-01-31,1842.8660037060429
2000-02-01,1863.6336868439264
2000-02-02,1888.1581829586794
2000-02-03,1914.6427185598643
2000-02-04,1935.1592467534092
2000-02-07,1955.4258671117898
2000-02-08,1954.1346476243498
2000-02-09,1990.666256998099
2000-02-10,2031.9098855461746
2000-02-11,2082.0440747864186
2000-02-14,2100.3302671663027
2000-02-15,2108.024984075256
2000-02-16,2130.519697182808
2000-02-17,2183.083862059475
2000-02-18,2200.2957276855054
2000-02-21,2228.8688123678535
2000-02-22,2167.5070879472564
2000-02-23,2099.0659502603544
2000-02-24,2076.1743628022505
2000-02-25,2015.2894419184863
2000-02-28,2024.8286440388804
2000-02-29,1979.559023991395
2000-03-01,2039.7786252549267
2000-03-02,2032.743963436056
2000-03-03,1994.1648933783124
2000-03-06,2034.8510991477933
2000-03-07,2026.2897588074943
2000-03-08,2018.9522656121994
2000-03-09,1995.500705309909
2000-03-10,1986.9362748654996
2000-03-13,1885.892174095733
2000-03-14,1865.7284676303636
2000-03-15,1833.1843209895203
2000-03-16,1793.7417342208491
2000-03-17,1808.1256801300128
2000-03-20,1784.2243320684306
2000-03-21,1800.5298852223184
2000-03-22,1836.175370419443
2000-03-23,1879.6732404835727
2000-03-24,1887.24651080614
2000-03-27,1947.200172002579
2000-03-28,1969.5927336440525
2000-03-29,1982.3030978832119
2000-03-30,1952.2880097541924
2000-03-31,1911.519227472924
2000-04-03,1887.654812682069
2000-04-04,1819.4454549754284
2000-04-05,1830.910589225213
2000-04-06,1828.8713061775309
2000-04-07,1890.359602828546
2000-04-10,1960.0080366338802
2000-04-11,1962.08261849607
2000-04-12,1916.7265179333249
2000-04-13,1842.7089909776068
2000-04-14,1823.6141683424212
2000-04-17,1717.7457253306702
2000-04-18,1704.8852120362646
2000-04-19,1662.7748399252728
2000-04-20,1675.9991569745107
2000-04-21,1676.143459082303
2000-04-24,1632.4177588495206
2000-04-25,1625.6301540623122
2000-04-26,1632.2376734562197
2000-04-27,1618.7209376904877
2000-04-28,1621.662436954148
2000-05-01,1618.5011258768623
2000-05-02,1556.5975867876944
2000-05-03,1523.1431504054087
2000-05-04,1561.3744149430252
2000-05-05,1613.73930946832
2000-05-08,1554.3411512648788
2000-05-09,1568.0863288599512
2000-05-10,1533.807584557765
2000-05-11,1469.0707233337062
2000-05-12,1462.2543809501344
2000-05-15,1457.2202184741072
2000-05-16,1480.3765663009665
2000-05-17,1506.8730443209977
2000-05-18,1489.4685457763321
2000-05-19,1470.7545285587996
2000-05-22,1413.163676313408
2000-05-23,1407.6757024677083
2000-05-24,1387.5362762733128
2000-05-25,1393.6160739121176
2000-05-26,1393.0590239391809
2000-05-29,1401.6926975649608
2000-05-30,1437.2007485675379
2000-05-31,1482.6991789463598
2000-06-01,1464.8705977083496
2000-06-02,1494.3104976673424
2000-06-05,1520.3017401903323
2000-06-06,1524.937394905071
2000-06-07,1543.2431540316954
2000-06-08,1540.042072517024
2000-06-09,1544.319855318736
2000-06-12,1534.0224319847596
2000-06-13,1527.1829552188367
2000-06-14,1541.5719274822518
2000-06-15,1529.4311395931134
2000-06-16,1540.300489385607
2000-06-19,1547.3000190696455
2000-06-20,1558.3073865283918
2000-06-21,1536.4761360751377
2000-06-22,1547.582965504738
2000-06-23,1526.0635612938358
2000-06-26,1521.5747477468105
2000-06-27,1519.330416690506
2000-06-28,1531.1132886173805
2000-06-29,1519.7886969830756
2000-06-30,1527.0285250344252
2000-07-03,1539.9207039765479
2000-07-04,1524.7173962114418
2000-07-05,1547.903508562983
2000-07-06,1534.8477362095682
2000-07-07,1528.9494206024276
2000-07-10,1534.8466878588165
2000-07-11,1533.7164533527928
2000-07-12,1543.2089182068842
2000-07-13,1543.4973052765458
2000-07-14,1549.7369154550338
2000-07-17,1539.9399440646027
2000-07-18,1520.690624114467
2000-07-19,1506.8958539369419
2000-07-20,1485.6861870364078
2000-07-21,1473.5241974347252
2000-07-24,1425.9207348129587
2000-07-25,1435.6320310925657
2000-07-26,1424.5911304162555
2000-07-27,1427.5616591009
2000-07-28,1420.620258077192
2000-07-31,1417.893429974834
2000-08-01,1414.6846452975612
2000-08-02,1408.185260142082
2000-08-03,1396.8392945673443
2000-08-04,1388.9075927768686
2000-08-07,1355.1595813428821
2000-08-08,1375.591110197293
2000-08-09,1399.0341118777812
2000-08-10,1392.4074672511845
2000-08-11,1384.1346235980145
2000-08-14,1383.232774403553
2000-08-15,1382.724447084096
2000-08-16,1415.702547283369
2000-08-17,1422.0168660263228
2000-08-18,1429.4165547283433
2000-08-21,1443.5463830937015
2000-08-22,1443.3125603548956
2000-08-23,1433.5781357462854
2000-08-24,1433.8921109064613
2000-08-25,1426.434914913504
2000-08-28,1412.953508937287
2000-08-29,1420.5672244636748
2000-08-30,1404.7675231636672
2000-08-31,1411.0795142638362
2000-09-01,1404.1562308257544
2000-09-04,1429.9988150556346
2000-09-05,1428.8387306295167
2000-09-06,1417.1877998402322
2000-09-07,1394.8704631020862
2000-09-08,1389.1143177279075
2000-09-11,1383.7764410356017
2000-09-12,1389.7532287085626
2000-09-13,1384.2885148712062
2000-09-14,1364.7366376369666
2000-09-15,1345.7720164385466
2000-09-18,1288.8672136206326
2000-09-19,1270.9509479600642
2000-09-20,1298.7545294205418
2000-09-21,1287.666585969036
2000-09-22,1223.8808000369481
2000-09-25,1270.3688582026768
2000-09-26,1269.1345426384778
2000-09-27,1269.7619620809755
2000-09-28,1243.9321513298332
2000-09-29,1233.1552973973562
2000-10-02,1194.601900676653
2000-10-03,1205.9236972750468
2000-10-04,1197.0475284671552
2000-10-05,1201.902566778372
2000-10-06,1220.399232359284
2000-10-09,1196.4654028753152
2000-10-10,1182.5651815410622
2000-10-11,1143.564993765076
2000-10-12,1129.4376377028668
2000-10-13,1115.2303827467563
2000-10-16,1105.0569890880558
2000-10-17,1095.6679655108055
2000-10-18,1064.1004733546893
2000-10-19,1061.0680407491996
2000-10-20,1099.6635739039361
2000-10-23,1117.750042282618
2000-10-24,1141.7089999895352
2000-10-25,1155.7213908802503
2000-10-26,1139.918219983791
2000-10-27,1124.705061349945
2000-10-30,1101.361651967298
2000-10-31,1098.6849600575129
2000-11-01,1107.9722682159984
2000-11-02,1140.293703156286
2000-11-03,1172.4572704997229
2000-11-06,1172.045339853999
2000-11-07,1192.9236849091906
2000-11-08,1210.0029381317129
2000-11-09,1205.5357981877314
2000-11-10,1192.9888550928808
2000-11-13,1146.4539232074103
2000-11-14,1165.3053058945902
2000-11-15,1163.515697833828
2000-11-16,1135.110039877373
2000-11-17,1129.2738387230802
2000-11-20,1089.0649620915988
2000-11-21,1107.228419605606
2000-11-22,1092.9281447882368
2000-11-23,1088.674741555245
2000-11-24,1114.2542082758973
2000-11-27,1130.904723322319
2000-11-28,1123.6935079839318
2000-11-29,1110.5833665005407
2000-11-30,1100.0584073145346
2000-12-01,1115.329093525121
2000-12-04,1099.3188510623593
2000-12-05,1113.5268689287584
2000-12-06,1120.5942627418117
2000-12-07,1122.9839544730614
2000-12-08,1130.675067747203
2000-12-11,1144.3417805863826
2000-12-12,1146.6486492618462
2000-12-13,1157.339396196164
2000-12-14,1145.3392239258692
2000-12-15,1118.8465135893468
2000-12-18,1110.1400221040585
2000-12-19,1102.288974390444
2000-12-20,1080.1947954940733
2000-12-21,1057.2779491253248
2000-12-22,1039.156612462813
2000-12-25,1038.8452305590015
2000-12-26,1020.74074104488
2000-12-27,1017.9005699435794
2000-12-28,1037.778899537192
2000-12-29,1039.225783099963
2001-01-01,1032.155496653323
2001-01-02,1048.9502993950089
2001-01-03,1043.0597080329217
2001-01-04,1086.4120903954467
2001-01-05,1121.0755065122028
2001-01-08,1110.0959364833795
2001-01-09,1136.103684451398
2001-01-10,1131.1055351033333
2001-01-11,1118.3177982074212
2001-01-12,1130.1541659223403
2001-01-15,1135.5171737325113
2001-01-16,1160.4654769118517
2001-01-17,1167.1194183654998
2001-01-18,1183.4002986708558
2001-01-19,1210.4493478491706
2001-01-22,1222.5964136177827
2001-01-23,1221.4379906496515
2001-01-24,1223.7565834321563
2001-01-25,1222.5517135446244
2001-01-26,1210.6911651166279
2001-01-29,1192.6620610327727
2001-01-30,1220.4285316141822
2001-01-31,1245.115589947624
2001-02-01,1233.003976859742
2001-02-02,1253.3916495852768
2001-02-05,1229.2042527035635
2001-02-06,1221.949331126646
2001-02-07,1196.9525925549644
2001-02-08,1212.7750998559382
2001-02-09,1218.2126742330358
2001-02-12,1225.4512706524454
2001-02-13,1235.901465808496
2001-02-14,1225.132988645985
2001-02-15,1256.6494338618688
2001-02-16,1244.8349709642846
2001-02-19,1232.8573008724356
2001-02-20,1242.678228226898
2001-02-21,1231.946949177313
2001-02-22,1205.1422187325386
2001-02-23,1185.1723966231361
2001-02-26,1184.2526478576574
2001-02-27,1175.1851526672008
2001-02-28,1189.875297051875
2001-03-01,1170.2529766097714
2001-03-02,1140.8116388487977
2001-03-05,1141.8865499466526
2001-03-06,1148.392556216268
2001-03-07,1169.4197618471524
2001-03-08,1163.1084306913033
2001-03-09,1133.374362135425
2001-03-12,1098.9702867410099
2001-03-13,1077.9024000473103
2001-03-14,1104.8150445163117
2001-03-15,1121.4529894207124
2001-03-16,1112.8822709213036
2001-03-19,1094.8542854205723
2001-03-20,1090.7377008964363
2001-03-21,1101.0448670284113
2001-03-22,1099.8211563539821
2001-03-23,1105.9905566515713
2001-03-26,1115.7664666582866
2001-03-27,1118.0226498927927
2001-03-28,1124.0857304511285
2001-03-29,1110.702416334781
2001-03-30,1094.8841333404698
2001-04-02,1072.7456081648154
2001-04-03,1060.4295464367212
2001-04-04,1042.264412292649
2001-04-05,1042.8477771107675
2001-04-06,1057.3036272828213
2001-04-09,1039.3302439951076
2001-04-10,1025.2034805475676
2001-04-11,1022.0916604126195
2001-04-12,1019.054184319504
2001-04-13,1015.4204756377708
2001-04-16,1012.1751964997304
2001-04-17,1017.8442419871245
2001-04-18,1052.595220033306
2001-04-19,1086.66425544456
2001-04-20,1080.837447626025
2001-04-23,1081.393595489736
2001-04-24,1080.6609516800422
2001-04-25,1078.8019913524051
2001-04-26,1068.130105074021
2001-04-27,1047.2236134666664
2001-04-30,1065.9314003131956
2001-05-01,1067.090995864555
2001-05-02,1079.1319888060375
2001-05-03,1083.6109068816697
2001-05-04,1069.4417944056638
2001-05-07,1077.785009242319
2001-05-08,1078.7081203185985
2001-05-09,1078.5189988859597
2001-05-10,1063.7752604832738
2001-05-11,1068.261129714545
2001-05-14,1062.9716738346517
2001-05-15,1058.4002225083827
2001-05-16,1049.7309944056337
2001-05-17,1070.3100332446713
2001-05-18,1066.7228208527044
2001-05-21,1059.7539538292378
2001-05-22,1067.1780306001904
2001-05-23,1092.3332189212808
2001-05-24,1089.147099000323
2001-05-25,1081.712701586299
2001-05-28,1080.592587330108
2001-05-29,1084.0579555103457
2001-05-30,1068.182417434824
2001-05-31,1058.4123499354328
2001-06-01,1048.9494752970254
2001-06-04,1046.133927845269
2001-06-05,1045.939955777452
2001-06-06,1056.0162406937254
2001-06-07,1055.307130980284
2001-06-08,1073.9919170016046
2001-06-11,1072.6395049494151
2001-06-12,1071.1630814312255
2001-06-13,1067.1717000584672
2001-06-14,1052.0727215896616
2001-06-15,1046.8440651433903
2001-06-18,1030.6625580965251
2001-06-19,1032.391481424513
2001-06-20,1025.8924720642235
2001-06-21,1029.4192180649864
2001-06-22,1027.7380677094513
2001-06-25,1018.1352577040051
2001-06-26,1012.8589764287196
2001-06-27,1015.4096943982076
2001-06-28,1005.3826793753863
2001-06-29,1028.6065812140082
2001-07-02,1029.6715883406516
2001-07-03,1022.2899690132808
2001-07-04,1015.3967752178872
2001-07-05,1012.4617350966065
2001-07-06,1006.3154797178454
2001-07-09,993.0933075951883
2001-07-10,992.1599624822064
2001-07-11,983.6809558675133
2001-07-12,1000.0976503159523
2001-07-13,987.7805711376166
2001-07-16,979.7824513762932
2001-07-17,976.1944813871543
2001-07-18,960.5025333198707
2001-07-19,960.5325775982456
2001-07-20,960.2841029173999
2001-07-23,953.9777289669207
2001-07-24,949.3068532608382
2001-07-25,957.4490492212458
2001-07-26,967.1451378241048
2001-07-27,972.3371822978502
2001-07-30,972.8325243490194
2001-07-31,987.3535289823106
2001-08-01,993.1473400012466
2001-08-02,1006.7445408534203
2001-08-03,1009.3071658118657
2001-08-06,1000.020622146153
2001-08-07,991.8828126483618
2001-08-08,999.1328754724175
2001-08-09,986.1279382464353
2001-08-10,990.241637811802
2001-08-13,993.9726505661235
2001-08-14,1013.5256824668563
2001-08-15,1015.4113794552986
2001-08-16,1012.1149282940355
2001-08-17,1001.1538803230025
2001-08-20,985.0703167563463
2001-08-21,989.9020559629936
2001-08-22,981.9035021580638
2001-08-23,982.4427883668756
2001-08-24,967.8492361218704
2001-08-27,985.1108807554439
2001-08-28,980.613698311586
2001-08-29,984.7366419711014
2001-08-30,982.3118243154771
2001-08-31,972.0419275343482
2001-09-03,965.0305682532505
2001-09-04,981.9538978759773
2001-09-05,971.578969141826
2001-09-06,960.9923367339533
2001-09-07,956.8072118175329
2001-09-10,951.0438420065894
2001-09-11,939.9282670044859
2001-09-12,907.8600114188845
2001-09-13,893.7847772930307
2001-09-14,858.6532171337046
2001-09-17,836.5267982690641
2001-09-18,845.6821270397625
2001-09-19,849.0722409956135
2001-09-20,833.5339972175451
2001-09-21,804.7546056499673
2001-09-24,809.2935187341344
2001-09-25,798.1565145660045
2001-09-26,809.7433496923643
2001-09-27,806.2324668499945
2001-09-28,821.3274122048726
2001-10-01,817.8478132295802
2001-10-02,806.3977220645456
2001-10-03,799.9858475056685
2001-10-04,818.8432810028373
2001-10-05,829.8159102982536
2001-10-08,813.2951353810498
2001-10-09,836.4083935579274
2001-10-10,847.0590718190749
2001-10-11,871.538596156281
2001-10-12,876.3545317155608
2001-10-15,866.2310334596838
2001-10-16,879.2235165206304
2001-10-17,889.1988074022971
2001-10-18,876.6654148615536
2001-10-19,881.676765548613
2001-10-22,881.6507151830788
2001-10-23,891.5530387961419
2001-10-24,905.8768230628488
2001-10-25,905.4148194864406
2001-10-26,910.3290818507994
2001-10-29,912.3440937223021
2001-10-30,888.5183970749383
2001-10-31,894.0229054756863
2001-11-01,903.2040754847892
2001-11-02,910.4000713010131
2001-11-05,917.3374366003561
2001-11-06,922.3380194630174
2001-11-07,921.6595299568654
2001-11-08,934.5121176145957
2001-11-09,937.896570002615
2001-11-12,939.3780340672033
2001-11-13,936.0234105773831
2001-11-14,958.6221686690367
2001-11-15,978.8884532418713
2001-11-16,983.2725978002388
2001-11-19,1005.2117781137742
2001-11-20,985.5041132732907
2001-11-21,992.5838139448872
2001-11-22,993.5823316690827
2001-11-23,1011.9472199256826
2001-11-26,1032.7757480840382
2001-11-27,1029.4271021138416
2001-11-28,1004.6621155874499
2001-11-29,999.3558072752089
2001-11-30,1002.4221051328868
2001-12-03,1017.4508300216617
2001-12-04,1034.8432125310733
2001-12-05,1074.8293834384249
2001-12-06,1098.1029373675137
2001-12-07,1107.8088695500503
2001-12-10,1084.794538106888
2001-12-11,1083.9261288329099
2001-12-12,1111.041748266403
2001-12-13,1091.1960870250814
2001-12-14,1083.2484596122877
2001-12-17,1066.117431941213
2001-12-18,1062.0917156562123
2001-12-19,1054.5729991401142
2001-12-20,1070.8339074177934
2001-12-21,1041.4465485116916
2001-12-24,1046.7572461467505
2001-12-25,1058.8987490887732
2001-12-26,1055.7547792125558
2001-12-27,1048.587064350206
2001-12-28,1068.984801183366
2001-12-31,1088.0261971304008
2002-01-01,1086.7007989013644
2002-01-02,1097.7957831423223
2002-01-03,1096.0188188012512
2002-01-04,1127.299464507805
2002-01-07,1153.203209649177
2002-01-08,1145.9984246610552
2002-01-09,1143.0620097663887
2002-01-10,1126.6570332560777
2002-01-11,1109.0385474775842
2002-01-14,1121.468549140453
2002-01-15,1103.7169661742817
2002-01-16,1090.2271313930628
2002-01-17,1099.2168192738854
2002-01-18,1093.4741678637133
2002-01-21,1113.7946523536657
2002-01-22,1106.9215103941483
2002-01-23,1114.5253516996277
2002-01-24,1119.1820613501973
2002-01-25,1129.3954721021657
2002-01-28,1130.8775127642086
2002-01-29,1126.380020175311
2002-01-30,1109.6641145031074
2002-01-31,1119.8487242849321
2002-02-01,1116.5339733499488
2002-02-04,1113.1474139495313
2002-02-05,1117.4720877295085
2002-02-06,1128.6937758697147
2002-02-07,1117.6319316597612
2002-02-08,1126.5417193349092
2002-02-11,1130.1443329900626
2002-02-12,1129.6309274463642
2002-02-13,1131.0215205594443
2002-02-14,1150.0246780699824
2002-02-15,1153.4185895217054
2002-02-18,1161.9883223029447
2002-02-19,1146.8612180754608
2002-02-20,1128.2385189626013
2002-02-21,1128.6551677446955
2002-02-22,1127.2895424583278
2002-02-25,1116.637112430678
2002-02-26,1123.4449705663167
2002-02-27,1146.1700188654868
2002-02-28,1134.0663019426404
2002-03-01,1142.079378486654
2002-03-04,1168.6768195749207
2002-03-05,1184.975375381915
2002-03-06,1198.772816575111
2002-03-07,1200.094870993947
2002-03-08,1193.8200600058065
2002-03-11,1210.388796959104
2002-03-12,1205.3349582070628
2002-03-13,1198.6680691589474
2002-03-14,1199.4502419970847
2002-03-15,1187.5717312429028
2002-03-18,1187.951071531102
2002-03-19,1185.1213369999564
2002-03-20,1200.5240211419664
2002-03-21,1192.1476155019884
2002-03-22,1203.230350596457
2002-03-25,1199.6446843129204
2002-03-26,1199.1732734042862
2002-03-27,1199.0389606346027
2002-03-28,1207.8659942575598
2002-03-29,1207.1060579021957
2002-04-01,1204.4961022831312
2002-04-02,1211.989464675015
2002-04-03,1205.3845717170052
2002-04-04,1205.495576517727
2002-04-05,1206.5867875913004
2002-04-08,1198.2261114353244
2002-04-09,1187.0861601841614
2002-04-10,1181.8826585760628
2002-04-11,1183.5160354856132
2002-04-12,1195.4808912631247
2002-04-15,1201.718455110942
2002-04-16,1203.874845052053
2002-04-17,1231.711872823278
2002-04-18,1235.254014126413
2002-04-19,1224.839134391614
2002-04-22,1230.4233404661609
2002-04-23,1232.7660390000613
2002-04-24,1234.0245310034854
2002-04-25,1212.996188643078
2002-04-26,1207.2635272532373
2002-04-29,1184.7773104712746
