Date,FM EMEA IMI
2010-11-30,1000.0
2010-12-01,997.0211631933972
2010-12-02,997.3738144214979
2010-12-03,999.9634271885662
2010-12-06,1013.2954697826732
2010-12-07,1014.5144885964758
2010-12-08,1020.0102435540185
2010-12-09,1014.6858807070087
2010-12-10,1013.9625313520604
2010-12-13,1017.617651196773
2010-12-14,1021.9384229261602
2010-12-15,1028.5702904332215
2010-12-16,1026.3167305132222
2010-12-17,1024.6879479967763
2010-12-20,1022.0848078730465
2010-12-21,1022.5913483726911
2010-12-22,1027.1059829201222
2010-12-23,1031.0892811055962
2010-12-24,1031.8490030539112
2010-12-27,1039.7967833423324
2010-12-28,1037.121387087676
2010-12-29,1035.3667876865306
2010-12-30,1039.2570997892858
2010-12-31,1042.205405890925
2011-01-03,1050.3945786862027
2011-01-04,1056.2042530792849
2011-01-05,1061.0418284030122
2011-01-06,1064.9470899187872
2011-01-07,1062.3812019534685
2011-01-10,1057.746996138641
2011-01-11,1061.2021485937105
2011-01-12,1063.5715779442012
2011-01-13,1068.7853194558384
2011-01-14,1071.5729279256138
2011-01-17,1067.625387437492
2011-01-18,1073.0922638803352
2011-01-19,1075.8564544503197
2011-01-20,1069.4027629286845
2011-01-21,1072.1671226432454
2011-01-24,1084.0451025943973
2011-01-25,1079.802090524233
2011-01-26,1079.9092319881977
2011-01-27,1075.3710368209663
2011-01-28,1073.5489031703169
2011-01-31,1049.5263783966698
2011-02-01,1043.339207939834
2011-02-02,1054.9625321472167
2011-02-03,1052.434305646012
2011-02-04,1051.959089532338
2011-02-07,1055.1541743268172
2011-02-08,1058.3750165869062
2011-02-09,1057.037682966227
2011-02-10,1055.6683070345148
2011-02-11,1055.2367786153775
2011-02-14,1045.267478400656
2011-02-15,1043.663804922272
2011-02-16,1031.042893638968
2011-02-17,1030.7542855321567
2011-02-18,1030.7182747610773
2011-02-21,1005.8535602551208
2011-02-22,1002.9600529836664
2011-02-23,1008.1260562672986
2011-02-24,1006.8237135215518
2011-02-25,1005.501037668746
2011-02-28,992.6798419365904
2011-03-01,983.1536617203164
2011-03-02,953.5140447691842
2011-03-03,958.3495191230302
2011-03-04,958.1394290256845
2011-03-07,957.0210338975206
2011-03-08,966.9904789291729
2011-03-09,980.187947230512
2011-03-10,987.8784483518455
2011-03-11,988.0368803386451
2011-03-14,998.3056527530597
2011-03-15,980.4469316688225
2011-03-16,966.4018127884398
2011-03-17,975.7761664201524
2011-03-18,977.6555203261967
2011-03-21,986.2930503750802
2011-03-22,997.8132987785264
2011-03-23,998.7022688844473
2011-03-24,999.218153812393
2011-03-25,999.3867541070642
2011-03-28,998.2354656661563
2011-03-29,997.6707222713402
2011-03-30,995.8311782798227
2011-03-31,995.5323840868207
2011-04-01,997.0936905629751
2011-04-04,1005.5734548949966
2011-04-05,1010.3816161787835
2011-04-06,1016.4124243016777
2011-04-07,1021.252650293679
2011-04-08,1024.1296633204643
2011-04-11,1030.0244548801834
2011-04-12,1026.1366299200656
2011-04-13,1033.9447628899322
2011-04-14,1035.2592904637077
2011-04-15,1035.176630645183
2011-04-18,1030.0216082498398
2011-04-19,1029.5036285984065
2011-04-20,1039.6181901324314
2011-04-21,1044.2952087640826
2011-04-22,1045.123576479236
2011-04-25,1044.0707030353622
2011-04-26,1044.294789548232
2011-04-27,1046.8018788380077
2011-04-28,1053.9172270273525
2011-04-29,1053.6608409919133
2011-05-02,1051.5020668857908
2011-05-03,1051.179214360649
2011-05-04,1048.27712932754
2011-05-05,1044.2934333705336
2011-05-06,1042.4731824608202
2011-05-09,1035.4090447781202
2011-05-10,1041.3277040617525
2011-05-11,1036.1110566370937
2011-05-12,1034.0989003043471
2011-05-13,1035.7351512006057
2011-05-16,1024.21480896805
2011-05-17,1022.8310048556625
2011-05-18,1022.9474744700068
2011-05-19,1022.1425942226141
2011-05-20,1020.9447003671936
2011-05-23,1006.5661980770765
2011-05-24,1003.7387908258831
2011-05-25,997.4538198347948
2011-05-26,1001.0011726925941
2011-05-27,1004.9391138328044
2011-05-30,1005.4284389222117
2011-05-31,1011.8612406518703
2011-06-01,1013.4659586220479
2011-06-02,1005.123158722114
2011-06-03,1006.6313249748538
2011-06-06,1003.4818666076075
2011-06-07,1004.7968914093663
2011-06-08,1003.7632111789001
2011-06-09,1007.3541700144359
2011-06-10,1005.228309994895
2011-06-13,1004.7563368550794
2011-06-14,1006.8890467236487
2011-06-15,1009.9071581866108
2011-06-16,1003.7882567713384
2011-06-17,1005.2320262597037
2011-06-20,992.6046624091682
2011-06-21,994.3471240557692
2011-06-22,993.6233081826066
2011-06-23,988.3382890815121
2011-06-24,988.8297167734383
2011-06-27,985.720074456173
2011-06-28,982.8650863996023
2011-06-29,987.0730945477691
2011-06-30,991.8090343226186
2011-07-01,991.6132517912756
2011-07-04,993.8501310675285
2011-07-05,997.3374926575262
2011-07-06,989.6986806399085
2011-07-07,993.0867300733356
2011-07-08,992.3298657118509
2011-07-11,982.3563807227935
2011-07-12,974.919859883222
2011-07-13,980.4132283332164
2011-07-14,979.1898787645374
2011-07-15,982.748256072091
2011-07-18,960.48668598024
2011-07-19,963.1140040830745
2011-07-20,963.9601353415668
2011-07-21,973.9107142878657
2011-07-22,976.203973971946
2011-07-25,970.9193627596649
2011-07-26,974.5170300711637
2011-07-27,969.7564542841033
2011-07-28,962.9113344978651
2011-07-29,962.4218149296157
2011-08-01,962.0803187389703
2011-08-02,967.5877821710197
2011-08-03,964.5156214810768
2011-08-04,963.1078806358405
2011-08-05,957.3668363422181
2011-08-08,922.8360014765215
2011-08-09,900.7285296750916
2011-08-10,908.0951921527115
2011-08-11,903.1350135273657
2011-08-12,909.0149378442544
2011-08-15,912.7554676888866
2011-08-16,911.2170268561525
2011-08-17,912.9306821622033
2011-08-18,908.9171090369357
2011-08-19,906.0190920442788
2011-08-22,899.8503996912746
2011-08-23,899.2938038198646
2011-08-24,900.751194899961
2011-08-25,900.8772207129668
2011-08-26,899.3954317770374
2011-08-29,910.4341405302706
2011-08-30,911.6400996388955
2011-08-31,914.2966789084303
2011-09-01,910.5860886912418
2011-09-02,912.0933265581892
2011-09-05,905.8118761422671
2011-09-06,901.8419230307154
2011-09-07,910.3617521302182
2011-09-08,916.775763911017
2011-09-09,911.2651878494909
2011-09-12,901.5507856437862
2011-09-13,908.1205506200732
2011-09-14,911.6158726397148
2011-09-15,912.8634397334848
2011-09-16,914.4410289157805
2011-09-19,903.3443480801889
2011-09-20,900.8858008766978
2011-09-21,902.3328012114224
2011-09-22,891.5351630789643
2011-09-23,888.5818811507042
2011-09-26,877.4931566996532
2011-09-27,879.8663163510347
2011-09-28,878.6693635806854
2011-09-29,876.1424966810428
2011-09-30,874.9218670413125
2011-10-03,866.1781483998531
2011-10-04,863.8641347811357
2011-10-05,862.0981924730764
2011-10-06,866.3440205708195
2011-10-07,868.056382064897
2011-10-10,869.7764205730991
2011-10-11,874.4752014119249
2011-10-12,878.7231607257746
2011-10-13,874.1961026949853
2011-10-14,877.8529709128856
2011-10-17,880.7468893336434
2011-10-18,876.7163219349214
2011-10-19,880.7376033316856
2011-10-20,879.5973791209601
2011-10-21,881.7073953251585
2011-10-24,885.7988852976757
2011-10-25,889.3624542080872
2011-10-26,890.2567651172017
2011-10-27,899.4252378335259
2011-10-28,902.5279519839664
2011-10-31,903.3218130244588
2011-11-01,897.7988446215004
2011-11-02,898.5277239256303
2011-11-03,901.6991616971
2011-11-04,901.8714267022476
2011-11-07,902.4575494200162
2011-11-08,903.8916187187835
2011-11-09,901.6612322992916
2011-11-10,900.5326331423735
2011-11-11,902.880815179854
2011-11-14,901.7545166402025
2011-11-15,898.2771368295697
2011-11-16,896.4344565401536
2011-11-17,895.2152949665453
2011-11-18,894.7140094842198
2011-11-21,877.2038379895391
2011-11-22,877.9052593337098
2011-11-23,874.0887441390125
2011-11-24,871.6358706140221
2011-11-25,869.5744970973466
2011-11-28,870.4412377447904
2011-11-29,872.1208956566048
2011-11-30,876.5459209930204
2011-12-01,882.7939812964872
2011-12-02,882.9629047079694
2011-12-05,887.2718889876227
2011-12-06,885.2234679303012
2011-12-07,885.5254304877355
2011-12-08,885.1168555357003
2011-12-09,886.0166677477656
2011-12-12,879.395526270348
2011-12-13,880.3780483337516
2011-12-14,876.9885763597493
2011-12-15,871.5563280248242
2011-12-16,872.8782694483314
2011-12-19,866.9629498176047
2011-12-20,871.6030283668016
2011-12-21,870.6935086976746
2011-12-22,868.9723236356157
2011-12-23,868.7607330028189
2011-12-26,869.4544792745575
2011-12-27,868.7485908434793
2011-12-28,867.3843400340877
2011-12-29,871.1588003760423
2011-12-30,872.4204980196636
2012-01-02,868.5508696109947
2012-01-03,870.5888711379498
2012-01-04,869.7052662566117
2012-01-05,865.121641136861
2012-01-06,862.8666961545144
2012-01-09,857.3281266434332
2012-01-10,858.2207464617444
2012-01-11,857.1577381880205
2012-01-12,856.8149513196453
2012-01-13,855.4240103159202
2012-01-16,852.2233521544794
2012-01-17,856.8939864654341
2012-01-18,858.3228555801153
2012-01-19,856.6313466955952
2012-01-20,856.3094718994862
2012-01-23,854.9754998320465
2012-01-24,853.5275059657779
2012-01-25,857.9296609960487
2012-01-26,865.967846291222
2012-01-27,866.5312777057869
2012-01-30,867.5329135877099
2012-01-31,873.264618164257
2012-02-01,876.2726709355537
2012-02-02,877.8074367958872
2012-02-03,878.9489638136916
2012-02-06,881.0802938137266
2012-02-07,881.3848232421403
2012-02-08,884.4791304854069
2012-02-09,883.7132202623817
2012-02-10,882.2779473855528
2012-02-13,886.393593998656
2012-02-14,885.4331238882738
2012-02-15,883.1421202353501
2012-02-16,882.079835734671
2012-02-17,885.368657981178
2012-02-20,894.5283695437021
2012-02-21,895.0955116947164
2012-02-22,896.5001779595802
2012-02-23,899.6433490263959
2012-02-24,903.1222296855691
2012-02-27,904.9178669152502
2012-02-28,908.4287461078189
2012-02-29,909.3784673324909
2012-03-01,909.9719015029613
2012-03-02,910.5922078855343
2012-03-05,920.7913253330995
2012-03-06,915.158097893206
2012-03-07,906.7178865912381
2012-03-08,911.8237645063626
2012-03-09,910.2428169810455
2012-03-12,917.1455733280853
2012-03-13,917.2000210318373
2012-03-14,919.8190413917571
2012-03-15,918.2973386024613
2012-03-16,919.8031648370322
2012-03-19,922.6722665441541
2012-03-20,920.2252713379104
2012-03-21,922.9560384669576
2012-03-22,924.3873178842633
2012-03-23,925.7303943131009
2012-03-26,924.1274515151081
2012-03-27,923.4623166081184
2012-03-28,926.7784079164218
2012-03-29,926.4337660730394
2012-03-30,927.6964720820198
2012-04-02,927.850969092063
2012-04-03,929.8503661122198
2012-04-04,925.7783972515164
2012-04-05,919.7641678544783
2012-04-06,919.7275250377817
2012-04-09,914.651587187515
2012-04-10,919.7770098273559
2012-04-11,919.7347294035271
2012-04-12,924.5220895632821
2012-04-13,924.1889882878523
2012-04-16,918.5146670592068
2012-04-17,923.4333985059727
2012-04-18,925.7513156872554
2012-04-19,927.0411925308241
2012-04-20,930.9584684116405
2012-04-23,934.4554312535615
2012-04-24,937.2790117455345
2012-04-25,935.8895942340566
2012-04-26,935.2080009809619
2012-04-27,935.5422242346189
2012-04-30,936.532743379813
2012-05-01,935.8278304963202
2012-05-02,937.7545050517775
2012-05-03,943.0167677362906
2012-05-04,943.5717989423413
2012-05-07,937.7010366887599
2012-05-08,934.8589430874569
2012-05-09,928.0999758682585
2012-05-10,930.2978798483069
2012-05-11,929.5658566743208
2012-05-14,920.1996984001445
2012-05-15,923.098988244885
2012-05-16,913.8475748533612
2012-05-17,908.1247020257465
2012-05-18,905.4895256519796
2012-05-21,906.2572038921161
2012-05-22,913.0777254437405
2012-05-23,905.7792567873664
2012-05-24,902.5133129567993
2012-05-25,902.1460164216132
2012-05-28,900.9531331624098
2012-05-29,899.8869748326996
2012-05-30,897.9908346918309
2012-05-31,891.5232254246891
2012-06-01,887.6410034515171
2012-06-04,880.8531074972326
2012-06-05,882.5195914881651
2012-06-06,883.5562384247752
2012-06-07,885.6573453202818
2012-06-08,882.2130290171991
2012-06-11,883.4985584069851
2012-06-12,877.9007657132515
2012-06-13,877.9162959905115
2012-06-14,875.3536192023307
2012-06-15,875.9707791163252
2012-06-18,879.8512031477095
2012-06-19,887.3819595888145
2012-06-20,887.3659226031702
2012-06-21,883.1043495787326
2012-06-22,881.5282231676797
2012-06-25,880.224910622406
2012-06-26,880.6592397286976
2012-06-27,883.2442868028181
2012-06-28,880.0562967774733
2012-06-29,884.4710052869157
2012-07-02,890.1647576903096
2012-07-03,895.6694844831604
2012-07-04,895.5715342515846
2012-07-05,896.3482155636113
2012-07-06,896.70630141619
2012-07-09,893.7800590498452
2012-07-10,893.1011106651251
2012-07-11,892.6873938615411
2012-07-12,893.9953552888525
2012-07-13,894.9121246113139
2012-07-16,898.5752772005131
2012-07-17,901.6588050999114
2012-07-18,904.791841281293
2012-07-19,897.2684115961433
2012-07-20,896.1710488487925
2012-07-23,893.7787305976027
2012-07-24,892.5441252003816
2012-07-25,889.6458282859412
2012-07-26,891.6572147462421
2012-07-27,891.9592744106559
2012-07-30,893.3891569672534
2012-07-31,893.9303702512785
2012-08-01,894.7519687281217
2012-08-02,895.2042401983796
2012-08-03,895.412086833132
2012-08-06,895.837497590048
2012-08-07,894.2966136788913
2012-08-08,895.8736726681451
2012-08-09,899.31827480144
2012-08-10,900.5579579648088
2012-08-13,896.801874382499
2012-08-14,901.7742706163107
2012-08-15,904.1135739793359
2012-08-16,907.7000970826863
2012-08-17,907.7367698770305
2012-08-20,907.0502902130829
2012-08-21,908.5814168683777
2012-08-22,908.4440276622397
2012-08-23,911.5662360886864
2012-08-24,910.8829387831781
2012-08-27,908.3734817714094
2012-08-28,906.8856190310461
2012-08-29,909.0691150484796
2012-08-30,909.3900002528477
2012-08-31,910.9190982323216
2012-09-03,910.6255241503944
2012-09-04,911.6167236540427
2012-09-05,911.9126257481294
2012-09-06,915.7682120042161
2012-09-07,921.4132834362183
2012-09-10,918.6356357231148
2012-09-11,918.1086353719396
2012-09-12,925.7476916869083
2012-09-13,927.5945932108561
2012-09-14,933.3443173521928
2012-09-17,935.7143616046912
2012-09-18,936.2175223830257
2012-09-19,941.8714139264068
2012-09-20,943.600968125808
2012-09-21,944.3859714455192
2012-09-24,949.4193012522218
2012-09-25,950.3227188933959
2012-09-26,944.6682022735457
2012-09-27,949.5697669946509
2012-09-28,951.5110179768892
2012-10-01,953.2545504907207
2012-10-02,957.7097890517462
2012-10-03,960.6228422822944
2012-10-04,963.0960251442417
2012-10-05,962.9452435156313
2012-10-08,961.8493469640795
2012-10-09,963.4856573692143
2012-10-10,963.4876180218552
2012-10-11,965.6191423995799
2012-10-12,964.7812115647761
2012-10-15,962.6453413157028
2012-10-16,963.6306575150394
2012-10-17,963.1584816869781
2012-10-18,965.0589174363911
2012-10-19,965.2284724790316
2012-10-22,958.7607430405404
2012-10-23,958.128302670013
2012-10-24,956.2276183898753
2012-10-25,955.9915024049423
2012-10-26,956.6028772727904
2012-10-29,956.598935617658
2012-10-30,955.284574750135
2012-10-31,952.367231115254
2012-11-01,954.405469218062
2012-11-02,952.4024727066394
2012-11-05,954.9836449152122
2012-11-06,957.9709995451959
2012-11-07,958.4720285649316
2012-11-08,961.8860485449276
2012-11-09,959.5117723568687
2012-11-12,957.9559949433775
2012-11-13,952.8123284411847
2012-11-14,953.6942693073632
2012-11-15,953.2083420721084
2012-11-16,951.9929796819309
2012-11-19,948.4980994877737
2012-11-20,950.233331554354
