Date,FM CENTRAL & EASTERN EUROPE + CIS IMI
2011-12-06,873.8750741927787
2011-12-07,874.8416608367359
2011-12-08,874.2357827342113
2011-12-09,872.0555252605052
2011-12-12,849.551876895874
2011-12-13,846.2011271230352
2011-12-14,829.6383333585105
2011-12-15,829.2584429270131
2011-12-16,822.2463858151716
2011-12-19,813.3682695439918
2011-12-20,826.8947033993279
2011-12-21,829.68254572512
2011-12-22,824.0143778659187
2011-12-23,816.7231410465141
2011-12-26,816.9214961352961
2011-12-27,817.3450680818082
2011-12-28,806.7490113699076
2011-12-29,813.949592344983
2011-12-30,819.2367705365788
2012-01-02,820.6260089742657
2012-01-03,825.5499482470491
2012-01-04,819.1171119570616
2012-01-05,806.0737168500772
2012-01-06,802.6676236965724
2012-01-09,799.872982369218
2012-01-10,802.5954626965417
2012-01-11,798.6661336351764
2012-01-12,802.528677469267
2012-01-13,798.566667686243
2012-01-16,792.902836135003
2012-01-17,798.2159405893424
2012-01-18,808.260484334909
2012-01-19,816.8055343207328
2012-01-20,816.508647581577
2012-01-23,824.482622163747
2012-01-24,819.0035659451264
2012-01-25,822.0518879044542
2012-01-26,840.2168882107665
2012-01-27,841.4934067336578
2012-01-30,843.416726167371
2012-01-31,846.6399701911997
2012-02-01,854.5132351402563
2012-02-02,847.8838792275461
2012-02-03,852.4613859638613
2012-02-06,845.6186110386018
2012-02-07,854.5408355975519
2012-02-08,859.9003019711691
2012-02-09,863.6035674590355
2012-02-10,857.2058097448319
2012-02-13,864.5657467358986
2012-02-14,861.6406409827721
2012-02-15,861.0081717419621
2012-02-16,856.8274796347495
2012-02-17,868.9816467169825
2012-02-20,875.4529729534095
2012-02-21,872.1823593685666
2012-02-22,870.3100112755402
2012-02-23,871.8084387118715
2012-02-24,887.8367152448917
2012-02-27,882.3842188803153
2012-02-28,885.9182144785777
2012-02-29,892.9181848223823
2012-03-01,887.0757896429309
2012-03-02,886.7872034866217
2012-03-05,891.8225880077712
2012-03-06,875.5809610353388
2012-03-07,878.78635065369
2012-03-08,886.863643134927
2012-03-09,882.4674734094564
2012-03-12,883.118991824746
2012-03-13,890.1933468006077
2012-03-14,904.9978764932113
2012-03-15,902.2852105058945
2012-03-16,900.7190380964638
2012-03-19,900.430948082543
2012-03-20,890.9267176788268
2012-03-21,897.1128241426227
2012-03-22,896.7541883597517
2012-03-23,906.2900366392984
2012-03-26,906.1868817487053
2012-03-27,908.0315892098486
2012-03-28,908.2517322039869
2012-03-29,909.390533496455
2012-03-30,923.7081242265649
2012-04-02,925.6978552839895
2012-04-03,930.4677794725537
2012-04-04,915.5194272773989
2012-04-05,913.884549419976
2012-04-06,912.4298203271641
2012-04-09,910.8883130678838
2012-04-10,902.2621092763172
2012-04-11,908.5202866523355
2012-04-12,915.8813813778162
2012-04-13,915.5394562159145
2012-04-16,909.2314286162444
2012-04-17,913.2820123906821
2012-04-18,906.315931151939
2012-04-19,905.0791810526871
2012-04-20,909.4314091237931
2012-04-23,900.9147520815059
2012-04-24,911.1735954920701
2012-04-25,916.3415837733302
2012-04-26,912.7313894614618
2012-04-27,910.3624129037873
2012-04-30,913.376095976112
2012-05-01,916.9816050197959
2012-05-02,911.9320494897463
2012-05-03,915.6050643453058
2012-05-04,904.8626395810957
2012-05-07,894.1968237396991
2012-05-08,889.0213858207323
2012-05-09,873.0539431646245
2012-05-10,872.7811376459413
2012-05-11,870.276681829519
2012-05-14,850.703629983831
2012-05-15,855.0590642390753
2012-05-16,848.1539586215496
2012-05-17,835.3210380140833
2012-05-18,822.7391400165783
2012-05-21,831.9861668286883
2012-05-22,847.2959222338529
2012-05-23,819.5905929451284
2012-05-24,816.3600505169643
2012-05-25,818.4530001756884
2012-05-28,814.4143023090688
2012-05-29,813.1569234600771
2012-05-30,798.9158382262075
2012-05-31,794.1448807744913
2012-06-01,775.4344844790083
2012-06-04,782.7666653606819
2012-06-05,777.121628953562
2012-06-06,774.0784944580888
2012-06-07,789.594772604582
2012-06-08,780.2488162664293
2012-06-11,792.568464624258
2012-06-12,799.0547417973709
2012-06-13,795.2511121164956
2012-06-14,790.9986743284205
2012-06-15,797.6879440443563
2012-06-18,793.788522859162
2012-06-19,801.5984803079729
2012-06-20,803.3310089776613
2012-06-21,797.6760521377349
2012-06-22,790.7901887923339
2012-06-25,786.2729764473359
2012-06-26,784.9176341687167
2012-06-27,786.3038768847653
2012-06-28,781.2724112925113
2012-06-29,802.2715545912015
2012-07-02,807.5578618458634
2012-07-03,820.3675428923852
2012-07-04,813.0853389210324
2012-07-05,807.1710853790415
2012-07-06,804.0608410453839
2012-07-09,800.9395810414245
2012-07-10,806.4337752295444
2012-07-11,809.5905636345353
2012-07-12,806.227586100415
2012-07-13,812.3910522273168
2012-07-16,812.8631888563197
2012-07-17,813.7266252788045
2012-07-18,816.4891086850787
2012-07-19,813.6527463398025
2012-07-20,809.9149462862895
2012-07-23,797.0033539998205
2012-07-24,797.5237974291234
2012-07-25,796.6201458327258
2012-07-26,810.5103592137394
2012-07-27,813.2163182271883
2012-07-30,812.496816660486
2012-07-31,816.9415366563923
2012-08-01,812.2339356237213
2012-08-02,810.1004550829133
2012-08-03,812.5036664528154
2012-08-06,821.3908119456638
2012-08-07,823.4945926705833
2012-08-08,817.3598676935408
2012-08-09,816.2010877818383
2012-08-10,820.4729550402299
2012-08-13,826.2806493700522
2012-08-14,826.1079708492156
2012-08-15,824.1775880332318
2012-08-16,830.1525883795414
2012-08-17,827.4941019404976
2012-08-20,822.3036711734537
2012-08-21,830.4488471288383
2012-08-22,833.0379548851424
2012-08-23,841.6456113440375
2012-08-24,832.7699520875736
2012-08-27,830.501991697392
2012-08-28,832.0290512592836
2012-08-29,831.5206568209366
2012-08-30,832.8636268502514
2012-08-31,839.2855822780563
2012-09-03,842.056788720212
2012-09-04,837.8558509292636
2012-09-05,837.4365092593846
2012-09-06,844.6351062680227
2012-09-07,860.9455553383843
2012-09-10,858.9529779692294
2012-09-11,860.0026826772402
2012-09-12,867.3952143688228
2012-09-13,868.7917846858358
2012-09-14,896.3950114773552
2012-09-17,897.648162400055
2012-09-18,888.1338011189267
2012-09-19,882.2426391230001
2012-09-20,875.4124476063151
2012-09-21,884.1264285034277
2012-09-24,878.6478333129996
2012-09-25,881.034356175568
2012-09-26,873.1616402668412
2012-09-27,875.5666736747246
2012-09-28,885.2405139230851
2012-10-01,895.8392333256675
2012-10-02,900.6318026514242
2012-10-03,899.6840599734204
2012-10-04,902.0144479161221
2012-10-05,903.0938289015984
2012-10-08,894.011136009215
2012-10-09,883.3048276619131
2012-10-10,882.6998986755285
2012-10-11,882.3783871851848
2012-10-12,878.8900191307084
2012-10-15,875.6788264032789
2012-10-16,890.4895296831876
2012-10-17,901.0224965719052
2012-10-18,896.6690702532858
2012-10-19,895.1963302155709
2012-10-22,893.9287779750964
2012-10-23,884.7537521610109
2012-10-24,886.2445706548195
2012-10-25,883.0995619590535
2012-10-26,886.7890974708117
2012-10-29,880.3006066673734
2012-10-30,884.0904102928191
2012-10-31,881.4768713588451
2012-11-01,882.5600552251896
2012-11-02,874.5521629069467
2012-11-05,878.710132939988
2012-11-06,885.9759323411878
2012-11-07,883.621479360436
2012-11-08,880.6462240526922
2012-11-09,873.5643335086395
2012-11-12,877.6547886826601
2012-11-13,870.5843312110014
2012-11-14,872.2693448106961
2012-11-15,872.3127350844103
2012-11-16,864.5827219226086
2012-11-19,874.5184527053059
2012-11-20,874.5653407984191
2012-11-21,877.1833903782231
2012-11-22,880.1245434823419
2012-11-23,885.9795545691699
2012-11-26,886.0519116601242
2012-11-27,884.9274750717492
2012-11-28,883.4114106697851
2012-11-29,893.0392543787187
2012-11-30,896.4097918008746
2012-12-03,899.4015960892675
2012-12-04,912.3570269716355
2012-12-05,909.3939072358852
2012-12-06,906.1200494567174
2012-12-07,903.9800152624092
2012-12-10,903.1016358457091
2012-12-11,906.5547627963742
2012-12-12,912.1470238541353
2012-12-13,910.2563045503979
2012-12-14,911.9074105638291
2012-12-17,900.4669857264
2012-12-18,910.2019596350647
2012-12-19,917.261546203649
2012-12-20,918.7244609166812
2012-12-21,917.8325002917178
2012-12-24,916.111861457204
2012-12-25,916.6739579917527
2012-12-26,917.868685431698
2012-12-27,922.8223439357301
2012-12-28,925.5159043165003
2012-12-31,923.7635956796912
2013-01-01,923.7635956796912
2013-01-02,936.5584025295088
2013-01-03,938.2572456351187
2013-01-04,948.3876489711639
2013-01-07,957.2291409368289
2013-01-08,965.7383762067401
2013-01-09,955.1271682877244
2013-01-10,969.8693727200291
2013-01-11,978.7856936622569
2013-01-14,972.3466774321546
2013-01-15,969.2972168567916
2013-01-16,974.9185234764527
2013-01-17,985.2576966315238
2013-01-18,984.362097144769
2013-01-21,980.0454347623187
2013-01-22,978.2537703733357
2013-01-23,978.1360926405055
2013-01-24,981.9161149339885
2013-01-25,991.3395387221519
2013-01-28,988.1753131789691
2013-01-29,990.084857467833
2013-01-30,990.6208611082247
2013-01-31,990.1664535570616
2013-02-01,1003.882764569764
2013-02-04,997.3382033052958
2013-02-05,1003.4859287394912
2013-02-06,1005.9496993332917
2013-02-07,997.1471122310235
2013-02-08,1006.2726551982935
2013-02-11,1009.018187946335
2013-02-12,1011.3362091814294
2013-02-13,1003.5803585125107
2013-02-14,996.8263688246528
2013-02-15,1000.7197171256993
2013-02-18,998.2657314537397
2013-02-19,997.3405515500592
2013-02-20,1004.6853511995581
2013-02-21,990.782319679491
2013-02-22,982.4655878523718
2013-02-25,983.9383240019588
2013-02-26,970.3454110321351
2013-02-27,976.47639778659
2013-02-28,986.055247217389
2013-03-01,981.4258422521249
2013-03-04,977.4341588966925
2013-03-05,987.7945495654977
2013-03-06,990.8921976191747
2013-03-07,994.9682585520595
2013-03-08,991.1545118738809
2013-03-11,983.3047977623468
2013-03-12,988.4240602670897
2013-03-13,978.4636473494703
2013-03-14,985.0747765903516
2013-03-15,992.7303110000233
2013-03-18,979.4885170437246
2013-03-19,974.6760752421013
2013-03-20,978.5282236975047
2013-03-21,979.0515696550393
2013-03-22,976.4002560090777
2013-03-25,971.1324282903252
2013-03-26,970.0221527675292
2013-03-27,956.799944401138
2013-03-28,962.9496408274163
2013-03-29,961.3418790079676
2013-04-01,960.0204857961733
2013-04-02,966.2742524639916
2013-04-03,957.047088226653
2013-04-04,955.1009148599329
2013-04-05,951.6526238961396
2013-04-08,945.279336054819
2013-04-09,953.412235085002
2013-04-10,955.0275985568289
2013-04-11,965.5528420974852
2013-04-12,965.4759811755282
2013-04-15,957.5692986933778
2013-04-16,961.9037078529408
2013-04-17,947.4957777087565
2013-04-18,944.4262933326208
2013-04-19,946.7843727577686
2013-04-22,947.5705244754431
2013-04-23,946.941700719697
2013-04-24,955.5787504104717
2013-04-25,947.7230541387672
2013-04-26,947.5359014216488
2013-04-29,955.5315998467005
2013-04-30,969.8357704221693
2013-05-01,971.5639158369703
2013-05-02,965.4988376365673
2013-05-03,967.159579729684
2013-05-06,964.7361769149423
2013-05-07,964.3834225608758
2013-05-08,966.3667183358358
2013-05-09,961.8995954665262
2013-05-10,957.9534436145999
2013-05-13,964.7440184385923
2013-05-14,965.7891031787858
2013-05-15,956.6516845521455
2013-05-16,955.653187454541
2013-05-17,952.4129632421294
2013-05-20,952.4424178031124
2013-05-21,953.653444692653
2013-05-22,952.8874574764278
2013-05-23,946.6424199932558
2013-05-24,950.2278731300181
2013-05-27,952.3491331310189
2013-05-28,949.5119451649542
2013-05-29,937.4966224749426
2013-05-30,946.7144636135852
2013-05-31,950.4044873106807
2013-06-03,955.8336134342015
2013-06-04,958.6999248493099
2013-06-05,951.3311381726909
2013-06-06,953.0104448643299
2013-06-07,955.2833459622891
2013-06-10,956.939914240299
2013-06-11,950.6611978011936
2013-06-12,954.6936966120397
2013-06-13,946.2735698425718
2013-06-14,955.4574717702068
2013-06-17,953.8919441617833
2013-06-18,954.6554863989934
2013-06-19,952.2193729806185
2013-06-20,938.9832221034966
2013-06-21,932.4199677222772
2013-06-24,930.3368024062153
2013-06-25,929.590946256879
2013-06-26,931.1961326430174
2013-06-27,933.852795441761
2013-06-28,936.9882558874478
2013-07-01,939.9436102382916
2013-07-02,938.4035696587072
2013-07-03,931.315605535615
2013-07-04,929.6005113244992
2013-07-05,927.4628622393475
2013-07-08,925.3507285839985
2013-07-09,922.9521977660899
2013-07-10,906.4310198650405
2013-07-11,926.0790707963204
2013-07-12,930.3701025246579
2013-07-15,929.7498661053147
2013-07-16,937.3106984302092
2013-07-17,943.3424584228613
2013-07-18,950.1906067539481
2013-07-19,953.2843404812446
2013-07-22,957.5696543988047
2013-07-23,961.4678891887635
2013-07-24,969.2909276850899
2013-07-25,965.5585158440574
2013-07-26,972.6482450404479
2013-07-29,965.1365210307885
2013-07-30,969.9477260192617
2013-07-31,972.2198754030904
2013-08-01,976.0874977191932
2013-08-02,979.0474550506344
2013-08-05,977.5686972270689
2013-08-06,978.0777367446057
2013-08-07,968.8336033897807
2013-08-08,977.1212886492323
2013-08-09,976.3873362687827
2013-08-12,970.8951778421182
2013-08-13,974.5659411021728
2013-08-14,972.222502971907
2013-08-15,963.976839635978
2013-08-16,968.5810406780378
2013-08-19,974.7521399101435
2013-08-20,978.3076620453473
2013-08-21,971.7698046967542
2013-08-22,970.2196505293297
2013-08-23,974.3141593712822
2013-08-26,974.1962982940953
2013-08-27,969.8035189374082
2013-08-28,961.2199861622114
2013-08-29,957.7871544660131
2013-08-30,953.3044279212767
2013-09-02,952.6761232205364
2013-09-03,944.7205110313499
2013-09-04,940.276905264275
2013-09-05,935.5129496397117
2013-09-06,933.2992409898794
2013-09-09,937.0304584050148
2013-09-10,945.9939108142312
2013-09-11,949.6705485112551
2013-09-12,946.2824969523423
2013-09-13,946.2045806449268
2013-09-16,949.5010167457094
2013-09-17,944.8558023823617
2013-09-18,948.4180777231032
2013-09-19,968.9145044271603
2013-09-20,966.678155221207
2013-09-23,965.0314750191402
2013-09-24,960.4585681103279
2013-09-25,969.1005056095742
2013-09-26,972.2836506326227
2013-09-27,976.5858935301974
2013-09-30,978.1887521230607
2013-10-01,971.3903961385413
2013-10-02,971.6999995665755
2013-10-03,975.6540440078468
2013-10-04,969.4259194234974
2013-10-07,966.6950663028097
2013-10-08,968.1884946485808
2013-10-09,961.8003281978299
2013-10-10,961.8213380387824
2013-10-11,964.449726985243
2013-10-14,966.6227517907134
2013-10-15,965.7004673421045
2013-10-16,971.0046104950028
2013-10-17,981.0445762221517
2013-10-18,979.5736094524772
2013-10-21,968.8584354443981
2013-10-22,967.5507826312629
2013-10-23,970.6485928582193
2013-10-24,976.0836437492424
2013-10-25,980.5442466301878
2013-10-28,987.1653028616771
2013-10-29,987.449213183326
2013-10-30,989.8301924297425
2013-10-31,978.5125217960715
2013-11-01,977.6062045483042
2013-11-04,972.2770766517544
2013-11-05,972.5429335257759
2013-11-06,983.5446870792609
2013-11-07,979.6065536033093
2013-11-08,979.181760408506
2013-11-11,979.6312564241911
2013-11-12,987.103280240163
2013-11-13,985.7045298331408
2013-11-14,991.550903504959
2013-11-15,992.5019096246023
2013-11-18,1003.6116056338436
2013-11-19,1011.3268251531863
2013-11-20,1014.6162430918064
2013-11-21,1014.8750954053312
2013-11-22,1021.9284415227486
2013-11-25,1022.3850491841808
2013-11-26,997.8772248536353
2013-11-27,1015.7890917813204
2013-11-28,1015.1913879663787
2013-11-29,1019.9283712561689
2013-12-02,1015.4909317102881
2013-12-03,1014.31247697947
2013-12-04,1012.5738604283628
2013-12-05,1013.7860921399576
2013-12-06,1009.1801598229026
2013-12-09,1018.6395718800918
2013-12-10,1022.065489564905
2013-12-11,1019.0562121083215
2013-12-12,1018.7092894076271
2013-12-13,1017.861263186932
2013-12-16,1019.0216962908798
2013-12-17,1022.488896443017
2013-12-18,1023.5926718651335
2013-12-19,1016.8369744602833
2013-12-20,1017.4042623933628
2013-12-23,1022.8179452506095
2013-12-24,1022.3482797167919
2013-12-25,1022.2624743916184
2013-12-26,1023.1275835288646
2013-12-27,1029.0749608115768
2013-12-30,1043.1555617337729
2013-12-31,1041.8809292464082
2014-01-01,1041.8809292464082
2014-01-02,1041.2895569168777
2014-01-03,1038.5494079443179
2014-01-06,1044.164061986013
2014-01-07,1047.1457871188813
2014-01-08,1048.5837134162186
2014-01-09,1045.7846575178494
2014-01-10,1050.0007021696392
2014-01-13,1048.7182544029195
2014-01-14,1050.8216365063663
2014-01-15,1048.0839141340107
2014-01-16,1050.3453022412245
2014-01-17,1044.9974694864113
2014-01-20,1047.3273590914482
2014-01-21,1051.8941678199485
2014-01-22,1052.607876397739
2014-01-23,1062.2334680424567
2014-01-24,1053.1163632282162
2014-01-27,1047.1615462457942
2014-01-28,1039.6654397474335
2014-01-29,1033.6780682635192
2014-01-30,1026.537012663971
2014-01-31,1010.8927010550941
2014-02-03,1016.8048819830415
2014-02-04,1009.1211435737602
2014-02-05,1016.5411759154163
2014-02-06,1020.0702196193944
2014-02-07,1020.0279083940168
2014-02-10,1023.6008044440292
2014-02-11,1026.2602014491067
2014-02-12,1022.4658506595847
2014-02-13,1027.1281342226714
2014-02-14,1027.492548131815
2014-02-17,1029.4858999432752
2014-02-18,1033.2244836522234
2014-02-19,1039.4309917623918
2014-02-20,1033.7903981071295
2014-02-21,1036.845517041793
2014-02-24,1037.2599525381925
2014-02-25,1034.6311567715452
2014-02-26,1026.1004846237577
2014-02-27,1022.4315736355713
2014-02-28,1037.5982711514812
2014-03-03,999.7807153189406
2014-03-04,1005.4827079857482
2014-03-05,1006.0276209185497
2014-03-06,1021.439360186867
2014-03-07,1020.262088445509
2014-03-10,1015.113449075696
2014-03-11,1000.955015478729
2014-03-12,999.3680345350913
2014-03-13,985.6012727734341
2014-03-14,971.6690604865219
2014-03-17,984.5076025131588
2014-03-18,990.2818449298137
2014-03-19,1004.5473703758455
2014-03-20,1013.3207208106721
2014-03-21,1003.0435457142246
2014-03-24,1006.7735990872641
2014-03-25,1004.102374324177
2014-03-26,1007.9049217220403
2014-03-27,1001.7817260048517
2014-03-28,1002.4500297382161
2014-03-31,1002.0449846512352
2014-04-01,1010.5780170082447
2014-04-02,1017.4961650369335
2014-04-03,1022.1778475148599
2014-04-04,1022.6085073181525
2014-04-07,1029.4588645263848
2014-04-08,1034.6634177586302
2014-04-09,1039.5007829029191
2014-04-10,1046.4555911240905
2014-04-11,1046.5200323403565
2014-04-14,1035.4483339840688
2014-04-15,1047.4173381215996
2014-04-16,1047.4305343819624
2014-04-17,1047.3894482347046
2014-04-18,1047.188069980803
2014-04-21,1045.4034552007658
2014-04-22,1048.8472983752977
2014-04-23,1050.6633663685373
2014-04-24,1054.6767049606528
2014-04-25,1044.6274436121937
2014-04-28,1037.2368066717163
2014-04-29,1034.663350239814
2014-04-30,1047.596560373355
2014-05-01,1049.3978354229464
2014-05-02,1047.0096445393526
2014-05-05,1043.2708104558092
2014-05-06,1051.7153817626863
2014-05-07,1051.4902067986188
2014-05-08,1048.6812735403837
2014-05-09,1046.4258491882879
2014-05-12,1045.1127084663262
2014-05-13,1047.399870242747
2014-05-14,1045.2223474579625
2014-05-15,1044.0175944132632
2014-05-16,1044.0944841535577
2014-05-19,1050.8732784444537
2014-05-20,1042.7113931345966
2014-05-21,1039.8655089267506
2014-05-22,1048.2289881998015
2014-05-23,1052.8765898396032
2014-05-26,1059.8006486851702
2014-05-27,1065.2601774403124
2014-05-28,1071.1546716945556
2014-05-29,1085.3090161566852
2014-05-30,1104.3924729069272
2014-06-02,1103.988784036778
2014-06-03,1108.7295782216606
