Date,FRONTIER AND EMERGING MARKETS SELECT
2015-03-27,1374.2346966854157
2015-03-30,1381.2555778904728
2015-03-31,1383.7170063942006
2015-04-01,1400.4053099243347
2015-04-02,1415.7508824886077
2015-04-03,1413.9554594595566
2015-04-06,1421.1400027661018
2015-04-07,1413.632283047415
2015-04-08,1405.66884633857
2015-04-09,1405.8151114117286
2015-04-10,1413.3568408804908
2015-04-13,1417.6864405730842
2015-04-14,1415.712758016906
2015-04-15,1414.054336358073
2015-04-16,1419.481588208453
2015-04-17,1425.772066060501
2015-04-20,1423.6127775667815
2015-04-21,1417.6730818498133
2015-04-22,1426.3966869962455
2015-04-23,1432.277467555637
2015-04-24,1437.5283726529458
2015-04-27,1433.344575399918
2015-04-28,1428.6368688356442
2015-04-29,1428.6964907853799
2015-04-30,1429.3183389439166
2015-05-01,1431.112332181742
2015-05-04,1430.1214598339043
2015-05-05,1427.6346073911036
2015-05-06,1427.7149182143896
2015-05-07,1418.9303378437264
2015-05-08,1418.3489299299372
2015-05-11,1413.7415565179165
2015-05-12,1412.4220901223055
2015-05-13,1409.5283722288161
2015-05-14,1413.721156226157
2015-05-15,1412.9411949110483
2015-05-18,1417.8295484718492
2015-05-19,1407.5430014424885
2015-05-20,1402.1791172646526
2015-05-21,1394.6002000260676
2015-05-22,1390.5585250716997
2015-05-25,1386.18433547334
2015-05-26,1376.4573167895178
2015-05-27,1374.2387278753881
2015-05-28,1372.6191574223913
2015-05-29,1370.4909941982664
2015-06-01,1377.847905221795
2015-06-02,1400.1126172195845
2015-06-03,1397.3389252447316
2015-06-04,1395.8106840622675
2015-06-05,1392.4575627279119
2015-06-08,1383.5781524819952
2015-06-09,1388.1822084492717
2015-06-10,1389.3102145428622
2015-06-11,1387.5894684239477
2015-06-12,1390.2926626301123
2015-06-15,1378.6300367985775
2015-06-16,1371.0358475281212
2015-06-17,1357.0075463524065
2015-06-18,1360.9232155213244
2015-06-19,1357.0644529273504
2015-06-22,1365.767523265111
2015-06-23,1368.1812709623598
2015-06-24,1363.8723776180118
2015-06-25,1364.9874074937075
2015-06-26,1362.2399740339347
2015-06-29,1361.1517546997118
2015-06-30,1362.8801150632755
2015-07-01,1361.2250061895732
2015-07-02,1360.6057428007098
2015-07-03,1362.8835909213415
2015-07-06,1359.269352684043
2015-07-07,1350.5714075002195
2015-07-08,1343.5385790809353
2015-07-09,1343.1185895788444
2015-07-10,1351.6263773572093
2015-07-13,1354.0854159201529
2015-07-14,1360.320268069495
2015-07-15,1363.9672536703197
2015-07-16,1360.700251692882
2015-07-17,1362.1355710397518
2015-07-20,1353.2541177045955
2015-07-21,1354.62481062729
2015-07-22,1353.7393085335373
2015-07-23,1352.943178066533
2015-07-24,1344.1201545719143
2015-07-27,1334.862710224053
2015-07-28,1329.0300049922755
2015-07-29,1330.8526905119936
2015-07-30,1329.8430307629062
2015-07-31,1325.4693514816156
2015-08-03,1318.679684550587
2015-08-04,1318.475472571118
2015-08-05,1324.0476407340284
2015-08-06,1330.6968315712363
2015-08-07,1335.7039781585243
2015-08-10,1344.0991377723917
2015-08-11,1341.738839163506
2015-08-12,1332.1615899317903
2015-08-13,1326.654027329037
2015-08-14,1321.7143981877175
2015-08-17,1308.5486044172017
2015-08-18,1304.6620038184917
2015-08-19,1294.9706984689751
2015-08-20,1284.598858509462
2015-08-21,1275.6709111371042
2015-08-24,1228.1863056651607
2015-08-25,1219.6556944651034
2015-08-26,1218.6968434206456
2015-08-27,1233.3767419301425
2015-08-28,1243.7379343342056
2015-08-31,1245.6141939177867
2015-09-01,1243.7462471551685
2015-09-02,1238.2645396221105
2015-09-03,1244.9540974675742
2015-09-04,1247.1143480410174
2015-09-07,1246.2184609481906
2015-09-08,1251.9279730325961
2015-09-09,1255.9357318458945
2015-09-10,1253.757024405373
2015-09-11,1256.442765460898
2015-09-14,1254.0612577758816
2015-09-15,1250.0282403443443
2015-09-16,1252.6976294915441
2015-09-17,1248.2890096060064
2015-09-18,1243.5547129871725
2015-09-21,1240.874932386616
2015-09-22,1237.4084660381047
2015-09-23,1234.4712856041479
2015-09-24,1233.3013701686402
2015-09-25,1232.1127813370101
2015-09-28,1220.3829644806592
2015-09-29,1219.3551277750792
2015-09-30,1216.487654851343
2015-10-01,1214.7214600455588
2015-10-02,1214.0495581106925
2015-10-05,1218.3363861728037
2015-10-06,1222.7649496894978
2015-10-07,1229.5614524638804
2015-10-08,1233.825046962856
2015-10-09,1237.3895301452253
2015-10-12,1243.728883903562
2015-10-13,1233.9862236016966
2015-10-14,1229.3879750546155
2015-10-15,1228.145953715121
2015-10-16,1232.6743746678028
2015-10-19,1233.3899465067666
2015-10-20,1237.769369230185
2015-10-21,1234.1570700612033
2015-10-22,1235.4568975079196
2015-10-23,1241.0545975140426
2015-10-26,1259.6698123211934
2015-10-27,1254.5132577003765
2015-10-28,1269.4278493275908
2015-10-29,1272.9394962976917
2015-10-30,1272.0135088297563
2015-11-02,1272.9506471415912
2015-11-03,1273.3332102394295
2015-11-04,1268.6709240599798
2015-11-05,1271.0050808024685
2015-11-06,1271.269026768121
2015-11-09,1276.33069943015
2015-11-10,1272.026379416683
2015-11-11,1275.2474151752756
2015-11-12,1275.094093066838
2015-11-13,1272.7990069066464
2015-11-16,1269.4371477472002
2015-11-17,1261.9531014813608
2015-11-18,1258.84722125343
2015-11-19,1264.6460844412013
2015-11-20,1270.1733839302963
2015-11-23,1254.8225895970086
2015-11-24,1246.8795349969923
2015-11-25,1235.8079842313857
2015-11-26,1235.6613988806632
2015-11-27,1229.00635191093
2015-11-30,1218.674694320621
2015-12-01,1214.3658320459724
2015-12-02,1213.4404743279629
2015-12-03,1221.9029300093132
2015-12-04,1221.3176416991364
2015-12-07,1208.1966683170974
2015-12-08,1204.9429776646898
2015-12-09,1208.4063153551133
2015-12-10,1208.5125068532082
2015-12-11,1201.3410129647662
2015-12-14,1190.2342164156178
2015-12-15,1191.7547398108334
2015-12-16,1195.8734790053413
2015-12-17,1198.6232253231258
2015-12-18,1188.150327750084
2015-12-21,1194.8689677848542
2015-12-22,1193.261470444657
2015-12-23,1194.321025524638
2015-12-24,1195.0329511329644
2015-12-25,1196.1089256834268
2015-12-28,1197.9341687578421
2015-12-29,1198.6284774431879
2015-12-30,1205.9392126569003
2015-12-31,1212.7998849372768
2016-01-01,1212.378096744827
2016-01-04,1202.0448218062534
2016-01-05,1197.1139634900317
2016-01-06,1189.9260992009135
2016-01-07,1178.1529133909642
2016-01-08,1172.1384483839015
2016-01-11,1157.1348697342987
2016-01-12,1150.274458006276
2016-01-13,1139.2001163866905
2016-01-14,1118.628907777483
2016-01-15,1107.4094275892976
2016-01-18,1082.7444845631471
2016-01-19,1085.222172880004
2016-01-20,1071.9163334242157
2016-01-21,1075.9421046827624
2016-01-22,1088.9186623942062
2016-01-25,1094.6702535882137
2016-01-26,1097.7992125752453
2016-01-27,1097.8555914724423
2016-01-28,1114.7601368768558
2016-01-29,1124.5184511023228
2016-02-01,1137.7725744503477
2016-02-02,1138.3253646371259
2016-02-03,1130.311206230165
2016-02-04,1152.3913139019403
2016-02-05,1153.3278432926172
2016-02-08,1151.735456667038
2016-02-09,1147.0309215412149
2016-02-10,1143.8526377468859
2016-02-11,1137.4127808900114
2016-02-12,1138.4169317910732
2016-02-15,1140.4125985345802
2016-02-16,1148.0665650002497
2016-02-17,1147.8227006208028
2016-02-18,1153.7203842287431
2016-02-19,1154.1900466966615
2016-02-22,1162.751049045528
2016-02-23,1163.619415594239
2016-02-24,1162.5514656928513
2016-02-25,1168.3823676141835
2016-02-26,1173.4405397492226
2016-02-29,1166.7413702121416
2016-03-01,1169.3628592467196
2016-03-02,1182.7104036324881
2016-03-03,1187.9512513314169
2016-03-04,1189.0573011117503
2016-03-07,1192.85689539592
2016-03-08,1191.8797067919993
2016-03-09,1193.2053906743295
2016-03-10,1192.3844117716872
2016-03-11,1195.4686163978436
2016-03-14,1186.5779044640674
2016-03-15,1177.6272488988395
2016-03-16,1181.7472639374769
2016-03-17,1191.4214717873485
2016-03-18,1194.8856223835667
2016-03-21,1193.8245086608385
2016-03-22,1198.080180599047
2016-03-23,1200.439147564235
2016-03-24,1201.5487769566585
2016-03-25,1201.1607097983463
2016-03-28,1200.3700799905364
2016-03-29,1189.5002733111503
2016-03-30,1194.5734140913796
2016-03-31,1199.955586415535
2016-04-01,1199.8321198754252
2016-04-04,1196.0985498705884
2016-04-05,1195.29200991754
2016-04-06,1195.40816673831
2016-04-07,1195.2046091564232
2016-04-08,1197.3725522210027
2016-04-11,1194.9523665209
2016-04-12,1202.466018671651
2016-04-13,1216.1905032025168
2016-04-14,1221.2920839997946
2016-04-15,1219.92377044404
2016-04-18,1216.7052271561956
2016-04-19,1226.0512537267973
2016-04-20,1229.127522137608
2016-04-21,1230.855758388328
2016-04-22,1226.4639117367367
2016-04-25,1221.635347271864
2016-04-26,1229.7833396247338
2016-04-27,1230.6341358779441
2016-04-28,1236.93098978574
2016-04-29,1239.5124145605234
2016-05-02,1236.8834009568693
2016-05-03,1239.256117287371
2016-05-04,1239.978819352565
2016-05-05,1248.9314019709548
2016-05-06,1252.3623357497231
2016-05-09,1257.0927877789686
2016-05-10,1257.587247378154
2016-05-11,1262.085148879806
2016-05-12,1260.3434269913073
2016-05-13,1258.65411435805
2016-05-16,1262.9186703569087
2016-05-17,1256.9416479367121
2016-05-18,1261.8503427240425
2016-05-19,1256.2160757464287
2016-05-20,1258.6039183269122
2016-05-23,1253.5495217368941
2016-05-24,1255.564478197926
2016-05-25,1265.8124556761793
2016-05-26,1273.8056502837346
2016-05-27,1278.0472114721933
2016-05-30,1275.3997315050767
2016-05-31,1263.7475348897935
2016-06-01,1256.7876480921088
2016-06-02,1266.8043327175199
2016-06-03,1277.0268239952713
2016-06-06,1281.3397958756295
2016-06-07,1289.3880962438348
2016-06-08,1290.3612464686976
2016-06-09,1287.0333733054117
2016-06-10,1279.9327029144001
2016-06-13,1273.2542733744285
2016-06-14,1270.6303440998752
2016-06-15,1286.5025813276077
2016-06-16,1288.322247217588
2016-06-17,1301.9071085970131
2016-06-20,1264.968054835853
2016-06-21,1256.300956736715
2016-06-22,1250.3580335044453
2016-06-23,1256.8351991312272
2016-06-24,1227.46286288996
2016-06-27,1208.8616555805008
2016-06-28,1224.405062730372
2016-06-29,1234.1220005086152
2016-06-30,1232.092054228066
2016-07-01,1234.6822114314562
2016-07-04,1236.851716646761
2016-07-05,1236.2561956224408
2016-07-06,1232.7403687320143
2016-07-07,1233.4337700679125
2016-07-08,1236.3085726653946
2016-07-11,1237.2148561958174
2016-07-12,1244.1328870641098
2016-07-13,1251.602741703948
2016-07-14,1256.3911594103397
2016-07-15,1251.921304387419
2016-07-18,1252.2387043738483
2016-07-19,1246.812299118573
2016-07-20,1246.3355830243888
2016-07-21,1242.651101441134
2016-07-22,1239.3622241356027
2016-07-25,1240.1722132418417
2016-07-26,1240.2836870560861
2016-07-27,1241.6440739909858
2016-07-28,1243.311583505073
2016-07-29,1246.8398112390926
2016-08-01,1242.4429023955797
2016-08-02,1240.8149869343097
2016-08-03,1244.5249809338757
2016-08-04,1240.2032315658835
2016-08-05,1235.5795168486336
2016-08-08,1241.3179025689565
2016-08-09,1244.1346876026587
2016-08-10,1246.2067285759815
2016-08-11,1247.9445211100976
2016-08-12,1245.59931477743
2016-08-15,1248.3476316057593
2016-08-16,1248.8164071617584
2016-08-17,1247.2479200345683
2016-08-18,1238.5190130767567
2016-08-19,1239.8447629605257
2016-08-22,1239.4343817130607
2016-08-23,1245.941018217706
2016-08-24,1241.3572152547301
2016-08-25,1243.5864812565137
2016-08-26,1237.2249337969229
2016-08-29,1232.2455929962634
2016-08-30,1233.5344921900535
2016-08-31,1227.3117015518042
2016-09-01,1232.5051584894297
2016-09-02,1233.0391157740278
2016-09-05,1232.1525343940677
2016-09-06,1244.062505808756
2016-09-07,1252.6168164459436
2016-09-08,1252.086941151749
2016-09-09,1243.484164902881
2016-09-12,1244.6994696038178
2016-09-13,1240.714061944033
2016-09-14,1238.9510953638687
2016-09-15,1241.257648243458
2016-09-16,1239.7242547379278
2016-09-19,1243.4389665846777
2016-09-20,1244.143503832675
2016-09-21,1249.5133585779301
2016-09-22,1261.1474544422897
2016-09-23,1256.535265086505
2016-09-26,1255.7317868617797
2016-09-27,1257.2390057986943
2016-09-28,1259.728316941541
2016-09-29,1262.9076454403469
2016-09-30,1268.6185549011495
2016-10-03,1269.2895886991175
2016-10-04,1272.7269737082202
2016-10-05,1278.7842828123914
2016-10-06,1273.7273312630687
2016-10-07,1271.727687825791
2016-10-10,1271.9839648914456
2016-10-11,1270.9894521408394
2016-10-12,1267.5223281928213
2016-10-13,1263.6649129516145
2016-10-14,1265.9821018415032
2016-10-17,1261.159480877441
2016-10-18,1259.5814058702001
2016-10-19,1265.924821727553
2016-10-20,1269.432600294232
2016-10-21,1268.532186533407
2016-10-24,1271.847400852837
2016-10-25,1276.439841728378
2016-10-26,1277.1930728083455
2016-10-27,1273.4679640091065
2016-10-28,1272.1763228616232
2016-10-31,1264.9114984352318
2016-11-01,1270.062392291777
2016-11-02,1267.4798321885962
2016-11-03,1267.9891927362523
2016-11-04,1266.8272384095026
2016-11-07,1278.3544113298885
2016-11-08,1279.3651344515758
2016-11-09,1271.8221711028866
2016-11-10,1271.7142929054446
2016-11-11,1266.446798310451
2016-11-14,1255.6473340903367
2016-11-15,1271.8706432091963
2016-11-16,1267.1870081444567
2016-11-17,1271.2539815807415
2016-11-18,1266.2630193574705
2016-11-21,1272.5131248622017
2016-11-22,1275.3475189710857
2016-11-23,1271.6558855318701
2016-11-24,1270.7271976271572
2016-11-25,1268.6309456856068
2016-11-28,1266.8306279133744
2016-11-29,1261.2969336609815
2016-11-30,1256.8488268091453
2016-12-01,1259.4196988474398
2016-12-02,1260.4955274585689
2016-12-05,1269.7340259978255
2016-12-06,1271.189649552583
2016-12-07,1270.9864762635925
2016-12-08,1272.7386392049027
2016-12-09,1274.918578478459
2016-12-12,1277.8458907148101
2016-12-13,1285.6471994402757
2016-12-14,1281.723675847026
2016-12-15,1275.6162317021663
2016-12-16,1275.0175935957411
2016-12-19,1274.9187948060264
2016-12-20,1268.55050404736
2016-12-21,1272.5380398185923
2016-12-22,1270.1465462072483
2016-12-23,1272.4546642466726
2016-12-26,1274.6903464085997
2016-12-27,1278.4031914121992
2016-12-28,1280.5797354460374
2016-12-29,1286.1225229347633
2016-12-30,1293.8222056345087
2017-01-02,1292.6197116810645
2017-01-03,1307.4336600980346
2017-01-04,1311.5405439329868
2017-01-05,1318.383178792196
2017-01-06,1325.4763521171633
2017-01-09,1334.304654656413
2017-01-10,1345.9598333548759
2017-01-11,1347.8464698220212
2017-01-12,1348.59336341439
2017-01-13,1348.7206390476624
2017-01-16,1352.3919525795168
2017-01-17,1361.8375366589282
2017-01-18,1359.3031981442946
2017-01-19,1357.8050695043457
2017-01-20,1366.1705765875483
2017-01-23,1387.5530061696104
2017-01-24,1395.37165027881
2017-01-25,1398.4534158106233
2017-01-26,1396.4055213740369
2017-01-27,1395.876787375561
2017-01-30,1388.333747564798
2017-01-31,1394.0145017354255
2017-02-01,1398.602022451893
2017-02-02,1401.8748632144518
2017-02-03,1406.228119688854
2017-02-06,1409.282541091854
2017-02-07,1407.8344256791863
2017-02-08,1409.048682275415
2017-02-09,1405.9867739200708
2017-02-10,1407.694553753461
2017-02-13,1403.8586935418061
2017-02-14,1407.55874102997
2017-02-15,1413.4917756164878
2017-02-16,1411.9228053660875
2017-02-17,1410.199225729103
2017-02-20,1405.0428832679233
2017-02-21,1410.8788598811298
2017-02-22,1405.9476596763277
2017-02-23,1406.3873560939676
2017-02-24,1399.9433071390242
2017-02-27,1399.5630341014298
2017-02-28,1392.7317641078546
2017-03-01,1395.590149133029
2017-03-02,1398.1192905666644
2017-03-03,1403.5664304484505
2017-03-06,1406.3816745505458
2017-03-07,1400.9591747044406
2017-03-08,1401.8613981394153
2017-03-09,1398.4203026152818
2017-03-10,1401.8331957911741
2017-03-13,1408.6601740725664
2017-03-14,1409.9950149915765
2017-03-15,1417.4740617297289
2017-03-16,1431.7960808975415
2017-03-17,1430.753764431235
2017-03-20,1440.4854262434214
2017-03-21,1440.3730076236109
2017-03-22,1438.3593072410345
2017-03-23,1445.3717025997687
2017-03-24,1450.8428232247288
2017-03-27,1443.3014074201205
2017-03-28,1439.0996805107882
2017-03-29,1433.592057752832
2017-03-30,1441.0058845988651
2017-03-31,1437.187676300742
2017-04-03,1448.3501059833388
2017-04-04,1454.8992372322418
2017-04-05,1454.4031437712215
2017-04-06,1456.3925379878392
2017-04-07,1459.1548278237096
2017-04-10,1461.6275713847506
2017-04-11,1463.671083467035
2017-04-12,1460.789655979095
2017-04-13,1453.7352133588113
2017-04-14,1451.5479434411527
2017-04-17,1452.0276381498963
2017-04-18,1445.764863251967
2017-04-19,1441.8342592284798
2017-04-20,1446.783234702518
2017-04-21,1446.3109402418104
2017-04-24,1455.1694529059866
2017-04-25,1449.5579174446468
2017-04-26,1447.4666577609537
2017-04-27,1449.1828036582754
2017-04-28,1451.6639261784123
2017-05-01,1455.035790749276
2017-05-02,1464.28218716408
2017-05-03,1465.0238417654905
2017-05-04,1464.6921625863247
2017-05-05,1469.4535695864847
2017-05-08,1472.555647332114
2017-05-09,1471.5785830607272
2017-05-10,1480.8135219707856
2017-05-11,1493.6993522967482
2017-05-12,1495.692523753897
2017-05-15,1499.0019796031895
2017-05-16,1499.0050301354458
2017-05-17,1501.5530069430315
2017-05-18,1485.4442629494413
2017-05-19,1498.119532047911
2017-05-22,1498.8656529692948
