Date,FM (FRONTIER MARKETS) IMI
2011-09-09,885.0718596230197
2011-09-12,874.2538968401852
2011-09-13,881.5125875445005
2011-09-14,883.5429332190914
2011-09-15,884.312882073203
2011-09-16,885.0550063209768
2011-09-19,874.6464598658405
2011-09-20,872.4529961443267
2011-09-21,871.1370781543934
2011-09-22,859.4792429606198
2011-09-23,856.3907944020535
2011-09-26,850.8998229530878
2011-09-27,853.5645457686007
2011-09-28,850.807408545813
2011-09-29,848.8216054408114
2011-09-30,846.7132197281695
2011-10-03,835.7614289940012
2011-10-04,834.9199677826485
2011-10-05,834.0799133717621
2011-10-06,838.4422002853028
2011-10-07,839.118914780681
2011-10-10,841.2123534469083
2011-10-11,841.8890930743398
2011-10-12,846.7224584196483
2011-10-13,845.6747479778718
2011-10-14,850.0866716003833
2011-10-17,849.3931064319672
2011-10-18,844.1704605557353
2011-10-19,844.7171576076313
2011-10-20,846.4849298160519
2011-10-21,849.4085466152054
2011-10-24,852.8487693942039
2011-10-25,855.4131888730682
2011-10-26,853.54025609897
2011-10-27,860.2730624372131
2011-10-28,863.7001468171532
2011-10-31,859.0355674544169
2011-11-01,854.8588305182157
2011-11-02,855.7566400049722
2011-11-03,858.3564239997852
2011-11-04,858.5906190715303
2011-11-07,859.0179544307018
2011-11-08,862.4734120696638
2011-11-09,859.2072506480929
2011-11-10,858.749552643064
2011-11-11,861.3685574704648
2011-11-14,855.9816143650526
2011-11-15,850.1758229006423
2011-11-16,852.1613784876636
2011-11-17,851.2076061692959
2011-11-18,850.4946428742777
2011-11-21,837.0500556072225
2011-11-22,839.5644575257011
2011-11-23,833.2571209863165
2011-11-24,831.3078660552735
2011-11-25,828.6634621760938
2011-11-28,828.1357480623228
2011-11-29,828.4951302417062
2011-11-30,833.7366927385531
2011-12-01,838.0824326506882
2011-12-02,837.45709388101
2011-12-05,839.1333567874034
2011-12-06,837.5811423231376
2011-12-07,837.5115942324718
2011-12-08,834.441716687256
2011-12-09,835.990651793626
2011-12-12,830.2529633040624
2011-12-13,832.1721295510756
2011-12-14,827.4331166826004
2011-12-15,823.0815237656988
2011-12-16,824.0614361316846
2011-12-19,816.5381797198537
2011-12-20,821.2984625004297
2011-12-21,821.3980437801503
2011-12-22,820.7421183193338
2011-12-23,820.5344864025762
2011-12-26,819.6973971635375
2011-12-27,819.524913248089
2011-12-28,817.786329796442
2011-12-29,821.5588243719636
2011-12-30,821.5762844597056
2012-01-02,818.9828616378185
2012-01-03,822.5834229407973
2012-01-04,824.519102036825
2012-01-05,819.9598454047538
2012-01-06,818.6488500566393
2012-01-09,812.1947920735279
2012-01-10,812.5964896133485
2012-01-11,811.8621594600393
2012-01-12,811.0742660245585
2012-01-13,809.7454883869193
2012-01-16,804.9129412419451
2012-01-17,809.158711916969
2012-01-18,810.789173813305
2012-01-19,813.3874896968513
2012-01-20,814.892864206838
2012-01-23,812.3076866564538
2012-01-24,809.757831899856
2012-01-25,813.552014618027
2012-01-26,818.7988471772549
2012-01-27,819.198630043935
2012-01-30,815.7885579278908
2012-01-31,818.562073255125
2012-02-01,819.0689762554871
2012-02-02,820.7407255980036
2012-02-03,819.7299938402074
2012-02-06,819.2707368561672
2012-02-07,822.5156610398864
2012-02-08,825.0871835554835
2012-02-09,825.3212168748368
2012-02-10,823.4049653097909
2012-02-13,828.8019190192796
2012-02-14,825.5803530098427
2012-02-15,824.9040163881642
2012-02-16,825.2037109611845
2012-02-17,830.1974053187453
2012-02-20,837.1757555612205
2012-02-21,838.2274123023942
2012-02-22,841.0857179540386
2012-02-23,845.1352994394937
2012-02-24,846.9312020585221
2012-02-27,848.0831206139617
2012-02-28,850.9276596354921
2012-02-29,849.7614500048305
2012-03-01,851.1007385334398
2012-03-02,852.1610140850287
2012-03-05,858.257012539832
2012-03-06,852.7657035446704
2012-03-07,845.9089270899547
2012-03-08,849.9330593640544
2012-03-09,848.3864942988412
2012-03-12,851.8808682271766
2012-03-13,853.8671199808514
2012-03-14,856.1141004444067
2012-03-15,857.1425559133277
2012-03-16,857.1459456000591
2012-03-19,859.69718779274
2012-03-20,859.6018731157092
2012-03-21,862.6780136609319
2012-03-22,862.9945580435801
2012-03-23,864.6156455089422
2012-03-26,863.4206869513085
2012-03-27,863.4260269864586
2012-03-28,867.0523193236824
2012-03-29,866.5285665159939
2012-03-30,868.0760753673833
2012-04-02,867.5670722936499
2012-04-03,868.8255374758266
2012-04-04,864.2529491237934
2012-04-05,859.8847056830199
2012-04-06,860.0668526124861
2012-04-09,855.6474559159992
2012-04-10,860.2680068373843
2012-04-11,860.6170814237707
2012-04-12,866.700566454548
2012-04-13,865.4545123223484
2012-04-16,861.2765667302469
2012-04-17,864.6146274654341
2012-04-18,862.716750599196
2012-04-19,862.3753184304613
2012-04-20,865.4814892856627
2012-04-23,867.7315883183558
2012-04-24,869.7042770993015
2012-04-25,868.0172898380619
2012-04-26,866.152138925724
2012-04-27,866.8117881492759
2012-04-30,866.8543963923104
2012-05-01,866.1811171591849
2012-05-02,868.7662695520238
2012-05-03,872.1403433927034
2012-05-04,874.0545584615285
2012-05-07,869.9884031486993
2012-05-08,867.3803119419534
2012-05-09,861.5750293279926
2012-05-10,863.919610655806
2012-05-11,861.5456972999423
2012-05-14,852.3296587288535
2012-05-15,853.3133681975559
2012-05-16,844.4032935167123
2012-05-17,839.0671891431193
2012-05-18,835.4369522774325
2012-05-21,837.3547447418172
2012-05-22,841.7298761313682
2012-05-23,833.9304827645774
2012-05-24,830.9703992368464
2012-05-25,831.6729115554647
2012-05-28,829.2616065606658
2012-05-29,827.7218789615804
2012-05-30,824.6309182978647
2012-05-31,819.0024361304106
2012-06-01,816.1074811835414
2012-06-04,809.2546396882392
2012-06-05,810.7335142531845
2012-06-06,812.8297648833658
2012-06-07,813.8876504339671
2012-06-08,810.4597668366056
2012-06-11,809.6718097381158
2012-06-12,803.7542599519037
2012-06-13,803.4076856775526
2012-06-14,801.9671038024932
2012-06-15,803.1700965214345
2012-06-18,805.0245758584464
2012-06-19,810.6194208355412
2012-06-20,809.4869285314448
2012-06-21,805.1528132359057
2012-06-22,805.008243815971
2012-06-25,802.2904180760928
2012-06-26,804.004820603019
2012-06-27,807.9617158592382
2012-06-28,806.0664139990262
2012-06-29,810.1151041275526
2012-07-02,813.5595140147431
2012-07-03,817.9041184700511
2012-07-04,816.8964624374167
2012-07-05,817.1217750859554
2012-07-06,817.8146372709381
2012-07-09,813.3366322393264
2012-07-10,810.550816100037
2012-07-11,812.0681339589227
2012-07-12,813.6753081235307
2012-07-13,814.953350712757
2012-07-16,815.6070779783095
2012-07-17,818.8581225016038
2012-07-18,823.7055088031923
2012-07-19,818.4576699644896
2012-07-20,816.6971040036985
2012-07-23,814.8849627289927
2012-07-24,814.4235132382167
2012-07-25,811.3493613732576
2012-07-26,813.6283330181977
2012-07-27,814.0251995121489
2012-07-30,813.7213162481528
2012-07-31,814.094363445128
2012-08-01,814.0082226858116
2012-08-02,813.9126698601672
2012-08-03,813.8263662988735
2012-08-06,814.741916575428
2012-08-07,813.8768752190692
2012-08-08,816.1771103201798
2012-08-09,819.2568053651212
2012-08-10,820.1792768722156
2012-08-13,818.257677751736
2012-08-14,822.8908102918219
2012-08-15,824.6721346166117
2012-08-16,827.4049473954454
2012-08-17,827.4345621259374
2012-08-20,827.0166540066157
2012-08-21,826.9567806494315
2012-08-22,826.2122431562746
2012-08-23,827.5879175666237
2012-08-24,827.3078234020625
2012-08-27,826.1606472801362
2012-08-28,825.0877320224798
2012-08-29,828.1980243624417
2012-08-30,829.1552009147748
2012-08-31,830.4889376622508
2012-09-03,830.477293809773
2012-09-04,830.8981229824126
2012-09-05,829.3130794237512
2012-09-06,831.3734712433063
2012-09-07,836.0808389378485
2012-09-10,832.9232214192241
2012-09-11,833.159198189666
2012-09-12,840.2339408438567
2012-09-13,843.0625202090272
2012-09-14,849.0690209147639
2012-09-17,852.2384222740687
2012-09-18,853.3818255392258
2012-09-19,858.530405644995
2012-09-20,860.431376885433
2012-09-21,862.2942670921734
2012-09-24,866.9118891297898
2012-09-25,867.8317995923187
2012-09-26,862.2839572062268
2012-09-27,865.2038643796164
2012-09-28,866.796057523873
2012-10-01,866.9886725892599
2012-10-02,871.8383588079306
2012-10-03,872.821187937841
2012-10-04,874.7386756723854
2012-10-05,874.7016667814099
2012-10-08,871.5294236368157
2012-10-09,873.4491221898327
2012-10-10,872.1718003232891
2012-10-11,873.7959381254695
2012-10-12,872.5500980411975
2012-10-15,870.4915440561708
2012-10-16,872.1589054320855
2012-10-17,871.5151942819431
2012-10-18,873.011547636758
2012-10-19,872.8218291645019
2012-10-22,869.0188433949128
2012-10-23,868.1758692548307
2012-10-24,866.7360011408582
2012-10-25,866.1610675582724
2012-10-26,866.3107853122063
2012-10-29,866.2532386660394
2012-10-30,864.3887063338857
2012-10-31,860.8721430323036
2012-11-01,862.2193050287274
2012-11-02,860.5439334492023
2012-11-05,861.2696532756381
2012-11-06,863.5147964732995
2012-11-07,863.8329364881296
2012-11-08,866.7912041556738
2012-11-09,865.0490984753707
2012-11-12,862.9020722516283
2012-11-13,858.6846771312808
2012-11-14,859.3693027877755
2012-11-15,859.2005436704911
2012-11-16,858.173941125175
2012-11-19,854.6196513785703
2012-11-20,855.4238076764187
2012-11-21,858.4063017687022
2012-11-22,861.0971184669211
2012-11-23,861.9959573281863
2012-11-26,862.6525781577868
2012-11-27,862.5768238155117
2012-11-28,863.1872871273581
2012-11-29,869.4209528046065
2012-11-30,869.389698567683
2012-12-03,865.7296964532601
2012-12-04,867.1270567693729
2012-12-05,867.3533052553325
2012-12-06,867.9630494929672
2012-12-07,869.5631261302451
2012-12-10,871.4468070227356
2012-12-11,871.9612038175
2012-12-12,876.8799577998639
2012-12-13,878.6334444708524
2012-12-14,880.7633938892811
2012-12-17,881.1180967363836
2012-12-18,884.7323253304903
2012-12-19,888.6240533551712
2012-12-20,891.179220979268
2012-12-21,888.619098973426
2012-12-24,885.5467177926236
2012-12-25,883.7276671702034
2012-12-26,883.9129228906913
2012-12-27,887.0373658687427
2012-12-28,888.1657090744496
2012-12-31,890.4227385107912
2013-01-01,889.9768121748803
2013-01-02,899.3895551261318
2013-01-03,904.9068106697209
2013-01-04,906.1104415887945
2013-01-07,914.0575595405365
2013-01-08,920.6784337410421
2013-01-09,921.0548009891153
2013-01-10,923.6041920707412
2013-01-11,927.8876088846234
2013-01-14,927.5450357064038
2013-01-15,929.7094335294114
2013-01-16,932.092346062769
2013-01-17,935.5032706805433
2013-01-18,937.8653462767641
2013-01-21,934.6982535711136
2013-01-22,934.4176122476257
2013-01-23,937.2981301427659
2013-01-24,939.4247488300484
2013-01-25,943.2817802480203
2013-01-28,946.9311963353254
2013-01-29,952.6876251666492
2013-01-30,955.4607226014149
2013-01-31,957.2832431399838
2013-02-01,961.2897192507382
2013-02-04,960.1817189493216
2013-02-05,963.1810200615885
2013-02-06,966.6966628283461
2013-02-07,962.7487326535941
2013-02-08,963.3684703807216
2013-02-11,967.0099570451472
2013-02-12,969.0137686182954
2013-02-13,969.9399155050495
2013-02-14,966.5695560182323
2013-02-15,967.0066141090779
2013-02-18,966.4665746229658
2013-02-19,965.4953487133454
2013-02-20,967.613652033353
2013-02-21,962.8653430425333
2013-02-22,961.7337179302726
2013-02-25,960.0311422180077
2013-02-26,956.262655949556
2013-02-27,958.2742326484891
2013-02-28,954.3964167723926
2013-03-01,955.6249252311535
2013-03-04,953.073274649858
2013-03-05,951.7591873943609
2013-03-06,952.2337348095436
2013-03-07,955.3971070788808
2013-03-08,956.8922810740455
2013-03-11,961.0059640883085
2013-03-12,968.6110589273978
2013-03-13,964.4756218178054
2013-03-14,966.1936309103518
2013-03-15,965.7438746352088
2013-03-18,964.4202627869502
2013-03-19,965.6303709814033
2013-03-20,964.9192519878795
2013-03-21,964.4259758417215
2013-03-22,963.3851935360932
2013-03-25,960.4218912803602
2013-03-26,961.5582845183168
2013-03-27,960.9627862395386
2013-03-28,960.7309652073567
2013-03-29,960.6812564091897
2013-04-01,958.1106268167415
2013-04-02,968.6341563049805
2013-04-03,971.0788368511473
2013-04-04,972.0307699654874
2013-04-05,972.6476106159382
2013-04-08,976.2042907141849
2013-04-09,980.3284462065448
2013-04-10,973.9585740445
2013-04-11,974.9020011597255
2013-04-12,974.1798244825105
2013-04-15,970.1983549393957
2013-04-16,969.4601640699132
2013-04-17,966.9658903587347
2013-04-18,965.8968349438894
2013-04-19,966.9445675841137
2013-04-22,967.8548102806106
2013-04-23,970.989135504164
2013-04-24,978.3660147220298
2013-04-25,978.4736740532186
2013-04-26,978.3109757530291
2013-04-29,984.493417649608
2013-04-30,989.3950239586414
2013-05-01,989.3576290082631
2013-05-02,993.5400975212817
2013-05-03,996.238580559142
2013-05-06,999.9732417349967
2013-05-07,1004.391302313138
2013-05-08,1008.8155039322362
2013-05-09,1011.9064070036588
2013-05-10,1011.8691203809583
2013-05-13,1018.8107841564226
2013-05-14,1019.8252874431736
2013-05-15,1024.4979355083344
2013-05-16,1024.5117608818439
2013-05-17,1025.5291492944489
2013-05-20,1036.7437213016037
2013-05-21,1039.2163121728627
2013-05-22,1039.1207651676
2013-05-23,1032.658229975302
2013-05-24,1034.1538931289638
2013-05-27,1037.7263139020474
2013-05-28,1039.2727886368564
2013-05-29,1042.083422492116
2013-05-30,1051.853147981351
2013-05-31,1049.2778045923103
2013-06-03,1051.7380079559475
2013-06-04,1053.4462255982717
2013-06-05,1055.983217312048
2013-06-06,1056.356008937223
2013-06-07,1056.558762882136
2013-06-10,1050.54083369289
2013-06-11,1052.6082108474832
2013-06-12,1054.0290332925126
2013-06-13,1038.929535207971
2013-06-14,1034.3410767052208
2013-06-17,1031.789549836598
2013-06-18,1031.6322366383504
2013-06-19,1033.971617685111
2013-06-20,1024.561251635082
2013-06-21,1022.2371392717132
2013-06-24,1003.2094306788947
2013-06-25,997.4853974400104
2013-06-26,995.9313222874324
2013-06-27,1000.0205109242999
2013-06-28,999.1574100753313
2013-07-01,1002.7547256406912
2013-07-02,1008.8813378447553
2013-07-03,1007.5428115949009
2013-07-04,1009.690175717932
2013-07-05,1010.0065081515072
2013-07-08,1009.9784636888063
2013-07-09,1013.1218437058828
2013-07-10,1014.853927883983
2013-07-11,1021.4679852194112
2013-07-12,1024.0804412784375
2013-07-15,1031.6575787056324
2013-07-16,1036.4325255064975
2013-07-17,1041.841649758473
2013-07-18,1045.7095437347793
2013-07-19,1047.4142844138726
2013-07-22,1049.8570891776733
2013-07-23,1048.60023987429
2013-07-24,1046.9587886421405
2013-07-25,1044.522169919764
2013-07-26,1044.0146115994291
2013-07-29,1038.9327903964206
2013-07-30,1043.6416204872114
2013-07-31,1045.1207369509445
2013-08-01,1050.01925310539
2013-08-02,1051.5804912179537
2013-08-05,1055.6688707204314
2013-08-06,1054.629434338176
2013-08-07,1055.833977535165
2013-08-08,1057.1330187071492
2013-08-09,1057.3025714531955
2013-08-12,1052.3854292022118
2013-08-13,1056.1844787013963
2013-08-14,1055.9415820928493
2013-08-15,1055.2267034996955
2013-08-16,1054.7430811027348
2013-08-19,1060.2517823907415
2013-08-20,1057.867931529663
2013-08-21,1054.6934964328323
2013-08-22,1057.8814730392926
2013-08-23,1057.8597999281742
2013-08-26,1052.189375632242
2013-08-27,1034.879750308659
2013-08-28,1021.344532453836
2013-08-29,1020.9778535088383
2013-08-30,1019.1731033727876
2013-09-02,1020.0782027193846
2013-09-03,1013.1863001620505
2013-09-04,1002.5117180228477
2013-09-05,998.928699867198
2013-09-06,999.787492643205
2013-09-09,999.0302058551586
2013-09-10,1023.5379947806944
2013-09-11,1027.032047051224
2013-09-12,1026.0070456730657
2013-09-13,1027.5254580960093
2013-09-16,1039.8936625028175
2013-09-17,1036.7299077679513
2013-09-18,1036.6379819875922
2013-09-19,1046.956110876392
2013-09-20,1050.2006106965885
2013-09-23,1054.2946674911282
2013-09-24,1047.138718348101
2013-09-25,1047.9712483935266
2013-09-26,1049.5062736169998
2013-09-27,1052.8282628528943
2013-09-30,1051.3400368491702
2013-10-01,1049.6936194415093
2013-10-02,1056.791396671921
2013-10-03,1056.999702439955
2013-10-04,1058.7642816389125
2013-10-07,1055.4866875452767
2013-10-08,1060.7421164601076
2013-10-09,1058.2081162588806
2013-10-10,1060.9588453933166
2013-10-11,1063.0124627677803
2013-10-14,1063.7402514856997
2013-10-15,1063.0403143434703
2013-10-16,1063.9487646292703
2013-10-17,1066.6161460101498
2013-10-18,1069.3713662316047
2013-10-21,1074.6148629776749
2013-10-22,1075.3673954124886
2013-10-23,1075.0496552928528
2013-10-24,1077.9472365762035
2013-10-25,1076.0552745603977
2013-10-28,1073.5279596795594
2013-10-29,1076.7874615690448
2013-10-30,1075.481116891208
2013-10-31,1080.0125541799905
2013-11-01,1079.8208777309314
2013-11-04,1078.575300824878
2013-11-05,1082.9777720274785
2013-11-06,1085.355338488365
2013-11-07,1087.451750974502
2013-11-08,1086.8937546973414
2013-11-11,1083.8018166647212
2013-11-12,1083.1649238656125
2013-11-13,1080.8621605605304
2013-11-14,1083.8276355063758
2013-11-15,1085.7155964298006
2013-11-18,1089.6409093487
2013-11-19,1091.7162329472483
2013-11-20,1098.5676163607563
2013-11-21,1096.6287229910452
2013-11-22,1100.6747928173036
2013-11-25,1102.5318636791612
2013-11-26,1095.918248645519
2013-11-27,1102.7038696770428
2013-11-28,1104.8508776001133
2013-11-29,1105.2672190862042
2013-12-02,1103.9805451896277
2013-12-03,1103.9362665587428
2013-12-04,1101.826868344986
2013-12-05,1104.3840572649417
2013-12-06,1103.1452575969681
2013-12-09,1110.2784470614035
2013-12-10,1112.6468475123172
2013-12-11,1107.0912465222289
2013-12-12,1111.84113641682
2013-12-13,1110.8351809489086
2013-12-16,1111.029128085177
2013-12-17,1113.2482052969947
2013-12-18,1115.655048044025
2013-12-19,1121.3395753595366
2013-12-20,1118.0748131714336
2013-12-23,1120.506662669923
2013-12-24,1123.1464692670897
2013-12-25,1122.359214908474
2013-12-26,1119.417554563574
2013-12-27,1121.5695651410488
2013-12-30,1125.9885276795594
2013-12-31,1132.7572387541898
2014-01-01,1133.8799946019183
2014-01-02,1139.4318058062029
2014-01-03,1140.8792345265888
2014-01-06,1144.406125096143
2014-01-07,1143.2826247295313
2014-01-08,1144.1436140906696
2014-01-09,1150.585024959329
2014-01-10,1151.0897855283054
2014-01-13,1153.2111843738403
2014-01-14,1156.025935934351
2014-01-15,1159.7764663437997
2014-01-16,1165.0970334346657
2014-01-17,1164.9493458323184
2014-01-20,1167.558126910539
2014-01-21,1175.3467357218121
2014-01-22,1170.6524394471066
2014-01-23,1176.9376977936863
2014-01-24,1173.3705667904023
2014-01-27,1162.5833469182724
2014-01-28,1160.712485498735
2014-01-29,1159.873340531725
2014-01-30,1154.2758688428871
2014-01-31,1150.1076380015343
2014-02-03,1153.1394875119827
2014-02-04,1151.9126041071702
2014-02-05,1152.6982570431699
2014-02-06,1156.9872775828667
2014-02-07,1157.3111168421328
2014-02-10,1166.1733159057992
2014-02-11,1166.5781474925632
2014-02-12,1169.1936763999888
2014-02-13,1169.5904562890935
2014-02-14,1169.6179143586432
2014-02-17,1176.9446109457501
2014-02-18,1175.6184712605868
2014-02-19,1179.4118717305312
2014-02-20,1176.173903367613
2014-02-21,1175.1631926650477
2014-02-24,1176.2904495827972
2014-02-25,1180.4760515695905
2014-02-26,1178.178823825206
2014-02-27,1176.3155673538529
2014-02-28,1185.1044883924042
2014-03-03,1170.617802409592
2014-03-04,1170.039749143314
2014-03-05,1168.38692118527
2014-03-06,1178.2126197439982
2014-03-07,1178.094331138007
2014-03-10,1180.5985263715231
2014-03-11,1179.3323309860389
2014-03-12,1169.3132153311908
2014-03-13,1168.538347792898
2014-03-14,1165.330902827083
2014-03-17,1174.8357676866021
2014-03-18,1180.6906504436038
2014-03-19,1185.1337104827398
2014-03-20,1190.8613398988898
2014-03-21,1192.5227389543393
2014-03-24,1188.0919838869343
2014-03-25,1193.731590516107
2014-03-26,1199.4371308488228
2014-03-27,1208.2411364004076
2014-03-28,1208.4125647959863
2014-03-31,1212.2113871471756
2014-04-01,1227.3152816981512
2014-04-02,1234.1931810551634
2014-04-03,1237.9627454640934
2014-04-04,1238.5783273620134
2014-04-07,1252.7910172610934
2014-04-08,1255.423205217316
2014-04-09,1266.8790551960594
2014-04-10,1274.3215320292272
2014-04-11,1274.8479976277433
2014-04-14,1262.8638476286105
2014-04-15,1267.1006979633405
2014-04-16,1272.5351492404554
2014-04-17,1275.293424133727
2014-04-18,1273.5283378132574
2014-04-21,1282.2948545992099
2014-04-22,1289.218234556428
2014-04-23,1294.1612595382314
2014-04-24,1292.6884855266314
2014-04-25,1289.9466599694924
2014-04-28,1280.199684430419
2014-04-29,1275.4210512814548
2014-04-30,1278.5929066767724
2014-05-01,1281.5433109508883
2014-05-02,1283.9557848359677
2014-05-05,1293.7069263992223
2014-05-06,1290.190923964777
2014-05-07,1292.9459376798202
2014-05-08,1292.529436733422
2014-05-09,1292.1074907207296
2014-05-12,1286.1396011234735
2014-05-13,1296.1652574844086
2014-05-14,1300.4776735768564
2014-05-15,1292.1202512070006
2014-05-16,1292.7631275115684
2014-05-19,1277.5724126662667
2014-05-20,1265.5168240737203
2014-05-21,1271.5115128489263
2014-05-22,1280.5556985401677
2014-05-23,1282.7009501736934
2014-05-26,1297.2369687211328
2014-05-27,1307.5453756851762
2014-05-28,1303.1945943289902
2014-05-29,1334.7233446110245
2014-05-30,1342.7001442179912
2014-06-02,1346.4235262951033
2014-06-03,1347.2484284851691
2014-06-04,1347.3894554066349
