Date,IRELAND SMALL VALUE
1999-04-16,169.65438298869768
1999-04-19,172.75549257438422
1999-04-20,173.601034649249
1999-04-21,174.7125705376975
1999-04-22,175.81985765082396
1999-04-23,178.2685003165308
1999-04-26,179.92000159966267
1999-04-27,180.5465351810491
1999-04-28,181.13726503629698
1999-04-29,179.67469725345953
1999-04-30,178.355958866301
1999-05-03,178.35595886630097
1999-05-04,178.72273978622323
1999-05-05,177.98421455501574
1999-05-06,177.6354263476495
1999-05-07,176.94027526157
1999-05-10,176.562774044639
1999-05-11,175.5072205357799
1999-05-12,175.24431532737253
1999-05-13,175.3527734763052
1999-05-14,172.62733422613493
1999-05-17,171.8925916514615
1999-05-18,170.90773091635637
1999-05-19,169.67433999191266
1999-05-20,171.25479321901037
1999-05-21,170.7078394040246
1999-05-24,173.28596943622836
1999-05-25,173.0195407146508
1999-05-26,172.2158767943496
1999-05-27,172.75450406080213
1999-05-28,172.63153646313634
1999-05-31,172.04170815736194
1999-06-01,167.67304661852276
1999-06-02,167.56030070521828
1999-06-03,168.34119027972105
1999-06-04,166.26459114578466
1999-06-07,166.48555829154378
1999-06-08,167.1129847487553
1999-06-09,167.3283143909689
1999-06-10,166.9707150266003
1999-06-11,167.0501997887861
1999-06-14,165.9439670877224
1999-06-15,165.97942551376897
1999-06-16,165.11154686222397
1999-06-17,164.20380254915645
1999-06-18,164.7876071631353
1999-06-21,164.25647888211145
1999-06-22,163.4015567986939
1999-06-23,163.85377837644836
1999-06-24,162.7376571475063
1999-06-25,162.45833917625578
1999-06-28,162.61344362350775
1999-06-29,159.2051152217383
1999-06-30,160.41429525908757
1999-07-01,162.6538537480566
1999-07-02,162.78994744516018
1999-07-05,163.69159331864523
1999-07-06,164.42059954792376
1999-07-07,164.09424343337204
1999-07-08,165.41822524684596
1999-07-09,165.1946229335002
1999-07-12,164.73159219608792
1999-07-13,165.16699545521635
1999-07-14,165.22225935051037
1999-07-15,162.96264626258056
1999-07-16,163.12085323368575
1999-07-19,165.49647774692974
1999-07-20,165.5479963479376
1999-07-21,163.50848015692387
1999-07-22,162.90737001080336
1999-07-23,161.2154151274024
1999-07-26,161.8115223847499
1999-07-27,162.2343201926698
1999-07-28,161.9350674298799
1999-07-29,161.51916434527317
1999-07-30,161.96749021941915
1999-08-02,162.04497869219344
1999-08-03,160.59269160765675
1999-08-04,159.4421126471741
1999-08-05,159.13812147821037
1999-08-06,158.35943204069753
1999-08-09,157.46575546095738
1999-08-10,157.42942100238466
1999-08-11,157.59810722970659
1999-08-12,157.9525929421676
1999-08-13,160.25260630700564
1999-08-16,160.70701554036083
1999-08-17,160.4827183330045
1999-08-18,161.2703925486689
1999-08-19,161.07638432442704
1999-08-20,161.29247247202036
1999-08-23,162.89700815856315
1999-08-24,162.49314500157735
1999-08-25,162.5074159845404
1999-08-26,163.21306889146598
1999-08-27,164.47730291924714
1999-08-30,164.7077959936798
1999-08-31,165.55158146364505
1999-09-01,165.91898400720547
1999-09-02,166.776325910785
1999-09-03,165.97718900127643
1999-09-06,164.36488496401253
1999-09-07,163.92379487305575
1999-09-08,164.26246505058202
1999-09-09,164.26782312780233
1999-09-10,165.49306805131135
1999-09-13,164.34781657436503
1999-09-14,162.52200779182402
1999-09-15,161.30391323243256
1999-09-16,158.9973481166518
1999-09-17,157.86734834515212
1999-09-20,158.09361014423686
1999-09-21,157.032260099463
1999-09-22,156.6749756733136
1999-09-23,156.7558359285793
1999-09-24,156.36508266943363
1999-09-27,157.96228593922976
1999-09-28,159.965879930185
1999-09-29,159.86829635106062
1999-09-30,159.45156142361412
1999-10-01,158.66559009873987
1999-10-04,157.06610354254525
1999-10-05,158.9977812031975
1999-10-06,158.39065964818442
1999-10-07,158.54673151723176
1999-10-08,155.80484255192164
1999-10-11,158.09841327802994
1999-10-12,158.83640305289012
1999-10-13,158.0501018365152
1999-10-14,159.81406272948666
1999-10-15,157.53103071493865
1999-10-18,155.34788987942432
1999-10-19,155.21281400843918
1999-10-20,155.7384563745729
1999-10-21,154.45563601322206
1999-10-22,154.90508761461913
1999-10-25,154.90497366302944
1999-10-26,154.90773872147608
1999-10-27,154.14149257863988
1999-10-28,152.6842650754877
1999-10-29,152.9830851016628
1999-11-01,153.3671033216119
1999-11-02,152.73604843716006
1999-11-03,153.84823865992374
1999-11-04,153.3981218395107
1999-11-05,153.90088281927592
1999-11-08,157.69242677270566
1999-11-09,158.4292610842865
1999-11-10,158.15246094385938
1999-11-11,157.30683594396334
1999-11-12,167.1005586869972
1999-11-15,167.58214782799035
1999-11-16,165.68587506171812
1999-11-17,170.25942372182942
1999-11-18,169.0029103032988
1999-11-19,168.7575166510442
1999-11-22,167.81369405917596
1999-11-23,169.0742968777173
1999-11-24,169.62237854980862
1999-11-25,166.78215939581963
1999-11-26,169.48491958827327
1999-11-29,171.62392971605718
1999-11-30,170.19142469975654
1999-12-01,171.39776847466686
1999-12-02,169.80692291422974
1999-12-03,169.70594792929253
1999-12-06,170.01986065457683
1999-12-07,169.12380875891563
1999-12-08,170.5731748430923
1999-12-09,172.18238264341625
1999-12-10,170.90877695917956
1999-12-13,172.32992898547724
1999-12-14,171.31807394451616
1999-12-15,172.23254078987392
1999-12-16,173.03802398729522
1999-12-17,172.91013745237635
1999-12-20,172.23054635242988
1999-12-21,173.88061726712428
1999-12-22,175.39748607950378
1999-12-23,177.80068881093717
1999-12-24,178.611393981502
1999-12-27,178.61142075762024
1999-12-28,178.6113913385297
1999-12-29,181.2741304018189
1999-12-30,182.13800436442028
1999-12-31,182.13807040128202
2000-01-03,182.13807040128202
2000-01-04,179.42789689354265
2000-01-05,180.39113706974658
2000-01-06,181.29612943417203
2000-01-07,181.55137525333663
2000-01-10,186.5174440230907
2000-01-11,189.66251788047316
2000-01-12,196.4071950702266
2000-01-13,203.72753796865493
2000-01-14,200.50458761753237
2000-01-17,203.61560702188427
2000-01-18,208.40003373625697
2000-01-19,204.68530186427742
2000-01-20,201.52232284047395
2000-01-21,201.6503035328918
2000-01-24,202.17835366692537
2000-01-25,202.8219614396652
2000-01-26,202.7257237558212
2000-01-27,202.121190931486
2000-01-28,202.4964425652927
2000-01-31,199.4032733108515
2000-02-01,195.46621892666704
2000-02-02,191.0475096783607
2000-02-03,190.89623224402172
2000-02-04,193.29301056670366
2000-02-07,190.7825734364856
2000-02-08,190.8763701234104
2000-02-09,199.3468897363396
2000-02-10,203.0310121786848
2000-02-11,206.34814374279975
2000-02-14,208.68774911440573
2000-02-15,204.26465906888336
2000-02-16,209.27487803149458
2000-02-17,207.57992029087296
2000-02-18,206.62177355069093
2000-02-21,207.47998957236595
2000-02-22,204.496136621588
2000-02-23,207.97260367445998
2000-02-24,207.77837467120793
2000-02-25,209.98295600525282
2000-02-28,206.7287249706381
2000-02-29,210.05925316813955
2000-03-01,212.64566779639395
2000-03-02,211.70590234935068
2000-03-03,215.19959341768927
2000-03-06,217.4818202519425
2000-03-07,215.4913397434587
2000-03-08,209.47365942337998
2000-03-09,205.8431598720058
2000-03-10,210.51564197358175
2000-03-13,215.89809091729018
2000-03-14,213.43776002092622
2000-03-15,215.14011054253226
2000-03-16,211.97645110888215
2000-03-17,211.97645110888215
2000-03-20,207.61729317340775
2000-03-21,203.14547947214106
2000-03-22,204.4729823098344
2000-03-23,203.7932423775116
2000-03-24,206.0101034411524
2000-03-27,203.7911039329981
2000-03-28,205.49476378046504
2000-03-29,207.25527293030092
2000-03-30,205.64955571237783
2000-03-31,201.27574924769885
2000-04-03,203.98391354995059
2000-04-04,203.02702738473465
2000-04-05,199.36477234405604
2000-04-06,201.82170468166657
2000-04-07,202.90762380444318
2000-04-10,202.12768559097444
2000-04-11,200.92584497048884
2000-04-12,201.40606629313368
2000-04-13,199.70301906713715
2000-04-14,200.91845637645906
2000-04-17,191.21414657741732
2000-04-18,196.14075370409307
2000-04-19,194.20990444666396
2000-04-20,195.09676950999892
2000-04-21,195.09676950999892
2000-04-24,195.09676950999892
2000-04-25,195.88514667264616
2000-04-26,198.4828492730583
2000-04-27,200.46428624186862
2000-04-28,199.1076051237408
2000-05-01,199.10769311018944
2000-05-02,203.60676515585496
2000-05-03,206.88852550516617
2000-05-04,202.6540550017459
2000-05-05,204.42458142692567
2000-05-08,204.15647963034735
2000-05-09,201.5390833094718
2000-05-10,201.96993785447978
2000-05-11,203.98360585545177
2000-05-12,204.67093894284884
2000-05-15,201.3317437661969
2000-05-16,202.5044995752074
2000-05-17,201.53560333781482
2000-05-18,199.84362922157752
2000-05-19,200.29019150428775
2000-05-22,196.27556016128182
2000-05-23,197.81868329666722
2000-05-24,196.15299939717315
2000-05-25,195.95388095498194
2000-05-26,192.22396655830153
2000-05-29,192.17649504139936
2000-05-30,192.1587483081886
2000-05-31,193.89908361957526
2000-06-01,192.26355504662928
2000-06-02,192.25356822773728
2000-06-05,192.5332296177346
2000-06-06,195.09007767123686
2000-06-07,192.7930562798206
2000-06-08,192.65207053831435
2000-06-09,193.5771781712574
2000-06-12,191.902694317117
2000-06-13,191.29991737824352
2000-06-14,190.10509052918385
2000-06-15,190.3806761076436
2000-06-16,191.8123663072008
2000-06-19,187.94208188595772
2000-06-20,188.14685827243179
2000-06-21,188.33225433518658
2000-06-22,185.88380012447615
2000-06-23,185.12889925292737
2000-06-26,185.038877183792
2000-06-27,184.08954839818708
2000-06-28,184.73713210612
2000-06-29,184.64016752878865
2000-06-30,185.31713349062215
2000-07-03,186.49284657657236
2000-07-04,189.46566974018953
2000-07-05,192.46897679801378
2000-07-06,191.25292530041722
2000-07-07,191.46114552359566
2000-07-10,190.43925578970456
2000-07-11,192.53259197301747
2000-07-12,192.95204996044626
2000-07-13,193.83601888196986
2000-07-14,195.51134766967132
2000-07-17,195.2881328133556
2000-07-18,195.721807152046
2000-07-19,194.82221201967732
2000-07-20,195.35212920461643
2000-07-21,196.81672871711496
2000-07-24,194.36451527408315
2000-07-25,196.2545516710746
2000-07-26,195.50409055927122
2000-07-27,192.0957155564666
2000-07-28,191.3911991779417
2000-07-31,189.38139962427687
2000-08-01,189.83357427454462
2000-08-02,189.91232246170705
2000-08-03,189.9442430114761
2000-08-04,191.4032869763198
2000-08-07,191.4032869763198
2000-08-08,193.98192861025206
2000-08-09,193.48528809375486
2000-08-10,193.3096650745171
2000-08-11,195.02705381474735
2000-08-14,196.53868949142276
2000-08-15,196.94203340347636
2000-08-16,196.37183082212056
2000-08-17,196.29394733708344
2000-08-18,197.47315568728527
2000-08-21,198.3061336484694
2000-08-22,199.43255833712738
2000-08-23,199.51831163588312
2000-08-24,198.3608639795844
2000-08-25,199.51031651318706
2000-08-28,201.39264827138828
2000-08-29,199.6062198734447
2000-08-30,201.7589234675333
2000-08-31,201.25053083049772
2000-09-01,201.2967631516323
2000-09-04,201.71098190704726
2000-09-05,203.01207263162857
2000-09-06,201.38326498190915
2000-09-07,202.35610293114146
2000-09-08,202.00238564705256
2000-09-11,202.08711043984266
2000-09-12,201.13964309828583
2000-09-13,201.61836534682766
2000-09-14,199.73538993194276
2000-09-15,199.56831734333707
2000-09-18,201.36951687138546
2000-09-19,199.59868581585286
2000-09-20,201.7446252478758
2000-09-21,199.2200118831395
2000-09-22,200.48358760313212
2000-09-25,198.6822426191216
2000-09-26,198.6480420795989
2000-09-27,197.23039767709548
2000-09-28,198.0055853267131
2000-09-29,199.36175268816672
2000-10-02,200.30949405090803
2000-10-03,199.93839443971132
2000-10-04,200.53465219933798
2000-10-05,200.44327089174027
2000-10-06,202.17186649230052
2000-10-09,201.05987851841837
2000-10-10,201.73344593796656
2000-10-11,202.23447002837793
2000-10-12,204.7984999445715
2000-10-13,204.2175260675331
2000-10-16,203.8358806441399
2000-10-17,204.50084072133134
2000-10-18,201.66169342345256
2000-10-19,201.1520928695462
2000-10-20,203.01936562740383
2000-10-23,204.96400333536204
2000-10-24,204.65146893897847
2000-10-25,204.13207382109294
2000-10-26,204.7217990178341
2000-10-27,205.1176542272506
2000-10-30,205.11787704896577
2000-10-31,203.83824881172654
2000-11-01,205.27820029840973
2000-11-02,204.30500679344553
2000-11-03,206.220782275641
2000-11-06,206.39088907315897
2000-11-07,206.01010817873632
2000-11-08,205.33397490079528
2000-11-09,205.8788705501466
2000-11-10,205.55214030071346
2000-11-13,203.28890460547606
2000-11-14,202.07527353153463
2000-11-15,201.66059109263006
2000-11-16,202.42173660615387
2000-11-17,202.4200054704175
2000-11-20,202.11456583703156
2000-11-21,201.15133859789535
2000-11-22,200.51756974888434
2000-11-23,198.62795600006095
2000-11-24,199.27551669205548
2000-11-27,198.23346574466237
2000-11-28,198.08488562698756
2000-11-29,195.72579165497646
2000-11-30,192.69659837398325
2000-12-01,194.06603593060922
2000-12-04,196.10029887195682
2000-12-05,196.15823541356528
2000-12-06,197.37546197986376
2000-12-07,197.19819906320768
2000-12-08,199.76267399676982
2000-12-11,201.28332130300132
2000-12-12,201.7905138476174
2000-12-13,201.9210762966096
2000-12-14,203.66395811377402
2000-12-15,201.5779048337732
2000-12-18,202.69758334896005
2000-12-19,205.6154297345927
2000-12-20,203.80904771064672
2000-12-21,204.1141932935019
2000-12-22,204.40314737896657
2000-12-25,204.40314737896657
2000-12-26,204.40314737896654
2000-12-27,205.5470352266557
2000-12-28,206.0490174356923
2000-12-29,206.89888849103426
2001-01-01,206.89888849103426
2001-01-02,203.68163027147972
2001-01-03,196.19895520235144
2001-01-04,200.6066162090474
2001-01-05,200.16974211089635
2001-01-08,201.2092596044876
2001-01-09,201.01311330910747
2001-01-10,198.60167932657865
2001-01-11,201.10400672107374
2001-01-12,201.6686334129098
2001-01-15,201.29338522089725
2001-01-16,201.57048516746175
2001-01-17,203.43473584360785
2001-01-18,203.2616883510985
2001-01-19,204.27524538692504
2001-01-22,204.75334448627655
2001-01-23,207.0520378036382
2001-01-24,205.32381531122508
2001-01-25,210.2746836311786
2001-01-26,205.14989402495712
2001-01-29,208.23859939299143
2001-01-30,203.68818964877212
2001-01-31,202.59073269794612
2001-02-01,205.64894484102433
2001-02-02,203.69971976932607
2001-02-05,201.28300239851006
2001-02-06,202.50616315464057
2001-02-07,205.98573071680107
2001-02-08,206.97727540477192
2001-02-09,206.70939025355958
2001-02-12,205.07793356559029
2001-02-13,204.81690734356238
2001-02-14,206.2465833069449
2001-02-15,207.40911536924
2001-02-16,210.2772115504444
2001-02-19,208.64357144411073
2001-02-20,212.18646629530545
2001-02-21,211.5856925630888
2001-02-22,212.8444578262173
2001-02-23,215.07249638549618
2001-02-26,212.12914062444005
2001-02-27,213.78161258750683
2001-02-28,211.84553994621902
2001-03-01,210.20932325362165
2001-03-02,206.2011089194519
2001-03-05,211.67627217500467
2001-03-06,209.2186827092354
2001-03-07,213.011300174258
2001-03-08,212.2442444207535
2001-03-09,211.4211487099933
2001-03-12,208.64104968081963
2001-03-13,207.50262897948124
2001-03-14,205.80769598446074
2001-03-15,204.3804851793457
2001-03-16,201.6315179944305
2001-03-19,200.58625442991897
2001-03-20,200.47105482356676
2001-03-21,195.46915108872452
2001-03-22,186.61093804658296
2001-03-23,189.4696668731493
2001-03-26,190.40499287752553
2001-03-27,192.23250323534495
2001-03-28,191.61554542164825
2001-03-29,188.98377611628717
2001-03-30,186.78069083390358
2001-04-02,186.14251495126348
2001-04-03,184.80078672207574
2001-04-04,183.2943667062452
2001-04-05,182.78228360431203
2001-04-06,185.0844089292289
2001-04-09,186.95675918404757
2001-04-10,189.73551997842182
2001-04-11,192.9890600350732
2001-04-12,193.48497411814893
2001-04-13,193.48497411814893
2001-04-16,193.48497411814895
2001-04-17,194.76250162916114
2001-04-18,194.05277391707452
2001-04-19,195.0008417890482
2001-04-20,195.9463550471162
2001-04-23,195.34317561508863
2001-04-24,193.9371453224099
2001-04-25,195.78032367440414
2001-04-26,196.22840647745778
2001-04-27,198.60654163770246
2001-04-30,199.3439960706863
2001-05-01,200.23214659038103
2001-05-02,200.43898939385616
2001-05-03,201.27930805925416
2001-05-04,203.8356516793157
2001-05-07,203.83565167931573
2001-05-08,204.69324554118626
2001-05-09,205.4295546789193
2001-05-10,206.05979616902752
2001-05-11,205.40590214515166
2001-05-14,207.2180755657243
2001-05-15,205.43725718859073
2001-05-16,206.8760217608469
2001-05-17,208.70731535782707
2001-05-18,208.5825491377906
2001-05-21,208.64694019260094
2001-05-22,210.77816690303158
2001-05-23,215.67400343850892
2001-05-24,211.75604849290946
2001-05-25,210.08080834180404
2001-05-28,207.8946055334763
2001-05-29,209.25257285356162
2001-05-30,208.45616196815322
2001-05-31,208.5824430240298
2001-06-01,210.96795666385444
2001-06-04,210.96795666385444
2001-06-05,212.99000079291915
2001-06-06,215.3727968345539
2001-06-07,214.1326209336823
2001-06-08,214.15258587539927
2001-06-11,211.8632092038018
2001-06-12,213.1451301972894
2001-06-13,213.671769324293
2001-06-14,213.7864906617618
2001-06-15,213.55369105259535
2001-06-18,216.70938750303327
2001-06-19,215.1674061943591
2001-06-20,215.27532444444444
2001-06-21,218.10960400818448
2001-06-22,216.79343448851503
2001-06-25,217.84499722207303
2001-06-26,214.93586935815347
2001-06-27,216.137236217331
2001-06-28,214.2138770224946
2001-06-29,214.47325964111596
2001-07-02,215.10040041086606
2001-07-03,213.86784284213525
2001-07-04,214.5742253173658
2001-07-05,213.90769041647522
2001-07-06,215.4149571847315
2001-07-09,215.35965214150082
2001-07-10,213.2034905368414
2001-07-11,212.31425282906085
2001-07-12,213.6340051401845
2001-07-13,215.87676669604946
2001-07-16,216.38251843150698
2001-07-17,215.00154343639434
2001-07-18,215.4354548756414
2001-07-19,214.23313103554227
2001-07-20,214.2745443851007
2001-07-23,215.0052344360319
2001-07-24,213.98906408566165
2001-07-25,212.55644707289392
2001-07-26,210.7923852359477
2001-07-27,213.10664328509523
2001-07-30,212.9813566952433
2001-07-31,209.84895521640868
2001-08-01,210.00257713165985
2001-08-02,211.55289994624195
2001-08-03,210.64544327394984
2001-08-06,209.9522121914129
2001-08-07,211.61521674582906
2001-08-08,212.3357812519395
2001-08-09,208.63692827239777
2001-08-10,209.62683633235335
2001-08-13,209.12707215703907
2001-08-14,209.3949636343227
2001-08-15,212.48019632670935
2001-08-16,211.25949914256023
2001-08-17,207.854884680387
2001-08-20,209.32266156702084
2001-08-21,205.85592697974215
2001-08-22,206.03425157187257
2001-08-23,207.78480665603246
2001-08-24,206.02004744519272
2001-08-27,207.67757107780136
2001-08-28,209.0549352885929
2001-08-29,209.21210241096264
2001-08-30,208.47411745213688
2001-08-31,208.77295380729188
2001-09-03,211.68831135949952
2001-09-04,212.50930668434745
2001-09-05,210.29456527592373
2001-09-06,207.01967545597614
2001-09-07,206.50874794960276
2001-09-10,200.7419842110483
2001-09-11,190.79576168646346
2001-09-12,189.36209800736432
2001-09-13,192.70550772176395
2001-09-14,193.102281699525
2001-09-17,184.73079751143038
2001-09-18,185.56515633448376
2001-09-19,178.53849936769632
2001-09-20,167.8922074433071
2001-09-21,159.4733997036136
2001-09-24,167.53326037295722
2001-09-25,168.63314719861322
2001-09-26,169.84716494686182
2001-09-27,166.79749842586554
2001-09-28,169.1520614067052
2001-10-01,168.09354510189397
2001-10-02,166.60204411193413
2001-10-03,165.49222858676515
2001-10-04,168.68705916214827
2001-10-05,169.63840129248078
2001-10-08,167.2893514756341
2001-10-09,168.78712937418086
2001-10-10,168.9425847303921
2001-10-11,172.02293277958836
2001-10-12,174.06373945521116
2001-10-15,172.7091646897029
2001-10-16,174.1953677510434
2001-10-17,176.13694807536064
2001-10-18,177.68665700678602
2001-10-19,174.8198867820281
2001-10-22,176.23773311211312
2001-10-23,181.07069724873992
2001-10-24,179.1133877865083
2001-10-25,178.372632603505
2001-10-26,178.32069927201613
2001-10-29,178.5588675051893
2001-10-30,177.20475611109865
2001-10-31,176.50797400284728
2001-11-01,176.51331042786396
2001-11-02,176.7553959146226
2001-11-05,180.3702991434822
2001-11-06,184.59202679178452
2001-11-07,182.660374107285
2001-11-08,182.0546872647126
2001-11-09,180.0366310635022
2001-11-12,180.96657633977244
2001-11-13,183.08094714954746
2001-11-14,184.84037088699205
2001-11-15,189.3731189776958
2001-11-16,191.14306629702085
2001-11-19,192.8664668046714
2001-11-20,195.3318839617705
2001-11-21,191.55957886550857
2001-11-22,195.2047061995627
2001-11-23,198.09780864732338
2001-11-26,199.39959675244538
2001-11-27,198.20099438289628
2001-11-28,197.63983845577056
2001-11-29,193.9696895475455
2001-11-30,193.32378507036515
2001-12-03,193.91239298501816
2001-12-04,195.88266922526287
2001-12-05,196.9552427250927
2001-12-06,198.49553929204728
2001-12-07,199.58184089565253
2001-12-10,200.04086923913235
2001-12-11,201.22355399279468
2001-12-12,201.36488874203098
2001-12-13,199.74219362787406
2001-12-14,200.49577659636583
2001-12-17,198.2146659865695
2001-12-18,201.8900996341964
2001-12-19,202.08898529133762
2001-12-20,202.15098865030467
2001-12-21,202.81565636360205
2001-12-24,202.81565636360205
2001-12-25,202.81565636360205
2001-12-26,202.81565636360205
2001-12-27,202.2728605596497
2001-12-28,203.92203818874512
2001-12-31,206.85355621627406
2002-01-01,206.85355621627406
2002-01-02,204.95933228406082
2002-01-03,207.83987622268452
2002-01-04,210.0971651050334
2002-01-07,211.6554255945042
2002-01-08,212.22092087110968
2002-01-09,211.33748060745472
2002-01-10,208.31361981262822
2002-01-11,209.75584505873013
2002-01-14,208.3900763290403
2002-01-15,207.52553774604053
2002-01-16,207.41642822734295
2002-01-17,208.56514027642282
2002-01-18,209.47966023129044
2002-01-21,208.8798005013747
2002-01-22,208.05405371203102
2002-01-23,207.5804504616133
2002-01-24,208.2403521151211
2002-01-25,208.29489729301986
2002-01-28,209.00121619788408
2002-01-29,207.18683900875075
2002-01-30,204.40714936211134
2002-01-31,204.36733012000758
2002-02-01,207.2760103462025
2002-02-04,208.2254397605153
2002-02-05,204.86761499475546
2002-02-06,204.44012014481913
2002-02-07,199.80828569335662
2002-02-08,202.79062450650116
2002-02-11,204.12911868662064
2002-02-12,204.80015907481436
2002-02-13,206.30275604931387
2002-02-14,207.99237545056252
2002-02-15,210.98816662125213
2002-02-18,208.6539087577694
2002-02-19,207.2660058607128
2002-02-20,207.7848744171912
2002-02-21,207.31114346645245
2002-02-22,205.71225538734296
2002-02-25,205.45014990071758
2002-02-26,205.63542938628413
2002-02-27,206.3904543092064
2002-02-28,206.6481130179846
2002-03-01,209.8354984347345
2002-03-04,212.2245817520559
2002-03-05,213.3934427499428
2002-03-06,212.05738532657938
2002-03-07,211.39303590463024
2002-03-08,217.23976478479682
2002-03-11,217.10684253807966
2002-03-12,216.86298668786023
2002-03-13,215.81880192580823
2002-03-14,217.2351039244849
2002-03-15,218.59629914296977
2002-03-18,217.91783179708062
2002-03-19,220.75737182316865
2002-03-20,219.89358025323492
2002-03-21,219.69457271770983
2002-03-22,220.4982008492759
2002-03-25,220.11066796876972
2002-03-26,220.88004824935254
2002-03-27,221.59497397669162
2002-03-28,221.8824324626644
2002-03-29,221.8824324626644
2002-04-01,221.8824324626644
2002-04-02,224.36806306771857
2002-04-03,222.5455181865072
2002-04-04,224.90690083110638
2002-04-05,230.33769691599107
2002-04-08,227.0713872308093
2002-04-09,223.0947838645296
2002-04-10,225.32594773151592
2002-04-11,226.04984943485888
2002-04-12,227.2006421701753
2002-04-15,229.10163919657373
2002-04-16,229.13455569642048
2002-04-17,228.86675718621942
2002-04-18,229.8592291591572
2002-04-19,230.45206191879137
2002-04-22,229.86108917453188
2002-04-23,231.036228329475
2002-04-24,232.88029075882213
2002-04-25,234.63616957271643
2002-04-26,231.30733934846504
2002-04-29,231.70190999314158
2002-04-30,233.47513512166114
2002-05-01,233.88994342953373
2002-05-02,236.12514429323974
2002-05-03,236.99196484114887
2002-05-06,236.99196484114884
2002-05-07,234.9768149937338
2002-05-08,236.02589226508678
2002-05-09,238.1970066569461
2002-05-10,235.18174758782683
2002-05-13,237.56697912432355
2002-05-14,238.36776772671303
2002-05-15,239.32278570288506
2002-05-16,239.71268946021402
2002-05-17,238.3982072570525
2002-05-20,240.70348061824163
2002-05-21,241.42916151234112
2002-05-22,239.826567966088
2002-05-23,237.6982233490531
2002-05-24,236.20317091638267
2002-05-27,235.54353825483645
2002-05-28,236.28282312725193
2002-05-29,235.07081817083656
2002-05-30,233.42193922362458
2002-05-31,235.02327165547305
2002-06-03,235.02327165547305
2002-06-04,234.0754392277765
2002-06-05,234.19646216424368
2002-06-06,234.74897302027088
2002-06-07,233.42408886121717
2002-06-10,234.50992715350299
2002-06-11,236.059381631636
2002-06-12,235.59758714915748
2002-06-13,236.06714198665517
2002-06-14,230.10532322934404
2002-06-17,230.6699143504589
2002-06-18,231.1602525220801
2002-06-19,229.71712076749822
2002-06-20,227.56306117218293
2002-06-21,227.10806423914565
2002-06-24,226.28880280594407
2002-06-25,226.9090375730932
2002-06-26,220.37527448429344
2002-06-27,221.64280458215987
2002-06-28,223.20855788436052
2002-07-01,223.4970094429982
2002-07-02,222.53333283841272
2002-07-03,220.15836411514684
2002-07-04,222.003887999479
2002-07-05,223.5293891803376
2002-07-08,222.8291240328362
2002-07-09,220.79842325376984
2002-07-10,219.4884650075926
2002-07-11,215.77211898586842
2002-07-12,216.39230100673956
2002-07-15,212.1555561364148
2002-07-16,209.317651897124
2002-07-17,212.2063637288354
2002-07-18,212.12623753252555
2002-07-19,210.91027338776271
2002-07-22,208.39547802806143
2002-07-23,205.39995966144758
2002-07-24,199.14615533468523
2002-07-25,202.75509511418215
2002-07-26,201.83425565494952
