Date,SWITZERLAND SMALL VALUE
1999-11-22,374.36711898731687
1999-11-23,375.28928697402654
1999-11-24,376.63352697389286
1999-11-25,380.11567415726967
1999-11-26,382.4831785850886
1999-11-29,382.46973203893526
1999-11-30,384.1796972191445
1999-12-01,384.6931845355746
1999-12-02,386.60344077593817
1999-12-03,389.58275167668114
1999-12-06,391.6350255918255
1999-12-07,389.12306716651807
1999-12-08,387.3109165732951
1999-12-09,389.8957951998695
1999-12-10,389.5010457939554
1999-12-13,389.81630997650103
1999-12-14,391.6032839217821
1999-12-15,389.08891024502606
1999-12-16,388.7337470011077
1999-12-17,389.96698701398304
1999-12-20,393.21799107739815
1999-12-21,394.76720231676694
1999-12-22,396.2452482455756
1999-12-23,397.94547571000413
1999-12-24,397.94547571000413
1999-12-27,396.71963630314775
1999-12-28,397.3394322837863
1999-12-29,400.39608828614297
1999-12-30,402.08989245539954
1999-12-31,402.08989245539954
2000-01-03,401.7368357064726
2000-01-04,400.7510564861117
2000-01-05,397.8505551943471
2000-01-06,402.5136345858867
2000-01-07,407.33221288316474
2000-01-10,410.3520965205582
2000-01-11,413.5221130014206
2000-01-12,416.71347655100897
2000-01-13,421.1866493033442
2000-01-14,422.46955281753554
2000-01-17,424.70235397420197
2000-01-18,422.2158008279295
2000-01-19,423.5622142834288
2000-01-20,425.36533373407
2000-01-21,426.7642035416583
2000-01-24,426.35985079518014
2000-01-25,422.7510162452676
2000-01-26,424.2536943488698
2000-01-27,426.5031967291903
2000-01-28,429.5247363884174
2000-01-31,425.82805886917345
2000-02-01,429.5417040219519
2000-02-02,431.83467656936557
2000-02-03,435.94828896259185
2000-02-04,443.33986275925776
2000-02-07,448.4181489909912
2000-02-08,450.17067904432525
2000-02-09,450.0602851983807
2000-02-10,447.77248147740994
2000-02-11,452.013219866408
2000-02-14,453.0424046811854
2000-02-15,448.8612768358678
2000-02-16,447.1046364493865
2000-02-17,445.6712540606685
2000-02-18,447.89843736052467
2000-02-21,446.3780855989932
2000-02-22,448.2503074143231
2000-02-23,453.7385589212678
2000-02-24,459.2004771421245
2000-02-25,463.09459545632785
2000-02-28,461.09186782602313
2000-02-29,458.4984860423743
2000-03-01,465.3164921487287
2000-03-02,471.8731647368651
2000-03-03,474.02136728550255
2000-03-06,475.71828326046915
2000-03-07,473.9470968814121
2000-03-08,469.9775868378361
2000-03-09,466.9609928978727
2000-03-10,468.5989519450767
2000-03-13,458.25717855928843
2000-03-14,457.70013193335194
2000-03-15,453.75056811494875
2000-03-16,454.76926899885916
2000-03-17,458.76770396538905
2000-03-20,462.1632565381078
2000-03-21,459.98006222893264
2000-03-22,461.20035892980474
2000-03-23,465.0676729250075
2000-03-24,469.7637648913917
2000-03-27,469.1695012031653
2000-03-28,467.40461973509315
2000-03-29,472.9000332653845
2000-03-30,467.2810324272007
2000-03-31,467.427105036167
2000-04-03,469.57503953203934
2000-04-04,463.97902261558414
2000-04-05,461.390028143884
2000-04-06,467.41619260716107
2000-04-07,469.58560140530705
2000-04-10,471.43260051324484
2000-04-11,469.49870334641986
2000-04-12,467.08305159932297
2000-04-13,459.8111811475688
2000-04-14,456.4578660627684
2000-04-17,448.99002478347904
2000-04-18,451.1694109885219
2000-04-19,452.2284758789578
2000-04-20,454.73899366470687
2000-04-21,454.73899366470687
2000-04-24,455.401051385256
2000-04-25,453.62247737193377
2000-04-26,456.71393092137237
2000-04-27,455.07533638040445
2000-04-28,459.5235140138316
2000-05-01,461.2017088949063
2000-05-02,465.7510914586505
2000-05-03,468.14481298543234
2000-05-04,467.87344881924076
2000-05-05,468.57132926301364
2000-05-08,468.4179535011698
2000-05-09,466.3707221804972
2000-05-10,461.44175057832575
2000-05-11,463.66502129299437
2000-05-12,466.94249244849334
2000-05-15,466.8627898458856
2000-05-16,471.2312465015057
2000-05-17,470.6244463193646
2000-05-18,471.30335452072643
2000-05-19,470.03999077710665
2000-05-22,466.95022483522575
2000-05-23,464.14874602384606
2000-05-24,459.06986627965074
2000-05-25,462.98115427855686
2000-05-26,459.8261491975832
2000-05-29,457.8650953586148
2000-05-30,454.28687895420785
2000-05-31,459.9078360531578
2000-06-01,459.48738546568933
2000-06-02,460.9349664641092
2000-06-05,461.5439467948749
2000-06-06,462.97428808756234
2000-06-07,463.2950293679866
2000-06-08,464.81091424883607
2000-06-09,465.2943689336599
2000-06-12,466.3305967890957
2000-06-13,465.2315999741362
2000-06-14,466.26077108633945
2000-06-15,465.34678653528886
2000-06-16,467.4105762495188
2000-06-19,468.9066290349358
2000-06-20,469.2658004447294
2000-06-21,472.7899473929372
2000-06-22,471.9356895932376
2000-06-23,470.84466884998915
2000-06-26,471.6885377081127
2000-06-27,471.12219458328565
2000-06-28,470.4780203521885
2000-06-29,466.50354769646077
2000-06-30,470.2334044125337
2000-07-03,472.01846672200105
2000-07-04,473.7564632960106
2000-07-05,475.2714218639484
2000-07-06,473.89627461654334
2000-07-07,476.7254275543949
2000-07-10,476.3985566688837
2000-07-11,478.3489525212003
2000-07-12,477.9819280025754
2000-07-13,478.48461918188826
2000-07-14,482.7692047260118
2000-07-17,482.41778366443134
2000-07-18,483.0673819554797
2000-07-19,482.05251507822635
2000-07-20,482.47030670097445
2000-07-21,482.1193665357737
2000-07-24,482.71651899050295
2000-07-25,482.5960091997249
2000-07-26,482.73061612198507
2000-07-27,481.8198716876673
2000-07-28,483.4813319136296
2000-07-31,482.8381232740959
2000-08-01,483.05306340125134
2000-08-02,483.12212745416724
2000-08-03,483.75834055927726
2000-08-04,485.23735792021097
2000-08-07,487.0116321863217
2000-08-08,490.73689620197365
2000-08-09,489.8233755658617
2000-08-10,489.3674287577508
2000-08-11,486.7011897022267
2000-08-14,487.2496746771743
2000-08-15,488.2630946763762
2000-08-16,490.0800490229415
2000-08-17,490.9421134690579
2000-08-18,491.0800155359193
2000-08-21,493.21902111231225
2000-08-22,493.56711302581857
2000-08-23,499.01721265789297
2000-08-24,501.6025705207791
2000-08-25,500.9023439847845
2000-08-28,500.92231039313236
2000-08-29,499.2673762945036
2000-08-30,496.1991006796752
2000-08-31,497.5727842677708
2000-09-01,500.5153910375873
2000-09-04,500.0599894177526
2000-09-05,499.90357166824975
2000-09-06,500.23168915912873
2000-09-07,500.231555514018
2000-09-08,499.9169543240068
2000-09-11,506.45533658278583
2000-09-12,505.44233296345675
2000-09-13,505.4514524885641
2000-09-14,505.3410558128188
2000-09-15,503.6391628124772
2000-09-18,505.79394886271746
2000-09-19,507.3268429079722
2000-09-20,508.9286128394891
2000-09-21,500.1594539997491
2000-09-22,500.36038270209355
2000-09-25,505.03283404180803
2000-09-26,500.6165670293372
2000-09-27,501.99036505956326
2000-09-28,501.50524011202674
2000-09-29,509.9375954480849
2000-10-02,510.0476306001797
2000-10-03,510.5386693851417
2000-10-04,509.34729800053793
2000-10-05,510.45247969970245
2000-10-06,507.1956487361386
2000-10-09,504.6648646608352
2000-10-10,503.9216892836784
2000-10-11,501.0823576607791
2000-10-12,504.47605579667413
2000-10-13,500.97732836670275
2000-10-16,495.73571963352896
2000-10-17,497.1468250319746
2000-10-18,492.9158358433311
2000-10-19,496.8503255514993
2000-10-20,501.3535920730886
2000-10-23,503.28445969008254
2000-10-24,506.91112811527904
2000-10-25,508.0549076404036
2000-10-26,503.35889964450865
2000-10-27,503.46533735271083
2000-10-30,502.86998043509493
2000-10-31,504.4662601604356
2000-11-01,504.9985048283221
2000-11-02,503.73491126486255
2000-11-03,505.16732980412064
2000-11-06,507.79500101206173
2000-11-07,504.13340531835394
2000-11-08,504.8539277295925
2000-11-09,504.466049550388
2000-11-10,503.93583782840795
2000-11-13,500.81028520441265
2000-11-14,502.67975978237695
2000-11-15,499.82561932212093
2000-11-16,499.29306361885114
2000-11-17,502.00328295368587
2000-11-20,499.45988510868204
2000-11-21,500.4802671189335
2000-11-22,498.2400374015694
2000-11-23,495.23258108688674
2000-11-24,501.14209313799665
2000-11-27,504.03189727765226
2000-11-28,499.5314714808287
2000-11-29,496.6336742230664
2000-11-30,494.6830664331141
2000-12-01,494.56439534353024
2000-12-04,493.8616946168869
2000-12-05,496.6401597283625
2000-12-06,497.6203852972769
2000-12-07,495.95694356181724
2000-12-08,499.207866722161
2000-12-11,501.4025249178689
2000-12-12,499.8918975410165
2000-12-13,499.5981723663347
2000-12-14,497.77366168670915
2000-12-15,496.20358454217796
2000-12-18,496.6532916708527
2000-12-19,493.60211918306123
2000-12-20,489.43224222244777
2000-12-21,484.4148967324571
2000-12-22,487.91056758481886
2000-12-25,487.91056758481886
2000-12-26,488.81198750874483
2000-12-27,489.3530799053615
2000-12-28,492.61893077297185
2000-12-29,497.14110093602926
2001-01-01,497.14110093602926
2001-01-02,496.55070614105074
2001-01-03,497.35749178042096
2001-01-04,498.0272842530107
2001-01-05,496.69383362159516
2001-01-08,494.55223792684706
2001-01-09,497.2355966842414
2001-01-10,495.15428599250293
2001-01-11,489.4870861136733
2001-01-12,491.27262712038066
2001-01-15,493.6015045994648
2001-01-16,495.02223150543347
2001-01-17,499.87407247096377
2001-01-18,502.5220185074066
2001-01-19,501.9070241116983
2001-01-22,499.841081905847
2001-01-23,499.7181351206868
2001-01-24,500.8141867752794
2001-01-25,505.55950541463574
2001-01-26,504.7508776168759
2001-01-29,506.2603087674961
2001-01-30,505.62058975269025
2001-01-31,504.56733650021766
2001-02-01,502.04089196289664
2001-02-02,498.2966938358721
2001-02-05,499.68407175886443
2001-02-06,499.71661548650985
2001-02-07,500.10000236736107
2001-02-08,502.17825227238114
2001-02-09,500.7583693565122
2001-02-12,501.24757288382216
2001-02-13,500.5790607700052
2001-02-14,500.66438596590615
2001-02-15,502.9630427653976
2001-02-16,500.4441304735243
2001-02-19,498.980628141735
2001-02-20,501.02728396538225
2001-02-21,499.28831453095245
2001-02-22,497.2005074805948
2001-02-23,496.57560223366164
2001-02-26,496.3138415138483
2001-02-27,495.50950140842303
2001-02-28,493.386162010652
2001-03-01,489.2513753181032
2001-03-02,489.5339763704619
2001-03-05,490.92540064562905
2001-03-06,492.28942265909893
2001-03-07,491.81864851292136
2001-03-08,491.3704070862215
2001-03-09,488.4732777879453
2001-03-12,486.24736279308786
2001-03-13,486.6945316673029
2001-03-14,481.17802490129185
2001-03-15,481.58586973444295
2001-03-16,480.02188249221143
2001-03-19,476.2852215765398
2001-03-20,477.1010819215937
2001-03-21,471.9594139880209
2001-03-22,463.37284226108704
2001-03-23,468.3611348047461
2001-03-26,469.5164892580508
2001-03-27,472.87293400933646
2001-03-28,472.2856710800946
2001-03-29,472.09411894379264
2001-03-30,475.0652385318677
2001-04-02,474.07927270868765
2001-04-03,471.2805331800484
2001-04-04,467.44718482381296
2001-04-05,472.00582716277955
2001-04-06,471.575997976689
2001-04-09,471.0024811352431
2001-04-10,475.6177910672603
2001-04-11,476.9646215935816
2001-04-12,475.57236047893383
2001-04-13,475.57236047893383
2001-04-16,475.6058691411448
2001-04-17,474.3401922780512
2001-04-18,472.4234766934181
2001-04-19,472.0045821169691
2001-04-20,472.7511287500147
2001-04-23,472.97329049110454
2001-04-24,471.66677088736367
2001-04-25,469.09214406490344
2001-04-26,467.64498853427386
2001-04-27,468.64189809926165
2001-04-30,471.31129793360407
2001-05-01,470.221721120123
2001-05-02,468.89599935849924
2001-05-03,470.7004701131172
2001-05-04,467.7552012048361
2001-05-07,466.5831083867511
2001-05-08,469.57527371747375
2001-05-09,467.8843673996503
2001-05-10,469.30058957964053
2001-05-11,472.4198747398029
2001-05-14,470.7996586172871
2001-05-15,471.9104060323249
2001-05-16,472.0293882819865
2001-05-17,474.32609760617737
2001-05-18,474.7481276472147
2001-05-21,476.24329547033835
2001-05-22,477.86505219232174
2001-05-23,479.5060242668279
2001-05-24,480.13263059078116
2001-05-25,478.7621004119096
2001-05-28,476.3920124240712
2001-05-29,478.3960265992364
2001-05-30,477.97778885876056
2001-05-31,479.74563254121426
2001-06-01,481.18023330486125
2001-06-04,481.62646498316855
2001-06-05,483.7033899347162
2001-06-06,480.7875871615108
2001-06-07,481.93346572934223
2001-06-08,480.216848951823
2001-06-11,481.1505552783373
2001-06-12,476.9977533487657
2001-06-13,475.6621963910128
2001-06-14,471.5918830568155
2001-06-15,469.6992104828188
2001-06-18,468.4373426136711
2001-06-19,466.0651364415829
2001-06-20,462.9146966138178
2001-06-21,464.84925940912876
2001-06-22,464.8402449164201
2001-06-25,464.0633131295582
2001-06-26,461.22917374630276
2001-06-27,462.4961083543709
2001-06-28,463.5595683071431
2001-06-29,466.7051971543168
2001-07-02,463.9149218153681
2001-07-03,460.0357220493886
2001-07-04,461.5946647326978
2001-07-05,460.7152542766176
2001-07-06,457.5548569704912
2001-07-09,456.0984711215698
2001-07-10,457.2765011340565
2001-07-11,455.71612343778907
2001-07-12,455.53112895865985
2001-07-13,449.1635635279481
2001-07-16,449.40243552683745
2001-07-17,447.7336867720509
2001-07-18,450.0808009474412
2001-07-19,451.5240172966929
2001-07-20,449.55780957171777
2001-07-23,448.0706933305664
2001-07-24,446.07181181433975
2001-07-25,443.2896856357233
2001-07-26,440.6599450447967
2001-07-27,439.7519434537814
2001-07-30,439.6828950244174
2001-07-31,442.91139171941506
2001-08-01,446.29423540764753
2001-08-02,446.09775161520895
2001-08-03,444.5096038561764
2001-08-06,442.3342906026386
2001-08-07,442.46551101517986
2001-08-08,442.02956044873014
2001-08-09,439.40781970565854
2001-08-10,436.5916343797517
2001-08-13,436.5666486825619
2001-08-14,435.79516776436253
2001-08-15,435.82849946517564
2001-08-16,434.20144102371734
2001-08-17,434.18343290305927
2001-08-20,433.64147126735855
2001-08-21,432.34587837685433
2001-08-22,429.02780795781064
2001-08-23,429.01280595180657
2001-08-24,428.7068322744703
2001-08-27,428.32496702304763
2001-08-28,423.823473997279
2001-08-29,423.7142996997269
2001-08-30,426.4887748953687
2001-08-31,424.34696132737264
2001-09-03,420.0441149574442
2001-09-04,419.5256919146641
2001-09-05,417.5542002688939
2001-09-06,414.3311521815698
2001-09-07,411.9941684211817
2001-09-10,408.7439439020726
2001-09-11,396.8275214815604
2001-09-12,397.63830651018344
2001-09-13,394.93661968246244
2001-09-14,392.23004681588543
2001-09-17,390.0985489402099
2001-09-18,389.4153494420933
2001-09-19,388.15403878860906
2001-09-20,377.1748244411905
2001-09-21,374.09471311845664
2001-09-24,371.099172879748
2001-09-25,368.1664397060196
2001-09-26,365.74744407752195
2001-09-27,360.3932503328575
2001-09-28,363.5311432623126
2001-10-01,365.43521923979125
2001-10-02,360.94829551904854
2001-10-03,353.20062858478025
2001-10-04,352.5313123781478
2001-10-05,357.10768245113115
2001-10-08,353.2212561803864
2001-10-09,350.3124672680813
2001-10-10,348.6077712614745
2001-10-11,355.6985191002948
2001-10-12,356.5825166004944
2001-10-15,358.3251004317869
2001-10-16,360.6184566341005
2001-10-17,365.3795278714166
2001-10-18,365.9496254054522
2001-10-19,366.03937779894403
2001-10-22,364.854773608987
2001-10-23,368.3196307521612
2001-10-24,368.7710660454433
2001-10-25,369.66692759314805
2001-10-26,373.1053891056783
2001-10-29,369.56304899101633
2001-10-30,367.6967208079324
2001-10-31,368.66216722440555
2001-11-01,368.10518086255894
2001-11-02,366.43089450488327
2001-11-05,366.7557872201813
2001-11-06,367.5203578047431
2001-11-07,366.74801910541504
2001-11-08,367.8757491186915
2001-11-09,369.19269396744505
2001-11-12,372.0635379848482
2001-11-13,373.0312909430324
2001-11-14,376.6973462281474
2001-11-15,384.7969388770533
2001-11-16,387.30952438101843
2001-11-19,394.7289834699921
2001-11-20,397.5926819182491
2001-11-21,395.76941601334556
2001-11-22,394.15803366873666
2001-11-23,391.2035104345602
2001-11-26,391.6109660257638
2001-11-27,391.2099731767642
2001-11-28,391.02983409654234
2001-11-29,387.54787305129315
2001-11-30,387.1223902716739
2001-12-03,384.721389414416
2001-12-04,385.54999260356743
2001-12-05,385.5541027419764
2001-12-06,385.99453017611256
2001-12-07,390.0754357708097
2001-12-10,387.7797638864947
2001-12-11,386.38223843841405
2001-12-12,387.9949974849149
2001-12-13,382.31550184335293
2001-12-14,383.58319106756244
2001-12-17,383.6338289550061
2001-12-18,382.0532309273042
2001-12-19,378.0568909280456
2001-12-20,377.3798177537256
2001-12-21,383.0909637868398
2001-12-24,378.6433672370398
2001-12-25,378.6433672370398
2001-12-26,378.24182224555227
2001-12-27,381.5716661279538
2001-12-28,387.23914262896255
2001-12-31,387.76721843063507
2002-01-01,387.76721843063507
2002-01-02,388.2454636728762
2002-01-03,387.72024002225254
2002-01-04,392.0890684267252
2002-01-07,394.87871260365523
2002-01-08,394.4118289090583
2002-01-09,399.31204118021157
2002-01-10,395.8195063952806
2002-01-11,399.8635326446902
2002-01-14,395.9175070445651
2002-01-15,394.84468935657424
2002-01-16,393.33138522556976
2002-01-17,392.7493026138757
2002-01-18,392.1699846089546
2002-01-21,392.3879366092075
2002-01-22,390.5296312613984
2002-01-23,389.22246347011577
2002-01-24,389.48892587206063
2002-01-25,391.09052026147407
2002-01-28,390.5561219830077
2002-01-29,388.77366094378925
2002-01-30,386.71882985000315
2002-01-31,387.6565553718528
2002-02-01,384.21942343841636
2002-02-04,383.13499367639247
2002-02-05,382.14526499641147
2002-02-06,379.36272682359447
2002-02-07,377.49123812851644
2002-02-08,379.1026512326307
2002-02-11,379.8522863134453
2002-02-12,378.23428962245663
2002-02-13,378.26737709814756
2002-02-14,381.4331008416245
2002-02-15,381.0451490821622
2002-02-18,379.94143132089766
2002-02-19,378.58336769071497
2002-02-20,379.2023048227599
2002-02-21,382.03436796881687
2002-02-22,380.7947466192413
2002-02-25,382.0669361969953
2002-02-26,382.58279284090105
2002-02-27,384.4618260354914
2002-02-28,387.60783952971184
2002-03-01,387.53391653173196
2002-03-04,389.91424424063536
2002-03-05,390.77714977313866
2002-03-06,394.245780650503
2002-03-07,399.5023955468049
2002-03-08,403.3035039984041
2002-03-11,402.39828188752927
2002-03-12,403.46092911302316
2002-03-13,402.9848578640702
2002-03-14,404.7651334083065
2002-03-15,404.0607106393258
2002-03-18,406.5697499523697
2002-03-19,404.31283829108304
2002-03-20,405.38263915919975
2002-03-21,405.01627322230166
2002-03-22,410.2116476066672
2002-03-25,410.56576109662046
2002-03-26,411.0273117878723
2002-03-27,411.3600195032452
2002-03-28,412.34297102976393
2002-03-29,412.34297102976393
2002-04-01,413.7265127957836
2002-04-02,414.125166920105
2002-04-03,419.15361851377025
2002-04-04,418.57416385258506
2002-04-05,418.55036601905385
2002-04-08,418.2068119735748
2002-04-09,419.0070201198291
2002-04-10,417.11524633075624
2002-04-11,419.61433582892363
2002-04-12,416.37719647379015
2002-04-15,414.9313364530635
2002-04-16,415.8544916473893
2002-04-17,419.72233912797617
2002-04-18,422.37605502187506
2002-04-19,421.6332722232053
2002-04-22,420.60877475045504
2002-04-23,421.46766251411833
2002-04-24,421.78879477782306
2002-04-25,420.60563444529976
2002-04-26,419.40867111583754
2002-04-29,417.1255567551805
2002-04-30,419.0992615899119
2002-05-01,420.7793269889871
2002-05-02,420.6052533335499
2002-05-03,420.8268936851756
2002-05-06,421.37661083059567
2002-05-07,420.88771450334576
2002-05-08,423.41624249018787
2002-05-09,424.6408443791406
2002-05-10,423.31523075592935
2002-05-13,422.54667631487297
2002-05-14,423.57160071117175
2002-05-15,427.33211190785624
2002-05-16,431.3969909677728
2002-05-17,430.8337655493019
2002-05-20,431.088004620488
2002-05-21,431.9250350010325
2002-05-22,433.0410949073862
2002-05-23,429.5825257516259
2002-05-24,428.7550310267537
2002-05-27,429.8951148215478
2002-05-28,429.1462941542913
2002-05-29,427.2943302684601
2002-05-30,427.437090303053
2002-05-31,432.8376194384703
2002-06-03,432.89168469263444
2002-06-04,429.25704240208694
2002-06-05,429.267196405253
2002-06-06,425.55973225613326
2002-06-07,423.1440068852577
2002-06-10,424.74893627529616
2002-06-11,426.04417529324445
2002-06-12,420.66496305829327
2002-06-13,419.45953079190593
2002-06-14,415.1117787436452
2002-06-17,417.7411828279111
2002-06-18,416.9244216134537
2002-06-19,416.6036405219382
2002-06-20,414.47760983622743
2002-06-21,412.182502584637
2002-06-24,407.34911757823573
2002-06-25,415.33067573752714
2002-06-26,403.70863034057766
2002-06-27,405.8847285105504
2002-06-28,411.67807725049306
2002-07-01,411.6536997132503
2002-07-02,405.60573656203013
2002-07-03,400.5249660393251
2002-07-04,402.92420346136663
2002-07-05,407.22446033724026
2002-07-08,406.2164206936833
2002-07-09,404.82099223208513
2002-07-10,400.3314752291611
2002-07-11,392.0848725012773
2002-07-12,390.446953495509
2002-07-15,379.663840032973
2002-07-16,375.4486838931458
2002-07-17,378.40713240430233
2002-07-18,381.78622809775163
2002-07-19,376.35754190304004
2002-07-22,367.18891836122793
2002-07-23,360.9044415207359
2002-07-24,349.94231459761704
2002-07-25,355.29239728608644
2002-07-26,360.34529828933137
2002-07-29,363.75144509755216
