Date,DENMARK SMALL VALUE
1999-07-01,189.64259784630056
1999-07-02,190.37163442767363
1999-07-05,191.99510603458734
1999-07-06,191.48133532806943
1999-07-07,190.67542322611735
1999-07-08,191.04766316146913
1999-07-09,191.37243036210208
1999-07-12,191.96884663010977
1999-07-13,191.26502600646074
1999-07-14,194.75116490692793
1999-07-15,195.25716983464162
1999-07-16,195.81242307439183
1999-07-19,195.11632268594323
1999-07-20,194.876703703088
1999-07-21,193.25772990988037
1999-07-22,192.87900037109316
1999-07-23,192.73918235142057
1999-07-26,192.26327757015196
1999-07-27,192.21107268503064
1999-07-28,192.6311816845105
1999-07-29,191.86961847690358
1999-07-30,191.44460302279228
1999-08-02,191.00302532882358
1999-08-03,191.41531894156677
1999-08-04,191.57722421512415
1999-08-05,188.52641816062055
1999-08-06,187.59426152467105
1999-08-09,189.12223514545917
1999-08-10,189.72157295210238
1999-08-11,190.54392353258882
1999-08-12,191.9751594029759
1999-08-13,192.35365697216045
1999-08-16,192.51745622173263
1999-08-17,193.78016463236673
1999-08-18,193.69588743621827
1999-08-19,194.5503406116826
1999-08-20,195.3781870180898
1999-08-23,195.02240561397505
1999-08-24,194.50197936972987
1999-08-25,195.93044561755488
1999-08-26,195.508682176035
1999-08-27,195.25627943780393
1999-08-30,195.86245506408386
1999-08-31,193.04941912303812
1999-09-01,193.66759858313026
1999-09-02,192.91584421723152
1999-09-03,191.61620519541415
1999-09-06,192.74455605180037
1999-09-07,193.32835511778637
1999-09-08,192.21716351166052
1999-09-09,192.36972645617843
1999-09-10,193.13647510183947
1999-09-13,193.76777519249143
1999-09-14,192.88221199229397
1999-09-15,192.43760117412353
1999-09-16,192.57363521406725
1999-09-17,192.70153269770302
1999-09-20,192.98040324765455
1999-09-21,191.7323962122189
1999-09-22,193.18129076502228
1999-09-23,193.00726766452118
1999-09-24,191.95084038089664
1999-09-27,191.7568806820471
1999-09-28,192.02204233064379
1999-09-29,191.8938503030493
1999-09-30,191.08785852451993
1999-10-01,189.96784968163163
1999-10-04,188.62077319144078
1999-10-05,188.66581092161584
1999-10-06,188.66596419464253
1999-10-07,188.99452959311657
1999-10-08,188.86938501489743
1999-10-11,189.10500868601073
1999-10-12,188.56189329097245
1999-10-13,187.9707543267314
1999-10-14,188.87683346121517
1999-10-15,188.17695739168929
1999-10-18,185.28087156506845
1999-10-19,185.90903139703303
1999-10-20,186.4178756557382
1999-10-21,186.82692093908418
1999-10-22,186.4854391681637
1999-10-25,186.99394669574522
1999-10-26,186.50701920768861
1999-10-27,187.18960917270633
1999-10-28,188.24673102055922
1999-10-29,190.0601498559398
1999-11-01,190.55547298431082
1999-11-02,189.9968700068559
1999-11-03,190.24687745184528
1999-11-04,190.50662367868748
1999-11-05,188.95832252832386
1999-11-08,188.62288727294805
1999-11-09,188.24869693535152
1999-11-10,189.33774556963465
1999-11-11,188.54589848739187
1999-11-12,188.90867724940912
1999-11-15,188.81527644867532
1999-11-16,189.30182405097537
1999-11-17,188.7775529326889
1999-11-18,187.88029846292335
1999-11-19,187.39949737482192
1999-11-22,186.71848895025818
1999-11-23,187.1362696210459
1999-11-24,187.19215252937718
1999-11-25,187.14942094716838
1999-11-26,186.57313966686604
1999-11-29,186.39719566716167
1999-11-30,186.93350097930016
1999-12-01,186.2177642739809
1999-12-02,186.0747152576113
1999-12-03,186.54884931758787
1999-12-06,186.87921865722728
1999-12-07,186.91431001592792
1999-12-08,187.74789311195573
1999-12-09,188.1702596821359
1999-12-10,188.9654643505602
1999-12-13,188.49463910657394
1999-12-14,188.3112407046136
1999-12-15,186.32279490318047
1999-12-16,187.07013613509156
1999-12-17,186.4993406736407
1999-12-20,185.64687418023541
1999-12-21,184.00072162617016
1999-12-22,186.15937968251035
1999-12-23,186.79628947784153
1999-12-24,186.79628947784153
1999-12-27,187.27736155371161
1999-12-28,187.84822309554147
1999-12-29,188.3222089109901
1999-12-30,189.6539439526712
1999-12-31,189.6539439526712
2000-01-03,190.83274447878233
2000-01-04,188.78137711106208
2000-01-05,186.79032517260978
2000-01-06,188.57530725193152
2000-01-07,189.11484866258036
2000-01-10,189.50954281599658
2000-01-11,190.50453202906368
2000-01-12,190.4962961265951
2000-01-13,191.6014188593945
2000-01-14,191.5055273247168
2000-01-17,192.36639651395402
2000-01-18,192.46609135166545
2000-01-19,192.1711464639439
2000-01-20,193.6889170522365
2000-01-21,193.2236729913412
2000-01-24,194.88025599756386
2000-01-25,193.5842674520275
2000-01-26,194.23395710776623
2000-01-27,195.41813430087527
2000-01-28,196.10434372857662
2000-01-31,194.91615507081056
2000-02-01,195.51327270828455
2000-02-02,196.6933866059083
2000-02-03,199.78934009688157
2000-02-04,201.36411689416187
2000-02-07,201.1134219150052
2000-02-08,204.06957425297736
2000-02-09,202.09373341011536
2000-02-10,200.70465900381845
2000-02-11,199.33334031542552
2000-02-14,201.24154248581942
2000-02-15,201.37222726266762
2000-02-16,202.31208435793417
2000-02-17,204.3916150499026
2000-02-18,206.266468157365
2000-02-21,205.32059368043335
2000-02-22,205.5521961648972
2000-02-23,206.51978182792368
2000-02-24,206.88495244212226
2000-02-25,207.31459176829497
2000-02-28,204.72642507303473
2000-02-29,204.7678520252125
2000-03-01,204.32052559820545
2000-03-02,202.68925995435225
2000-03-03,203.1394146916134
2000-03-06,204.68998015226873
2000-03-07,203.78507009927304
2000-03-08,204.14819896166244
2000-03-09,205.81742418380873
2000-03-10,208.5829257470752
2000-03-13,208.63235913294557
2000-03-14,209.2930591618459
2000-03-15,213.4838309439085
2000-03-16,216.7832602878126
2000-03-17,217.83316160618674
2000-03-20,218.2252220977402
2000-03-21,217.2944250338405
2000-03-22,216.24572008752605
2000-03-23,216.24629264082103
2000-03-24,216.41434664449568
2000-03-27,215.56065946230265
2000-03-28,215.5524446601183
2000-03-29,215.46807166220614
2000-03-30,214.28107987615488
2000-03-31,214.42095728363904
2000-04-03,214.35101919651726
2000-04-04,214.19323035498127
2000-04-05,212.93785883807905
2000-04-06,214.47066314035587
2000-04-07,213.41031734087014
2000-04-10,215.4839782398213
2000-04-11,213.63584558688757
2000-04-12,214.37887355086107
2000-04-13,213.75074227999622
2000-04-14,212.0077762034381
2000-04-17,207.68850513223282
2000-04-18,210.72023122047423
2000-04-19,211.27046505781416
2000-04-20,211.28664673509408
2000-04-21,211.28664673509408
2000-04-24,211.66510992845465
2000-04-25,213.12620697263236
2000-04-26,214.22944438531772
2000-04-27,212.95548746980901
2000-04-28,212.61375594506382
2000-05-01,216.76963433501217
2000-05-02,216.04190846801038
2000-05-03,215.12333006885322
2000-05-04,215.71763782391335
2000-05-05,219.6972002484609
2000-05-08,219.15193591931606
2000-05-09,217.7617865085817
2000-05-10,218.02981666802978
2000-05-11,216.3493306403745
2000-05-12,216.87126605476794
2000-05-15,214.86098634651836
2000-05-16,216.12324326113497
2000-05-17,215.7050576221365
2000-05-18,217.0838634138827
2000-05-19,216.7003896749487
2000-05-22,215.57258807372116
2000-05-23,216.25518148447352
2000-05-24,216.02110213135845
2000-05-25,215.22248341574075
2000-05-26,215.36962353760907
2000-05-29,216.24110662355582
2000-05-30,215.35115239066835
2000-05-31,217.49741909920704
2000-06-01,217.45239302626672
2000-06-02,218.8814472817371
2000-06-05,218.8792474897267
2000-06-06,219.26552615763288
2000-06-07,219.5554347067694
2000-06-08,219.01937846745346
2000-06-09,219.24991327798998
2000-06-12,219.24662593373824
2000-06-13,218.54882884338923
2000-06-14,216.5333849173645
2000-06-15,216.21900735331036
2000-06-16,215.87345610831554
2000-06-19,214.4597826022897
2000-06-20,215.5807177821273
2000-06-21,215.4955436102493
2000-06-22,215.69816894377792
2000-06-23,216.10346891983647
2000-06-26,215.3959826409875
2000-06-27,214.94172575685374
2000-06-28,214.90380917644342
2000-06-29,215.3450357736509
2000-06-30,215.878454950187
2000-07-03,216.3866383896156
2000-07-04,217.07117657479998
2000-07-05,218.19284490447495
2000-07-06,217.7852928332466
2000-07-07,218.29682595107266
2000-07-10,219.98455998885714
2000-07-11,221.00503847868916
2000-07-12,223.89210840166575
2000-07-13,223.08293634163493
2000-07-14,225.17757752016192
2000-07-17,227.17370219602446
2000-07-18,229.09565436895366
2000-07-19,229.92983135132903
2000-07-20,231.61130067251443
2000-07-21,230.17353037665998
2000-07-24,231.15056351447723
2000-07-25,229.50117754543763
2000-07-26,228.28065032535204
2000-07-27,228.82422008682548
2000-07-28,229.2937504014668
2000-07-31,229.76695080446967
2000-08-01,231.1497428820975
2000-08-02,231.70853398591356
2000-08-03,230.2958615367141
2000-08-04,230.67367944159585
2000-08-07,232.42548585825423
2000-08-08,233.62942726883168
2000-08-09,234.63065423037477
2000-08-10,234.22537837858465
2000-08-11,234.13364242542093
2000-08-14,235.3278556637624
2000-08-15,235.86245400539227
2000-08-16,237.41635032171436
2000-08-17,235.34766101850866
2000-08-18,235.34232839974447
2000-08-21,235.71435695722255
2000-08-22,236.1037508940173
2000-08-23,234.70654004698153
2000-08-24,234.541435159052
2000-08-25,237.26535768350024
2000-08-28,236.78497225201278
2000-08-29,235.68519588331267
2000-08-30,239.75708002564684
2000-08-31,240.5536561065782
2000-09-01,242.76962332918302
2000-09-04,244.06702560893152
2000-09-05,245.86555011189196
2000-09-06,246.73171303474876
2000-09-07,244.6057225431886
2000-09-08,244.47086910691985
2000-09-11,243.0634448258091
2000-09-12,242.84948241713548
2000-09-13,245.69484604101174
2000-09-14,249.1546163994844
2000-09-15,253.14978014912867
2000-09-18,253.25254019054915
2000-09-19,247.9278338956393
2000-09-20,246.57834295401344
2000-09-21,244.68035464273572
2000-09-22,241.97805218185775
2000-09-25,244.5508156524216
2000-09-26,242.0784174280761
2000-09-27,241.09138019922386
2000-09-28,239.026231339823
2000-09-29,242.44934496980963
2000-10-02,245.57108658456235
2000-10-03,249.63133600042642
2000-10-04,251.54626948923178
2000-10-05,251.55874613156269
2000-10-06,251.48337742279085
2000-10-09,247.98529048654697
2000-10-10,248.5832434503698
2000-10-11,244.302975582731
2000-10-12,244.7342915185095
2000-10-13,247.40431273794607
2000-10-16,248.06148400654246
2000-10-17,247.81012528775287
2000-10-18,243.70989077595166
2000-10-19,245.51581730478742
2000-10-20,245.23581711278229
2000-10-23,246.845537569166
2000-10-24,247.13203197021784
2000-10-25,248.9526387233215
2000-10-26,246.3623378952983
2000-10-27,246.3411229249644
2000-10-30,246.60731991960046
2000-10-31,246.0618987291443
2000-11-01,247.00158653685895
2000-11-02,249.67431384011522
2000-11-03,250.4263498750732
2000-11-06,251.64405993631408
2000-11-07,251.04519778306485
2000-11-08,251.2870485417656
2000-11-09,247.87939344567368
2000-11-10,245.82774446517766
2000-11-13,242.43190891957676
2000-11-14,244.69962520228893
2000-11-15,244.85750848540556
2000-11-16,245.99584903542515
2000-11-17,245.4446891896109
2000-11-20,242.59809577370524
2000-11-21,242.09610139597427
2000-11-22,238.52725453940317
2000-11-23,238.13368213195866
2000-11-24,239.37846271816514
2000-11-27,240.1517350307408
2000-11-28,239.02495427877113
2000-11-29,234.95589159875777
2000-11-30,231.7589022918756
2000-12-01,233.818546319273
2000-12-04,231.58077493128977
2000-12-05,231.34373200363433
2000-12-06,232.45795076865394
2000-12-07,230.8425061346069
2000-12-08,232.0703554990967
2000-12-11,232.52275514030654
2000-12-12,232.43031989504576
2000-12-13,232.81741361047418
2000-12-14,233.83014069388216
2000-12-15,234.4235493932938
2000-12-18,233.9730777246852
2000-12-19,231.8612010319511
2000-12-20,226.61523933514513
2000-12-21,224.5616909035423
2000-12-22,224.03667187637953
2000-12-25,224.03667187637953
2000-12-26,224.08092170530924
2000-12-27,226.40409780127177
2000-12-28,228.7384133740996
2000-12-29,227.5098679425443
2001-01-01,227.5098679425443
2001-01-02,229.52827541605603
2001-01-03,229.97010665893873
2001-01-04,232.2031573743966
2001-01-05,232.9750214559398
2001-01-08,232.49874353622542
2001-01-09,230.5159661368453
2001-01-10,230.82644037698913
2001-01-11,231.76062032861066
2001-01-12,232.28374475644026
2001-01-15,234.3073576879444
2001-01-16,236.1015738921012
2001-01-17,237.1179958429317
2001-01-18,238.8957040294032
2001-01-19,240.19054030988661
2001-01-22,240.80501938351995
2001-01-23,242.46938295525254
2001-01-24,242.63762837372624
2001-01-25,241.16723340799885
2001-01-26,242.19195988663574
2001-01-29,242.24744517784197
2001-01-30,242.8143503985178
2001-01-31,241.7965730532054
2001-02-01,240.97100315499983
2001-02-02,241.93137024058643
2001-02-05,241.59892749781667
2001-02-06,243.3409743518867
2001-02-07,242.51800593761644
2001-02-08,244.6872485392562
2001-02-09,244.0128000845229
2001-02-12,242.63475653175357
2001-02-13,242.06694227573848
2001-02-14,240.65313056155023
2001-02-15,241.41547827686435
2001-02-16,242.00175062423392
2001-02-19,242.70540116732136
2001-02-20,243.33139579527472
2001-02-21,241.48592563088133
2001-02-22,239.28346198035152
2001-02-23,238.52537235325144
2001-02-26,238.79684280298105
2001-02-27,238.51390639646436
2001-02-28,238.12647151691166
2001-03-01,236.4781828105257
2001-03-02,236.43273942535797
2001-03-05,236.50872096012273
2001-03-06,237.3042606944812
2001-03-07,238.7377696448979
2001-03-08,240.34741378732838
2001-03-09,240.13937649574405
2001-03-12,238.53844641875673
2001-03-13,235.23341735320244
2001-03-14,230.16929359547512
2001-03-15,231.0468990909983
2001-03-16,231.33444729588183
2001-03-19,229.5647341616153
2001-03-20,230.31554872333916
2001-03-21,227.61581227218528
2001-03-22,222.9986547242385
2001-03-23,222.5405678645862
2001-03-26,223.67363742228528
2001-03-27,222.41107600567605
2001-03-28,223.51579829445265
2001-03-29,224.12198385697548
2001-03-30,225.66371470727083
2001-04-02,225.95865217715001
2001-04-03,224.46819889597205
2001-04-04,221.80703557176847
2001-04-05,222.2031791295706
2001-04-06,222.84344926170985
2001-04-09,222.25547095083823
2001-04-10,221.94304378192115
2001-04-11,225.06926146675548
2001-04-12,223.57603212800518
2001-04-13,223.57603212800518
2001-04-16,226.1853239707001
2001-04-17,227.39530777313615
2001-04-18,229.89265567881813
2001-04-19,230.744375032363
2001-04-20,231.86336798317996
2001-04-23,229.74933194972908
2001-04-24,231.12072219406
2001-04-25,231.22222140409622
2001-04-26,232.72818442006405
2001-04-27,235.37572465701737
2001-04-30,238.25974280688303
2001-05-01,239.17084216446423
2001-05-02,239.1506083265012
2001-05-03,240.20780298612502
2001-05-04,238.57545867350777
2001-05-07,241.62767469678494
2001-05-08,242.31142195170779
2001-05-09,242.12335437834213
2001-05-10,242.5726490638161
2001-05-11,242.5726659656358
2001-05-14,242.02205332500253
2001-05-15,243.32523166460012
2001-05-16,242.00287533150978
2001-05-17,241.90153655705396
2001-05-18,242.1686482318172
2001-05-21,244.61719517722688
2001-05-22,246.9896025381117
2001-05-23,246.17310176671145
2001-05-24,246.19401952592355
2001-05-25,247.01503105831503
2001-05-28,247.6047668432346
2001-05-29,245.76439380896772
2001-05-30,244.8471900853907
2001-05-31,245.39527469163806
2001-06-01,243.8571758583291
2001-06-04,243.86406185890436
2001-06-05,243.84189316698064
2001-06-06,246.48275467957376
2001-06-07,244.97691333201422
2001-06-08,244.41723642288832
2001-06-11,242.2501231368992
2001-06-12,241.21426161427829
2001-06-13,241.98300068711086
2001-06-14,238.3729289600968
2001-06-15,234.32382985757607
2001-06-18,233.51986116227184
2001-06-19,231.94696090935926
2001-06-20,230.2664513188547
2001-06-21,230.27942098511778
2001-06-22,229.88753936820353
2001-06-25,227.16165075128072
2001-06-26,226.49449303619997
2001-06-27,226.36931228499316
2001-06-28,226.78971011262485
2001-06-29,230.26370776350603
2001-07-02,229.72434580049733
2001-07-03,230.0521696140082
2001-07-04,230.60587495995844
2001-07-05,230.84939403990563
2001-07-06,227.82580718705086
2001-07-09,228.27134243878854
2001-07-10,229.1603387857722
2001-07-11,227.43530141627758
2001-07-12,228.04468104791366
2001-07-13,227.51214434358724
2001-07-16,228.2500751853028
2001-07-17,227.50901698060088
2001-07-18,227.80087236744083
2001-07-19,228.13534352274215
2001-07-20,227.36151184204545
2001-07-23,226.86628939902306
2001-07-24,226.97623557585916
2001-07-25,225.1870456074792
2001-07-26,224.7687667527897
2001-07-27,224.99880292548102
2001-07-30,224.65297628886887
2001-07-31,224.90476743992704
2001-08-01,226.54424617709432
2001-08-02,226.7222113513489
2001-08-03,226.2026368067345
2001-08-06,224.70472613256337
2001-08-07,224.5610950309289
2001-08-08,224.90101088539834
2001-08-09,221.619210725168
2001-08-10,221.4014078355325
2001-08-13,221.453113078518
2001-08-14,222.7473165713192
2001-08-15,221.0617152014357
2001-08-16,219.16898644359105
2001-08-17,219.35983806427646
2001-08-20,218.77047005837923
2001-08-21,218.82502517055582
2001-08-22,217.99153269319862
2001-08-23,217.0036265728751
2001-08-24,215.45336171149793
2001-08-27,217.11864004650025
2001-08-28,215.39346167562476
2001-08-29,214.87719536727352
2001-08-30,210.70995163085635
2001-08-31,207.8278659678018
2001-09-03,205.62531181119832
2001-09-04,205.43556580497523
2001-09-05,206.4224409958185
2001-09-06,206.99245670222788
2001-09-07,206.65246121216205
2001-09-10,206.31480894995983
2001-09-11,203.22456405167762
2001-09-12,201.95907913137694
2001-09-13,202.01951916504632
2001-09-14,199.9520380598545
2001-09-17,197.38953278707774
2001-09-18,194.98503641423284
2001-09-19,196.02060435598844
2001-09-20,189.35995109398607
2001-09-21,183.4504440848255
2001-09-24,186.67718686398737
2001-09-25,186.4563448973301
2001-09-26,189.15918322840912
2001-09-27,189.04281255473657
2001-09-28,193.16937888767814
2001-10-01,192.01358380631055
2001-10-02,194.5785194570524
2001-10-03,192.3020896391532
2001-10-04,196.06217427626558
2001-10-05,196.06304771536432
2001-10-08,195.4390886436867
2001-10-09,196.5216074560568
2001-10-10,197.56474466909583
2001-10-11,202.25773395957685
2001-10-12,202.09310856331697
2001-10-15,201.27053146464613
2001-10-16,200.55043848351542
2001-10-17,200.865724558428
2001-10-18,199.26675203374663
2001-10-19,197.32549802075977
2001-10-22,198.2704381257602
2001-10-23,198.3442608678839
2001-10-24,198.6364116539347
2001-10-25,197.98107262321733
2001-10-26,198.66772600705963
2001-10-29,197.13719171485297
2001-10-30,194.62570353206414
2001-10-31,195.17455631673695
2001-11-01,195.0635337366023
2001-11-02,192.90464504793331
2001-11-05,191.51929737456166
2001-11-06,191.34251043743564
2001-11-07,191.56520078907582
2001-11-08,191.30698932655957
2001-11-09,191.808924090018
2001-11-12,188.48093853298204
2001-11-13,189.99539997325044
2001-11-14,188.86295050883135
2001-11-15,191.0597827962936
2001-11-16,191.13421104155447
2001-11-19,191.73814714136202
2001-11-20,191.5501340615563
2001-11-21,189.90915237336097
2001-11-22,189.8320034698483
2001-11-23,191.84614821035
2001-11-26,191.45293891796575
2001-11-27,191.37316653628008
2001-11-28,192.07341085268817
2001-11-29,190.10041474272901
2001-11-30,190.95114789728655
2001-12-03,190.0725571747138
2001-12-04,188.99965170230917
2001-12-05,189.97191960344065
2001-12-06,191.20987181220497
2001-12-07,192.12745032748373
2001-12-10,191.41722930179748
2001-12-11,190.96616180601245
2001-12-12,191.28222702819377
2001-12-13,190.9475902669335
2001-12-14,191.45406193012184
2001-12-17,190.9199097261918
2001-12-18,189.88993092171415
2001-12-19,190.3234119439371
2001-12-20,193.77618979275258
2001-12-21,196.0858557089597
2001-12-24,196.13789533938433
2001-12-25,196.13789533938433
2001-12-26,196.13374231347245
2001-12-27,198.290679695168
2001-12-28,197.8120173718892
2001-12-31,197.81929937576777
2002-01-01,197.81929937576777
2002-01-02,198.47480699472337
2002-01-03,199.00338013657137
2002-01-04,199.4525803811228
2002-01-07,200.7942279326548
2002-01-08,200.2443575259862
2002-01-09,201.4334254599699
2002-01-10,201.07508318864572
2002-01-11,203.51163585154612
2002-01-14,203.15562139279618
2002-01-15,202.521706312003
2002-01-16,201.99589832021837
2002-01-17,202.95679762063696
2002-01-18,204.0704642742656
2002-01-21,205.816091984029
2002-01-22,209.27943325478836
2002-01-23,208.92560899518602
2002-01-24,209.74667444735653
2002-01-25,208.03742022324778
2002-01-28,214.56767380766462
2002-01-29,215.0861558680965
2002-01-30,215.37087155913636
2002-01-31,215.8073058034964
2002-02-01,217.45987205254877
2002-02-04,216.67883517711425
2002-02-05,214.3959600945558
2002-02-06,215.8598604640025
2002-02-07,216.1215934377816
2002-02-08,217.66704524243565
2002-02-11,215.99969664786468
2002-02-12,216.25439461052937
2002-02-13,215.75552868426615
2002-02-14,216.87054977800858
2002-02-15,217.6811696911944
2002-02-18,216.83168625916977
2002-02-19,214.57867541516012
2002-02-20,214.00901408032937
2002-02-21,214.5946545321412
2002-02-22,214.81793254013778
2002-02-25,216.60901571745794
2002-02-26,216.04511539651838
2002-02-27,217.75369055112182
2002-02-28,218.23446144819837
2002-03-01,219.02840779471887
2002-03-04,219.63667251458506
2002-03-05,220.1959440365066
2002-03-06,220.118640177836
2002-03-07,218.82408297137226
2002-03-08,219.05928303641807
2002-03-11,218.74732331211334
2002-03-12,216.97903069695744
2002-03-13,217.13861854437982
2002-03-14,216.174936302016
2002-03-15,217.0289153833485
2002-03-18,218.08388215710923
2002-03-19,217.48175781660237
2002-03-20,217.73974739920368
2002-03-21,215.2094077132819
2002-03-22,223.3269450847031
2002-03-25,224.56579625476482
2002-03-26,224.74834684488332
2002-03-27,225.93152270288695
2002-03-28,225.91208590429292
2002-03-29,225.91208590429292
2002-04-01,225.92092406593423
2002-04-02,226.13289925071746
2002-04-03,225.3291623040532
2002-04-04,226.88090041838055
2002-04-05,227.51958536485176
2002-04-08,228.35434662113718
2002-04-09,227.0571773634634
2002-04-10,226.15889821074393
2002-04-11,225.1097254734898
2002-04-12,227.6858598122716
2002-04-15,227.18407184631204
2002-04-16,229.410504430488
2002-04-17,232.85828920183906
2002-04-18,231.50766490795613
2002-04-19,233.04608251065818
2002-04-22,234.48097407343056
2002-04-23,235.38098561938287
2002-04-24,238.4401802106821
2002-04-25,236.06373371479066
2002-04-26,236.04917265136848
2002-04-29,234.0706557675043
2002-04-30,235.31953890106846
2002-05-01,234.42435720978946
2002-05-02,234.6060519735919
2002-05-03,234.79895180394277
2002-05-06,235.2673853192093
2002-05-07,236.75282637062566
2002-05-08,238.85602095703265
2002-05-09,238.85608423941156
2002-05-10,238.47221302082187
2002-05-13,239.93695106348025
2002-05-14,240.4871866207469
2002-05-15,243.85255918216703
2002-05-16,243.25569055463188
2002-05-17,243.08172411710518
2002-05-20,243.08383654539557
2002-05-21,241.54021223257433
2002-05-22,239.19711425282915
2002-05-23,239.60032464486454
2002-05-24,240.02366074508632
2002-05-27,241.1545686817039
2002-05-28,239.6521443914116
2002-05-29,237.22385167786757
2002-05-30,237.13759587084766
2002-05-31,238.446112667742
2002-06-03,238.0502561491978
2002-06-04,235.68382717500552
2002-06-05,235.69094615017735
2002-06-06,237.08953959621647
2002-06-07,234.18033465196248
2002-06-10,236.17186987039193
2002-06-11,235.74565640245498
2002-06-12,235.00842224385144
2002-06-13,232.9990980785296
2002-06-14,231.7493144132775
2002-06-17,230.31396669651616
2002-06-18,230.52162330090266
2002-06-19,231.35449045192436
2002-06-20,228.58148801362722
2002-06-21,227.28074755420485
2002-06-24,221.6411522361814
2002-06-25,224.1782620457449
2002-06-26,224.1075804554902
2002-06-27,223.99013323462185
2002-06-28,225.2442167712192
2002-07-01,227.6778578769981
2002-07-02,227.2917237967934
2002-07-03,225.37645779484407
2002-07-04,227.5449834841832
2002-07-05,229.47617496250444
2002-07-08,229.85950764487364
2002-07-09,228.36688165754506
2002-07-10,227.25440223851868
2002-07-11,225.67169810455152
2002-07-12,226.57458407833067
2002-07-15,225.21014294817093
2002-07-16,224.31889853896928
2002-07-17,221.84402137846118
2002-07-18,221.35137037399872
2002-07-19,221.0442758992759
2002-07-22,216.45160978086483
2002-07-23,213.37560743564032
2002-07-24,201.53480727914015
2002-07-25,210.00284267039927
2002-07-26,210.58334559511488
