Date,SPAIN SMALL VALUE
1999-08-17,201.79692614376805
1999-08-18,202.8193723734516
1999-08-19,202.29392887963462
1999-08-20,202.89677793776835
1999-08-23,202.81622571915014
1999-08-24,202.05982831931706
1999-08-25,203.98586750430357
1999-08-26,204.461615981014
1999-08-27,204.53324778642138
1999-08-30,204.59826626386143
1999-08-31,205.20016487373974
1999-09-01,205.55537894606192
1999-09-02,206.0929603275189
1999-09-03,206.3178006966648
1999-09-06,207.46668137866422
1999-09-07,206.9199936129519
1999-09-08,206.67093817440542
1999-09-09,207.4577574141696
1999-09-10,207.47969807488997
1999-09-13,206.43882600523955
1999-09-14,207.38043759847113
1999-09-15,206.51953899006307
1999-09-16,204.81195150407586
1999-09-17,205.62095886999415
1999-09-20,205.96461991928325
1999-09-21,205.7957172040326
1999-09-22,205.13028375048052
1999-09-23,205.4644345273807
1999-09-24,205.39938580701744
1999-09-27,204.83060375342447
1999-09-28,205.64418692695156
1999-09-29,204.93151478663452
1999-09-30,204.85408404971042
1999-10-01,204.13908666441893
1999-10-04,205.5148501684735
1999-10-05,205.22838319909368
1999-10-06,204.99179790238395
1999-10-07,204.7763177789265
1999-10-08,205.01717615018944
1999-10-11,204.2921927864091
1999-10-12,204.29219335974233
1999-10-13,203.33684771438013
1999-10-14,203.29015579049823
1999-10-15,202.91138174059054
1999-10-18,201.0833005461866
1999-10-19,200.69759506765638
1999-10-20,200.7595759257337
1999-10-21,199.65854301941636
1999-10-22,200.76980655221777
1999-10-25,199.96759121270549
1999-10-26,200.16443320082828
1999-10-27,199.08810708014266
1999-10-28,198.80151757341622
1999-10-29,200.12879212164208
1999-11-01,200.12879101136426
1999-11-02,199.15146972123856
1999-11-03,198.98675128712438
1999-11-04,199.24303815280723
1999-11-05,198.43034684087513
1999-11-08,199.0780437493041
1999-11-09,198.38550219522136
1999-11-10,198.30862606715402
1999-11-11,197.98609774525437
1999-11-12,197.46781496607122
1999-11-15,197.82011249844288
1999-11-16,198.42324427199233
1999-11-17,197.42483854699185
1999-11-18,196.71328422580316
1999-11-19,196.5767368114444
1999-11-22,196.0804029568152
1999-11-23,195.4639580494888
1999-11-24,195.86931585669646
1999-11-25,196.1521979289863
1999-11-26,195.40756724424315
1999-11-29,194.66599591133217
1999-11-30,194.26608328579698
1999-12-01,194.1660636354493
1999-12-02,192.88346487542128
1999-12-03,192.26770006291483
1999-12-06,192.26769906461985
1999-12-07,190.9999179214684
1999-12-08,190.99992086496624
1999-12-09,188.52452650789803
1999-12-10,187.9291231825445
1999-12-13,189.30103946251336
1999-12-14,189.16288120205286
1999-12-15,189.80288933564202
1999-12-16,190.05452320330693
1999-12-17,190.0882374329244
1999-12-20,189.6426337336713
1999-12-21,188.9462368839453
1999-12-22,188.74633447226665
1999-12-23,189.01610921582562
1999-12-24,189.01610921582562
1999-12-27,188.44116923387662
1999-12-28,188.01052399211062
1999-12-29,188.7487970276216
1999-12-30,191.822198108949
1999-12-31,191.822198108949
2000-01-03,192.66976433009464
2000-01-04,188.66473189834647
2000-01-05,188.68425920475093
2000-01-06,188.6842594997293
2000-01-07,190.65989611775143
2000-01-10,193.2209690652704
2000-01-11,191.88767555718763
2000-01-12,190.39656562092742
2000-01-13,191.065279054154
2000-01-14,190.49463047786756
2000-01-17,188.47214318887785
2000-01-18,185.4319736139456
2000-01-19,186.36250872967358
2000-01-20,186.99144854222376
2000-01-21,187.06582885594847
2000-01-24,188.59907720887438
2000-01-25,189.14812730807952
2000-01-26,188.98040235852255
2000-01-27,187.5655933210816
2000-01-28,186.99750901710144
2000-01-31,185.1289004922626
2000-02-01,185.74470599474859
2000-02-02,185.225163380161
2000-02-03,184.79948140839454
2000-02-04,184.82847412691834
2000-02-07,185.57911516096544
2000-02-08,187.2284712725073
2000-02-09,186.6205520594498
2000-02-10,186.40039486927012
2000-02-11,185.33890251295745
2000-02-14,182.39656577577182
2000-02-15,182.20749869137865
2000-02-16,182.6218622561775
2000-02-17,186.1842153825837
2000-02-18,186.97249847425772
2000-02-21,187.4346618840429
2000-02-22,188.82765765171396
2000-02-23,190.66441970791206
2000-02-24,191.2309487772594
2000-02-25,195.3467417527534
2000-02-28,197.0100721654229
2000-02-29,197.78196595785658
2000-03-01,199.24165036208404
2000-03-02,200.22851661304708
2000-03-03,201.31830382102308
2000-03-06,202.46609866768654
2000-03-07,201.60006655988883
2000-03-08,201.0312180011903
2000-03-09,200.02877561730446
2000-03-10,200.08486256648158
2000-03-13,199.04553387543257
2000-03-14,201.3830180377354
2000-03-15,202.04811345967673
2000-03-16,202.1138508301667
2000-03-17,202.53378323931022
2000-03-20,204.23654351416803
2000-03-21,204.6626834069893
2000-03-22,205.425063333287
2000-03-23,207.56864257205646
2000-03-24,210.19843939491923
2000-03-27,210.84912655889116
2000-03-28,211.29348960717937
2000-03-29,212.43318553829133
2000-03-30,210.87507502295134
2000-03-31,210.73293983479323
2000-04-03,211.24710187778408
2000-04-04,211.49777726739768
2000-04-05,208.27720145774856
2000-04-06,210.4335849634193
2000-04-07,210.13898667013123
2000-04-10,210.35165200624544
2000-04-11,209.17159636736056
2000-04-12,209.91278689769393
2000-04-13,210.1830975120809
2000-04-14,209.9078786470821
2000-04-17,207.40437689645822
2000-04-18,208.46664485629688
2000-04-19,209.34303349301342
2000-04-20,209.51306453040704
2000-04-21,209.51306360821914
2000-04-24,209.51306104383067
2000-04-25,209.5881493315483
2000-04-26,210.44919883474864
2000-04-27,210.00951660855844
2000-04-28,210.28165665068425
2000-05-01,210.28165758391938
2000-05-02,211.22567639640332
2000-05-03,210.20193258350554
2000-05-04,210.88969737040776
2000-05-05,211.0456937230026
2000-05-08,210.65228796222874
2000-05-09,209.22120770486285
2000-05-10,207.73861039534106
2000-05-11,206.77928974659932
2000-05-12,208.22358695923975
2000-05-15,208.13680214122996
2000-05-16,209.13406046537722
2000-05-17,208.4213416798505
2000-05-18,208.19339460820675
2000-05-19,205.7017769917725
2000-05-22,203.98415146491456
2000-05-23,206.26909420230203
2000-05-24,205.7960898010056
2000-05-25,205.898253738639
2000-05-26,204.8908578078077
2000-05-29,205.66648342060682
2000-05-30,206.01218187176715
2000-05-31,205.75098389839826
2000-06-01,206.16296335244468
2000-06-02,206.20200160536118
2000-06-05,209.12226048201532
2000-06-06,207.7888348759795
2000-06-07,207.26945710984506
2000-06-08,207.91893830494644
2000-06-09,207.96929932010764
2000-06-12,207.69772093325395
2000-06-13,207.49962429016804
2000-06-14,206.7339608288596
2000-06-15,205.32532026362955
2000-06-16,204.57949361186613
2000-06-19,203.23554889373165
2000-06-20,203.83432100614522
2000-06-21,203.44894546689255
2000-06-22,203.6383881800362
2000-06-23,205.00536729068537
2000-06-26,204.80203151426716
2000-06-27,203.32035157433913
2000-06-28,202.17397611622286
2000-06-29,199.82267773744167
2000-06-30,199.45451721207624
2000-07-03,198.80213856856747
2000-07-04,199.34943998843895
2000-07-05,199.1182751671369
2000-07-06,198.5858216836013
2000-07-07,197.55535535071738
2000-07-10,196.5622697578447
2000-07-11,196.40186130783576
2000-07-12,196.4420873541798
2000-07-13,196.47444344221452
2000-07-14,197.94372920745718
2000-07-17,197.07425118295365
2000-07-18,196.74013914642805
2000-07-19,198.4265443554935
2000-07-20,199.41197688037514
2000-07-21,199.86243279504217
2000-07-24,199.52293857644392
2000-07-25,200.16458290286386
2000-07-26,200.99105891505644
2000-07-27,200.96759630101317
2000-07-28,200.59322403022503
2000-07-31,200.32920160461265
2000-08-01,200.78690791644172
2000-08-02,201.26197042939876
2000-08-03,201.6681116163565
2000-08-04,203.03994604710803
2000-08-07,202.81773157436274
2000-08-08,202.3802655589447
2000-08-09,203.32550760158466
2000-08-10,204.0713658934767
2000-08-11,205.17332371777962
2000-08-14,206.2603707376753
2000-08-15,206.20392147702253
2000-08-16,205.90315934674257
2000-08-17,206.29048767381605
2000-08-18,205.82670829362235
2000-08-21,206.03255092190665
2000-08-22,205.79474573535853
2000-08-23,206.06116930406998
2000-08-24,205.39848402480817
2000-08-25,205.06361520866278
2000-08-28,205.32638138892014
2000-08-29,205.0197215382697
2000-08-30,205.2564289534841
2000-08-31,205.29771677901135
2000-09-01,205.95117275682193
2000-09-04,205.8756285411319
2000-09-05,206.74275601742957
2000-09-06,208.16458485883433
2000-09-07,208.54002911188238
2000-09-08,207.86228219816007
2000-09-11,208.55662796454527
2000-09-12,208.25419987043966
2000-09-13,206.997072638415
2000-09-14,207.32747513340513
2000-09-15,206.57050607839142
2000-09-18,206.05154031261856
2000-09-19,204.43204956323746
2000-09-20,204.31241344982996
2000-09-21,203.77255187982232
2000-09-22,203.91363107019947
2000-09-25,204.78002619792244
2000-09-26,204.92294811134488
2000-09-27,205.2895578116018
2000-09-28,205.1736886425374
2000-09-29,205.18759004566292
2000-10-02,207.06764248990552
2000-10-03,207.5109547259187
2000-10-04,207.2333706059528
2000-10-05,208.3219607031479
2000-10-06,208.0517353821235
2000-10-09,207.08322533865717
2000-10-10,207.01580257622663
2000-10-11,206.12372130852893
2000-10-12,206.12372164977185
2000-10-13,203.9048176521835
2000-10-16,204.48835396830515
2000-10-17,203.4248069518404
2000-10-18,201.61243535809544
2000-10-19,204.40934015146996
2000-10-20,206.24337906107195
2000-10-23,204.73535051246003
2000-10-24,205.33714006740158
2000-10-25,204.94934210769017
2000-10-26,205.00679486855992
2000-10-27,204.2403138167704
2000-10-30,204.86779590819407
2000-10-31,205.13377198529238
2000-11-01,205.13377067096204
2000-11-02,206.2970637421563
2000-11-03,206.95066688886513
2000-11-06,206.15125534620404
2000-11-07,206.8777632234103
2000-11-08,207.0697930197429
2000-11-09,206.5854220341157
2000-11-10,204.71585652653982
2000-11-13,202.83117417868186
2000-11-14,203.9106699356209
2000-11-15,203.97894222227222
2000-11-16,203.99634151799575
2000-11-17,204.01720939160066
2000-11-20,201.58499446341293
2000-11-21,200.4368396845485
2000-11-22,199.17361785433098
2000-11-23,198.62989818459815
2000-11-24,199.4530604307999
2000-11-27,199.49713322868416
2000-11-28,199.27291647022741
2000-11-29,199.90416888217754
2000-11-30,199.99961980530438
2000-12-01,200.4669853417642
2000-12-04,199.38955905481095
2000-12-05,201.46127466332214
2000-12-06,201.61067396256493
2000-12-07,201.4834352814021
2000-12-08,201.39555436830693
2000-12-11,202.53122455598606
2000-12-12,202.59622106592303
2000-12-13,202.24864491606442
2000-12-14,201.111394902129
2000-12-15,199.41359919605554
2000-12-18,198.8527112435827
2000-12-19,198.0643305702764
2000-12-20,195.12823286059643
2000-12-21,195.33087558238688
2000-12-22,196.01162304505064
2000-12-25,196.01162304505064
2000-12-26,196.0116230450506
2000-12-27,195.73188195194228
2000-12-28,194.23902741341152
2000-12-29,195.41891369191404
2001-01-01,195.41891369191404
2001-01-02,197.41109480050545
2001-01-03,197.64888612244783
2001-01-04,200.79522576362814
2001-01-05,202.92610688034765
2001-01-08,203.15049684389047
2001-01-09,202.73126712279532
2001-01-10,203.68121443431068
2001-01-11,205.0198373046364
2001-01-12,208.15140987869356
2001-01-15,208.16436273539915
2001-01-16,206.9654737023141
2001-01-17,208.8470481785501
2001-01-18,210.48597588922215
2001-01-19,210.43209505597653
2001-01-22,210.55411361975504
2001-01-23,210.92923533242703
2001-01-24,211.3478991900217
2001-01-25,211.758347416742
2001-01-26,212.62835518589708
2001-01-29,213.4567914284297
2001-01-30,214.19137511419797
2001-01-31,216.88655593962397
2001-02-01,218.9850737521717
2001-02-02,218.5211480310632
2001-02-05,218.7511374900892
2001-02-06,219.79411016336803
2001-02-07,217.71822404380524
2001-02-08,218.6099905181926
2001-02-09,218.03995422380248
2001-02-12,218.6574549077065
2001-02-13,219.21912610808943
2001-02-14,218.30655201297293
2001-02-15,219.59459541418562
2001-02-16,219.16140721991525
2001-02-19,220.2634245390022
2001-02-20,220.18951385946966
2001-02-21,220.74218806028875
2001-02-22,221.51480859336783
2001-02-23,221.2044050946486
2001-02-26,220.4340150838599
2001-02-27,219.98419197607942
2001-02-28,220.94086626956405
2001-03-01,220.73560607228913
2001-03-02,222.35946653600823
2001-03-05,222.13240576299762
2001-03-06,223.08333738817302
2001-03-07,222.34077983592783
2001-03-08,222.74562340620858
2001-03-09,222.32064000653835
2001-03-12,221.95344700188699
2001-03-13,221.17039497057866
2001-03-14,219.80431575492858
2001-03-15,221.11689373625924
2001-03-16,220.05468131248264
2001-03-19,218.6097758017368
2001-03-20,218.2984960446169
2001-03-21,215.7012054864798
2001-03-22,210.93174811263592
2001-03-23,212.4870759638603
2001-03-26,214.2921649218338
2001-03-27,214.6928735633592
2001-03-28,214.1014167883829
2001-03-29,214.26945647958001
2001-03-30,216.56868611809728
2001-04-02,220.75000390545867
2001-04-03,218.35595713310988
2001-04-04,218.23873370488377
2001-04-05,218.97210900501491
2001-04-06,220.61835789143964
2001-04-09,220.5730092504183
2001-04-10,220.6526958745473
2001-04-11,220.52153578220157
2001-04-12,220.44336328823167
2001-04-13,220.44336328823167
2001-04-16,220.4433632882317
2001-04-17,220.0860115563765
2001-04-18,221.0030054638123
2001-04-19,219.7211634243192
2001-04-20,220.05456736975898
2001-04-23,220.35137902038613
2001-04-24,221.10332415373648
2001-04-25,222.13488271790703
2001-04-26,222.53794570359787
2001-04-27,222.30518670110573
2001-04-30,223.28932972206906
2001-05-01,223.2893310609787
2001-05-02,223.60356318286
2001-05-03,223.48708990837028
2001-05-04,223.06836955884148
2001-05-07,223.38986816133908
2001-05-08,223.79764289744048
2001-05-09,223.0525636446185
2001-05-10,224.3052819494889
2001-05-11,224.69968823844528
2001-05-14,224.46268892428373
2001-05-15,224.84085559292126
2001-05-16,224.5612302349633
2001-05-17,224.58080635294715
2001-05-18,224.70139057421707
2001-05-21,224.55665228545973
2001-05-22,225.05336087983156
2001-05-23,224.64845165875863
2001-05-24,225.0859299819358
2001-05-25,224.73444066904707
2001-05-28,225.47376818465656
2001-05-29,224.96003814966483
2001-05-30,225.4812730242802
2001-05-31,226.34471739369445
2001-06-01,226.7504636507841
2001-06-04,227.9255548578593
2001-06-05,228.10192773462975
2001-06-06,227.7965727741612
2001-06-07,227.40424796758245
2001-06-08,227.91427007241856
2001-06-11,227.66051250003608
2001-06-12,227.0264346103823
2001-06-13,227.16628371138415
2001-06-14,227.97561179402308
2001-06-15,227.76891560295613
2001-06-18,226.18557149355308
2001-06-19,226.56590892418603
2001-06-20,225.71965679072866
2001-06-21,224.86597658557295
2001-06-22,225.46925323329376
2001-06-25,225.60033984959372
2001-06-26,225.42576423630894
2001-06-27,224.9190339051867
2001-06-28,225.05360996515392
2001-06-29,226.0259366500195
2001-07-02,227.43814984317063
2001-07-03,228.20050863631124
2001-07-04,228.32792351544686
2001-07-05,228.17664132407884
2001-07-06,226.60913581478067
2001-07-09,225.1901165582168
2001-07-10,225.62752987857246
2001-07-11,223.80859608878495
2001-07-12,223.67603969249856
2001-07-13,223.91352752776373
2001-07-16,224.30162633217793
2001-07-17,224.11983729182478
2001-07-18,224.63962465681112
2001-07-19,225.38753972010775
2001-07-20,225.4766702306077
2001-07-23,225.4037962057111
2001-07-24,225.3611937105829
2001-07-25,224.78500484648572
2001-07-26,224.59936772045197
2001-07-27,226.45047971180787
2001-07-30,227.2557473177458
2001-07-31,227.92265040001732
2001-08-01,228.72800267371224
2001-08-02,228.64796738548594
2001-08-03,228.9935690439099
2001-08-06,228.665766433876
2001-08-07,228.6737267222706
2001-08-08,228.06548821556868
2001-08-09,226.89501531735652
2001-08-10,226.08723517452927
2001-08-13,226.75591697512664
2001-08-14,227.03383740291164
2001-08-15,227.0338372707001
2001-08-16,226.5103497372126
2001-08-17,226.6729969606568
2001-08-20,226.2168456574893
2001-08-21,226.99967417365642
2001-08-22,227.12129974164364
2001-08-23,227.53050481173284
2001-08-24,227.49923492443787
2001-08-27,227.01588763844802
2001-08-28,226.94006638874842
2001-08-29,226.99878211304386
2001-08-30,226.13428005168404
2001-08-31,225.69417849089587
2001-09-03,224.81817415365626
2001-09-04,224.7846557501414
2001-09-05,224.4416896965586
2001-09-06,222.95764443627024
2001-09-07,222.89062428665844
2001-09-10,220.92355832424525
2001-09-11,213.77395077576944
2001-09-12,212.4701601457369
2001-09-13,213.45837244205578
2001-09-14,209.28046392890866
2001-09-17,206.55019508140575
2001-09-18,206.43944439954444
2001-09-19,207.69397052611546
2001-09-20,204.24444986173995
2001-09-21,197.72796604435325
2001-09-24,201.47448455977758
2001-09-25,202.69785118714125
2001-09-26,205.59562080097982
2001-09-27,205.86318353636813
2001-09-28,207.54498249403431
2001-10-01,207.21684839710815
2001-10-02,209.31959746106395
2001-10-03,209.47628064432692
2001-10-04,210.95030586083212
2001-10-05,210.86895650677627
2001-10-08,210.6708296021166
2001-10-09,211.76240152372935
2001-10-10,212.00460364010945
2001-10-11,213.65509492320137
2001-10-12,213.65509852211787
2001-10-15,213.91319781230135
2001-10-16,214.9480718784156
2001-10-17,215.80062069840005
2001-10-18,215.49924432411694
2001-10-19,214.72397679257813
2001-10-22,215.67437373902928
2001-10-23,216.71617726280016
2001-10-24,216.93797249045352
2001-10-25,217.10474727716974
2001-10-26,218.3605608432623
2001-10-29,219.1909145642087
2001-10-30,217.00062719110346
2001-10-31,216.88008082953397
2001-11-01,216.7162274699765
2001-11-02,216.73248205721612
2001-11-05,218.01844685425908
2001-11-06,217.9966088714526
2001-11-07,218.33344993178045
2001-11-08,219.3798770396284
2001-11-09,219.12026539880384
2001-11-12,217.91475327685941
2001-11-13,219.50199977332738
2001-11-14,220.39394616215986
2001-11-15,220.7932578078794
2001-11-16,219.64885779165488
2001-11-19,223.22933467647294
2001-11-20,222.94891987172798
2001-11-21,223.13277837479433
2001-11-22,224.12299946788386
2001-11-23,224.77446155851294
2001-11-26,225.55406647812117
2001-11-27,225.53786867569758
2001-11-28,225.56712205292192
2001-11-29,225.70445187828173
2001-11-30,226.8946542091082
2001-12-03,226.45569424749436
2001-12-04,227.26893855598533
2001-12-05,228.07972767978546
2001-12-06,228.0797279306547
2001-12-07,227.03859806380376
2001-12-10,226.00153122276808
2001-12-11,226.0459629071105
2001-12-12,225.2813626878362
2001-12-13,223.43353092236296
2001-12-14,223.8447297813402
2001-12-17,224.7490377145712
2001-12-18,224.0175054557366
2001-12-19,224.61648878206455
2001-12-20,223.33177863756848
2001-12-21,224.27930592711309
2001-12-24,224.2793067555685
2001-12-25,224.2793067555685
2001-12-26,224.2793067555685
2001-12-27,223.51214846539682
2001-12-28,225.323382526281
2001-12-31,225.40363333056777
2002-01-01,225.40363333056777
2002-01-02,225.43393732551556
2002-01-03,225.49640522523993
2002-01-04,225.23115964050746
2002-01-07,226.1330265734969
2002-01-08,226.86900234844697
2002-01-09,225.53903588214365
2002-01-10,224.7173315691452
2002-01-11,224.99266292388313
2002-01-14,224.12149632462908
2002-01-15,224.27832660144495
2002-01-16,225.3301748704381
2002-01-17,225.91283511723086
2002-01-18,226.2316207413244
2002-01-21,227.15108116662068
2002-01-22,228.2654353808884
2002-01-23,228.83281575714864
2002-01-24,231.42927946251848
2002-01-25,232.27350132879485
2002-01-28,233.4151827665986
2002-01-29,233.0491899855025
2002-01-30,233.39413976781003
2002-01-31,235.04255873711563
2002-02-01,234.96155795177484
2002-02-04,235.30261947849073
2002-02-05,234.92908122742114
2002-02-06,236.10695114488513
2002-02-07,235.8934500991311
2002-02-08,236.14587160002606
2002-02-11,237.46239912768206
2002-02-12,237.3926987459263
2002-02-13,238.02835503572962
2002-02-14,239.87591188919987
2002-02-15,240.40603158631114
2002-02-18,241.41261286462228
2002-02-19,241.29701705847725
2002-02-20,241.81880086753605
2002-02-21,242.60156205554725
2002-02-22,241.83121055836952
2002-02-25,242.15524433744537
2002-02-26,242.3070663248814
2002-02-27,243.52573448715683
2002-02-28,244.97271848679972
2002-03-01,245.86108740345736
2002-03-04,246.12423458506203
2002-03-05,246.66368973837166
2002-03-06,247.0606710335123
2002-03-07,249.39228435361642
2002-03-08,250.17552532498928
2002-03-11,251.80733883933647
2002-03-12,251.50178769228046
2002-03-13,250.28933902365793
2002-03-14,251.24507362695132
2002-03-15,251.60808053961122
2002-03-18,251.98195780408616
2002-03-19,254.46064613313624
2002-03-20,255.6396053044758
2002-03-21,255.2685986396135
2002-03-22,256.2165757305708
2002-03-25,256.2931317284773
2002-03-26,256.35057579078097
2002-03-27,257.28001626977266
2002-03-28,258.26917163198425
2002-03-29,258.26917163198425
2002-04-01,258.2691716319842
2002-04-02,258.68926972768685
2002-04-03,258.9739004748063
2002-04-04,258.211267631768
2002-04-05,260.1393132102409
2002-04-08,258.99169869989436
2002-04-09,260.5156065456112
2002-04-10,262.27921541310513
2002-04-11,262.18074795567935
2002-04-12,262.44923757149706
2002-04-15,264.0544389350713
2002-04-16,266.81950755767826
2002-04-17,268.67307411411883
2002-04-18,268.3490121793059
2002-04-19,270.81487449657095
2002-04-22,270.872539721809
2002-04-23,271.016862943366
2002-04-24,273.4219747997392
2002-04-25,273.64713295998956
2002-04-26,273.00697148151613
2002-04-29,272.51013128033617
2002-04-30,273.9661306325069
2002-05-01,273.96613155367424
2002-05-02,273.4335546056506
2002-05-03,273.48905885956367
2002-05-06,273.53581537883593
2002-05-07,271.63872143386965
2002-05-08,273.2891856496989
2002-05-09,274.87244744027447
2002-05-10,275.01314643849634
2002-05-13,274.53136034325223
2002-05-14,275.6330858627027
2002-05-15,275.7205821955608
2002-05-16,275.93336253298463
2002-05-17,275.91539948479345
2002-05-20,275.0463270499833
2002-05-21,276.5036182707197
2002-05-22,276.50063947366647
2002-05-23,277.54209904760927
2002-05-24,278.0995097480959
2002-05-27,278.9522309723996
2002-05-28,282.0364219434326
2002-05-29,279.205359219875
2002-05-30,277.4511360726009
2002-05-31,277.0816011602953
2002-06-03,278.8940368267565
2002-06-04,276.64916000193165
2002-06-05,273.67541470538225
2002-06-06,274.7880853372874
2002-06-07,275.17175111428276
2002-06-10,276.23517369071357
2002-06-11,278.88673996365327
2002-06-12,275.84975696812796
2002-06-13,273.52170285462915
2002-06-14,269.83214746800246
2002-06-17,269.99279666029344
2002-06-18,271.8102867816665
2002-06-19,269.0589293082974
2002-06-20,268.0275041610434
2002-06-21,266.3674911067795
2002-06-24,262.250814669411
2002-06-25,263.65895065594333
2002-06-26,259.18838793047524
2002-06-27,259.5233452192391
2002-06-28,264.14940154570786
2002-07-01,265.6875160904761
2002-07-02,263.56600396160474
2002-07-03,263.9583637098209
2002-07-04,264.3547409767014
2002-07-05,269.1424868306833
2002-07-08,268.7323235157697
2002-07-09,267.85514395726176
2002-07-10,265.3685732879101
2002-07-11,262.10999055426316
2002-07-12,263.1541297379723
2002-07-15,258.4254887295678
2002-07-16,257.49268141466655
2002-07-17,258.60190950009746
2002-07-18,260.4978066841529
2002-07-19,257.83401116396254
2002-07-22,254.05674490520656
2002-07-23,252.42740831067226
2002-07-24,247.89068176154342
2002-07-25,250.4689542376686
2002-07-26,249.00544771208004
