Date,AUSTRALIA SMALL VALUE
1999-07-20,307.4188180727882
1999-07-21,302.21066007726216
1999-07-22,303.18949810511685
1999-07-23,305.80158982786145
1999-07-26,298.1592021997832
1999-07-27,297.7540249672107
1999-07-28,298.99226782421545
1999-07-29,297.83052899912866
1999-07-30,297.80015772970745
1999-08-02,295.2794803897924
1999-08-03,299.29942981531065
1999-08-04,297.7606652298055
1999-08-05,296.8192893783576
1999-08-06,295.6836492534353
1999-08-09,296.2424819997268
1999-08-10,293.99265709780525
1999-08-11,293.4474839983175
1999-08-12,295.63647711893617
1999-08-13,297.68591933558093
1999-08-16,300.39632689357313
1999-08-17,299.5110245045665
1999-08-18,301.1152633093906
1999-08-19,292.3221846057158
1999-08-20,291.87768670963885
1999-08-23,295.59583231025573
1999-08-24,297.2014041848066
1999-08-25,296.6775971438061
1999-08-26,297.2958230232429
1999-08-27,296.13163722687403
1999-08-30,295.2873959843324
1999-08-31,293.3962007097598
1999-09-01,295.3412367955813
1999-09-02,293.92810065824625
1999-09-03,295.0290029456823
1999-09-06,296.29010239785646
1999-09-07,297.9609527742069
1999-09-08,298.48924557636184
1999-09-09,302.2851474294189
1999-09-10,303.77205034437316
1999-09-13,308.9273812180242
1999-09-14,305.8249320063836
1999-09-15,302.7867801542581
1999-09-16,299.34790037654113
1999-09-17,299.22803089544317
1999-09-20,295.99216510030664
1999-09-21,295.881602084573
1999-09-22,296.2522209776708
1999-09-23,299.2579283683434
1999-09-24,296.7694658707357
1999-09-27,298.2827807548816
1999-09-28,297.6320050887343
1999-09-29,293.85272455738794
1999-09-30,290.70942351169083
1999-10-01,293.67319765013036
1999-10-04,293.93642109967277
1999-10-05,296.5942275377434
1999-10-06,293.53749723336233
1999-10-07,292.80100586881935
1999-10-08,293.3977036776227
1999-10-11,293.401788425523
1999-10-12,290.537279338503
1999-10-13,288.130894801952
1999-10-14,285.83017070544554
1999-10-15,280.0509450808741
1999-10-18,275.20383217408846
1999-10-19,277.4864519297429
1999-10-20,280.5565770687259
1999-10-21,279.39509400150246
1999-10-22,284.6617489440633
1999-10-25,284.1041788315371
1999-10-26,285.0476050459373
1999-10-27,282.87660527588065
1999-10-28,285.6687935696829
1999-10-29,282.8491292914282
1999-11-01,285.74182486752863
1999-11-02,286.7535137993308
1999-11-03,287.86667097665315
1999-11-04,285.98141099700024
1999-11-05,287.28262041659883
1999-11-08,288.11789322313615
1999-11-09,287.20398516673623
1999-11-10,287.8576128695845
1999-11-11,293.61780058768613
1999-11-12,297.2214226073572
1999-11-15,296.9843115607449
1999-11-16,293.75068222147803
1999-11-17,293.74650505375877
1999-11-18,295.2776346726495
1999-11-19,295.1597353607907
1999-11-22,292.8760518990251
1999-11-23,293.171549757942
1999-11-24,293.9334108731843
1999-11-25,294.4969186292577
1999-11-26,297.3099526287188
1999-11-29,299.64327348744007
1999-11-30,298.7048496362733
1999-12-01,298.7067983582167
1999-12-02,298.42431195350645
1999-12-03,297.92496534959315
1999-12-06,290.33227764367814
1999-12-07,292.28819391017646
1999-12-08,294.04599414428003
1999-12-09,297.4657590752927
1999-12-10,295.1398708364507
1999-12-13,295.8395227858594
1999-12-14,296.71126417514085
1999-12-15,296.9490962421026
1999-12-16,296.7052420702929
1999-12-17,300.178585754829
1999-12-20,299.7578910824032
1999-12-21,301.09899558082054
1999-12-22,302.3431931529681
1999-12-23,299.218022097231
1999-12-24,300.96511182813225
1999-12-27,301.7187103882669
1999-12-28,303.47075952248036
1999-12-29,307.627117468917
1999-12-30,312.37784933053194
1999-12-31,312.37784933053194
2000-01-03,311.0716665260865
2000-01-04,301.2788586840998
2000-01-05,296.68398401907183
2000-01-06,294.40696664679496
2000-01-07,297.15907772262653
2000-01-10,301.278862747187
2000-01-11,299.25817428712554
2000-01-12,301.06961436198304
2000-01-13,303.77345671208246
2000-01-14,309.2038548424521
2000-01-17,309.71939980547467
2000-01-18,307.36260717090187
2000-01-19,305.92210518991175
2000-01-20,309.2659505160596
2000-01-21,309.0333743027633
2000-01-24,307.0101715973975
2000-01-25,304.2155487786952
2000-01-26,304.03469873129285
2000-01-27,309.1634124794579
2000-01-28,305.8791526407662
2000-01-31,303.0898888132289
2000-02-01,302.62121121024165
2000-02-02,303.3289352252494
2000-02-03,298.4393293112736
2000-02-04,297.7042000091969
2000-02-07,300.9596157410704
2000-02-08,298.2177702471175
2000-02-09,298.8353605114095
2000-02-10,297.2586201923584
2000-02-11,294.94051187072125
2000-02-14,295.58246823213136
2000-02-15,297.0321738012342
2000-02-16,296.67401041206807
2000-02-17,298.92658533551855
2000-02-18,298.1085418515763
2000-02-21,296.0840719132008
2000-02-22,290.4204580577181
2000-02-23,289.9467870704683
2000-02-24,287.91703617361827
2000-02-25,293.92119982748375
2000-02-28,293.58434983668013
2000-02-29,297.02043104104797
2000-03-01,293.4635147050501
2000-03-02,294.12964102108157
2000-03-03,292.5268923094549
2000-03-06,290.7854749834396
2000-03-07,292.7065696065705
2000-03-08,294.92908765359607
2000-03-09,293.5849493162556
2000-03-10,296.432438816521
2000-03-13,299.3316871289451
2000-03-14,299.36241275091743
2000-03-15,297.6109802695504
2000-03-16,297.7803284144556
2000-03-17,298.15807749763417
2000-03-20,297.42754382007723
2000-03-21,296.72619421288175
2000-03-22,298.0747475351642
2000-03-23,295.2433101347035
2000-03-24,295.18237852705295
2000-03-27,299.090056963337
2000-03-28,304.06130533437016
2000-03-29,306.16560216766834
2000-03-30,301.9766566382658
2000-03-31,298.0792731997601
2000-04-03,300.3545735082781
2000-04-04,297.6047552008392
2000-04-05,296.4005121592383
2000-04-06,296.6489770269536
2000-04-07,296.1457343060769
2000-04-10,296.17509222446205
2000-04-11,293.24234828946084
2000-04-12,294.0607504972902
2000-04-13,292.2547621182098
2000-04-14,292.94501137602026
2000-04-17,281.4674456745444
2000-04-18,289.97609857859976
2000-04-19,295.4704937693278
2000-04-20,294.32579913920745
2000-04-21,294.32579913920745
2000-04-24,294.8234546145234
2000-04-25,299.24451979189587
2000-04-26,297.6045907990198
2000-04-27,299.1846944631898
2000-04-28,299.3880651865804
2000-05-01,297.65856252597735
2000-05-02,301.62462341337107
2000-05-03,309.47729172801604
2000-05-04,309.47287121065676
2000-05-05,312.4222768776054
2000-05-08,307.61094945031044
2000-05-09,299.99687118842587
2000-05-10,294.69634789286135
2000-05-11,295.53468842309877
2000-05-12,295.6402195667327
2000-05-15,288.10627825672543
2000-05-16,294.57148683954676
2000-05-17,294.7952333334476
2000-05-18,294.0137458349922
2000-05-19,294.7050568803359
2000-05-22,290.42933924235297
2000-05-23,290.8345065614933
2000-05-24,286.3478145650714
2000-05-25,286.0472199156932
2000-05-26,278.70043514120835
2000-05-29,282.1871751162886
2000-05-30,283.64555064112085
2000-05-31,281.5667285471816
2000-06-01,281.1038415855998
2000-06-02,282.31734245873
2000-06-05,283.5843982364105
2000-06-06,284.4583799499915
2000-06-07,284.45248878512683
2000-06-08,287.2775140468865
2000-06-09,286.4695724171891
2000-06-12,288.28143820235465
2000-06-13,289.2603267558533
2000-06-14,292.23937786835944
2000-06-15,294.044732274572
2000-06-16,294.66800646912
2000-06-19,290.1531856663384
2000-06-20,291.37911458659283
2000-06-21,295.1020256308652
2000-06-22,296.98875326382006
2000-06-23,297.01202677876546
2000-06-26,296.44564956832477
2000-06-27,300.4243345764689
2000-06-28,301.49391279882525
2000-06-29,302.8618756785092
2000-06-30,301.50059307644693
2000-07-03,304.1205891872046
2000-07-04,306.2167193488144
2000-07-05,302.69884533909874
2000-07-06,304.9131659239956
2000-07-07,308.2451277988664
2000-07-10,309.1142455175685
2000-07-11,309.7752686940235
2000-07-12,312.50006302704315
2000-07-13,312.8083021418883
2000-07-14,312.1991891877812
2000-07-17,312.5826797568763
2000-07-18,311.6923664403672
2000-07-19,311.24267943792427
2000-07-20,312.03353909785
2000-07-21,315.05311758676567
2000-07-24,314.2446060966174
2000-07-25,313.4292275182986
2000-07-26,317.8276289896169
2000-07-27,316.10362929741547
2000-07-28,319.4685905807325
2000-07-31,315.077495628936
2000-08-01,319.6097432998266
2000-08-02,324.1626507627759
2000-08-03,327.59192414107275
2000-08-04,324.95533693801195
2000-08-07,326.692491998699
2000-08-08,329.70314920152566
2000-08-09,327.01273484043213
2000-08-10,325.5970777178895
2000-08-11,326.8179849193846
2000-08-14,327.120072864095
2000-08-15,326.2784997229171
2000-08-16,329.83623769917676
2000-08-17,332.3788644172574
2000-08-18,333.0342269680317
2000-08-21,334.5019797796801
2000-08-22,337.31957301156484
2000-08-23,331.3801626502164
2000-08-24,328.24389109185364
2000-08-25,327.2708545094449
2000-08-28,328.84196507097073
2000-08-29,331.7184458227865
2000-08-30,331.6586974205716
2000-08-31,333.4614503541648
2000-09-01,328.98434721671526
2000-09-04,329.13572648839965
2000-09-05,331.9015234289511
2000-09-06,331.4776401502391
2000-09-07,328.447918554007
2000-09-08,329.6466038951955
2000-09-11,330.655614615545
2000-09-12,332.59571718550734
2000-09-13,327.8392225493489
2000-09-14,324.4631731150299
2000-09-15,322.4354484537317
2000-09-18,319.33547648031436
2000-09-19,316.04433772291793
2000-09-20,318.95707710999926
2000-09-21,316.13980939268663
2000-09-22,306.8965310499403
2000-09-25,311.48932882563224
2000-09-26,309.47609885900374
2000-09-27,309.12108765586123
2000-09-28,308.5711975560016
2000-09-29,306.215818064601
2000-10-02,310.5438679268786
2000-10-03,312.736330224818
2000-10-04,310.78227979176285
2000-10-05,312.490507585972
2000-10-06,314.1085138206642
2000-10-09,312.1289454865057
2000-10-10,311.71301438216807
2000-10-11,311.4678895271363
2000-10-12,310.8906411948778
2000-10-13,311.0912514877547
2000-10-16,313.9273335233788
2000-10-17,310.58060768406176
2000-10-18,311.15015405986827
2000-10-19,313.5631457702618
2000-10-20,321.93048995150707
2000-10-23,321.550573850095
2000-10-24,320.2127811801634
2000-10-25,318.41199692597127
2000-10-26,317.96126255610307
2000-10-27,316.30980500803594
2000-10-30,315.04637618910397
2000-10-31,308.45255394828683
2000-11-01,308.36820733182986
2000-11-02,306.5221876776601
2000-11-03,308.3196703999647
2000-11-06,312.5519832273983
2000-11-07,315.8351545667251
2000-11-08,315.97178751208526
2000-11-09,316.0356655719471
2000-11-10,313.2173232658929
2000-11-13,311.7818738426059
2000-11-14,311.5269582877451
2000-11-15,312.22997291180224
2000-11-16,313.34056993209526
2000-11-17,313.6937063150338
2000-11-20,312.44304344159923
2000-11-21,310.6352178954046
2000-11-22,316.47638043690176
2000-11-23,319.3885588222254
2000-11-24,320.2861061623145
2000-11-27,317.8175590545442
2000-11-28,314.4366728163801
2000-11-29,312.4822851179756
2000-11-30,309.5835957206948
2000-12-01,316.95081393433253
2000-12-04,316.133421847635
2000-12-05,315.8727797836738
2000-12-06,316.14259876145775
2000-12-07,319.3023120438298
2000-12-08,320.0871731479172
2000-12-11,322.6157354564444
2000-12-12,322.5936215964775
2000-12-13,323.676870452063
2000-12-14,320.06545834324675
2000-12-15,316.1552198852744
2000-12-18,313.7659099466356
2000-12-19,317.00121361749456
2000-12-20,313.1311137628522
2000-12-21,312.0298113921968
2000-12-22,308.95774229643854
2000-12-25,308.95774229643854
2000-12-26,308.71219488761227
2000-12-27,310.8186104442608
2000-12-28,309.7315659677603
2000-12-29,305.69269649655354
2001-01-01,305.69269649655354
2001-01-02,307.7650257592407
2001-01-03,308.6575448320215
2001-01-04,312.13628842424873
2001-01-05,312.2712237893854
2001-01-08,309.2392305289562
2001-01-09,308.2400705476131
2001-01-10,306.1669694079
2001-01-11,301.99410951398403
2001-01-12,300.7192680696417
2001-01-15,299.1922246294392
2001-01-16,300.44861276218074
2001-01-17,301.9243432194593
2001-01-18,302.4431258513206
2001-01-19,306.77255916555174
2001-01-22,306.68533780711374
2001-01-23,305.90718564892063
2001-01-24,306.3211255937285
2001-01-25,307.76394359271103
2001-01-26,306.31727941323663
2001-01-29,308.91803815443035
2001-01-30,307.8137502803988
2001-01-31,309.0811207519502
2001-02-01,310.2111839093474
2001-02-02,310.36380775465875
2001-02-05,306.3794723867212
2001-02-06,310.08293452795164
2001-02-07,305.98633770409117
2001-02-08,305.0167418462279
2001-02-09,301.4085124549551
2001-02-12,301.9041585168992
2001-02-13,302.34555048917815
2001-02-14,301.38175484043893
2001-02-15,302.3661031307903
2001-02-16,300.9020214176118
2001-02-19,298.32889246712347
2001-02-20,299.846438253068
2001-02-21,300.4016836971796
2001-02-22,300.4953901521888
2001-02-23,299.6023665419273
2001-02-26,299.052967862194
2001-02-27,297.30927399526945
2001-02-28,298.42285226697305
2001-03-01,296.27785367969807
2001-03-02,297.6543812853446
2001-03-05,296.6230820832811
2001-03-06,295.09225322986555
2001-03-07,293.1226339103726
2001-03-08,291.2206653503332
2001-03-09,290.1708498140235
2001-03-12,290.80080358240735
2001-03-13,288.2138087914426
2001-03-14,289.1747990754214
2001-03-15,284.47685760999025
2001-03-16,287.9717165815111
2001-03-19,289.16173822955403
2001-03-20,288.41492748484904
2001-03-21,288.33897039945396
2001-03-22,290.35904673664163
2001-03-23,287.95397194765667
2001-03-26,288.5098448797505
2001-03-27,287.8545295635388
2001-03-28,287.1422820096648
2001-03-29,286.6360957063821
2001-03-30,282.36341440031566
2001-04-02,284.536014353703
2001-04-03,282.4659684276209
2001-04-04,279.8262697673936
2001-04-05,282.98775243723577
2001-04-06,286.28633165629907
2001-04-09,285.02094293897835
2001-04-10,289.3874875186696
2001-04-11,295.04027092561046
2001-04-12,296.54132246628166
2001-04-13,296.54132246628166
2001-04-16,300.5538023028278
2001-04-17,299.14854866735783
2001-04-18,297.7009941699646
2001-04-19,302.27887656464657
2001-04-20,303.3268127459646
2001-04-23,296.0545644229878
2001-04-24,296.18968096009246
2001-04-25,295.80317033695513
2001-04-26,299.01832847725706
2001-04-27,301.605366877005
2001-04-30,304.07391215454993
2001-05-01,306.6086466103392
2001-05-02,308.5711038960605
2001-05-03,309.39106759671125
2001-05-04,307.20140343462805
2001-05-07,308.7291117380441
2001-05-08,310.0944476819151
2001-05-09,311.9440465623083
2001-05-10,316.60005285731137
2001-05-11,315.82606781192266
2001-05-14,314.58299546656895
2001-05-15,314.8815089038347
2001-05-16,314.91030719515396
2001-05-17,322.13256689815955
2001-05-18,323.20902483450635
2001-05-21,329.4867375396702
2001-05-22,326.1709478849987
2001-05-23,326.86000566449957
2001-05-24,326.38705540294546
2001-05-25,327.6309592406653
2001-05-28,327.5500766031231
2001-05-29,325.91656948850186
2001-05-30,322.65966426190784
2001-05-31,320.12579982699566
2001-06-01,322.4290762647185
2001-06-04,321.7313979779827
2001-06-05,320.2183109909532
2001-06-06,322.8313225382396
2001-06-07,326.61779899649497
2001-06-08,328.9677827602414
2001-06-11,330.8056574012833
2001-06-12,327.4290243379529
2001-06-13,329.5300829418631
2001-06-14,326.0850247385119
2001-06-15,325.31696230748264
2001-06-18,321.2277521620733
2001-06-19,322.08324978461445
2001-06-20,323.4476960757135
2001-06-21,325.4918463474454
2001-06-22,326.27420382535365
2001-06-25,322.8290791832217
2001-06-26,325.2157185137386
2001-06-27,324.3672713567856
2001-06-28,324.7159633855638
2001-06-29,326.7021763798978
2001-07-02,326.0738615670096
2001-07-03,329.23565866365516
2001-07-04,331.85985176540055
2001-07-05,334.87304671861085
2001-07-06,324.27660140701494
2001-07-09,322.55805161260577
2001-07-10,322.9182393051749
2001-07-11,319.49811984022995
2001-07-12,322.4170109764269
2001-07-13,326.0381471251726
2001-07-16,326.9031492814578
2001-07-17,324.756617836538
2001-07-18,323.3482355196925
2001-07-19,324.30089843650654
2001-07-20,318.1636369364593
2001-07-23,320.76124854742125
2001-07-24,317.0703958554069
2001-07-25,313.76162887277303
2001-07-26,314.02977852095233
2001-07-27,313.69290087969165
2001-07-30,313.74935779710233
2001-07-31,315.59898476605326
2001-08-01,321.56450734955325
2001-08-02,323.82025797836314
2001-08-03,321.35543449044155
2001-08-06,325.4703261681989
2001-08-07,325.231634978074
2001-08-08,326.4058417257345
2001-08-09,321.4559908199902
2001-08-10,320.39650500762986
2001-08-13,322.10476954541326
2001-08-14,321.2829438520577
2001-08-15,321.28711834832797
2001-08-16,318.8699780417274
2001-08-17,324.0222245896439
2001-08-20,321.7211038514892
2001-08-21,321.6464858749816
2001-08-22,322.29725863674236
2001-08-23,322.7894517650727
2001-08-24,322.6788070737738
2001-08-27,325.0426111586452
2001-08-28,326.122068347398
2001-08-29,325.94561857234737
2001-08-30,327.2438360984921
2001-08-31,322.158858891906
2001-09-03,323.43778879870604
2001-09-04,327.72412343999974
2001-09-05,327.76880421546775
2001-09-06,326.78798120317083
2001-09-07,319.99636702789974
2001-09-10,316.3909043362721
2001-09-11,319.91813622446017
2001-09-12,311.3137336288511
2001-09-13,309.8148939236952
2001-09-14,304.1733451298563
2001-09-17,289.39323273183845
2001-09-18,290.1661056910757
2001-09-19,287.9906821622083
2001-09-20,286.79461362070884
2001-09-21,282.0226046165487
2001-09-24,281.4317823546887
2001-09-25,282.76258906260017
2001-09-26,282.65919451276983
2001-09-27,282.18681744933434
2001-09-28,292.61245858251493
2001-10-01,292.07631864964804
2001-10-02,297.6449709423378
2001-10-03,297.5858990326216
2001-10-04,300.1005540583865
2001-10-05,304.3667021068481
2001-10-08,306.4132583508626
2001-10-09,305.34879703191245
2001-10-10,307.4728089850367
2001-10-11,309.62167107254874
2001-10-12,309.98825700299756
2001-10-15,316.6065315130455
2001-10-16,318.9297006207264
2001-10-17,322.9512864022852
2001-10-18,319.3488202517597
2001-10-19,317.92719337919027
2001-10-22,321.2085547233769
2001-10-23,323.1525626342091
2001-10-24,321.5556513109266
2001-10-25,322.13087070323627
2001-10-26,322.36462405258794
2001-10-29,320.35197305040276
2001-10-30,319.9477359241449
2001-10-31,320.34112256976044
2001-11-01,321.6588610537985
2001-11-02,322.62370674578557
2001-11-05,323.91602780782785
2001-11-06,330.8284522166389
2001-11-07,331.9514200453215
2001-11-08,335.5582279987002
2001-11-09,334.7238118330139
2001-11-12,337.1195548776042
2001-11-13,341.868657659562
2001-11-14,342.5053353174466
2001-11-15,342.65023488547513
2001-11-16,341.8552956190968
2001-11-19,346.78600467015724
2001-11-20,344.34717794720723
2001-11-21,345.77476785110656
2001-11-22,345.5301300236176
2001-11-23,347.4108370205508
2001-11-26,347.6748082094137
2001-11-27,349.26927817378674
2001-11-28,348.2303433319208
2001-11-29,346.8211533960357
2001-11-30,346.84137325514166
2001-12-03,345.29458439608015
2001-12-04,340.37084133747976
2001-12-05,343.0243606781072
2001-12-06,341.5022402410977
2001-12-07,342.4603827574367
2001-12-10,342.8300639394872
2001-12-11,343.0870810594857
2001-12-12,341.00361855609424
2001-12-13,341.2709482793256
2001-12-14,337.49370473604733
2001-12-17,333.53592064082005
2001-12-18,337.92911840785985
2001-12-19,338.5399457236603
2001-12-20,334.7956825659355
2001-12-21,340.22614069907286
2001-12-24,346.30998829858163
2001-12-25,346.30998829858163
2001-12-26,345.7763135705423
2001-12-27,345.5284986556676
2001-12-28,350.1442515880847
2001-12-31,349.57680732875804
2002-01-01,349.57680732875804
2002-01-02,346.98930972373876
2002-01-03,347.2499755906666
2002-01-04,352.624338136664
2002-01-07,354.66103194417195
2002-01-08,358.189742985349
2002-01-09,359.6440517858104
2002-01-10,359.368649586069
2002-01-11,359.7527606552412
2002-01-14,353.63691845710497
2002-01-15,356.2938230826327
2002-01-16,359.5493708907136
2002-01-17,354.8871924489891
2002-01-18,355.27627147160246
2002-01-21,358.34522760790463
2002-01-22,362.2344335475039
2002-01-23,364.6158885272291
2002-01-24,366.6432375238328
2002-01-25,371.7544525245498
2002-01-28,372.1100580847513
2002-01-29,372.854698015993
2002-01-30,366.4879012084582
2002-01-31,369.371951195224
2002-02-01,369.53257525882333
2002-02-04,368.4834666347874
2002-02-05,367.100218187429
2002-02-06,367.05508020011695
2002-02-07,365.8510350467508
2002-02-08,367.81177861760386
2002-02-11,368.195116480383
2002-02-12,368.91216471540844
2002-02-13,370.8854076419037
2002-02-14,377.63753498342174
2002-02-15,376.93305566112014
2002-02-18,379.3640476822919
2002-02-19,377.17075265247934
2002-02-20,377.6991679749714
2002-02-21,377.57575428648846
2002-02-22,373.39059486352653
2002-02-25,375.8375643616707
2002-02-26,377.41850459599726
2002-02-27,376.39157197318104
2002-02-28,377.2933955957293
2002-03-01,378.6621319533095
2002-03-04,378.3310630827545
2002-03-05,379.79349491118217
2002-03-06,378.14441122725503
2002-03-07,380.81503745173126
2002-03-08,380.04556620703636
2002-03-11,378.31306222831853
2002-03-12,379.7121256526461
2002-03-13,379.97597134250196
2002-03-14,378.5451059109458
2002-03-15,376.9739107508742
2002-03-18,379.7243388068719
2002-03-19,379.3544064031746
2002-03-20,385.548007739482
2002-03-21,388.25538758684036
2002-03-22,389.2417652897045
2002-03-25,388.1423029315287
2002-03-26,383.48291655508444
2002-03-27,387.8807625443393
2002-03-28,391.9106569792534
2002-03-29,391.9106569792534
2002-04-01,389.4166939948944
2002-04-02,385.8281076188074
2002-04-03,384.1346393407278
2002-04-04,383.443762528029
2002-04-05,384.4125448277961
2002-04-08,384.8463161023498
2002-04-09,383.77261232777875
2002-04-10,385.02481050274395
2002-04-11,385.036488002762
2002-04-12,386.3528513578857
2002-04-15,385.01640934200407
2002-04-16,385.0475130745705
2002-04-17,387.67412865516127
2002-04-18,387.7187279544598
2002-04-19,389.50682581931056
2002-04-22,389.6112316749316
2002-04-23,388.82268159364355
2002-04-24,389.3836258818504
2002-04-25,388.1646838046704
2002-04-26,388.4869640551589
2002-04-29,382.8150525798566
2002-04-30,381.1265264405441
2002-05-01,382.46117801978113
2002-05-02,382.99344183178073
2002-05-03,381.32246767659694
2002-05-06,380.762520351014
2002-05-07,382.1076318290896
2002-05-08,385.9548677489009
2002-05-09,384.9171470037295
2002-05-10,383.6775194368965
2002-05-13,383.818046020003
2002-05-14,389.04922710158127
2002-05-15,389.4321082551002
2002-05-16,389.71360395950995
2002-05-17,389.1024515735285
2002-05-20,389.71844816376495
2002-05-21,392.2546203804786
2002-05-22,391.59316964991217
2002-05-23,393.8958827565245
2002-05-24,394.20430860831436
2002-05-27,395.3325295283837
2002-05-28,394.2986135718636
2002-05-29,394.70361232447897
2002-05-30,393.3993054644979
2002-05-31,396.63665796171574
2002-06-03,400.8747986052698
2002-06-04,395.0859730322527
2002-06-05,397.02985485079995
2002-06-06,399.07979040374795
2002-06-07,397.74048576080463
2002-06-10,395.46048388951783
2002-06-11,394.1978673060044
2002-06-12,392.04306582861653
2002-06-13,391.1483696722412
2002-06-14,383.497275838808
2002-06-17,384.4721658723781
2002-06-18,385.8434943875275
2002-06-19,385.56436458364954
2002-06-20,386.45911999954757
2002-06-21,388.2602997944794
2002-06-24,384.18422318389855
2002-06-25,379.0214834655272
2002-06-26,365.2039916887787
2002-06-27,366.64464256873646
2002-06-28,365.4642092832186
2002-07-01,365.3644172311096
2002-07-02,367.10710521671854
2002-07-03,364.3411587929803
2002-07-04,363.70158391660937
2002-07-05,367.84409216046646
2002-07-08,369.54564305504067
2002-07-09,371.9929334311981
2002-07-10,372.1302807968132
2002-07-11,362.630195224012
2002-07-12,364.4449299097434
2002-07-15,358.7600968947181
2002-07-16,354.4553656369823
2002-07-17,346.4287602625335
2002-07-18,348.5570504349634
2002-07-19,344.82017742508214
2002-07-22,345.62318608833016
2002-07-23,344.1529941224003
2002-07-24,336.44084655117973
2002-07-25,338.86431766830844
2002-07-26,341.8767037916712
2002-07-29,349.02536327757764
2002-07-30,348.8154759191089
