Date,JAPAN SMALL VALUE
1999-12-29,611.121591894488
1999-12-30,614.0810259819978
1999-12-31,614.0298301273099
2000-01-03,611.6960678065271
2000-01-04,591.3360452390588
2000-01-05,585.3478183410539
2000-01-06,572.2652285102719
2000-01-07,576.2953618087772
2000-01-10,578.2251004411862
2000-01-11,580.7346023812427
2000-01-12,577.3665049181541
2000-01-13,583.2316287896509
2000-01-14,595.2304827031419
2000-01-17,619.5617115762715
2000-01-18,617.0481096543621
2000-01-19,614.7326893079295
2000-01-20,621.0547264985387
2000-01-21,619.7934690497273
2000-01-24,620.1851602466503
2000-01-25,615.1626752088307
2000-01-26,620.4473827643722
2000-01-27,631.0821321001067
2000-01-28,631.2365877981495
2000-01-31,628.5775673268452
2000-02-01,625.7357602538466
2000-02-02,625.4235694014872
2000-02-03,615.6282790178417
2000-02-04,621.2607281566937
2000-02-07,617.6954767268247
2000-02-08,603.6383749012941
2000-02-09,599.8494348671834
2000-02-10,602.7921135188625
2000-02-11,600.6787029824073
2000-02-14,601.0247010751112
2000-02-15,591.0304692494589
2000-02-16,584.7885544587273
2000-02-17,575.6672409173185
2000-02-18,573.4139321594697
2000-02-21,561.276567347831
2000-02-22,549.9434075064548
2000-02-23,551.6520772085099
2000-02-24,561.1730501005452
2000-02-25,578.4145958310748
2000-02-28,599.4707041831089
2000-02-29,604.2497133509455
2000-03-01,615.6952692364048
2000-03-02,616.9660371552889
2000-03-03,618.697336666809
2000-03-06,615.9634652235849
2000-03-07,622.3057468441516
2000-03-08,619.1560730933105
2000-03-09,615.9056753097358
2000-03-10,624.9241263670682
2000-03-13,619.8910092373582
2000-03-14,622.6578496816992
2000-03-15,618.0101871644983
2000-03-16,618.7394626206053
2000-03-17,627.3193738930574
2000-03-20,623.9314670386186
2000-03-21,624.5781946993604
2000-03-22,631.3786754986751
2000-03-23,621.4137854993271
2000-03-24,623.0704844534014
2000-03-27,637.0060781874035
2000-03-28,646.5956701601516
2000-03-29,664.6759692700824
2000-03-30,657.7185656567299
2000-03-31,675.1637792176194
2000-04-03,664.7421477682652
2000-04-04,661.8213178143867
2000-04-05,657.2870143386187
2000-04-06,656.8367815206789
2000-04-07,655.5064005652797
2000-04-10,652.4907944077904
2000-04-11,647.2530201816904
2000-04-12,661.4077953440692
2000-04-13,659.9990499382295
2000-04-14,662.3411056751432
2000-04-17,631.5116508998357
2000-04-18,642.4884260332802
2000-04-19,651.3655773109506
2000-04-20,652.4817237354009
2000-04-21,643.0200664778287
2000-04-24,649.8157872152159
2000-04-25,655.9869571684662
2000-04-26,654.012826703145
2000-04-27,658.0303111370496
2000-04-28,646.5370229061423
2000-05-01,656.5756004112536
2000-05-02,661.2948369090632
2000-05-03,672.1841163403408
2000-05-04,678.0488159640431
2000-05-05,674.1616294693447
2000-05-08,676.8285786781775
2000-05-09,667.7933437014326
2000-05-10,664.6399487052785
2000-05-11,667.7097567757834
2000-05-12,673.6096747625016
2000-05-15,667.8700888039849
2000-05-16,681.1078190311571
2000-05-17,696.3097165402712
2000-05-18,693.1811490982386
2000-05-19,707.7211878919228
2000-05-22,685.8016606330007
2000-05-23,686.0941004385703
2000-05-24,677.2076783769196
2000-05-25,681.8371915655836
2000-05-26,669.179923887353
2000-05-29,669.184005769801
2000-05-30,669.9359684481976
2000-05-31,666.5180725740225
2000-06-01,662.1948816772028
2000-06-02,656.6868643130076
2000-06-05,667.7925051211071
2000-06-06,671.1531356600306
2000-06-07,677.5924636630363
2000-06-08,679.0975637548802
2000-06-09,679.1158226770281
2000-06-12,687.8693453463803
2000-06-13,681.7249404415085
2000-06-14,681.4886112197025
2000-06-15,682.0993747402289
2000-06-16,676.8932962698738
2000-06-19,681.4504053538618
2000-06-20,692.0196937393981
2000-06-21,701.9001532551946
2000-06-22,714.7214547725279
2000-06-23,714.826846268704
2000-06-26,708.9170149399112
2000-06-27,710.5693610570354
2000-06-28,713.7440629979848
2000-06-29,719.7589798662345
2000-06-30,720.6047701630226
2000-07-03,741.6426888933131
2000-07-04,740.5172766239214
2000-07-05,726.2542586310385
2000-07-06,722.6617284695384
2000-07-07,728.0978300053332
2000-07-10,738.4323597294791
2000-07-11,745.1710223694597
2000-07-12,737.9926175649417
2000-07-13,735.532077387926
2000-07-14,735.4306317976512
2000-07-17,732.5187735930914
2000-07-18,723.2794298742788
2000-07-19,728.1607464993224
2000-07-20,727.6186267921532
2000-07-21,710.628908292811
2000-07-24,697.1540791832191
2000-07-25,689.3239750594634
2000-07-26,687.24628815109
2000-07-27,681.3703550044087
2000-07-28,677.9254739543111
2000-07-31,667.3799890832203
2000-08-01,681.9976111142673
2000-08-02,693.2350549609183
2000-08-03,700.500217852649
2000-08-04,699.6871837767591
2000-08-07,699.8862174669138
2000-08-08,707.6854530557445
2000-08-09,715.5189009908104
2000-08-10,705.68146531946
2000-08-11,715.5236339393325
2000-08-14,710.6252713617739
2000-08-15,709.8766584540616
2000-08-16,715.9378602626218
2000-08-17,707.8335678803193
2000-08-18,718.2855156601098
2000-08-21,717.4615430655832
2000-08-22,729.1929670234222
2000-08-23,737.8737676955121
2000-08-24,735.8650413933989
2000-08-25,739.3314576728773
2000-08-28,741.984494648944
2000-08-29,743.7801634321481
2000-08-30,740.6261935877067
2000-08-31,740.7743010158657
2000-09-01,730.7280328548944
2000-09-04,730.2193490870634
2000-09-05,735.8846302256791
2000-09-06,737.6895140637796
2000-09-07,748.1040821727589
2000-09-08,749.6818684986137
2000-09-11,744.5760206351222
2000-09-12,734.427326040053
2000-09-13,729.9549316666091
2000-09-14,731.7161337508671
2000-09-15,730.7502948945698
2000-09-18,742.0422838386103
2000-09-19,747.5981833710761
2000-09-20,767.544604267385
2000-09-21,765.7246188651789
2000-09-22,719.9739791292998
2000-09-25,731.8806405681045
2000-09-26,722.095543374879
2000-09-27,712.1907016640629
2000-09-28,706.4560038196213
2000-09-29,716.4719317233235
2000-10-02,713.4573848926102
2000-10-03,718.795454588818
2000-10-04,715.6765683560313
2000-10-05,715.5619869911292
2000-10-06,719.8487759849296
2000-10-09,719.461095299882
2000-10-10,717.3559429117379
2000-10-11,709.1514948496784
2000-10-12,712.5447890295801
2000-10-13,710.0989078940554
2000-10-16,722.3745093621858
2000-10-17,716.9235694952255
2000-10-18,707.9100173524287
2000-10-19,706.1932284344916
2000-10-20,714.5908473987907
2000-10-23,716.6103718916386
2000-10-24,718.8231219602286
2000-10-25,722.3833952316619
2000-10-26,719.0069160314112
2000-10-27,702.2124189770802
2000-10-30,695.3699329236258
2000-10-31,688.3483467921594
2000-11-01,694.791594189428
2000-11-02,696.8830087851426
2000-11-03,700.4305419852808
2000-11-06,714.546851189976
2000-11-07,715.3770230307709
2000-11-08,717.7048279198614
2000-11-09,708.7934762299196
2000-11-10,701.110539757317
2000-11-13,698.2920124415108
2000-11-14,697.2448530366479
2000-11-15,692.143857339584
2000-11-16,690.8653327745467
2000-11-17,692.4979611028945
2000-11-20,689.7573587361022
2000-11-21,685.9556773583934
2000-11-22,691.0505210790577
2000-11-23,690.7498528703517
2000-11-24,690.8726784947575
2000-11-27,691.2557453173964
2000-11-28,687.0944047273665
2000-11-29,676.8529354517012
2000-11-30,676.1687668349704
2000-12-01,680.8001856351384
2000-12-04,672.7665078597108
2000-12-05,670.6422073332743
2000-12-06,673.3805503316787
2000-12-07,666.7085535061359
2000-12-08,665.2242712227529
2000-12-11,682.2706082653424
2000-12-12,679.4734431663007
2000-12-13,672.6538252144658
2000-12-14,660.2673336305609
2000-12-15,646.0385472018475
2000-12-18,645.4934647849088
2000-12-19,634.964603948712
2000-12-20,617.3494195477375
2000-12-21,600.8471098655648
2000-12-22,596.2233110072054
2000-12-25,609.5759559671008
2000-12-26,598.308938240002
2000-12-27,593.6685958152417
2000-12-28,594.6348281731978
2000-12-29,588.3024093188558
2001-01-01,588.3704249120761
2001-01-02,581.5275940835252
2001-01-03,583.093542088135
2001-01-04,571.8622197271371
2001-01-05,563.5815648056505
2001-01-08,564.4866023399438
2001-01-09,561.2075131022362
2001-01-10,558.5419112229562
2001-01-11,538.9212123225299
2001-01-12,540.3905909460856
2001-01-15,542.6128063879883
2001-01-16,555.4109188199253
2001-01-17,562.5408553440743
2001-01-18,562.0792086516285
2001-01-19,573.9561504859735
2001-01-22,575.1950098379718
2001-01-23,573.3506588335466
2001-01-24,577.2718010900222
2001-01-25,586.8153542608177
2001-01-26,581.7163494026868
2001-01-29,586.7012078680523
2001-01-30,585.1107199714697
2001-01-31,586.6907676949936
2001-02-01,586.5965787824622
2001-02-02,590.9024637357471
2001-02-05,586.778828481453
2001-02-06,591.1730830669002
2001-02-07,586.401664713269
2001-02-08,591.0190375016139
2001-02-09,585.048991655044
2001-02-12,581.6645120052835
2001-02-13,591.471824181518
2001-02-14,600.7491040667111
2001-02-15,619.2464750078474
2001-02-16,610.5823267857039
2001-02-19,602.737191208144
2001-02-20,617.7375589727275
2001-02-21,609.0910988572895
2001-02-22,607.7004025835769
2001-02-23,616.2196359758301
2001-02-26,617.8100910865118
2001-02-27,616.7303269378964
2001-02-28,606.4974583047887
2001-03-01,597.851581242337
2001-03-02,576.1277126349916
2001-03-05,576.1907088813714
2001-03-06,583.83402990321
2001-03-07,583.1790202791822
2001-03-08,582.6352937877647
2001-03-09,587.2517971329347
2001-03-12,575.4275821333943
2001-03-13,573.406497031638
2001-03-14,572.9795478815289
2001-03-15,573.2586422500418
2001-03-16,577.0577521695895
2001-03-19,583.2111038696521
2001-03-20,578.1310339784199
2001-03-21,600.589193895441
2001-03-22,603.7255219378723
2001-03-23,611.8533075105074
2001-03-26,631.2731645889216
2001-03-27,629.7658112614563
2001-03-28,644.645810354231
2001-03-29,636.6244018055559
2001-03-30,616.907372974806
2001-04-02,611.8010299481837
2001-04-03,622.5916616648902
2001-04-04,619.5821186676529
2001-04-05,634.0933594357998
2001-04-06,632.5874600282741
2001-04-09,622.7657221264651
2001-04-10,633.4760864238228
2001-04-11,640.9278875097626
2001-04-12,643.864891694019
2001-04-13,645.7261196401396
2001-04-16,651.1272637922923
2001-04-17,657.0349270889425
2001-04-18,677.8634454346226
2001-04-19,672.344655121278
2001-04-20,658.1145727430386
2001-04-23,667.0023537638059
2001-04-24,672.8201041280983
2001-04-25,675.8617748149808
2001-04-26,680.0067786698165
2001-04-27,679.4617903564013
2001-04-30,685.4223921142669
2001-05-01,705.7039788629187
2001-05-02,706.681033843132
2001-05-03,710.6467220489603
2001-05-04,709.5730065927995
2001-05-07,711.6968037254273
2001-05-08,706.2547700792506
2001-05-09,699.8522336898467
2001-05-10,699.3831355263601
2001-05-11,706.3562501801887
2001-05-14,698.096759564459
2001-05-15,694.4236540282441
2001-05-16,684.8582723270466
2001-05-17,696.0260721271595
2001-05-18,697.1393814158687
2001-05-21,705.5537440321598
2001-05-22,714.0631089911918
2001-05-23,733.1211402818508
2001-05-24,736.0139038304926
2001-05-25,733.32898053284
2001-05-28,725.2443753161197
2001-05-29,735.8810892394916
2001-05-30,725.2920188160579
2001-05-31,736.0274340986481
2001-06-01,740.2594930494874
2001-06-04,735.8679619175745
2001-06-05,728.7822219982005
2001-06-06,728.633935987104
2001-06-07,731.7795612866195
2001-06-08,735.2225127505575
2001-06-11,736.2666646180744
2001-06-12,717.4934632045286
2001-06-13,717.7015703469687
2001-06-14,712.5118957359274
2001-06-15,697.8243610975398
2001-06-18,696.0872264324164
2001-06-19,699.0700707267031
2001-06-20,698.4973020922635
2001-06-21,698.8860708763505
2001-06-22,710.9227858320121
2001-06-25,712.6333953195049
2001-06-26,718.2721199878766
2001-06-27,715.8929654537786
2001-06-28,718.5721238728718
2001-06-29,728.8084996253863
2001-07-02,724.8999562236914
2001-07-03,726.2965379731852
2001-07-04,721.8622131086837
2001-07-05,723.092695378664
2001-07-06,707.5566175678371
2001-07-09,694.0560130156892
2001-07-10,692.6640693221525
2001-07-11,689.0166444764129
2001-07-12,703.6397654083817
2001-07-13,701.2805211307639
2001-07-16,695.7731822722592
2001-07-17,693.9325152093893
2001-07-18,674.8954000325001
2001-07-19,678.743354253236
2001-07-20,678.4623305161101
2001-07-23,662.8015291505776
2001-07-24,662.6155001553718
2001-07-25,665.332092355097
2001-07-26,669.3687223841872
2001-07-27,673.7803181985007
2001-07-30,656.1618502831578
2001-07-31,664.7745232837904
2001-08-01,669.629672914417
2001-08-02,682.0013395925454
2001-08-03,675.0480857957201
2001-08-06,678.2572795253183
2001-08-07,684.1258730511441
2001-08-08,685.7857795971187
2001-08-09,666.9767597819056
2001-08-10,670.130268292109
2001-08-13,660.5491680012422
2001-08-14,671.3769229138777
2001-08-15,673.9790529301519
2001-08-16,669.2112117582492
2001-08-17,664.755304623571
2001-08-20,659.5915228264988
2001-08-21,667.1908808669132
2001-08-22,664.462716411492
2001-08-23,667.2387705919084
2001-08-24,667.1904250625688
2001-08-27,672.3553801615379
2001-08-28,668.3152086076109
2001-08-29,665.7550628755989
2001-08-30,657.4143209376971
2001-08-31,655.9474877458739
2001-09-03,642.7658802355644
2001-09-04,655.9497957965971
2001-09-05,642.6773029446333
2001-09-06,637.6305684286039
2001-09-07,627.6744586539895
2001-09-10,614.5855581963292
2001-09-11,617.3626077281002
2001-09-12,574.4875574842656
2001-09-13,580.7140221511048
2001-09-14,597.705362195765
2001-09-17,575.8988304079662
2001-09-18,584.5008287581927
2001-09-19,590.5344872694261
2001-09-20,593.3179259004789
2001-09-21,593.6138135895997
2001-09-24,589.7991815179499
2001-09-25,595.1219301229946
2001-09-26,595.4749219537837
2001-09-27,587.2657427804852
2001-09-28,606.7921128448469
2001-10-01,609.6200573690553
2001-10-02,613.213149886168
2001-10-03,611.54666715507
2001-10-04,623.0384323409482
2001-10-05,616.1638887596549
2001-10-08,618.1659531391392
2001-10-09,609.4894439200951
2001-10-10,609.7566508953943
2001-10-11,618.0029004901365
2001-10-12,620.6807967126239
2001-10-15,618.572067028235
2001-10-16,616.2603951139283
2001-10-17,619.6949994621757
2001-10-18,614.3684709657456
2001-10-19,617.3312804434894
2001-10-22,621.6258540593653
2001-10-23,627.4066572549609
2001-10-24,630.2122872562627
2001-10-25,636.9401843326026
2001-10-26,636.643944254187
2001-10-29,627.8470780607156
2001-10-30,619.9005124479733
2001-10-31,620.739415818942
2001-11-01,612.894565281787
2001-11-02,612.0164523232991
2001-11-05,620.5614384982923
2001-11-06,624.8935989419851
2001-11-07,619.6828696263115
2001-11-08,625.6580119939857
2001-11-09,618.2136878672883
2001-11-12,613.8561535882615
2001-11-13,613.4466315120081
2001-11-14,610.5350470253086
2001-11-15,613.7188388403645
2001-11-16,609.5678471899455
2001-11-19,610.0580482206533
2001-11-20,609.191610351132
2001-11-21,612.8211670934787
2001-11-22,609.0018292198388
2001-11-23,607.9548746063684
2001-11-26,616.1239350034546
2001-11-27,611.9939197121665
2001-11-28,602.602221229611
2001-11-29,596.2857185831153
2001-11-30,592.5755072998206
2001-12-03,585.4895579573817
2001-12-04,582.6670541012652
2001-12-05,587.3417794359825
2001-12-06,586.5677616679395
2001-12-07,575.3078417614471
2001-12-10,571.0763343498829
2001-12-11,562.7504118749566
2001-12-12,565.6290641091692
2001-12-13,560.0128904911198
2001-12-14,544.091826429557
2001-12-17,533.4370046414394
2001-12-18,531.0293534764321
2001-12-19,526.5175616141737
2001-12-20,534.5936063593729
2001-12-21,538.521530826278
2001-12-24,542.2540607880012
2001-12-25,544.1889840316467
2001-12-26,535.7050860748992
2001-12-27,533.2272479410549
2001-12-28,547.0342580519404
2001-12-31,542.2870012871915
2002-01-01,542.2870012871915
2002-01-02,529.6968947114445
2002-01-03,533.6785361948965
2002-01-04,540.3035921531783
2002-01-07,540.4076195319961
2002-01-08,526.9177442985273
2002-01-09,526.3263503798637
2002-01-10,516.1720877035135
2002-01-11,515.3394434380947
2002-01-14,514.6313416512646
2002-01-15,512.2395003447568
2002-01-16,516.1938645511531
2002-01-17,514.7939892096447
2002-01-18,522.2904774939051
2002-01-21,529.9863356750425
2002-01-22,518.3958151287733
2002-01-23,514.1620905778776
2002-01-24,516.774545776175
2002-01-25,524.7950394713398
2002-01-28,533.5639138513251
2002-01-29,528.7735827138488
2002-01-30,529.0964563383092
2002-01-31,526.6771579859276
2002-02-01,523.3716759937042
2002-02-04,520.1879229969
2002-02-05,509.63699816972303
2002-02-06,508.8774281689212
2002-02-07,510.81977618533097
2002-02-08,507.3864987822978
2002-02-11,508.7373525953267
2002-02-12,524.5857674788558
2002-02-13,533.1217554777965
2002-02-14,538.8286316880756
2002-02-15,535.3350445124319
2002-02-18,538.7776918336054
2002-02-19,526.1172563635218
2002-02-20,526.5517389058115
2002-02-21,534.6431280187993
2002-02-22,534.368143320201
2002-02-25,537.2943382533196
2002-02-26,537.6205281451787
2002-02-27,552.2494086515445
2002-02-28,557.4798263362733
2002-03-01,564.1890723766775
2002-03-04,581.263554940512
2002-03-05,576.5026447583239
2002-03-06,574.8102573700286
2002-03-07,593.1995239963529
2002-03-08,592.5235702628144
2002-03-11,602.9277168273361
2002-03-12,596.5211552237201
2002-03-13,582.1091762252379
2002-03-14,579.8296498025891
2002-03-15,584.039076477357
2002-03-18,575.8269901656564
2002-03-19,580.9508925055006
2002-03-20,578.7166068584924
2002-03-21,577.9237238500993
2002-03-22,573.1238647038393
2002-03-25,571.7585609817385
2002-03-26,572.0008731959015
2002-03-27,582.4003808696725
2002-03-28,579.3130706403392
2002-03-29,570.8999669253932
2002-04-01,558.2193923100602
2002-04-02,558.7838629994814
2002-04-03,568.4090318336866
2002-04-04,577.1366424674612
2002-04-05,584.1555841692696
2002-04-08,590.3919685998073
2002-04-09,584.2010222166558
2002-04-10,589.639399975255
2002-04-11,576.7642441325571
2002-04-12,574.7403301184743
2002-04-15,575.3940707296736
2002-04-16,580.6247035108444
2002-04-17,582.0609535362327
2002-04-18,584.5434834097164
2002-04-19,585.9983154551093
2002-04-22,592.4995955760862
2002-04-23,591.6114211790882
2002-04-24,588.6600421461205
2002-04-25,590.6483145275381
2002-04-26,587.6682244830688
2002-04-29,584.8062237768085
2002-04-30,580.8023904965685
2002-05-01,584.203069853862
2002-05-02,585.0883482251455
2002-05-03,583.0683124808012
2002-05-06,579.3019069363755
2002-05-07,573.5043507432191
2002-05-08,575.1304612087747
2002-05-09,578.3826153123292
2002-05-10,578.2327876494422
2002-05-13,576.6097545079404
2002-05-14,577.3474297023058
2002-05-15,582.1249866447237
2002-05-16,588.7538982605245
2002-05-17,591.3411643932511
2002-05-20,597.6012574451379
2002-05-21,612.1594389831209
2002-05-22,614.2124329151967
2002-05-23,618.5738779922679
2002-05-24,624.4997666709008
2002-05-27,629.8250410881923
2002-05-28,625.9527139242999
2002-05-29,621.3278906484073
2002-05-30,622.5219637622295
2002-05-31,619.329495411538
2002-06-03,625.5219518257156
2002-06-04,615.4084962044329
2002-06-05,618.2945175686601
2002-06-06,607.2625082485949
2002-06-07,606.4425526731117
2002-06-10,605.7448319123647
2002-06-11,606.1484548133848
2002-06-12,600.0745421956987
2002-06-13,592.507403604785
2002-06-14,588.4514037958115
2002-06-17,573.0849210730837
2002-06-18,576.8998336568386
2002-06-19,563.1811884109118
2002-06-20,566.1713573628972
2002-06-21,566.8706417599258
2002-06-24,567.5324596281508
2002-06-25,570.8215064179642
2002-06-26,561.3108378953381
2002-06-27,560.7280598795804
2002-06-28,569.6488358771053
2002-07-01,574.5293010062447
2002-07-02,575.9277054680616
2002-07-03,593.4196947992518
2002-07-04,589.4160253721082
2002-07-05,595.1103684599324
2002-07-08,590.3638927972232
2002-07-09,599.0589550141511
2002-07-10,597.7285436180282
2002-07-11,593.9482269106834
2002-07-12,594.7589676516782
2002-07-15,579.935769783292
2002-07-16,570.7328666607488
2002-07-17,571.109372084011
2002-07-18,578.2517420501113
2002-07-19,571.3581797698478
2002-07-22,574.5148375965188
2002-07-23,580.587488723877
2002-07-24,584.8291006409235
2002-07-25,574.8286772838114
2002-07-26,560.0645111824282
2002-07-29,562.1857473658428
2002-07-30,561.7638210147829
2002-07-31,564.9530729972083
2002-08-01,562.2753364640813
2002-08-02,560.3788668202534
