Date,NETHERLANDS SMALL VALUE
1999-11-01,366.7328570729624
1999-11-02,367.98966990273516
1999-11-03,368.53124432485913
1999-11-04,367.94418622368164
1999-11-05,367.34963871136307
1999-11-08,366.05342174015846
1999-11-09,365.1322435502463
1999-11-10,364.511266238593
1999-11-11,363.0268722813819
1999-11-12,362.4754936614465
1999-11-15,363.20845299745184
1999-11-16,361.231421582305
1999-11-17,363.0843512111114
1999-11-18,357.67085343425333
1999-11-19,357.74977256553024
1999-11-22,357.2653336146292
1999-11-23,362.2286783113942
1999-11-24,361.502883126303
1999-11-25,363.26155602590103
1999-11-26,366.2957713502122
1999-11-29,366.5028656254722
1999-11-30,367.0169921545974
1999-12-01,365.90184560729125
1999-12-02,366.68309266052364
1999-12-03,366.74248084716766
1999-12-06,367.1436622102103
1999-12-07,366.9766683274363
1999-12-08,366.791866589797
1999-12-09,366.85316038182685
1999-12-10,365.7310234207433
1999-12-13,364.601749330625
1999-12-14,366.79773795651556
1999-12-15,363.85854972895413
1999-12-16,364.58654627977734
1999-12-17,365.7416992697553
1999-12-20,367.9416615217745
1999-12-21,368.59340533553177
1999-12-22,370.61111248534775
1999-12-23,373.87035393891
1999-12-24,376.32103898970314
1999-12-27,376.9930365275757
1999-12-28,378.22777531448895
1999-12-29,379.8473469249331
1999-12-30,383.0667473655298
1999-12-31,383.7982457964031
2000-01-03,385.5148602894549
2000-01-04,378.81162347726837
2000-01-05,381.4267079358743
2000-01-06,383.02461640639365
2000-01-07,388.5433167259222
2000-01-10,392.0158798541613
2000-01-11,393.5488240752959
2000-01-12,391.36319386601735
2000-01-13,391.68800113320617
2000-01-14,391.0663772641175
2000-01-17,391.286916694495
2000-01-18,389.7841996149068
2000-01-19,387.8475063066816
2000-01-20,387.9845058837572
2000-01-21,387.8164147619348
2000-01-24,388.7390250065603
2000-01-25,387.3851683519553
2000-01-26,391.12121118806624
2000-01-27,391.4853742039882
2000-01-28,389.30434826248637
2000-01-31,384.7481429526915
2000-02-01,385.4557212033715
2000-02-02,388.3725430998822
2000-02-03,389.9389914675938
2000-02-04,388.31142554863203
2000-02-07,389.97272072050436
2000-02-08,389.4718452056219
2000-02-09,389.11742927475825
2000-02-10,387.307279526079
2000-02-11,389.4105798216266
2000-02-14,389.5665579600747
2000-02-15,390.4303508051159
2000-02-16,392.26575051711114
2000-02-17,393.4360079925471
2000-02-18,389.5144722495277
2000-02-21,392.10461333959324
2000-02-22,392.6761934355038
2000-02-23,394.7820853665113
2000-02-24,396.33596787795204
2000-02-25,400.6057469171444
2000-02-28,397.65716066246017
2000-02-29,400.2394007817508
2000-03-01,400.3322803238449
2000-03-02,401.7934792916585
2000-03-03,407.43122359458306
2000-03-06,408.8440361207273
2000-03-07,406.88674262759275
2000-03-08,405.64657784824266
2000-03-09,406.34152931018644
2000-03-10,404.3524692859126
2000-03-13,401.16108284837327
2000-03-14,404.97754552793333
2000-03-15,400.83816359343507
2000-03-16,401.6028710799885
2000-03-17,401.96934564022513
2000-03-20,405.0981597730993
2000-03-21,405.48115911867484
2000-03-22,409.470217620207
2000-03-23,409.9667722746908
2000-03-24,411.4312502390593
2000-03-27,414.50593037774894
2000-03-28,415.1377737277175
2000-03-29,417.5803304921104
2000-03-30,413.06570912797866
2000-03-31,411.9957361656248
2000-04-03,411.03790671658544
2000-04-04,409.6008756845554
2000-04-05,404.26066799873877
2000-04-06,404.3658663967211
2000-04-07,406.3884028089995
2000-04-10,406.71253913833857
2000-04-11,405.17316218721686
2000-04-12,405.42631714938346
2000-04-13,405.3442851193043
2000-04-14,402.9192896778345
2000-04-17,396.2386204146786
2000-04-18,396.7551713589663
2000-04-19,401.9574526232887
2000-04-20,400.9864565916112
2000-04-21,400.9864565916112
2000-04-24,401.5795921347306
2000-04-25,402.29004578974883
2000-04-26,406.06303916117156
2000-04-27,404.5502131344594
2000-04-28,406.6546531907472
2000-05-01,407.11355919503137
2000-05-02,407.5155399520803
2000-05-03,408.786505164893
2000-05-04,408.9314499092452
2000-05-05,412.14421028564817
2000-05-08,412.52368446434633
2000-05-09,413.5951376931721
2000-05-10,415.43861577594527
2000-05-11,414.6893055044094
2000-05-12,418.6896856743122
2000-05-15,417.0203667670603
2000-05-16,416.1635840641822
2000-05-17,415.8631336940765
2000-05-18,417.14398972522855
2000-05-19,415.07962522833407
2000-05-22,414.48221560048387
2000-05-23,417.16811224600497
2000-05-24,416.42937934303893
2000-05-25,418.4888643452225
2000-05-26,419.72748719821254
2000-05-29,420.8367607852891
2000-05-30,419.52460670898256
2000-05-31,417.9655358963803
2000-06-01,417.9655812528843
2000-06-02,420.11269139121566
2000-06-05,420.6148765870264
2000-06-06,420.0258035478648
2000-06-07,422.25211373180264
2000-06-08,424.8286304619867
2000-06-09,426.6116774048729
2000-06-12,425.73584277160757
2000-06-13,425.24297773432914
2000-06-14,427.410296803088
2000-06-15,427.90860548513916
2000-06-16,428.7304841752236
2000-06-19,428.2463777335706
2000-06-20,429.8481183903127
2000-06-21,427.82448986915216
2000-06-22,428.59414328758595
2000-06-23,426.15827437029543
2000-06-26,426.5589033305411
2000-06-27,425.4560902018311
2000-06-28,424.6384864783889
2000-06-29,425.1578456989734
2000-06-30,425.312375076885
2000-07-03,426.5480934130695
2000-07-04,428.1467857949843
2000-07-05,430.39465925363356
2000-07-06,429.56844959875184
2000-07-07,434.2809385316405
2000-07-10,436.250564324346
2000-07-11,435.47666592911816
2000-07-12,436.8224413297053
2000-07-13,436.778472494759
2000-07-14,437.7054729327966
2000-07-17,437.2365339300232
2000-07-18,436.1178057706898
2000-07-19,434.5755023025792
2000-07-20,434.70864708846494
2000-07-21,433.94607075140743
2000-07-24,436.60161304344945
2000-07-25,437.4550493124624
2000-07-26,439.8437711467189
2000-07-27,439.7314357769331
2000-07-28,441.3971080340062
2000-07-31,443.06766851336675
2000-08-01,445.2497460639266
2000-08-02,443.93443339105545
2000-08-03,441.77463204545
2000-08-04,442.5192162130627
2000-08-07,445.3262743856717
2000-08-08,446.1834416805057
2000-08-09,447.6622843959369
2000-08-10,449.6872824173966
2000-08-11,447.6764703198046
2000-08-14,449.90817569581526
2000-08-15,449.9506562173096
2000-08-16,450.2383234636121
2000-08-17,452.4587156343528
2000-08-18,452.1967836155561
2000-08-21,455.141243824511
2000-08-22,455.74172771797686
2000-08-23,455.23220397097583
2000-08-24,456.7899364287909
2000-08-25,457.0274780963009
2000-08-28,457.33051186563705
2000-08-29,457.7382091924906
2000-08-30,457.9351655603813
2000-08-31,459.57860426742326
2000-09-01,461.79454579475396
2000-09-04,466.16143287170246
2000-09-05,466.7167669610259
2000-09-06,464.4691551824451
2000-09-07,465.6191490544638
2000-09-08,466.2502379347183
2000-09-11,470.5061553931528
2000-09-12,467.72126863182194
2000-09-13,466.66613510595215
2000-09-14,466.6986309539849
2000-09-15,465.33975100843344
2000-09-18,463.79195798177005
2000-09-19,460.8017554943478
2000-09-20,460.4598265063184
2000-09-21,456.1955689812671
2000-09-22,455.6146192202907
2000-09-25,458.49559603606775
2000-09-26,457.1821298146199
2000-09-27,456.0142836974419
2000-09-28,454.78772552617176
2000-09-29,457.8344065187527
2000-10-02,459.29744703683286
2000-10-03,460.37034179890486
2000-10-04,459.74390839463194
2000-10-05,462.39081457459537
2000-10-06,463.30260496120064
2000-10-09,462.48205335840225
2000-10-10,462.9046216486005
2000-10-11,457.3380573697283
2000-10-12,457.60864834016974
2000-10-13,458.13466119052964
2000-10-16,459.0147487418124
2000-10-17,458.2966033332143
2000-10-18,454.0533956149158
2000-10-19,453.1303793361455
2000-10-20,452.97571331233934
2000-10-23,453.8427804614455
2000-10-24,454.9472998067505
2000-10-25,457.74877778866977
2000-10-26,458.9950106476462
2000-10-27,460.416163708066
2000-10-30,462.27794961453105
2000-10-31,463.9116886568935
2000-11-01,465.8911900563469
2000-11-02,469.0760226213953
2000-11-03,472.15771348979416
2000-11-06,472.05944598181304
2000-11-07,472.2944095068265
2000-11-08,473.3779768103253
2000-11-09,473.1053701621512
2000-11-10,475.1881999868774
2000-11-13,472.9811048374917
2000-11-14,476.2415608404272
2000-11-15,478.0088941069592
2000-11-16,475.8443473164437
2000-11-17,478.2540877162795
2000-11-20,474.7152334491212
2000-11-21,472.8157620221076
2000-11-22,467.9484321781606
2000-11-23,462.8062411384723
2000-11-24,466.47676476549276
2000-11-27,467.6344022250315
2000-11-28,466.6878657619258
2000-11-29,466.6730933284428
2000-11-30,466.94846307936035
2000-12-01,467.80083591287973
2000-12-04,466.40267032775364
2000-12-05,467.61563884355604
2000-12-06,466.39840036292094
2000-12-07,466.0158726548091
2000-12-08,464.9164012570306
2000-12-11,462.8727638635282
2000-12-12,459.55259417611956
2000-12-13,460.26103438629565
2000-12-14,460.17585213215625
2000-12-15,455.21125582700546
2000-12-18,451.1522227910567
2000-12-19,448.77534397337456
2000-12-20,442.55851065211726
2000-12-21,435.28951474359224
2000-12-22,441.3017325930002
2000-12-25,441.3017325930002
2000-12-26,441.3017325930002
2000-12-27,444.94213288849403
2000-12-28,450.91887556058674
2000-12-29,455.4042297622704
2001-01-01,455.4042297622704
2001-01-02,454.69712856310167
2001-01-03,450.81539619748486
2001-01-04,452.4146179169632
2001-01-05,448.29151570237565
2001-01-08,446.79779919118374
2001-01-09,448.7240433716375
2001-01-10,447.69628488189
2001-01-11,451.2850736285999
2001-01-12,456.2530209963047
2001-01-15,465.516709242663
2001-01-16,464.86437705144
2001-01-17,471.3336965333886
2001-01-18,471.64326044405317
2001-01-19,471.32154548738885
2001-01-22,470.1575447142024
2001-01-23,467.7087828613591
2001-01-24,473.7478645821401
2001-01-25,474.02566644358865
2001-01-26,473.84193200937307
2001-01-29,475.6971552569931
2001-01-30,477.36341160501354
2001-01-31,481.0716877669627
2001-02-01,484.8459035164052
2001-02-02,488.09829697541323
2001-02-05,488.3779686885488
2001-02-06,489.1774645723506
2001-02-07,486.5403335330371
2001-02-08,489.1100329293999
2001-02-09,487.38628192014346
2001-02-12,488.69358300150776
2001-02-13,494.0769174725504
2001-02-14,489.9623291526824
2001-02-15,494.47366482880784
2001-02-16,495.32894728467556
2001-02-19,499.531035515428
2001-02-20,497.8944439005336
2001-02-21,491.338983002798
2001-02-22,490.4594940336133
2001-02-23,484.7409834530218
2001-02-26,488.40129153307635
2001-02-27,489.7756476752564
2001-02-28,485.48264351948023
2001-03-01,481.4426823130684
2001-03-02,481.09759874875
2001-03-05,482.2851112259847
2001-03-06,485.0897036392287
2001-03-07,484.5095412777775
2001-03-08,484.5393355207128
2001-03-09,483.97649181137274
2001-03-12,479.6229418509677
2001-03-13,474.4935942249532
2001-03-14,466.29376847350056
2001-03-15,467.05226431258956
2001-03-16,465.55138171790816
2001-03-19,464.28982086915033
2001-03-20,464.67575804155774
2001-03-21,455.64493896925444
2001-03-22,439.8164246864585
2001-03-23,443.2878670138722
2001-03-26,449.915624288193
2001-03-27,452.21685976229526
2001-03-28,453.28873347842386
2001-03-29,451.7652032808429
2001-03-30,456.3265428594511
2001-04-02,454.23581583799375
2001-04-03,449.85537080754534
2001-04-04,448.8270926731863
2001-04-05,455.0358233253725
2001-04-06,454.39169307203747
2001-04-09,454.29838152438185
2001-04-10,457.47232632684165
2001-04-11,460.55311217803927
2001-04-12,467.01609686075665
2001-04-13,467.01609686075665
2001-04-16,467.0160968607567
2001-04-17,464.0178409392854
2001-04-18,466.67356464193114
2001-04-19,466.0405401126815
2001-04-20,466.10367372005027
2001-04-23,467.1836513605785
2001-04-24,470.06503791375644
2001-04-25,472.19254042436035
2001-04-26,474.3918033950255
2001-04-27,479.1840686337475
2001-04-30,479.02926363649834
2001-05-01,482.40631891147746
2001-05-02,484.6933896683085
2001-05-03,485.9209847715412
2001-05-04,488.6330091215892
2001-05-07,490.18634630648427
2001-05-08,489.655578287889
2001-05-09,488.1890798040386
2001-05-10,491.38236767034533
2001-05-11,490.5502659845467
2001-05-14,491.7337088280453
2001-05-15,492.65930649896063
2001-05-16,490.841021566133
2001-05-17,494.2210029616293
2001-05-18,495.9019418772426
2001-05-21,497.3347758852106
2001-05-22,501.5658269865503
2001-05-23,500.9561572274837
2001-05-24,501.10314658296505
2001-05-25,499.0617489087369
2001-05-28,500.57349217776624
2001-05-29,499.79254364678656
2001-05-30,498.75441859353356
2001-05-31,496.8299771829395
2001-06-01,497.33500570350105
2001-06-04,497.32420753357536
2001-06-05,500.2603535133298
2001-06-06,499.2778812484944
2001-06-07,495.8409831935645
2001-06-08,496.4395727541854
2001-06-11,497.0834099961803
2001-06-12,491.957887436367
2001-06-13,491.9425631990491
2001-06-14,489.54739943317014
2001-06-15,484.97938938805663
2001-06-18,483.7369440271413
2001-06-19,483.6397954234822
2001-06-20,479.0914817707655
2001-06-21,479.1254568234871
2001-06-22,474.8494276596096
2001-06-25,474.69270473213
2001-06-26,470.4297206677563
2001-06-27,468.0823315021634
2001-06-28,470.34089907912556
2001-06-29,477.86171543744723
2001-07-02,477.96844584691826
2001-07-03,478.1711459158998
2001-07-04,478.7651080953768
2001-07-05,476.45534924293037
2001-07-06,474.0745342571986
2001-07-09,471.216470687837
2001-07-10,474.91721053458497
2001-07-11,471.5796975870141
2001-07-12,472.5566840486813
2001-07-13,472.47001521341036
2001-07-16,470.0567242648411
2001-07-17,467.6946664317457
2001-07-18,464.56748974317156
2001-07-19,464.91414984316884
2001-07-20,463.4601784305968
2001-07-23,465.59781324810706
2001-07-24,464.8950960739182
2001-07-25,463.75319144541527
2001-07-26,461.74668638780406
2001-07-27,462.314804800961
2001-07-30,463.8558768515674
2001-07-31,464.0183045818936
2001-08-01,463.4345222462755
2001-08-02,466.20722333949357
2001-08-03,463.82079580038777
2001-08-06,463.53302924792814
2001-08-07,462.25978259676464
2001-08-08,459.3662971523625
2001-08-09,457.39902591959464
2001-08-10,455.78045136295526
2001-08-13,453.0670920825982
2001-08-14,451.3578664661329
2001-08-15,447.7068552196488
2001-08-16,446.01664849815626
2001-08-17,442.68680169193806
2001-08-20,439.206798940451
2001-08-21,440.36919256041955
2001-08-22,442.1027263076054
2001-08-23,441.8943263618752
2001-08-24,443.35732583034
2001-08-27,443.2515070429412
2001-08-28,440.33626221212495
2001-08-29,441.21597348784684
2001-08-30,438.32251958489223
2001-08-31,435.2285803867945
2001-09-03,430.1405760519157
2001-09-04,428.116302881058
2001-09-05,421.90305562642925
2001-09-06,412.76778354760677
2001-09-07,407.52425952656097
2001-09-10,397.7638972718339
2001-09-11,387.60709781429085
2001-09-12,385.067332041603
2001-09-13,388.1260167193572
2001-09-14,376.3379621220154
2001-09-17,377.33062492221126
2001-09-18,377.6909383073574
2001-09-19,379.82584824450936
2001-09-20,368.74680755267457
2001-09-21,351.1054931280949
2001-09-24,364.7878693592169
2001-09-25,371.73243217373823
2001-09-26,379.451224217402
2001-09-27,376.2188741464861
2001-09-28,385.0647134432635
2001-10-01,382.07480319512246
2001-10-02,379.9194095818419
2001-10-03,380.2510131556059
2001-10-04,384.3052240537767
2001-10-05,384.9232535611415
2001-10-08,382.2731213247511
2001-10-09,386.92942269130674
2001-10-10,390.1154588254387
2001-10-11,394.42474244613464
2001-10-12,392.6489096425673
2001-10-15,386.643735224077
2001-10-16,388.5054936018985
2001-10-17,389.34264778808193
2001-10-18,386.12762374550925
2001-10-19,390.53651811085507
2001-10-22,391.721957297388
2001-10-23,394.99353142284826
2001-10-24,394.400118947802
2001-10-25,394.3781279308486
2001-10-26,396.4371468552257
2001-10-29,396.67294491003764
2001-10-30,392.4833218219877
2001-10-31,394.135641169106
2001-11-01,393.6919892803969
2001-11-02,393.4126970933485
2001-11-05,393.1694666605857
2001-11-06,392.29097634365365
2001-11-07,391.993120205412
2001-11-08,393.29216904833635
2001-11-09,391.88964220028726
2001-11-12,388.00238756692374
2001-11-13,391.5121611006623
2001-11-14,389.023389711746
2001-11-15,389.7222551617763
2001-11-16,396.4731452435656
2001-11-19,400.46657321687235
2001-11-20,397.44543727301226
2001-11-21,397.4540657970985
2001-11-22,394.68427489191714
2001-11-23,397.7919098570232
2001-11-26,397.7229268795161
2001-11-27,396.78191919762594
2001-11-28,395.2228600348145
2001-11-29,394.58401022689435
2001-11-30,396.11694597076894
2001-12-03,394.4490553264464
2001-12-04,394.5168097225067
2001-12-05,400.0067707027956
2001-12-06,400.7182840044099
2001-12-07,401.30530056520814
2001-12-10,399.37254667520654
2001-12-11,399.18381451332937
2001-12-12,400.4564976228321
2001-12-13,399.27695069365944
2001-12-14,397.66406133927745
2001-12-17,398.7153749453637
2001-12-18,400.0510300258563
2001-12-19,400.5852492746418
2001-12-20,401.7217567014301
2001-12-21,405.74552794117545
2001-12-24,407.3663351979056
2001-12-25,407.3663351979056
2001-12-26,407.3663351979055
2001-12-27,410.657355279111
2001-12-28,411.12711098372415
2001-12-31,411.1271307139236
2002-01-01,411.1271307139236
2002-01-02,413.19436245097114
2002-01-03,416.9542193324499
2002-01-04,423.0387401683093
2002-01-07,425.677361948336
2002-01-08,426.3788836971841
2002-01-09,426.59305490266485
2002-01-10,424.24235627433507
2002-01-11,424.8812994608563
2002-01-14,423.7717817229879
2002-01-15,424.63299880334364
2002-01-16,424.4144639346392
2002-01-17,425.06533776934253
2002-01-18,422.68444816480167
2002-01-21,421.342828289086
2002-01-22,422.2316483566225
2002-01-23,421.6642294552658
2002-01-24,423.29644957893066
2002-01-25,425.57491430074026
2002-01-28,425.02776956691093
2002-01-29,424.7982649047012
2002-01-30,422.19364930821104
2002-01-31,425.52085024930744
2002-02-01,426.0371963874425
2002-02-04,426.09321269524963
2002-02-05,432.2127479322518
2002-02-06,433.14389820713404
2002-02-07,433.2460874570926
2002-02-08,433.8309683416919
2002-02-11,435.96088808399435
2002-02-12,434.34321368561916
2002-02-13,434.833121593268
2002-02-14,437.01612827655043
2002-02-15,439.1415212199115
2002-02-18,438.763681077897
2002-02-19,437.084359162106
2002-02-20,438.0386809294991
2002-02-21,438.0723741580757
2002-02-22,433.51595198843245
2002-02-25,431.3872957994846
2002-02-26,432.9125176255853
2002-02-27,433.8363373944636
2002-02-28,435.28194874825124
2002-03-01,437.604708018905
2002-03-04,441.4204330231322
2002-03-05,438.8740485419792
2002-03-06,438.1730852684214
2002-03-07,443.6297016658103
2002-03-08,445.1061852230325
2002-03-11,448.1008794503859
2002-03-12,445.3602647735385
2002-03-13,447.08678845458945
2002-03-14,444.3022012825524
2002-03-15,443.6709789590329
2002-03-18,447.6916227308159
2002-03-19,448.9542585275002
2002-03-20,446.7739088352688
2002-03-21,446.1538817575102
2002-03-22,448.9034211779273
2002-03-25,446.8319397434779
2002-03-26,448.0972760117407
2002-03-27,452.21911949870986
2002-03-28,456.830301580338
2002-03-29,456.830301580338
2002-04-01,456.8303015803381
2002-04-02,457.4126352464431
2002-04-03,457.8227588080169
2002-04-04,459.0319463389268
2002-04-05,460.8745053862342
2002-04-08,458.685090596142
2002-04-09,459.348191188663
2002-04-10,460.1928995433528
2002-04-11,460.1128023383029
2002-04-12,459.65109278987467
2002-04-15,458.18767520248605
2002-04-16,460.21213948343444
2002-04-17,462.80506750915254
2002-04-18,464.52213368900317
2002-04-19,466.60130752039765
2002-04-22,464.65735216306626
2002-04-23,465.5829586680172
2002-04-24,465.5485898354068
2002-04-25,463.82968603333177
2002-04-26,465.8484981487274
2002-04-29,466.7529280525187
2002-04-30,465.95302698166824
2002-05-01,465.95299992529397
2002-05-02,467.0096987360097
2002-05-03,465.1729484088085
2002-05-06,465.0076020038681
2002-05-07,462.22562025053594
2002-05-08,462.8529815339514
2002-05-09,464.274995732896
2002-05-10,464.5699744506798
2002-05-13,465.27733555518023
2002-05-14,468.65270863750874
2002-05-15,468.7876348989311
2002-05-16,469.90571635218504
2002-05-17,467.2954935422677
2002-05-20,466.8088459414079
2002-05-21,464.36280940773236
2002-05-22,460.19806811650807
2002-05-23,460.15853488588084
2002-05-24,459.55641109965944
2002-05-27,458.0620881474875
2002-05-28,457.7899093322221
2002-05-29,456.6877361262463
2002-05-30,453.3725719804697
2002-05-31,454.20538455589514
2002-06-03,453.2195083632465
2002-06-04,448.42655226601516
2002-06-05,447.7982149899361
2002-06-06,445.93610578426416
2002-06-07,440.27652247662127
2002-06-10,443.241708709779
2002-06-11,443.30286100967527
2002-06-12,436.6949443848826
2002-06-13,433.5668155206289
2002-06-14,423.64862826525604
2002-06-17,428.8980414183415
2002-06-18,429.5322808262945
2002-06-19,424.4571992083286
2002-06-20,417.79336354304763
2002-06-21,417.19535236172914
2002-06-24,412.2842092618424
2002-06-25,410.97243309642045
2002-06-26,404.2576487295609
2002-06-27,405.4558616340196
2002-06-28,406.39414942472496
2002-07-01,414.2511131794732
2002-07-02,411.2463930140712
2002-07-03,404.5873214686722
2002-07-04,407.33229054268116
2002-07-05,410.39887288131735
2002-07-08,411.12827007836995
2002-07-09,409.8848540583853
2002-07-10,403.9920130450304
2002-07-11,397.4347271371219
2002-07-12,394.81672711992957
2002-07-15,384.2190919630064
2002-07-16,379.3183821215712
2002-07-17,384.73788999652027
2002-07-18,391.197831653257
2002-07-19,385.8346826726051
2002-07-22,373.9497046143899
2002-07-23,367.7924639988632
2002-07-24,352.4209730981565
2002-07-25,356.02563606818194
2002-07-26,357.92637300592213
2002-07-29,363.6651468549993
2002-07-30,363.7991552931741
2002-07-31,366.779354951576
