Date,ITALY SMALL VALUE
2000-03-02,443.23324672975906
2000-03-03,447.2828007090451
2000-03-06,446.6819477908756
2000-03-07,436.26038131181906
2000-03-08,434.82931833116913
2000-03-09,441.296610956907
2000-03-10,442.3026908423972
2000-03-13,436.4045023528478
2000-03-14,435.5444043060354
2000-03-15,423.25881452339127
2000-03-16,428.4380512628401
2000-03-17,428.43038116804496
2000-03-20,428.01263666294403
2000-03-21,422.351856088061
2000-03-22,418.626656399563
2000-03-23,417.9853394010144
2000-03-24,424.6131423369287
2000-03-27,424.4853995548874
2000-03-28,425.4015529582225
2000-03-29,424.606279134055
2000-03-30,418.35948357753074
2000-03-31,418.6601902657374
2000-04-03,405.6935089236892
2000-04-04,404.3502375366837
2000-04-05,395.81419538515854
2000-04-06,403.7162061290206
2000-04-07,406.88648612275773
2000-04-10,404.6058656928054
2000-04-11,401.441803640169
2000-04-12,404.51817385796085
2000-04-13,403.8090621478208
2000-04-14,400.8708930157764
2000-04-17,391.4521153901336
2000-04-18,395.2020886184901
2000-04-19,396.8630386233172
2000-04-20,405.50465648780244
2000-04-21,405.50465648780244
2000-04-24,405.59011491412025
2000-04-25,411.46594676010574
2000-04-26,413.5352944964296
2000-04-27,411.3047028482423
2000-04-28,416.9717445140727
2000-05-01,416.99643642510864
2000-05-02,421.61261464474956
2000-05-03,418.5153180033505
2000-05-04,420.9773531155091
2000-05-05,428.80841572525924
2000-05-08,430.6169806285342
2000-05-09,429.7865132238131
2000-05-10,429.90733436621275
2000-05-11,432.0171571567728
2000-05-12,434.96368387252943
2000-05-15,434.9155158522727
2000-05-16,438.22409831770494
2000-05-17,438.3157098926512
2000-05-18,438.2169246797563
2000-05-19,426.8762119741518
2000-05-22,420.8580792216797
2000-05-23,422.8015181265443
2000-05-24,419.8187043401478
2000-05-25,421.4374516280035
2000-05-26,421.25762196012784
2000-05-29,423.1299596585808
2000-05-30,423.0834963059317
2000-05-31,423.7373041673999
2000-06-01,426.50927907052153
2000-06-02,429.1392996171379
2000-06-05,428.28808133665905
2000-06-06,426.4133893925859
2000-06-07,430.3443792883287
2000-06-08,432.3917065643767
2000-06-09,435.0207067588494
2000-06-12,434.89178657528083
2000-06-13,435.17448278875725
2000-06-14,438.6736120444606
2000-06-15,437.5818936554183
2000-06-16,436.16631982809577
2000-06-19,434.6095333355591
2000-06-20,434.41364941039734
2000-06-21,433.5763193382604
2000-06-22,433.1708804651057
2000-06-23,434.96152090702617
2000-06-26,434.18210487381486
2000-06-27,432.8554038663058
2000-06-28,432.6936986326419
2000-06-29,429.8380064296468
2000-06-30,429.87292566961736
2000-07-03,430.4335528663333
2000-07-04,431.94168869880804
2000-07-05,431.09278113753857
2000-07-06,432.2394404533865
2000-07-07,433.70244155293824
2000-07-10,434.3938197222643
2000-07-11,435.8091383070426
2000-07-12,435.60258207692766
2000-07-13,437.2986668902605
2000-07-14,437.9607308833822
2000-07-17,438.4520803419319
2000-07-18,438.86949696908465
2000-07-19,438.40610870008845
2000-07-20,439.94103934787387
2000-07-21,438.6801252290711
2000-07-24,437.96223765422735
2000-07-25,437.8687215342737
2000-07-26,436.88583748648483
2000-07-27,437.18349895419993
2000-07-28,432.31109390883927
2000-07-31,433.72415678116965
2000-08-01,436.72878442038683
2000-08-02,438.48494928309793
2000-08-03,433.1247280906444
2000-08-04,435.3775397733564
2000-08-07,438.81256010058496
2000-08-08,440.5396590418952
2000-08-09,444.6652322107748
2000-08-10,446.81656556403436
2000-08-11,445.9516230053185
2000-08-14,448.93800954672736
2000-08-15,448.5493663078362
2000-08-16,451.26400345455187
2000-08-17,452.5328052351249
2000-08-18,452.63534936632976
2000-08-21,453.5603030693888
2000-08-22,454.202387909177
2000-08-23,455.9072532687531
2000-08-24,457.98202221239063
2000-08-25,459.81449768184206
2000-08-28,461.8965571193697
2000-08-29,467.21904433045654
2000-08-30,465.799883845745
2000-08-31,468.7730996018387
2000-09-01,470.8945695412991
2000-09-04,472.94741820978044
2000-09-05,471.50813521629664
2000-09-06,476.5573238625623
2000-09-07,478.02527919134644
2000-09-08,477.8807567003264
2000-09-11,479.58575960254706
2000-09-12,479.52666039844985
2000-09-13,474.23725918634096
2000-09-14,475.8514499150763
2000-09-15,477.58807107644526
2000-09-18,471.47169568929155
2000-09-19,468.64750260916014
2000-09-20,462.24119933722375
2000-09-21,456.5361342303075
2000-09-22,456.63621034066665
2000-09-25,461.66344747356646
2000-09-26,461.0709098729203
2000-09-27,466.6497968981988
2000-09-28,464.7905716146245
2000-09-29,465.1618553335692
2000-10-02,466.1412345707636
2000-10-03,466.83822456288647
2000-10-04,466.7046909195024
2000-10-05,465.9301340857455
2000-10-06,461.7395788227829
2000-10-09,455.47830077878524
2000-10-10,455.2864288774031
2000-10-11,447.62146610245156
2000-10-12,448.20300670104353
2000-10-13,450.3069733393136
2000-10-16,453.97642480680287
2000-10-17,455.78869119315345
2000-10-18,453.44357866139285
2000-10-19,458.4964200366904
2000-10-20,458.87471368015537
2000-10-23,457.2943772491823
2000-10-24,458.55989588626045
2000-10-25,459.643951990692
2000-10-26,460.0940359020535
2000-10-27,463.00481844345467
2000-10-30,464.2679558288893
2000-10-31,467.12236856750326
2000-11-01,469.7606539809091
2000-11-02,470.4897948983528
2000-11-03,472.4068331992641
2000-11-06,474.92372921459963
2000-11-07,476.08859730056815
2000-11-08,479.2436215094248
2000-11-09,479.2482135898514
2000-11-10,478.66632421238495
2000-11-13,476.9884660659088
2000-11-14,482.39043898063557
2000-11-15,484.56767630254575
2000-11-16,484.54587686826625
2000-11-17,481.5535347532709
2000-11-20,478.92458615108995
2000-11-21,476.4789684721136
2000-11-22,472.5055871058546
2000-11-23,469.66450474791907
2000-11-24,476.7281170052562
2000-11-27,477.83638205436745
2000-11-28,477.08680161752716
2000-11-29,475.8095086439228
2000-11-30,474.43778535388697
2000-12-01,474.59000023575464
2000-12-04,463.1703134213839
2000-12-05,464.191422792398
2000-12-06,462.1597922902333
2000-12-07,460.00519540254527
2000-12-08,461.16863082702787
2000-12-11,461.85540955693523
2000-12-12,461.18470110068506
2000-12-13,458.7172038914758
2000-12-14,452.6609663766832
2000-12-15,448.1420213974073
2000-12-18,448.2459044270103
2000-12-19,448.6624968144976
2000-12-20,447.98381235524994
2000-12-21,442.26502990682644
2000-12-22,448.0389509552272
2000-12-25,448.0389509552272
2000-12-26,448.0319277613944
2000-12-27,455.41551312881955
2000-12-28,457.9479136822835
2000-12-29,459.71928730667855
2001-01-01,459.71928730667855
2001-01-02,457.5489969388927
2001-01-03,449.63203366054245
2001-01-04,453.5553829903165
2001-01-05,455.80742840744983
2001-01-08,453.8433632380075
2001-01-09,455.2367664127312
2001-01-10,455.8673227841305
2001-01-11,456.42799613774474
2001-01-12,459.9461102851305
2001-01-15,463.0593706894688
2001-01-16,466.788242998255
2001-01-17,472.64718028691107
2001-01-18,472.5444306637564
2001-01-19,475.2799790490962
2001-01-22,476.16078499903324
2001-01-23,474.2230872492148
2001-01-24,477.066173989558
2001-01-25,479.0102654633921
2001-01-26,479.84725411588335
2001-01-29,482.481117115634
2001-01-30,483.3817524178813
2001-01-31,485.3973093746608
2001-02-01,482.727184848997
2001-02-02,482.79889499661493
2001-02-05,481.7110930744846
2001-02-06,482.4622471167886
2001-02-07,478.45110963546756
2001-02-08,480.1803185210359
2001-02-09,477.8082862273219
2001-02-12,482.97163767416424
2001-02-13,477.9861584160745
2001-02-14,472.9504375048024
2001-02-15,474.5700427789378
2001-02-16,470.62408887969656
2001-02-19,468.71687902586746
2001-02-20,467.73945764983245
2001-02-21,462.71204960962854
2001-02-22,463.23416474168613
2001-02-23,462.3224958762624
2001-02-26,463.0543275272994
2001-02-27,463.15225507006335
2001-02-28,463.0219615273136
2001-03-01,456.3510701495574
2001-03-02,454.7081113227936
2001-03-05,452.9024039319589
2001-03-06,457.25568152414434
2001-03-07,458.512170215919
2001-03-08,459.3163570883897
2001-03-09,457.7403824271431
2001-03-12,449.818077563599
2001-03-13,448.6887281308103
2001-03-14,443.70586500175096
2001-03-15,444.7246096122232
2001-03-16,443.61273905063723
2001-03-19,441.990399831086
2001-03-20,445.3087035737918
2001-03-21,441.47354005657456
2001-03-22,433.8319166658185
2001-03-23,436.15226584837626
2001-03-26,440.2447998241066
2001-03-27,446.4082083584076
2001-03-28,446.97416062158857
2001-03-29,449.39677908825706
2001-03-30,452.8159470510819
2001-04-02,450.98101426655796
2001-04-03,447.91816706597325
2001-04-04,447.15591019188497
2001-04-05,451.5210403242782
2001-04-06,452.3783680657934
2001-04-09,452.6288075838471
2001-04-10,453.14649328711795
2001-04-11,453.9264309815526
2001-04-12,454.21232850706275
2001-04-13,454.21232850706275
2001-04-16,453.9839906365849
2001-04-17,454.91770837223225
2001-04-18,457.4475709697282
2001-04-19,455.9109004191704
2001-04-20,455.3373919899962
2001-04-23,453.2076836002702
2001-04-24,455.2905268914884
2001-04-25,455.9015967305152
2001-04-26,455.3071460288357
2001-04-27,456.01438939693725
2001-04-30,459.3314094947374
2001-05-01,459.27077690480326
2001-05-02,460.56330406671464
2001-05-03,457.8106478152203
2001-05-04,458.8221133811797
2001-05-07,458.7137449671125
2001-05-08,457.34969304444616
2001-05-09,459.49761814082564
2001-05-10,461.5410416149516
2001-05-11,461.3412493975973
2001-05-14,464.34834264084907
2001-05-15,464.3740012826715
2001-05-16,464.07437570757463
2001-05-17,465.61833477390996
2001-05-18,467.35191383163084
2001-05-21,468.19844857690816
2001-05-22,468.8877804889009
2001-05-23,469.50235694040254
2001-05-24,469.03745485514014
2001-05-25,471.0523309324105
2001-05-28,471.23838650811473
2001-05-29,469.2311744175508
2001-05-30,465.3102077567873
2001-05-31,466.74159001365985
2001-06-01,468.0642437257649
2001-06-04,467.1727761762791
2001-06-05,467.39301973909824
2001-06-06,467.4408911669877
2001-06-07,466.7375135607717
2001-06-08,466.8227610712173
2001-06-11,466.39264700638256
2001-06-12,462.72195075507574
2001-06-13,464.5428507930876
2001-06-14,460.5355841101874
2001-06-15,458.68630174755066
2001-06-18,455.2155323783198
2001-06-19,455.70720281779853
2001-06-20,453.85075991752086
2001-06-21,452.4596475215022
2001-06-22,451.1686615151146
2001-06-25,448.4325899906849
2001-06-26,444.501421448917
2001-06-27,445.8020781766747
2001-06-28,447.12873977849586
2001-06-29,451.29157209066324
2001-07-02,449.6399081604322
2001-07-03,449.7832839702148
2001-07-04,451.2428324346181
2001-07-05,449.03624430182947
2001-07-06,445.24911448219643
2001-07-09,444.05835518542176
2001-07-10,443.5148492514489
2001-07-11,438.4547905716015
2001-07-12,440.050084771096
2001-07-13,439.9135120613037
2001-07-16,438.8446249103825
2001-07-17,435.3433688653783
2001-07-18,433.71648886597796
2001-07-19,432.93296055324817
2001-07-20,429.3972268607847
2001-07-23,428.6199521705624
2001-07-24,427.471507383521
2001-07-25,425.8717593426081
2001-07-26,425.76747961412514
2001-07-27,426.68841795445604
2001-07-30,428.71393685730413
2001-07-31,429.49297497801393
2001-08-01,431.7025937943516
2001-08-02,433.48354328234035
2001-08-03,433.15147975005954
2001-08-06,434.33054290495687
2001-08-07,435.11630503287444
2001-08-08,436.1941050983428
2001-08-09,433.45766552704544
2001-08-10,432.80239013224434
2001-08-13,433.02178107910294
2001-08-14,434.0627913366557
2001-08-15,433.8612517525928
2001-08-16,434.04143428294896
2001-08-17,431.89818107716195
2001-08-20,428.8590930101312
2001-08-21,429.33123572200236
2001-08-22,429.51991092380024
2001-08-23,429.2566089709887
2001-08-24,430.0113754424819
2001-08-27,431.4138578564752
2001-08-28,429.7444476096718
2001-08-29,429.2772209541218
2001-08-30,426.88614496187756
2001-08-31,425.64479916833693
2001-09-03,422.3232412494645
2001-09-04,421.7600807750154
2001-09-05,415.1197466580614
2001-09-06,408.81576824824737
2001-09-07,403.8247445090331
2001-09-10,396.8466558694769
2001-09-11,376.056448580829
2001-09-12,372.96740167832013
2001-09-13,375.41030639785475
2001-09-14,357.014425451881
2001-09-17,349.5709529017269
2001-09-18,343.967211958602
2001-09-19,342.574142549139
2001-09-20,331.3271390722014
2001-09-21,314.9080961834791
2001-09-24,324.46323474188307
2001-09-25,332.98476758845226
2001-09-26,341.2546820737873
2001-09-27,344.4960124470556
2001-09-28,354.43230027734245
2001-10-01,349.1036150120564
2001-10-02,349.6675563330899
2001-10-03,349.2437396592501
2001-10-04,356.4124070581557
2001-10-05,354.29906828239655
2001-10-08,352.93865597691
2001-10-09,354.0482145501595
2001-10-10,357.7300075820313
2001-10-11,362.10699339936934
2001-10-12,362.2673142616384
2001-10-15,359.1964096982447
2001-10-16,362.5684306896334
2001-10-17,364.8558055836994
2001-10-18,362.62403706115305
2001-10-19,361.52045574393117
2001-10-22,362.91083655526137
2001-10-23,365.529241126277
2001-10-24,366.6944605390288
2001-10-25,365.3115747775966
2001-10-26,369.48907218687054
2001-10-29,367.4871733948861
2001-10-30,359.57982083562405
2001-10-31,360.8498869289096
2001-11-01,360.7120611097989
2001-11-02,360.67540231038504
2001-11-05,362.152960224584
2001-11-06,360.54710182861453
2001-11-07,360.40022329911005
2001-11-08,362.0591598493386
2001-11-09,360.945037645064
2001-11-12,354.7749298380996
2001-11-13,360.9616370828356
2001-11-14,360.54427847132723
2001-11-15,362.49405506552574
2001-11-16,364.6705987852244
2001-11-19,374.8212714019549
2001-11-20,375.73544234129326
2001-11-21,375.71717209008335
2001-11-22,379.2999821559231
2001-11-23,380.4230265623576
2001-11-26,384.10365537467686
2001-11-27,381.1264430439302
2001-11-28,381.2845675244523
2001-11-29,383.4790984700316
2001-11-30,383.8928593531086
2001-12-03,381.2103569875391
2001-12-04,383.9716873944879
2001-12-05,389.92030926960143
2001-12-06,390.31913862603346
2001-12-07,391.1525313435959
2001-12-10,388.9818543822643
2001-12-11,389.0380047041358
2001-12-12,386.4052044414541
2001-12-13,380.9873811296707
2001-12-14,381.7031883206608
2001-12-17,381.86028389635743
2001-12-18,380.9116350471253
2001-12-19,379.8160433206718
2001-12-20,378.60141876874417
2001-12-21,379.38587499210524
2001-12-24,379.7689362664044
2001-12-25,379.7689362664044
2001-12-26,379.7672395430162
2001-12-27,383.5371490971766
2001-12-28,387.1365032126635
2001-12-31,387.34309392690767
2002-01-01,387.382117743977
2002-01-02,386.8750894523356
2002-01-03,388.92953724109196
2002-01-04,387.2131405886405
2002-01-07,387.97262835200456
2002-01-08,388.1688156516593
2002-01-09,388.6339889335941
2002-01-10,386.3770680768182
2002-01-11,386.79955249237315
2002-01-14,381.35280194996506
2002-01-15,382.613750473277
2002-01-16,379.8850353741821
2002-01-17,382.1107563850243
2002-01-18,381.19218445095333
2002-01-21,380.15879069307914
2002-01-22,380.440566038165
2002-01-23,381.06439462445695
2002-01-24,383.66834804693684
2002-01-25,383.5286020211926
2002-01-28,386.0627938840465
2002-01-29,388.7466185492021
2002-01-30,387.7041454811066
2002-01-31,391.88392843794026
2002-02-01,393.7942141565551
2002-02-04,394.3735960173781
2002-02-05,390.8641859708865
2002-02-06,387.9349958107246
2002-02-07,388.40455080104584
2002-02-08,388.2002781503052
2002-02-11,387.9541692985051
2002-02-12,387.00069616961713
2002-02-13,387.95303734851205
2002-02-14,389.87715311037533
2002-02-15,390.2671559964091
2002-02-18,389.8371562535916
2002-02-19,386.0984042672194
2002-02-20,383.9914007687374
2002-02-21,387.1122141115083
2002-02-22,386.6458189063682
2002-02-25,388.70829952137973
2002-02-26,390.731494874276
2002-02-27,393.9813290011701
2002-02-28,396.06921990052416
2002-03-01,398.5737093393947
2002-03-04,403.64771686002985
2002-03-05,404.81991209081514
2002-03-06,410.38442138700225
2002-03-07,412.5024002388052
2002-03-08,416.37762196962336
2002-03-11,418.21964912395265
2002-03-12,417.4886449310756
2002-03-13,420.4590047389769
2002-03-14,423.79135365906507
2002-03-15,424.55265587473514
2002-03-18,426.8766796287485
2002-03-19,430.83619766170114
2002-03-20,429.49560854105846
2002-03-21,430.7529734332195
2002-03-22,433.3915537232877
2002-03-25,434.7955101694236
2002-03-26,434.68146834917843
2002-03-27,436.28720084796316
2002-03-28,439.2204791588683
2002-03-29,439.2535990730469
2002-04-01,439.0147025583207
2002-04-02,437.18297068223325
2002-04-03,434.07487654771785
2002-04-04,431.43315249147764
2002-04-05,432.8312499458324
2002-04-08,428.9582075066462
2002-04-09,431.53493205584533
2002-04-10,434.1637063452101
2002-04-11,434.18067988315704
2002-04-12,435.59561784499556
2002-04-15,436.5103866271216
2002-04-16,440.43675237788665
2002-04-17,442.0241597527814
2002-04-18,440.5211841879266
2002-04-19,442.81984135868055
2002-04-22,442.3606787655701
2002-04-23,443.1583563203056
2002-04-24,446.54866601465085
2002-04-25,445.0678468194408
2002-04-26,444.90090034402937
2002-04-29,440.1934920556822
2002-04-30,439.00590683142144
2002-05-01,438.7742506030767
2002-05-02,437.7136451629598
2002-05-03,436.07500509543115
2002-05-06,434.5337502223376
2002-05-07,430.5899149394618
2002-05-08,435.1965620073418
2002-05-09,433.6994289332228
2002-05-10,433.08838840494536
2002-05-13,435.3731935319748
2002-05-14,437.9560196870872
2002-05-15,439.01461858774195
2002-05-16,439.33360907261664
2002-05-17,440.3171253024237
2002-05-20,438.4445409934571
2002-05-21,439.74804691110467
2002-05-22,436.73038082981066
2002-05-23,435.19048730778684
2002-05-24,435.4001134685336
2002-05-27,436.08145155899933
2002-05-28,437.29335468079296
2002-05-29,436.23402455571716
2002-05-30,432.07688995004315
2002-05-31,434.41989266692786
2002-06-03,430.9150522532039
2002-06-04,424.168300623019
2002-06-05,427.7183881357188
2002-06-06,424.62432337488127
2002-06-07,421.04504693825027
2002-06-10,422.9160176373622
2002-06-11,429.71987734638356
2002-06-12,425.6866830788067
2002-06-13,421.2282472198729
2002-06-14,412.9153373388454
2002-06-17,417.5926285773936
2002-06-18,414.0918439341943
2002-06-19,408.0928228593288
2002-06-20,401.25819994232563
2002-06-21,403.2077481919873
2002-06-24,395.3109408353478
2002-06-25,394.1568988204895
2002-06-26,387.964087013398
2002-06-27,394.75221949117014
2002-06-28,398.3462910309761
2002-07-01,401.3117935789013
2002-07-02,393.9316573605101
2002-07-03,388.77873423044826
2002-07-04,385.18582936797696
2002-07-05,392.80355549546874
2002-07-08,394.07859758159344
2002-07-09,393.6754610894885
2002-07-10,390.2532619387638
2002-07-11,384.8077734286842
2002-07-12,380.37819675038844
2002-07-15,366.4779267343255
2002-07-16,367.2211099015119
2002-07-17,373.2521515047185
2002-07-18,376.93276098373934
2002-07-19,370.492173180204
2002-07-22,364.06862224592004
2002-07-23,359.48713650770816
2002-07-24,351.5509218807374
2002-07-25,351.94847100389507
2002-07-26,354.1316419525449
2002-07-29,365.2420310349052
2002-07-30,366.7794744729147
