Date,NEW ZEALAND SMALL VALUE
1999-08-10,352.0177954016332
1999-08-11,353.1344140218119
1999-08-12,357.1350378171773
1999-08-13,359.351387624662
1999-08-16,359.38061508536805
1999-08-17,358.12902526295227
1999-08-18,364.110013739719
1999-08-19,358.9061989055195
1999-08-20,360.156145495421
1999-08-23,359.3792069328717
1999-08-24,357.1697257579369
1999-08-25,351.44314000208243
1999-08-26,354.36426567634567
1999-08-27,353.6842623145086
1999-08-30,350.81846914647656
1999-08-31,350.7518326846059
1999-09-01,346.0149287235343
1999-09-02,346.77083071520155
1999-09-03,347.67678713984634
1999-09-06,350.3186316283013
1999-09-07,359.66168590639234
1999-09-08,356.93914134735854
1999-09-09,363.8169070555449
1999-09-10,362.5142420613913
1999-09-13,369.7698007933064
1999-09-14,365.0301924910245
1999-09-15,358.90830289050024
1999-09-16,358.1316493589946
1999-09-17,358.77922591241565
1999-09-20,360.56354959139003
1999-09-21,360.2662425976927
1999-09-22,356.17764751648997
1999-09-23,356.7764138325359
1999-09-24,351.86560177761197
1999-09-27,348.03144476336854
1999-09-28,338.43486961489
1999-09-29,337.9258997366514
1999-09-30,339.2632259180195
1999-10-01,340.77702318297213
1999-10-04,340.5562041323195
1999-10-05,341.4660469735714
1999-10-06,340.83516347892436
1999-10-07,338.090804384808
1999-10-08,347.0443660898757
1999-10-11,343.90929441669454
1999-10-12,341.36789368464946
1999-10-13,338.76414784152496
1999-10-14,339.5781558869264
1999-10-15,335.9943482891512
1999-10-18,334.56228477596693
1999-10-19,337.3622146109553
1999-10-20,344.8153518937814
1999-10-21,346.7344540379343
1999-10-22,349.8015089006021
1999-10-25,350.00345839556593
1999-10-26,354.17541261264404
1999-10-27,350.50028814604127
1999-10-28,352.23207958077603
1999-10-29,347.09016190672867
1999-11-01,349.9492449179335
1999-11-02,350.28299956126006
1999-11-03,351.73509257433625
1999-11-04,353.6697428044737
1999-11-05,354.64294624444403
1999-11-08,354.01906298245996
1999-11-09,348.84200584903755
1999-11-10,350.60752355262355
1999-11-11,353.04992468946426
1999-11-12,358.328183661438
1999-11-15,363.85995663517286
1999-11-16,360.7516812108052
1999-11-17,355.9115044830704
1999-11-18,358.08397390604017
1999-11-19,357.1045552192998
1999-11-22,359.73383546450225
1999-11-23,361.0572166824045
1999-11-24,364.8498871351623
1999-11-25,371.13930124848497
1999-11-26,372.799872085025
1999-11-29,375.55757186835467
1999-11-30,375.03498471144474
1999-12-01,374.12260934054416
1999-12-02,372.2398540519635
1999-12-03,367.90511184136074
1999-12-06,365.91827058816926
1999-12-07,364.38972558887184
1999-12-08,361.8402431666816
1999-12-09,361.7992480338954
1999-12-10,351.7799259664488
1999-12-13,348.7737458885258
1999-12-14,354.2521310128441
1999-12-15,355.4388277730346
1999-12-16,362.89800459881025
1999-12-17,366.82980012419813
1999-12-20,366.6811796530431
1999-12-21,372.36284205301945
1999-12-22,374.1464691777651
1999-12-23,372.229097954844
1999-12-24,371.9889739346938
1999-12-27,374.03557686818476
1999-12-28,375.9449442017664
1999-12-29,378.50894510503804
1999-12-30,381.40030256619445
1999-12-31,381.40030256619445
2000-01-03,378.250982938329
2000-01-04,370.66273597398157
2000-01-05,366.95075845492806
2000-01-06,361.20294810333985
2000-01-07,367.0958512881316
2000-01-10,367.5306025177396
2000-01-11,368.69662276410514
2000-01-12,369.93702359768923
2000-01-13,373.25255345875934
2000-01-14,375.03907719771234
2000-01-17,379.10858084800714
2000-01-18,376.7163446880165
2000-01-19,376.05450610458047
2000-01-20,370.43468120384426
2000-01-21,370.3874778125986
2000-01-24,364.69154341099966
2000-01-25,357.5934133687498
2000-01-26,357.5693274965184
2000-01-27,363.14301574886287
2000-01-28,354.74979590809664
2000-01-31,357.60363545848463
2000-02-01,354.3490280073286
2000-02-02,350.0671956169353
2000-02-03,353.4406151028998
2000-02-04,356.2423769235927
2000-02-07,359.987955379487
2000-02-08,351.83324716653766
2000-02-09,354.1057653293938
2000-02-10,352.68578240262923
2000-02-11,352.23064794936545
2000-02-14,351.1721130342293
2000-02-15,346.6199678804787
2000-02-16,345.9312828257134
2000-02-17,346.655510197763
2000-02-18,344.3495715856797
2000-02-21,342.6729573237365
2000-02-22,337.3423544764916
2000-02-23,338.7109183638829
2000-02-24,341.3293863724322
2000-02-25,347.97781663793637
2000-02-28,346.01362873704915
2000-02-29,347.1696171864914
2000-03-01,343.7786912571332
2000-03-02,346.82491799826386
2000-03-03,349.44594013468156
2000-03-06,341.8103999699056
2000-03-07,344.8623482885484
2000-03-08,347.2358424338853
2000-03-09,347.4423692134406
2000-03-10,354.6609186770142
2000-03-13,351.64390353759325
2000-03-14,350.63099651893066
2000-03-15,345.1615792981385
2000-03-16,340.9368633078028
2000-03-17,342.1488112720843
2000-03-20,336.8810706434855
2000-03-21,346.05311670072484
2000-03-22,351.77526533352903
2000-03-23,363.5762461835908
2000-03-24,365.05880709843177
2000-03-27,377.7276139227861
2000-03-28,381.8804553126945
2000-03-29,389.0658811052294
2000-03-30,391.1613515061762
2000-03-31,390.5401959470537
2000-04-03,390.10185896106526
2000-04-04,389.741262059977
2000-04-05,381.29353532239526
2000-04-06,382.3518263240733
2000-04-07,385.5363719437573
2000-04-10,384.60349968997815
2000-04-11,381.3027177028268
2000-04-12,382.4675431489937
2000-04-13,381.7599393419049
2000-04-14,381.31246399677207
2000-04-17,364.3826885622937
2000-04-18,366.67859353008566
2000-04-19,376.95596842774813
2000-04-20,372.47663917380385
2000-04-21,372.47663917380385
2000-04-24,372.07882326508974
2000-04-25,378.0982612068438
2000-04-26,372.7442230095459
2000-04-27,373.8953738003571
2000-04-28,373.5090149299985
2000-05-01,374.16660020772895
2000-05-02,380.38965708017923
2000-05-03,388.4155447202251
2000-05-04,389.838725552378
2000-05-05,386.71479239966425
2000-05-08,384.74359907059403
2000-05-09,370.36814233106395
2000-05-10,366.3121197400781
2000-05-11,368.23905328785673
2000-05-12,369.07363204186436
2000-05-15,356.53261369421017
2000-05-16,362.6491704358241
2000-05-17,356.5033384915516
2000-05-18,351.7574502451859
2000-05-19,353.92672832876303
2000-05-22,351.8310018391388
2000-05-23,351.05935151095423
2000-05-24,340.8754301456996
2000-05-25,344.2761402404863
2000-05-26,335.9513825739646
2000-05-29,339.07952673161736
2000-05-30,339.12354865076236
2000-05-31,346.3364122617124
2000-06-01,345.52326354737573
2000-06-02,349.87166255278487
2000-06-05,350.7175823227234
2000-06-06,352.5785923188675
2000-06-07,356.03162260768283
2000-06-08,359.77806011408035
2000-06-09,360.40187962428644
2000-06-12,359.3357030144182
2000-06-13,358.12736110178946
2000-06-14,363.76825596272516
2000-06-15,360.02589258836764
2000-06-16,361.31206281551033
2000-06-19,355.4929534565463
2000-06-20,356.9803060051135
2000-06-21,359.21205401146767
2000-06-22,358.7583744628105
2000-06-23,358.99407860471626
2000-06-26,357.8191207958699
2000-06-27,354.82560836425387
2000-06-28,351.3202927506231
2000-06-29,354.8428675118373
2000-06-30,359.28817451637536
2000-07-03,357.9796487098163
2000-07-04,357.5883805229669
2000-07-05,353.6901741884069
2000-07-06,354.6088654633625
2000-07-07,356.7562125142872
2000-07-10,361.22564407549424
2000-07-11,362.3659523931094
2000-07-12,368.66815676858596
2000-07-13,372.88791946450453
2000-07-14,372.2676026567713
2000-07-17,372.7547100363309
2000-07-18,376.9421398142167
2000-07-19,377.84078439556686
2000-07-20,383.55671822018667
2000-07-21,383.6566832694994
2000-07-24,377.40941643541794
2000-07-25,374.0797742942179
2000-07-26,374.3358923007813
2000-07-27,372.8370982669749
2000-07-28,378.0880081096557
2000-07-31,373.11673825727456
2000-08-01,372.47264588067753
2000-08-02,377.27627096431314
2000-08-03,383.80223277731886
2000-08-04,381.50434169852264
2000-08-07,383.99394185294113
2000-08-08,388.16756367349865
2000-08-09,385.8829842723007
2000-08-10,384.12761460382853
2000-08-11,385.4988688979003
2000-08-14,391.12400607078195
2000-08-15,387.15134102973485
2000-08-16,387.54998479422574
2000-08-17,387.7643708574584
2000-08-18,382.107660075218
2000-08-21,382.0664144855478
2000-08-22,376.93413119926504
2000-08-23,368.89246208692185
2000-08-24,366.1891403577675
2000-08-25,365.0162139506062
2000-08-28,364.39339172993544
2000-08-29,363.7111208640256
2000-08-30,364.18997905373084
2000-08-31,368.6416367935143
2000-09-01,369.674192523009
2000-09-04,373.9487719955076
2000-09-05,375.688171328434
2000-09-06,374.27807167730975
2000-09-07,368.352950517125
2000-09-08,371.34933041615807
2000-09-11,379.2467787084096
2000-09-12,376.55624164455844
2000-09-13,370.55231246848996
2000-09-14,371.7992965059333
2000-09-15,367.17490458393917
2000-09-18,360.15481710708127
2000-09-19,361.3636541595329
2000-09-20,358.01517521812144
2000-09-21,348.83853877264255
2000-09-22,341.19288331862697
2000-09-25,341.8000852453576
2000-09-26,343.8383594908068
2000-09-27,342.99506955233625
2000-09-28,343.89687821019254
2000-09-29,342.0233927286524
2000-10-02,340.2402143903047
2000-10-03,340.28543619949994
2000-10-04,339.58633450373804
2000-10-05,336.2934541523524
2000-10-06,340.3237754169441
2000-10-09,339.2755254462067
2000-10-10,340.71481711761515
2000-10-11,339.04963420178296
2000-10-12,334.47422488715443
2000-10-13,333.5718305873558
2000-10-16,341.2966668018251
2000-10-17,337.9884875313577
2000-10-18,337.8976250879397
2000-10-19,339.16635163827044
2000-10-20,352.27313012378437
2000-10-23,353.29966423675654
2000-10-24,357.99715034655
2000-10-25,358.17580201800996
2000-10-26,357.67470504634366
2000-10-27,353.5448330718969
2000-10-30,351.17039365494463
2000-10-31,341.6081965032745
2000-11-01,337.6429433764857
2000-11-02,325.0814822212282
2000-11-03,327.9422440547422
2000-11-06,336.20184806244464
2000-11-07,336.86879062092146
2000-11-08,338.3390973611723
2000-11-09,336.4168373319142
2000-11-10,332.7835085685275
2000-11-13,330.7806482519093
2000-11-14,332.8706226327922
2000-11-15,334.2941459841511
2000-11-16,334.0330056601905
2000-11-17,335.03936430877155
2000-11-20,333.5866965168155
2000-11-21,330.1875299470399
2000-11-22,333.7276124366875
2000-11-23,333.59581982261903
2000-11-24,333.56066607487986
2000-11-27,330.4541780595196
2000-11-28,331.3735835033766
2000-11-29,325.72631514075266
2000-11-30,330.78654565425717
2000-12-01,331.3759378921455
2000-12-04,324.74694796269785
2000-12-05,329.38407501715517
2000-12-06,332.4842021091547
2000-12-07,334.03571584271293
2000-12-08,344.17196603461565
2000-12-11,345.30443674075286
2000-12-12,344.2482633691024
2000-12-13,343.59521551967794
2000-12-14,339.90757120488735
2000-12-15,343.01624124331425
2000-12-18,338.0868173241067
2000-12-19,342.7892794346332
2000-12-20,342.2707926868057
2000-12-21,343.0676867496076
2000-12-22,338.7573334692038
2000-12-25,338.7573334692038
2000-12-26,337.1313476266114
2000-12-27,338.33788019633806
2000-12-28,338.58239544541124
2000-12-29,339.50534735336373
2001-01-01,339.50534735336373
2001-01-02,335.891463005202
2001-01-03,337.7282009079045
2001-01-04,342.0340793967373
2001-01-05,347.269997082669
2001-01-08,347.3956989842986
2001-01-09,346.0559219593124
2001-01-10,344.08762770047673
2001-01-11,344.64136585902185
2001-01-12,342.62919376019033
2001-01-15,343.31654082390605
2001-01-16,344.9208151192311
2001-01-17,348.0105297307294
2001-01-18,345.83964913886217
2001-01-19,352.5092071875727
2001-01-22,355.08845649544236
2001-01-23,350.81620140970506
2001-01-24,350.20295130205193
2001-01-25,345.46816000417397
2001-01-26,346.0405157145033
2001-01-29,346.6738562802906
2001-01-30,349.27433632288466
2001-01-31,351.09653663754517
2001-02-01,354.3891234875661
2001-02-02,354.607462297628
2001-02-05,350.8190701465176
2001-02-06,354.0792897346956
2001-02-07,359.7692877008935
2001-02-08,360.0128601254869
2001-02-09,359.1727353772893
2001-02-12,360.3515929972464
2001-02-13,360.0828622367719
2001-02-14,352.1545042304791
2001-02-15,355.58725384796384
2001-02-16,356.5026581712394
2001-02-19,356.10034040687833
2001-02-20,359.83345991502904
2001-02-21,357.54566854895694
2001-02-22,359.56292387769275
2001-02-23,360.2993225710628
2001-02-26,357.8605658536679
2001-02-27,357.42067179779536
2001-02-28,351.352102149233
2001-03-01,352.63422383427144
2001-03-02,352.8679324313178
2001-03-05,351.9069728800157
2001-03-06,355.5106182760405
2001-03-07,355.08393943619393
2001-03-08,352.1030418969213
2001-03-09,350.27828712604025
2001-03-12,350.7096246871954
2001-03-13,348.92723553375413
2001-03-14,349.16150638829816
2001-03-15,347.76057607365453
2001-03-16,352.5713563361192
2001-03-19,354.9337049212384
2001-03-20,357.1116894971699
2001-03-21,350.7976852175884
2001-03-22,349.0611075873639
2001-03-23,351.9318960563839
2001-03-26,347.2614284951559
2001-03-27,343.4390706075067
2001-03-28,337.98812933358914
2001-03-29,336.6762922131657
2001-03-30,338.4254663175562
2001-04-02,338.6837428953159
2001-04-03,336.75874800124933
2001-04-04,328.6672680123421
2001-04-05,331.1652869704221
2001-04-06,330.28005308842575
2001-04-09,329.0317830933429
2001-04-10,332.1437206389864
2001-04-11,335.29224771884236
2001-04-12,335.155747708521
2001-04-13,335.155747708521
2001-04-16,339.2886877265084
2001-04-17,333.6023650010455
2001-04-18,335.3004527424033
2001-04-19,336.9956750728333
2001-04-20,341.70291873982245
2001-04-23,339.20294312966183
2001-04-24,336.61974202003614
2001-04-25,337.4383470967835
2001-04-26,337.34521836618086
2001-04-27,341.1722277369018
2001-04-30,344.63054475207645
2001-05-01,348.61012434603884
2001-05-02,352.70410277661165
2001-05-03,355.5291930996928
2001-05-04,349.576484484445
2001-05-07,351.71674586339856
2001-05-08,350.65242454012946
2001-05-09,354.42317030938386
2001-05-10,358.55675657903276
2001-05-11,358.7957633590424
2001-05-14,357.8468857232203
2001-05-15,355.89860693350033
2001-05-16,357.09541988820257
2001-05-17,362.621724056178
2001-05-18,365.04388690569493
2001-05-21,369.35982504312824
2001-05-22,374.8986909821752
2001-05-23,369.9284065817782
2001-05-24,372.9935094816166
2001-05-25,372.3358284753531
2001-05-28,369.7868876019594
2001-05-29,374.8573827793272
2001-05-30,368.1980645107667
2001-05-31,365.523748206104
2001-06-01,364.0968184343035
2001-06-04,362.67300479236275
2001-06-05,368.3482864615999
2001-06-06,376.8322143925265
2001-06-07,379.9418459019006
2001-06-08,378.25137480549625
2001-06-11,378.529471192326
2001-06-12,379.0276882106921
2001-06-13,381.18922030145524
2001-06-14,369.8844002796835
2001-06-15,370.2162911928254
2001-06-18,370.04794317489575
2001-06-19,373.17811830388683
2001-06-20,364.7140003097986
2001-06-21,369.58995163414556
2001-06-22,370.29173920026057
2001-06-25,368.3155756123311
2001-06-26,371.9192148024096
2001-06-27,371.56900440812086
2001-06-28,375.18508932935
2001-06-29,367.9920114892524
2001-07-02,371.4119342847266
2001-07-03,372.7546551084196
2001-07-04,372.84663860091047
2001-07-05,378.550131577374
2001-07-06,373.0098357337704
2001-07-09,372.43968925656213
2001-07-10,374.0590296636785
2001-07-11,372.0539497627418
2001-07-12,377.0442331912106
2001-07-13,382.0009678250369
2001-07-16,378.8638559412969
2001-07-17,377.5193461321772
2001-07-18,372.99569635610726
2001-07-19,378.6314024595769
2001-07-20,373.0716808946558
2001-07-23,377.6875062073675
2001-07-24,374.76028424633876
2001-07-25,373.2961116172501
2001-07-26,378.4061777967347
2001-07-27,378.5530098096507
2001-07-30,379.12505675562085
2001-07-31,377.81367685753884
2001-08-01,376.68719697328874
2001-08-02,377.431011053945
2001-08-03,375.1040834054174
2001-08-06,372.11347363154886
2001-08-07,376.22207513978725
2001-08-08,377.9725266166824
2001-08-09,378.656978221596
2001-08-10,377.32824101874786
2001-08-13,377.17759741078453
2001-08-14,377.33871146555435
2001-08-15,375.7766151002012
2001-08-16,377.59918581871085
2001-08-17,380.8213102555455
2001-08-20,374.68575322024816
2001-08-21,373.93607363907023
2001-08-22,374.99977025579074
2001-08-23,378.017431729187
2001-08-24,382.2816312427079
2001-08-27,388.08524441652844
2001-08-28,387.42496317461075
2001-08-29,390.63982115562806
2001-08-30,387.19833284300137
2001-08-31,381.0524434038739
2001-09-03,377.1466802609296
2001-09-04,378.92457142453304
2001-09-05,378.9079798939927
2001-09-06,374.8952724492907
2001-09-07,366.1863027034004
2001-09-10,361.8464302420276
2001-09-11,362.36011172860134
2001-09-12,339.5110256171107
2001-09-13,340.26150771209694
2001-09-14,323.7423090576406
2001-09-17,290.5244476128412
2001-09-18,297.0762765860997
2001-09-19,297.01439704018514
2001-09-20,295.68138065789896
2001-09-21,287.79108609050155
2001-09-24,280.8595497647343
2001-09-25,288.460068325394
2001-09-26,292.17893383863867
2001-09-27,293.2818402646625
2001-09-28,310.9921097474414
2001-10-01,310.0990199187602
2001-10-02,315.93821524513476
2001-10-03,321.10587555656116
2001-10-04,321.7437697271103
2001-10-05,322.92807391689223
2001-10-08,321.7027372879241
2001-10-09,319.4733592743774
2001-10-10,324.4411477016709
2001-10-11,328.3749884153555
2001-10-12,332.11438065224934
2001-10-15,337.7767544746961
2001-10-16,337.77374042479744
2001-10-17,339.3894208150011
2001-10-18,335.55483905200316
2001-10-19,333.62124944615226
2001-10-22,336.03951241624486
2001-10-23,343.21383805535993
2001-10-24,342.4708048390044
2001-10-25,343.0388892351562
2001-10-26,343.1881464157087
2001-10-29,342.3046372373348
2001-10-30,339.94980212989975
2001-10-31,341.26361950450735
2001-11-01,341.4952505509247
2001-11-02,344.66438716024743
2001-11-05,351.01719092830007
2001-11-06,353.57507028158125
2001-11-07,349.8841053823469
2001-11-08,346.7287137927591
2001-11-09,346.07236457922903
2001-11-12,347.92657989365415
2001-11-13,355.32417172733403
2001-11-14,355.9886666245512
2001-11-15,350.8515712737088
2001-11-16,348.6100871795855
2001-11-19,352.83553001109067
2001-11-20,352.79529663408636
2001-11-21,351.64275438673695
2001-11-22,349.1097499130163
2001-11-23,349.93043460951515
2001-11-26,350.5513356518985
2001-11-27,356.9723453159738
2001-11-28,355.848507684244
2001-11-29,352.5214293015939
2001-11-30,347.85791856438794
2001-12-03,342.82017233120035
2001-12-04,341.3041876613812
2001-12-05,350.72397425409014
2001-12-06,351.9372453083044
2001-12-07,350.92673288809533
2001-12-10,348.66968892975694
2001-12-11,349.0557244490139
2001-12-12,348.4388754851626
2001-12-13,347.9953644469158
2001-12-14,345.0771233184663
2001-12-17,344.4332605614092
2001-12-18,344.2088661624222
2001-12-19,346.0874839697247
2001-12-20,342.2549914655544
2001-12-21,347.6772290128921
2001-12-24,353.5956433724234
2001-12-25,353.5956433724234
2001-12-26,353.5494054243829
2001-12-27,350.5335252530403
2001-12-28,353.22156671562135
2001-12-31,354.00048492111046
2002-01-01,354.00048492111046
2002-01-02,352.09433562356975
2002-01-03,357.54056818907696
2002-01-04,362.41563023320913
2002-01-07,364.5107536253415
2002-01-08,367.067879165319
2002-01-09,364.7709099861705
2002-01-10,363.2756650609128
2002-01-11,362.41638317542186
2002-01-14,359.7062651926967
2002-01-15,361.8521206563931
2002-01-16,362.5471908958537
2002-01-17,362.8338537515996
2002-01-18,364.92659337226723
2002-01-21,367.70062868064315
2002-01-22,370.35232874784333
2002-01-23,367.60762241978597
2002-01-24,367.1543358250662
2002-01-25,370.24179124633963
2002-01-28,369.40568328676284
2002-01-29,372.6202058485553
2002-01-30,365.400422881371
2002-01-31,368.5650044939204
2002-02-01,368.7125839957273
2002-02-04,368.1430752461331
2002-02-05,366.45962122393416
2002-02-06,366.64043725741965
2002-02-07,363.05234325913295
2002-02-08,364.51093247565336
2002-02-11,365.0052138302068
2002-02-12,363.37863880597126
2002-02-13,364.8894150889488
2002-02-14,368.16260431457135
2002-02-15,367.7102978500717
2002-02-18,369.8004792157549
2002-02-19,368.39921501627373
2002-02-20,369.99956823518943
2002-02-21,368.5428848644065
2002-02-22,367.5582588937871
2002-02-25,368.2026349416475
2002-02-26,370.0638461347991
2002-02-27,372.1098900100216
2002-02-28,373.3953809840672
2002-03-01,375.01025104077826
2002-03-04,376.51837065839896
2002-03-05,375.80282004138866
2002-03-06,374.1658667576855
2002-03-07,376.4385850143246
2002-03-08,375.3063179927936
2002-03-11,373.4848871530703
2002-03-12,376.6486169378734
2002-03-13,372.30889110936954
2002-03-14,369.9438373449422
2002-03-15,376.31276882705356
2002-03-18,376.76754244308955
2002-03-19,373.5040082045344
2002-03-20,379.1031688118279
2002-03-21,378.0890378301322
2002-03-22,380.4888966865328
2002-03-25,378.63797712982756
2002-03-26,377.06554114696803
2002-03-27,377.5447477027849
2002-03-28,384.8975420292313
2002-03-29,384.8975420292313
2002-04-01,383.5033701595125
2002-04-02,382.49069391053877
2002-04-03,376.53440401814925
2002-04-04,376.5956644629944
2002-04-05,378.0373684749969
2002-04-08,376.1446234543936
2002-04-09,377.0563985472005
2002-04-10,378.1474436928009
2002-04-11,381.58927090480114
2002-04-12,382.19045894167823
2002-04-15,382.52796919407024
2002-04-16,379.47488620765796
2002-04-17,381.9699096222829
2002-04-18,380.8122622825152
2002-04-19,381.84525034910325
2002-04-22,381.1527486068565
2002-04-23,383.1443130093665
2002-04-24,381.7475601006585
2002-04-25,382.0789842379867
2002-04-26,381.3209660995506
2002-04-29,380.0168970506941
2002-04-30,380.9969440016601
2002-05-01,383.17062345811036
2002-05-02,381.5477560711533
2002-05-03,379.8071237359639
2002-05-06,374.23052955115946
2002-05-07,375.1023944571689
2002-05-08,377.8856872836183
2002-05-09,377.29402282629957
2002-05-10,378.75358523663186
2002-05-13,381.65186053556994
2002-05-14,386.66569319848975
2002-05-15,391.31875371394506
2002-05-16,391.27395837628615
2002-05-17,389.34058919395085
2002-05-20,391.29061874262294
2002-05-21,392.6221499467242
2002-05-22,395.22797090257836
2002-05-23,400.2637579036444
2002-05-24,399.1355572223315
2002-05-27,403.6848040461979
2002-05-28,403.79827592827985
2002-05-29,406.27364014107985
2002-05-30,408.0351671528273
2002-05-31,411.47939735254414
2002-06-03,415.6530722831871
2002-06-04,419.0613910101
2002-06-05,414.6285903391458
2002-06-06,412.22990027738945
2002-06-07,412.6003733050851
2002-06-10,406.83278152136523
2002-06-11,407.5627894903862
2002-06-12,407.09137070094226
2002-06-13,405.6902170397608
2002-06-14,400.7316026809972
2002-06-17,403.387192910732
2002-06-18,406.55511189148234
2002-06-19,403.75033496189155
2002-06-20,399.5645772728374
2002-06-21,398.4532667467701
2002-06-24,387.93342989298503
2002-06-25,385.5765838734493
2002-06-26,370.7828285945851
2002-06-27,379.21235073071136
2002-06-28,376.5297592485704
2002-07-01,373.7808571282322
2002-07-02,372.31958667039584
2002-07-03,376.1517982409457
2002-07-04,369.60616566214344
2002-07-05,375.93334222528483
2002-07-08,373.75456076996994
2002-07-09,371.21874689854593
2002-07-10,372.3141012671832
2002-07-11,362.10219222591763
2002-07-12,366.8123350417028
2002-07-15,356.8365589095694
2002-07-16,360.23876270870517
2002-07-17,356.7088045779498
2002-07-18,358.35892477458475
2002-07-19,364.8104761824639
2002-07-22,353.7868052171404
2002-07-23,351.37913808327113
2002-07-24,340.4753471589964
2002-07-25,339.73017919825566
2002-07-26,339.274699007955
2002-07-29,345.8798991176513
