Date,SWEDEN SMALL VALUE
1999-05-03,168.97772787104935
1999-05-04,169.22654028011212
1999-05-05,168.60579676511563
1999-05-06,168.0652193964937
1999-05-07,168.62747875433408
1999-05-10,169.04500655975002
1999-05-11,168.8792554748573
1999-05-12,168.71905019130907
1999-05-13,168.6456838810343
1999-05-14,168.73802231891213
1999-05-17,167.12487617703323
1999-05-18,167.6773850941073
1999-05-19,167.5821763234311
1999-05-20,168.86599494703378
1999-05-21,170.32815469586097
1999-05-24,170.2305881383067
1999-05-25,167.35931959372633
1999-05-26,167.6370761939703
1999-05-27,167.22822699088394
1999-05-28,167.58547356878756
1999-05-31,168.52051454138984
1999-06-01,168.6633365909196
1999-06-02,169.51755406664182
1999-06-03,169.80329769623083
1999-06-04,170.84376137819865
1999-06-07,171.04159917238445
1999-06-08,171.25443247463986
1999-06-09,170.45869760452402
1999-06-10,169.5995213244293
1999-06-11,171.02571982793137
1999-06-14,170.79388753519854
1999-06-15,170.6506757179366
1999-06-16,171.58469398396971
1999-06-17,172.33075436215077
1999-06-18,173.0081741005648
1999-06-21,173.73027936379935
1999-06-22,172.99737849391624
1999-06-23,172.32863133391254
1999-06-24,170.8196024064859
1999-06-25,170.14711743104172
1999-06-28,170.82577272105692
1999-06-29,172.4236814549013
1999-06-30,170.76701041868697
1999-07-01,172.43115245696555
1999-07-02,172.87675712084882
1999-07-05,173.54888008226413
1999-07-06,172.50586658432456
1999-07-07,171.71127034066603
1999-07-08,170.9044757505759
1999-07-09,170.69403824768267
1999-07-12,171.3300943073551
1999-07-13,170.30455444902245
1999-07-14,170.60394618361076
1999-07-15,170.75076606785535
1999-07-16,170.36196911339246
1999-07-19,171.84427196213127
1999-07-20,170.8623181768923
1999-07-21,168.11868570952214
1999-07-22,167.56198633020557
1999-07-23,167.4223452134427
1999-07-26,166.0386392064955
1999-07-27,165.8528157827599
1999-07-28,166.9596396041685
1999-07-29,165.0262086336844
1999-07-30,166.10257565819074
1999-08-02,165.5601779254912
1999-08-03,165.76895228355852
1999-08-04,165.29439606680066
1999-08-05,163.4404529224168
1999-08-06,164.39653294782804
1999-08-09,165.17946072437582
1999-08-10,164.46722194612755
1999-08-11,165.96861340801297
1999-08-12,170.51480793287368
1999-08-13,172.22473898862384
1999-08-16,172.67123243541596
1999-08-17,172.66307494826708
1999-08-18,172.23889237336252
1999-08-19,170.20501665092092
1999-08-20,171.52984462423882
1999-08-23,172.86947311517562
1999-08-24,173.40459229862614
1999-08-25,174.31495067526308
1999-08-26,172.48150464993105
1999-08-27,172.77293631701366
1999-08-30,172.83499316512152
1999-08-31,171.18755750694686
1999-09-01,172.6155353073809
1999-09-02,171.62454849053063
1999-09-03,172.89879493910772
1999-09-06,174.29073866088763
1999-09-07,175.1829009484885
1999-09-08,174.3459093746643
1999-09-09,175.3513313253906
1999-09-10,176.548355257424
1999-09-13,177.38641543861422
1999-09-14,175.81037232662894
1999-09-15,175.0670744288058
1999-09-16,174.06072050939844
1999-09-17,175.37696158358528
1999-09-20,176.2645045666796
1999-09-21,174.77944564943502
1999-09-22,173.37771169373403
1999-09-23,174.8129759468846
1999-09-24,172.7839917473306
1999-09-27,173.86833858398757
1999-09-28,173.62900967261632
1999-09-29,172.25981233844283
1999-09-30,170.9130095940311
1999-10-01,171.00996370457153
1999-10-04,171.61929357031775
1999-10-05,171.66190454388655
1999-10-06,172.03840549603237
1999-10-07,173.4503123108375
1999-10-08,173.46669132937387
1999-10-11,174.92597013030314
1999-10-12,173.91440757509315
1999-10-13,172.53545119591246
1999-10-14,171.34603861125976
1999-10-15,167.44697871681885
1999-10-18,164.8186663917708
1999-10-19,167.70237547154554
1999-10-20,167.4785502491551
1999-10-21,166.79689568734267
1999-10-22,167.9778446709139
1999-10-25,168.9691180987837
1999-10-26,170.57900425276034
1999-10-27,171.23243849759086
1999-10-28,170.0196610416357
1999-10-29,170.24519387853945
1999-11-01,171.14067713090444
1999-11-02,171.95344912496515
1999-11-03,174.2650926761579
1999-11-04,173.46211496603726
1999-11-05,175.09042155316527
1999-11-08,174.04246679635114
1999-11-09,173.84893901305912
1999-11-10,173.8148709217716
1999-11-11,173.72238288746198
1999-11-12,174.38861963550616
1999-11-15,175.65330497152962
1999-11-16,176.8303997165091
1999-11-17,178.60550252653266
1999-11-18,179.7143460402347
1999-11-19,178.53256334170757
1999-11-22,179.03769141040394
1999-11-23,178.66607123100667
1999-11-24,178.4066667780776
1999-11-25,180.15974561019144
1999-11-26,180.4046683028651
1999-11-29,181.65151326499733
1999-11-30,182.78513602821675
1999-12-01,182.8914377671825
1999-12-02,185.42607306677237
1999-12-03,187.78755637325824
1999-12-06,186.3306726137059
1999-12-07,186.84826472080942
1999-12-08,187.85884257896663
1999-12-09,187.60542814947803
1999-12-10,185.15109969826113
1999-12-13,186.79907472436182
1999-12-14,189.01531716173446
1999-12-15,190.42452038032764
1999-12-16,191.29014520107526
1999-12-17,196.91588366342407
1999-12-20,197.3337082597516
1999-12-21,196.26402263753232
1999-12-22,197.94159583090766
1999-12-23,200.37244199894226
1999-12-24,200.37244199894226
1999-12-27,202.58853069853473
1999-12-28,203.0296297825287
1999-12-29,203.95158328132254
1999-12-30,204.9628146257714
1999-12-31,204.91243873149915
2000-01-03,201.61663270543994
2000-01-04,195.883004796734
2000-01-05,190.5687472313913
2000-01-06,190.3717098344356
2000-01-07,194.15008135449816
2000-01-10,199.62530378128724
2000-01-11,198.7796302225958
2000-01-12,199.83640518774166
2000-01-13,201.84163424811905
2000-01-14,205.6839190428663
2000-01-17,210.74097947229907
2000-01-18,211.43210759148067
2000-01-19,211.61274443134778
2000-01-20,210.73729472545654
2000-01-21,210.77254772083623
2000-01-24,212.9511406471027
2000-01-25,210.3693938762843
2000-01-26,212.81992515649063
2000-01-27,216.06672943711277
2000-01-28,215.16552364802592
2000-01-31,211.23692094455947
2000-02-01,212.49905268432133
2000-02-02,215.53417239327607
2000-02-03,217.4983358814653
2000-02-04,219.07831925820716
2000-02-07,219.3538999542699
2000-02-08,234.37200114705337
2000-02-09,240.06793918881712
2000-02-10,237.1123742396392
2000-02-11,233.2196290335806
2000-02-14,231.23581589936853
2000-02-15,227.32877866796636
2000-02-16,231.1103249051263
2000-02-17,233.25356817880885
2000-02-18,235.8956953500572
2000-02-21,233.80873086766246
2000-02-22,230.82612514282457
2000-02-23,232.20052792242484
2000-02-24,234.96481142638348
2000-02-25,240.81001937308358
2000-02-28,241.4415855105647
2000-02-29,239.83084301561362
2000-03-01,242.9788554070137
2000-03-02,245.4207272095036
2000-03-03,245.7994836297245
2000-03-06,245.71453010141948
2000-03-07,245.87459668367828
2000-03-08,242.55988193293027
2000-03-09,246.30224675484533
2000-03-10,249.3088551295871
2000-03-13,245.9596276498501
2000-03-14,248.66723790975308
2000-03-15,243.4604362436358
2000-03-16,245.82233304442357
2000-03-17,249.4429011324291
2000-03-20,254.426130704911
2000-03-21,253.77330978366675
2000-03-22,255.70242771835353
2000-03-23,252.2488096196611
2000-03-24,255.06893491054802
2000-03-27,255.15667671707837
2000-03-28,255.81459867235492
2000-03-29,253.81277033386002
2000-03-30,248.50140954680748
2000-03-31,249.69175202262466
2000-04-03,250.129546120236
2000-04-04,252.46305671613848
2000-04-05,248.82560042373515
2000-04-06,254.59813859199141
2000-04-07,255.3810686123951
2000-04-10,256.99961283411096
2000-04-11,255.0806523152311
2000-04-12,255.06931558469392
2000-04-13,251.50632527596102
2000-04-14,248.60898682686417
2000-04-17,241.31466125987
2000-04-18,247.0714300627073
2000-04-19,250.24058130610376
2000-04-20,249.42115144965646
2000-04-21,249.42115144965646
2000-04-24,249.0288529241217
2000-04-25,251.19963336406354
2000-04-26,252.0959145771721
2000-04-27,249.7564014536483
2000-04-28,250.58756412916165
2000-05-01,251.28955073685373
2000-05-02,255.06397954454107
2000-05-03,254.62625600192138
2000-05-04,253.99796404837525
2000-05-05,252.05332482172395
2000-05-08,252.0247303197224
2000-05-09,249.95189928401504
2000-05-10,246.39612549047254
2000-05-11,247.21546533081505
2000-05-12,247.79208382372929
2000-05-15,247.96803058357884
2000-05-16,249.2767424722887
2000-05-17,251.719824700284
2000-05-18,253.37287720677162
2000-05-19,251.4249961036196
2000-05-22,244.09038618416895
2000-05-23,243.92042450775054
2000-05-24,240.59951674218206
2000-05-25,244.1222968445938
2000-05-26,240.23321992316923
2000-05-29,239.5699132396476
2000-05-30,241.30543708790447
2000-05-31,242.8687451526578
2000-06-01,243.29329908871253
2000-06-02,244.92365954183688
2000-06-05,243.8824147564326
2000-06-06,243.28055098436374
2000-06-07,242.69958755240393
2000-06-08,242.14579998707976
2000-06-09,243.0966474435518
2000-06-12,244.5279243900598
2000-06-13,240.12491887998135
2000-06-14,243.8670007340875
2000-06-15,244.31918095492327
2000-06-16,241.1387078075827
2000-06-19,241.3664122501512
2000-06-20,242.36068450389158
2000-06-21,246.19513919800485
2000-06-22,245.42111950351313
2000-06-23,245.0371817846778
2000-06-26,245.12645182491337
2000-06-27,242.0423490111426
2000-06-28,241.98645745025487
2000-06-29,239.79911238947437
2000-06-30,241.17603428476033
2000-07-03,241.4326832719904
2000-07-04,242.87376046495197
2000-07-05,242.7896063304895
2000-07-06,243.45247365769077
2000-07-07,243.84044631561898
2000-07-10,245.12886943842796
2000-07-11,246.44804517738186
2000-07-12,249.61243333747768
2000-07-13,246.98231824333257
2000-07-14,247.19466439655258
2000-07-17,246.9187806363272
2000-07-18,246.34815228987853
2000-07-19,246.25372989638967
2000-07-20,246.36982206858409
2000-07-21,243.69174641034706
2000-07-24,245.50666345954178
2000-07-25,243.98852734801233
2000-07-26,244.11505757316425
2000-07-27,241.26051889001326
2000-07-28,241.9832607028331
2000-07-31,240.4264508212619
2000-08-01,242.54757176631261
2000-08-02,241.27870965370215
2000-08-03,238.55972048539843
2000-08-04,241.93804134426395
2000-08-07,243.4309050720406
2000-08-08,243.30983884723517
2000-08-09,245.0392618108671
2000-08-10,244.2540389533473
2000-08-11,244.64781558141226
2000-08-14,245.1079750132327
2000-08-15,243.67241509460126
2000-08-16,245.00524515364282
2000-08-17,243.43977414366162
2000-08-18,245.4974980242301
2000-08-21,245.4416512962607
2000-08-22,246.65406060513874
2000-08-23,247.445685218971
2000-08-24,246.9106337659775
2000-08-25,246.9490984430855
2000-08-28,247.28553381760344
2000-08-29,247.82641905481157
2000-08-30,249.28876671921068
2000-08-31,251.147589457017
2000-09-01,251.5674017537943
2000-09-04,254.40747687796667
2000-09-05,257.6246961688272
2000-09-06,259.6322053247746
2000-09-07,262.8395446507596
2000-09-08,262.32230248226597
2000-09-11,261.17541511192286
2000-09-12,260.980226645954
2000-09-13,262.0453232653732
2000-09-14,263.754436812865
2000-09-15,262.15119073292936
2000-09-18,262.0775203753154
2000-09-19,260.2554937354357
2000-09-20,260.5378372165405
2000-09-21,258.1804490035347
2000-09-22,253.82491957336245
2000-09-25,255.3572708587949
2000-09-26,255.4598977995832
2000-09-27,255.5246177185249
2000-09-28,252.00392574504662
2000-09-29,252.92891786541753
2000-10-02,252.65775486009343
2000-10-03,255.5911096772365
2000-10-04,252.29771785998486
2000-10-05,255.06674687996895
2000-10-06,252.82475633263692
2000-10-09,245.15064043708114
2000-10-10,245.02618087863667
2000-10-11,241.58091513828379
2000-10-12,242.5768993486978
2000-10-13,243.24204804862387
2000-10-16,243.5789072517676
2000-10-17,241.3022524069218
2000-10-18,237.61340636850326
2000-10-19,242.4097635102344
2000-10-20,239.79627005340987
2000-10-23,241.26264996473557
2000-10-24,242.82916923846534
2000-10-25,242.61745116092575
2000-10-26,240.1210687988546
2000-10-27,238.34752478186033
2000-10-30,238.6259216696295
2000-10-31,242.37740010612242
2000-11-01,243.88887729559167
2000-11-02,242.21510634148748
2000-11-03,241.75939091852257
2000-11-06,241.24754968296742
2000-11-07,240.52023587937896
2000-11-08,242.09970492829316
2000-11-09,242.2809860365728
2000-11-10,240.34992060605805
2000-11-13,236.61386455517135
2000-11-14,238.48019017689475
2000-11-15,240.26566495475532
2000-11-16,238.83847206810728
2000-11-17,239.59658351212272
2000-11-20,239.94660167051939
2000-11-21,238.2766220783689
2000-11-22,237.15976498697833
2000-11-23,236.46510750529023
2000-11-24,239.1501634514343
2000-11-27,240.5080745052541
2000-11-28,240.04188099194636
2000-11-29,240.05046372529813
2000-11-30,238.00062956374512
2000-12-01,242.5485599995461
2000-12-04,241.96032403244214
2000-12-05,244.37081738760742
2000-12-06,246.44395029776538
2000-12-07,243.86140008503472
2000-12-08,248.23373448545638
2000-12-11,250.91938299624965
2000-12-12,249.9009693800783
2000-12-13,246.93256844484662
2000-12-14,245.2904723548676
2000-12-15,240.4759239034553
2000-12-18,237.0727230986737
2000-12-19,236.40744851965147
2000-12-20,231.55168246819522
2000-12-21,228.2665663799231
2000-12-22,231.71381839540174
2000-12-25,231.71381839540174
2000-12-26,231.57879119905013
2000-12-27,229.45823250878698
2000-12-28,230.9543808005141
2000-12-29,234.66227911176094
2001-01-01,234.66227911176094
2001-01-02,230.33838730068996
2001-01-03,225.67094009877172
2001-01-04,228.53873126512764
2001-01-05,230.23637199942127
2001-01-08,227.19495495104087
2001-01-09,226.34829779685816
2001-01-10,227.28433905284402
2001-01-11,226.8667233350231
2001-01-12,229.5382755795391
2001-01-15,231.06904559256577
2001-01-16,229.98416585165972
2001-01-17,233.2614641153111
2001-01-18,233.14129166136416
2001-01-19,237.19501843153918
2001-01-22,234.76202847730352
2001-01-23,233.0970983653537
2001-01-24,235.56756319785168
2001-01-25,234.50433603592353
2001-01-26,234.80623837495392
2001-01-29,238.5656827486968
2001-01-30,239.70744900378236
2001-01-31,242.7477647982425
2001-02-01,241.32790873439754
2001-02-02,242.37881273824956
2001-02-05,239.80662756343202
2001-02-06,241.95168473340138
2001-02-07,241.23424585065663
2001-02-08,242.3969223299883
2001-02-09,239.15103271893602
2001-02-12,237.738049656276
2001-02-13,238.81247190841228
2001-02-14,234.8354260147492
2001-02-15,240.25641770839204
2001-02-16,239.64718239662037
2001-02-19,238.74382001407196
2001-02-20,241.01725121630344
2001-02-21,238.12002900199488
2001-02-22,234.5744590247409
2001-02-23,233.8091163110336
2001-02-26,237.144816352427
2001-02-27,236.71958926898932
2001-02-28,238.11328207824835
2001-03-01,236.31001002012144
2001-03-02,237.21416383777677
2001-03-05,239.50645771535787
2001-03-06,241.3345338794026
2001-03-07,242.26289879069233
2001-03-08,241.43520749129215
2001-03-09,239.94939799140246
2001-03-12,234.52928763192247
2001-03-13,230.30513138327314
2001-03-14,226.70905825269259
2001-03-15,227.57237810437329
2001-03-16,225.8426167458995
2001-03-19,225.23325681387576
2001-03-20,224.75232360645546
2001-03-21,222.1771842035872
2001-03-22,216.2364631112609
2001-03-23,219.74253350988155
2001-03-26,223.74804730944922
2001-03-27,226.0518270169516
2001-03-28,224.82823079172869
2001-03-29,222.91066358961555
2001-03-30,223.5440711250163
2001-04-02,223.6213790903268
2001-04-03,220.57754988867296
2001-04-04,217.69468029983088
2001-04-05,223.21229278710416
2001-04-06,223.1188879594915
2001-04-09,226.42892164695616
2001-04-10,230.83231622138945
2001-04-11,231.1882821677609
2001-04-12,230.3745481580463
2001-04-13,230.3745481580463
2001-04-16,230.3185057668412
2001-04-17,229.1866084202159
2001-04-18,232.16304181655673
2001-04-19,232.55917076647196
2001-04-20,231.22887851351055
2001-04-23,228.92801860335487
2001-04-24,230.04960851808343
2001-04-25,230.49406098309439
2001-04-26,232.57972313493306
2001-04-27,233.52602669352643
2001-04-30,235.01004277343233
2001-05-01,234.7489349191585
2001-05-02,235.65632984067204
2001-05-03,237.9426083057524
2001-05-04,237.1595740619161
2001-05-07,238.5555260206956
2001-05-08,237.78231922605758
2001-05-09,238.0995153455905
2001-05-10,241.2532697454574
2001-05-11,242.45165333026193
2001-05-14,242.40883214766933
2001-05-15,243.12178990500271
2001-05-16,241.22055275573283
2001-05-17,244.59713470370033
2001-05-18,246.36651687672713
2001-05-21,249.5807329315702
2001-05-22,251.30598599556086
2001-05-23,250.08024547092077
2001-05-24,250.21901438532998
2001-05-25,250.39151014614654
2001-05-28,251.10633423062313
2001-05-29,251.7269073790291
2001-05-30,251.18936575224814
2001-05-31,250.66501754851745
2001-06-01,248.5788490071216
2001-06-04,246.9494604199615
2001-06-05,248.99857704847892
2001-06-06,248.48171387037505
2001-06-07,245.67972124877394
2001-06-08,245.7125788244769
2001-06-11,245.60596133085357
2001-06-12,242.90112001439905
2001-06-13,246.54511083773167
2001-06-14,244.7629492690841
2001-06-15,245.27119405128155
2001-06-18,245.83150954816875
2001-06-19,245.35578253382366
2001-06-20,240.4987323779965
2001-06-21,239.8978163830711
2001-06-22,240.1602451620995
2001-06-25,239.36029748436314
2001-06-26,236.7529136158425
2001-06-27,237.6954049638532
2001-06-28,240.13120087565676
2001-06-29,242.68676784966888
2001-07-02,241.82030827108372
2001-07-03,240.69038962591662
2001-07-04,241.11764808252133
2001-07-05,239.5877762026125
2001-07-06,236.5219642030195
2001-07-09,235.45110035386847
2001-07-10,235.73113992520072
2001-07-11,234.4405163007496
2001-07-12,237.27129597410536
2001-07-13,237.33993745789934
2001-07-16,236.2752402772393
2001-07-17,234.21479259930948
2001-07-18,232.27416688536726
2001-07-19,232.33537778685928
2001-07-20,231.6657115746378
2001-07-23,230.58772593779608
2001-07-24,229.20052521230986
2001-07-25,227.70280107446843
2001-07-26,229.23320808115798
2001-07-27,231.56597146364038
2001-07-30,232.7405647001414
2001-07-31,234.08240752107073
2001-08-01,234.17759430267728
2001-08-02,235.9660507528322
2001-08-03,236.3467957770485
2001-08-06,236.1982115818434
2001-08-07,236.66105221141274
2001-08-08,235.32488591167396
2001-08-09,232.4135985736442
2001-08-10,231.43827287395104
2001-08-13,231.30298516250178
2001-08-14,232.30987168010802
2001-08-15,230.84018754515984
2001-08-16,228.79983101746407
2001-08-17,225.87735168998813
2001-08-20,218.2844379880122
2001-08-21,220.19494930211698
2001-08-22,218.89049651249317
2001-08-23,221.95962495915927
2001-08-24,224.31014272437855
2001-08-27,225.2619357871408
2001-08-28,223.87285986089947
2001-08-29,220.95901209453797
2001-08-30,219.52119400253363
2001-08-31,219.01088634565534
2001-09-03,217.53006708406824
2001-09-04,217.44067679243685
2001-09-05,216.58954599754003
2001-09-06,215.7246708042917
2001-09-07,212.328791126422
2001-09-10,210.14787388589184
2001-09-11,196.88171752436494
2001-09-12,201.22482320847186
2001-09-13,202.04675229684784
2001-09-14,199.45511439982297
2001-09-17,195.2899243341855
2001-09-18,191.87175037335945
2001-09-19,190.5987764477002
2001-09-20,184.34042923578463
2001-09-21,178.52591522796456
2001-09-24,183.5731138378412
2001-09-25,186.78030791270913
2001-09-26,187.74899067728091
2001-09-27,187.33841531256044
2001-09-28,192.3077658996687
2001-10-01,192.85120253799337
2001-10-02,192.13287600295092
2001-10-03,191.8540106203214
2001-10-04,198.54809266621444
2001-10-05,200.5183528379919
2001-10-08,200.00542492314804
2001-10-09,201.75801259102954
2001-10-10,202.8200999848154
2001-10-11,210.69281427955355
2001-10-12,208.1014269932828
2001-10-15,209.04338657874334
2001-10-16,210.81609288765787
2001-10-17,211.8742833079921
2001-10-18,210.71681392620448
2001-10-19,208.2336605753662
2001-10-22,206.6415356004697
2001-10-23,209.18450120016564
2001-10-24,208.85022416200525
2001-10-25,207.675295111777
2001-10-26,209.22294535619366
2001-10-29,209.49798751872476
2001-10-30,205.70854868164545
2001-10-31,208.13137417005117
2001-11-01,207.57824722659436
2001-11-02,207.8950550054141
2001-11-05,210.14494127324159
2001-11-06,210.84014116269174
2001-11-07,211.69659017002164
2001-11-08,213.60403280027023
2001-11-09,212.77615447761352
2001-11-12,211.73404123512609
2001-11-13,216.2275784985812
2001-11-14,217.57483282824919
2001-11-15,220.08388205681797
2001-11-16,220.6614144985264
2001-11-19,223.39422493312173
2001-11-20,222.06902152267884
2001-11-21,222.9331333299639
2001-11-22,225.74607196783205
2001-11-23,228.57741688044135
2001-11-26,230.41942606634575
2001-11-27,228.37720652963864
2001-11-28,228.76558393830342
2001-11-29,226.86068350068336
2001-11-30,224.66559478205573
2001-12-03,224.63481859517802
2001-12-04,227.39281274418602
2001-12-05,232.072337562958
2001-12-06,231.39300440605135
2001-12-07,232.71672079992922
2001-12-10,229.57881886663512
2001-12-11,228.08852177643476
2001-12-12,227.3793995701439
2001-12-13,226.12961097491558
2001-12-14,223.22194912168354
2001-12-17,225.21793387644573
2001-12-18,224.64106828836975
2001-12-19,223.13675010716398
2001-12-20,220.10985032182288
2001-12-21,223.28172502699664
2001-12-24,222.55157917993984
2001-12-25,222.55157917993984
2001-12-26,221.6056521518984
2001-12-27,225.0897574994032
2001-12-28,230.3906240433729
2001-12-31,230.00529430680376
2002-01-01,230.00529430680376
2002-01-02,229.64539039929028
2002-01-03,234.8703203285109
2002-01-04,234.5649921985021
2002-01-07,236.5635816887759
2002-01-08,233.94518272701077
2002-01-09,235.67902990239452
2002-01-10,236.43750110836785
2002-01-11,239.72624431933306
2002-01-14,235.02543720560442
2002-01-15,236.3677697338822
2002-01-16,234.24909298492437
2002-01-17,235.6661106235874
2002-01-18,238.06634537435295
2002-01-21,236.38877917970515
2002-01-22,237.13080723035063
2002-01-23,239.04454879124114
2002-01-24,240.3845510179065
2002-01-25,240.33300037033527
2002-01-28,240.92766523024167
2002-01-29,243.24709190377635
2002-01-30,242.59448957665393
2002-01-31,247.8047266543835
2002-02-01,248.16827356171865
2002-02-04,246.82121398679936
2002-02-05,246.85100176243182
2002-02-06,249.68495409811914
2002-02-07,248.0921717252615
2002-02-08,248.07511438777172
2002-02-11,250.46981550589516
2002-02-12,249.13999833081968
2002-02-13,250.4523318534462
2002-02-14,250.55300780154977
2002-02-15,251.13615790061417
2002-02-18,252.2228632726468
2002-02-19,252.33571979190046
2002-02-20,251.41378556326822
2002-02-21,254.58339732437776
2002-02-22,253.5419593748272
2002-02-25,256.6126843493659
2002-02-26,258.1784500171508
2002-02-27,259.99115648388283
2002-02-28,260.9700137778251
2002-03-01,261.6319194862073
2002-03-04,268.7788106367273
2002-03-05,271.64502874030757
2002-03-06,269.40913916829584
2002-03-07,270.30587384577626
2002-03-08,271.91677104014383
2002-03-11,271.13252741650894
2002-03-12,269.8492481742744
2002-03-13,269.2432588699848
2002-03-14,268.8385303189708
2002-03-15,269.31600796567204
2002-03-18,270.32469276523267
2002-03-19,271.3254740285147
2002-03-20,272.73234171840573
2002-03-21,272.45688634347977
2002-03-22,272.6759409114147
2002-03-25,272.7058514338884
2002-03-26,271.3773889095396
2002-03-27,270.31838247280695
2002-03-28,271.2186140444086
2002-03-29,271.2186140444086
2002-04-01,271.6693665702842
2002-04-02,273.277743201395
2002-04-03,273.6179645177176
2002-04-04,273.4387796526792
2002-04-05,274.58642782196324
2002-04-08,271.39050868590294
2002-04-09,272.8123120192993
2002-04-10,270.8612629332633
2002-04-11,269.36773512969364
2002-04-12,270.16953666536546
2002-04-15,269.5236038612303
2002-04-16,267.0655717085893
2002-04-17,269.6890335789154
2002-04-18,269.061517675632
2002-04-19,269.9018350307315
2002-04-22,266.1170591627446
2002-04-23,265.0840207181969
2002-04-24,264.8941232622689
2002-04-25,260.23076070065275
2002-04-26,264.90520937445973
2002-04-29,264.85127502480196
2002-04-30,263.5498622769563
2002-05-01,263.60590546965807
2002-05-02,265.1475273723461
2002-05-03,265.1809376441529
2002-05-06,264.8748330737932
2002-05-07,260.86695729163523
2002-05-08,264.7967460071507
2002-05-09,264.3994579110744
2002-05-10,264.20483459577883
2002-05-13,265.5846343614895
2002-05-14,269.21299319446524
2002-05-15,270.61564253893755
2002-05-16,271.59649807020617
2002-05-17,271.98677961860903
2002-05-20,272.67371512134895
2002-05-21,273.7479101491622
2002-05-22,271.5049242876309
2002-05-23,272.2443268373121
2002-05-24,272.07635265426023
2002-05-27,272.90855189067724
2002-05-28,273.1592631515448
2002-05-29,270.22815780703314
2002-05-30,268.76657180714983
2002-05-31,271.5182263318041
2002-06-03,270.60921503531137
2002-06-04,265.1265406741999
2002-06-05,267.58587239255127
2002-06-06,266.998175525315
2002-06-07,263.60653806767857
2002-06-10,262.5054524424832
2002-06-11,263.1317275612496
2002-06-12,260.25848937387883
2002-06-13,260.0323033034661
2002-06-14,255.11795461133994
2002-06-17,258.83058289891517
2002-06-18,258.91184416038874
2002-06-19,255.7354683877134
2002-06-20,249.35543758349525
2002-06-21,249.67989391014308
2002-06-24,241.122856369759
2002-06-25,248.7081779676802
2002-06-26,245.43300958274804
2002-06-27,252.85211476182653
2002-06-28,258.6665052642031
2002-07-01,257.3425147358598
2002-07-02,256.2233918122654
2002-07-03,250.83312510710115
2002-07-04,251.41871199234635
2002-07-05,254.59350197814746
2002-07-08,254.25813316389082
2002-07-09,251.57810001867654
2002-07-10,247.67380765072076
2002-07-11,241.4895684888188
2002-07-12,240.64623854310776
2002-07-15,238.9917400838232
2002-07-16,236.59760108350784
2002-07-17,240.39361823994864
2002-07-18,240.84460023568514
2002-07-19,236.66376958980803
2002-07-22,227.5180014319291
2002-07-23,221.49375840168216
2002-07-24,209.89047926240167
2002-07-25,217.04799310229586
2002-07-26,216.49319375843723
