Date,HONG KONG SMALL VALUE
1998-12-31,244.68197871531973
1999-01-01,244.54021864670796
1999-01-04,240.56163946863794
1999-01-05,242.0636842120665
1999-01-06,246.64233709052286
1999-01-07,250.29417474235763
1999-01-08,250.2508521106344
1999-01-11,248.0053876402619
1999-01-12,246.8119295902275
1999-01-13,235.04855932312685
1999-01-14,230.5160719800121
1999-01-15,235.39667022549244
1999-01-18,235.76180195338785
1999-01-19,232.61783748415223
1999-01-20,229.34083107423578
1999-01-21,224.31317623297917
1999-01-22,219.15640069343712
1999-01-25,216.9381128409153
1999-01-26,217.49798176553398
1999-01-27,223.08409318222388
1999-01-28,219.42724829034677
1999-01-29,220.95501557581045
1999-02-01,221.82161621656695
1999-02-02,220.2982354510905
1999-02-03,218.811266265336
1999-02-04,218.00371811559398
1999-02-05,215.54263972701574
1999-02-08,214.23792902526426
1999-02-09,213.04816800419715
1999-02-10,211.004474376413
1999-02-11,213.02639602184507
1999-02-12,216.66916198856552
1999-02-15,219.02513199956272
1999-02-16,220.14621695353483
1999-02-17,219.13013833344357
1999-02-18,219.3336097095017
1999-02-19,219.06481621772738
1999-02-22,218.49504115762457
1999-02-23,220.39671695669662
1999-02-24,222.11927253168392
1999-02-25,220.7493323402392
1999-02-26,226.67233036186468
1999-03-01,231.38830059324258
1999-03-02,227.45826045613757
1999-03-03,227.96862740569318
1999-03-04,230.57396334782274
1999-03-05,231.01575207675165
1999-03-08,229.19721668446238
1999-03-09,231.98775674909427
1999-03-10,231.20941491839508
1999-03-11,234.61972682798665
1999-03-12,234.2399372024138
1999-03-15,233.42024866045546
1999-03-16,234.55410659379407
1999-03-17,235.06005894556148
1999-03-18,232.57357121299248
1999-03-19,237.89736747109447
1999-03-22,241.1020054659174
1999-03-23,246.74408554626706
1999-03-24,242.43339864010272
1999-03-25,243.16308065179442
1999-03-26,244.07831625840527
1999-03-29,240.91362091554228
1999-03-30,241.56321113768075
1999-03-31,243.09791021917152
1999-04-01,243.7213558085475
1999-04-02,244.2462521271683
1999-04-05,245.7367512337774
1999-04-06,244.84267429151888
1999-04-07,251.1178999019564
1999-04-08,252.90765418898192
1999-04-09,260.64964626764066
1999-04-12,261.7877076588385
1999-04-13,270.7005510473238
1999-04-14,267.1270336892878
1999-04-15,273.5709270625655
1999-04-16,281.5836041621974
1999-04-19,291.01576706545785
1999-04-20,283.13831568750544
1999-04-21,290.1070128205627
1999-04-22,301.97640097740793
1999-04-23,298.0034634687282
1999-04-26,297.3761336297715
1999-04-27,300.19949164785345
1999-04-28,301.26386881441243
1999-04-29,301.0852368828346
1999-04-30,308.73832965268423
1999-05-03,316.7894493121132
1999-05-04,330.254000963198
1999-05-05,332.92286712969036
1999-05-06,332.05002938159157
1999-05-07,320.61523936534076
1999-05-10,318.20943511524774
1999-05-11,317.7780378383363
1999-05-12,321.78209559071314
1999-05-13,322.31918754306827
1999-05-14,320.3523362554387
1999-05-17,316.49649070214275
1999-05-18,320.44421067106623
1999-05-19,321.9720631917104
1999-05-20,322.15695402498045
1999-05-21,321.0939145522383
1999-05-24,325.3517600536616
1999-05-25,321.5153630318076
1999-05-26,324.6578526924194
1999-05-27,324.9814419575393
1999-05-28,323.65809158384656
1999-05-31,324.3749372506048
1999-06-01,329.4770092328471
1999-06-02,332.4584863525912
1999-06-03,333.43947145905827
1999-06-04,336.2514451429554
1999-06-07,339.0534993740087
1999-06-08,334.6820970949477
1999-06-09,337.05025296380416
1999-06-10,335.0468061524896
1999-06-11,338.0590690427547
1999-06-14,342.8231900474308
1999-06-15,340.2901101114154
1999-06-16,345.7328250178658
1999-06-17,349.98405910745697
1999-06-18,347.67117551150653
1999-06-21,358.3787002572794
1999-06-22,366.11906276323344
1999-06-23,370.4502836621337
1999-06-24,369.8062215910492
1999-06-25,360.5577517864604
1999-06-28,364.2719359680046
1999-06-29,365.56763281989464
1999-06-30,368.29993335896205
1999-07-01,372.7417552510302
1999-07-02,377.9057949618161
1999-07-05,392.9272540026748
1999-07-06,394.3242709280262
1999-07-07,392.3289484887233
1999-07-08,392.5799401637231
1999-07-09,395.5658462725043
1999-07-12,401.3307914833567
1999-07-13,395.85112798669854
1999-07-14,385.05557623261865
1999-07-15,389.0727058192433
1999-07-16,386.5771401994408
1999-07-19,383.5282646127135
1999-07-20,375.457347200008
1999-07-21,373.34151049095374
1999-07-22,376.30562334090837
1999-07-23,370.65497377783356
1999-07-26,355.32116492869045
1999-07-27,360.1546080880882
1999-07-28,362.54564808427864
1999-07-29,363.0897528343929
1999-07-30,365.34448935089404
1999-08-02,369.96215561141383
1999-08-03,371.0393338744818
1999-08-04,368.1946843685472
1999-08-05,361.2842594707511
1999-08-06,357.3894821874478
1999-08-09,352.23887469432816
1999-08-10,338.2441222849537
1999-08-11,336.80020245732936
1999-08-12,342.77442970260495
1999-08-13,339.42397869561927
1999-08-16,345.17318751932424
1999-08-17,345.1162819277903
1999-08-18,347.1225169322699
1999-08-19,350.06755526735645
1999-08-20,351.74209944960654
1999-08-23,352.2572241676394
1999-08-24,355.1686747449991
1999-08-25,354.89144494967366
1999-08-26,357.6465910035786
1999-08-27,355.9093211433401
1999-08-30,359.0478154736959
1999-08-31,355.1454723029351
1999-09-01,354.2943591281247
1999-09-02,350.2242382077364
1999-09-03,349.3558942331927
1999-09-06,352.61943010432765
1999-09-07,348.8728540220728
1999-09-08,348.5120214443537
1999-09-09,353.873105175141
1999-09-10,356.9169348768197
1999-09-13,363.45330664126254
1999-09-14,364.26289708968875
1999-09-15,360.3730637005797
1999-09-16,360.18838056056256
1999-09-17,361.2875546485665
1999-09-20,362.92997457525325
1999-09-21,358.2170592533059
1999-09-22,354.3114608389902
1999-09-23,357.51410199785255
1999-09-24,352.93108536455037
1999-09-27,348.749497536376
1999-09-28,347.9048747469723
1999-09-29,346.1477262112301
1999-09-30,346.7081669728542
1999-10-01,346.05065167623366
1999-10-04,343.0272947641992
1999-10-05,341.7912996249746
1999-10-06,344.75343958850505
1999-10-07,345.7131490626441
1999-10-08,349.22307299321255
1999-10-11,349.1971221897445
1999-10-12,340.3318855699449
1999-10-13,334.37174919266016
1999-10-14,332.565027917617
1999-10-15,322.6211353887339
1999-10-18,323.7087840212188
1999-10-19,316.71907877108464
1999-10-20,325.0214095462985
1999-10-21,325.5542244701349
1999-10-22,333.890008862243
1999-10-25,334.3128649124814
1999-10-26,334.20482195820574
1999-10-27,336.83624417216544
1999-10-28,338.7427677432569
1999-10-29,340.3883662937953
1999-11-01,339.62025002601956
1999-11-02,335.93979507117314
1999-11-03,337.58660616246544
1999-11-04,338.82780655781613
1999-11-05,339.56941711164575
1999-11-08,340.1366431273985
1999-11-09,337.4433540123316
1999-11-10,339.86555697884705
1999-11-11,339.66556279394723
1999-11-12,342.81923774181155
1999-11-15,347.00150260606483
1999-11-16,347.9962068355382
1999-11-17,346.25469180658746
1999-11-18,353.5438119197782
1999-11-19,355.0467715711644
1999-11-22,355.4984110578314
1999-11-23,353.7932768786586
1999-11-24,359.60812728701404
1999-11-25,354.07337658599533
1999-11-26,358.6095875493931
1999-11-29,360.6089957254894
1999-11-30,359.17683040344235
1999-12-01,364.6089620505842
1999-12-02,369.68879298371496
1999-12-03,377.8960325514208
1999-12-06,374.7319026218079
1999-12-07,370.51484416081104
1999-12-08,368.21667752351544
1999-12-09,374.83215748020757
1999-12-10,377.30008828359354
1999-12-13,380.1525689409737
1999-12-14,380.6395202462558
1999-12-15,374.04660917335474
1999-12-16,369.2408034466375
1999-12-17,372.51559548392146
1999-12-20,373.3546851397762
1999-12-21,368.6138049869274
1999-12-22,368.3372829965419
1999-12-23,368.22764851015944
1999-12-24,373.8584298105533
1999-12-27,375.01545500572746
1999-12-28,380.70157313866525
1999-12-29,380.56346267791423
1999-12-30,386.2593852400929
1999-12-31,386.2593852400929
2000-01-03,397.0020870882919
2000-01-04,393.8842029316734
2000-01-05,367.95745144531315
2000-01-06,353.07886006695935
2000-01-07,367.5437187619594
2000-01-10,375.2602208125706
2000-01-11,373.2184122477049
2000-01-12,376.71477506298686
2000-01-13,374.31876929020376
2000-01-14,377.03488122130466
2000-01-17,378.0421010103634
2000-01-18,377.88345623710114
2000-01-19,374.5511653373112
2000-01-20,373.08984439241357
2000-01-21,373.7388132132261
2000-01-24,374.33172806680466
2000-01-25,367.259026426927
2000-01-26,375.81407005692785
2000-01-27,385.4744884535813
2000-01-28,390.25352355049466
2000-01-31,385.68556294985035
2000-02-01,391.0547208285624
2000-02-02,400.2364666532125
2000-02-03,402.2185293981768
2000-02-04,404.035254886732
2000-02-07,404.65466260707933
2000-02-08,402.0295276194775
2000-02-09,394.5506302095257
2000-02-10,397.0758327784812
2000-02-11,397.28849081884766
2000-02-14,392.9845561678851
2000-02-15,401.4519489709212
2000-02-16,411.99407549334444
2000-02-17,417.9890060470912
2000-02-18,416.3947422470289
2000-02-21,415.65768157411577
2000-02-22,395.0446705849243
2000-02-23,410.2548692848047
2000-02-24,411.68180409004196
2000-02-25,404.35472144163276
2000-02-28,390.3537989845092
2000-02-29,402.98771605419876
2000-03-01,402.626051278522
2000-03-02,407.49281280990766
2000-03-03,412.9359340455837
2000-03-06,415.694677306602
2000-03-07,422.47019847603923
2000-03-08,424.9550593037881
2000-03-09,417.860717818903
2000-03-10,415.23393288956544
2000-03-13,408.2200697478213
2000-03-14,403.062849626614
2000-03-15,390.4675063883646
2000-03-16,378.4570921324108
2000-03-17,384.882563328289
2000-03-20,380.56471692718065
2000-03-21,376.66793202599126
2000-03-22,380.81666212221984
2000-03-23,384.3235499882719
2000-03-24,389.02913415483454
2000-03-27,393.6508995919643
2000-03-28,390.4519532968875
2000-03-29,390.6208955949118
2000-03-30,387.9451034305602
2000-03-31,386.7403341901797
2000-04-03,381.22782542123036
2000-04-04,381.92631846049744
2000-04-05,365.30747410202355
2000-04-06,369.40294497437714
2000-04-07,379.3894471426055
2000-04-10,373.90691045712634
2000-04-11,371.2451489614421
2000-04-12,372.68185321363427
2000-04-13,365.5475731260255
2000-04-14,361.6148829398158
2000-04-17,331.8440446110035
2000-04-18,340.69372343259425
2000-04-19,344.55540557297223
2000-04-20,346.1511957711139
2000-04-21,346.1511957711139
2000-04-24,346.0914947386965
2000-04-25,349.8607943949543
2000-04-26,352.9846373913885
2000-04-27,359.72680357623597
2000-04-28,362.9109747543926
2000-05-01,363.92865076188565
2000-05-02,370.7126220268264
2000-05-03,374.08419311033373
2000-05-04,370.19545089218707
2000-05-05,374.01765083726946
2000-05-08,367.11687406668636
2000-05-09,358.6041045562263
2000-05-10,349.03496806727924
2000-05-11,351.97498778418367
2000-05-12,352.52698659306793
2000-05-15,351.1182102003355
2000-05-16,363.4525778666452
2000-05-17,369.2071029369199
2000-05-18,365.11031808352493
2000-05-19,368.1467983238085
2000-05-22,357.05072336350486
2000-05-23,349.8723400399634
2000-05-24,340.43841008971754
2000-05-25,333.1132736080265
2000-05-26,321.6412673090302
2000-05-29,323.1733221897414
2000-05-30,321.41326571360804
2000-05-31,324.57951884011925
2000-06-01,325.55012700979205
2000-06-02,329.3500125103172
2000-06-05,343.27353198195846
2000-06-06,338.10333709426453
2000-06-07,343.4669413443175
2000-06-08,344.17116014341815
2000-06-09,347.1732871123454
2000-06-12,350.52656922785144
2000-06-13,342.7643872089506
2000-06-14,345.7016388166095
2000-06-15,351.0675816503828
2000-06-16,355.3264361504173
2000-06-19,356.16242613764376
2000-06-20,353.9881041107769
2000-06-21,358.52496999196126
2000-06-22,356.148516213892
2000-06-23,355.2490664214012
2000-06-26,354.35128202130596
2000-06-27,351.0152659485867
2000-06-28,351.33390945613894
2000-06-29,345.31960114584155
2000-06-30,343.54570005856687
2000-07-03,348.61827331281313
2000-07-04,349.2768699819845
2000-07-05,347.54057223405584
2000-07-06,346.90849676495134
2000-07-07,350.21337023564416
2000-07-10,357.1309979476912
2000-07-11,362.809809756581
2000-07-12,371.140505781922
2000-07-13,368.58678074963063
2000-07-14,364.15902520033256
2000-07-17,365.78871109907334
2000-07-18,362.760355801323
2000-07-19,367.73211770399814
2000-07-20,368.15023504251434
2000-07-21,368.9553423806596
2000-07-24,369.820054101012
2000-07-25,365.5496793590647
2000-07-26,366.55502002907076
2000-07-27,364.3265402585674
2000-07-28,364.94198579080654
2000-07-31,359.86741548919593
2000-08-01,360.58356097241455
2000-08-02,365.7498712549789
2000-08-03,369.4683464421857
2000-08-04,369.6235739601668
2000-08-07,373.3652238400786
2000-08-08,379.8147991157848
2000-08-09,383.27668478030154
2000-08-10,378.32569255516495
2000-08-11,381.77988383214057
2000-08-14,387.61399973709143
2000-08-15,390.5021663619336
2000-08-16,393.0823192651549
2000-08-17,390.01211687467304
2000-08-18,394.6208561599124
2000-08-21,400.5105679091356
2000-08-22,403.6953817496702
2000-08-23,399.5138589373707
2000-08-24,394.589835265838
2000-08-25,390.1471301294555
2000-08-28,391.559336550318
2000-08-29,395.36842330177154
