Date,AUSTRIA SMALL VALUE
1999-07-12,165.46180539296088
1999-07-13,165.65514939213523
1999-07-14,164.80280048125118
1999-07-15,164.54170510977653
1999-07-16,163.81378471366912
1999-07-19,160.97750865645102
1999-07-20,160.35290299832778
1999-07-21,160.22103597843142
1999-07-22,160.88880233415264
1999-07-23,160.36106865952394
1999-07-26,160.07991610028444
1999-07-27,160.32785910702384
1999-07-28,160.88763828612448
1999-07-29,159.47762473718205
1999-07-30,159.60595047544444
1999-08-02,157.75315710060832
1999-08-03,158.85621926249095
1999-08-04,158.43587720617066
1999-08-05,158.67290475594604
1999-08-06,159.8500443184994
1999-08-09,159.9061343368315
1999-08-10,159.80681323438415
1999-08-11,159.8505528623376
1999-08-12,160.25407343644113
1999-08-13,160.69996388516302
1999-08-16,160.92565180619286
1999-08-17,161.35408887921923
1999-08-18,161.21961320459542
1999-08-19,161.1127520252732
1999-08-20,161.66056214635768
1999-08-23,162.1096724812656
1999-08-24,162.51343485193686
1999-08-25,163.2009543130299
1999-08-26,162.69244118853854
1999-08-27,162.50105079559745
1999-08-30,162.59933155550092
1999-08-31,162.50094628990462
1999-09-01,162.41510432034548
1999-09-02,161.0124226400755
1999-09-03,161.47824691278484
1999-09-06,161.8968790411714
1999-09-07,161.88299829679437
1999-09-08,161.5314226927518
1999-09-09,161.9752927893452
1999-09-10,162.61562041770873
1999-09-13,161.91564435867787
1999-09-14,162.05272330048763
1999-09-15,161.48388181104775
1999-09-16,161.82040087453748
1999-09-17,161.1274435823006
1999-09-20,162.03586934248028
1999-09-21,161.1992410962522
1999-09-22,161.58409621193653
1999-09-23,162.27826775017166
1999-09-24,161.3182189607604
1999-09-27,161.11693951374508
1999-09-28,160.77490618637785
1999-09-29,160.94544676618582
1999-09-30,160.4862868789071
1999-10-01,160.16237613609513
1999-10-04,159.9076825692492
1999-10-05,160.70979612153397
1999-10-06,161.10846300646173
1999-10-07,160.99378791870464
1999-10-08,161.6277480457004
1999-10-11,161.8122510745545
1999-10-12,161.92018840031935
1999-10-13,161.03108004176178
1999-10-14,160.99365181401564
1999-10-15,160.14639185835904
1999-10-18,160.32786503426541
1999-10-19,159.99373845659258
1999-10-20,160.66871414137336
1999-10-21,160.90063042838565
1999-10-22,161.04997327030648
1999-10-25,161.4574927043972
1999-10-26,161.45745420617197
1999-10-27,161.61492510453908
1999-10-28,162.231947053136
1999-10-29,162.75791874765017
1999-11-01,162.75792848601904
1999-11-02,162.77571837890775
1999-11-03,162.60150058210502
1999-11-04,163.66928693700874
1999-11-05,163.0527779177235
1999-11-08,165.0057307212141
1999-11-09,164.21342944835493
1999-11-10,164.2718303476879
1999-11-11,164.49415376950896
1999-11-12,164.1501461471264
1999-11-15,163.5440896832858
1999-11-16,163.7079590268791
1999-11-17,164.01363306655736
1999-11-18,164.1173246757735
1999-11-19,164.2348751026332
1999-11-22,164.6379591351987
1999-11-23,164.04905793045572
1999-11-24,164.3852244966948
1999-11-25,164.73272064169103
1999-11-26,164.5259956553992
1999-11-29,163.7327187035419
1999-11-30,163.1913019228096
1999-12-01,162.74655711624519
1999-12-02,161.91055130900537
1999-12-03,164.0483385425009
1999-12-06,162.8780979013096
1999-12-07,163.484463925777
1999-12-08,163.30771815598376
1999-12-09,163.51115629536258
1999-12-10,163.24826380852568
1999-12-13,162.69209900488107
1999-12-14,162.74635091757085
1999-12-15,163.34672871675178
1999-12-16,162.92074560842218
1999-12-17,164.1771677973606
1999-12-20,164.40972251400237
1999-12-21,164.55825820867193
1999-12-22,164.98295956481718
1999-12-23,165.43731473863141
1999-12-24,165.43731473863141
1999-12-27,166.3931821999186
1999-12-28,166.7956697049346
1999-12-29,167.32404441541186
1999-12-30,167.32405951365246
1999-12-31,167.32405951365246
2000-01-03,168.77057904344252
2000-01-04,167.8655900887077
2000-01-05,167.6770259458388
2000-01-06,167.6770304993036
2000-01-07,169.1146505741969
2000-01-10,170.3090377941914
2000-01-11,169.9797939521487
2000-01-12,169.3580222343959
2000-01-13,170.0318881647821
2000-01-14,171.66115695431148
2000-01-17,170.9259145370208
2000-01-18,169.5037022395657
2000-01-19,170.61554433574375
2000-01-20,170.65091531263164
2000-01-21,169.89853138172762
2000-01-24,170.42319460235572
2000-01-25,170.48499699576448
2000-01-26,169.38030494917567
2000-01-27,171.0453260904251
2000-01-28,171.9667009628567
2000-01-31,172.46890976421452
2000-02-01,171.45620379184206
2000-02-02,170.83390001528707
2000-02-03,169.895297441277
2000-02-04,169.00592485889553
2000-02-07,167.96378048105223
2000-02-08,169.43886351048315
2000-02-09,170.74333561266366
2000-02-10,170.58412356682604
2000-02-11,171.6230838914633
2000-02-14,172.69303668521397
2000-02-15,171.34923687984474
2000-02-16,171.54142644755626
2000-02-17,170.96618763149786
2000-02-18,172.17937206030976
2000-02-21,171.63714215726495
2000-02-22,172.4544269873067
2000-02-23,173.66059483746648
2000-02-24,172.33307784112046
2000-02-25,172.3376828263507
2000-02-28,172.2667385694136
2000-02-29,175.1705292674497
2000-03-01,173.2705306479896
2000-03-02,171.05220959205425
2000-03-03,171.11289323665423
2000-03-06,169.98392004150102
2000-03-07,168.53779505959338
2000-03-08,169.6281803285342
2000-03-09,169.93652519021333
2000-03-10,170.97156485578375
2000-03-13,169.94813580933626
2000-03-14,171.80247321956762
2000-03-15,171.10322315451907
2000-03-16,171.71596046463807
2000-03-17,171.45656179510868
2000-03-20,172.44544624522092
2000-03-21,172.03012923084628
2000-03-22,172.3465475336361
2000-03-23,172.13790769380157
2000-03-24,173.37894732374744
2000-03-27,175.26129991391772
2000-03-28,175.98217626538454
2000-03-29,176.15261584335815
2000-03-30,174.76226153696712
2000-03-31,176.3869030022462
2000-04-03,176.52052970130183
2000-04-04,176.2679205618829
2000-04-05,175.79099182679914
2000-04-06,177.21152558586203
2000-04-07,177.1268314574789
2000-04-10,177.1987351700247
2000-04-11,175.75604891149467
2000-04-12,175.49063061134743
2000-04-13,177.1758288179474
2000-04-14,177.8034185979908
2000-04-17,177.4784999254215
2000-04-18,178.34625730935315
2000-04-19,178.8777180890668
2000-04-20,178.8586547749478
2000-04-21,178.8586547749478
2000-04-24,178.85866907025854
2000-04-25,180.31940541626275
2000-04-26,180.47876378161018
2000-04-27,179.54079581718258
2000-04-28,178.7852135890357
2000-05-01,178.78522891090407
2000-05-02,177.87475004259153
2000-05-03,177.6414941309341
2000-05-04,176.85511697112108
2000-05-05,177.2900742141656
2000-05-08,176.85445923810997
2000-05-09,178.11177036900392
2000-05-10,178.1067642125788
2000-05-11,178.71406245175496
2000-05-12,179.5382358461224
2000-05-15,177.66362762330343
2000-05-16,179.14661901046046
2000-05-17,177.92967466298643
2000-05-18,177.3200030381914
2000-05-19,177.73599651691043
2000-05-22,177.10621684039126
2000-05-23,178.94493389668543
2000-05-24,177.37390247161264
2000-05-25,178.6707477514001
2000-05-26,178.36023444025113
2000-05-29,177.4742530630945
2000-05-30,177.96521704679665
2000-05-31,179.0729739602325
2000-06-01,179.0729739602325
2000-06-02,179.5386466249534
2000-06-05,179.97547858880125
2000-06-06,180.50070136210113
2000-06-07,181.35475278879704
2000-06-08,182.51888307145055
2000-06-09,182.91266469678985
2000-06-12,182.9126659305546
2000-06-13,182.64637654091644
2000-06-14,182.07404631002575
2000-06-15,181.28662507195827
2000-06-16,180.42398003038883
2000-06-19,180.5689035053237
2000-06-20,180.2427654654968
2000-06-21,180.23172360632964
2000-06-22,180.23171311189168
2000-06-23,180.71321998825368
2000-06-26,179.828088612046
2000-06-27,179.47514859551458
2000-06-28,180.171815680923
2000-06-29,179.9396486675283
2000-06-30,180.64612741282127
2000-07-03,180.58447003354834
2000-07-04,180.64887048976482
2000-07-05,180.24009015446242
2000-07-06,180.2440041819125
2000-07-07,180.14513814808194
2000-07-10,179.2957205990744
2000-07-11,178.88208045390303
2000-07-12,179.0481587490329
2000-07-13,178.5964764570033
2000-07-14,178.4995102889726
2000-07-17,178.08010009494947
2000-07-18,177.5773787144715
2000-07-19,178.00870499301172
2000-07-20,178.92278532251805
2000-07-21,176.77445308551992
2000-07-24,177.28859635016696
2000-07-25,177.87895878005298
2000-07-26,177.21909370448546
2000-07-27,177.9400854474983
2000-07-28,177.47318768611146
2000-07-31,177.97184982382305
2000-08-01,177.63234138661426
2000-08-02,179.95348877225035
2000-08-03,179.38869661869856
2000-08-04,179.40266007845992
2000-08-07,180.77596269615475
2000-08-08,181.07350312443282
2000-08-09,180.75471842721618
2000-08-10,180.9309774479072
2000-08-11,180.32932493201156
2000-08-14,180.5976844135823
2000-08-15,180.5976966054199
2000-08-16,180.10239829015777
2000-08-17,179.8255440911627
2000-08-18,181.1426499298977
2000-08-21,181.12215856105348
2000-08-22,181.33654934584075
2000-08-23,180.99239872995037
2000-08-24,180.7826361494475
2000-08-25,180.6583182033198
2000-08-28,179.7057859282715
2000-08-29,180.6338659548252
2000-08-30,180.58221909027367
2000-08-31,179.53488442767815
2000-09-01,179.6124296544096
2000-09-04,179.86461229079757
2000-09-05,179.6974273971358
2000-09-06,180.01077528203356
2000-09-07,180.01664864174035
2000-09-08,180.36175576946005
2000-09-11,179.9162429836145
2000-09-12,179.61934947658307
2000-09-13,179.07426251032516
2000-09-14,179.1426163751676
2000-09-15,179.54837461680458
2000-09-18,179.26506838101028
2000-09-19,180.21520254111056
2000-09-20,180.35467214656816
2000-09-21,180.1089019674782
2000-09-22,179.35629327475175
2000-09-25,179.2315316139775
2000-09-26,179.3602325714224
2000-09-27,179.1277426796263
2000-09-28,179.38520551454633
2000-09-29,179.66112422737572
2000-10-02,179.34543244334589
2000-10-03,179.84483707783457
2000-10-04,179.2049339299413
2000-10-05,178.6362345408904
2000-10-06,178.2493506813954
2000-10-09,177.82193081962293
2000-10-10,175.77238772751585
2000-10-11,174.55665395494043
2000-10-12,173.63480845902407
2000-10-13,172.64121979670415
2000-10-16,173.15573798430384
2000-10-17,172.91314947981212
2000-10-18,170.45989580322853
2000-10-19,172.66554109745653
2000-10-20,173.8226500782661
2000-10-23,174.60674043425547
2000-10-24,174.93759595325668
2000-10-25,175.17685966545946
2000-10-26,175.2040724724132
2000-10-27,175.14842256584944
2000-10-30,176.95791257760615
2000-10-31,178.86365694608784
2000-11-01,178.86365091976023
2000-11-02,178.96932168443163
2000-11-03,179.28015178214204
2000-11-06,178.84262029519826
2000-11-07,178.87178211296202
2000-11-08,178.66233020829756
2000-11-09,177.02196131340702
2000-11-10,177.62599157157933
2000-11-13,177.27736654370017
2000-11-14,178.0106961543931
2000-11-15,177.4399303100193
2000-11-16,177.1465943563339
2000-11-17,176.90004396273656
2000-11-20,176.05367232975254
2000-11-21,175.98703885824625
2000-11-22,175.40025738362746
2000-11-23,175.32755063032602
2000-11-24,177.69518885646647
2000-11-27,177.80951503071122
2000-11-28,177.03220197730477
2000-11-29,176.94853722690704
2000-11-30,174.31274439554838
2000-12-01,174.74579227130636
2000-12-04,175.47972293333387
2000-12-05,175.98321111352269
2000-12-06,175.87073948085524
2000-12-07,176.6661261348606
2000-12-08,176.65727072558053
2000-12-11,176.80939821236632
2000-12-12,176.35020476430924
2000-12-13,176.6308746062136
2000-12-14,174.7907446829033
2000-12-15,174.38800276091138
2000-12-18,174.40038764768443
2000-12-19,175.23183753246116
2000-12-20,175.1522694963265
2000-12-21,172.97031240364646
2000-12-22,173.76204731076768
2000-12-25,173.76204731076768
2000-12-26,173.76204731076768
2000-12-27,175.6327157138884
2000-12-28,176.62776531978378
2000-12-29,176.67204762203784
2001-01-01,176.67204762203784
2001-01-02,175.33592880463206
2001-01-03,173.7101663856688
2001-01-04,173.49475427221896
2001-01-05,173.78948631078356
2001-01-08,174.51095636812045
2001-01-09,174.17894683366345
2001-01-10,174.56560968141338
2001-01-11,174.74625208648467
2001-01-12,174.68068975689383
2001-01-15,174.40795757479546
2001-01-16,174.23024629910003
2001-01-17,174.84798413522148
2001-01-18,175.40128414164053
2001-01-19,176.31157299879376
2001-01-22,176.757582447423
2001-01-23,175.9145625220589
2001-01-24,175.77216199220746
2001-01-25,174.93909112409062
2001-01-26,174.65021541235706
2001-01-29,174.63892047580325
2001-01-30,175.7619150658251
2001-01-31,177.3378428675873
2001-02-01,179.6008557911172
2001-02-02,180.50922556460463
2001-02-05,180.91842475705238
2001-02-06,181.5268666952529
2001-02-07,182.37560939752632
2001-02-08,182.7297492739542
2001-02-09,181.95119413766025
2001-02-12,181.86340866517014
2001-02-13,182.76787999136928
2001-02-14,182.2227423461417
2001-02-15,182.89135629113895
2001-02-16,184.39374067043073
2001-02-19,185.72195722012805
2001-02-20,188.88487131785593
2001-02-21,188.09598051883017
2001-02-22,187.4580819394639
2001-02-23,187.55874913762847
2001-02-26,187.6733034721296
2001-02-27,188.51568692452173
2001-02-28,187.66976603217543
2001-03-01,187.23499897838445
2001-03-02,187.07443352474215
2001-03-05,187.00004001794656
2001-03-06,187.30036514804854
2001-03-07,188.23305930978486
2001-03-08,188.1526260392649
2001-03-09,187.9767504872769
2001-03-12,188.86113825707815
2001-03-13,188.2679050086168
2001-03-14,186.83366772437202
2001-03-15,185.4170099477105
2001-03-16,183.40294873008324
2001-03-19,182.53827944921017
2001-03-20,182.3316382790582
2001-03-21,180.771952602635
2001-03-22,178.5958151883559
2001-03-23,179.68909657982482
2001-03-26,180.78159905025268
2001-03-27,181.6649914854046
2001-03-28,181.9937693393993
2001-03-29,182.47193929423796
2001-03-30,184.0912301247815
2001-04-02,184.22251666846302
2001-04-03,183.6047816318757
2001-04-04,183.79623602053493
2001-04-05,185.25022909579255
2001-04-06,185.3308588409334
2001-04-09,184.8675080465857
2001-04-10,185.5205017253024
2001-04-11,185.32004244122646
2001-04-12,185.34100216310418
2001-04-13,185.34100216310418
2001-04-16,185.34100216310418
2001-04-17,185.5468116639858
2001-04-18,187.06873111882726
2001-04-19,186.08829941127723
2001-04-20,186.32952182110404
2001-04-23,185.62684545015753
2001-04-24,186.1319205729702
2001-04-25,185.68401065815976
2001-04-26,186.34460289514573
2001-04-27,186.82282186274873
2001-04-30,187.07089057088987
2001-05-01,187.08862767219102
2001-05-02,186.5736679931071
2001-05-03,186.7020910427658
2001-05-04,186.66313554666658
2001-05-07,186.2379092602389
2001-05-08,186.2553408886395
2001-05-09,186.37446607359647
2001-05-10,187.0127580274331
2001-05-11,187.02971337694638
2001-05-14,187.38444723183326
2001-05-15,186.6451148546194
2001-05-16,187.21647278404458
2001-05-17,188.2943357370459
2001-05-18,188.42162843148148
2001-05-21,188.10167164009405
2001-05-22,187.13779053227097
2001-05-23,186.5403969776968
2001-05-24,186.57604432221007
2001-05-25,186.36395622119252
2001-05-28,186.24843604624303
2001-05-29,185.23434540947218
2001-05-30,186.8075591203026
2001-05-31,187.8172127261715
2001-06-01,188.19593843369572
2001-06-04,188.19593558836021
2001-06-05,189.4588741565273
2001-06-06,189.78482289707802
2001-06-07,189.6690613927818
2001-06-08,190.65070215991688
2001-06-11,191.11724747821816
2001-06-12,191.67805544951915
2001-06-13,192.31493409755976
2001-06-14,192.39049627581073
2001-06-15,191.2969770731012
2001-06-18,192.76285530429905
2001-06-19,197.1197073915707
2001-06-20,198.33025632336955
2001-06-21,198.55887100604227
2001-06-22,200.47572177788348
2001-06-25,200.56847913138466
2001-06-26,200.89131589310674
2001-06-27,200.76305372051095
2001-06-28,200.59095543431997
2001-06-29,199.49165715910706
2001-07-02,198.88285540594595
2001-07-03,198.20927985431842
2001-07-04,199.2636008698113
2001-07-05,199.41551958783694
2001-07-06,199.40701529079595
2001-07-09,199.6265256741233
2001-07-10,201.4683082080283
2001-07-11,201.26532501237503
2001-07-12,202.4843061578253
2001-07-13,202.9417297805028
2001-07-16,202.38904089205624
2001-07-17,201.88065313256115
2001-07-18,201.32845250384014
2001-07-19,202.21167759201353
2001-07-20,202.0234190158577
2001-07-23,202.86703092396152
2001-07-24,201.75051613023868
2001-07-25,201.71213623039907
2001-07-26,201.74773509037774
2001-07-27,201.62811419112825
2001-07-30,202.1842071726921
2001-07-31,202.4573185175935
2001-08-01,202.95042467106668
2001-08-02,201.69182730147404
2001-08-03,201.4853706516605
2001-08-06,201.57931491950188
2001-08-07,201.37133821483727
2001-08-08,200.96788986922218
2001-08-09,200.23374271875096
2001-08-10,200.68482750678623
2001-08-13,202.08219292886065
2001-08-14,201.40836765488962
2001-08-15,201.43722809176165
2001-08-16,201.53626833388358
2001-08-17,200.78698491478445
2001-08-20,198.80514788581362
2001-08-21,199.47853334619415
2001-08-22,199.5744623224718
2001-08-23,200.14217728268312
2001-08-24,200.5929203509116
2001-08-27,200.948181456972
2001-08-28,201.95340432794106
2001-08-29,201.82573378232598
2001-08-30,200.97340924276912
2001-08-31,201.31193626218547
2001-09-03,200.6376435456525
2001-09-04,201.16354793870096
2001-09-05,200.79721833171754
2001-09-06,200.2400211444471
2001-09-07,200.80390151930226
2001-09-10,198.9296510064547
2001-09-11,196.78000790194113
2001-09-12,196.12774212391483
2001-09-13,195.04150432806097
2001-09-14,192.38405649275109
2001-09-17,191.4662850378551
2001-09-18,191.33212112691854
2001-09-19,193.09777619969614
2001-09-20,189.6506331159033
2001-09-21,186.35506013447593
2001-09-24,187.03244556257175
2001-09-25,187.80394444211817
2001-09-26,188.01095324700017
2001-09-27,188.12087155210486
2001-09-28,189.18193182961636
2001-10-01,190.94516019258313
2001-10-02,189.71917840702577
2001-10-03,188.94859327043895
2001-10-04,189.47347446561824
2001-10-05,186.85471476337014
2001-10-08,186.3145762663621
2001-10-09,185.39650956035734
2001-10-10,184.100938011139
2001-10-11,185.6818130677429
2001-10-12,187.55095518632552
2001-10-15,187.0645405313205
2001-10-16,187.94066082201277
2001-10-17,188.64696242647537
2001-10-18,188.44814552099984
2001-10-19,185.95681291441107
2001-10-22,185.11199958653768
2001-10-23,185.13537399375855
2001-10-24,184.1970266030437
2001-10-25,183.92945620644937
2001-10-26,183.92947073035225
2001-10-29,182.71509646832547
2001-10-30,181.9268052439698
2001-10-31,182.6249319785973
2001-11-01,182.62492880880185
2001-11-02,182.3597966918015
2001-11-05,182.83609978787257
2001-11-06,183.90731618468448
2001-11-07,184.07437628113556
2001-11-08,184.00771563053777
2001-11-09,184.20870427840399
2001-11-12,184.17259036075987
2001-11-13,183.262542397374
2001-11-14,184.51646870423448
2001-11-15,184.9672715887067
2001-11-16,184.59407086754217
2001-11-19,184.69463538283532
2001-11-20,184.95907766540196
2001-11-21,184.9198849204435
2001-11-22,185.05220076443558
2001-11-23,184.6942088340001
2001-11-26,184.70767624996108
2001-11-27,185.55398171801204
2001-11-28,185.06987297496937
2001-11-29,184.79630679632442
2001-11-30,185.0231028639657
2001-12-03,184.3952199776947
2001-12-04,185.59447143322143
2001-12-05,186.91576708544372
2001-12-06,187.0719159218348
2001-12-07,186.9975262166828
2001-12-10,187.14805623562648
2001-12-11,188.25337384159263
2001-12-12,188.02698743445325
2001-12-13,188.09062380931593
2001-12-14,187.85247724054096
2001-12-17,187.94607500009295
2001-12-18,188.1260217933892
2001-12-19,187.47330403221486
2001-12-20,186.89042510785458
2001-12-21,188.44047265384359
2001-12-24,188.4404754518475
2001-12-25,188.4404754518475
2001-12-26,188.44047545184753
2001-12-27,189.260012690664
2001-12-28,189.35914174189787
2001-12-31,189.15932934987592
2002-01-01,189.15932934987592
2002-01-02,189.67829388610141
2002-01-03,191.01461002223002
2002-01-04,192.79136113785984
2002-01-07,191.43253022821708
2002-01-08,191.01517530890823
2002-01-09,190.55476487884988
2002-01-10,191.9790464886553
2002-01-11,191.76505657872718
2002-01-14,192.40246942300152
2002-01-15,191.97165461704375
2002-01-16,192.1995068022971
2002-01-17,193.6490664987097
2002-01-18,193.45063680767055
2002-01-21,194.21666962269168
2002-01-22,193.78943563421893
2002-01-23,194.75749146354872
2002-01-24,195.1061652534811
2002-01-25,194.86261270914815
2002-01-28,195.69296785904754
2002-01-29,195.7650032526073
2002-01-30,196.28524741724024
2002-01-31,196.22378487824582
2002-02-01,196.8909638149993
2002-02-04,197.13911042138963
2002-02-05,197.50373182964495
2002-02-06,199.51965153552402
2002-02-07,200.11799560239123
2002-02-08,199.6580345115218
2002-02-11,201.07430006710916
2002-02-12,201.4047950636279
2002-02-13,201.59653367642275
2002-02-14,201.19225429698173
2002-02-15,200.50469093964153
2002-02-18,199.8940792003965
2002-02-19,202.2133299270185
2002-02-20,201.21050150976404
2002-02-21,201.98219381478611
2002-02-22,202.049164208037
2002-02-25,202.37299311289394
2002-02-26,203.17219546157676
2002-02-27,204.46557576832905
2002-02-28,204.03321380814486
2002-03-01,204.49587790164387
2002-03-04,206.18034517290127
2002-03-05,209.85417366662253
2002-03-06,207.87308537964506
2002-03-07,207.93797177559335
2002-03-08,210.57549056180363
2002-03-11,209.8329196213954
2002-03-12,208.80084464743132
2002-03-13,208.8014698189358
2002-03-14,208.74498103829177
2002-03-15,210.28131804489036
2002-03-18,210.5779991850655
2002-03-19,210.6864735978599
2002-03-20,210.64116180694074
2002-03-21,209.76121512875557
2002-03-22,210.34376208744757
2002-03-25,212.95537133287297
2002-03-26,213.68880790940304
2002-03-27,213.81857752616523
2002-03-28,214.32642059527902
2002-03-29,214.32642059527902
2002-04-01,214.32642059527905
2002-04-02,214.32029125606425
2002-04-03,214.79058688010988
2002-04-04,214.4843762211101
2002-04-05,215.72553251786064
2002-04-08,216.56974748036154
2002-04-09,216.71640532192816
2002-04-10,217.27486688620309
2002-04-11,218.66911012165588
2002-04-12,220.56331044213437
2002-04-15,221.73791453055762
2002-04-16,221.63671485870037
2002-04-17,221.26144812822452
2002-04-18,223.918603557139
2002-04-19,225.2759811228565
2002-04-22,224.2092021424923
2002-04-23,224.17060888325523
2002-04-24,224.4475269990109
2002-04-25,223.8881726238876
2002-04-26,224.0753730272839
2002-04-29,223.79366375026038
2002-04-30,225.50700887336987
2002-05-01,225.50701013404748
2002-05-02,223.88444474106925
2002-05-03,222.64557984222995
2002-05-06,221.67533323521866
2002-05-07,221.2203509550137
2002-05-08,221.23529040295983
2002-05-09,221.1677739714959
2002-05-10,223.11610592268121
2002-05-13,224.53385913043886
2002-05-14,225.28900259830834
2002-05-15,225.83790066072447
2002-05-16,225.67088552939967
2002-05-17,225.55205255031046
2002-05-20,225.6072127182119
2002-05-21,226.58774550010574
2002-05-22,226.22629938684878
2002-05-23,226.5382014148393
2002-05-24,226.0885523743952
2002-05-27,226.7342850167725
2002-05-28,226.7773609212864
2002-05-29,226.5635333596697
2002-05-30,226.45876763609382
2002-05-31,225.3485774944944
2002-06-03,224.67555703676055
2002-06-04,223.72986300723122
2002-06-05,224.17819421993806
2002-06-06,226.60742959988747
2002-06-07,225.7308188435596
2002-06-10,225.409981740211
2002-06-11,224.17639781483024
2002-06-12,223.12885246202248
2002-06-13,222.84805075699234
2002-06-14,221.61489838788975
2002-06-17,220.25984599450825
2002-06-18,220.13774652168385
2002-06-19,221.85238241440524
2002-06-20,220.05744973539407
2002-06-21,220.22568911203592
2002-06-24,218.6353921035968
2002-06-25,222.02320411475
2002-06-26,219.6870434231916
2002-06-27,220.8769705364232
2002-06-28,221.07105549943097
2002-07-01,222.97885785994197
2002-07-02,218.18284603928979
2002-07-03,218.3060977920691
2002-07-04,219.5021207009745
2002-07-05,218.75430135349924
2002-07-08,220.0848242476501
2002-07-09,219.85743909072238
2002-07-10,217.04881586513932
2002-07-11,215.55321870323408
2002-07-12,216.61253413796229
2002-07-15,215.29399996433082
2002-07-16,210.0418242975452
2002-07-17,213.21741686314516
2002-07-18,213.3652483995745
2002-07-19,210.08243910464887
2002-07-22,208.10141974802877
2002-07-23,206.01107700742222
2002-07-24,200.1435683544012
2002-07-25,203.59075381584782
2002-07-26,202.8007689388264
