Date,EUROPE SMALL CAP VALUE WEIGHTED
2005-01-17,1884.32315784197
2005-01-18,1891.9772700042522
2005-01-19,1904.7923447510211
2005-01-20,1904.9551860819074
2005-01-21,1904.549005606829
2005-01-24,1903.521522823525
2005-01-25,1914.1877350012642
2005-01-26,1918.275832666361
2005-01-27,1923.8788731161835
2005-01-28,1925.0005676707556
2005-01-31,1937.7730919667029
2005-02-01,1950.1154250781608
2005-02-02,1963.3955375423377
2005-02-03,1973.0810733092212
2005-02-04,1988.7237075877974
2005-02-07,1997.637529584474
2005-02-08,2004.620818980324
2005-02-09,2006.4008307690128
2005-02-10,2002.2037429980599
2005-02-11,2011.9959550019134
2005-02-14,2016.4596518241622
2005-02-15,2019.5083317955425
2005-02-16,2006.0409283973524
2005-02-17,2011.936018450507
2005-02-18,2013.9907751851488
2005-02-21,2005.8732705566824
2005-02-22,1989.1901455603065
2005-02-23,1982.6580047317525
2005-02-24,1987.5198883264427
2005-02-25,2009.4744854321427
2005-02-28,2014.1956481895797
2005-03-01,2022.6719069072494
2005-03-02,2018.3631136012973
2005-03-03,2018.4821991487443
2005-03-04,2029.7655340321055
2005-03-07,2031.870727785362
2005-03-08,2019.9549813169838
2005-03-09,2013.1658082730605
2005-03-10,2000.9860900683418
2005-03-11,2005.0146375957208
2005-03-14,2000.8033158682188
2005-03-15,2010.2743385509402
2005-03-16,1998.1410264518136
2005-03-17,1994.5394094354547
2005-03-18,1998.954810334982
2005-03-21,1993.9718537781298
2005-03-22,1990.7947156105515
2005-03-23,1972.4413507962572
2005-03-24,1984.8929443477366
2005-03-25,1984.8929443477366
2005-03-28,1988.7232892417755
2005-03-29,1984.7750208567902
2005-03-30,1981.620383882595
2005-03-31,1993.3233153248834
2005-04-01,2008.485980826061
2005-04-04,2001.031690401955
2005-04-05,2011.30001984718
2005-04-06,2023.0304003607735
2005-04-07,2027.8160131593636
2005-04-08,2037.6915738054074
2005-04-11,2033.5370965180846
2005-04-12,2032.9906924480165
2005-04-13,2043.01828495594
2005-04-14,2027.6937321835082
2005-04-15,1994.101099708791
2005-04-18,1952.49981382757
2005-04-19,1969.8343221663076
2005-04-20,1968.1571057670737
2005-04-21,1959.317073746856
2005-04-22,1971.6535034644685
2005-04-25,1975.3605303097331
2005-04-26,1966.7931104981778
2005-04-27,1935.4572367375952
2005-04-28,1920.7754080435407
2005-04-29,1924.3654514529387
2005-05-02,1929.163995361692
2005-05-03,1933.1708724566652
2005-05-04,1929.0472443806418
2005-05-05,1939.1403901505703
2005-05-06,1943.9259197195886
2005-05-09,1944.8071642872646
2005-05-10,1932.5322795674108
2005-05-11,1934.3068042088505
2005-05-12,1948.2372119296592
2005-05-13,1945.7808708761663
2005-05-16,1941.048356347382
2005-05-17,1945.0762615355463
2005-05-18,1957.1228254586665
2005-05-19,1970.612221031323
2005-05-20,1972.7163670022017
2005-05-23,1984.723688964987
2005-05-24,1989.3210749632253
2005-05-25,1993.4707556212293
2005-05-26,2010.1953916418552
2005-05-27,2011.231881466987
2005-05-30,2020.3963286759688
2005-05-31,2033.920084257921
2005-06-01,2050.9411104379956
2005-06-02,2055.556834771066
2005-06-03,2062.794986057076
2005-06-06,2061.2788305925355
2005-06-07,2079.212938193052
2005-06-08,2080.4207110177076
2005-06-09,2080.1504399402174
2005-06-10,2093.3460173095555
2005-06-13,2104.2185583608994
2005-06-14,2108.0827979225433
2005-06-15,2105.3535361177856
2005-06-16,2120.241706024983
2005-06-17,2118.9826163627145
2005-06-20,2120.4030012981993
2005-06-21,2119.6616052336167
2005-06-22,2122.8538602182
2005-06-23,2136.057238355362
2005-06-24,2123.7565509908786
2005-06-27,2104.553887549414
2005-06-28,2117.5350999318966
2005-06-29,2120.350704789302
2005-06-30,2119.01142594266
2005-07-01,2133.3518841290693
2005-07-04,2134.465908455286
2005-07-05,2130.500589657662
2005-07-06,2145.9972373322416
2005-07-07,2112.1067574075587
2005-07-08,2141.10488006287
2005-07-11,2158.3639396137905
2005-07-12,2155.862435340826
2005-07-13,2162.2827091412146
2005-07-14,2162.2953751182163
2005-07-15,2160.837148033325
2005-07-18,2155.188085428517
2005-07-19,2156.7782999177534
2005-07-20,2155.530806414883
2005-07-21,2163.2455245939614
2005-07-22,2170.0337130092457
2005-07-25,2174.6926309937135
2005-07-26,2179.001735453863
2005-07-27,2194.715312018217
2005-07-28,2206.4562276760284
2005-07-29,2211.3686011597774
2005-08-01,2214.238707032859
2005-08-02,2222.06284190518
2005-08-03,2225.726354850932
2005-08-04,2219.2866558741002
2005-08-05,2214.3778882723445
2005-08-08,2223.392849985815
2005-08-09,2229.6346409639705
2005-08-10,2239.145137830418
2005-08-11,2230.3746953390887
2005-08-12,2233.6244760792133
2005-08-15,2238.5130786650766
2005-08-16,2241.2937631028617
2005-08-17,2235.186622070396
2005-08-18,2230.4565211390654
2005-08-19,2241.329024727946
2005-08-22,2248.35483994796
2005-08-23,2245.557468699832
2005-08-24,2237.042185525159
2005-08-25,2230.174883808957
2005-08-26,2232.3749443969646
2005-08-29,2230.110899325873
2005-08-30,2235.696675931417
2005-08-31,2248.94967939582
2005-09-01,2269.478027240203
2005-09-02,2268.552325306443
2005-09-05,2275.8451309425445
2005-09-06,2286.8597845527224
2005-09-07,2299.65928854286
2005-09-08,2295.141110665465
2005-09-09,2305.565013746942
2005-09-12,2319.9132725363047
2005-09-13,2306.871620174066
2005-09-14,2313.6841187398845
2005-09-15,2312.1997626232614
2005-09-16,2320.9828687299573
2005-09-19,2330.2973107022963
2005-09-20,2332.7729995706486
2005-09-21,2318.44340285719
2005-09-22,2303.269067490901
2005-09-23,2309.4920396067682
2005-09-26,2321.7711836364438
2005-09-27,2320.30943443746
2005-09-28,2331.502889716828
2005-09-29,2331.940301169076
2005-09-30,2345.82269525056
2005-10-03,2357.5258809107795
2005-10-04,2361.616456582152
2005-10-05,2341.586442812713
2005-10-06,2303.444338976125
2005-10-07,2292.479531247919
2005-10-10,2299.447306214468
2005-10-11,2305.6913778737317
2005-10-12,2290.7229286933657
2005-10-13,2255.2358935937823
2005-10-14,2251.1651233532057
2005-10-17,2247.184817566973
2005-10-18,2243.5326264151126
2005-10-19,2188.3510728799483
2005-10-20,2206.734851231394
2005-10-21,2186.128207553738
2005-10-24,2219.569694739204
2005-10-25,2221.9704260031476
2005-10-26,2235.4893262369524
2005-10-27,2203.673624135798
2005-10-28,2193.9425523791915
2005-10-31,2244.4934256276943
2005-11-01,2250.9827541105014
2005-11-02,2266.6897896233368
2005-11-03,2293.064977261804
2005-11-04,2291.5756303452554
2005-11-07,2298.760040175896
2005-11-08,2299.932241280563
2005-11-09,2297.454532709959
2005-11-10,2301.6905137143935
2005-11-11,2313.240011558672
2005-11-14,2319.5397030853956
2005-11-15,2318.002765601879
2005-11-16,2300.837876500799
2005-11-17,2309.7874536871495
2005-11-18,2318.0470239734145
2005-11-21,2324.8144361743257
2005-11-22,2326.062622077925
2005-11-23,2337.333684044297
2005-11-24,2337.0599421551574
2005-11-25,2346.004441108648
2005-11-28,2340.8199292802915
2005-11-29,2347.0517091279166
2005-11-30,2352.445396608198
2005-12-01,2375.695355419614
2005-12-02,2396.7893191884677
2005-12-05,2394.6927310693727
2005-12-06,2399.0707171024133
2005-12-07,2409.3552529769436
2005-12-08,2404.088424405698
2005-12-09,2413.667758033114
2005-12-12,2413.8984055526184
2005-12-13,2414.9209488615134
2005-12-14,2407.2582121200003
2005-12-15,2412.1846219890417
2005-12-16,2426.6948683767628
2005-12-19,2426.8307018681985
2005-12-20,2439.3850430148764
2005-12-21,2452.999925627811
2005-12-22,2456.199719989635
2005-12-23,2463.1878174964295
2005-12-26,2463.1878174964295
2005-12-27,2467.7601209568675
2005-12-28,2462.0639521535154
2005-12-29,2481.250772054139
2005-12-30,2479.0238630859185
2006-01-02,2486.9972038935985
2006-01-03,2511.594438660782
2006-01-04,2539.6790217436414
2006-01-05,2531.5334415130783
2006-01-06,2543.6493972988333
2006-01-09,2546.905184383895
2006-01-10,2533.01840644151
2006-01-11,2546.403807705616
2006-01-12,2561.7295992696436
2006-01-13,2553.361739684209
2006-01-16,2557.1107647162394
2006-01-17,2544.004920955494
2006-01-18,2526.0624736020736
2006-01-19,2554.8532243995787
2006-01-20,2562.456715010949
2006-01-23,2547.605273980268
2006-01-24,2554.869356358311
2006-01-25,2586.0985355225166
2006-01-26,2601.5822476717613
2006-01-27,2627.9213593851428
2006-01-30,2628.793440194023
2006-01-31,2627.7800932799314
2006-02-01,2662.7147133474527
2006-02-02,2657.75648207146
2006-02-03,2654.2875329169456
2006-02-06,2665.4558442777197
2006-02-07,2655.634904964786
2006-02-08,2654.8139660572947
2006-02-09,2681.183518646217
2006-02-10,2683.194150882567
2006-02-13,2684.2022118500686
2006-02-14,2679.88107468769
2006-02-15,2694.3486986680646
2006-02-16,2703.2361512677344
2006-02-17,2721.3950990777253
2006-02-20,2730.984790311408
2006-02-21,2741.759793994997
2006-02-22,2751.6115120617515
2006-02-23,2757.5700097556537
2006-02-24,2765.9171605921943
2006-02-27,2778.6051027592603
2006-02-28,2755.0415157433927
2006-03-01,2774.729764421587
2006-03-02,2756.620679540596
2006-03-03,2756.1378466154633
2006-03-06,2771.3616692048136
2006-03-07,2749.1999582430003
2006-03-08,2716.3521964666575
2006-03-09,2739.10765496702
2006-03-10,2748.6558548466355
2006-03-13,2776.1133883819075
2006-03-14,2790.590151188265
2006-03-15,2806.1236081633065
2006-03-16,2817.2477402915442
2006-03-17,2826.1532184135385
2006-03-20,2839.695306820027
2006-03-21,2844.3626159094847
2006-03-22,2858.904099716373
2006-03-23,2863.941311018833
2006-03-24,2876.1082955670354
2006-03-27,2867.1839108241265
2006-03-28,2851.9685227730574
2006-03-29,2854.1155346669566
2006-03-30,2865.129414107864
2006-03-31,2860.0687669880476
2006-04-03,2879.4904994895064
2006-04-04,2879.5528052543164
2006-04-05,2887.0289672065146
2006-04-06,2904.4332232588063
2006-04-07,2898.965443527002
2006-04-10,2899.0032873580476
2006-04-11,2869.215922231343
2006-04-12,2853.5343282981066
2006-04-13,2870.3457491653444
2006-04-14,2870.3457491653444
2006-04-17,2867.3788180286415
2006-04-18,2873.3020132017095
2006-04-19,2907.6411767915783
2006-04-20,2911.9562909684396
2006-04-21,2933.0351562982532
2006-04-24,2935.143423330046
2006-04-25,2936.160641256376
2006-04-26,2941.1860529313494
2006-04-27,2916.3569386372383
2006-04-28,2910.9542622390013
2006-05-01,2918.3504423984514
2006-05-02,2947.4810364598347
2006-05-03,2944.4519899126444
2006-05-04,2964.595205354353
2006-05-05,2995.829459621028
2006-05-08,3009.4735807425686
2006-05-09,3015.8335982178614
2006-05-10,3011.7005384789695
2006-05-11,3012.7449133620285
2006-05-12,2947.818769255788
2006-05-15,2865.5455881514818
2006-05-16,2848.6714206869633
2006-05-17,2785.596897070541
2006-05-18,2726.9307806417833
2006-05-19,2733.9793578608414
2006-05-22,2607.8577024473457
2006-05-23,2699.334267743229
2006-05-24,2662.097590314644
2006-05-25,2691.532238600012
2006-05-26,2764.4564827483596
2006-05-29,2780.5090408459628
2006-05-30,2720.287137038893
2006-05-31,2743.6147753656956
2006-06-01,2749.706118717081
2006-06-02,2778.1180064489045
2006-06-05,2758.6530706274316
2006-06-06,2689.956303251691
2006-06-07,2682.1888587729513
2006-06-08,2604.4329317543998
2006-06-09,2647.9879456603026
2006-06-12,2627.586680064338
2006-06-13,2548.073624596458
2006-06-14,2559.081731433988
2006-06-15,2646.0261821581585
2006-06-16,2630.9742028322617
2006-06-19,2650.9275333485316
2006-06-20,2651.417246141419
2006-06-21,2643.938614063929
2006-06-22,2663.9350980111362
2006-06-23,2668.0051777416247
2006-06-26,2668.2628801335136
2006-06-27,2663.5132811816816
2006-06-28,2661.684059591533
2006-06-29,2691.8345639954723
2006-06-30,2732.279862363758
2006-07-03,2750.6870777407394
2006-07-04,2758.0212999909013
2006-07-05,2733.6905310712746
2006-07-06,2749.500026073627
2006-07-07,2742.1970652259643
2006-07-10,2741.235340139748
2006-07-11,2722.5128188152444
2006-07-12,2733.358761051153
2006-07-13,2694.17843499047
2006-07-14,2663.7516260914417
2006-07-17,2629.6425791051306
2006-07-18,2616.7291619197563
2006-07-19,2672.3634338416637
2006-07-20,2683.7597645768874
2006-07-21,2659.659502622586
2006-07-24,2685.5002124511984
2006-07-25,2691.81908131458
2006-07-26,2701.6501388940696
2006-07-27,2728.399624237421
2006-07-28,2724.3971405229577
2006-07-31,2731.580844408658
2006-08-01,2729.235242593413
2006-08-02,2746.827321713143
2006-08-03,2729.719671782437
2006-08-04,2751.185836208165
2006-08-07,2735.7405791657725
2006-08-08,2738.2024925200835
2006-08-09,2740.6411386404507
2006-08-10,2716.3210164321613
2006-08-11,2723.019353620967
2006-08-14,2736.4394358580184
2006-08-15,2748.9327773716295
2006-08-16,2772.7686576911024
2006-08-17,2780.28844468078
2006-08-18,2784.246294684461
2006-08-21,2784.768992363309
2006-08-22,2788.741972288739
2006-08-23,2787.031951393046
2006-08-24,2786.4312512361607
2006-08-25,2793.982545455937
2006-08-28,2800.408544301225
2006-08-29,2809.146071610528
2006-08-30,2823.382341009167
2006-08-31,2827.0269367449127
2006-09-01,2847.9672328171187
2006-09-04,2859.509761111702
2006-09-05,2855.6163986535885
2006-09-06,2835.6688536443407
2006-09-07,2803.2023206810536
2006-09-08,2815.83927030168
2006-09-11,2793.8422479385467
2006-09-12,2820.8756446477987
2006-09-13,2836.419131227038
2006-09-14,2853.967033432327
2006-09-15,2867.088621903083
2006-09-18,2865.603570680511
2006-09-19,2861.158335977286
2006-09-20,2876.2601100483394
2006-09-21,2892.1177433227676
2006-09-22,2866.917184229896
2006-09-25,2863.2388337547286
2006-09-26,2889.5816464498553
2006-09-27,2903.484743081813
2006-09-28,2910.050611621463
2006-09-29,2915.3606385970143
2006-10-02,2918.906840117412
2006-10-03,2909.896874368636
2006-10-04,2929.233945521561
2006-10-05,2953.954128407168
2006-10-06,2964.0516109385953
2006-10-09,2960.7451077645937
2006-10-10,2986.2118142034897
2006-10-11,2988.4805036322446
2006-10-12,3016.8711768980575
2006-10-13,3030.5647312672336
2006-10-16,3043.8015723689546
2006-10-17,3002.158013758707
2006-10-18,3032.3908324006375
2006-10-19,3041.2630256436637
2006-10-20,3053.6314412480306
2006-10-23,3057.556859709612
2006-10-24,3064.461170834133
2006-10-25,3073.301398650764
2006-10-26,3077.3126108348442
2006-10-27,3063.8119158340037
2006-10-30,3056.4262414837485
2006-10-31,3068.49950663244
2006-11-01,3077.640058023023
2006-11-02,3068.1293597568106
2006-11-03,3075.262539614317
2006-11-06,3097.9386964285504
2006-11-07,3115.690322072588
2006-11-08,3118.6394492145446
2006-11-09,3126.813466313368
2006-11-10,3134.58182780681
2006-11-13,3148.077662245101
2006-11-14,3151.1109190896905
2006-11-15,3163.346222272104
2006-11-16,3174.9884210596188
2006-11-17,3153.0171945538114
2006-11-20,3152.059251502254
2006-11-21,3171.5095195693
2006-11-22,3175.4128443606965
2006-11-23,3170.8741912844084
2006-11-24,3151.584449558999
2006-11-27,3116.409393569039
2006-11-28,3098.4727126835423
2006-11-29,3155.3012235725405
2006-11-30,3155.250465024092
2006-12-01,3159.579839703818
2006-12-04,3169.1392636003807
2006-12-05,3181.2809764470335
2006-12-06,3191.659761435004
2006-12-07,3205.036395062726
2006-12-08,3212.4708940558958
2006-12-11,3231.6191528620698
2006-12-12,3237.590357549026
2006-12-13,3256.7043664747393
2006-12-14,3270.694566004145
2006-12-15,3290.1858994924883
2006-12-18,3292.46731673762
2006-12-19,3277.0396863552264
2006-12-20,3292.533530652483
2006-12-21,3301.1508139652537
2006-12-22,3300.594340637727
2006-12-25,3300.594340637727
2006-12-26,3300.066376875728
2006-12-27,3321.354991274882
2006-12-28,3330.5029408163546
2006-12-29,3329.805431526567
2007-01-01,3329.805431526567
2007-01-02,3366.267779986736
2007-01-03,3366.454804261276
2007-01-04,3345.6066914290595
2007-01-05,3334.7753092220987
2007-01-08,3341.1471510452798
2007-01-09,3358.0625095285495
2007-01-10,3340.814625825776
2007-01-11,3375.9084464985376
2007-01-12,3389.5437838622847
2007-01-15,3422.3151902658888
2007-01-16,3408.531874659324
2007-01-17,3414.5061784183395
2007-01-18,3417.661556431237
2007-01-19,3434.1360948222123
2007-01-22,3436.368771716448
2007-01-23,3425.818060387233
2007-01-24,3446.22634943759
2007-01-25,3445.7686344466274
2007-01-26,3432.165047599089
2007-01-29,3437.9770073495447
2007-01-30,3442.0822884876293
2007-01-31,3439.975986282436
2007-02-01,3480.6204963089426
2007-02-02,3505.957554804994
2007-02-05,3513.431585930231
2007-02-06,3530.340277474243
2007-02-07,3543.9950773692785
2007-02-08,3517.491783720101
2007-02-09,3538.095292247249
2007-02-12,3531.5937892909715
2007-02-13,3539.00184023661
2007-02-14,3571.0767692774766
2007-02-15,3569.9860912231447
2007-02-16,3567.852958418458
2007-02-19,3586.699054296348
2007-02-20,3580.7103744218543
2007-02-21,3570.521799309563
2007-02-22,3586.3579703517144
2007-02-23,3585.8840009894084
2007-02-26,3596.5262438303325
2007-02-27,3459.003187569277
2007-02-28,3424.4581916649463
2007-03-01,3392.1869985430085
2007-03-02,3397.241634567725
2007-03-05,3327.898478262417
2007-03-06,3371.1065051195947
2007-03-07,3411.2362795805175
2007-03-08,3469.6351959015965
2007-03-09,3475.3105894169366
2007-03-12,3472.462724548803
2007-03-13,3440.7497637332694
2007-03-14,3357.8741441804714
2007-03-15,3422.843952058529
2007-03-16,3436.988027963763
2007-03-19,3482.641812240152
2007-03-20,3497.143234950904
2007-03-21,3531.4514784802413
2007-03-22,3565.590952027849
2007-03-23,3576.8312149239478
2007-03-26,3570.4649225713233
2007-03-27,3565.387696108753
2007-03-28,3545.454564082328
2007-03-29,3577.8026821867957
2007-03-30,3588.700744379274
2007-04-02,3609.4623854408765
2007-04-03,3643.378221187092
2007-04-04,3650.354262009198
2007-04-05,3651.9707621094212
2007-04-06,3651.9707621094212
2007-04-09,3650.8141600595027
2007-04-10,3677.6139807020395
2007-04-11,3674.403016271232
2007-04-12,3653.3012446722278
2007-04-13,3666.50188575904
2007-04-16,3693.3373523477367
2007-04-17,3688.7020182822516
2007-04-18,3672.4113394537017
2007-04-19,3647.950589838109
2007-04-20,3685.3689578030985
2007-04-23,3692.2542031392736
2007-04-24,3656.224105862518
2007-04-25,3677.8704718447275
2007-04-26,3684.014193002155
2007-04-27,3681.095291538885
2007-04-30,3690.8899685264305
2007-05-01,3694.1537783344497
2007-05-02,3709.0288624395107
2007-05-03,3704.286189418269
2007-05-04,3746.1900035930103
2007-05-07,3751.9259793934557
2007-05-08,3724.9700394292536
2007-05-09,3724.8673884097743
2007-05-10,3720.9683149201364
2007-05-11,3715.605635996903
2007-05-14,3712.543063239792
2007-05-15,3722.2173987002
2007-05-16,3722.485437649287
2007-05-17,3734.903074518173
2007-05-18,3753.3233775835324
2007-05-21,3762.410590972484
2007-05-22,3775.189702014312
2007-05-23,3796.7260657993247
2007-05-24,3780.091732873448
2007-05-25,3765.568389938241
2007-05-28,3773.2509785769917
2007-05-29,3775.2174245581923
2007-05-30,3753.2592881132755
2007-05-31,3793.3433725387454
2007-06-01,3816.524397756456
2007-06-04,3808.676349170839
2007-06-05,3797.932873812275
2007-06-06,3728.9479088500766
2007-06-07,3667.096062654514
2007-06-08,3656.7386645418674
2007-06-11,3695.5603431575387
2007-06-12,3675.969816934665
2007-06-13,3673.468960906855
2007-06-14,3723.226424971184
2007-06-15,3757.5925406297515
2007-06-18,3756.3866733469185
2007-06-19,3751.0364870928793
2007-06-20,3763.8592930995414
2007-06-21,3720.752259285053
2007-06-22,3715.347610944501
2007-06-25,3697.871913802055
2007-06-26,3682.4509758691274
2007-06-27,3665.0089239715326
2007-06-28,3703.4045662682624
2007-06-29,3719.0049697564596
2007-07-02,3717.606189310287
2007-07-03,3751.7741741367477
2007-07-04,3771.575473147344
2007-07-05,3764.6610493289954
2007-07-06,3773.8523173482495
2007-07-09,3785.7218372866428
2007-07-10,3764.723708414055
2007-07-11,3751.236651382429
2007-07-12,3786.4480339178517
2007-07-13,3802.0780723696876
2007-07-16,3807.7913680874526
2007-07-17,3793.47524819994
2007-07-18,3770.7710717070204
2007-07-19,3795.190576768318
2007-07-20,3779.309314825946
2007-07-23,3785.918953616836
2007-07-24,3732.9803348406735
2007-07-25,3692.3425614915336
2007-07-26,3597.4754118271208
2007-07-27,3565.929176727399
2007-07-30,3574.170983200581
2007-07-31,3642.953266590017
2007-08-01,3584.344761228782
2007-08-02,3600.485753314064
2007-08-03,3568.3368144131805
2007-08-06,3505.6137968660805
2007-08-07,3534.556288907529
2007-08-08,3585.2288613263263
2007-08-09,3516.292811158068
2007-08-10,3420.651766583931
2007-08-13,3480.822406408997
2007-08-14,3443.558302530561
2007-08-15,3409.6180604527726
2007-08-16,3285.5426665927225
2007-08-17,3318.2301578059155
2007-08-20,3348.213722560364
2007-08-21,3335.26050587855
2007-08-22,3402.816000083498
2007-08-23,3423.567718129378
2007-08-24,3430.008101401374
2007-08-27,3440.6527367359913
2007-08-28,3389.7159836654578
2007-08-29,3408.8528625982053
2007-08-30,3447.1732525607563
2007-08-31,3498.1167069858584
2007-09-03,3515.651719146674
2007-09-04,3539.298952682475
2007-09-05,3487.7383430675904
2007-09-06,3486.9655770742324
2007-09-07,3427.0949370770295
2007-09-10,3381.4384426434594
2007-09-11,3427.3728726097233
2007-09-12,3422.3413167930507
2007-09-13,3412.131990502134
2007-09-14,3359.8883863988435
2007-09-17,3291.625977968694
2007-09-18,3311.104475568461
2007-09-19,3380.5100233924327
2007-09-20,3349.787926284555
2007-09-21,3368.5244881123517
2007-09-24,3364.126167332502
2007-09-25,3314.6015509540866
2007-09-26,3329.700265982976
2007-09-27,3358.9472662884896
2007-09-28,3369.5866328786733
2007-10-01,3387.5028793006095
2007-10-02,3425.9285908083466
2007-10-03,3445.3986032289213
2007-10-04,3447.414833460835
2007-10-05,3465.791970808896
2007-10-08,3472.268812701632
2007-10-09,3494.0527267607026
2007-10-10,3509.2291471898548
2007-10-11,3526.9364543969177
2007-10-12,3518.96026207777
2007-10-15,3502.074530725388
2007-10-16,3475.2838099701617
2007-10-17,3505.732868690845
2007-10-18,3471.08601322546
2007-10-19,3447.3899147032057
2007-10-22,3388.1981105427603
2007-10-23,3443.800118269189
2007-10-24,3422.166064800798
2007-10-25,3455.8064425129237
2007-10-26,3456.695079421225
2007-10-29,3470.357148216753
2007-10-30,3451.4976039643366
2007-10-31,3500.3569464732136
2007-11-01,3469.3226627726635
2007-11-02,3449.2361385520085
2007-11-05,3414.5990237990877
2007-11-06,3430.435374967349
2007-11-07,3388.347731634242
2007-11-08,3351.2451923097124
2007-11-09,3298.2448691795944
2007-11-12,3279.5058492910766
2007-11-13,3266.363893747754
2007-11-14,3283.605964108548
2007-11-15,3227.2178008459723
2007-11-16,3188.43647261816
2007-11-19,3089.426445048576
2007-11-20,3100.4908087060344
2007-11-21,2998.1898569097516
2007-11-22,3008.4334163709696
2007-11-23,3058.467316010275
2007-11-26,3055.4810528494227
2007-11-27,3031.9474676216428
2007-11-28,3104.673776624303
2007-11-29,3123.727202921098
2007-11-30,3164.7243681769464
2007-12-03,3149.926572415398
2007-12-04,3074.1666082246334
2007-12-05,3111.278616984411
2007-12-06,3113.144951401397
2007-12-07,3148.7122250093403
2007-12-10,3167.774381280991
2007-12-11,3169.9884466869466
2007-12-12,3173.8471600231073
2007-12-13,3100.6484423263137
2007-12-14,3107.966608211479
2007-12-17,3030.0829174366145
2007-12-18,3024.4965347217417
2007-12-19,3014.654122781145
2007-12-20,3023.399033756266
2007-12-21,3052.1122271527456
2007-12-24,3052.464859347353
2007-12-25,3052.464859347353
2007-12-26,3049.9437494701697
2007-12-27,3060.247716769124
2007-12-28,3067.6812705455463
2007-12-31,3077.6989627386947
2008-01-01,3077.6989627386947
2008-01-02,3062.624653924987
2008-01-03,3029.6285845401744
2008-01-04,2961.004224400138
2008-01-07,2906.9370117197586
2008-01-08,2914.8041942859513
2008-01-09,2837.0912466441496
2008-01-10,2775.6479895918746
2008-01-11,2762.542865084303
2008-01-14,2790.8415697410533
2008-01-15,2716.244685229671
2008-01-16,2673.5837051733947
2008-01-17,2681.584609701763
2008-01-18,2657.489761422426
2008-01-21,2547.768736389703
2008-01-22,2600.4721950478593
2008-01-23,2563.4683265966505
2008-01-24,2658.6423829735436
2008-01-25,2690.913321798839
2008-01-28,2658.2797686622216
2008-01-29,2732.9683515026904
2008-01-30,2727.007255501253
2008-01-31,2716.4329369845027
2008-02-01,2779.0523769272463
2008-02-04,2809.4721267937675
2008-02-05,2738.224915666572
2008-02-06,2737.842702317095
2008-02-07,2694.5536509910294
2008-02-08,2703.6726098980425
2008-02-11,2685.797196354475
2008-02-12,2766.2430673532263
2008-02-13,2774.5116892024275
2008-02-14,2791.7604719078845
2008-02-15,2752.1669512022627
2008-02-18,2785.2837395793877
2008-02-19,2805.5432080193127
2008-02-20,2786.393353924913
2008-02-21,2806.7184038060286
2008-02-22,2787.788712511187
2008-02-25,2828.7498685611395
2008-02-26,2858.752039313527
2008-02-27,2829.1770663468133
2008-02-28,2784.3538314983807
2008-02-29,2750.812909786985
2008-03-03,2711.487902248602
2008-03-04,2690.5138069660156
2008-03-05,2731.179695522499
2008-03-06,2706.1762781806283
2008-03-07,2660.516354877929
2008-03-10,2618.6332123174207
2008-03-11,2646.556011984172
2008-03-12,2677.972069530739
2008-03-13,2633.7702411889995
2008-03-14,2619.489841230288
2008-03-17,2514.6131654341402
2008-03-18,2563.572331755618
2008-03-19,2533.3118082968563
2008-03-20,2531.279578590505
2008-03-21,2531.279578590505
2008-03-24,2531.4608506459936
2008-03-25,2609.048159877036
2008-03-26,2599.9296874709953
2008-03-27,2653.364123854593
2008-03-28,2645.783738103793
2008-03-31,2654.9022988077077
2008-04-01,2731.8716744934113
2008-04-02,2750.790568343223
2008-04-03,2722.8464855841826
2008-04-04,2722.7460571476613
2008-04-07,2744.751443132125
2008-04-08,2707.571406329198
2008-04-09,2698.9384792152546
2008-04-10,2677.412046370591
2008-04-11,2652.798946081931
2008-04-14,2637.085529822261
2008-04-15,2642.502380153306
2008-04-16,2680.9277272483805
2008-04-17,2685.765275187721
2008-04-18,2731.2617857908426
2008-04-21,2701.8147448639397
2008-04-22,2694.409146108306
2008-04-23,2700.828852215559
2008-04-24,2686.1250436617925
2008-04-25,2717.5547507551623
2008-04-28,2741.446210592636
2008-04-29,2713.8173152506183
2008-04-30,2743.331332218397
2008-05-01,2742.8665926413587
2008-05-02,2790.3751743832518
2008-05-05,2788.40643798835
2008-05-06,2784.0765839360984
2008-05-07,2814.5423869742904
2008-05-08,2828.642944068198
2008-05-09,2798.830790800326
2008-05-12,2815.0817291746725
2008-05-13,2800.2223458860244
2008-05-14,2801.497733790884
2008-05-15,2811.431584699853
2008-05-16,2826.467335947155
2008-05-19,2853.1315773242072
2008-05-20,2803.621984695714
2008-05-21,2780.7701424523025
2008-05-22,2784.5265025571643
2008-05-23,2754.1879696659857
2008-05-26,2744.6644447337308
2008-05-27,2727.1950510668294
2008-05-28,2747.1532141476955
2008-05-29,2755.131209954542
2008-05-30,2756.6917472274945
2008-06-02,2727.939450593008
2008-06-03,2748.689944731995
2008-06-04,2729.065523573909
2008-06-05,2742.1659129904583
2008-06-06,2700.6319135376507
2008-06-09,2665.2888893533377
2008-06-10,2629.4473453186647
2008-06-11,2584.789037524516
2008-06-12,2595.789523738671
2008-06-13,2622.6202238078927
2008-06-16,2629.781071277529
2008-06-17,2641.922089578633
2008-06-18,2584.2064051413754
2008-06-19,2559.978736060475
2008-06-20,2529.376128325654
2008-06-23,2504.7778619274836
2008-06-24,2466.4427618516816
