Date,WORLD ex USA SMALL CAP VALUE WEIGHTED
2001-03-26,1488.9413450260236
2001-03-27,1488.7573077926363
2001-03-28,1505.6423779112615
2001-03-29,1499.8017109510781
2001-03-30,1482.8949051743828
2001-04-02,1479.364682578853
2001-04-03,1479.3313489003501
2001-04-04,1465.772565131963
2001-04-05,1490.1948060917398
2001-04-06,1491.3681727709259
2001-04-09,1483.4547326793902
2001-04-10,1504.506363407684
2001-04-11,1519.7055842360605
2001-04-12,1524.0032610929604
2001-04-13,1526.260798141254
2001-04-16,1535.9328433600463
2001-04-17,1540.1293180909895
2001-04-18,1569.778196885326
2001-04-19,1565.360642359182
2001-04-20,1549.5278174143575
2001-04-23,1558.043094256647
2001-04-24,1567.2106112034821
2001-04-25,1571.8184520319426
2001-04-26,1579.0159842532698
2001-04-27,1586.198352867945
2001-04-30,1600.761214817005
2001-05-01,1620.278172052868
2001-05-02,1625.5016447898993
2001-05-03,1628.0969290760966
2001-05-04,1625.4489329458272
2001-05-07,1631.5113358643214
2001-05-08,1629.361067549287
2001-05-09,1622.228950397742
2001-05-10,1626.688526314555
2001-05-11,1637.5110072279601
2001-05-14,1629.0426520340427
2001-05-15,1626.9163220441167
2001-05-16,1615.0914002391498
2001-05-17,1635.4518322229221
2001-05-18,1641.2839187290695
2001-05-21,1657.6344218114825
2001-05-22,1670.9043432990657
2001-05-23,1691.0311730724375
2001-05-24,1694.2766356029913
2001-05-25,1694.0298812357453
2001-05-28,1686.3950814112573
2001-05-29,1695.9786840607603
2001-05-30,1680.5162579100836
2001-05-31,1694.0084688764805
2001-06-01,1697.9479983723136
2001-06-04,1696.2651691897204
2001-06-05,1693.420948907327
2001-06-06,1691.9957844534836
2001-06-07,1692.8349206972703
2001-06-08,1697.4309349806172
2001-06-11,1698.6831991422846
2001-06-12,1671.3423949125372
2001-06-13,1673.5348915424668
2001-06-14,1659.9053830641085
2001-06-15,1640.4140734983057
2001-06-18,1635.3672787408693
2001-06-19,1638.1703883438108
2001-06-20,1631.3790191846979
2001-06-21,1634.0197229554437
2001-06-22,1643.2221815355813
2001-06-25,1639.1579861413145
2001-06-26,1637.2784317119404
2001-06-27,1634.829443384176
2001-06-28,1640.2881710985712
2001-06-29,1654.8065756136386
2001-07-02,1650.4161811986628
2001-07-03,1652.5283579934778
2001-07-04,1647.7332348210116
2001-07-05,1649.5556078386994
2001-07-06,1624.259105578908
2001-07-09,1604.9287684796973
2001-07-10,1601.6486621009105
2001-07-11,1589.794228586364
2001-07-12,1610.1060810597216
2001-07-13,1607.5418171510703
2001-07-16,1599.4533480858636
2001-07-17,1594.4580915825884
2001-07-18,1568.7561942300722
2001-07-19,1574.0648563411442
2001-07-20,1570.161993745344
2001-07-23,1555.8369838600265
2001-07-24,1549.6968327352065
2001-07-25,1545.756488054939
2001-07-26,1549.5893338712556
2001-07-27,1558.7417103028813
2001-07-30,1541.9755897946636
2001-07-31,1554.4032787267463
2001-08-01,1562.6171291643582
2001-08-02,1575.5779660354176
2001-08-03,1566.9931596022554
2001-08-06,1570.771272465295
2001-08-07,1574.3917957773035
2001-08-08,1573.925552967541
2001-08-09,1546.5406290622184
2001-08-10,1545.869044270071
2001-08-13,1536.7012114275572
2001-08-14,1549.8796472073736
2001-08-15,1550.4783609007825
2001-08-16,1542.4513940357742
2001-08-17,1535.6980095556462
2001-08-20,1528.4971280008872
2001-08-21,1537.0252024628817
2001-08-22,1531.6300513265464
2001-08-23,1536.2894601409444
2001-08-24,1538.8257314875952
2001-08-27,1545.9582835817241
2001-08-28,1540.741901531716
2001-08-29,1536.8408391282153
2001-08-30,1524.5229860998486
2001-08-31,1518.0036843604707
2001-09-03,1501.2790983072584
2001-09-04,1517.9246093701352
2001-09-05,1502.7069394625382
2001-09-06,1489.5766452109458
2001-09-07,1468.6337997420155
2001-09-10,1443.1486009846021
2001-09-11,1422.5046549945143
2001-09-12,1368.3774137440525
2001-09-13,1376.4193140764798
2001-09-14,1368.9532326726405
2001-09-17,1329.0540465532342
2001-09-18,1330.9213254739086
2001-09-19,1329.4411016564427
2001-09-20,1307.9450612662285
2001-09-21,1285.671060099695
2001-09-24,1295.9483961484239
2001-09-25,1304.3729958867464
2001-09-26,1312.4377535787278
2001-09-27,1305.3766358012147
2001-09-28,1338.3061081126627
2001-10-01,1339.5531474559955
2001-10-02,1342.6984595598399
2001-10-03,1337.9555690003
2001-10-04,1360.908754124197
2001-10-05,1355.9388392832325
2001-10-08,1353.0604949951885
2001-10-09,1349.8787617241774
2001-10-10,1353.4696669900932
2001-10-11,1376.317746128402
2001-10-12,1377.936840566242
2001-10-15,1374.7808453474856
2001-10-16,1378.519109551958
2001-10-17,1390.755513700197
2001-10-18,1381.4919440812896
2001-10-19,1383.3438457222483
2001-10-22,1390.2712448188868
2001-10-23,1401.8640841221845
2001-10-24,1405.7076794953084
2001-10-25,1411.5548233609184
2001-10-26,1416.4193550978084
2001-10-29,1403.94136989102
2001-10-30,1387.381225735207
2001-10-31,1394.2240658286253
2001-11-01,1386.8473690094386
2001-11-02,1387.4013105234626
2001-11-05,1400.543410723952
2001-11-06,1406.8483061764825
2001-11-07,1403.6810545229603
2001-11-08,1417.3396611006274
2001-11-09,1411.7973677365965
2001-11-12,1404.4702772454377
2001-11-13,1414.6687380405945
2001-11-14,1417.68070380611
2001-11-15,1426.1267925901295
2001-11-16,1423.5410641012713
2001-11-19,1436.5674660231987
2001-11-20,1433.1828107099022
2001-11-21,1437.3418973614225
2001-11-22,1436.5400732738494
2001-11-23,1438.0650413267842
2001-11-26,1447.4617905875266
2001-11-27,1443.2171362252334
2001-11-28,1431.6386729903124
2001-11-29,1424.1521551773394
2001-11-30,1420.3032536306991
2001-12-03,1408.4883308264011
2001-12-04,1406.6260105894025
2001-12-05,1422.7505228898638
2001-12-06,1424.096045189868
2001-12-07,1414.9520205721635
2001-12-10,1407.7466159859466
2001-12-11,1398.7057329321733
2001-12-12,1398.2720793155681
2001-12-13,1383.6996837257466
2001-12-14,1364.684938858646
2001-12-17,1352.1229817644553
2001-12-18,1349.9785505432264
2001-12-19,1343.4589227603171
2001-12-20,1353.2514216588427
2001-12-21,1362.288988573511
2001-12-24,1369.5895568405579
2001-12-25,1371.603616907651
2001-12-26,1365.115518653435
2001-12-27,1367.7199234069465
2001-12-28,1387.3122280670325
2001-12-31,1382.7560072772771
2002-01-01,1382.8129480853574
2002-01-02,1369.3516756479678
2002-01-03,1381.3584393886943
2002-01-04,1397.8463987409461
2002-01-07,1405.3138973188534
2002-01-08,1393.127212003096
2002-01-09,1398.3778109676834
2002-01-10,1386.344545717725
2002-01-11,1388.8468315403582
2002-01-14,1380.9310844716265
2002-01-15,1376.5689373064827
2002-01-16,1378.444844075396
2002-01-17,1379.8323627239793
2002-01-18,1387.606798719731
2002-01-21,1393.3967439511616
2002-01-22,1385.7469443304858
2002-01-23,1380.2903548861054
2002-01-24,1389.3924266400145
2002-01-25,1401.572290565795
2002-01-28,1412.4697824918758
2002-01-29,1410.6270427362128
2002-01-30,1403.7732403193575
2002-01-31,1405.9953518067537
2002-02-01,1403.8158682259016
2002-02-04,1397.8487132752798
2002-02-05,1382.2156587985446
2002-02-06,1380.3347852057304
2002-02-07,1381.3186110643846
2002-02-08,1380.35605776681
2002-02-11,1384.4730865657007
2002-02-12,1401.3364580069851
2002-02-13,1411.3855403669163
2002-02-14,1422.2329846874
2002-02-15,1419.6061974700478
2002-02-18,1424.249262760761
2002-02-19,1407.0299802180373
2002-02-20,1406.4505068478861
2002-02-21,1417.016978238501
2002-02-22,1409.6083133022664
2002-02-25,1414.7409047103336
2002-02-26,1421.1602164158853
2002-02-27,1441.6804853116946
2002-02-28,1449.8160325144443
2002-03-01,1461.3178540718195
2002-03-04,1486.9693259326882
2002-03-05,1484.6665646623865
2002-03-06,1483.088139900646
2002-03-07,1507.0221998662632
2002-03-08,1512.4215499167872
2002-03-11,1527.7302581843494
2002-03-12,1517.2355015730525
2002-03-13,1502.7355820054413
2002-03-14,1498.9205362117068
2002-03-15,1504.6100994106264
2002-03-18,1501.5360245832799
2002-03-19,1508.5479111805325
2002-03-20,1507.7426476864312
2002-03-21,1507.816289640708
2002-03-22,1508.1469616096556
2002-03-25,1505.6480924244183
2002-03-26,1501.3985516536247
2002-03-27,1518.1155052478243
2002-03-28,1520.0775689413488
2002-03-29,1511.9090479356578
2002-04-01,1499.2399720315655
2002-04-02,1501.5718977517563
2002-04-03,1509.4316816420144
2002-04-04,1515.1649095479283
2002-04-05,1527.883908914951
2002-04-08,1531.0723442425353
2002-04-09,1525.6408016391667
2002-04-10,1531.946820785067
2002-04-11,1519.5676331615716
2002-04-12,1518.4269831098704
2002-04-15,1519.9705821883779
2002-04-16,1529.0580908028892
2002-04-17,1534.9626195837784
2002-04-18,1537.5907225370643
2002-04-19,1542.3258269150383
2002-04-22,1548.3505295817044
2002-04-23,1547.615752684367
2002-04-24,1546.3288547253283
2002-04-25,1541.4576393292207
2002-04-26,1539.6845354559323
2002-04-29,1534.953278001216
2002-04-30,1532.0288436331318
2002-05-01,1538.2484809368254
2002-05-02,1544.8864368885368
2002-05-03,1540.360054763394
2002-05-06,1533.1896138898512
2002-05-07,1523.7782186943712
2002-05-08,1533.2204178390755
2002-05-09,1536.7377978416746
2002-05-10,1535.7956506222945
2002-05-13,1535.6526886314728
2002-05-14,1544.0752263652826
2002-05-15,1551.156154201025
2002-05-16,1559.1765314569695
2002-05-17,1559.6913694704015
2002-05-20,1567.9042399712896
2002-05-21,1582.4888379104527
