Date,EAFE SMALL CAP VALUE WEIGHTED
2000-09-06,588.834263197082
2000-09-07,592.1491268038905
2000-09-08,592.66292553906
2000-09-11,590.2936098415663
2000-09-12,584.7970390744639
2000-09-13,581.6425361282375
2000-09-14,582.000398583234
2000-09-15,580.6742651905388
2000-09-18,582.664361366388
2000-09-19,582.6077264415093
2000-09-20,589.469971815914
2000-09-21,584.5390627576713
2000-09-22,564.0784403287
2000-09-25,572.5672154737716
2000-09-26,567.798206002019
2000-09-27,565.0091480946236
2000-09-28,561.9460422528321
2000-09-29,567.33933569569
2000-10-02,566.4440295688231
2000-10-03,568.6424642103322
2000-10-04,566.8705301556105
2000-10-05,567.4984745116741
2000-10-06,568.3057623468951
2000-10-09,565.1421341622085
2000-10-10,563.7377926616392
2000-10-11,557.1079751896098
2000-10-12,559.5046149006686
2000-10-13,556.1439616325
2000-10-16,562.6675702708771
2000-10-17,558.7141319173152
2000-10-18,553.3868813147046
2000-10-19,556.0822880550519
2000-10-20,562.8498000004099
2000-10-23,564.3444045677475
2000-10-24,566.1554451348072
2000-10-25,567.3080569059949
2000-10-26,565.5273793113116
2000-10-27,559.1297110672742
2000-10-30,557.4989161941227
2000-10-31,555.5677940775277
2000-11-01,558.0183785048642
2000-11-02,558.7116089368778
2000-11-03,561.0523711184794
2000-11-06,567.2943590201407
2000-11-07,567.9678809571205
2000-11-08,569.318951465435
2000-11-09,564.4600675847352
2000-11-10,560.6816259723457
2000-11-13,557.4726922802884
2000-11-14,558.7052293954662
2000-11-15,557.520104638737
2000-11-16,557.0819958787563
2000-11-17,557.3318059703982
2000-11-20,556.5180014384853
2000-11-21,553.5742961317958
2000-11-22,554.0879634072996
2000-11-23,553.1443559404051
2000-11-24,555.9123378718049
2000-11-27,556.7485828983888
2000-11-28,553.7716802093861
2000-11-29,548.7068638565408
2000-11-30,545.5593505750895
2000-12-01,549.9413738867207
2000-12-04,544.8185903395703
2000-12-05,546.031540706964
2000-12-06,548.3066472696811
2000-12-07,544.4393167287194
2000-12-08,545.57720285651
2000-12-11,554.7875884168183
2000-12-12,552.9603090580309
2000-12-13,550.8704797184602
2000-12-14,544.3168325168779
2000-12-15,535.7130680096645
2000-12-18,534.5344417749105
2000-12-19,530.5258005109356
2000-12-20,518.8675483919984
2000-12-21,510.69361332989774
2000-12-22,509.59517354198437
2000-12-25,514.550742916782
2000-12-26,510.3089661955924
2000-12-27,509.8445022061984
2000-12-28,512.1144191399517
2000-12-29,510.7743392774123
2001-01-01,510.7673240737819
2001-01-02,507.6603657727066
2001-01-03,506.11158128403906
2001-01-04,506.20004640802415
2001-01-05,503.2790541394933
2001-01-08,503.7172208301137
2001-01-09,502.9891623052377
2001-01-10,501.47074369208985
2001-01-11,493.49144551467657
2001-01-12,495.83834061271625
2001-01-15,498.62731930267114
2001-01-16,502.9633320731508
2001-01-17,508.8133140672339
2001-01-18,508.49797342608855
2001-01-19,515.6879869833949
2001-01-22,516.1070615288521
2001-01-23,515.3045069108999
2001-01-24,518.7811211800616
2001-01-25,523.241714498859
2001-01-26,521.2399818288258
2001-01-29,524.7750174845331
2001-01-30,524.1743953932482
2001-01-31,525.5900293936403
2001-02-01,525.834054321861
2001-02-02,528.7147961647812
2001-02-05,525.9321269015588
2001-02-06,529.1757635084673
2001-02-07,526.5013134705398
2001-02-08,529.5426105401485
2001-02-09,525.7724881038275
2001-02-12,524.5662363395496
2001-02-13,529.3813184193158
2001-02-14,531.3532812894982
2001-02-15,540.3654853942535
2001-02-16,535.8334062044914
2001-02-19,532.2836653191771
2001-02-20,539.980047683111
2001-02-21,535.1530728673529
2001-02-22,534.3522948896291
2001-02-23,537.1707002196493
2001-02-26,538.2432004999314
2001-02-27,537.0421497997571
2001-02-28,532.6577776079301
2001-03-01,526.9945636925584
2001-03-02,519.6049999547694
2001-03-05,520.2550485949765
2001-03-06,524.7287725047886
2001-03-07,524.955347777428
2001-03-08,524.5667097735969
2001-03-09,525.5392288205566
2001-03-12,518.0080988887262
2001-03-13,514.1565049915688
2001-03-14,510.3914208031902
2001-03-15,510.9180465540523
2001-03-16,512.2272248236804
2001-03-19,512.6565334466304
2001-03-20,510.70381505895165
2001-03-21,516.134091511832
2001-03-22,511.722745343526
2001-03-23,515.5510393174271
2001-03-26,524.4778126470025
2001-03-27,524.5866040086806
2001-03-28,530.9533219123406
2001-03-29,528.5291117983542
2001-03-30,521.8835835321885
2001-04-02,520.3197590622799
2001-04-03,520.9327972617884
2001-04-04,516.1993939894961
2001-04-05,525.0940718589385
2001-04-06,525.5324716337144
2001-04-09,522.4168346187597
2001-04-10,529.3012032987498
2001-04-11,534.6692938302747
2001-04-12,536.348800669106
2001-04-13,537.1838177569165
2001-04-16,540.4107696671825
2001-04-17,541.721389692214
2001-04-18,552.3258605260133
2001-04-19,550.944750140439
2001-04-20,545.1946407623686
2001-04-23,548.4454647493561
2001-04-24,551.6919568197898
2001-04-25,553.3022159839971
2001-04-26,555.9847126638684
2001-04-27,558.1326168113699
2001-04-30,563.0337403699292
2001-05-01,570.2547211131546
2001-05-02,571.9044282505288
2001-05-03,573.076002601777
2001-05-04,572.0985479917532
2001-05-07,574.1546563991919
2001-05-08,573.2247067215885
2001-05-09,570.3776643932131
2001-05-10,571.6794924486481
2001-05-11,575.5345819875505
2001-05-14,572.4711831525684
2001-05-15,571.6047739427651
2001-05-16,566.9579005747256
2001-05-17,574.0809815655417
2001-05-18,576.0461008473521
2001-05-21,581.9925436387232
2001-05-22,586.3509363543202
2001-05-23,593.6052824101113
2001-05-24,594.6383049429694
2001-05-25,594.6718017936031
2001-05-28,591.886878058977
2001-05-29,595.2499906603083
2001-05-30,590.1271310325832
2001-05-31,594.5482203869732
2001-06-01,595.4979834863028
2001-06-04,594.7836248177059
2001-06-05,593.7265317417626
2001-06-06,593.2565537196176
2001-06-07,593.6094273607127
2001-06-08,595.3405256120574
2001-06-11,595.3710832672725
2001-06-12,585.543166996818
2001-06-13,586.3770031708659
2001-06-14,581.8607036139
2001-06-15,574.8180466277191
2001-06-18,573.1730115018003
2001-06-19,574.3413321956698
2001-06-20,571.7473471477177
2001-06-21,572.9778471262593
2001-06-22,576.5317225784763
2001-06-25,575.2489899820396
2001-06-26,574.5981175666261
2001-06-27,573.9179066857865
2001-06-28,575.5106025830506
2001-06-29,580.5644119992123
2001-07-02,578.8863743792145
2001-07-03,579.2446283962647
2001-07-04,577.6042101315514
2001-07-05,577.710850647193
2001-07-06,568.82657682943
2001-07-09,562.1222704043975
2001-07-10,561.233140725232
2001-07-11,557.3756069436478
2001-07-12,564.4459897160333
2001-07-13,563.394935724015
2001-07-16,560.7873027938966
2001-07-17,558.7576478500667
2001-07-18,549.8121646238994
2001-07-19,551.6953481472434
2001-07-20,550.516210842842
2001-07-23,545.2162312827742
2001-07-24,543.1919019711729
2001-07-25,541.9528862819375
2001-07-26,543.3014849319555
2001-07-27,546.4871270594512
2001-07-30,540.3082354316034
2001-07-31,544.7325113721466
2001-08-01,547.9423579168629
2001-08-02,552.763849301844
2001-08-03,549.6351039651516
2001-08-06,550.7119355341393
2001-08-07,552.1783654677535
2001-08-08,551.9351346653932
2001-08-09,542.3954428924303
2001-08-10,542.5177206251572
2001-08-13,539.2578038348396
2001-08-14,544.1819551738137
2001-08-15,544.5153552357324
2001-08-16,541.6185390462073
2001-08-17,539.5613510473299
2001-08-20,536.7445109037594
2001-08-21,539.873254409171
2001-08-22,538.0579215434261
2001-08-23,539.4779724485222
2001-08-24,540.2924593001889
2001-08-27,542.8652138248787
2001-08-28,540.9763399978892
2001-08-29,539.7640667954665
2001-08-30,535.517193750475
2001-08-31,533.240065946094
2001-09-03,527.030134990912
2001-09-04,532.6815064956577
2001-09-05,526.7707295951896
2001-09-06,522.1552111817855
2001-09-07,515.0279731087244
2001-09-10,505.81252417498536
2001-09-11,499.384774047894
2001-09-12,479.1232406436599
2001-09-13,482.10280760410865
2001-09-14,480.3467559978928
2001-09-17,465.27834127734184
2001-09-18,466.1018426356703
2001-09-19,466.41188025322475
2001-09-20,459.116514743849
2001-09-21,450.6002108394281
2001-09-24,454.33072789743795
2001-09-25,457.65918911883466
2001-09-26,460.68064779120874
2001-09-27,458.27577740677435
2001-09-28,469.71879935587657
2001-10-01,470.33079538914524
2001-10-02,471.4099550487709
2001-10-03,469.72461478322623
2001-10-04,477.7634052354412
2001-10-05,476.10931520002936
2001-10-08,475.01064366745857
2001-10-09,473.7470207814301
2001-10-10,474.8534365135418
2001-10-11,482.55789856568265
2001-10-12,483.47798437582236
2001-10-15,482.3219988019031
2001-10-16,483.7504750537648
2001-10-17,488.26087843270244
2001-10-18,485.03741917245975
2001-10-19,485.64960384764476
2001-10-22,488.0685048779611
2001-10-23,492.1955175993339
2001-10-24,493.68639894183644
2001-10-25,496.0273314816002
2001-10-26,497.5305148933641
2001-10-29,493.3554420084631
2001-10-30,487.68829311556544
2001-10-31,490.0252948613566
2001-11-01,487.404605785476
2001-11-02,487.6102903910983
2001-11-05,492.33213209932467
2001-11-06,494.5769981990131
2001-11-07,493.3091350717158
2001-11-08,498.163875884473
2001-11-09,496.1560285823849
2001-11-12,493.446663133346
2001-11-13,496.64911682864437
2001-11-14,497.6650680891653
2001-11-15,500.7096290988397
2001-11-16,499.79426128705654
2001-11-19,504.14447302396115
2001-11-20,503.12186517560366
2001-11-21,504.5321634688353
2001-11-22,504.23405724991426
2001-11-23,504.5787079209621
2001-11-26,508.18989351424125
2001-11-27,506.6434435367322
2001-11-28,502.43508732191907
2001-11-29,499.45279767866793
2001-11-30,498.2231012201703
2001-12-03,493.75345598842483
2001-12-04,492.836593986438
2001-12-05,498.14567948337174
2001-12-06,498.84748305896153
2001-12-07,495.2794309389323
2001-12-10,492.69317350832165
2001-12-11,489.38088292480654
2001-12-12,489.06303443793183
2001-12-13,483.9399769247422
2001-12-14,477.07395968085564
2001-12-17,472.3795635364577
2001-12-18,471.63734962270837
2001-12-19,469.23736947655715
2001-12-20,472.75423513372755
2001-12-21,475.81071123522247
2001-12-24,478.25276146226423
2001-12-25,478.9920348425049
2001-12-26,476.64191847457954
2001-12-27,477.5351926425271
2001-12-28,484.40191018254524
2001-12-31,482.8848211136324
2002-01-01,482.9098629210873
2002-01-02,478.42221987123406
2002-01-03,482.5453612031748
2002-01-04,488.2124584599509
2002-01-07,490.77671892980214
2002-01-08,486.2478138100956
2002-01-09,487.9344898519215
2002-01-10,483.6465254385657
2002-01-11,484.4593756930123
2002-01-14,481.6766282352095
2002-01-15,480.06722244795225
2002-01-16,480.64201447032343
2002-01-17,481.27950789118137
2002-01-18,484.36445365666594
2002-01-21,486.45517924851976
2002-01-22,483.52383289697684
2002-01-23,481.50358717641393
2002-01-24,484.4403637113716
2002-01-25,488.63530547447175
2002-01-28,492.55635922461255
2002-01-29,491.38090582372195
2002-01-30,489.0108891855266
2002-01-31,489.59659154954994
2002-02-01,488.6321626969542
2002-02-04,486.81243860045714
2002-02-05,481.32285656828844
2002-02-06,480.821807278902
2002-02-07,481.1932196517682
2002-02-08,480.74134772258367
2002-02-11,482.11369342649687
2002-02-12,488.24121002136985
2002-02-13,491.6263517326453
2002-02-14,495.3851983551643
2002-02-15,494.60231626241534
2002-02-18,496.17253297092867
2002-02-19,489.7628576819045
2002-02-20,489.7447642408762
2002-02-21,493.704022071959
2002-02-22,491.34182029274865
2002-02-25,492.99321163517084
2002-02-26,495.2832467641862
2002-02-27,502.56739139700346
2002-02-28,505.230690402014
2002-03-01,509.2244701759356
2002-03-04,518.3630472716816
2002-03-05,517.4035527567723
2002-03-06,516.6593658514289
2002-03-07,525.3652964134784
2002-03-08,527.2354715430954
2002-03-11,532.7271727095683
2002-03-12,528.8120714592859
2002-03-13,523.5619237740376
2002-03-14,522.4404308014128
2002-03-15,524.2658065216481
2002-03-18,523.0817717100416
2002-03-19,525.3360693523222
2002-03-20,525.0522850854371
2002-03-21,525.1448312658354
2002-03-22,525.0382709699655
2002-03-25,524.2359838058557
2002-03-26,522.9485404384644
2002-03-27,528.6094242393003
2002-03-28,529.2961969870189
2002-03-29,526.3103212392688
2002-04-01,521.6920556802207
2002-04-02,522.5625127305228
2002-04-03,525.3377739208912
2002-04-04,527.4817458935948
2002-04-05,532.0189436279541
2002-04-08,532.9727218170334
2002-04-09,531.1304344546232
2002-04-10,533.2599067357185
2002-04-11,528.9434349037705
2002-04-12,528.3487110258659
2002-04-15,529.0826154811248
2002-04-16,532.1823679303955
2002-04-17,534.1466875250062
2002-04-18,535.1842727574821
2002-04-19,536.8496848249852
2002-04-22,539.2782406302387
2002-04-23,539.1250671911083
2002-04-24,538.6580681838701
2002-04-25,537.1290645734497
2002-04-26,536.4696177753996
2002-04-29,535.0698972264163
2002-04-30,533.9506177391042
2002-05-01,536.3089987993884
2002-05-02,538.4423701041212
2002-05-03,537.0396720502509
2002-05-06,534.6709750905849
2002-05-07,531.1832143554658
2002-05-08,534.3488372694944
2002-05-09,535.5531424813382
2002-05-10,535.1348492163997
2002-05-13,534.7594371618112
2002-05-14,537.4171181720963
2002-05-15,540.1080738016232
2002-05-16,543.0371462813728
2002-05-17,543.3644224352695
2002-05-20,546.3570712046643
2002-05-21,551.4365875389356
2002-05-22,550.0196216509506
2002-05-23,551.3223827048971
2002-05-24,553.1283085987709
2002-05-27,555.8237792611986
2002-05-28,553.4686130081923
2002-05-29,550.2952107657079
2002-05-30,549.2494189977235
2002-05-31,549.5825551661383
2002-06-03,550.4126841953471
2002-06-04,543.7725121208993
2002-06-05,544.6265210707504
2002-06-06,540.8893210964181
2002-06-07,537.0204875544159
2002-06-10,537.2320878984494
2002-06-11,538.6712282327516
2002-06-12,532.7724147975441
2002-06-13,528.0758803973246
2002-06-14,518.0661621977304
2002-06-17,517.8667384973207
2002-06-18,517.9627557464647
2002-06-19,508.996321306937
2002-06-20,504.76998872740944
2002-06-21,503.3908329607243
2002-06-24,497.46615948351257
2002-06-25,501.4619437415971
2002-06-26,489.64262952317216
2002-06-27,494.093938251137
2002-06-28,499.58723198591264
2002-07-01,502.0908291665902
2002-07-02,497.59088603871504
2002-07-03,496.70896934298173
2002-07-04,497.34293257824555
2002-07-05,505.1279825278589
2002-07-08,503.1631236569754
2002-07-09,502.98624391642073
2002-07-10,499.46927667598504
2002-07-11,490.65103682331863
2002-07-12,490.8751312432633
2002-07-15,478.4717516820455
2002-07-16,472.1028411141492
2002-07-17,474.7023331305927
2002-07-18,480.10257424491255
2002-07-19,472.9679657319652
2002-07-22,466.1411410978097
2002-07-23,464.2115170275632
2002-07-24,455.7321518816613
2002-07-25,456.97437431291104
2002-07-26,452.5061111717133
2002-07-29,461.43417824282875
2002-07-30,462.6459399609321
2002-07-31,463.8489152168231
