Date,MSCI World IMI Private Equity Select Fixed Basket 20 Index
2021-03-15,1155.0253832011751
2021-03-16,1164.9537437990787
2021-03-17,1167.725502820026
2021-03-18,1160.8982635035884
2021-03-19,1155.8821254349518
2021-03-22,1168.6985857656798
2021-03-23,1159.8350394004285
2021-03-24,1154.0780022142012
2021-03-25,1156.2902489153905
2021-03-26,1169.4734535484195
2021-03-29,1161.536895709192
2021-03-30,1169.4754045684733
2021-03-31,1163.0990985308463
2021-04-01,1181.057055292327
2021-04-02,1179.4016739938438
2021-04-05,1189.0366671896704
2021-04-06,1189.8117728046882
2021-04-07,1189.6411311765887
2021-04-08,1202.3409681584797
2021-04-09,1203.5143325870474
2021-04-12,1205.6236250571292
2021-04-13,1214.9255703574179
2021-04-14,1219.4637388729104
2021-04-15,1228.5522726895024
2021-04-16,1234.589963117723
2021-04-19,1231.2991891576364
2021-04-20,1210.7390082191182
2021-04-21,1216.2380024501551
2021-04-22,1223.1782744584689
2021-04-23,1238.6307577981338
2021-04-26,1244.8564093215446
2021-04-27,1253.200723086035
2021-04-28,1256.169910505444
2021-04-29,1260.9166100974478
2021-04-30,1250.2153947069037
2021-05-03,1254.938651176464
2021-05-04,1231.0748956515279
2021-05-05,1248.5508178477398
2021-05-06,1253.5793031668259
2021-05-07,1275.4511958196547
2021-05-10,1263.3353113236576
2021-05-11,1241.3702225724012
2021-05-12,1218.0292083375798
2021-05-13,1222.5655060499016
2021-05-14,1257.1815267337263
2021-05-17,1255.48143729537
2021-05-18,1266.9726081220645
2021-05-19,1254.1456585696642
2021-05-20,1276.849166830244
2021-05-21,1280.4836610412224
2021-05-24,1285.4565405434405
2021-05-25,1291.9375317322597
2021-05-26,1292.0652852134956
2021-05-27,1293.3162861695193
2021-05-28,1305.0013142452135
2021-05-31,1305.1546825836647
2021-06-01,1313.6163283055373
2021-06-02,1312.0737260938547
2021-06-03,1308.31117546763
2021-06-04,1316.0303186251401
2021-06-07,1315.516229041465
2021-06-08,1324.7460300592177
2021-06-09,1317.2571595108209
2021-06-10,1317.24360493371
2021-06-11,1324.4352500186542
2021-06-14,1322.6919061156548
2021-06-15,1323.8682980190126
2021-06-16,1334.1230018971494
2021-06-17,1315.8967382282713
2021-06-18,1290.035024512105
2021-06-21,1310.0311680425502
2021-06-22,1312.4055413149322
2021-06-23,1317.0332259278787
2021-06-24,1327.4044472139701
2021-06-25,1336.191829125798
2021-06-28,1333.2029185994054
2021-06-29,1336.3528306492187
2021-06-30,1318.0323711629217
2021-07-01,1321.3781404435847
2021-07-02,1329.9421658514718
2021-07-05,1323.7101875485805
2021-07-06,1326.6575488114402
2021-07-07,1333.4373142325567
2021-07-08,1308.7713820093427
2021-07-09,1327.1113958711373
2021-07-12,1345.6164941517268
2021-07-13,1339.0491197215692
2021-07-14,1334.9970747891773
2021-07-15,1335.9609009950639
2021-07-16,1333.402009877723
2021-07-19,1303.2694790902458
2021-07-20,1319.2830207275367
2021-07-21,1350.9805110788282
2021-07-22,1383.886775961493
2021-07-23,1390.4549339032471
2021-07-26,1384.2344040938422
2021-07-27,1377.2477936774856
2021-07-28,1392.3244541572542
2021-07-29,1425.8611977837852
2021-07-30,1411.7066969475227
2021-08-02,1422.4417533186572
2021-08-03,1415.4168885796375
2021-08-04,1437.2161752618458
2021-08-05,1439.8482784123805
2021-08-06,1430.5410392678189
2021-08-09,1434.2645695934057
2021-08-10,1440.263254562498
2021-08-11,1442.7279776461803
2021-08-12,1438.3022376697593
2021-08-13,1444.3455397662985
2021-08-16,1425.3355149171377
2021-08-17,1406.7134253849274
2021-08-18,1408.427298307778
2021-08-19,1372.774684086365
2021-08-20,1387.9313456155887
2021-08-23,1404.1113767784163
2021-08-24,1418.4152223869642
2021-08-25,1424.0086796133883
2021-08-26,1423.8667826105416
2021-08-27,1435.5246577107507
2021-08-30,1435.4600054409914
2021-08-31,1450.1000662501338
2021-09-01,1470.8098910587382
2021-09-02,1477.5753292260797
2021-09-03,1474.6404686775866
2021-09-06,1480.3496376496669
2021-09-07,1469.099312033797
2021-09-08,1452.9109024310678
2021-09-09,1446.1194456743801
2021-09-10,1445.1912584289535
2021-09-13,1438.2500515146453
2021-09-14,1440.547453333455
2021-09-15,1443.1058304563749
2021-09-16,1449.7672639393763
2021-09-17,1431.7344599830287
2021-09-20,1381.0753702735951
2021-09-21,1404.8354254019343
2021-09-22,1412.2705391309014
2021-09-23,1432.9355552499974
2021-09-24,1411.3558966440123
2021-09-27,1402.0864284912898
2021-09-28,1359.7719415779159
2021-09-29,1358.850940725539
2021-09-30,1356.254378031854
2021-10-01,1354.5333374855566
2021-10-04,1330.4459465818
2021-10-05,1352.9519969856453
2021-10-06,1342.556777020795
2021-10-07,1379.5561569405304
2021-10-08,1383.4156176441043
2021-10-11,1377.6867987383603
2021-10-12,1380.162536216818
2021-10-13,1399.0558173154352
2021-10-14,1427.4328715649453
2021-10-15,1440.5195322901523
2021-10-18,1439.668310622832
2021-10-19,1465.2830219801242
2021-10-20,1486.047659652772
2021-10-21,1506.8856081064873
2021-10-22,1524.0877976034578
2021-10-25,1527.740979363534
2021-10-26,1544.734589786341
2021-10-27,1528.7038922417719
2021-10-28,1552.4464150247054
2021-10-29,1537.8508510904485
2021-11-01,1540.312730068148
2021-11-02,1552.5017366984937
2021-11-03,1573.6844175491478
2021-11-04,1573.864260048362
2021-11-05,1569.3393993464647
2021-11-08,1562.3016353217815
2021-11-09,1565.9558819991482
2021-11-10,1539.5158167220702
2021-11-11,1547.5792712341968
2021-11-12,1572.977146680369
2021-11-15,1565.718725795636
2021-11-16,1571.9459089752174
2021-11-17,1570.5346408973471
2021-11-18,1571.1569894522959
2021-11-19,1573.0149824890268
2021-11-22,1556.0548390891156
2021-11-23,1528.2757053063854
2021-11-24,1529.6786830970493
2021-11-25,1537.9654392988537
2021-11-26,1494.2247429475267
2021-11-29,1517.0313889767738
2021-11-30,1489.0766722913547
2021-12-01,1503.1485318296695
2021-12-02,1497.896571423865
2021-12-03,1465.540599665038
2021-12-06,1471.9066926409844
2021-12-07,1523.7409073741194
2021-12-08,1512.4715735557354
2021-12-09,1500.913725877441
2021-12-10,1492.1895158654665
2021-12-13,1471.955147257999
2021-12-14,1452.5528945048684
2021-12-15,1464.9386013846442
2021-12-16,1462.0410470981826
2021-12-17,1455.487535810838
2021-12-20,1423.2115563171315
2021-12-21,1447.2019715550355
2021-12-22,1481.5894836306177
2021-12-23,1511.276142167283
2021-12-24,1509.8433116823023
2021-12-27,1522.4470587308542
2021-12-28,1514.5633065980373
2021-12-29,1508.6556526784293
2021-12-30,1511.8136198468185
2021-12-31,1517.1597520985504
2022-01-03,1504.6369765830163
2022-01-04,1516.180991921236
2022-01-05,1470.9299160188523
2022-01-06,1454.492461742527
2022-01-07,1445.3515003171067
2022-01-10,1422.0481018061896
2022-01-11,1461.0736050136154
2022-01-12,1491.9827327554417
2022-01-13,1477.6678918224611
2022-01-14,1451.4691489094118
2022-01-17,1452.7846727432313
2022-01-18,1412.1641071308723
2022-01-19,1402.5200304760408
2022-01-20,1417.8913409675547
2022-01-21,1387.202700027647
2022-01-24,1347.196778336109
2022-01-25,1336.800589862105
2022-01-26,1340.9778246778217
2022-01-27,1340.4743441697335
2022-01-28,1355.4686123363388
2022-01-31,1407.0257348561126
2022-02-01,1428.5793857884391
2022-02-02,1443.883582155488
2022-02-03,1413.9126537886084
2022-02-04,1407.7151380624853
2022-02-07,1414.305346658897
2022-02-08,1391.4721502568348
2022-02-09,1431.9118295563965
2022-02-10,1424.8280850747371
2022-02-11,1378.2396351075706
2022-02-14,1343.5899697193734
2022-02-15,1367.7306231659893
2022-02-16,1370.9911903785323
2022-02-17,1337.626562195064
2022-02-18,1319.5210939005412
2022-02-21,1299.1303297115755
2022-02-22,1295.4977083576587
2022-02-23,1274.6358818631275
2022-02-24,1249.2616496112475
2022-02-25,1298.4131103892823
2022-02-28,1303.745852867579
2022-03-01,1266.8713436726782
2022-03-02,1284.0913858258702
2022-03-03,1247.66389383102
2022-03-04,1195.8212351733903
2022-03-07,1147.6208845091767
2022-03-08,1145.7035412068228
2022-03-09,1215.1670729457553
2022-03-10,1205.0483909111908
2022-03-11,1204.3274647844264
2022-03-14,1177.5816003366544
2022-03-15,1168.803006594772
2022-03-16,1253.240361983548
2022-03-17,1276.7270239935451
2022-03-18,1301.2298391157753
2022-03-21,1288.7274270593384
2022-03-22,1312.2878278029877
2022-03-23,1282.3052753423585
2022-03-24,1279.734582819759
2022-03-25,1270.1374929083738
2022-03-28,1272.6279845807303
2022-03-29,1326.9098367905594
2022-03-30,1311.0869340690645
2022-03-31,1297.6846887921045
2022-04-01,1310.4334732892546
2022-04-04,1329.135589731051
2022-04-05,1304.0753192212626
2022-04-06,1262.4554878727595
2022-04-07,1244.843810039678
2022-04-08,1247.685162396917
2022-04-11,1230.470274103543
2022-04-12,1223.7635167063554
2022-04-13,1235.0713097024645
2022-04-14,1224.9256195419632
2022-04-15,1224.9604988892283
2022-04-18,1216.7351070111893
2022-04-19,1227.4773233182705
2022-04-20,1251.0191111481504
2022-04-21,1212.3529899493087
2022-04-22,1177.2669439793292
2022-04-25,1158.2370551042864
2022-04-26,1118.036150652579
2022-04-27,1114.9375142772587
2022-04-28,1125.658209317451
2022-04-29,1121.896438707292
2022-05-02,1121.0126988766626
2022-05-03,1127.0606336328212
2022-05-04,1134.7904710576947
2022-05-05,1104.7870521733334
2022-05-06,1087.5302540948808
2022-05-09,1037.8962966629433
2022-05-10,1049.7605782116236
2022-05-11,1063.0143437267793
2022-05-12,1051.284159870122
2022-05-13,1092.309235948728
2022-05-16,1083.4342852839243
2022-05-17,1120.9405010914193
2022-05-18,1087.4406989388758
2022-05-19,1081.5742149484424
2022-05-20,1096.2545400142596
2022-05-23,1111.1846098193082
2022-05-24,1090.6870959495873
2022-05-25,1103.2894553222786
2022-05-26,1138.4864266636073
2022-05-27,1173.12864115856
2022-05-30,1191.3971788701592
2022-05-31,1170.3542596123282
2022-06-01,1150.7934276056988
2022-06-02,1176.2226601463287
2022-06-03,1164.2277553305755
2022-06-06,1176.248160728383
2022-06-07,1173.3686275565337
2022-06-08,1170.214666042095
2022-06-09,1140.8433305146043
2022-06-10,1094.978004841022
2022-06-13,1033.9793630069041
2022-06-14,1016.2948584832643
2022-06-15,1039.509063053732
2022-06-16,993.5360154518446
2022-06-17,999.5708502801068
2022-06-20,1002.6914201777042
2022-06-21,1016.523969100013
2022-06-22,1014.9767969167889
2022-06-23,1023.4765626122087
2022-06-24,1056.519663859139
2022-06-27,1091.5315060170835
2022-06-28,1073.605242940191
2022-06-29,1060.2674699726838
2022-06-30,1048.8346323008416
2022-07-01,1056.8756994582768
2022-07-04,1058.87459380906
2022-07-05,1064.152881321287
2022-07-06,1065.3026947453916
2022-07-07,1100.8629417232787
2022-07-08,1086.6043823136342
2022-07-11,1069.25436038692
2022-07-12,1073.79670217614
2022-07-13,1056.8306029069124
2022-07-14,1037.5873495085423
2022-07-15,1054.6531772001606
2022-07-18,1076.3437148301412
2022-07-19,1108.507231114399
2022-07-20,1122.824593269164
2022-07-21,1136.087763044064
2022-07-22,1135.474074969893
2022-07-25,1132.5898981786104
2022-07-26,1109.779295504442
2022-07-27,1122.2494563959203
2022-07-28,1160.6504614352125
2022-07-29,1173.2101635541912
2022-08-01,1175.2379171259238
2022-08-02,1143.6605031809197
2022-08-03,1157.0055242318044
2022-08-04,1168.3265769421905
2022-08-05,1145.0876807932505
2022-08-08,1159.2785588263414
2022-08-09,1139.917513680313
2022-08-10,1189.9884683337443
2022-08-11,1194.4166092032854
2022-08-12,1191.301927919679
2022-08-15,1191.7165763836654
2022-08-16,1189.527099991506
2022-08-17,1177.887870063434
2022-08-18,1177.117669404389
2022-08-19,1145.480179861702
2022-08-22,1127.3028532391713
2022-08-23,1128.999566258803
2022-08-24,1133.1909229708194
2022-08-25,1160.4709092226396
2022-08-26,1117.7049256392115
2022-08-29,1102.3389320466586
2022-08-30,1092.0881398920783
2022-08-31,1089.9002916128106
2022-09-01,1059.9728777772873
2022-09-02,1074.5247623600146
2022-09-05,1065.5966258143073
2022-09-06,1061.4080340744163
2022-09-07,1071.0033673006799
2022-09-08,1085.0007910670975
2022-09-09,1111.5814629778947
2022-09-12,1134.601982762393
2022-09-13,1088.400428324802
2022-09-14,1087.9816173917002
2022-09-15,1079.0463807414721
2022-09-16,1057.8690423650476
2022-09-19,1064.0639725024446
2022-09-20,1039.8320467443998
2022-09-21,1022.7727828566144
2022-09-22,987.2596765286737
2022-09-23,958.3177254035663
2022-09-26,949.7803703090184
2022-09-27,943.460101760522
2022-09-28,959.6885548701763
2022-09-29,935.4612226658172
2022-09-30,942.9267830112645
2022-10-03,963.2443572782681
2022-10-04,1021.1643689898328
2022-10-05,1004.0658537627346
2022-10-06,999.4075341673228
2022-10-07,959.51202182633
2022-10-10,946.7079310254802
2022-10-11,931.1435036106906
2022-10-12,928.0636006054378
2022-10-13,933.8319377125692
2022-10-14,926.8350004448596
2022-10-17,957.8642214659213
2022-10-18,976.7154781536681
2022-10-19,949.1085990129765
2022-10-20,940.8490737799787
2022-10-21,941.157891253238
2022-10-24,935.958401000571
2022-10-25,974.7874417429122
2022-10-26,991.5318811598927
2022-10-27,993.634129032946
2022-10-28,990.8476283973074
2022-10-31,985.8418947854169
2022-11-01,1007.6450325269981
2022-11-02,1005.8031309451761
2022-11-03,984.483376475906
2022-11-04,1022.1919580173743
2022-11-07,1041.4133285727637
2022-11-08,1049.606861289194
2022-11-09,1025.5422190777065
2022-11-10,1115.8332911902364
2022-11-11,1162.7664074880706
2022-11-14,1125.9740270413067
2022-11-15,1139.5095021361076
2022-11-16,1117.0986202398783
2022-11-17,1102.7318615893714
2022-11-18,1106.3204131826624
2022-11-21,1092.9226522481724
2022-11-22,1096.196984979425
2022-11-23,1114.7619401231218
2022-11-24,1126.4992862739523
2022-11-25,1126.3461401285545
2022-11-28,1112.1563774727585
2022-11-29,1108.3651944129142
2022-11-30,1132.2319361425764
2022-12-01,1139.2463201928788
2022-12-02,1124.3477158846401
2022-12-05,1108.1897076449955
2022-12-06,1088.0273867157514
2022-12-07,1078.3000335406557
2022-12-08,1088.2011373401574
2022-12-09,1093.3785010564025
2022-12-12,1094.9292075957107
2022-12-13,1127.5265346281183
2022-12-14,1120.7467911604112
2022-12-15,1085.0005479445924
2022-12-16,1058.1487116404846
2022-12-19,1045.6821322882038
2022-12-20,1043.8220591984073
2022-12-21,1066.7795316230126
2022-12-22,1052.0924147269504
2022-12-23,1057.0486320325588
2022-12-26,1057.2623345389802
2022-12-27,1057.6634156876778
2022-12-28,1046.4283793561285
2022-12-29,1069.1923325578487
2022-12-30,1058.4538524914508
2023-01-02,1064.6415946067475
2023-01-03,1073.1306510799393
2023-01-04,1102.7761433690755
2023-01-05,1083.0160999911643
2023-01-06,1105.071836637961
2023-01-09,1135.234363560728
2023-01-10,1134.386717464397
2023-01-11,1161.9924126893827
2023-01-12,1177.552094248606
2023-01-13,1186.9949914056087
2023-01-16,1190.7894344876206
2023-01-17,1193.6092896118596
2023-01-18,1188.79169584793
2023-01-19,1154.7342288774016
2023-01-20,1182.489805856346
2023-01-23,1204.871655145574
2023-01-24,1202.4608330524422
2023-01-25,1199.945058974755
2023-01-26,1231.0050963385393
2023-01-27,1241.3710019284924
2023-01-30,1214.5656290865159
2023-01-31,1219.0622876195953
2023-02-01,1230.3526863415009
2023-02-02,1266.2584779411695
2023-02-03,1254.196987239147
2023-02-06,1224.2081367675135
2023-02-07,1236.6829804188037
2023-02-08,1235.0154713165107
2023-02-09,1231.0466288510233
2023-02-10,1222.9178323945569
2023-02-13,1243.410983278067
2023-02-14,1238.704946412367
2023-02-15,1241.4341176335447
2023-02-16,1229.8403170195688
2023-02-17,1218.506398313302
2023-02-20,1222.7152428652555
2023-02-21,1193.0228755028506
2023-02-22,1185.5174383034655
2023-02-23,1189.0895116394893
2023-02-24,1169.634248003176
2023-02-27,1182.7496463348398
2023-02-28,1184.1845872108058
2023-03-01,1185.86696503256
2023-03-02,1182.524923120903
2023-03-03,1200.995938088795
2023-03-06,1203.9772715588958
2023-03-07,1173.5175692330738
2023-03-08,1177.7452362332874
2023-03-09,1146.172116942905
2023-03-10,1096.768129651411
2023-03-13,1082.2987018874674
2023-03-14,1099.6225051538781
2023-03-15,1070.3062094994511
2023-03-16,1084.97833662145
2023-03-17,1063.2431742854099
2023-03-20,1071.6662269596295
2023-03-21,1107.3473114805427
2023-03-22,1102.9220319804588
2023-03-23,1118.6815015791335
2023-03-24,1105.0729171321802
2023-03-27,1106.5854427285908
2023-03-28,1111.5077664420407
2023-03-29,1133.2771991965665
2023-03-30,1148.6752058226828
2023-03-31,1166.0157027589971
2023-04-03,1156.0601432636806
2023-04-04,1149.0187792950558
2023-04-05,1134.380112796795
2023-04-06,1136.8213282873346
2023-04-07,1137.3142746859692
2023-04-10,1134.23819226809
2023-04-11,1149.7726149087614
2023-04-12,1143.7622592788593
2023-04-13,1169.9404240584522
2023-04-14,1171.0265229295758
2023-04-17,1172.4037213074541
2023-04-18,1188.2384914798827
2023-04-19,1192.67941787784
2023-04-20,1187.7532985632213
2023-04-21,1179.3183515607423
2023-04-24,1179.8849874310017
2023-04-25,1157.9707730913478
2023-04-26,1150.547699732499
2023-04-27,1166.9117197950095
2023-04-28,1187.5841997320297
2023-05-01,1183.0124628782014
2023-05-02,1151.3681513490856
2023-05-03,1153.9518362754466
2023-05-04,1130.9930043190527
2023-05-05,1156.2011094990633
2023-05-08,1154.8379917578611
2023-05-09,1142.847540688137
2023-05-10,1143.8071069299813
2023-05-11,1147.404592266301
2023-05-12,1136.174475239861
2023-05-15,1151.6621641269865
2023-05-16,1136.5564101014174
2023-05-17,1150.9175781357912
2023-05-18,1146.1719791360795
2023-05-19,1155.2692359579353
2023-05-22,1165.8720174312339
2023-05-23,1156.881688371704
2023-05-24,1132.5534425139838
2023-05-25,1132.7614004381232
2023-05-26,1150.0328006698392
2023-05-29,1147.7994599452013
2023-05-30,1150.9105318483298
2023-05-31,1139.2221829516357
2023-06-01,1156.152680773274
2023-06-02,1182.5463190580417
2023-06-05,1174.3771061396328
2023-06-06,1188.3237706118296
2023-06-07,1189.0103470883528
2023-06-08,1196.727459361215
2023-06-09,1198.573794477516
2023-06-12,1208.185935097284
2023-06-13,1229.8319586905823
2023-06-14,1235.7441230275058
2023-06-15,1250.3332418205368
2023-06-16,1246.3509623395378
2023-06-19,1236.302398237142
2023-06-20,1217.442726617605
2023-06-21,1206.355349289723
2023-06-22,1198.3435951590766
2023-06-23,1174.8494304257295
2023-06-26,1178.6439483949287
2023-06-27,1204.0671163160205
2023-06-28,1211.756100213249
2023-06-29,1215.102062206885
2023-06-30,1231.6955984996782
2023-07-03,1233.306497631194
2023-07-04,1233.909405464067
2023-07-05,1214.2389358741043
2023-07-06,1181.8922334671072
2023-07-07,1199.4904843034724
2023-07-10,1200.6454651873307
2023-07-11,1221.2764476069517
2023-07-12,1252.611935375689
2023-07-13,1292.7875122881746
2023-07-14,1304.3592784287612
2023-07-17,1297.8019087240712
2023-07-18,1313.7111240474187
2023-07-19,1322.7229715577528
2023-07-20,1312.9040146767493
2023-07-21,1307.978941392986
2023-07-24,1311.4729533904328
2023-07-25,1319.2281825676223
2023-07-26,1317.7829564213084
2023-07-27,1309.2528900505501
2023-07-28,1323.7187660054385
2023-07-31,1320.3986844430372
2023-08-01,1313.634119624234
2023-08-02,1278.1894150412395
2023-08-03,1279.1028812772936
2023-08-04,1292.6524558073927
2023-08-07,1293.612442270835
2023-08-08,1276.51002907535
2023-08-09,1272.3134182355338
2023-08-10,1295.835386358305
2023-08-11,1272.5008258806188
2023-08-14,1270.4188383080816
2023-08-15,1256.3284296626646
2023-08-16,1244.461685622831
2023-08-17,1234.1324320710032
2023-08-18,1240.0573373445377
2023-08-21,1236.1344145434334
2023-08-22,1233.067736308979
2023-08-23,1246.5407962513952
2023-08-24,1240.7508212612418
2023-08-25,1235.2696383372897
2023-08-28,1253.5281051763288
2023-08-29,1278.9581003182075
2023-08-30,1284.9553704515115
2023-08-31,1293.0351165228014
2023-09-01,1291.6277700936812
2023-09-04,1294.7894050030527
2023-09-05,1301.206885340205
2023-09-06,1295.3827049361212
2023-09-07,1292.7975423877401
2023-09-08,1305.6318231258165
2023-09-11,1318.237405244638
2023-09-12,1318.1200359700154
2023-09-13,1319.277167847458
2023-09-14,1329.923924041822
2023-09-15,1337.0739000845404
2023-09-18,1327.5229461762035
2023-09-19,1328.489484204194
2023-09-20,1329.7293528794326
2023-09-21,1286.7495374246048
2023-09-22,1294.1674250584315
2023-09-25,1290.0383154966617
2023-09-26,1268.388347212332
2023-09-27,1264.4171061603472
2023-09-28,1276.2848562202216
2023-09-29,1270.8424194499585
2023-10-02,1250.8193144457189
2023-10-03,1220.2764710040713
2023-10-04,1225.830721842218
2023-10-05,1235.8172723329685
2023-10-06,1257.1410360214222
2023-10-09,1253.4461564731907
2023-10-10,1282.852381063684
2023-10-11,1298.210316092634
2023-10-12,1280.990260395994
2023-10-13,1261.9366715360632
2023-10-16,1272.6828108306775
2023-10-17,1274.5239715937596
2023-10-18,1243.224643651977
2023-10-19,1204.7533735827772
2023-10-20,1187.5827489448916
2023-10-23,1187.52222196182
2023-10-24,1199.2380217076648
2023-10-25,1178.0224893707575
2023-10-26,1172.5462529542626
2023-10-27,1164.652525619493
2023-10-30,1171.4054302966595
2023-10-31,1165.5644380666129
2023-11-01,1196.5701164428554
2023-11-02,1225.7849008076314
2023-11-03,1260.6375197683763
2023-11-06,1246.9529435958045
2023-11-07,1249.9489667205198
2023-11-08,1258.0111218481957
2023-11-09,1261.922492873739
2023-11-10,1259.5852879597983
2023-11-13,1266.8151003409746
2023-11-14,1317.7214040283309
2023-11-15,1334.4088070581763
2023-11-16,1321.1399100359865
2023-11-17,1334.7956237992032
2023-11-20,1352.067013173036
2023-11-21,1343.1776327225539
2023-11-22,1351.668077987385
2023-11-23,1357.2126066203803
2023-11-24,1363.9887258137283
2023-11-27,1359.005051218109
2023-11-28,1368.157811076487
2023-11-29,1398.1079467833317
2023-11-30,1403.1674808933794
2023-12-01,1411.7301456212629
2023-12-04,1407.5066941115506
2023-12-05,1403.9322964726637
2023-12-06,1405.803441085421
2023-12-07,1413.4989788804394
2023-12-08,1417.2525265122931
2023-12-11,1421.0550433770925
2023-12-12,1425.3643342143748
2023-12-13,1449.7335303435252
2023-12-14,1505.1147559313058
2023-12-15,1506.2156119300646
2023-12-18,1495.2191227380558
2023-12-19,1517.566228894649
2023-12-20,1500.8188429375832
2023-12-21,1508.388379162816
2023-12-22,1495.3446331576133
2023-12-25,1495.2210422785163
2023-12-26,1500.8794344126861
2023-12-27,1519.14929283263
2023-12-28,1524.0389194003142
2023-12-29,1513.9967673039034
2024-01-01,1513.9967673039032
2024-01-02,1482.0603622605388
2024-01-03,1453.7679616934124
2024-01-04,1468.9752162995023
2024-01-05,1467.7905693588903
2024-01-08,1477.1759498922938
2024-01-09,1463.4516289158666
2024-01-10,1474.5718758386217
2024-01-11,1460.829565961315
2024-01-12,1469.0959215752212
2024-01-15,1462.7987596697221
2024-01-16,1448.975516141633
2024-01-17,1431.1467416126627
2024-01-18,1439.0289018444512
2024-01-19,1460.946252147292
2024-01-22,1474.9985203864735
2024-01-23,1469.9865901227947
2024-01-24,1491.8382701958044
2024-01-25,1510.6492267773344
2024-01-26,1520.2175944259602
2024-01-29,1528.4046904522882
2024-01-30,1534.1755364199635
2024-01-31,1523.7037909904363
2024-02-01,1514.7774365995097
2024-02-02,1522.4508396740605
2024-02-05,1503.2293963546958
2024-02-06,1533.7902689630853
2024-02-07,1550.3822126214116
2024-02-08,1574.6993846037783
2024-02-09,1583.404685189495
2024-02-12,1593.9325770585813
2024-02-13,1558.4107031279545
2024-02-14,1571.9176479957257
2024-02-15,1590.5904671839555
2024-02-16,1590.2473249691777
2024-02-19,1592.132418894096
2024-02-20,1575.0971001248015
2024-02-21,1572.937887224385
2024-02-22,1595.9735513668359
2024-02-23,1595.4914126597653
2024-02-26,1594.6975818304488
2024-02-27,1597.6173026803526
2024-02-28,1592.4130045553331
2024-02-29,1603.6590302975585
2024-03-01,1610.3043592499878
2024-03-04,1602.695073123677
2024-03-05,1589.6723071954777
2024-03-06,1600.9598527208993
2024-03-07,1618.356045217219
2024-03-08,1619.8003007060336
2024-03-11,1610.7202926255336
2024-03-12,1629.3309060925076
2024-03-13,1631.545385543427
2024-03-14,1611.1826814535343
2024-03-15,1609.874052595522
2024-03-18,1599.536186877588
2024-03-19,1601.49640192595
2024-03-20,1621.6347606327988
2024-03-21,1662.5288195847738
2024-03-22,1643.3200886425168
2024-03-25,1642.290081585064
2024-03-26,1643.7642198109272
2024-03-27,1649.2948079121195
2024-03-28,1651.214351652753
2024-03-29,1651.2401646813448
2024-04-01,1637.5818432392236
2024-04-02,1617.9867983331917
2024-04-03,1632.4029810168777
2024-04-04,1630.6425375040496
2024-04-05,1634.2952127234773
2024-04-08,1651.302623224049
2024-04-09,1645.445400992475
2024-04-10,1623.7004840588463
2024-04-11,1622.7396794344122
2024-04-12,1597.6669413335896
2024-04-15,1583.5554435194285
2024-04-16,1568.6087301116972
2024-04-17,1569.2050667658814
2024-04-18,1556.0873855285508
2024-04-19,1549.9121841319877
2024-04-22,1577.1749994093698
