Date,WORLD SRI
2008-05-22,1268.20008044
2008-05-23,1256.06411381
2008-05-26,1250.79897363
2008-05-27,1253.60723307
2008-05-28,1257.82134896
2008-05-29,1265.00292262
2008-05-30,1273.07943552
2008-06-02,1265.2039427
2008-06-03,1261.60559392
2008-06-04,1262.48794908
2008-06-05,1270.6185855
2008-06-06,1255.00285505
2008-06-09,1248.06696903
2008-06-10,1230.82663732
2008-06-11,1220.32762091
2008-06-12,1215.54914694
2008-06-13,1224.3044327
2008-06-16,1230.69291711
2008-06-17,1229.98404492
2008-06-18,1217.97693162
2008-06-19,1211.91116772
2008-06-20,1196.31121527
2008-06-23,1190.77510473
2008-06-24,1187.06450954
2008-06-25,1193.46647071
2008-06-26,1175.18106374
2008-06-27,1167.91415741
2008-06-30,1170.29996935
2008-07-01,1161.95758548
2008-07-02,1149.2224225
2008-07-03,1149.23982833
2008-07-04,1143.08584746
2008-07-07,1141.08814012
2008-07-08,1140.33823397
2008-07-09,1139.58822518
2008-07-10,1138.46065941
2008-07-11,1125.54753743
2008-07-14,1122.75869904
2008-07-15,1110.85547029
2008-07-16,1124.97047315
2008-07-17,1144.54448487
2008-07-18,1148.61660941
2008-07-21,1150.52005114
2008-07-22,1157.54320405
2008-07-23,1164.01334855
2008-07-24,1148.48078413
2008-07-25,1143.43447023
2008-07-28,1131.36454711
2008-07-29,1137.29995386
2008-07-30,1152.38591872
2008-07-31,1150.91779332
2008-08-01,1138.27734247
2008-08-04,1130.73412103
2008-08-05,1148.47550131
2008-08-06,1157.70241186
2008-08-07,1144.52653099
2008-08-08,1148.26273745
2008-08-11,1159.82177882
2008-08-12,1150.04766493
2008-08-13,1133.16353881
2008-08-14,1136.83573621
2008-08-15,1135.42423805
2008-08-18,1130.70619327
2008-08-19,1111.24364108
2008-08-20,1116.72135362
2008-08-21,1119.80080113
2008-08-22,1128.68001587
2008-08-25,1119.75808234
2008-08-26,1114.68163585
2008-08-27,1120.99219064
2008-08-28,1135.75736325
2008-08-29,1133.45989689
2008-09-01,1124.26727148
2008-09-02,1121.83583073
2008-09-03,1114.32781125
2008-09-04,1086.28436599
2008-09-05,1076.10465454
2008-09-08,1105.67676735
2008-09-09,1081.24803616
2008-09-10,1081.06290383
2008-09-11,1078.78157763
2008-09-12,1097.36449998
2008-09-15,1066.65551374
2008-09-16,1060.01074872
2008-09-17,1035.13425296
2008-09-18,1056.39655151
2008-09-19,1107.06118908
2008-09-22,1090.96090174
2008-09-23,1078.62205684
2008-09-24,1077.3890066
2008-09-25,1089.19516558
2008-09-26,1082.54510956
2008-09-29,1017.47277783
2008-09-30,1024.61839998
2008-10-01,1027.00328474
2008-10-02,991.31978765
2008-10-03,987.48372457
2008-10-06,931.05853674
2008-10-07,908.80494561
2008-10-08,877.03890346
2008-10-09,840.80706812
2008-10-10,801.20485463
2008-10-13,869.30860644
2008-10-14,895.9162342
2008-10-15,840.51741575
2008-10-16,824.79398334
2008-10-17,835.28991825
2008-10-20,863.36548302
2008-10-21,849.95057563
2008-10-22,796.95745503
2008-10-23,793.08769346
2008-10-24,758.10743021
2008-10-27,722.65170476
2008-10-28,764.60445238
2008-10-29,793.51599267
2008-10-30,820.86544024
2008-10-31,828.57371432
2008-11-03,832.37906973
2008-11-04,873.66504757
2008-11-05,855.14749682
2008-11-06,807.37491107
2008-11-07,817.37103976
2008-11-10,820.34450671
2008-11-11,787.83218378
2008-11-12,760.31187338
2008-11-13,778.17848731
2008-11-14,767.88311603
2008-11-17,749.2685992
2008-11-18,752.48057941
2008-11-19,721.31811262
2008-11-20,680.03755126
2008-11-21,698.27513544
2008-11-24,743.61187152
2008-11-25,753.17569779
2008-11-26,760.17325658
2008-11-27,767.16600933
2008-11-28,774.24416838
2008-12-01,722.3718382
2008-12-02,734.03854223
2008-12-03,747.42421571
2008-12-04,733.93473016
2008-12-05,738.08986437
2008-12-08,776.44982335
2008-12-09,768.0895166
2008-12-10,775.27105106
2008-12-11,768.48958841
2008-12-12,762.12989731
2008-12-15,768.64003941
2008-12-16,790.73229173
2008-12-17,802.63429291
2008-12-18,799.19394811
2008-12-19,789.40567168
2008-12-22,777.79484172
2008-12-23,774.51996883
2008-12-24,775.28846669
2008-12-25,776.73138094
2008-12-26,779.97241942
2008-12-29,786.78560409
2008-12-30,799.80495097
2008-12-31,803.20537051
2009-01-01,803.20537051
2009-01-02,823.09569003
2009-01-05,821.14019026
2009-01-06,827.54730979
2009-01-07,822.09841154
2009-01-08,818.90287953
2009-01-09,806.5284722
2009-01-12,790.70553907
2009-01-13,776.35917287
2009-01-14,754.40902675
2009-01-15,744.01270177
2009-01-16,752.35175127
2009-01-19,746.3104103
2009-01-20,713.55011519
2009-01-21,727.07207226
2009-01-22,719.8711354
2009-01-23,711.95863956
2009-01-26,723.6736605
2009-01-27,735.62550537
2009-01-28,760.77057619
2009-01-29,743.46334784
2009-01-30,726.71912797
2009-02-02,715.88711386
2009-02-03,730.64176961
2009-02-04,731.39440171
2009-02-05,733.21219899
2009-02-06,750.88186542
2009-02-09,756.69116897
2009-02-10,730.65538407
2009-02-11,730.47869233
2009-02-12,721.87762908
2009-02-13,721.76238625
2009-02-16,715.85424861
2009-02-17,686.20337576
2009-02-18,680.84140159
2009-02-19,677.74167665
2009-02-20,662.69952529
2009-02-23,651.65612066
2009-02-24,659.87407974
2009-02-25,657.43082145
2009-02-26,660.26221124
2009-02-27,650.42069055
2009-03-02,620.76822259
2009-03-03,615.15890903
2009-03-04,628.2272911
2009-03-05,607.73793286
2009-03-06,603.63769707
2009-03-09,594.41957441
2009-03-10,624.21800456
2009-03-11,633.33770027
2009-03-12,643.5848268
2009-03-13,656.6310399
2009-03-16,664.96037725
2009-03-17,676.05902096
2009-03-18,685.94213131
2009-03-19,698.46144474
2009-03-20,688.5930248
2009-03-23,723.49494889
2009-03-24,719.02778926
2009-03-25,724.10952289
2009-03-26,734.01581594
2009-03-27,720.97619062
2009-03-30,692.96275586
2009-03-31,704.50323006
2009-04-01,716.53256258
2009-04-02,747.53628516
2009-04-03,749.88893795
2009-04-06,742.63403641
2009-04-07,729.00755324
2009-04-08,730.44844881
2009-04-09,757.37141547
2009-04-10,758.22604172
2009-04-13,760.5615986
2009-04-14,758.11122295
2009-04-15,759.7302813
2009-04-16,771.10651951
2009-04-17,778.59882385
2009-04-20,750.64150623
2009-04-21,757.24411137
2009-04-22,755.76320697
2009-04-23,761.77076891
2009-04-24,779.21279438
2009-04-27,773.54863571
2009-04-28,763.34854184
2009-04-29,779.90462361
2009-04-30,786.6007182
2009-05-01,788.5891982
2009-05-04,814.44678086
2009-05-05,813.81613259
2009-05-06,826.51762735
2009-05-07,825.52507069
2009-05-08,842.38518675
2009-05-11,833.65610477
2009-05-12,833.44268703
2009-05-13,815.16461353
2009-05-14,816.20121589
2009-05-15,819.05351109
2009-05-18,833.15122086
2009-05-19,844.31633514
2009-05-20,848.58193721
2009-05-21,835.49938309
2009-05-22,840.28018362
2009-05-25,841.40554435
2009-05-26,854.81741283
2009-05-27,847.12685883
2009-05-28,848.75969929
2009-05-29,862.31538252
2009-06-01,884.18264484
2009-06-02,889.30642068
2009-06-03,876.08538148
2009-06-04,876.37731839
2009-06-05,871.965918
2009-06-08,866.64247756
2009-06-09,873.8801383
2009-06-10,876.93898317
2009-06-11,885.91332928
2009-06-12,883.68519207
2009-06-15,860.35624513
2009-06-16,852.12341116
2009-06-17,843.22714912
2009-06-18,849.12330653
2009-06-19,855.44200695
2009-06-22,834.41101383
2009-06-23,832.22132742
2009-06-24,844.31101918
2009-06-25,851.07769692
2009-06-26,858.39284423
2009-06-29,865.86342952
2009-06-30,858.99340627
2009-07-01,867.80025622
2009-07-02,846.70017292
2009-07-03,845.51001512
2009-07-06,842.22296505
2009-07-07,834.78571761
2009-07-08,826.96082929
2009-07-09,830.8433094
2009-07-10,825.82638043
2009-07-13,836.08401245
2009-07-14,846.17154668
2009-07-15,869.07054039
2009-07-16,877.97496171
2009-07-17,881.69696995
2009-07-20,893.59094012
2009-07-21,902.97963824
2009-07-22,902.84870949
2009-07-23,916.77698946
2009-07-24,921.35256336
2009-07-27,925.82040489
2009-07-28,923.43853867
2009-07-29,920.76081189
2009-07-30,934.80322516
2009-07-31,941.06697132
2009-08-03,959.20568016
2009-08-04,959.92413003
2009-08-05,957.56496207
2009-08-06,954.1778709
2009-08-07,957.63262608
2009-08-10,956.13346788
2009-08-11,945.82772805
2009-08-12,953.81484448
2009-08-13,967.16441756
2009-08-14,961.27904617
2009-08-17,934.3315438
2009-08-18,944.10541742
2009-08-19,949.12732869
2009-08-20,960.11178186
2009-08-21,973.28335215
2009-08-24,979.72255468
2009-08-25,982.88346244
2009-08-26,978.47709631
2009-08-27,977.73257086
2009-08-28,985.75640377
2009-08-31,980.01081496
2009-09-01,963.64319152
2009-09-02,956.55490206
2009-09-03,960.02711149
2009-09-04,968.86101015
2009-09-07,978.69684878
2009-09-08,991.61219733
2009-09-09,999.18359958
2009-09-10,1007.91077475
2009-09-11,1013.57182217
2009-09-14,1010.25298867
2009-09-15,1013.542904
2009-09-16,1030.83407046
2009-09-17,1034.27971253
2009-09-18,1031.78851872
2009-09-21,1021.92815829
2009-09-22,1032.84055375
2009-09-23,1029.26817886
2009-09-24,1017.22597767
2009-09-25,1013.84048264
2009-09-28,1022.65721993
2009-09-29,1019.51970211
2009-09-30,1023.2166813
2009-10-01,1000.07665189
2009-10-02,986.62392989
2009-10-05,996.24257501
2009-10-06,1017.25036005
2009-10-07,1019.65341349
2009-10-08,1034.0649368
2009-10-09,1037.73209155
2009-10-12,1043.99164749
2009-10-13,1039.7108084
2009-10-14,1056.67201936
2009-10-15,1058.98362407
2009-10-16,1048.39604353
2009-10-19,1061.30876336
2009-10-20,1059.70535952
2009-10-21,1055.64591898
2009-10-22,1056.35097494
2009-10-23,1048.02735193
2009-10-26,1036.65940376
2009-10-27,1026.44767731
2009-10-28,1005.31592386
2009-10-29,1023.09997721
2009-10-30,1006.06201872
2009-11-02,1008.60113717
2009-11-03,1002.15259748
2009-11-04,1014.30393247
2009-11-05,1027.35458976
2009-11-06,1030.37444423
2009-11-09,1053.39432802
2009-11-10,1052.25568639
2009-11-11,1058.0312529
2009-11-12,1049.37737039
2009-11-13,1054.30348486
2009-11-16,1069.11166493
2009-11-17,1063.7106867
2009-11-18,1067.98759059
2009-11-19,1049.70755467
2009-11-20,1044.64325062
2009-11-23,1061.29932274
2009-11-24,1055.30379384
2009-11-25,1064.71792364
2009-11-26,1049.00506664
2009-11-27,1041.02491715
2009-11-30,1047.32638015
2009-12-01,1069.01002449
2009-12-02,1069.59170126
2009-12-03,1066.62784961
2009-12-04,1064.15993663
2009-12-07,1060.61594091
2009-12-08,1048.3107057
2009-12-09,1045.65164879
2009-12-10,1049.59547369
2009-12-11,1050.54890774
2009-12-14,1060.13866395
2009-12-15,1053.62337655
2009-12-16,1060.91868481
2009-12-17,1042.64491148
2009-12-18,1040.20617301
2009-12-21,1050.4456449
2009-12-22,1054.08087101
2009-12-23,1059.10293816
2009-12-24,1064.2895139
2009-12-25,1063.50974446
2009-12-28,1067.90753941
2009-12-29,1070.15699762
2009-12-30,1064.48467872
2009-12-31,1062.78364235
2010-01-01,1062.78364235
2010-01-04,1080.69551619
2010-01-05,1082.75509438
2010-01-06,1082.75918937
2010-01-07,1082.67153675
2010-01-08,1087.77505316
2010-01-11,1096.66126401
2010-01-12,1091.55849286
2010-01-13,1095.11315121
2010-01-14,1102.726554
2010-01-15,1091.51097391
2010-01-18,1093.99375422
2010-01-19,1097.44228572
2010-01-20,1079.86066193
2010-01-21,1068.06192588
2010-01-22,1053.3553122
2010-01-25,1053.86040005
2010-01-26,1047.26570437
2010-01-27,1044.23809031
2010-01-28,1034.58738135
2010-01-29,1026.28561664
2010-02-01,1035.72879801
2010-02-02,1050.67081528
2010-02-03,1045.6431223
2010-02-04,1017.44004422
2010-02-05,1007.30966729
2010-02-08,1003.77297014
2010-02-09,1010.23487817
2010-02-10,1012.28527726
2010-02-11,1017.98199323
2010-02-12,1017.32620386
2010-02-15,1017.10738632
2010-02-16,1032.79289506
2010-02-17,1041.43536175
2010-02-18,1045.88199244
2010-02-19,1041.28205247
2010-02-22,1047.33389179
2010-02-23,1036.96473102
2010-02-24,1040.14896347
2010-02-25,1030.8799014
2010-02-26,1039.0250514
2010-03-01,1045.24819662
2010-03-02,1054.1146724
2010-03-03,1062.42067664
2010-03-04,1060.70537122
2010-03-05,1074.51916013
2010-03-08,1078.74086987
2010-03-09,1077.00048857
2010-03-10,1081.89510664
2010-03-11,1084.29402872
2010-03-12,1089.85148499
2010-03-15,1086.71275258
2010-03-16,1096.14873702
2010-03-17,1103.88684605
2010-03-18,1098.51799741
2010-03-19,1094.04982191
2010-03-22,1096.24754887
2010-03-23,1104.42934536
2010-03-24,1092.72287968
2010-03-25,1094.94318002
2010-03-26,1096.69181332
2010-03-29,1103.04334377
2010-03-30,1103.70995238
2010-03-31,1103.05074804
2010-04-01,1113.98190142
2010-04-02,1114.6305498
2010-04-05,1118.56745946
2010-04-06,1119.1088426
2010-04-07,1114.86089728
2010-04-08,1112.66315267
2010-04-09,1122.993585
2010-04-12,1128.28555909
2010-04-13,1124.45447613
2010-04-14,1137.37603641
2010-04-15,1140.78101065
2010-04-16,1124.84944492
2010-04-19,1121.28717663
2010-04-20,1130.09458079
2010-04-21,1127.05567651
2010-04-22,1120.08520638
2010-04-23,1125.32157005
2010-04-26,1129.59682883
2010-04-27,1107.60853322
2010-04-28,1097.95781528
2010-04-29,1111.79797051
2010-04-30,1105.2639427
2010-05-03,1109.62840187
2010-05-04,1081.26068107
2010-05-05,1068.93142787
2010-05-06,1039.40264398
2010-05-07,1014.28145246
2010-05-10,1066.34496053
2010-05-11,1058.29131431
2010-05-12,1073.13962918
2010-05-13,1066.15292741
2010-05-14,1038.67849045
2010-05-17,1031.22209022
2010-05-18,1027.1281924
2010-05-19,1010.39327161
2010-05-20,982.80829838
2010-05-21,992.33447599
2010-05-24,984.40971395
2010-05-25,968.80049358
2010-05-26,972.08236837
2010-05-27,999.31785772
2010-05-28,996.35325282
2010-05-31,995.77637089
2010-06-01,990.58795656
2010-06-02,998.54527388
2010-06-03,1009.66340748
2010-06-04,981.98358237
2010-06-07,964.05023409
2010-06-08,968.14777364
2010-06-09,974.46165105
2010-06-10,996.65009883
2010-06-11,1000.48215139
2010-06-14,1012.44137021
2010-06-15,1027.77822939
2010-06-16,1031.06653689
2010-06-17,1030.2680629
2010-06-18,1033.38430259
2010-06-21,1039.26833718
2010-06-22,1025.72641818
2010-06-23,1017.79068071
2010-06-24,1005.86651261
2010-06-25,1002.63076133
2010-06-28,1006.42373908
2010-06-29,975.89121127
2010-06-30,968.37373333
2010-07-01,964.3394651
2010-07-02,965.75529354
2010-07-05,963.29413693
2010-07-06,980.78425179
2010-07-07,1000.56079296
2010-07-08,1013.01790556
2010-07-09,1018.69014325
2010-07-12,1018.00612113
2010-07-13,1034.83224295
2010-07-14,1039.20280215
2010-07-15,1040.0371427
2010-07-16,1017.98736314
2010-07-19,1015.94597804
2010-07-20,1015.76772372
2010-07-21,1011.58079776
2010-07-22,1030.69523907
2010-07-23,1037.14943701
2010-07-26,1048.80507526
2010-07-27,1050.71774623
2010-07-28,1050.41105122
2010-07-29,1048.10763438
2010-07-30,1045.51782862
2010-08-02,1069.78334623
2010-08-03,1069.3105126
2010-08-04,1066.02485102
2010-08-05,1067.32698786
2010-08-06,1066.86369781
2010-08-09,1071.68252487
2010-08-10,1060.13130789
2010-08-11,1029.81141667
2010-08-12,1020.44500532
2010-08-13,1017.20205581
2010-08-16,1020.80159641
2010-08-17,1034.73795033
2010-08-18,1037.90432875
2010-08-19,1027.59245904
2010-08-20,1013.98018229
2010-08-23,1012.32267607
2010-08-24,999.11337034
2010-08-25,992.11720806
2010-08-26,997.1627139
2010-08-27,1007.9496412
2010-08-30,1003.7133229
2010-08-31,1000.0
2010-09-01,1026.8290637598477
2010-09-02,1034.5656772334828
2010-09-03,1045.9837064798214
2010-09-06,1050.9635716670393
2010-09-07,1038.5127736882628
2010-09-08,1041.7345059502609
2010-09-09,1050.1222029493492
2010-09-10,1051.034583805744
2010-09-13,1065.7784758550317
2010-09-14,1070.583294402475
2010-09-15,1072.3734886689506
2010-09-16,1071.6263713667822
2010-09-17,1071.2486275402907
2010-09-20,1083.9068285122923
2010-09-21,1082.0322700215545
2010-09-22,1084.4485030792275
2010-09-23,1077.7629636626802
2010-09-24,1095.106352129856
2010-09-27,1094.059074544326
2010-09-28,1097.5443270296778
2010-09-29,1098.0547833733647
2010-09-30,1093.5602430624328
2010-10-01,1096.07296869216
2010-10-04,1089.5577752757513
2010-10-05,1110.7110722580544
2010-10-06,1117.3718984284164
2010-10-07,1118.5396717618344
2010-10-08,1121.628213113964
2010-10-11,1122.1492545482758
2010-10-12,1118.3563888850645
2010-10-13,1132.2852451840772
2010-10-14,1138.0247391183577
2010-10-15,1133.3359487980567
2010-10-18,1137.1439020839819
2010-10-19,1121.575383762827
2010-10-20,1134.0090755623953
2010-10-21,1138.277659945505
2010-10-22,1135.6897672313967
2010-10-25,1142.401058317145
2010-10-26,1135.1396800030113
2010-10-27,1124.8616743204689
2010-10-28,1131.7475099408193
2010-10-29,1133.326923882203
2010-11-01,1133.66256226437
2010-11-02,1143.5173962148037
2010-11-03,1143.7664998509538
2010-11-04,1170.6315025995764
2010-11-05,1172.626423338961
2010-11-08,1169.1893283832571
2010-11-09,1167.0529997327428
2010-11-10,1157.9039861619783
2010-11-11,1151.36141173702
2010-11-12,1140.7097003915799
2010-11-15,1141.0394631586757
2010-11-16,1120.7123188786977
2010-11-17,1122.4810090737544
2010-11-18,1140.3884334105473
2010-11-19,1142.1201576346887
2010-11-22,1138.6789363789167
2010-11-23,1121.1787718264225
2010-11-24,1129.6986511356904
2010-11-25,1130.7792842480765
2010-11-26,1117.5902396747874
2010-11-29,1107.874011376762
2010-11-30,1100.4020977958091
2010-12-01,1119.759498264237
2010-12-02,1139.8037524775668
2010-12-03,1148.919137364856
2010-12-06,1146.078923959225
2010-12-07,1149.3578744785457
2010-12-08,1147.1944406281425
2010-12-09,1151.2690044570304
2010-12-10,1154.6518895615548
2010-12-13,1161.854129822191
2010-12-14,1165.3330536872759
2010-12-15,1157.9890594783867
2010-12-16,1158.1839724657423
2010-12-17,1156.1852887604978
2010-12-20,1156.5691627129652
2010-12-21,1167.1283506468271
2010-12-22,1167.3883715731315
2010-12-23,1168.1362722057956
2010-12-24,1169.228540554818
2010-12-27,1167.8957622964015
2010-12-28,1171.0039680396214
2010-12-29,1174.2143370851088
2010-12-30,1172.3001297555159
2010-12-31,1175.710829665997
2011-01-03,1180.8196108434852
2011-01-04,1179.5328468095802
2011-01-05,1173.7267327840616
2011-01-06,1171.630743657946
2011-01-07,1168.9374211808342
2011-01-10,1163.3550695417034
2011-01-11,1168.3966663366373
2011-01-12,1183.6305155144353
2011-01-13,1191.212294387401
2011-01-14,1194.2675359046134
2011-01-17,1193.296202951241
2011-01-18,1201.535112766189
2011-01-19,1198.3605735186543
2011-01-20,1185.5460665615396
2011-01-21,1191.1236967378245
2011-01-24,1200.3833699907555
2011-01-25,1200.5998807029896
2011-01-26,1205.556287168006
2011-01-27,1206.5823046058065
2011-01-28,1190.0977218158275
2011-01-31,1196.4431187562514
2011-02-01,1214.2253628310152
2011-02-02,1216.2817865314246
2011-02-03,1213.2980208840975
2011-02-04,1216.3606978776595
2011-02-07,1222.758881202416
2011-02-08,1230.6053738980465
2011-02-09,1226.906018483022
2011-02-10,1219.9865380755443
2011-02-11,1223.961556812719
2011-02-14,1226.43242712772
2011-02-15,1224.5628892908499
2011-02-16,1231.70068338723
2011-02-17,1237.8179923888297
2011-02-18,1241.9355108189877
2011-02-21,1237.9218798318936
2011-02-22,1219.3869469530005
2011-02-23,1208.2269413075433
2011-02-24,1206.8988747444241
2011-02-25,1219.5182644846852
2011-02-28,1229.1970143889282
2011-03-01,1219.6842482815525
2011-03-02,1217.9324781024118
2011-03-03,1228.7222209041217
2011-03-04,1227.3984902468446
2011-03-07,1218.0128749915425
2011-03-08,1218.6032341830162
2011-03-09,1218.8082385715918
2011-03-10,1196.8910609475163
2011-03-11,1196.9169091013669
2011-03-14,1186.064207031573
2011-03-15,1158.8907597957464
2011-03-16,1150.1304292637278
2011-03-17,1165.8803421422438
2011-03-18,1173.5845424988295
2011-03-21,1189.5759890730124
2011-03-22,1194.6439694407238
2011-03-23,1194.4999241663565
2011-03-24,1206.0869726045464
2011-03-25,1207.930160874196
2011-03-28,1203.5859875718756
2011-03-29,1205.3164514007296
2011-03-30,1216.9537691540763
2011-03-31,1217.0178094043385
2011-04-01,1223.90019379823
2011-04-04,1228.0733365598298
2011-04-05,1225.2570398111925
2011-04-06,1231.74955049165
2011-04-07,1227.3334363520967
2011-04-08,1232.3999787299372
2011-04-11,1230.9183902343843
2011-04-12,1219.7050998754603
2011-04-13,1225.3598411680048
2011-04-14,1223.0633471651224
2011-04-15,1224.720845804565
2011-04-18,1206.4713393465647
2011-04-19,1212.5509961903406
2011-04-20,1236.1765665207008
2011-04-21,1247.1662419707577
2011-04-22,1247.1429977600746
2011-04-25,1243.4441965753135
2011-04-26,1252.042741690576
2011-04-27,1256.1853405648878
2011-04-28,1267.8261046681928
2011-04-29,1271.6332922510367
2011-05-02,1277.0390949207201
2011-05-03,1269.7380501686976
2011-05-04,1259.956954363533
2011-05-05,1247.2416409489356
2011-05-06,1250.6114862499614
2011-05-09,1244.814827770754
2011-05-10,1256.2619424670174
2011-05-11,1250.792991265297
2011-05-12,1243.9702086226514
2011-05-13,1237.834351452512
2011-05-16,1233.7194638237286
2011-05-17,1226.1760796744038
2011-05-18,1236.4930088348806
2011-05-19,1240.5129992489387
2011-05-20,1231.1495080601696
2011-05-23,1211.1377833823274
2011-05-24,1213.1445307163492
2011-05-25,1217.4027065431897
2011-05-26,1223.4654535465202
2011-05-27,1234.4851220977862
2011-05-30,1234.3536374880866
2011-05-31,1249.6287272283755
2011-06-01,1232.6412386513975
2011-06-02,1223.952051123198
2011-06-03,1219.5282744994668
2011-06-06,1212.2965902095214
2011-06-07,1214.050384178592
2011-06-08,1202.9945917362581
2011-06-09,1207.6681650300059
2011-06-10,1190.7702146024947
2011-06-13,1191.3436547951806
2011-06-14,1207.580708123836
2011-06-15,1187.7856924301896
2011-06-16,1178.8292183104393
2011-06-17,1186.4261207864126
2011-06-20,1188.3266933937578
2011-06-21,1205.6285984418791
2011-06-22,1202.7508391967294
2011-06-23,1184.6494273834285
2011-06-24,1179.05887167656
2011-06-27,1184.5430852029228
2011-06-28,1197.3768633430338
2011-06-29,1213.6308720010118
2011-06-30,1229.1128875143356
2011-07-01,1240.6051291072895
2011-07-04,1244.284626832752
2011-07-05,1241.8251189288324
2011-07-06,1237.465303480417
2011-07-07,1246.562372589963
2011-07-08,1237.108928764608
2011-07-11,1212.778796415256
2011-07-12,1206.806087969543
2011-07-13,1219.4927879385514
