Date,EAFE ex JP SRI
2007-09-28,1000.0
2007-10-01,1010.887534949181
2007-10-02,1010.9593088403606
2007-10-03,1011.7821155759904
2007-10-04,1008.9279346949965
2007-10-05,1017.1493141343437
2007-10-08,1010.6342883950347
2007-10-09,1019.8601489975498
2007-10-10,1025.763533421686
2007-10-11,1034.9305614109949
2007-10-12,1029.4525250324932
2007-10-15,1021.3622230062842
2007-10-16,1007.2245747843536
2007-10-17,1014.9702767136542
2007-10-18,1014.6802563840073
2007-10-19,1006.5435115401581
2007-10-22,984.0020190332309
2007-10-23,1004.379887631121
2007-10-24,998.0456408754757
2007-10-25,1014.3038758186773
2007-10-26,1026.1968132833174
2007-10-29,1034.4409357604725
2007-10-30,1032.3728037160406
2007-10-31,1045.6221189222374
2007-11-01,1030.656758415299
2007-11-02,1028.882116963991
2007-11-05,1019.4791984613415
2007-11-06,1029.455677644963
2007-11-07,1030.6531141357234
2007-11-08,1023.9826593033869
2007-11-09,1008.5377983704313
2007-11-12,994.3736786969796
2007-11-13,1001.9071363664308
2007-11-14,1017.6481061802746
2007-11-15,1001.5271226587431
2007-11-16,995.0179676338619
2007-11-19,977.1943711809344
2007-11-20,995.0621346909988
2007-11-21,971.9550958987737
2007-11-22,977.2347487477093
2007-11-23,989.2998761481803
2007-11-26,989.6373025807143
2007-11-27,987.2753364008017
2007-11-28,1002.3068075167513
2007-11-29,1008.5752874780817
2007-11-30,1017.7193604613913
2007-12-03,1014.9367387551254
2007-12-04,1009.0473583010544
2007-12-05,1016.1499504651003
2007-12-06,1012.3265256548696
2007-12-07,1023.8323455249506
2007-12-10,1032.8361922700808
2007-12-11,1030.0999275206082
2007-12-12,1029.3926930410546
2007-12-13,1003.3844705703436
2007-12-14,993.7980285494293
2007-12-17,970.393518823082
2007-12-18,972.8638084540945
2007-12-19,967.5869874359283
2007-12-20,964.2747692362451
2007-12-21,978.2452368431921
2007-12-24,982.2399033287246
2007-12-25,982.2399033287246
2007-12-26,987.827517589173
2007-12-27,993.0822823184761
2007-12-28,1000.3402522381905
2007-12-31,996.9807904680722
2008-01-01,996.9807904680722
2008-01-02,991.5647967623274
2008-01-03,984.6912204665196
2008-01-04,970.9643672554324
2008-01-07,962.4731640514483
2008-01-08,970.5989892230814
2008-01-09,956.7372658075631
2008-01-10,954.241184514499
2008-01-11,953.1058935487392
2008-01-14,962.726722338768
2008-01-15,935.7732130422626
2008-01-16,914.1668296982853
2008-01-17,916.7227246500395
2008-01-18,907.1498991732175
2008-01-21,854.2671686904781
2008-01-22,870.5033494175156
2008-01-23,850.211136108657
2008-01-24,897.4678635473445
