Date,EAFE ex UK SRI
2007-09-28,1000.0
2007-10-01,1008.1189885939037
2007-10-02,1014.0038934144585
2007-10-03,1014.5901241475518
2007-10-04,1010.4429256690246
2007-10-05,1015.9049577346858
2007-10-08,1009.2040097691618
2007-10-09,1017.139818512431
2007-10-10,1020.3842165750233
2007-10-11,1028.7063730485838
2007-10-12,1022.2461788247989
2007-10-15,1015.3539637700641
2007-10-16,1000.2976373769869
2007-10-17,1000.6125572669193
2007-10-18,1007.2302177499067
2007-10-19,999.2837754430767
2007-10-22,980.380816116794
2007-10-23,994.4512163512301
2007-10-24,989.7913675507149
2007-10-25,998.3874773095499
2007-10-26,1011.933784047882
2007-10-29,1022.0714405383584
2007-10-30,1020.8919691235701
2007-10-31,1030.2584455139806
2007-11-01,1025.4675337883382
2007-11-02,1019.2370607739609
2007-11-05,1012.6982396595517
2007-11-06,1019.9790903637437
2007-11-07,1022.174809719368
2007-11-08,1008.5257498619468
2007-11-09,998.3228365412846
2007-11-12,985.3014792420796
2007-11-13,989.9364460656788
2007-11-14,1006.7333438885888
2007-11-15,997.962172338306
2007-11-16,989.8846938324693
2007-11-19,979.0428716056649
2007-11-20,992.6487823712912
2007-11-21,976.0957164942029
2007-11-22,977.2250938320517
2007-11-23,986.1947212567594
2007-11-26,992.4989051340735
2007-11-27,993.9818538379218
2007-11-28,998.1665752443429
2007-11-29,1010.8892600761159
2007-11-30,1014.6167427570222
2007-12-03,1014.4089698937521
2007-12-04,1011.514834024167
2007-12-05,1016.4950357463011
2007-12-06,1019.2103519852419
2007-12-07,1026.46203053618
2007-12-10,1031.6278341671314
2007-12-11,1031.7952997779014
2007-12-12,1027.6705773857743
2007-12-13,1003.4091959439572
2007-12-14,990.2686126012325
2007-12-17,968.9175878931956
2007-12-18,970.0084989873453
2007-12-19,963.3483230775571
2007-12-20,962.6676064366875
2007-12-21,972.6076737892112
2007-12-24,974.6392441988697
2007-12-25,979.7366816880503
2007-12-26,987.4997704348627
2007-12-27,989.7698653624008
2007-12-28,993.7734323463371
2007-12-31,994.6390595565626
2008-01-01,994.6390595565626
2008-01-02,997.1495917471581
2008-01-03,990.9435858617601
2008-01-04,973.0730558559754
2008-01-07,962.9232627698121
2008-01-08,970.7238500842592
2008-01-09,966.952330612793
2008-01-10,962.5898612475862
2008-01-11,958.4073504443355
2008-01-14,968.8396461908609
2008-01-15,945.8314251919726
2008-01-16,919.1372318190193
2008-01-17,923.8635801845925
2008-01-18,916.1995965510583
2008-01-21,868.727337105329
2008-01-22,860.5238325717572
2008-01-23,852.2493820104329
2008-01-24,891.3808263438835
2008-01-25,906.9759530352437
2008-01-28,896.7448288246268
