Date,WORLD ex EUROPE SRI
2008-12-04,600.0768651865035
2008-12-05,615.5176803596922
2008-12-08,640.8583798397694
2008-12-09,627.4272651245348
2008-12-10,634.0304516873409
2008-12-11,622.5701413150335
2008-12-12,618.8946962871632
2008-12-15,621.527153677058
2008-12-16,643.8614034857765
2008-12-17,647.4142656343045
2008-12-18,639.2125038921356
2008-12-19,638.8285196921186
2008-12-22,629.9351102896078
2008-12-23,625.313941428175
2008-12-24,626.2349074785308
2008-12-25,627.935062161748
2008-12-26,630.8128365256042
2008-12-29,632.897602407814
2008-12-30,645.3900282426342
2008-12-31,652.9536200419053
2009-01-01,652.9536200419053
2009-01-02,666.9193516539126
2009-01-05,664.0920009946262
2009-01-06,670.455014244631
2009-01-07,660.9882167588521
2009-01-08,658.0803836111082
2009-01-09,650.1126520258632
2009-01-12,639.9371234483662
2009-01-13,630.8130868702485
2009-01-14,616.6736742528564
2009-01-15,607.7117386541737
2009-01-16,611.0619044930933
2009-01-19,610.8305071961091
2009-01-20,583.4825731666097
2009-01-21,600.6899855408768
2009-01-22,593.073390797056
2009-01-23,588.6471986389467
2009-01-26,589.1049718285515
2009-01-27,602.6022161056532
2009-01-28,622.327136419895
2009-01-29,609.5929805013918
2009-01-30,593.3756933833604
2009-02-02,587.8015319958547
2009-02-03,597.3887390959849
2009-02-04,596.0105439075555
2009-02-05,598.715088903654
2009-02-06,613.2961894631101
2009-02-09,612.9074769132487
2009-02-10,590.5823715101673
2009-02-11,593.8603351518004
2009-02-12,589.4917896115538
2009-02-13,585.0140252300472
2009-02-16,584.2272353618811
2009-02-17,560.9579424115404
2009-02-18,556.8601956271083
2009-02-19,551.0861513363911
2009-02-20,543.2673777480586
2009-02-23,529.8347047056932
2009-02-24,542.3226675770468
2009-02-25,541.2230448308827
2009-02-26,538.3908475360598
2009-02-27,530.4349593249996
2009-03-02,508.46772102232075
2009-03-03,506.10480574776835
2009-03-04,513.7178039807034
2009-03-05,498.1096188782886
2009-03-06,494.1309291111795
2009-03-09,485.2801671010039
2009-03-10,507.1936868764227
2009-03-11,516.081538317925
2009-03-12,526.9534712747796
2009-03-13,537.95700034162
2009-03-16,540.4072622212072
2009-03-17,554.7953872733914
2009-03-18,564.7771883084795
2009-03-19,566.1742408744059
2009-03-20,555.2965030990995
2009-03-23,590.0363132943954
2009-03-24,584.2226811276123
2009-03-25,588.6988476555631
2009-03-26,601.023261742393
2009-03-27,592.921998406242
2009-03-30,572.063518056877
2009-03-31,574.1332211729191
2009-04-01,584.5848252230066
2009-04-02,604.2043501463268
2009-04-03,609.2693548830139
2009-04-06,602.7366426909996
2009-04-07,591.8651192793011
2009-04-08,593.0447401839155
2009-04-09,618.5237400292967
2009-04-10,619.4952410729272
2009-04-13,619.7586799941006
2009-04-14,614.0728809318518
2009-04-15,617.8351823867414
2009-04-16,626.53802672994
2009-04-17,634.8613515498654
2009-04-20,614.3050166130183
2009-04-21,620.8464514403323
2009-04-22,615.8890360087706
2009-04-23,623.3409525394163
2009-04-24,632.8411111777224
2009-04-27,627.7054783667521
2009-04-28,621.3335349582441
2009-04-29,631.9490788408781
2009-04-30,636.0350034707656
2009-05-01,637.8601217603667
2009-05-04,661.2205043729342
2009-05-05,658.5574044319337
2009-05-06,668.0779261968108
2009-05-07,665.9042613318744
2009-05-08,679.88515344687
2009-05-11,671.5894427733451
2009-05-12,670.1977209316861
2009-05-13,658.2913716165947
2009-05-14,657.7892004513035
2009-05-15,658.6369108597435
2009-05-18,669.7140405500865
2009-05-19,675.6787733021852
2009-05-20,675.0035853947966
2009-05-21,666.2445770583937
2009-05-22,666.8130129725927
2009-05-25,666.9372901691822
2009-05-26,681.7211760241689
2009-05-27,672.2188267645482
2009-05-28,677.2755297000234
2009-05-29,687.3447666768668
2009-06-01,703.6720081397731
2009-06-02,706.1005145985442
2009-06-03,699.5957794665405
2009-06-04,701.697987377157
2009-06-05,698.8492573214663
2009-06-08,698.6681020153367
2009-06-09,702.1250226233394
2009-06-10,701.9882452801719
2009-06-11,707.8959875114803
2009-06-12,708.5038996706604
2009-06-15,693.2708722914826
2009-06-16,683.619392056557
2009-06-17,681.7761163360962
2009-06-18,684.9270974417506
2009-06-19,689.0771990889158
2009-06-22,674.3517096998428
2009-06-23,670.5154421527182
2009-06-24,676.615124230775
2009-06-25,689.3015624902637
2009-06-26,693.8178824524731
2009-06-29,696.628261270808
2009-06-30,692.4726988853104
2009-07-01,694.1376030421735
2009-07-02,679.6802715367733
2009-07-03,679.2053489222147
2009-07-06,680.3384346327786
2009-07-07,671.5138182483128
2009-07-08,668.4477650353198
2009-07-09,669.2575352639685
2009-07-10,667.4383658862376
2009-07-13,674.730727085667
2009-07-14,682.1800091009075
2009-07-15,697.7937417008885
2009-07-16,705.7998457290449
2009-07-17,708.3456173071365
2009-07-20,716.637995915969
2009-07-21,723.6501243127825
2009-07-22,722.0709143009273
2009-07-23,731.0153936710362
2009-07-24,736.8879093765127
2009-07-27,739.8529823075077
2009-07-28,739.9450421187165
2009-07-29,736.496345121282
2009-07-30,745.8418719802669
2009-07-31,749.7081937408002
2009-08-03,760.546636345791
2009-08-04,763.4887327722676
2009-08-05,761.3844071418513
2009-08-06,757.6160630724082
2009-08-07,762.5741259964217
2009-08-10,763.056856188741
2009-08-11,756.8264320042215
2009-08-12,759.7401610765457
2009-08-13,769.2063408486284
2009-08-14,766.6320813902319
2009-08-17,746.7798679259764
2009-08-18,752.8522481686311
2009-08-19,756.9438792499433
2009-08-20,764.3280976147929
2009-08-21,770.542669515623
2009-08-24,774.3335982068797
2009-08-25,775.8641954016053
2009-08-26,775.7406425398368
2009-08-27,777.0316096595622
2009-08-28,779.1336108446951
2009-08-31,776.2308236293638
2009-09-01,763.8088375623901
2009-09-02,758.7362595100966
2009-09-03,762.1029942281223
2009-09-04,768.4457077765801
2009-09-07,771.4958459193845
2009-09-08,780.484911569476
2009-09-09,783.4402092978012
2009-09-10,793.5484213233493
2009-09-11,795.8691442880598
2009-09-14,793.2447653239725
2009-09-15,797.3516483590428
2009-09-16,809.8823759484426
2009-09-17,811.718093425003
2009-09-18,811.7326819198128
2009-09-21,805.6803920943996
2009-09-22,812.6075863618628
2009-09-23,807.382985858028
2009-09-24,803.4141950824581
2009-09-25,800.6867022846809
2009-09-28,806.7338101950465
2009-09-29,804.5767530521729
2009-09-30,808.6340834421991
2009-10-01,788.8420319075105
2009-10-02,779.1828500653367
2009-10-05,786.447643642892
2009-10-06,799.6720970526167
2009-10-07,805.034488536313
2009-10-08,813.8115103338989
2009-10-09,819.0423002659481
2009-10-12,821.3422397144482
2009-10-13,819.6057518118403
2009-10-14,829.6234819303656
2009-10-15,831.9326972779522
2009-10-16,823.7481624994208
2009-10-19,831.3989504575259
2009-10-20,830.8633640618073
2009-10-21,823.2145824600943
2009-10-22,829.1496804178995
2009-10-23,820.9039590180821
2009-10-26,813.581794824265
2009-10-27,805.625566378308
2009-10-28,792.3130143128999
2009-10-29,804.1918215820056
2009-10-30,793.3374762211565
2009-11-02,793.7784148513399
2009-11-03,793.7715575278297
2009-11-04,796.0382615478704
2009-11-05,807.0249017529691
2009-11-06,810.9151944494562
2009-11-09,826.755635939336
2009-11-10,827.5036710851266
2009-11-11,831.2985834877317
2009-11-12,823.145258758944
2009-11-13,826.7057842837589
2009-11-16,835.8066830816215
2009-11-17,834.6539807304266
2009-11-18,836.7048368946046
2009-11-19,825.872810351469
2009-11-20,822.6184592698137
2009-11-23,830.9760044264301
2009-11-24,827.1047205832842
2009-11-25,833.6954262937127
2009-11-26,830.6417833257711
2009-11-27,815.8720845294587
2009-11-30,827.9297993187076
2009-12-01,839.8056751176537
2009-12-02,839.5451131392803
2009-12-03,836.4476749510336
2009-12-04,835.4254861762265
2009-12-07,835.0322722975627
2009-12-08,829.9779821537944
2009-12-09,830.7582033935012
2009-12-10,832.3640036208482
2009-12-11,834.0679256061227
2009-12-14,840.7403174100257
2009-12-15,835.6614872584194
2009-12-16,838.02570834249
2009-12-17,827.8815974250822
2009-12-18,828.604418642289
2009-12-21,834.3813563484442
2009-12-22,838.6310217728225
2009-12-23,840.8003470169702
2009-12-24,846.3088226438197
2009-12-25,845.3963093913162
2009-12-28,847.9053258995771
2009-12-29,848.035503202168
2009-12-30,845.7289210189275
2009-12-31,840.8639359016114
2010-01-01,840.8639359016114
2010-01-04,852.973717561367
2010-01-05,856.3823128324287
2010-01-06,856.1169796040632
2010-01-07,857.8982474930486
2010-01-08,862.0806082992449
2010-01-11,865.4010578789397
2010-01-12,863.7404941257538
2010-01-13,867.1559356433617
2010-01-14,873.9203435855228
2010-01-15,867.3729036776606
2010-01-18,867.5736399633358
2010-01-19,871.1448959654464
2010-01-20,861.7076688406098
2010-01-21,854.8891760645657
2010-01-22,839.6388699700846
2010-01-25,841.3126599931566
2010-01-26,834.7051485293712
2010-01-27,835.7234316153047
2010-01-28,831.0810830247581
2010-01-29,819.2584266188999
2010-02-01,827.4410906666575
2010-02-02,839.6180890511998
2010-02-03,837.2817755851012
2010-02-04,818.3693338154324
2010-02-05,817.1378129613355
2010-02-08,811.2338838062637
2010-02-09,817.1899374934821
2010-02-10,817.2144146648504
2010-02-11,824.8248606324638
2010-02-12,825.3784649081176
2010-02-15,824.4513415864233
2010-02-16,837.4801438006201
2010-02-17,843.8988199633048
2010-02-18,848.1771739601551
2010-02-19,843.8848733203332
2010-02-22,849.4597432307205
2010-02-23,843.3560424846646
2010-02-24,845.8976085800876
2010-02-25,843.5866105880087
2010-02-26,846.4408838469938
2010-03-01,854.50297839566
2010-03-02,859.3470496207531
2010-03-03,861.7636947053591
2010-03-04,860.7229473908519
2010-03-05,870.5666885559715
2010-03-08,873.9446072806924
2010-03-09,874.9400450232923
2010-03-10,875.6732674370888
2010-03-11,879.2533374735482
2010-03-12,882.4596295477296
2010-03-15,884.1129193511968
2010-03-16,889.0090188364528
2010-03-17,894.6561287382345
2010-03-18,892.4998877137808
2010-03-19,890.6316990123113
2010-03-22,894.171797132923
2010-03-23,900.5360570131077
2010-03-24,892.0045351797921
2010-03-25,890.5673268360102
2010-03-26,892.6142152538698
2010-03-29,897.7016997900641
2010-03-30,900.1223420344847
2010-03-31,896.5721838863202
2010-04-01,902.5984615586125
2010-04-02,903.3579988475733
2010-04-05,908.8600197489686
2010-04-06,910.6567403598423
2010-04-07,907.4484367100808
2010-04-08,907.478620672136
2010-04-09,911.7295261388791
2010-04-12,913.4808750570544
2010-04-13,911.4990382358768
2010-04-14,921.9955882930049
2010-04-15,925.4315503288185
2010-04-16,914.5347248230203
2010-04-19,913.5698837184384
2010-04-20,918.8510489763188
2010-04-21,919.7216042319205
2010-04-22,918.4209106115336
2010-04-23,919.4049621630398
2010-04-26,921.8424819122563
2010-04-27,908.3662930873649
2010-04-28,905.5121515155214
2010-04-29,913.8325812846847
2010-04-30,906.7940891073521
2010-05-03,914.3197818323005
2010-05-04,896.1700621350781
2010-05-05,891.0675806333037
2010-05-06,865.73074903974
2010-05-07,851.0263564198401
2010-05-10,882.3960144417204
2010-05-11,878.9863203825762
2010-05-12,890.9520639094479
2010-05-13,886.0871731590873
2010-05-14,869.8850861839073
2010-05-17,863.6276096787517
2010-05-18,853.4752507163112
2010-05-19,845.4588685704821
2010-05-20,820.7195031019631
2010-05-21,827.1932261828275
2010-05-24,821.0554574088762
2010-05-25,814.9109281140047
2010-05-26,811.4221669467327
2010-05-27,832.433495496684
2010-05-28,828.0075183720702
2010-05-31,827.5047522666522
2010-06-01,819.0835903682839
2010-06-02,829.971769261993
2010-06-03,838.1881810524031
2010-06-04,817.0379214787239
2010-06-07,802.1982837309181
2010-06-08,810.1429488156575
2010-06-09,807.7202185817218
2010-06-10,826.1737711412954
2010-06-11,830.5395524234713
2010-06-14,834.2616330795039
2010-06-15,848.2144913153554
2010-06-16,850.74079270548
2010-06-17,848.8275041161764
2010-06-18,849.6343831514482
2010-06-21,853.0101127072147
2010-06-22,841.9779306560288
2010-06-23,836.6459592530787
2010-06-24,826.7212490385222
2010-06-25,824.6791456047298
2010-06-28,824.823904259853
2010-06-29,803.650431128948
2010-06-30,794.7012769145299
2010-07-01,791.7622911300385
2010-07-02,788.3855301271038
2010-07-05,787.8570254290102
2010-07-06,796.6538386440509
2010-07-07,815.0095166007203
2010-07-08,825.7842288751712
2010-07-09,830.7441123939766
2010-07-12,830.5159227069647
2010-07-13,841.4102358749343
2010-07-14,844.583401070628
2010-07-15,844.3747412441344
2010-07-16,823.6378794738612
2010-07-19,823.4060894033111
2010-07-20,825.7808178942129
2010-07-21,819.4202545530364
2010-07-22,831.7879010755158
2010-07-23,839.8092351346357
2010-07-26,848.9524095229243
2010-07-27,848.5133293646502
2010-07-28,848.7909810353675
2010-07-29,845.7601882195617
2010-07-30,845.5227449859592
2010-08-02,859.837257311074
2010-08-03,857.0343329361091
2010-08-04,857.0931194942867
2010-08-05,859.6021889936006
2010-08-06,859.2391797804202
2010-08-09,861.4673563816959
2010-08-10,855.5821730215924
2010-08-11,833.2228007848689
2010-08-12,824.2252340989297
2010-08-13,823.0733287642435
2010-08-16,824.0545599464467
2010-08-17,834.6245477884908
2010-08-18,838.9463848895783
2010-08-19,831.6452393281301
2010-08-20,823.543582125724
2010-08-23,820.4862135920135
2010-08-24,809.6101973986551
2010-08-25,806.1337311752038
2010-08-26,805.649483355903
2010-08-27,816.2760991912229
2010-08-30,812.5210318625066
2010-08-31,807.5524008087299
2010-09-01,825.7693649944928
2010-09-02,834.3951268460197
2010-09-03,843.7870901139617
2010-09-06,848.3604634975467
2010-09-07,840.3667765712962
2010-09-08,839.4548970410721
2010-09-09,844.8244768752525
2010-09-10,847.3539087464716
2010-09-13,857.6658393612383
2010-09-14,860.1347773103837
2010-09-15,861.8472580707243
2010-09-16,861.8511568962273
2010-09-17,863.2952732954125
2010-09-20,872.424793113754
2010-09-21,870.0257739523288
2010-09-22,869.906010157388
2010-09-23,864.4247893842588
2010-09-24,875.7003481868666
2010-09-27,876.9299218148805
2010-09-28,879.5121592771251
2010-09-29,880.6607625585469
2010-09-30,875.5542191676384
2010-10-01,876.8946726414554
2010-10-04,873.7441697300254
2010-10-05,888.303353776053
2010-10-06,893.2247228130474
2010-10-07,893.134026172762
2010-10-08,897.1816031216911
2010-10-11,897.5394886233569
2010-10-12,896.2033375453101
2010-10-13,902.8261874840181
2010-10-14,906.1176178120222
2010-10-15,902.1100561603628
2010-10-18,907.4964852383082
2010-10-19,895.8690739805033
2010-10-20,903.1164075364247
2010-10-21,904.3857185246318
2010-10-22,905.0459760333495
2010-10-25,910.3855169922402
2010-10-26,905.6745277555223
2010-10-27,899.2937800272674
2010-10-28,902.08107446493
2010-10-29,903.9500077852449
2010-11-01,904.4586373113303
2010-11-02,909.9609351976005
2010-11-03,912.8043844285812
2010-11-04,930.6521917547636
2010-11-05,937.8732505041238
2010-11-08,938.200438483209
2010-11-09,932.799343048392
2010-11-10,931.0965602928992
2010-11-11,924.4407999607527
2010-11-12,912.5882491388967
2010-11-15,913.1629559331609
2010-11-16,900.3916557260098
2010-11-17,901.1644645173012
2010-11-18,914.8697130406777
2010-11-19,917.5785490257764
2010-11-22,917.9904356159225
2010-11-23,908.6653810344986
2010-11-24,915.8068557001054
2010-11-25,915.9279847802965
2010-11-26,907.1543226584516
2010-11-29,906.3763023888156
2010-11-30,900.5380647474318
2010-12-01,913.5760452503263
2010-12-02,926.5982597622325
2010-12-03,931.110539464252
2010-12-06,930.5327141144821
2010-12-07,929.5567092338059
2010-12-08,928.8328728349078
2010-12-09,933.800202667894
2010-12-10,936.5995964036337
2010-12-13,939.0506519372476
2010-12-14,942.3500234664174
2010-12-15,938.0529854722556
2010-12-16,940.8567918286593
2010-12-17,941.2227272041862
2010-12-20,940.209577024422
2010-12-21,947.8407290443241
2010-12-22,949.1455658594577
2010-12-23,950.1403625543771
2010-12-24,949.9190897988159
2010-12-27,950.6660656496844
2010-12-28,954.0733998661854
2010-12-29,956.5021638497994
2010-12-30,954.8055958585651
2010-12-31,956.1954766711907
2011-01-03,960.7596547406628
2011-01-04,958.2873079898935
2011-01-05,957.8125185636887
2011-01-06,958.5050535001042
2011-01-07,957.6434631335584
2011-01-10,956.178422068994
2011-01-11,957.3448750473573
2011-01-12,965.8714037356335
2011-01-13,968.7511390749966
2011-01-14,971.679229330524
2011-01-17,971.7126088922427
2011-01-18,973.8952164285171
2011-01-19,972.0904712239541
2011-01-20,964.0540777668779
2011-01-21,963.9041045196333
2011-01-24,971.2757617875477
2011-01-25,972.911160099733
2011-01-26,973.8235359141879
2011-01-27,973.0954777687278
2011-01-28,960.8530066172309
2011-01-31,965.0002266744101
2011-02-01,977.3401371315446
2011-02-02,978.5689285643839
2011-02-03,980.7459526461042
2011-02-04,985.2056986987917
2011-02-07,989.758066929066
2011-02-08,995.4751779116756
2011-02-09,991.3835797014503
2011-02-10,987.2011343604318
2011-02-11,990.2584609779785
2011-02-14,994.175247619674
2011-02-15,990.218781761885
2011-02-16,996.4869068485376
2011-02-17,1001.5745114301657
2011-02-18,1004.8475508948695
2011-02-21,1004.6376786953372
2011-02-22,985.3634924268229
2011-02-23,974.6494034116433
2011-02-24,974.4988379157328
2011-02-25,984.5870006000254
2011-02-28,990.2383797935065
2011-03-01,981.2593779112082
2011-03-02,980.177945648917
2011-03-03,989.7602981310985
2011-03-04,987.9326231723295
2011-03-07,978.0347249689107
2011-03-08,981.182553495919
2011-03-09,980.4380725578199
2011-03-10,963.8339766819537
2011-03-11,966.1270036152142
2011-03-14,951.8739846974426
2011-03-15,929.5732258756227
2011-03-16,926.8367074577834
2011-03-17,935.3217705393639
2011-03-18,939.0862475436797
2011-03-21,950.4202700766505
2011-03-22,955.9069746378619
2011-03-23,956.8840308776435
2011-03-24,963.108231381228
2011-03-25,967.2625289327099
2011-03-28,963.1712860455078
2011-03-29,966.2428597751455
2011-03-30,975.3179543086218
2011-03-31,976.4899688836471
2011-04-01,979.8252131861959
2011-04-04,981.3795980328011
2011-04-05,977.7575178051245
2011-04-06,978.9409227534445
2011-04-07,977.2905212841116
2011-04-08,977.8427834015204
2011-04-11,976.5795934551155
2011-04-12,969.6634404583293
2011-04-13,972.4421819041984
2011-04-14,973.5185403999933
2011-04-15,975.567671175352
2011-04-18,967.4810933030515
2011-04-19,969.0442993436349
2011-04-20,983.3909980536909
2011-04-21,990.7778183960886
2011-04-22,990.7511709296442
2011-04-25,987.3869297864959
2011-04-26,994.600773892794
2011-04-27,997.5206482231933
2011-04-28,1004.9307991495161
