Date,WORLD ex AU SRI
2007-09-28,1000.0
2007-10-01,1011.04710830901
2007-10-02,1011.2513820001395
2007-10-03,1008.4709203354548
2007-10-04,1008.2844684148295
2007-10-05,1016.2448919291097
2007-10-08,1011.4893062837275
2007-10-09,1019.9087313019998
2007-10-10,1020.880816435725
2007-10-11,1023.1356270503532
2007-10-12,1021.593940852227
2007-10-15,1013.7029312525221
2007-10-16,1004.1577549167819
2007-10-17,1006.2547187582232
2007-10-18,1008.67963494617
2007-10-19,993.7261287037699
2007-10-22,986.7939637716753
2007-10-23,997.881923966551
2007-10-24,994.0278761192428
2007-10-25,1000.0416950461853
2007-10-26,1012.171704423857
2007-10-29,1019.850411668749
2007-10-30,1016.3871215796453
2007-10-31,1028.1060535863633
2007-11-01,1012.4477107633538
2007-11-02,1012.5883314483034
2007-11-05,1007.5130619396595
2007-11-06,1017.2267222281656
2007-11-07,1003.3848910943805
2007-11-08,997.4413001304373
2007-11-09,983.3686705444641
2007-11-12,976.1802794814555
2007-11-13,989.8636919693112
2007-11-14,994.6644887015905
2007-11-15,983.0707183002335
2007-11-16,983.5974005776582
2007-11-19,968.179371179663
2007-11-20,978.2790814696536
2007-11-21,961.5330526976751
2007-11-22,964.0511133955081
2007-11-23,976.4764806585553
2007-11-26,969.4460105124388
2007-11-27,976.4511412663812
2007-11-28,994.0748164124029
2007-11-29,1000.5326858645453
2007-11-30,1004.6433093012184
2007-12-03,1002.0770868972835
2007-12-04,997.901176987355
2007-12-05,1007.6741061601292
2007-12-06,1013.3116239644279
2007-12-07,1015.9341953934348
2007-12-10,1023.8003959390253
2007-12-11,1012.5831858250658
2007-12-12,1014.2862929436359
2007-12-13,1000.8787668977761
2007-12-14,989.7353889323131
2007-12-17,972.5164946530535
2007-12-18,974.9975119476601
2007-12-19,972.1177021672489
2007-12-20,974.0864024135002
2007-12-21,986.0290554663926
2007-12-24,990.7409825326571
2007-12-25,993.0906040694275
2007-12-26,996.2861387170591
2007-12-27,991.8035079995499
2007-12-28,995.0368373184981
2007-12-31,991.0244428800235
2008-01-01,991.0244428800235
2008-01-02,982.5609342837539
2008-01-03,979.4546659168531
2008-01-04,957.9103135270606
2008-01-07,954.1674611248524
2008-01-08,950.4069080382462
2008-01-09,951.705650170002
2008-01-10,952.3086532646358
2008-01-11,943.4630632274519
2008-01-14,953.9090842962098
2008-01-15,930.9267599935586
2008-01-16,916.76025110744
2008-01-17,906.4679405093868
2008-01-18,900.9552335802564
2008-01-21,874.1817445622186
2008-01-22,875.6427107881433
2008-01-23,878.0794958887662
2008-01-24,903.6984950366707
2008-01-25,902.6746123539841
2008-01-28,903.4318420035748
2008-01-29,913.1852855784258
2008-01-30,908.6469378890224
2008-01-31,920.1163444742893
2008-02-01,931.8155023879385
2008-02-04,929.5011204572772
2008-02-05,900.735977895794
2008-02-06,895.4530988358134
2008-02-07,890.2485004274886
2008-02-08,886.8207540472529
2008-02-11,888.4735668605177
2008-02-12,905.0260619828575
2008-02-13,911.0438575212253
2008-02-14,910.7583137232874
2008-02-15,905.5227387195205
2008-02-18,909.8146490590881
2008-02-19,914.0465464225822
2008-02-20,910.4801483216816
2008-02-21,915.0201275893098
2008-02-22,916.5167506611631
2008-02-25,931.177741864864
2008-02-26,941.6003541366547
2008-02-27,949.9744603611056
2008-02-28,941.7086078561592
2008-02-29,926.003223234372
2008-03-03,918.022383332626
2008-03-04,913.7169154296503
2008-03-05,921.4486497268408
2008-03-06,914.387517968568
2008-03-07,903.3899035296495
2008-03-10,893.0001882254076
2008-03-11,912.6002703257959
2008-03-12,919.8784221500488
2008-03-13,916.7362085342616
2008-03-14,905.1110588022905
2008-03-17,890.4970214862759
2008-03-18,918.2033887069016
2008-03-19,902.7032602429623
2008-03-20,904.8702126344257
2008-03-21,907.058871801811
2008-03-24,911.8481170857192
2008-03-25,932.8755618061911
2008-03-26,931.2744852664429
2008-03-27,930.4888118469878
2008-03-28,925.7794653859864
2008-03-31,923.5359650484926
2008-04-01,939.984911978092
2008-04-02,946.396447235278
2008-04-03,948.4137108804229
2008-04-04,952.5575323854056
2008-04-07,956.2702956807941
2008-04-08,948.4064430392949
2008-04-09,941.6080312462933
2008-04-10,943.0955046041493
2008-04-11,935.2813170806073
2008-04-14,928.0423947469543
2008-04-15,929.9181184636487
2008-04-16,949.79779518916
2008-04-17,946.7007065375896
2008-04-18,956.6152019477828
2008-04-21,962.1359813459984
2008-04-22,955.472201028833
2008-04-23,953.7704447259567
2008-04-24,952.6699571228894
2008-04-25,964.7098785487186
2008-04-28,965.7947925465859
2008-04-29,957.8281191484288
2008-04-30,956.6007916363671
2008-05-01,963.0707641244217
2008-05-02,972.3835039377062
2008-05-05,971.6082742562534
2008-05-06,975.9273261527518
2008-05-07,967.7248395751243
2008-05-08,968.3358070079665
2008-05-09,958.6631643713949
2008-05-12,965.5826841769854
2008-05-13,965.6822270281484
2008-05-14,968.6925898132575
2008-05-15,979.8653543220623
2008-05-16,984.4994338369586
2008-05-19,986.3490379815402
2008-05-20,977.330007701119
2008-05-21,967.8386673769992
2008-05-22,969.1227734623634
2008-05-23,959.8296863489634
2008-05-26,956.0276510439572
2008-05-27,958.3699835408311
2008-05-28,962.1376942484442
2008-05-29,967.7062168786305
2008-05-30,974.0534855195169
2008-06-02,968.1675681604413
2008-06-03,966.0892095266297
2008-06-04,966.0985391806969
2008-06-05,972.861819688328
2008-06-06,959.7008578169819
2008-06-09,954.5413223968766
2008-06-10,942.8118156706597
2008-06-11,933.9539329462477
2008-06-12,932.0983439092056
2008-06-13,938.4643076062807
2008-06-16,943.7582844283542
2008-06-17,942.7666214701038
2008-06-18,932.9244897536015
2008-06-19,928.6846380741315
2008-06-20,916.5795049376779
2008-06-23,912.2943122987801
2008-06-24,908.92621971365
2008-06-25,914.2183962197788
2008-06-26,898.9166655120113
2008-06-27,893.5482079812251
2008-06-30,895.914387433254
2008-07-01,890.4412202874206
2008-07-02,879.8680028839958
2008-07-03,880.2057453571024
2008-07-04,874.6954384714815
2008-07-07,874.2364812808948
2008-07-08,874.2935174242878
2008-07-09,872.518820176473
2008-07-10,871.8634393171529
2008-07-11,861.1086588857512
2008-07-14,859.2645222015132
2008-07-15,850.2787527064281
2008-07-16,861.1701038668895
2008-07-17,875.6779407676913
2008-07-18,879.1773899853392
2008-07-21,879.1000239048313
2008-07-22,885.5769560000446
2008-07-23,889.8905913841523
2008-07-24,876.7333969230164
2008-07-25,874.8931097674844
2008-07-28,866.1793911751356
2008-07-29,872.0949024956802
2008-07-30,883.9477832012478
2008-07-31,882.6044007144549
2008-08-01,873.4034586870896
2008-08-04,867.3637894865628
2008-08-05,882.4023731456205
2008-08-06,888.816107218244
2008-08-07,878.0987317649835
2008-08-08,881.8661799188276
2008-08-11,890.3897852409581
2008-08-12,882.7124172031724
2008-08-13,870.5153595707153
2008-08-14,873.8382809493522
2008-08-15,872.8641747289195
2008-08-18,868.6886957516556
2008-08-19,853.7123710523081
2008-08-20,857.995909775766
2008-08-21,860.7190431300655
2008-08-22,867.9347922087803
2008-08-25,860.1066853295448
2008-08-26,856.745949175728
2008-08-27,861.5766740706679
2008-08-28,872.5498003904517
2008-08-29,870.1990484085745
2008-09-01,863.4713857501793
2008-09-02,861.8293470629071
2008-09-03,856.2238486868513
2008-09-04,834.321474938814
2008-09-05,828.0401436331139
2008-09-08,849.6658802368802
2008-09-09,830.9731240303588
2008-09-10,831.3162931511929
2008-09-11,830.867867441593
2008-09-12,844.4089890341374
2008-09-15,820.6679442903536
2008-09-16,816.6419178793979
2008-09-17,796.9286410321481
2008-09-18,814.2574588493651
2008-09-19,852.2975568082014
2008-09-22,837.0948824312967
2008-09-23,827.8893002071908
2008-09-24,826.2185321005732
2008-09-25,835.9917901579108
2008-09-26,830.8322472122178
2008-09-29,779.7897450265306
2008-09-30,788.3482047256381
2008-10-01,788.5936937496093
2008-10-02,760.5789893729229
2008-10-03,757.3831960121835
2008-10-06,716.168896941862
2008-10-07,697.5389486530752
2008-10-08,676.0687425140993
2008-10-09,645.3985441082878
2008-10-10,618.0220005794715
2008-10-13,670.5204849255997
2008-10-14,689.9070033958957
2008-10-15,646.1056597813483
2008-10-16,635.7647905151902
2008-10-17,643.4436912821458
2008-10-20,664.4712739147667
2008-10-21,653.2310551503172
2008-10-22,611.9146858284221
2008-10-23,610.2198025841326
2008-10-24,584.7719640822598
2008-10-27,556.9299944600042
2008-10-28,590.1071349327808
2008-10-29,611.553697139248
2008-10-30,632.7026656219853
2008-10-31,639.2927349756663
2008-11-03,640.1505180489099
2008-11-04,672.2336339878212
2008-11-05,656.7289770823699
2008-11-06,620.1560468131191
2008-11-07,628.9591340372529
2008-11-10,630.5604583087131
2008-11-11,606.8679509811134
2008-11-12,585.1643221274053
2008-11-13,600.8864674042596
2008-11-14,591.7104872181661
2008-11-17,577.7366025432107
2008-11-18,581.2284760556819
2008-11-19,556.092229600066
2008-11-20,524.9995287983702
2008-11-21,539.3666951217186
2008-11-24,574.6311121200175
2008-11-25,581.4643210475402
2008-11-26,587.6031823021774
2008-11-27,592.5704986461569
2008-11-28,597.4433336524713
2008-12-01,556.3827990421661
2008-12-02,566.6290966020524
2008-12-03,577.2282812190145
2008-12-04,566.0172611605636
2008-12-05,570.0193589072951
2008-12-08,598.7667992571795
2008-12-09,592.3847222294769
2008-12-10,598.4818948882479
2008-12-11,592.8949227239382
2008-12-12,588.8141581547148
2008-12-15,593.3251960647136
2008-12-16,611.041929320708
2008-12-17,619.7237267739442
2008-12-18,616.3007671257859
2008-12-19,608.3161413687957
2008-12-22,599.623316459536
2008-12-23,597.1667624229931
2008-12-24,597.3056005781705
2008-12-25,598.4689695991796
2008-12-26,601.1735745051855
2008-12-29,605.7877077186661
2008-12-30,616.353769786388
2008-12-31,618.5007591265144
2009-01-01,618.5007591265144
2009-01-02,634.4348575786105
2009-01-05,633.1126108390861
2009-01-06,637.8170185799037
2009-01-07,633.4822613147825
2009-01-08,631.4619550729224
2009-01-09,621.3894117793121
2009-01-12,609.6124542046531
2009-01-13,598.8819589835408
2009-01-14,581.1811671175901
2009-01-15,573.8979820959214
2009-01-16,580.0048794338521
2009-01-19,574.9911022596388
2009-01-20,549.825141244851
2009-01-21,561.3485399907918
2009-01-22,554.8769951806598
2009-01-23,549.7472334938105
2009-01-26,558.8791618412074
2009-01-27,567.818892243734
2009-01-28,587.3928009562485
2009-01-29,573.6096981499551
2009-01-30,560.7339280041195
2009-02-02,552.6095456070543
2009-02-03,563.8119966861034
2009-02-04,564.4700583578878
2009-02-05,566.173803805234
2009-02-06,579.3820535332959
2009-02-09,583.6043500381526
2009-02-10,563.348567695238
2009-02-11,563.7573778768631
2009-02-12,556.6944264494274
2009-02-13,555.8228857647906
2009-02-16,551.8515252780894
2009-02-17,528.665477647982
2009-02-18,524.588939046402
2009-02-19,521.3561306371633
2009-02-20,510.0745840756029
2009-02-23,501.19920521225475
2009-02-24,507.8332697866603
2009-02-25,505.8496385438605
2009-02-26,507.67659544606073
2009-02-27,500.4022359902147
2009-03-02,477.24225979303895
2009-03-03,472.638450394119
2009-03-04,483.27965846561915
2009-03-05,466.83074433186437
2009-03-06,463.71689769364326
2009-03-09,456.8134117221864
2009-03-10,479.998026752548
2009-03-11,486.8937342392158
2009-03-12,495.38439827698596
2009-03-13,504.8508013664599
2009-03-16,511.2407757699397
2009-03-17,519.5054422413214
2009-03-18,527.4726154908241
2009-03-19,535.9828721482559
2009-03-20,528.3562881482897
2009-03-23,555.397293448328
2009-03-24,551.6344392485134
2009-03-25,555.5738592020667
2009-03-26,563.1086766473337
2009-03-27,552.8026668932748
2009-03-30,531.0531991793894
2009-03-31,540.0903857027653
2009-04-01,549.6730928887347
2009-04-02,572.8549097382468
2009-04-03,574.7116258456681
2009-04-06,568.5746843781178
2009-04-07,557.791727581587
2009-04-08,559.7404919066471
2009-04-09,580.9368230023354
2009-04-10,581.6262382516787
2009-04-13,583.085314999827
2009-04-14,580.549876806342
2009-04-15,582.1921822238957
2009-04-16,591.3207130052709
2009-04-17,597.250413616716
2009-04-20,575.288119597666
2009-04-21,581.2244874541599
2009-04-22,580.1045523812636
