Date,MSCI ACWI ex USA Small Cap Quality Index
1999-06-24,1098.4781570354885
1999-06-25,1103.4898372954785
1999-06-28,1099.8343785646568
1999-06-29,1099.2349926233
1999-06-30,1100.7159781297003
1999-07-01,1105.5712331837085
1999-07-02,1106.5574246537133
1999-07-05,1115.8122364426506
1999-07-06,1115.7662397255713
1999-07-07,1113.4984800820127
1999-07-08,1110.997085477182
1999-07-09,1114.2479535949196
1999-07-12,1115.0907490379118
1999-07-13,1111.3687657775797
1999-07-14,1116.4821754634972
1999-07-15,1122.1680743631182
1999-07-16,1122.02849180052
1999-07-19,1123.5123182418563
1999-07-20,1135.5462845382356
1999-07-21,1133.050014295123
1999-07-22,1132.8338391173916
1999-07-23,1127.5516174856446
1999-07-26,1132.9189227830423
1999-07-27,1128.0979988065442
1999-07-28,1132.528868426169
1999-07-29,1137.0223978448598
1999-07-30,1137.0240115896665
1999-08-02,1128.6797404546521
1999-08-03,1131.855132222891
1999-08-04,1141.9268616647007
1999-08-05,1136.0655461821202
1999-08-06,1136.9128928117364
1999-08-09,1134.9517293481865
1999-08-10,1133.3430582004341
1999-08-11,1129.555126219597
1999-08-12,1137.0462667215718
1999-08-13,1136.7277523838545
1999-08-16,1143.0494756763474
1999-08-17,1141.618097813964
1999-08-18,1151.1362471587192
1999-08-19,1156.7567250211537
1999-08-20,1163.484072045456
1999-08-23,1165.682131371408
1999-08-24,1157.6006573762804
1999-08-25,1155.176164227469
1999-08-26,1155.9307647352648
1999-08-27,1162.4304501587885
1999-08-30,1167.8716452570752
1999-08-31,1174.906041242803
1999-09-01,1178.4571290022654
1999-09-02,1182.4927186103912
1999-09-03,1178.3968947670044
1999-09-06,1187.8369409568008
1999-09-07,1191.7045219670124
1999-09-08,1192.5395202226505
1999-09-09,1195.8628075558647
1999-09-10,1195.913780867447
1999-09-13,1191.485882882568
1999-09-14,1189.8356667682613
1999-09-15,1186.2231666189039
1999-09-16,1182.9555122870358
1999-09-17,1184.0472834111213
1999-09-20,1182.6080782402535
1999-09-21,1175.6679749925602
1999-09-22,1172.9011502029748
1999-09-23,1167.0793426439202
1999-09-24,1153.739549999564
1999-09-27,1149.2270306236824
1999-09-28,1156.9320704866411
1999-09-29,1161.3126186876848
1999-09-30,1167.9718185864433
1999-10-01,1170.9422244267196
1999-10-04,1176.2358476533147
1999-10-05,1182.8520799376613
1999-10-06,1187.221844924405
1999-10-07,1195.682126669653
1999-10-08,1190.5958204815101
1999-10-11,1199.2741324716872
1999-10-12,1208.3689443805717
1999-10-13,1199.7376626550072
1999-10-14,1195.6671760686945
1999-10-15,1188.3930290041721
1999-10-18,1165.7282696628886
1999-10-19,1168.9865109676882
1999-10-20,1180.5050869367622
1999-10-21,1181.1927449543318
1999-10-22,1173.79225557408
1999-10-25,1171.9922536257714
1999-10-26,1163.0607322044234
1999-10-27,1153.7969790594334
1999-10-28,1153.5227485283692
1999-10-29,1158.9991379904561
1999-11-01,1161.9522203698225
1999-11-02,1166.6295700404155
1999-11-03,1169.2761536661937
1999-11-04,1172.5515431345796
1999-11-05,1175.006049075489
1999-11-08,1178.8080099647686
1999-11-09,1186.9569508776217
1999-11-10,1191.7551446994762
1999-11-11,1192.6347526001693
1999-11-12,1191.5800353109867
1999-11-15,1202.099814167958
1999-11-16,1206.2772225485526
1999-11-17,1221.2088540365432
1999-11-18,1216.4742249331389
1999-11-19,1217.671597710186
1999-11-22,1221.828303947242
1999-11-23,1220.0373816536785
1999-11-24,1206.5894506452414
1999-11-25,1212.8652212554816
1999-11-26,1209.7475386985682
1999-11-29,1211.8865088757673
1999-11-30,1208.290244846123
1999-12-01,1209.6408853824305
1999-12-02,1213.6200097359774
1999-12-03,1219.750938300182
1999-12-06,1243.7405768352605
1999-12-07,1241.8318359926864
1999-12-08,1241.4941512932082
1999-12-09,1239.177652136526
1999-12-10,1245.7147519293273
1999-12-13,1254.9033050875519
1999-12-14,1248.4759914562376
1999-12-15,1233.183357686316
1999-12-16,1246.1514906039565
1999-12-17,1250.0096491817417
1999-12-20,1250.2944392543825
1999-12-21,1250.2548693368494
1999-12-22,1257.717182480102
1999-12-23,1265.9956877818079
1999-12-24,1268.6830057252498
1999-12-27,1278.5555577806754
1999-12-28,1276.528296612255
1999-12-29,1284.9306468009693
1999-12-30,1296.1161084115217
1999-12-31,1296.544073912228
2000-01-03,1323.3118844766277
2000-01-04,1324.2494214146598
2000-01-05,1302.2439573390566
2000-01-06,1308.2590527139841
2000-01-07,1320.9313977856077
2000-01-10,1341.6686632634696
2000-01-11,1346.961870440892
2000-01-12,1343.449517956539
2000-01-13,1351.5456238574143
2000-01-14,1350.460314538588
2000-01-17,1364.0184288523433
2000-01-18,1362.3648714895794
2000-01-19,1352.9063167412846
2000-01-20,1362.161809433217
2000-01-21,1357.750561148215
2000-01-24,1358.7933771080916
2000-01-25,1346.897412121401
2000-01-26,1349.9155636185576
2000-01-27,1344.6801591940084
2000-01-28,1332.2644700860596
2000-01-31,1315.094338297694
2000-02-01,1318.2640029861952
2000-02-02,1320.2325745311027
2000-02-03,1338.6451117956608
2000-02-04,1343.4683532647593
2000-02-07,1353.2638252032166
2000-02-08,1374.738142754086
2000-02-09,1378.7332114794472
2000-02-10,1367.4801495311915
2000-02-11,1372.142106454009
2000-02-14,1365.7161238425313
2000-02-15,1369.2362572863442
2000-02-16,1369.900296249244
2000-02-17,1372.2600790423992
2000-02-18,1372.9668826499803
2000-02-21,1363.3536197959497
2000-02-22,1379.1374855154272
2000-02-23,1380.704919525403
2000-02-24,1389.3651209341983
2000-02-25,1382.6166376832743
2000-02-28,1361.3512222807326
2000-02-29,1358.3091736653507
2000-03-01,1382.1208556480221
2000-03-02,1391.2815896886827
2000-03-03,1389.7951450180205
2000-03-06,1395.0158154265735
2000-03-07,1385.8479421804918
2000-03-08,1375.192516141432
2000-03-09,1389.0098269726386
2000-03-10,1390.0091224690232
2000-03-13,1374.5004230066586
2000-03-14,1362.5497455980449
2000-03-15,1350.3550295498906
2000-03-16,1352.4041639496807
2000-03-17,1361.8918931314522
2000-03-20,1367.552351695621
2000-03-21,1359.2260656382616
2000-03-22,1352.7478149897347
2000-03-23,1356.033544568396
2000-03-24,1361.6573057119476
2000-03-27,1371.4813199496
2000-03-28,1367.873368044751
2000-03-29,1356.2353224940266
2000-03-30,1338.9394798860067
2000-03-31,1335.7471231813918
2000-04-03,1322.9117115550926
2000-04-04,1304.0005194206185
2000-04-05,1289.7246376740206
2000-04-06,1302.0483001588918
2000-04-07,1315.5184450916233
2000-04-10,1323.3095304742496
2000-04-11,1310.1540959000574
2000-04-12,1306.3477857390571
2000-04-13,1294.4559417827875
2000-04-14,1281.5365600727812
2000-04-17,1229.2779401486869
2000-04-18,1235.643922511652
2000-04-19,1246.2672995684568
2000-04-20,1248.2490117392774
2000-04-21,1251.0984604479927
2000-04-24,1248.7525974092284
2000-04-25,1242.7904962844434
2000-04-26,1247.469619207172
2000-04-27,1237.4564666836834
2000-04-28,1243.6198024295275
2000-05-01,1240.564307045559
2000-05-02,1253.3103288721154
2000-05-03,1238.4318995621995
2000-05-04,1230.929521864354
2000-05-05,1234.1345683788395
2000-05-08,1233.8673808639028
2000-05-09,1234.3742988058184
2000-05-10,1231.415010423152
2000-05-11,1218.0772610588883
2000-05-12,1231.747574775188
2000-05-15,1235.8976494636227
2000-05-16,1232.057902538151
2000-05-17,1215.600486820649
2000-05-18,1214.401138587869
2000-05-19,1202.2197961139743
2000-05-22,1193.0431273913123
2000-05-23,1186.107274064755
2000-05-24,1169.8032747532297
2000-05-25,1177.4818786089693
2000-05-26,1185.6338826339068
2000-05-29,1194.5139016730845
2000-05-30,1204.471593767843
2000-05-31,1209.741008214597
2000-06-01,1217.193847799835
2000-06-02,1244.3422414059955
2000-06-05,1252.9032538568824
2000-06-06,1264.83014505003
2000-06-07,1258.4910621365582
2000-06-08,1256.6755939366367
2000-06-09,1255.6447498767798
2000-06-12,1259.4673861459767
2000-06-13,1258.5030711226302
2000-06-14,1261.98383178352
2000-06-15,1256.7682718210906
2000-06-16,1264.6592697274957
2000-06-19,1261.6023597464762
2000-06-20,1260.4915021273823
2000-06-21,1249.0994633944565
2000-06-22,1247.4896510548067
2000-06-23,1239.8174277045896
2000-06-26,1238.2141047916098
2000-06-27,1246.4934027714248
2000-06-28,1250.040831013957
2000-06-29,1249.5167082033038
2000-06-30,1256.1559904275139
2000-07-03,1253.9347643157098
2000-07-04,1256.9139151783502
2000-07-05,1262.8634300811095
2000-07-06,1257.4517597952931
2000-07-07,1257.0771200235158
2000-07-10,1264.128090229197
2000-07-11,1259.1374880225278
2000-07-12,1256.3899242887717
2000-07-13,1249.4265219215258
2000-07-14,1257.562238931456
2000-07-17,1257.660327726826
2000-07-18,1254.4598396037181
2000-07-19,1247.3050309378148
2000-07-20,1251.8035811867685
2000-07-21,1262.0720303195294
2000-07-24,1259.0149819655933
2000-07-25,1262.573416382809
2000-07-26,1261.4730829674215
2000-07-27,1255.810216229481
2000-07-28,1241.998167608342
2000-07-31,1236.8028328635642
2000-08-01,1239.7805001036982
2000-08-02,1231.265765894697
2000-08-03,1217.5807622304503
2000-08-04,1228.3196152004364
2000-08-07,1229.8826784823575
2000-08-08,1223.4531042168894
2000-08-09,1224.5475762155568
2000-08-10,1233.0694457529194
2000-08-11,1235.4431736021534
2000-08-14,1239.8863579119104
2000-08-15,1245.5767190611414
2000-08-16,1246.6270111279146
2000-08-17,1248.3694446525094
2000-08-18,1245.8409576977347
2000-08-21,1244.4043816437636
2000-08-22,1240.4892003041878
2000-08-23,1234.2711847364276
2000-08-24,1240.826473326369
2000-08-25,1242.8022942465207
2000-08-28,1241.6486803682185
2000-08-29,1242.3592312548344
2000-08-30,1238.5584745023918
2000-08-31,1245.758826723929
2000-09-01,1262.7578374739605
2000-09-04,1269.5244272617326
2000-09-05,1258.9309263910507
2000-09-06,1252.0357434148489
2000-09-07,1242.4013289816119
2000-09-08,1238.534580775042
2000-09-11,1229.52396772331
2000-09-12,1217.6454092899755
2000-09-13,1217.4035826271975
2000-09-14,1216.2781204310338
2000-09-15,1214.474752812805
2000-09-18,1193.5404078605786
2000-09-19,1180.3932535740037
2000-09-20,1176.2060719755293
2000-09-21,1168.8550166410273
2000-09-22,1181.4246223774228
2000-09-25,1187.7290829040758
2000-09-26,1190.6359821147548
2000-09-27,1190.3479076964911
2000-09-28,1190.7614092834783
2000-09-29,1199.5461176162758
2000-10-02,1196.894280300281
2000-10-03,1192.036593218519
2000-10-04,1184.322815467094
2000-10-05,1180.1424937944528
2000-10-06,1178.2257152125874
2000-10-09,1164.2357702282238
2000-10-10,1159.117162213834
2000-10-11,1146.425896855083
2000-10-12,1135.156715377823
2000-10-13,1120.6259815958697
2000-10-16,1122.605233917074
2000-10-17,1118.367446005866
2000-10-18,1102.0050491466122
2000-10-19,1103.9306725975093
2000-10-20,1115.08163998522
2000-10-23,1115.3833112995717
2000-10-24,1121.6341673686993
2000-10-25,1107.9156471689917
2000-10-26,1102.9049411341769
2000-10-27,1119.3162816579095
2000-10-30,1121.8458178949425
2000-10-31,1127.6364315587643
2000-11-01,1144.6366147173446
2000-11-02,1148.5810642100848
2000-11-03,1156.15954723928
2000-11-06,1157.7831318063436
2000-11-07,1154.928144845632
2000-11-08,1149.8306373308158
2000-11-09,1146.1110319533186
2000-11-10,1142.7890883383423
2000-11-13,1123.1529249754751
2000-11-14,1128.3176975140886
2000-11-15,1130.8890304601834
2000-11-16,1124.4297743208597
2000-11-17,1122.2335404092419
2000-11-20,1114.064472540752
2000-11-21,1105.5083244132761
2000-11-22,1091.4625550537405
2000-11-23,1083.1032511098572
2000-11-24,1089.0980656586125
2000-11-27,1102.4489569721682
2000-11-28,1097.847276716841
2000-11-29,1090.7566286636677
2000-11-30,1083.4495949392865
2000-12-01,1096.3797623840144
2000-12-04,1104.3772666412654
2000-12-05,1110.6507775549803
2000-12-06,1121.801251825382
2000-12-07,1118.4716351676325
2000-12-08,1122.5765965312971
2000-12-11,1123.8914538448457
2000-12-12,1119.2965587571662
2000-12-13,1117.0398596190776
2000-12-14,1122.5063276959156
2000-12-15,1117.3791443573114
2000-12-18,1114.5418147347357
2000-12-19,1107.6349894424443
2000-12-20,1105.114739049342
2000-12-21,1100.9414107751352
2000-12-22,1111.1600810120474
2000-12-25,1111.1244769322816
2000-12-26,1114.637827883603
2000-12-27,1121.9226253339004
2000-12-28,1126.0413980576498
2000-12-29,1142.422394680908
2001-01-01,1142.0512807976704
2001-01-02,1145.1936031544342
2001-01-03,1131.7783962571305
2001-01-04,1144.8826031256701
2001-01-05,1147.8050447181313
2001-01-08,1141.2644522364415
2001-01-09,1132.1120790843424
2001-01-10,1130.4043005880665
2001-01-11,1139.3690303914923
2001-01-12,1145.1508515787773
2001-01-15,1142.4825966261221
2001-01-16,1138.3313188532363
2001-01-17,1142.5899551582406
2001-01-18,1154.2431832010789
2001-01-19,1156.7555264531416
2001-01-22,1155.9869354665361
2001-01-23,1158.9879135339302
2001-01-24,1151.8292542809327
2001-01-25,1154.2179892681675
2001-01-26,1152.676436504528
2001-01-29,1149.7041186420402
2001-01-30,1158.3324033261026
2001-01-31,1169.1392086044773
2001-02-01,1176.7231648040845
2001-02-02,1171.9000257897385
2001-02-05,1173.0429781262728
2001-02-06,1169.6153572198693
2001-02-07,1163.700505306037
2001-02-08,1155.925058725346
2001-02-09,1156.3192181748263
2001-02-12,1162.3735979573348
2001-02-13,1158.763948075449
2001-02-14,1151.9516841553093
2001-02-15,1145.8894996308557
2001-02-16,1151.2498075986266
2001-02-19,1151.2833025716075
2001-02-20,1143.4509051802274
2001-02-21,1136.012855189362
2001-02-22,1125.4091802204548
2001-02-23,1120.8190990155106
2001-02-26,1126.4687534050063
2001-02-27,1132.5505182057284
2001-02-28,1130.2168877634165
2001-03-01,1129.5384491423567
2001-03-02,1132.136928630183
2001-03-05,1130.0334003135035
2001-03-06,1139.150806433846
2001-03-07,1140.0534240415411
2001-03-08,1144.9680966927688
2001-03-09,1138.438929185055
2001-03-12,1119.9128594797776
2001-03-13,1095.0737116798416
2001-03-14,1077.5046776438182
2001-03-15,1073.2563988050617
2001-03-16,1061.2583108084102
2001-03-19,1057.2085305432918
2001-03-20,1062.902733529048
2001-03-21,1047.5364607039098
2001-03-22,1017.1424134551177
2001-03-23,1030.023131444071
2001-03-26,1042.5578154658867
2001-03-27,1045.0723232605321
2001-03-28,1039.108619107754
2001-03-29,1029.6787918508894
2001-03-30,1032.3367110352897
2001-04-02,1028.1734634824818
2001-04-03,1016.734733467743
2001-04-04,1019.4199897566089
2001-04-05,1025.3371566219914
2001-04-06,1032.5125995556025
2001-04-09,1032.0885453401736
2001-04-10,1031.8336837961854
2001-04-11,1036.467615336294
2001-04-12,1045.3091858262617
2001-04-13,1045.5655286568028
2001-04-16,1040.626869998759
2001-04-17,1036.0480341925281
2001-04-18,1045.7713371986736
2001-04-19,1066.2825837973282
2001-04-20,1074.6236539090153
2001-04-23,1070.9188859933722
2001-04-24,1072.4189544209091
2001-04-25,1075.1242570829904
2001-04-26,1085.0562851317582
2001-04-27,1082.9909877218565
2001-04-30,1087.9163758164348
2001-05-01,1092.4330737222174
2001-05-02,1100.387072583294
2001-05-03,1100.164435746448
2001-05-04,1100.8643720684533
2001-05-07,1101.374859310212
2001-05-08,1098.5950859266902
2001-05-09,1095.5865857266842
2001-05-10,1099.2187754009078
2001-05-11,1095.0296285367886
2001-05-14,1089.865414393173
2001-05-15,1094.992664488239
2001-05-16,1099.840747497719
2001-05-17,1108.0315499189937
2001-05-18,1108.3649502637402
2001-05-21,1113.509125040521
2001-05-22,1111.0197378529601
2001-05-23,1109.2131776767303
2001-05-24,1106.5387941028036
2001-05-25,1109.3729810957407
2001-05-28,1111.6538011570567
2001-05-29,1104.9266062419536
2001-05-30,1103.4166113598633
2001-05-31,1095.4186728523202
2001-06-01,1093.413571828884
2001-06-04,1097.5644122273936
2001-06-05,1097.5193852339846
2001-06-06,1096.1845864980942
2001-06-07,1097.9607701865007
2001-06-08,1101.1715773147464
2001-06-11,1092.4253956193998
2001-06-12,1087.9178122351007
2001-06-13,1093.2865928574993
2001-06-14,1091.9782133611939
2001-06-15,1088.7804087778668
2001-06-18,1081.0254635807921
2001-06-19,1077.4150323632168
2001-06-20,1063.252592452243
2001-06-21,1066.809470450313
2001-06-22,1064.9115376195793
2001-06-25,1065.6033151546442
2001-06-26,1057.7111097794184
2001-06-27,1054.9465802936377
2001-06-28,1044.7518064907983
2001-06-29,1047.3490458696128
2001-07-02,1047.8644966859981
2001-07-03,1045.879941040588
2001-07-04,1042.4349730572944
2001-07-05,1031.75673580224
2001-07-06,1027.2351205057969
2001-07-09,1022.6070215008746
2001-07-10,1025.1382693181806
2001-07-11,1016.4117594473985
2001-07-12,1018.8270636376203
2001-07-13,1014.6139794221993
2001-07-16,1013.554037254815
2001-07-17,1005.9649525031906
2001-07-18,1017.066349850331
2001-07-19,1018.4577701970001
2001-07-20,1018.848773820601
2001-07-23,1015.6270305794834
2001-07-24,1016.63611849616
2001-07-25,1016.2116767119754
2001-07-26,1016.5692785551646
2001-07-27,1019.672001083691
2001-07-30,1023.1499560215823
2001-07-31,1027.2157794332845
2001-08-01,1035.7646354136286
2001-08-02,1043.7873561900578
2001-08-03,1045.482241076695
2001-08-06,1039.515368224308
2001-08-07,1032.157580158685
2001-08-08,1028.4222228678602
2001-08-09,1028.1645076414773
2001-08-10,1031.3144204260855
2001-08-13,1033.1064314996704
2001-08-14,1037.468934041469
2001-08-15,1048.0934403440765
2001-08-16,1048.0483732495748
2001-08-17,1047.880930750332
2001-08-20,1040.7085412340193
2001-08-21,1043.4937410983523
2001-08-22,1048.6726045738349
2001-08-23,1045.154735043228
2001-08-24,1047.4404392122149
2001-08-27,1047.7707497019933
2001-08-28,1046.4462240725643
2001-08-29,1045.1728243165155
2001-08-30,1039.5668625890207
2001-08-31,1032.6579611364957
2001-09-03,1022.6012909712148
2001-09-04,1014.7885122499104
2001-09-05,1009.5470166902904
2001-09-06,1000.8376973157914
2001-09-07,999.0669471857433
2001-09-10,981.1114685795629
2001-09-11,966.3184899863057
2001-09-12,944.6749564315622
2001-09-13,943.8680247545983
2001-09-14,929.0344953839399
2001-09-17,907.1188776570579
2001-09-18,902.0218591294012
2001-09-19,905.3906088704898
2001-09-20,878.0912146550492
2001-09-21,845.841528437157
2001-09-24,862.1063747405753
2001-09-25,875.2964243259978
2001-09-26,879.3732400026
2001-09-27,881.0530659222086
2001-09-28,890.1015929410715
2001-10-01,890.6881632294305
2001-10-02,887.5367121768342
2001-10-03,888.4471497436898
2001-10-04,901.523270242778
2001-10-05,905.7403787227352
2001-10-08,899.6892518833785
2001-10-09,909.4556220451096
2001-10-10,910.9580994273249
2001-10-11,921.8080156218005
2001-10-12,925.2545125917219
2001-10-15,924.980369214972
2001-10-16,932.4930198045363
2001-10-17,941.0030217945949
2001-10-18,931.2604537146851
2001-10-19,925.8124386475037
2001-10-22,924.4190496344418
2001-10-23,928.6595370372654
2001-10-24,935.0393642503482
2001-10-25,939.076070978742
2001-10-26,941.0323201823629
2001-10-29,948.9141543347334
2001-10-30,942.1802308495036
2001-10-31,941.8779856185813
2001-11-01,947.0871666215064
2001-11-02,948.3419532439021
2001-11-05,949.7991425302557
2001-11-06,953.0704041123757
2001-11-07,957.5648575426734
2001-11-08,960.945279963912
2001-11-09,962.1642249821745
2001-11-12,960.7346885832026
2001-11-13,962.3605276079942
2001-11-14,973.3733351204779
2001-11-15,977.2240429926385
2001-11-16,983.3913131560575
2001-11-19,989.4936706019187
2001-11-20,989.3781560225324
2001-11-21,984.6079197369169
2001-11-22,990.6001004223189
2001-11-23,991.4851346809766
2001-11-26,1000.6332691349539
2001-11-27,1000.1862195687503
2001-11-28,997.562157184902
2001-11-29,996.1173614786734
2001-11-30,1005.0616888077396
2001-12-03,999.8182492843871
2001-12-04,1004.9983402605044
2001-12-05,1014.977755775585
2001-12-06,1026.2122844346782
2001-12-07,1030.3914857461932
2001-12-10,1027.2898082837205
2001-12-11,1026.6807865771689
2001-12-12,1032.8689596627491
2001-12-13,1024.3771638708733
2001-12-14,1024.1950085147942
2001-12-17,1028.3432772352767
2001-12-18,1024.3720595103478
2001-12-19,1019.1525404668567
2001-12-20,1015.749876733284
2001-12-21,1010.5129250443821
2001-12-24,1008.53961549618
2001-12-25,1011.2249498828472
2001-12-26,1013.6326335574494
2001-12-27,1023.5697774904966
2001-12-28,1025.933114824439
2001-12-31,1036.9330743870737
2002-01-01,1036.7679901520603
2002-01-02,1047.5668163231683
2002-01-03,1053.479045880801
2002-01-04,1060.0217259416643
2002-01-07,1066.3462976530045
2002-01-08,1064.9911824186138
2002-01-09,1064.2304380842581
2002-01-10,1065.8293923367683
2002-01-11,1064.0891754983863
2002-01-14,1060.0356558590895
2002-01-15,1056.3556706647753
2002-01-16,1045.848141463192
2002-01-17,1046.7354413566725
2002-01-18,1048.5510982104402
2002-01-21,1048.6261480323706
2002-01-22,1048.4227490614785
2002-01-23,1052.3441830074596
2002-01-24,1052.5704664738773
2002-01-25,1044.080595581266
2002-01-28,1043.013461205513
2002-01-29,1043.807737355675
2002-01-30,1038.3354783247055
2002-01-31,1045.8481519391762
2002-02-01,1049.0109650900308
2002-02-04,1048.972024315011
2002-02-05,1045.7021099361966
2002-02-06,1044.6830077184356
2002-02-07,1042.279161776666
2002-02-08,1045.1971481886944
2002-02-11,1054.0353722312068
2002-02-12,1056.0915290018024
2002-02-13,1054.1335385168252
2002-02-14,1059.4393383168212
2002-02-15,1062.0177254276018
2002-02-18,1059.1655838491272
2002-02-19,1056.0167793251646
2002-02-20,1051.341417827037
2002-02-21,1052.3670375478737
2002-02-22,1051.1620517501792
2002-02-25,1048.9326207221816
2002-02-26,1052.6776648715816
2002-02-27,1056.3623572047745
2002-02-28,1055.514000394862
2002-03-01,1062.4851928197447
2002-03-04,1079.8393177363948
2002-03-05,1081.5022763053196
2002-03-06,1087.7196458427738
2002-03-07,1099.0237453345126
2002-03-08,1098.6070633438778
2002-03-11,1102.0231299949796
2002-03-12,1093.2922108408895
2002-03-13,1093.5583505044406
2002-03-14,1099.0498690380023
2002-03-15,1101.8187053021447
2002-03-18,1105.1449690768416
2002-03-19,1106.8734849045227
2002-03-20,1112.4154664619978
2002-03-21,1114.4510198794158
2002-03-22,1118.6720921969466
2002-03-25,1117.1804372589474
2002-03-26,1113.1779558658754
2002-03-27,1115.5393343088954
2002-03-28,1121.205089813983
2002-03-29,1121.2004079818867
2002-04-01,1127.3554737786478
2002-04-02,1129.6533357866751
2002-04-03,1128.5796122700622
2002-04-04,1128.450443748332
2002-04-05,1133.1182152332804
2002-04-08,1125.353354958594
2002-04-09,1126.185895101315
2002-04-10,1128.258590904752
2002-04-11,1132.582399196299
2002-04-12,1128.8638552940026
2002-04-15,1131.7095740218506
2002-04-16,1137.9704375950555
2002-04-17,1150.4115034075871
2002-04-18,1152.9724427684428
2002-04-19,1153.0251357650495
2002-04-22,1150.5431567750927
2002-04-23,1149.4957354849232
2002-04-24,1151.6730680739904
2002-04-25,1153.0722973437594
2002-04-26,1156.2077535533708
2002-04-29,1153.2409219671556
2002-04-30,1152.9065792137187
2002-05-01,1158.434523080161
2002-05-02,1159.7583297350254
2002-05-03,1165.5321971303454
2002-05-06,1165.0774506477685
2002-05-07,1158.378097099072
