Date,EGYPT IMI VALUE
2004-09-01,223.41199534302072
2004-09-02,224.54022764365297
2004-09-03,226.44034820777563
2004-09-06,230.23752721005167
2004-09-07,229.55547803170688
2004-09-08,235.64308186751967
2004-09-09,243.17994962185844
2004-09-10,240.60902346800643
2004-09-13,255.5886611459503
2004-09-14,255.63753094258578
2004-09-15,274.5976453173599
2004-09-16,275.6239460749773
2004-09-17,275.0348365679733
2004-09-20,274.1930451112559
2004-09-21,267.011426051112
2004-09-22,266.25287917394087
2004-09-23,259.3291159930522
2004-09-24,259.9421622016357
2004-09-27,261.8077241581879
2004-09-28,260.886235024645
2004-09-29,265.3129474889667
2004-09-30,264.0650389140343
2004-10-01,264.6083168592768
2004-10-04,270.8269365183017
2004-10-05,273.91546664049355
2004-10-06,273.98225628571
2004-10-07,277.1166118634851
2004-10-08,274.2149840963993
2004-10-11,264.1318658557426
2004-10-12,275.04388879059974
2004-10-13,275.83570996492637
2004-10-14,271.94263755003107
2004-10-15,270.0253237572655
2004-10-18,278.49314881178117
2004-10-19,277.4896875243312
2004-10-20,276.04895332971813
2004-10-21,275.85420416573817
2004-10-22,275.33007790203413
2004-10-25,280.1523883308432
2004-10-26,279.7508134873151
2004-10-27,281.20941499569363
2004-10-28,278.60440652972306
2004-10-29,278.93293654803574
2004-11-01,279.6221584291978
2004-11-02,283.6982456634736
2004-11-03,281.30951643271135
2004-11-04,281.66863974665193
2004-11-05,281.03599516216116
2004-11-08,290.3269201896881
2004-11-09,285.87938481722875
2004-11-10,291.54532822933777
2004-11-11,293.2654774044986
2004-11-12,292.4151038956898
2004-11-15,292.2343287454896
2004-11-16,288.76098398231653
2004-11-17,285.774719122013
2004-11-18,290.4728536957149
2004-11-19,288.9157759487531
2004-11-22,293.32926662339
2004-11-23,292.3113984752637
2004-11-24,287.28828317420687
2004-11-25,288.3942018978215
2004-11-26,287.94834359172
2004-11-29,287.4912807708953
2004-11-30,282.5855582774405
2004-12-01,285.0088127452652
2004-12-02,289.40424601620117
2004-12-03,287.218102727047
2004-12-06,287.08433245685666
2004-12-07,289.7800946610837
2004-12-08,289.9177957055928
2004-12-09,291.31430990993744
2004-12-10,290.6777792471488
2004-12-13,298.50222930062176
2004-12-14,305.51771715753415
2004-12-15,301.0571421316116
2004-12-16,304.3313685465844
2004-12-17,304.95504607619705
2004-12-20,295.57539747740896
2004-12-21,301.1127930755288
2004-12-22,301.1543288752859
2004-12-23,297.85850750001663
2004-12-24,297.088420869361
2004-12-27,296.17282374900066
2004-12-28,297.91600049303713
2004-12-29,305.0178038653015
2004-12-30,309.47471803381825
2004-12-31,311.22320674105555
2005-01-03,335.12286534432076
2005-01-04,346.8613000321275
2005-01-05,343.03088897647996
2005-01-06,346.1871684965748
2005-01-07,349.4905064906597
2005-01-10,350.2358299357842
2005-01-11,355.5268531931925
2005-01-12,352.3679115938691
2005-01-13,356.95319738148794
2005-01-14,360.5072490341196
2005-01-17,365.03319354940277
2005-01-18,372.3173911586954
2005-01-19,372.0317292941474
2005-01-20,374.37272573774476
2005-01-21,373.0334687660322
2005-01-24,399.408309587771
2005-01-25,416.2686478678737
2005-01-26,407.41379879302247
2005-01-27,421.885844888637
2005-01-28,422.8262876037123
2005-01-31,451.3291151289919
2005-02-01,448.2373026707975
2005-02-02,458.3500950894218
2005-02-03,460.36127802530433
2005-02-04,460.7881148293456
2005-02-07,463.2254832796407
2005-02-08,452.00114372152854
2005-02-09,446.47116391438965
2005-02-10,442.90424284530434
2005-02-11,443.4545840005503
2005-02-14,453.71662155819007
2005-02-15,452.5585417706094
2005-02-16,455.4345637410091
2005-02-17,453.90833806264976
2005-02-18,453.873597077761
2005-02-21,451.4679726324219
2005-02-22,445.4612504002138
2005-02-23,454.28790396308415
2005-02-24,462.7283471038392
2005-02-25,463.2194730550507
2005-02-28,481.43730900710415
2005-03-01,486.11613693185035
2005-03-02,496.1920034164979
2005-03-03,498.26779085348545
2005-03-04,493.86616515754685
2005-03-07,519.77777181422
2005-03-08,507.6133263303909
2005-03-09,520.5534003076666
2005-03-10,518.8067317314188
2005-03-11,516.8602428790832
2005-03-14,516.4886548929913
2005-03-15,515.9810575464153
2005-03-16,503.31093411744473
2005-03-17,479.27979721717264
2005-03-18,482.5982349476699
2005-03-21,483.9652016169825
2005-03-22,469.77708821080284
2005-03-23,491.3199821640163
2005-03-24,490.7931922736497
2005-03-25,490.7931922736497
2005-03-28,482.74809958915614
2005-03-29,478.64894207641805
2005-03-30,461.7890159215664
2005-03-31,480.96163442166295
2005-04-01,482.2975874203266
2005-04-04,489.751406449254
2005-04-05,491.24063972098674
2005-04-06,499.0961895731317
2005-04-07,501.17692719110397
2005-04-08,503.3614695474147
2005-04-11,500.0840093262871
2005-04-12,507.7998044618626
2005-04-13,501.0071486346785
2005-04-14,512.029646642715
2005-04-15,507.1788186226281
2005-04-18,502.93420301162934
2005-04-19,493.21590788779326
2005-04-20,488.10276361545255
2005-04-21,486.55748652882625
2005-04-22,487.5990070840654
2005-04-25,491.4311216367931
2005-04-26,525.2617525272669
2005-04-27,526.0300926853445
2005-04-28,525.3000848921996
2005-04-29,525.5442307157676
2005-05-02,528.4506170055071
2005-05-03,527.2637903440701
2005-05-04,536.0172971377924
2005-05-05,553.2528108196923
2005-05-06,557.3012122066649
2005-05-09,554.2687675059855
2005-05-10,557.9726066402826
2005-05-11,557.5478760210316
2005-05-12,556.516911842168
2005-05-13,559.2765790528816
2005-05-16,540.3862242427355
2005-05-17,543.8456024337833
2005-05-18,542.6484574849179
2005-05-19,526.256055877851
2005-05-20,529.2461064223013
2005-05-23,527.5374425496652
2005-05-24,536.0928977383509
2005-05-25,533.5379891789826
2005-05-26,537.9407786208301
2005-05-27,536.4283171465485
2005-05-30,560.0670654029923
2005-05-31,558.4900984298622
2005-06-01,563.6054166513476
2005-06-02,548.4055956105383
2005-06-03,548.1814813698084
2005-06-06,551.4686528693055
2005-06-07,554.0471218667075
2005-06-08,550.9016114321809
2005-06-09,567.3646287425578
2005-06-10,570.640811379141
2005-06-13,584.0187300398389
2005-06-14,585.5730568712601
2005-06-15,590.4250568446375
2005-06-16,601.2227233767507
2005-06-17,594.3716365261959
2005-06-20,650.3173409943804
2005-06-21,650.1778505390582
2005-06-22,642.6190817575514
2005-06-23,658.48619609512
2005-06-24,656.4978815552896
2005-06-27,647.0793291181739
2005-06-28,646.9239056147081
2005-06-29,639.097652485647
2005-06-30,643.6390031935113
2005-07-01,651.1147350877161
2005-07-04,669.4098810671547
2005-07-05,676.1748650327404
2005-07-06,678.6722089844691
2005-07-07,664.5768045692537
2005-07-08,665.5792248551919
2005-07-11,662.7842318955694
2005-07-12,655.9149207399602
2005-07-13,662.6303698096392
2005-07-14,664.0881841075062
2005-07-15,667.8760652884488
2005-07-18,664.1281250360455
2005-07-19,672.5311104843994
2005-07-20,674.6379861629225
2005-07-21,663.117946464903
2005-07-22,663.3916341723877
2005-07-25,647.1187181014928
2005-07-26,648.2853616010781
2005-07-27,650.3079170926426
2005-07-28,655.1433658200838
2005-07-29,651.6901646017517
2005-08-01,650.5148685351174
2005-08-02,655.5837171589603
2005-08-03,647.7646691361424
2005-08-04,644.4859862657746
2005-08-05,646.1576013871934
2005-08-08,646.8225580822999
2005-08-09,649.9346459632926
2005-08-10,643.6587959409067
2005-08-11,635.0287998259074
2005-08-12,635.4374248328334
2005-08-15,641.0698186912886
2005-08-16,644.6549103012958
2005-08-17,638.9399332887472
2005-08-18,644.4128869367541
2005-08-19,646.057948038993
2005-08-22,632.0730064986938
2005-08-23,641.158613700665
2005-08-24,646.5254223798529
2005-08-25,647.4343884949709
2005-08-26,645.1767816583911
2005-08-29,661.8046423695025
2005-08-30,668.3152265633365
2005-08-31,659.5450335111099
2005-09-01,657.8957296246521
2005-09-02,653.6487039940805
2005-09-05,676.5939680186889
2005-09-06,676.173504298426
2005-09-07,684.6631939267045
2005-09-08,685.8832570726421
2005-09-09,685.0002758510013
2005-09-12,692.4241779947629
2005-09-13,700.5346101236108
2005-09-14,702.9823904183053
2005-09-15,722.7407608393011
2005-09-16,722.799921872399
2005-09-19,726.1732321142541
2005-09-20,723.3593107472831
2005-09-21,730.0720820891634
2005-09-22,755.9693986275136
2005-09-23,761.5074359414095
2005-09-26,792.5482841094343
2005-09-27,801.0739619845651
2005-09-28,798.9553407885668
2005-09-29,803.217391245482
2005-09-30,800.2194413756156
2005-10-03,820.5429057723899
2005-10-04,811.7257666495655
2005-10-05,806.4708736022762
2005-10-06,794.5733760644836
2005-10-07,795.753873837515
2005-10-10,803.8001424705599
2005-10-11,804.7338992942858
2005-10-12,807.5612189449251
2005-10-13,809.1389486808217
2005-10-14,799.8885821065568
2005-10-17,796.2612124289906
2005-10-18,792.4375697894209
2005-10-19,769.1665478903058
2005-10-20,783.440230180193
2005-10-21,781.1581438703175
2005-10-24,774.6595257033456
2005-10-25,760.938682363345
2005-10-26,756.5250309825046
2005-10-27,750.2294370802468
2005-10-28,753.0194312679757
2005-10-31,777.4196145084273
2005-11-01,786.7581535115746
2005-11-02,781.8676092727643
2005-11-03,785.8078833553134
2005-11-04,798.5460396733006
2005-11-07,831.2114373890918
2005-11-08,847.604163563511
2005-11-09,850.6583374666434
2005-11-10,839.1799634101267
2005-11-11,842.1192977828418
2005-11-14,806.2322326436289
2005-11-15,813.2348407772955
2005-11-16,809.7475208403694
2005-11-17,801.7540653553168
2005-11-18,802.6154620005922
2005-11-21,819.4559480974734
2005-11-22,802.433961065669
2005-11-23,786.3536900867879
2005-11-24,792.6375054349878
2005-11-25,796.3532576445702
2005-11-28,792.7565447157793
2005-11-29,794.3040910942779
2005-11-30,786.9320286375163
2005-12-01,799.3902459836725
2005-12-02,800.7917854356858
2005-12-05,835.8712081914689
2005-12-06,843.0069435815645
2005-12-07,888.2547126392273
2005-12-08,881.8843831144002
2005-12-09,881.2881879849022
2005-12-12,866.4099779674514
2005-12-13,866.35420735073
2005-12-14,864.485361355627
2005-12-15,854.938424306093
2005-12-16,850.8793272101414
2005-12-19,852.7753291685893
2005-12-20,856.5339914229535
2005-12-21,865.0710079523327
2005-12-22,861.9446519522685
2005-12-23,861.7267782566997
2005-12-26,893.7948322033817
2005-12-27,889.7925613222307
2005-12-28,911.1533713295988
2005-12-29,930.8123241078821
2005-12-30,934.6395800715321
2006-01-02,965.3265503803017
2006-01-03,961.735910469982
2006-01-04,951.0682864667846
2006-01-05,961.4176754215263
2006-01-06,957.1434767245548
2006-01-09,980.1168214138194
2006-01-10,980.6040579131345
2006-01-11,978.2535584562199
2006-01-12,1055.4794524094555
2006-01-13,1052.245404979606
2006-01-16,1026.9946423017964
2006-01-17,1045.2593194085205
2006-01-18,1031.0127614794778
2006-01-19,1058.3800814006133
2006-01-20,1060.261607095182
2006-01-23,1101.5958447810306
2006-01-24,1074.8363129369316
2006-01-25,1096.6388716961426
2006-01-26,1154.7013690250296
2006-01-27,1165.404941225855
2006-01-30,1195.540270032945
2006-01-31,1189.828402593692
2006-02-01,1215.426684392564
2006-02-02,1180.5025183225341
2006-02-03,1189.0608049850946
2006-02-06,1217.2076802766842
2006-02-07,1240.6728870991828
2006-02-08,1174.2146151232687
2006-02-09,1132.8881626412174
2006-02-10,1136.6925136050463
2006-02-13,1096.5689949536388
2006-02-14,1121.15117070818
2006-02-15,1083.787529292742
2006-02-16,1013.5367356721522
2006-02-17,1009.1287860207286
2006-02-20,1034.7283413017792
2006-02-21,1005.5114656555587
2006-02-22,1028.1320195263177
2006-02-23,1064.8558956254255
2006-02-24,1069.6111184815693
2006-02-27,1063.7864874996692
2006-02-28,1067.2170115798622
2006-03-01,1062.6832893500275
2006-03-02,1032.5842634158978
2006-03-03,1030.177206897091
2006-03-06,987.8710262994138
2006-03-07,977.297830028033
2006-03-08,965.3067214987369
2006-03-09,976.2366581430092
2006-03-10,979.5644575416112
2006-03-13,927.2089480922518
2006-03-14,851.3077905248089
2006-03-15,911.3984159550706
2006-03-16,903.5301136608816
2006-03-17,902.268148255448
2006-03-20,939.0144163969582
2006-03-21,943.6881248909265
2006-03-22,956.2179015203706
2006-03-23,966.7833968770692
2006-03-24,964.2918065823225
2006-03-27,995.1251396142648
2006-03-28,992.2082618709568
2006-03-29,1010.9270215953663
2006-03-30,987.9601179413937
2006-03-31,992.2162467071896
2006-04-03,1004.516686986132
2006-04-04,993.9347624006222
2006-04-05,1014.3096669986707
2006-04-06,1046.8064492322512
2006-04-07,1057.1271104462223
2006-04-10,1050.4419462663727
2006-04-11,1053.4730929218447
2006-04-12,1054.6885534852845
2006-04-13,1025.2505033458797
2006-04-14,1025.2505033458797
2006-04-17,952.3413472349779
2006-04-18,919.0619172110185
2006-04-19,929.9145408872666
2006-04-20,965.9763048669375
2006-04-21,963.432465284592
2006-04-24,961.2510793606868
2006-04-25,958.1836267103051
2006-04-26,940.615109107519
2006-04-27,936.0041364869015
2006-04-28,931.6569210121786
2006-05-01,936.4607780530581
2006-05-02,954.7550380451478
2006-05-03,955.7518139781781
2006-05-04,937.062611036315
2006-05-05,932.7508381476435
2006-05-08,896.6496425212199
2006-05-09,867.1980355996856
2006-05-10,859.2223087294544
2006-05-11,864.9326056386086
2006-05-12,860.9423610976387
2006-05-15,815.594887952005
2006-05-16,837.992844777092
2006-05-17,830.5373281064252
2006-05-18,835.3575222976148
2006-05-19,842.2610317888782
2006-05-22,746.7858760541502
2006-05-23,688.6431224034062
2006-05-24,714.0121109772258
2006-05-25,683.43608724024
2006-05-26,687.051311273609
2006-05-29,692.7480712000942
2006-05-30,704.8609517571949
2006-05-31,723.6999609208517
2006-06-01,744.4218799150921
2006-06-02,737.9451418546578
2006-06-05,735.563104186945
2006-06-06,735.2135434475864
2006-06-07,746.0264821959349
2006-06-08,741.1767348470424
2006-06-09,740.7078396765252
2006-06-12,696.077275310082
2006-06-13,685.8045023123818
2006-06-14,652.7797674411393
2006-06-15,669.5909902353072
2006-06-16,669.5056420433747
2006-06-19,693.4748683133854
2006-06-20,685.3083414016673
2006-06-21,668.8269082323714
2006-06-22,671.3026096120842
2006-06-23,674.4133475466105
2006-06-26,653.9190859963181
2006-06-27,646.9870867158734
2006-06-28,664.4852631428581
2006-06-29,669.3018903274988
2006-06-30,656.6680389098783
2006-07-03,668.2092071829959
2006-07-04,694.171559920154
2006-07-05,726.5849338744388
2006-07-06,735.733809740104
2006-07-07,732.0155445480832
2006-07-10,730.7551129448325
2006-07-11,743.5684472275369
2006-07-12,723.9954462214139
2006-07-13,691.7324671510862
2006-07-14,694.9626872280116
2006-07-17,674.5951075314701
2006-07-18,684.7736102651394
2006-07-19,676.5000533367695
2006-07-20,671.6056976491609
2006-07-21,669.7608847758358
2006-07-24,700.8669440521178
2006-07-25,709.1058849128635
2006-07-26,723.4524346886664
2006-07-27,735.244855836323
2006-07-28,732.4782645669916
2006-07-31,759.3990932623378
2006-08-01,783.2586401211017
2006-08-02,770.4876511982673
2006-08-03,767.0847158016826
2006-08-04,761.0483322889456
2006-08-07,773.391937141874
2006-08-08,789.1284905263524
2006-08-09,773.7439923175158
2006-08-10,776.8244155735304
2006-08-11,777.558807177974
2006-08-14,789.4231437887679
2006-08-15,784.204840864833
2006-08-16,768.7410754309784
2006-08-17,758.7632080213222
2006-08-18,761.2193269818063
2006-08-21,774.6160945921981
2006-08-22,780.8267359925911
2006-08-23,779.1024755683472
2006-08-24,795.7198845310195
2006-08-25,799.0379572703891
2006-08-28,802.0893656946023
2006-08-29,804.9092052378511
2006-08-30,804.5266026452558
2006-08-31,814.3534762759012
2006-09-01,814.3588173824878
2006-09-04,801.5287301245666
2006-09-05,796.6580267830648
2006-09-06,787.8350404456074
2006-09-07,790.1022243410488
2006-09-08,794.0313746061541
2006-09-11,795.175901420836
2006-09-12,798.4372090802868
2006-09-13,801.6775897375094
2006-09-14,809.4673436769025
2006-09-15,815.8020551131315
2006-09-18,812.7184505891305
2006-09-19,842.7358539958391
2006-09-20,847.4473862861342
2006-09-21,843.7882985004184
2006-09-22,838.5520422488651
2006-09-25,843.338376115121
2006-09-26,853.5859564802287
2006-09-27,857.6171734951798
2006-09-28,860.014021039894
2006-09-29,861.175306277927
2006-10-02,866.7714998815565
2006-10-03,848.6350043715865
2006-10-04,842.759639661234
2006-10-05,842.6932204911459
2006-10-06,849.5223396656661
2006-10-09,841.3235254358276
2006-10-10,840.8571600706018
2006-10-11,845.8789908687111
2006-10-12,871.6997266238546
2006-10-13,875.3388804964777
2006-10-16,879.839815622618
2006-10-17,884.682949908727
2006-10-18,886.5022588704884
2006-10-19,877.8797052696798
2006-10-20,878.3462810566427
2006-10-23,880.8338884939012
2006-10-24,881.4342846407927
2006-10-25,878.5632772389835
2006-10-26,872.5956877611272
2006-10-27,868.8922911219086
2006-10-30,886.3073421979519
2006-10-31,889.362718285064
2006-11-01,893.9689183347463
2006-11-02,891.5215317607388
2006-11-03,896.8445511372653
2006-11-06,871.492315946555
2006-11-07,868.1224811083733
2006-11-08,868.1591058206295
2006-11-09,866.406577761506
2006-11-10,862.7770571389872
2006-11-13,867.2220951534887
2006-11-14,872.1247852552433
2006-11-15,878.7249364626007
2006-11-16,869.2654868537684
2006-11-17,867.7720007696859
2006-11-20,855.7320606702762
2006-11-21,877.7121596262969
2006-11-22,884.3133881344288
2006-11-23,893.8400039716272
2006-11-24,884.1455009688415
2006-11-27,889.9855021150996
2006-11-28,879.0369968736254
2006-11-29,861.9804869563554
2006-11-30,864.2136252683342
2006-12-01,859.0291859881071
2006-12-04,850.6478150009434
2006-12-05,842.8312807678814
2006-12-06,854.9034279149649
2006-12-07,857.1880188068435
2006-12-08,855.8363425616816
2006-12-11,859.4725411840586
2006-12-12,871.5386271649829
2006-12-13,877.0779384135564
2006-12-14,884.4278382315697
2006-12-15,889.9008245867977
2006-12-18,899.0512984278283
2006-12-19,880.1112151970117
2006-12-20,874.7124692568198
2006-12-21,878.2574422579628
2006-12-22,879.9365248829229
2006-12-25,866.2345716353801
2006-12-26,873.6674723176271
2006-12-27,884.9302318649445
2006-12-28,897.0232104780722
2006-12-29,893.9884460098067
2007-01-01,893.9884460098067
2007-01-02,887.8613175152186
2007-01-03,892.0933997736398
2007-01-04,900.0758605709138
2007-01-05,906.7258996377401
2007-01-08,906.7883788070707
2007-01-09,903.0207420770577
2007-01-10,900.2239663121898
2007-01-11,906.3858915789915
2007-01-12,903.4422838120231
2007-01-15,895.6712564434669
2007-01-16,895.4657640424055
2007-01-17,889.5475161068673
2007-01-18,879.2349541339721
2007-01-19,879.5745713281991
2007-01-22,878.8543845251991
2007-01-23,872.490787165337
2007-01-24,869.7102499243898
2007-01-25,852.6522989641234
2007-01-26,857.9392822057199
2007-01-29,825.0680382173522
2007-01-30,840.3978015462607
2007-01-31,832.2123006094297
2007-02-01,834.7831556194868
2007-02-02,838.3902178078389
2007-02-05,837.6580494402916
2007-02-06,850.1847474092867
2007-02-07,859.6917258548427
2007-02-08,850.1094306158295
2007-02-09,852.7910606720135
2007-02-12,861.6803116427552
2007-02-13,861.0786421281625
2007-02-14,867.6738084711807
2007-02-15,870.4931098649402
2007-02-16,871.8198282644291
2007-02-19,881.5302239483549
2007-02-20,886.841851409179
2007-02-21,894.2492980831524
2007-02-22,895.7268865194561
2007-02-23,891.7130721948711
2007-02-26,903.2617465115962
2007-02-27,904.6948376392081
2007-02-28,879.2615180315828
2007-03-01,887.9362725813255
2007-03-02,886.621501756483
2007-03-05,881.3518151779869
2007-03-06,891.530940167859
2007-03-07,897.8956625842696
2007-03-08,908.9004375257022
2007-03-09,909.4689887799306
2007-03-12,902.0203696935598
2007-03-13,912.702019643649
2007-03-14,904.2330313829502
2007-03-15,914.9095411925326
2007-03-16,910.8529024873616
2007-03-19,907.6383624401908
2007-03-20,899.5611546256426
2007-03-21,897.223980713245
2007-03-22,898.7886483213138
2007-03-23,902.2686139752274
2007-03-26,908.390362412821
2007-03-27,908.4495218783131
2007-03-28,897.7567734704435
2007-03-29,896.8707644873551
2007-03-30,899.6483729668937
2007-04-02,897.6499932218891
2007-04-03,899.4801169185995
2007-04-04,902.6672880005733
2007-04-05,900.6325188701442
2007-04-06,900.6325188701442
2007-04-09,905.3491070810378
2007-04-10,906.4548897798188
2007-04-11,905.6156315467758
2007-04-12,897.5488578052606
2007-04-13,895.605891574463
2007-04-16,899.1288239011769
2007-04-17,904.9817543816306
2007-04-18,904.8092373882314
2007-04-19,898.0319164005598
2007-04-20,899.4791672706563
2007-04-23,898.4478069740279
2007-04-24,897.4773265178055
2007-04-25,894.0152944455809
2007-04-26,911.7571591825625
2007-04-27,908.5410119976704
2007-04-30,906.4273610440704
2007-05-01,910.7734609646103
2007-05-02,924.4508512988735
2007-05-03,925.5541681823796
2007-05-04,924.1325934026589
2007-05-07,932.87730142098
2007-05-08,949.6278748967214
2007-05-09,951.1128702589214
2007-05-10,951.5428142508529
2007-05-11,950.8743241983194
2007-05-14,961.361324319237
2007-05-15,953.9814579370229
2007-05-16,952.1413480906896
2007-05-17,962.2230198609323
2007-05-18,962.0091053728383
2007-05-21,969.3558610512197
2007-05-22,966.744658496218
2007-05-23,973.2089102698538
2007-05-24,988.4149340495022
2007-05-25,987.4880449801043
2007-05-28,992.1163032457949
2007-05-29,994.5019158972547
2007-05-30,998.9447006741398
2007-05-31,1000.0
2007-06-01,1001.8386676494007
2007-06-04,1010.2976804212509
2007-06-05,1010.6572212351355
2007-06-06,1015.9736144618072
2007-06-07,1004.3867382863464
2007-06-08,1014.1447244043641
2007-06-11,1023.833467292749
2007-06-12,1028.9491529671411
2007-06-13,1025.307330835729
2007-06-14,1027.3291519561417
2007-06-15,1023.3701986992018
2007-06-18,1046.956571857138
2007-06-19,1034.723019694855
2007-06-20,1051.0984942318157
2007-06-21,1046.0668390036972
2007-06-22,1044.0906155160221
2007-06-25,1025.1109421003978
2007-06-26,1029.2542587769526
2007-06-27,1024.367645119305
2007-06-28,1019.3398455588223
2007-06-29,1016.2453334216993
2007-07-02,1019.4487121210395
2007-07-03,1025.9531164196012
2007-07-04,1032.1266910034572
2007-07-05,1039.9529083846298
2007-07-06,1037.6460481702163
2007-07-09,1059.7666320775777
2007-07-10,1065.2198224954652
2007-07-11,1058.6903220742065
2007-07-12,1056.8892271120646
2007-07-13,1057.4961743146428
2007-07-16,1072.1869538759659
2007-07-17,1067.1279271081812
2007-07-18,1064.294192835381
2007-07-19,1069.0181968335853
2007-07-20,1068.7398104682823
2007-07-23,1071.9153438668357
2007-07-24,1069.294155614186
2007-07-25,1070.2842331299835
2007-07-26,1072.4833476138535
2007-07-27,1077.5098156485128
2007-07-30,1042.9760794665242
2007-07-31,1055.2280501806108
2007-08-01,1043.9807843178767
2007-08-02,1044.9766832539317
2007-08-03,1037.9927121043647
2007-08-06,1023.6047921786147
2007-08-07,1036.5245390445202
2007-08-08,1034.8428155181339
2007-08-09,1046.8745382120164
2007-08-10,1047.7997360319073
2007-08-13,1028.5290894350035
2007-08-14,1062.3996934926256
2007-08-15,1056.0346046898212
2007-08-16,1026.5324690623852
2007-08-17,1017.8739139609748
2007-08-20,1011.1580531035659
2007-08-21,1004.3256521532094
2007-08-22,1004.0448246609486
2007-08-23,1003.8888910670029
2007-08-24,999.1780439043173
2007-08-27,1020.598756425253
2007-08-28,1024.119283746085
2007-08-29,1020.4573891396915
2007-08-30,1028.5421362145921
2007-08-31,1029.8216946225098
2007-09-03,1049.9622677542366
2007-09-04,1061.780471717449
2007-09-05,1058.1871137196713
2007-09-06,1060.256716738979
2007-09-07,1055.3461356207154
2007-09-10,1048.9819305617466
2007-09-11,1060.3371840993493
2007-09-12,1066.7010107584786
2007-09-13,1068.3863070028654
2007-09-14,1069.1162897205188
2007-09-17,1086.071852308229
2007-09-18,1087.5629543269208
2007-09-19,1093.1079273560006
2007-09-20,1079.7386188371338
2007-09-21,1079.2023311632518
2007-09-24,1074.6055141781435
2007-09-25,1070.8733013257322
2007-09-26,1077.6543661977885
2007-09-27,1087.2345749911349
2007-09-28,1081.883070561266
2007-10-01,1093.7632897226508
2007-10-02,1112.6101088223313
2007-10-03,1109.2965981496109
2007-10-04,1118.2895650676924
2007-10-05,1117.7360542347085
2007-10-08,1136.3514580056608
2007-10-09,1140.7516365865783
2007-10-10,1134.8344932766831
2007-10-11,1130.4528620664496
2007-10-12,1135.7176462386535
2007-10-15,1131.4860011719975
2007-10-16,1146.6572451117793
2007-10-17,1135.8432520145327
2007-10-18,1130.6714598726085
2007-10-19,1132.9723947405994
2007-10-22,1135.7516912720562
2007-10-23,1137.6200705192352
2007-10-24,1148.7253227078345
2007-10-25,1151.5165532250721
2007-10-26,1145.1132359305248
2007-10-29,1162.4653493591002
2007-10-30,1182.9594547410493
2007-10-31,1174.7172011099224
2007-11-01,1196.276115950332
2007-11-02,1193.482708606485
2007-11-05,1196.758498463632
2007-11-06,1183.644519261016
2007-11-07,1172.397838975949
2007-11-08,1153.960896535996
2007-11-09,1153.7939059515647
2007-11-12,1188.4923715408165
2007-11-13,1170.302671804775
2007-11-14,1171.4905786265872
2007-11-15,1173.287682962691
2007-11-16,1173.032067257068
2007-11-19,1203.2576674538777
2007-11-20,1187.530932065042
2007-11-21,1190.3843510440504
2007-11-22,1171.5023143689255
2007-11-23,1175.3016529784122
2007-11-26,1174.0178686453758
2007-11-27,1174.29769115323
2007-11-28,1175.8277531220815
2007-11-29,1172.7201849939513
2007-11-30,1179.9071070720875
2007-12-03,1194.4392101766366
2007-12-04,1199.2447287091024
2007-12-05,1216.6667998902185
2007-12-06,1232.1402527780203
2007-12-07,1229.802783150873
2007-12-10,1205.0463247181588
2007-12-11,1197.1955040107043
2007-12-12,1196.5754005200386
2007-12-13,1215.5599184414355
2007-12-14,1228.8811016652555
2007-12-17,1242.540334891077
