Date,SOUTH AFRICA IMI VALUE
2002-07-25,266.28529030598077
2002-07-26,268.555838716639
2002-07-29,272.6817260810209
2002-07-30,270.599822096035
2002-07-31,259.0763421393318
2002-08-01,258.1846858620078
2002-08-02,254.64982893187175
2002-08-05,243.30811242313368
2002-08-06,251.34982313644568
2002-08-07,253.70927130497552
2002-08-08,260.91792693485706
2002-08-09,258.8822007630457
2002-08-12,258.17067756370864
2002-08-13,256.23924609777833
2002-08-14,255.32042097627973
2002-08-15,257.7211274261125
2002-08-16,255.84298680902566
2002-08-19,259.19982099896885
2002-08-20,255.78174952481555
2002-08-21,255.87113299094472
2002-08-22,262.39938557114647
2002-08-23,263.6913217404856
2002-08-26,260.09405251153305
2002-08-27,268.66448990725655
2002-08-28,266.5141862590845
2002-08-29,261.9654436347102
2002-08-30,266.66881695225777
2002-09-02,264.67383391239525
2002-09-03,252.50796084796045
2002-09-04,254.02647577084412
2002-09-05,255.04341930649252
2002-09-06,261.1295891193231
2002-09-09,264.9252145639683
2002-09-10,270.04413754246076
2002-09-11,275.68389417746494
2002-09-12,271.91664718161564
2002-09-13,265.9855247808405
2002-09-16,264.88565381196094
2002-09-17,269.3308723415316
2002-09-18,261.618439131866
2002-09-19,257.9890211801191
2002-09-20,258.9793382496656
2002-09-23,256.5209876038328
2002-09-24,256.79513549505776
2002-09-25,260.52259896178214
2002-09-26,267.84334981166364
2002-09-27,269.4882896473154
2002-09-30,260.23547165965545
2002-10-01,265.07703719914406
2002-10-02,266.77284377421023
2002-10-03,266.2704392554357
2002-10-04,268.54799444061234
2002-10-07,262.2879166697653
2002-10-08,262.42738277514877
2002-10-09,259.6273306485478
2002-10-10,259.8002391515809
2002-10-11,266.2682986574402
2002-10-14,266.5639635773448
2002-10-15,275.08636840797726
2002-10-16,269.6483399379795
2002-10-17,278.798049585813
2002-10-18,277.3344874079728
2002-10-21,280.22521362817895
2002-10-22,284.8368707194658
2002-10-23,282.93215269302465
2002-10-24,288.0570940994887
2002-10-25,284.0833068941571
2002-10-28,283.63331637365405
2002-10-29,273.18183080182393
2002-10-30,273.62456371140746
2002-10-31,276.71738002787754
2002-11-01,282.8001296952781
2002-11-04,282.3422804685444
2002-11-05,281.07135275881285
2002-11-06,285.6098004827771
2002-11-07,288.2464555201241
2002-11-08,287.6897349226044
2002-11-11,288.4104145545169
2002-11-12,288.4755004073707
2002-11-13,286.0632257105491
2002-11-14,293.9034343085459
2002-11-15,296.0598482645901
2002-11-18,300.9782930073261
2002-11-19,297.8923617500811
2002-11-20,296.5200726334534
2002-11-21,302.08881816973826
2002-11-22,306.4202353102039
2002-11-25,308.5062862536821
2002-11-26,302.1920251038805
2002-11-27,305.26933941179027
2002-11-28,304.69175372055304
2002-11-29,308.8403055249477
2002-12-02,310.26012930976276
2002-12-03,305.64224856346914
2002-12-04,304.5610153728966
2002-12-05,302.78642192776186
2002-12-06,292.8720887547369
2002-12-09,295.6882798369709
2002-12-10,295.31891570529007
2002-12-11,295.62272151357143
