Date,UNITED ARAB EMIRATES IMI VALUE
2015-07-24,1116.6607709309058
2015-07-27,1092.7865584563426
2015-07-28,1090.6807763116653
2015-07-29,1098.5294227767702
2015-07-30,1115.480632286528
2015-07-31,1103.0363984435155
2015-08-03,1104.885402654516
2015-08-04,1101.257480779547
2015-08-05,1123.8736038787365
2015-08-06,1128.2098181403876
2015-08-07,1125.5227907657336
2015-08-10,1122.7017844490008
2015-08-11,1115.5796292766286
2015-08-12,1088.484174800149
2015-08-13,1077.4695354227522
2015-08-14,1079.1430417485685
2015-08-17,1054.7435429366003
2015-08-18,1031.455627677006
2015-08-19,1030.4944156851711
2015-08-20,990.4086546065835
2015-08-21,980.297977604015
2015-08-24,884.0842629109939
2015-08-25,946.2249482584858
2015-08-26,939.2953651848059
2015-08-27,993.2431458708589
2015-08-28,992.7661268387627
2015-08-31,1008.9701455718316
2015-09-01,968.2920707975431
2015-09-02,962.9903021936377
2015-09-03,977.4606313464456
2015-09-04,975.8031172747517
2015-09-07,963.8145163691984
2015-09-08,963.2119057572344
2015-09-09,979.0211584182073
2015-09-10,980.9516537881162
2015-09-11,975.4389144510321
2015-09-14,957.0164535810942
2015-09-15,962.585743280724
2015-09-16,975.8276132552317
2015-09-17,966.9222482064476
2015-09-18,961.7542136847622
2015-09-21,989.4933192735328
2015-09-22,994.6771410287662
2015-09-23,993.7048906849285
2015-09-24,981.0995756596594
2015-09-25,991.1702695380611
2015-09-28,979.9600924670143
2015-09-29,965.5693573014215
2015-09-30,983.7060046616836
2015-10-01,984.5079685761776
2015-10-02,978.2517073667385
2015-10-05,994.7552158913214
2015-10-06,989.8854627265123
2015-10-07,1003.5040085514019
2015-10-08,989.7279703775102
2015-10-09,983.0161773686527
2015-10-12,980.9491077709769
2015-10-13,976.05644438444
2015-10-14,964.7936001145123
2015-10-15,969.080148418488
2015-10-16,969.7441192120839
2015-10-19,985.3645811049364
2015-10-20,979.4695547949184
2015-10-21,967.5526417586204
2015-10-22,970.260506403533
2015-10-23,981.5442738952255
2015-10-26,966.5407109545303
2015-10-27,960.7949243565627
2015-10-28,945.1712223546587
2015-10-29,946.6163906874729
2015-10-30,939.2467252188518
2015-11-02,928.8297207883787
2015-11-03,948.3236788445228
2015-11-04,930.5570838849027
2015-11-05,931.9727273056685
2015-11-06,942.6348943852373
2015-11-09,925.1552049366062
2015-11-10,915.2445267519312
2015-11-11,910.3102640904248
2015-11-12,902.481467633965
2015-11-13,904.4895619538746
2015-11-16,875.8992533709182
2015-11-17,894.0150565235134
2015-11-18,895.1539130196667
2015-11-19,908.348445324939
2015-11-20,913.9972190956937
2015-11-23,920.5617757637301
2015-11-24,914.3122833300529
2015-11-25,929.5294194201958
2015-11-26,929.1312891284118
2015-11-27,931.2799244187648
2015-11-30,910.1120527434708
2015-12-01,906.226983207816
2015-12-02,909.1592738066769
2015-12-03,885.8260150170942
2015-12-04,882.8038890657843
2015-12-07,873.365486863143
2015-12-08,845.226362112051
2015-12-09,838.3193054363476
2015-12-10,837.8517402053766
2015-12-11,833.2917368579255
2015-12-14,818.6188286743628
2015-12-15,822.160870992411
2015-12-16,836.2952441675056
2015-12-17,864.2995833101947
2015-12-18,863.4157246755419
2015-12-21,873.377394628062
2015-12-22,875.297194202858
2015-12-23,885.8197555592913
2015-12-24,879.4578101203239
2015-12-25,879.4578101203239
2015-12-28,876.1193273576198
2015-12-29,889.4019097994014
2015-12-30,886.7988908366754
2015-12-31,899.5010272189494
2016-01-01,899.5010272189494
2016-01-04,885.2391591304197
2016-01-05,906.7541711230283
2016-01-06,901.9389246016858
2016-01-07,858.5558642043434
2016-01-08,852.8829962716813
2016-01-11,843.1097439770059
2016-01-12,837.3562537422746
2016-01-13,836.8688688858956
2016-01-14,821.4843634410371
2016-01-15,813.0792013765425
2016-01-18,782.0361672849076
2016-01-19,803.4425352055979
2016-01-20,776.7881320733079
2016-01-21,777.1760929726581
2016-01-22,777.1783503709461
2016-01-25,796.4752635976532
2016-01-26,791.3189033443489
2016-01-27,807.3016036404188
2016-01-28,825.032611133203
2016-01-29,833.9811270856218
2016-02-01,865.7790417033248
2016-02-02,861.4115510730284
2016-02-03,844.9162016815725
2016-02-04,857.0157761529313
2016-02-05,859.0421240345527
2016-02-08,853.9900878861109
2016-02-09,831.1351394087468
2016-02-10,846.584457668418
2016-02-11,823.8116142433728
2016-02-12,831.1129718303862
2016-02-15,848.1946104629809
2016-02-16,860.1134795091965
2016-02-17,866.0834554131482
2016-02-18,882.8931246422869
2016-02-19,882.288628538622
2016-02-22,908.0647219730592
2016-02-23,915.9752685161301
2016-02-24,909.1539130847588
2016-02-25,905.6421336175882
2016-02-26,914.4942752059054
2016-02-29,945.4287004531086
2016-03-01,953.7223804004399
2016-03-02,952.8978090472032
2016-03-03,956.4882951187806
2016-03-04,949.9709314289549
2016-03-07,982.7840584146362
2016-03-08,983.4104025778267
2016-03-09,986.165821245615
2016-03-10,972.0580369122175
2016-03-11,970.969164660098
2016-03-14,959.1222222835199
2016-03-15,959.9434217150438
2016-03-16,951.8326120814214
2016-03-17,961.3212888582232
2016-03-18,963.502169507133
2016-03-21,947.1976958288022
2016-03-22,955.5347540171725
2016-03-23,961.0192427593566
2016-03-24,952.7101444079998
2016-03-25,952.7101444079998
2016-03-28,927.9674601655871
2016-03-29,939.804400497067
2016-03-30,943.7181511074203
2016-03-31,944.7625592290211
2016-04-01,948.9808992689694
2016-04-04,946.7217368102662
2016-04-05,936.0307033905508
2016-04-06,931.1486833552161
2016-04-07,944.4880619449392
2016-04-08,942.389608540781
2016-04-11,945.396358312483
2016-04-12,956.0387765262271
2016-04-13,970.5666656413966
2016-04-14,992.0803413780269
2016-04-15,989.0642170588214
2016-04-18,989.9649904288314
2016-04-19,993.5776237306424
2016-04-20,995.9828522352877
2016-04-21,1011.3544268543353
2016-04-22,1015.749333121595
2016-04-25,1011.2624653873094
2016-04-26,997.6097465661798
2016-04-27,997.1959667779862
2016-04-28,980.110384682687
2016-04-29,968.2453428918087
2016-05-02,939.9911665298783
2016-05-03,918.8145643480902
2016-05-04,933.5201124573651
2016-05-05,941.1488168436745
2016-05-06,939.2382071193848
2016-05-09,953.0608807853334
2016-05-10,940.5478996122788
2016-05-11,928.0239169141934
2016-05-12,928.7817531198584
2016-05-13,937.454273804387
2016-05-16,925.493929606242
2016-05-17,920.0977661175821
2016-05-18,921.814783571291
2016-05-19,910.5384092197094
2016-05-20,909.9011651943218
2016-05-23,905.7737089927184
2016-05-24,917.5524532683654
2016-05-25,934.5442102873824
2016-05-26,930.555789040852
2016-05-27,934.9736819616692
2016-05-30,926.8098052346562
2016-05-31,929.2553693650178
2016-06-01,927.1747897683773
2016-06-02,913.1290082465582
2016-06-03,899.2296255929047
2016-06-06,905.4082865280735
2016-06-07,919.2799475709774
2016-06-08,933.7516154349628
2016-06-09,938.8311670809601
2016-06-10,941.1579891812714
2016-06-13,926.1467490957482
2016-06-14,937.3530537860021
2016-06-15,926.0970814922606
2016-06-16,928.1619025400734
2016-06-17,919.7454457628066
2016-06-20,945.7891227048061
2016-06-21,956.8791079619896
2016-06-22,963.4971782394172
2016-06-23,957.5565397161392
2016-06-24,977.814175042447
2016-06-27,964.9087514446549
2016-06-28,950.4752763204599
2016-06-29,947.8927173325363
2016-06-30,964.4018543541256
2016-07-01,962.5312198089131
2016-07-04,986.6083201762164
2016-07-05,989.1259866081954
2016-07-06,992.4627203694711
2016-07-07,992.4271248267872
2016-07-08,995.8447903978072
2016-07-11,988.4564172565787
2016-07-12,996.9025046248354
2016-07-13,995.7372826901843
2016-07-14,993.8567777117737
2016-07-15,996.9634203986301
2016-07-18,1007.1025015874251
2016-07-19,1012.712557280105
2016-07-20,1025.05960427882
2016-07-21,1025.8566269421003
2016-07-22,1027.8283343899554
2016-07-25,1032.0309182187866
2016-07-26,1027.7510858934372
2016-07-27,1029.9056009520473
2016-07-28,1023.3552285586028
2016-07-29,1014.2953432353477
2016-08-01,1016.3493650101685
2016-08-02,993.2546057473154
2016-08-03,987.5770021396515
2016-08-04,1004.9770656878798
2016-08-05,1011.095030684369
2016-08-08,1019.3412187957018
2016-08-09,1015.885258468694
2016-08-10,1015.2270743672485
2016-08-11,1013.484171176614
2016-08-12,1013.4526369577981
2016-08-15,1035.8245533130812
2016-08-16,1025.1874196028714
2016-08-17,1009.4694368564135
2016-08-18,1005.9354266281424
2016-08-19,1006.2326277808118
2016-08-22,997.8496315531467
2016-08-23,1000.0173086348879
2016-08-24,992.7156702916202
2016-08-25,990.5648091824548
2016-08-26,990.7504736713772
2016-08-29,999.1019547836969
2016-08-30,1005.0387902187956
2016-08-31,998.799480004475
2016-09-01,997.607438104945
2016-09-02,1000.3741162974384
2016-09-05,1013.4824379321925
2016-09-06,1002.2599512037494
2016-09-07,995.9325714546733
2016-09-08,993.8299416524142
2016-09-09,999.4008962335025
2016-09-12,998.6845586180985
2016-09-13,996.7030490268766
2016-09-14,996.1849404650727
2016-09-15,984.4087847673496
2016-09-16,991.5517670808991
2016-09-19,990.2416616555114
2016-09-20,987.7719073125015
2016-09-21,987.5500612360718
2016-09-22,1000.6307247236374
2016-09-23,1002.5345928342339
2016-09-26,992.2953482900434
2016-09-27,991.6516014224641
2016-09-28,982.0881988575319
2016-09-29,988.7362365384547
2016-09-30,987.9883936829134
2016-10-03,964.5321745469234
2016-10-04,974.1615018590304
2016-10-05,962.3146143846344
2016-10-06,963.4507862901592
2016-10-07,962.7349483261846
2016-10-10,962.9108454900919
2016-10-11,973.5082633928998
2016-10-12,969.7565349270211
2016-10-13,963.5903165599258
2016-10-14,965.9810399858076
2016-10-17,940.6642676522886
2016-10-18,957.5535033225905
2016-10-19,966.323596800005
2016-10-20,971.2504140996701
2016-10-21,976.1510043653395
2016-10-24,987.2492275691764
2016-10-25,979.3580797947262
2016-10-26,967.3111536909225
2016-10-27,980.327186996309
2016-10-28,979.3853409478636
2016-10-31,985.004788735204
2016-11-01,976.5602931224834
2016-11-02,957.0088528017487
2016-11-03,961.3071286578082
2016-11-04,958.8179065631997
2016-11-07,959.5392577667504
2016-11-08,973.1246193604852
2016-11-09,980.4893849607378
2016-11-10,980.7679456940922
2016-11-11,982.9631481618105
2016-11-14,964.1404669490582
2016-11-15,965.2829058382448
2016-11-16,995.6429556215968
2016-11-17,1003.6216692880631
2016-11-18,1013.065175467472
2016-11-21,1002.5209387238249
2016-11-22,1004.5315621478184
2016-11-23,1022.1493724266734
2016-11-24,1016.0946939319792
2016-11-25,1012.1248498302725
2016-11-28,1006.3639043559353
2016-11-29,1011.3198510682734
2016-11-30,1015.7599248505948
2016-12-01,1015.4248958973858
2016-12-02,1010.730070536754
2016-12-05,1019.4001820508628
2016-12-06,1039.8638660978413
2016-12-07,1060.2023276348648
2016-12-08,1102.4963751401508
2016-12-09,1110.2611528427099
2016-12-12,1120.9292136966922
2016-12-13,1112.627454219401
2016-12-14,1099.6743541002993
2016-12-15,1110.6034989984257
2016-12-16,1111.12979714326
2016-12-19,1109.022337342785
2016-12-20,1108.5756026837607
2016-12-21,1097.884528152121
2016-12-22,1092.4257846319992
2016-12-23,1091.9333985283731
2016-12-26,1099.581841419738
2016-12-27,1100.639796927459
2016-12-28,1097.9388140572303
2016-12-29,1096.8086169784083
2016-12-30,1090.7773394448936
2017-01-02,1087.5564465940502
2017-01-03,1130.4166988520149
2017-01-04,1122.405227215472
2017-01-05,1115.9397018612444
2017-01-06,1118.3966794160185
2017-01-09,1147.6953935565343
2017-01-10,1141.8360798515962
2017-01-11,1157.9086192510213
2017-01-12,1138.9465370966063
2017-01-13,1141.9705027427
2017-01-16,1134.8816226203733
2017-01-17,1126.6993723200235
2017-01-18,1138.574070291101
2017-01-19,1146.7432201426655
2017-01-20,1139.5482212430486
2017-01-23,1129.9820167446321
2017-01-24,1132.7280864783143
2017-01-25,1115.306122122107
2017-01-26,1131.073058069927
2017-01-27,1127.1945680770984
2017-01-30,1113.4207247912932
2017-01-31,1093.853764112
2017-02-01,1086.9195107696946
2017-02-02,1065.9535801251213
2017-02-03,1067.6535123349206
2017-02-06,1105.7599415270477
2017-02-07,1117.0721438594178
2017-02-08,1124.9402000199034
2017-02-09,1123.6107784925441
2017-02-10,1127.9472064040792
2017-02-13,1124.143015491679
2017-02-14,1130.2220642205739
2017-02-15,1132.6853037706182
2017-02-16,1125.7399062512304
2017-02-17,1130.135052411391
2017-02-20,1113.6979182550483
2017-02-21,1119.8244764943652
2017-02-22,1136.3779953102269
2017-02-23,1126.8163324866848
2017-02-24,1129.321790317458
2017-02-27,1119.7366081298642
2017-02-28,1107.946807853383
2017-03-01,1118.1624395951271
2017-03-02,1131.5267413889912
2017-03-03,1127.624120695528
2017-03-06,1118.8144598185515
2017-03-07,1110.5049548077768
2017-03-08,1114.7943855149738
2017-03-09,1106.691668499769
2017-03-10,1098.8658523986767
2017-03-13,1083.3695325282795
2017-03-14,1084.2594552714393
2017-03-15,1077.652184344387
2017-03-16,1093.6249920286123
2017-03-17,1093.1308073511618
2017-03-20,1090.176230524914
2017-03-21,1094.7893100482781
2017-03-22,1086.600937727432
2017-03-23,1088.275127803117
2017-03-24,1086.3971121153422
2017-03-27,1072.579912365324
2017-03-28,1078.125209291186
2017-03-29,1084.7771515604297
2017-03-30,1089.9115796311225
2017-03-31,1093.8921030420067
2017-04-03,1109.198163666704
2017-04-04,1126.000466650315
2017-04-05,1143.333529277075
2017-04-06,1138.4370368923146
2017-04-07,1142.779760825077
2017-04-10,1135.2487116899717
2017-04-11,1129.7249228292637
2017-04-12,1135.044535014025
2017-04-13,1120.7685856417788
2017-04-14,1120.7685856417786
2017-04-17,1117.5246616116262
2017-04-18,1116.4835356212436
2017-04-19,1124.3327269072254
2017-04-20,1110.2907916137392
2017-04-21,1118.4150788000316
2017-04-24,1094.2768580045934
2017-04-25,1097.102509206708
2017-04-26,1104.5197997166601
2017-04-27,1099.309430468114
2017-04-28,1096.957683786839
2017-05-01,1105.7169403040798
2017-05-02,1109.255880192777
2017-05-03,1108.734053226076
2017-05-04,1106.9007787153216
2017-05-05,1102.7199930664767
2017-05-08,1105.3527734645606
2017-05-09,1116.886106764956
2017-05-10,1120.9649077141887
2017-05-11,1130.157578064599
2017-05-12,1124.4975710532674
2017-05-15,1107.2524869302379
2017-05-16,1101.1892605213945
2017-05-17,1096.7061627759151
2017-05-18,1095.7775787292126
2017-05-19,1089.057906370032
2017-05-22,1083.7390821343404
2017-05-23,1082.070091720194
2017-05-24,1081.9534916103732
2017-05-25,1074.53300160854
2017-05-26,1077.3485856929913
2017-05-29,1070.4982442279872
2017-05-30,1074.9944571990359
2017-05-31,1054.0121209766007
2017-06-01,1065.4572048780935
2017-06-02,1060.836338410368
2017-06-05,1060.4209279164393
2017-06-06,1055.1931333497214
2017-06-07,1079.1001264414112
2017-06-08,1083.3442755187634
2017-06-09,1087.054242492249
2017-06-12,1105.2934631754397
2017-06-13,1114.43252348206
2017-06-14,1106.195493802041
2017-06-15,1112.9270428190246
2017-06-16,1108.0477012908752
2017-06-19,1114.4396164958582
2017-06-20,1113.3199149393674
2017-06-21,1106.797224999912
2017-06-22,1100.8166739260234
2017-06-23,1096.6101407057079
2017-06-26,1096.3996920994457
2017-06-27,1088.1765941933347
2017-06-28,1074.0529238282265
2017-06-29,1066.4719140589455
2017-06-30,1068.421251577984
2017-07-03,1081.6247460233972
2017-07-04,1076.2350441776696
2017-07-05,1081.6533787240783
2017-07-06,1067.463545655286
2017-07-07,1068.8223571215315
2017-07-10,1068.1862127376837
2017-07-11,1070.8896105970293
2017-07-12,1078.2799310815924
2017-07-13,1098.489470870389
2017-07-14,1094.3152588605292
2017-07-17,1112.497453618422
2017-07-18,1099.9464653733958
2017-07-19,1111.431174266359
2017-07-20,1090.1583812999909
2017-07-21,1088.007429702676
2017-07-24,1086.102755532724
2017-07-25,1083.4853873041684
2017-07-26,1086.4177608343325
2017-07-27,1087.336367171192
2017-07-28,1079.82435119294
2017-07-31,1082.2393140051518
2017-08-01,1085.724135248256
2017-08-02,1093.2845374025628
2017-08-03,1091.957720399278
2017-08-04,1103.805110889931
2017-08-07,1100.0529279734214
2017-08-08,1104.3834315486868
2017-08-09,1100.8871016157923
2017-08-10,1103.5422985522741
2017-08-11,1099.6116047016872
2017-08-14,1077.5480265522897
2017-08-15,1078.3785327230985
2017-08-16,1087.8482869677287
2017-08-17,1082.1941163857284
2017-08-18,1081.4573347227279
2017-08-21,1075.7875331732594
2017-08-22,1082.7720509804121
2017-08-23,1083.7234523499928
2017-08-24,1088.6080086777365
2017-08-25,1082.4209949741694
2017-08-28,1069.5231806746087
2017-08-29,1060.5110533331908
2017-08-30,1073.1847747048516
2017-08-31,1075.5768511225215
2017-09-01,1076.482295058141
2017-09-04,1079.08092416228
2017-09-05,1073.894499728376
2017-09-06,1077.129847971623
2017-09-07,1074.4914382084917
2017-09-08,1073.3437448071006
2017-09-11,1073.0243537001832
2017-09-12,1084.6596152636348
2017-09-13,1083.6414724946965
2017-09-14,1093.0918978184377
2017-09-15,1084.7773274417523
2017-09-18,1084.803400895424
2017-09-19,1083.688965705022
2017-09-20,1075.3011706553932
2017-09-21,1081.901276993997
2017-09-22,1077.7124577428515
2017-09-25,1069.4005182826945
2017-09-26,1078.5563005712625
2017-09-27,1084.1711295027965
2017-09-28,1077.76256103894
2017-09-29,1074.5498157072318
2017-10-02,1086.7398541068326
2017-10-03,1089.3932813772417
2017-10-04,1089.6057960291266
2017-10-05,1089.4506767017515
2017-10-06,1087.7357043262539
2017-10-09,1097.6859309037698
2017-10-10,1094.02730046936
2017-10-11,1105.204405379182
2017-10-12,1110.4129633483171
2017-10-13,1111.3832567756283
2017-10-16,1114.8927043936278
2017-10-17,1107.0884475611101
2017-10-18,1111.3227002601752
2017-10-19,1108.0681425665057
2017-10-20,1114.3493894063593
2017-10-23,1100.9206033819212
2017-10-24,1097.3149670838375
2017-10-25,1096.9105623965138
2017-10-26,1097.8729997506832
2017-10-27,1109.3570501095435
2017-10-30,1101.335287677945
2017-10-31,1105.4122767239778
2017-11-01,1109.1673815197157
2017-11-02,1100.286243126847
2017-11-03,1105.5457420361183
2017-11-06,1086.0340869864472
2017-11-07,1079.4301212788353
2017-11-08,1059.9571395165149
2017-11-09,1066.2695053359448
2017-11-10,1062.8693005730156
2017-11-13,1068.6637357686386
2017-11-14,1061.4310241953822
2017-11-15,1049.249358005597
2017-11-16,1050.2930370826748
2017-11-17,1049.4321823980533
2017-11-20,1042.7130453532948
2017-11-21,1046.647172554728
2017-11-22,1041.813241189528
2017-11-23,1042.1002702781202
