Date,INDONESIA IMI VALUE
1998-12-31,231.63849459331695
1999-01-01,231.63849459331695
1999-01-04,226.88210439865404
1999-01-05,237.63365062924368
1999-01-06,246.94800220151694
1999-01-07,263.04251517634293
1999-01-08,252.94155767323414
1999-01-11,258.1084566248366
1999-01-12,253.70329405641866
1999-01-13,224.94987717775982
1999-01-14,212.74151857601925
1999-01-15,217.33679273349983
1999-01-18,219.1391883672027
1999-01-19,218.95982143578595
1999-01-20,218.3452668310889
1999-01-21,212.46886922214318
1999-01-22,206.55181693169362
1999-01-25,178.68411345281575
1999-01-26,191.2779491948824
1999-01-27,202.55585140537923
1999-01-28,203.58887014968698
1999-01-29,215.55539160460137
1999-02-01,215.75793328383347
1999-02-02,215.65765830903402
1999-02-03,230.17363471646763
1999-02-04,224.4969128455966
1999-02-05,218.74270954134997
1999-02-08,218.20059737760585
1999-02-09,221.11273605809257
1999-02-10,222.13145115116663
1999-02-11,222.85287207295113
1999-02-12,220.78574508601776
1999-02-15,220.88795203257655
1999-02-16,219.0884228498043
1999-02-17,220.61203347773997
1999-02-18,219.26694569081198
1999-02-19,218.87927147651044
1999-02-22,216.16063869578588
1999-02-23,222.20133056528294
1999-02-24,224.66337748389574
1999-02-25,221.1413814406473
1999-02-26,221.51893519782936
1999-03-01,223.12498627503544
1999-03-02,220.81541069834282
1999-03-03,222.97347880403802
1999-03-04,222.925603348167
1999-03-05,222.1231135105603
1999-03-08,217.79377289062066
1999-03-09,213.51231903228032
1999-03-10,208.4423452068399
1999-03-11,204.2499528277526
1999-03-12,206.32862635180894
1999-03-15,214.82270635065177
1999-03-16,216.46765507407423
1999-03-17,217.12387493523468
1999-03-18,217.54877488618425
1999-03-19,223.91741236406313
1999-03-22,222.01508195895775
1999-03-23,224.2814686562238
1999-03-24,221.50206838344934
1999-03-25,223.64361403017065
1999-03-26,226.18265053940723
1999-03-29,228.4436718041109
1999-03-30,235.83651516564558
1999-03-31,236.4487992399321
1999-04-01,235.20507867961408
1999-04-02,237.1028716856321
1999-04-05,237.39730561061285
1999-04-06,236.95553616297866
1999-04-07,237.69414678229995
1999-04-08,235.6346556389609
1999-04-09,247.99042386791388
1999-04-12,242.57646650235762
1999-04-13,254.45573665756268
1999-04-14,261.5305359667598
1999-04-15,283.1211610693892
1999-04-16,296.6966113698307
1999-04-19,325.8723222689917
1999-04-20,305.620208039913
1999-04-21,301.9118481741947
1999-04-22,304.682314655196
1999-04-23,306.83074631609065
1999-04-26,304.25144324176654
1999-04-27,300.74535372424754
1999-04-28,305.2528460574485
1999-04-29,324.4484334944794
1999-04-30,334.1197258233544
1999-05-03,363.752044791268
1999-05-04,384.7374091487678
1999-05-05,402.3844260770937
1999-05-06,411.2948588749358
1999-05-07,410.40758273238856
1999-05-10,417.7811787683188
1999-05-11,415.1371841948672
1999-05-12,409.4222849360051
1999-05-13,412.5144719290344
1999-05-14,420.841196705529
1999-05-17,411.43877886135897
1999-05-18,398.80718597080715
1999-05-19,414.1486009849868
1999-05-20,411.8802696286438
1999-05-21,409.2737259276529
1999-05-24,427.3959835892237
1999-05-25,433.0527300659218
1999-05-26,429.00831465689095
1999-05-27,425.91389647280096
1999-05-28,410.63080681653787
1999-05-31,415.36793563399857
1999-06-01,410.17244225659243
1999-06-02,404.8599534147243
1999-06-03,410.0792602933683
1999-06-04,440.1553875191759
1999-06-07,456.3796929104372
1999-06-08,516.6980455000099
1999-06-09,497.5535404586154
1999-06-10,488.20216573380634
1999-06-11,492.8917076002636
1999-06-14,517.3319526408551
1999-06-15,527.1550366966526
1999-06-16,523.7132128955988
1999-06-17,538.6368587818351
1999-06-18,543.8418234986841
1999-06-21,578.54130118669
1999-06-22,584.4844199825776
1999-06-23,583.0006176043522
1999-06-24,575.4720489568588
1999-06-25,550.6726641524695
1999-06-28,566.2333762072078
1999-06-29,565.3037647061612
1999-06-30,530.4329525028609
1999-07-01,545.4797029366559
1999-07-02,547.0218098818726
1999-07-05,546.3903715207825
1999-07-06,551.9839268526828
1999-07-07,553.1218763225476
1999-07-08,566.2741402907726
1999-07-09,554.362062381239
1999-07-12,567.4292234117138
1999-07-13,552.5284354290421
1999-07-14,545.7162268124415
1999-07-15,541.9419869708108
1999-07-16,539.3719030098229
1999-07-19,543.800343765497
1999-07-20,520.3422982568363
1999-07-21,511.4675959584638
1999-07-22,509.4892412423875
1999-07-23,485.79384014838365
1999-07-26,447.4789770734099
1999-07-27,418.8293287803017
1999-07-28,449.6548553757951
1999-07-29,455.87716230587523
1999-07-30,432.7009624277799
1999-08-02,437.19251758917164
1999-08-03,460.4672659508409
1999-08-04,452.88902831699505
1999-08-05,433.32433676371505
1999-08-06,441.45503486648636
1999-08-09,431.3220559866265
1999-08-10,398.52963619451725
1999-08-11,359.2313657575315
1999-08-12,367.9901011438704
1999-08-13,366.29949571800546
1999-08-16,387.02499218859606
1999-08-17,383.96879670877996
1999-08-18,400.1808027507421
1999-08-19,424.63884565367346
1999-08-20,403.6087017338408
1999-08-23,407.4767681417239
1999-08-24,397.6028923890295
1999-08-25,413.6165067005302
1999-08-26,408.64240911317137
1999-08-27,386.7471783163691
1999-08-30,371.6804620650526
1999-08-31,370.5321549919101
1999-09-01,368.47185468914853
1999-09-02,360.34419981635233
1999-09-03,357.56893806209956
1999-09-06,338.3174586498828
1999-09-07,332.36875854726225
1999-09-08,296.22897604412066
1999-09-09,319.3342115889333
1999-09-10,352.1341138412103
1999-09-13,370.9236407517671
1999-09-14,361.7135103777127
1999-09-15,344.2510778149751
1999-09-16,346.9347186131082
1999-09-17,343.17323464844424
1999-09-20,336.54591738513994
1999-09-21,341.3919593027107
1999-09-22,334.976307804044
1999-09-23,310.48490838104584
1999-09-24,312.84761652631715
1999-09-27,311.0245499195001
1999-09-28,318.5280755488995
1999-09-29,317.04086680581725
1999-09-30,330.0184504854289
1999-10-01,353.30124457578285
1999-10-04,351.47842037873124
1999-10-05,361.0169691599175
1999-10-06,375.6758859897536
1999-10-07,370.64596734890307
1999-10-08,375.5354074210728
1999-10-11,375.59100850191203
1999-10-12,360.27704840401185
1999-10-13,346.4171177852707
1999-10-14,338.77495263421395
1999-10-15,349.41449559516354
1999-10-18,347.6367486200845
1999-10-19,377.15650654561193
1999-10-20,393.18958496875086
1999-10-21,445.65749943682204
1999-10-22,446.41575426743543
1999-10-25,433.6246008429869
1999-10-26,442.1717320742661
1999-10-27,431.9560580909509
1999-10-28,426.41826418019446
1999-10-29,447.7040922930861
1999-11-01,450.2412633313925
1999-11-02,453.5003077978562
1999-11-03,458.2414233548444
1999-11-04,466.59023714267386
1999-11-05,471.4044561613944
1999-11-08,473.8180412248345
1999-11-09,468.70413146472663
1999-11-10,457.26341367054334
1999-11-11,442.6720443183955
1999-11-12,444.6593121008833
1999-11-15,454.38879432170705
1999-11-16,455.28044132306536
1999-11-17,448.40884846545435
1999-11-18,442.99214044647096
1999-11-19,439.7254464279609
1999-11-22,434.2664449478503
1999-11-23,429.47283370387777
1999-11-24,418.5208838023012
1999-11-25,409.9526562942772
1999-11-26,413.7398153527404
1999-11-29,394.0650707985687
1999-11-30,399.2306337485595
1999-12-01,412.1496039016523
1999-12-02,414.3995710126901
1999-12-03,426.0317017273137
1999-12-06,433.7158153693322
1999-12-07,427.8486284507849
1999-12-08,428.453275382051
1999-12-09,437.46109786681825
1999-12-10,440.72075364224753
1999-12-13,440.48548567112715
1999-12-14,464.3036804173168
1999-12-15,481.195496472538
1999-12-16,466.68409558582556
1999-12-17,457.5997484682549
1999-12-20,469.61860758951565
1999-12-21,479.96451476645177
1999-12-22,482.3661681811102
1999-12-23,490.03599882960293
1999-12-24,496.16960377198984
1999-12-27,511.9376340689691
1999-12-28,499.4442831969846
1999-12-29,491.11755488517184
1999-12-30,501.5943974149564
1999-12-31,501.5943974149564
2000-01-03,495.221023638396
2000-01-04,506.8966325495684
2000-01-05,477.895772279915
2000-01-06,477.5967482912475
2000-01-07,485.42080998687186
2000-01-10,485.89986484275425
2000-01-11,485.7354381738442
2000-01-12,489.6074371659163
2000-01-13,486.1658288634945
2000-01-14,499.8970191214263
2000-01-17,502.2711130776675
2000-01-18,485.1080606334101
2000-01-19,457.8361110074765
2000-01-20,471.23549112261213
2000-01-21,465.06103200612455
2000-01-24,461.458766980947
2000-01-25,451.85090477170286
2000-01-26,441.09863329456647
2000-01-27,454.0538684393824
2000-01-28,445.01034068413855
2000-01-31,444.45842220398583
2000-02-01,431.0875335472423
2000-02-02,412.72278862312254
2000-02-03,414.20595667268583
2000-02-04,442.5685104980419
2000-02-07,450.549444781112
2000-02-08,449.5889975123646
2000-02-09,457.3322999974217
2000-02-10,461.96014898389427
2000-02-11,455.3093363101948
2000-02-14,463.26920176589596
2000-02-15,459.31497716614604
2000-02-16,441.4637194504216
2000-02-17,424.41335788655846
2000-02-18,428.0203725738326
2000-02-21,426.22025705466154
2000-02-22,407.84989924101893
2000-02-23,410.81764312961747
2000-02-24,401.5544872100637
2000-02-25,414.2472297369711
2000-02-28,419.7083908735031
2000-02-29,423.788374457943
2000-03-01,416.98163101106246
2000-03-02,390.6597331980787
2000-03-03,392.0158886929663
2000-03-06,408.85073302535426
2000-03-07,406.2312481107017
2000-03-08,407.58482283033385
2000-03-09,421.32509329915376
2000-03-10,438.26623414526205
2000-03-13,424.87891038937875
2000-03-14,428.58688091835694
2000-03-15,420.74914402568777
2000-03-16,420.8758042088831
2000-03-17,428.4073707809033
2000-03-20,420.4547026444104
2000-03-21,414.2985468946101
2000-03-22,425.13017111301696
2000-03-23,421.3330585582076
2000-03-24,411.967997425153
2000-03-27,414.0025265179879
2000-03-28,412.34165102369616
2000-03-29,422.19804021918594
2000-03-30,410.5405127935998
2000-03-31,412.96151023856424
2000-04-03,393.6297682136015
2000-04-04,396.383196942988
2000-04-05,383.5423276420588
2000-04-06,386.1817931156396
2000-04-07,399.9092456886945
2000-04-10,401.7739089336699
2000-04-11,404.55618645832686
2000-04-12,400.23182592933966
2000-04-13,402.22780547508756
2000-04-14,395.6032073154958
2000-04-17,368.2421986098911
2000-04-18,366.5871200968055
2000-04-19,363.20361962605375
2000-04-20,355.2016029036813
2000-04-21,355.2016029036813
2000-04-24,366.25999065043555
2000-04-25,358.27760981036323
2000-04-26,364.83197209842075
2000-04-27,373.84740281632423
2000-04-28,376.6706455605063
2000-05-01,370.8856041008859
2000-05-02,374.4064521336591
2000-05-03,384.36562674504614
2000-05-04,386.77554301439983
2000-05-05,392.8939003123087
2000-05-08,387.8060301751606
2000-05-09,377.9017191100064
2000-05-10,370.85332064933374
2000-05-11,347.95806623014107
2000-05-12,345.2510482044572
2000-05-15,325.0047076889057
2000-05-16,316.52336021776324
2000-05-17,341.31530476168723
2000-05-18,333.55362412067376
2000-05-19,337.3324845556826
2000-05-22,324.5775333000601
2000-05-23,319.360350179919
2000-05-24,317.97797651500133
2000-05-25,316.88778753239217
2000-05-26,304.36569493011154
2000-05-29,282.80809638537545
2000-05-30,286.7104961354374
2000-05-31,279.050850729074
2000-06-01,280.0762056422811
2000-06-02,274.61703857910436
2000-06-05,278.46416438774327
2000-06-06,269.79622302278955
2000-06-07,272.76719968727315
2000-06-08,288.6637865983873
2000-06-09,290.51199620289276
2000-06-12,288.50524729257603
2000-06-13,278.0817582823798
2000-06-14,286.15895835850296
2000-06-15,287.5602164955618
2000-06-16,289.7453718163307
2000-06-19,291.707870737645
2000-06-20,293.6438855194942
2000-06-21,296.24653469500936
2000-06-22,301.147115749914
2000-06-23,303.3445969650785
2000-06-26,303.9368827222369
2000-06-27,296.70043835592406
2000-06-28,301.07489816185193
2000-06-29,298.1003800995869
2000-06-30,296.4342963991547
2000-07-03,286.534239408213
2000-07-04,288.7181371119077
2000-07-05,277.92896186276175
2000-07-06,283.02679305595433
2000-07-07,282.1058535518525
2000-07-10,283.6762279977479
2000-07-11,285.5404540700308
2000-07-12,283.91322603596365
2000-07-13,281.79664049975344
2000-07-14,278.61343843580755
2000-07-17,281.49385154024947
2000-07-18,288.3099150489632
2000-07-19,304.9129102702089
2000-07-20,307.4465607847336
2000-07-21,301.2001598724083
2000-07-24,300.39899937207696
2000-07-25,288.34916620539946
2000-07-26,285.23939852300146
2000-07-27,292.74426680139817
2000-07-28,296.4307319302948
2000-07-31,293.20421629744305
2000-08-01,290.598886822032
2000-08-02,299.4246749277736
2000-08-03,309.63219337835295
2000-08-04,307.56332377108413
2000-08-07,304.54268480168764
2000-08-08,304.6778266457894
2000-08-09,304.8529594113296
2000-08-10,307.7228340472833
2000-08-11,332.5142500811697
2000-08-14,333.55405732875244
2000-08-15,323.6592023956417
2000-08-16,319.85824058995746
2000-08-17,318.2702343558741
2000-08-18,318.2286971685763
2000-08-21,324.63103485577886
2000-08-22,330.8358341695383
2000-08-23,324.76671092703083
2000-08-24,308.8184721433699
2000-08-25,313.50958531848454
2000-08-28,314.4055545368413
2000-08-29,301.14182966714816
2000-08-30,303.1558555896209
2000-08-31,302.9968477583018
2000-09-01,305.45067035864184
2000-09-04,308.99687678474487
2000-09-05,314.04049827470834
2000-09-06,313.4247206482675
2000-09-07,312.97282806665703
2000-09-08,313.5422340509369
2000-09-11,303.05702850863986
2000-09-12,290.4949285398106
2000-09-13,276.629995816102
2000-09-14,284.58262648581524
2000-09-15,279.3289386662993
2000-09-18,260.39161841659296
2000-09-19,273.62784151750753
2000-09-20,269.0085967245573
2000-09-21,265.99473623281557
2000-09-22,248.90704377784854
2000-09-25,253.43289896304586
2000-09-26,255.7360615210575
2000-09-27,251.5645566322484
2000-09-28,254.60384241301364
2000-09-29,258.71414269844945
2000-10-02,266.2134298665808
2000-10-03,263.3887028368751
2000-10-04,256.8844440301686
2000-10-05,260.18926574689425
2000-10-06,259.32273047921234
2000-10-09,253.80137461311764
2000-10-10,252.2199743535644
2000-10-11,248.69517961368777
2000-10-12,245.14000426266838
2000-10-13,247.2750186860792
2000-10-16,253.33013319113192
2000-10-17,257.2074432981972
2000-10-18,257.44624967884045
2000-10-19,263.2164440675076
2000-10-20,262.2035855884172
2000-10-23,262.02372430778917
2000-10-24,262.4182292129215
2000-10-25,264.7395506690605
2000-10-26,258.2523533179789
2000-10-27,249.82336667194065
2000-10-30,235.70464344958097
2000-10-31,237.54957970464574
2000-11-01,241.9943757483632
2000-11-02,240.10749074507441
2000-11-03,240.98634019221274
2000-11-06,247.55149252989486
2000-11-07,250.0830831453497
2000-11-08,257.85145318332866
2000-11-09,251.63207358311018
2000-11-10,256.29432139092313
2000-11-13,252.40727172408387
2000-11-14,252.4394123096598
2000-11-15,244.9371404443903
2000-11-16,245.74442312680762
2000-11-17,246.15357453442192
2000-11-20,251.56801545763273
2000-11-21,250.89678775996956
2000-11-22,257.78621384887606
2000-11-23,258.89574395706114
2000-11-24,259.6217999489503
2000-11-27,253.10165489653016
2000-11-28,249.88718216049782
2000-11-29,244.66310603165687
2000-11-30,244.25119240644798
2000-12-01,241.58840623388383
2000-12-04,237.81853099028035
2000-12-05,239.7436217722708
2000-12-06,239.77057998401122
2000-12-07,239.3370105674619
2000-12-08,238.49825806986823
2000-12-11,242.56137576284144
2000-12-12,235.25264723768552
2000-12-13,237.44117678816596
2000-12-14,232.4039028744665
2000-12-15,230.9815336837199
2000-12-18,227.14174162620037
2000-12-19,232.86548665555952
2000-12-20,227.04622828365981
2000-12-21,222.1598883673969
2000-12-22,222.19472518967493
2000-12-25,222.19472518967493
2000-12-26,217.10436897345204
2000-12-27,216.70774608671314
2000-12-28,214.99923309672246
2000-12-29,209.79675805956617
2001-01-01,209.79675805956617
2001-01-02,206.90271817337634
2001-01-03,199.38918563470995
2001-01-04,204.99795422019255
2001-01-05,210.8779391042702
2001-01-08,209.31841341568253
2001-01-09,212.23359208989996
2001-01-10,214.03760445649505
2001-01-11,204.52209977032686
2001-01-12,205.13953338918492
2001-01-15,212.91694067885078
2001-01-16,213.7088285964724
2001-01-17,216.67474743713151
2001-01-18,215.1680166275906
2001-01-19,213.68477425098504
2001-01-22,220.13463646719197
2001-01-23,216.80439861531127
2001-01-24,223.27018391795426
2001-01-25,221.61470150383042
2001-01-26,220.80718012618092
2001-01-29,219.5233289736196
2001-01-30,220.00145803016557
2001-01-31,225.55573009143652
2001-02-01,223.52177333847567
2001-02-02,235.71231173037867
2001-02-05,239.17132706926824
2001-02-06,234.93545368644203
2001-02-07,232.2681314064574
2001-02-08,232.5733628365447
2001-02-09,226.35250179027076
2001-02-12,222.41147624541014
2001-02-13,224.60382880583
2001-02-14,223.59707851442406
2001-02-15,243.36122688691378
2001-02-16,232.73970456255162
2001-02-19,235.67501452824112
2001-02-20,237.55113289004626
2001-02-21,239.63474845244093
2001-02-22,238.01721725496193
2001-02-23,237.20787988902444
2001-02-26,229.49541834517595
2001-02-27,226.3032389636851
2001-02-28,223.99767274239574
2001-03-01,219.16134773076752
2001-03-02,218.8477993633023
2001-03-05,220.7142894501107
2001-03-06,222.83612571212635
2001-03-07,223.7845646776749
2001-03-08,219.00178633750204
2001-03-09,205.42232232406613
2001-03-12,190.6932076747215
2001-03-13,190.1549387195973
2001-03-14,194.35264409365928
2001-03-15,197.41153222105152
2001-03-16,188.56436127771633
2001-03-19,178.04752211933985
2001-03-20,172.8593488428298
2001-03-21,179.40306370468082
2001-03-22,178.55548448615448
2001-03-23,180.58296936461286
2001-03-26,179.849278577389
2001-03-27,176.86616868205442
2001-03-28,182.17137702712594
2001-03-29,188.3430067920234
2001-03-30,187.2438120579928
2001-04-02,182.86754260857083
2001-04-03,181.44658985155996
2001-04-04,171.00655747115772
2001-04-05,169.65333027796362
2001-04-06,166.72841466870085
2001-04-09,166.56074345167713
2001-04-10,175.97057528902312
2001-04-11,178.29655585438124
2001-04-12,174.2375523699652
2001-04-13,174.2375523699652
2001-04-16,171.52742950742663
2001-04-17,169.96854713366923
2001-04-18,169.17112756139701
2001-04-19,161.41464465924344
2001-04-20,148.0605617007044
2001-04-23,147.38233180953378
2001-04-24,149.46794649172043
2001-04-25,150.49617260445422
2001-04-26,147.7294992860122
2001-04-27,152.6090196481596
2001-04-30,161.80890538992134
2001-05-01,167.07724564825693
2001-05-02,168.11201030754998
2001-05-03,175.0868151721583
2001-05-04,177.71758093651206
2001-05-07,178.44527800900286
2001-05-08,178.89376629176996
2001-05-09,176.60022380904823
2001-05-10,174.4317182197378
2001-05-11,174.75870681118963
2001-05-14,172.3944215245272
2001-05-15,172.15100042982144
2001-05-16,173.1076199159863
2001-05-17,177.48242727902957
2001-05-18,177.58226067156338
2001-05-21,180.03285529458896
2001-05-22,181.18187999957516
2001-05-23,182.5847728670252
2001-05-24,183.2125778646562
2001-05-25,189.77478460450664
2001-05-28,188.2600515828726
2001-05-29,204.88559884129788
2001-05-30,200.7886213463541
2001-05-31,206.91888331421998
2001-06-01,197.1860673347787
2001-06-04,196.9185307875453
2001-06-05,199.62578525321717
2001-06-06,201.2019402511549
2001-06-07,199.60634254221236
2001-06-08,200.9838262481296
2001-06-11,205.95100239737727
2001-06-12,211.40335446342266
2001-06-13,211.5809468306966
2001-06-14,209.29388004088966
2001-06-15,208.33985700524718
2001-06-18,210.22339703922057
2001-06-19,211.00656018154203
2001-06-20,219.51084958311816
2001-06-21,220.48338498700298
2001-06-22,219.7169534083897
2001-06-25,216.05146936189266
2001-06-26,217.61056563185562
2001-06-27,215.66288863661316
2001-06-28,213.63413513639122
2001-06-29,219.41513336913977
2001-07-02,217.2807285677053
2001-07-03,216.39461907211634
2001-07-04,216.19403173911053
2001-07-05,220.09213899993742
2001-07-06,219.92386071707114
2001-07-09,219.7102559506504
2001-07-10,219.0276331779791
2001-07-11,217.23652699090252
2001-07-12,221.52216390622502
2001-07-13,225.34326878687546
2001-07-16,222.52313318541243
2001-07-17,226.46065572416938
2001-07-18,225.2268207477852
2001-07-19,232.25819929208419
2001-07-20,231.71530943358528
2001-07-23,259.27746767864954
2001-07-24,257.77867463074995
2001-07-25,245.720728404608
2001-07-26,243.06559529627341
2001-07-27,249.0750995929384
2001-07-30,256.54623271145965
2001-07-31,259.37588198133466
2001-08-01,253.3536838310399
2001-08-02,247.25290144825544
2001-08-03,248.96883409127005
2001-08-06,249.76982078000992
2001-08-07,254.8842069339994
2001-08-08,262.50056053679907
2001-08-09,254.90386754006562
2001-08-10,258.96363543315664
2001-08-13,279.6417835759618
2001-08-14,282.5879259520761
2001-08-15,265.15768322980244
2001-08-16,266.86796667780453
2001-08-17,265.7760951213791
2001-08-20,274.2086541800142
2001-08-21,273.9964525931545
2001-08-22,273.7451389801777
2001-08-23,270.91549863548687
2001-08-24,273.1804823221467
2001-08-27,272.656707412238
2001-08-28,262.07660941233183
2001-08-29,254.51457457978975
2001-08-30,260.3530327068337
2001-08-31,261.76835109993283
2001-09-03,257.2228053176561
2001-09-04,271.2554746133749
2001-09-05,272.19788317330745
2001-09-06,277.67528839324876
2001-09-07,265.9813129144947
2001-09-10,268.70976665763004
2001-09-11,268.50866810481267
2001-09-12,259.1765142406075
2001-09-13,261.58453810440545
2001-09-14,254.07338137798948
2001-09-17,237.55438963025128
2001-09-18,234.04505524540045
2001-09-19,236.84382186488455
2001-09-20,241.78821956688188
2001-09-21,241.13626108620653
2001-09-24,237.51562153148225
2001-09-25,234.13661226229306
2001-09-26,225.5919800559363
2001-09-27,221.7220038562244
2001-09-28,220.20501732647799
2001-10-01,209.40927968231978
2001-10-02,203.55865589647752
2001-10-03,201.27672500827754
2001-10-04,213.32869184126744
2001-10-05,209.19496378045784
2001-10-08,193.7666907891054
2001-10-09,199.52098605260932
2001-10-10,201.01986258595701
2001-10-11,206.44762468175074
2001-10-12,209.29146510488724
2001-10-15,209.06185018789856
2001-10-16,208.19541625603247
2001-10-17,210.56557127262516
2001-10-18,213.41065857357478
2001-10-19,211.17036368944508
2001-10-22,215.7985010834889
2001-10-23,214.50038730760093
2001-10-24,207.99199538118415
2001-10-25,208.479175857015
2001-10-26,206.16884219236724
2001-10-29,201.46277656355073
2001-10-30,193.56381350786654
2001-10-31,198.8557789227872
2001-11-01,195.6898399067957
2001-11-02,195.71543937878465
2001-11-05,186.888776644075
2001-11-06,189.0318427222462
2001-11-07,193.4261301279176
2001-11-08,203.76079709721878
2001-11-09,201.9742703703
2001-11-12,195.61847925904775
2001-11-13,195.60818853719647
2001-11-14,198.4523279230183
2001-11-15,202.72112788052243
2001-11-16,200.7001393284651
2001-11-19,205.90932197531725
2001-11-20,206.02609371746126
2001-11-21,209.29386916994486
2001-11-22,205.1944721939684
2001-11-23,208.2192091439301
2001-11-26,209.67390701954406
2001-11-27,208.55085550647084
2001-11-28,210.51025980601074
2001-11-29,208.08143010280838
2001-11-30,205.5156551516622
2001-12-03,206.65597051970195
2001-12-04,204.18597420847615
2001-12-05,205.17978480436122
2001-12-06,207.40714902336876
2001-12-07,206.99596458639164
2001-12-10,209.49617556863376
2001-12-11,208.3474236808926
2001-12-12,210.33590093496764
2001-12-13,208.69096394097153
2001-12-14,205.78174009491096
2001-12-17,205.2587299814038
2001-12-18,206.8214302628631
2001-12-19,207.97271779314653
2001-12-20,209.44133936534502
2001-12-21,209.50095090381794
2001-12-24,210.98942247240655
2001-12-25,210.98942247240655
2001-12-26,210.40065327199326
2001-12-27,206.56390536351051
2001-12-28,209.98841552845442
2001-12-31,209.45993869610055
2002-01-01,209.45993869610055
2002-01-02,203.93147410758436
2002-01-03,205.09381409581255
2002-01-04,206.93815793112034
2002-01-07,212.22778960739117
2002-01-08,211.17214687471554
2002-01-09,214.68045228733754
2002-01-10,220.26094778361283
2002-01-11,229.4870047246034
2002-01-14,228.6604860418866
2002-01-15,234.05895981009292
2002-01-16,235.52201179015606
2002-01-17,240.26985899405648
2002-01-18,240.09334131811073
2002-01-21,238.3086577466861
2002-01-22,239.7565510073414
2002-01-23,240.9103247560463
2002-01-24,247.50542178881204
2002-01-25,255.8666468824437
2002-01-28,251.52845243131125
2002-01-29,259.0404097707926
2002-01-30,257.1502476383687
2002-01-31,262.23710497570823
2002-02-01,264.1271136942004
2002-02-04,262.672865772898
2002-02-05,259.2153596572114
2002-02-06,258.984652503192
2002-02-07,250.61232428442773
2002-02-08,251.56030899215114
2002-02-11,252.21743316153348
2002-02-12,253.44598401627215
2002-02-13,252.54813422763317
2002-02-14,255.6669541116369
2002-02-15,259.5403525720095
2002-02-18,265.8365238635911
2002-02-19,267.4481367324192
2002-02-20,268.84167374605227
2002-02-21,265.92030389609005
2002-02-22,263.7065983343741
2002-02-25,264.3636956625889
2002-02-26,266.2519527781017
2002-02-27,269.21964757196395
2002-02-28,266.667790561093
2002-03-01,267.45740023946337
2002-03-04,270.93897218614245
2002-03-05,275.8788272675865
2002-03-06,280.45585958896396
2002-03-07,281.80159397212356
2002-03-08,282.65505170363707
2002-03-11,284.17908978018
2002-03-12,280.1787890636162
2002-03-13,282.1935858796779
2002-03-14,276.49803368679216
2002-03-15,275.58564088446366
