Date,BRAZIL IMI VALUE
1998-12-31,121.00692040576843
1999-01-01,121.00692040576843
1999-01-04,119.9515691837447
1999-01-05,120.78542492179811
1999-01-06,123.6482690742492
1999-01-07,119.21139722254453
1999-01-08,119.14013296754183
1999-01-11,114.04510762969511
1999-01-12,108.42385694152668
1999-01-13,94.44388962512829
1999-01-14,87.82360249404005
1999-01-15,101.11190518091333
1999-01-18,93.30619063130027
1999-01-19,97.5144553669521
1999-01-20,101.35390432625672
1999-01-21,90.49072497099772
1999-01-22,88.61857667998252
1999-01-25,84.80441164100097
1999-01-26,87.54379445043382
1999-01-27,85.71404939921985
1999-01-28,87.29975640045423
1999-01-29,85.15030664429189
1999-02-01,97.66587468582539
1999-02-02,104.5357415170344
1999-02-03,102.04936805682323
1999-02-04,102.30090638184764
1999-02-05,97.89122323011607
1999-02-08,97.29144869447082
1999-02-09,97.05918393802146
1999-02-10,98.96953998292862
1999-02-11,100.42956678630456
1999-02-12,100.64447712055338
1999-02-15,101.01618946874926
1999-02-16,101.52669167849743
1999-02-17,99.80681985916311
1999-02-18,98.29383267965565
1999-02-19,98.86643160285152
1999-02-22,97.09391012493366
1999-02-23,95.02715895857051
1999-02-24,92.56062983453859
1999-02-25,89.80378031967237
1999-02-26,92.11357645247428
1999-03-01,89.4167163869899
1999-03-02,88.55376189092715
1999-03-03,90.07240180593924
1999-03-04,96.62565816621832
1999-03-05,101.2265227790387
1999-03-08,101.58788950580696
1999-03-09,104.90863462643874
1999-03-10,106.67732589278006
1999-03-11,103.34113355914474
1999-03-12,102.04787675200704
1999-03-15,109.17159726308427
1999-03-16,111.19478339927772
1999-03-17,110.78712504859698
1999-03-18,115.79075293849952
1999-03-19,116.95732022521422
1999-03-22,114.9572944547995
1999-03-23,113.17673618817466
1999-03-24,113.64990199505667
1999-03-25,121.79789705935292
1999-03-26,124.01026629311261
1999-03-29,125.6645107845232
1999-03-30,128.8839503474578
1999-03-31,131.0440112171624
1999-04-01,130.85613884294366
1999-04-02,131.15961594959478
1999-04-05,134.97422147708852
1999-04-06,137.62599540486917
1999-04-07,140.52150879711436
1999-04-08,140.89119985808202
1999-04-09,141.55494578792027
1999-04-12,141.4883589804389
1999-04-13,142.57743389083262
1999-04-14,142.9209367198215
1999-04-15,146.26257480140427
1999-04-16,148.8442742078184
1999-04-19,146.8667303830128
1999-04-20,139.44143501503174
1999-04-21,140.0855670268853
1999-04-22,142.7128520092384
1999-04-23,144.08522018259194
1999-04-26,140.72937387735644
1999-04-27,138.9644347333463
1999-04-28,144.31424160487882
1999-04-29,148.0963771810677
1999-04-30,150.89679148750542
1999-05-03,151.70574100737866
1999-05-04,149.91725171734362
1999-05-05,154.9605540550756
1999-05-06,159.17110833502878
1999-05-07,165.1074085588537
1999-05-10,167.48504468199948
1999-05-11,166.2377521865242
1999-05-12,165.00891864153024
1999-05-13,170.4796397144613
1999-05-14,168.32578352795178
1999-05-17,164.36078002193514
1999-05-18,166.7071572134992
1999-05-19,165.06171036175846
1999-05-20,163.39571081153326
1999-05-21,157.9069643561996
1999-05-24,149.24674552013911
1999-05-25,141.58891452476595
1999-05-26,152.5932937320815
1999-05-27,148.31735309980945
1999-05-28,147.74247437352605
1999-05-31,150.85030044237678
1999-06-01,148.69508515102743
1999-06-02,150.09243960463795
1999-06-03,150.33248056363837
1999-06-04,154.11933244350072
1999-06-07,151.6674704008808
1999-06-08,148.04382751636234
1999-06-09,147.15954822228082
1999-06-10,147.08925626317347
1999-06-11,147.35710440632278
1999-06-14,147.24785928916
1999-06-15,149.37382295727156
1999-06-16,157.82103496473712
1999-06-17,158.6103821716941
1999-06-18,158.84244401936047
1999-06-21,159.91983739897802
1999-06-22,157.7240510772206
1999-06-23,153.62155689571165
1999-06-24,148.7565159688415
1999-06-25,144.90508260828088
1999-06-28,147.02894399501434
1999-06-29,148.98672572000825
1999-06-30,154.18571463249629
1999-07-01,154.05345084544734
1999-07-02,157.14663405381742
1999-07-05,158.52325856710772
1999-07-06,155.57028683067776
1999-07-07,157.11763215804663
1999-07-08,153.31390555614297
1999-07-09,153.5041847260804
1999-07-12,146.95542161444845
1999-07-13,146.3228315166458
1999-07-14,146.94673638847405
1999-07-15,147.76712444007143
1999-07-16,150.23251114040835
1999-07-19,153.36782133009234
1999-07-20,145.265618357509
1999-07-21,144.91183237274214
1999-07-22,145.23830883854524
1999-07-23,143.3340630863004
1999-07-26,136.0713419723165
1999-07-27,138.12798458611425
1999-07-28,139.16461818808756
1999-07-29,137.04047918453628
1999-07-30,134.52231277564294
1999-08-02,130.23519997525204
1999-08-03,130.1187787067171
1999-08-04,127.08150752676198
1999-08-05,125.90250690408178
1999-08-06,125.14709175705146
1999-08-09,124.68987714121353
1999-08-10,122.32424174253529
1999-08-11,126.95323303585583
1999-08-12,126.45316354504455
1999-08-13,127.44876390140082
1999-08-16,126.706834186532
1999-08-17,124.72712399903676
1999-08-18,118.82266676658423
1999-08-19,117.82919107472006
1999-08-20,123.1130013180655
1999-08-23,126.38525230679423
1999-08-24,125.927871820182
1999-08-25,130.92078044051573
1999-08-26,129.53172743973357
1999-08-27,128.00675768635335
1999-08-30,128.72109895176982
1999-08-31,128.53930403531845
1999-09-01,130.91484042080833
1999-09-02,131.94818289931408
1999-09-03,134.9109039724495
1999-09-06,136.16436779252098
1999-09-07,135.9435807065657
1999-09-08,136.38883324139394
1999-09-09,140.12905640467932
1999-09-10,142.09391822999822
1999-09-13,142.98390848498946
1999-09-14,142.8902730513985
1999-09-15,140.852450512795
1999-09-16,139.09013442809876
1999-09-17,141.13534830784343
1999-09-20,144.3328888375201
1999-09-21,141.22847060469428
1999-09-22,141.41158341452623
1999-09-23,138.9781915391128
1999-09-24,140.44452623140853
1999-09-27,140.70023834506253
1999-09-28,138.62525769593964
1999-09-29,137.40511133632032
1999-09-30,132.83885434110587
1999-10-01,130.58160421288557
1999-10-04,131.68141207499713
1999-10-05,129.52416312239956
1999-10-06,132.7086002463042
1999-10-07,133.03573519538602
1999-10-08,135.2847748259773
1999-10-11,136.8065344537976
1999-10-12,135.6653111493317
1999-10-13,132.08867752870998
1999-10-14,131.63931842493554
1999-10-15,128.12214600074128
1999-10-18,125.85477991707683
1999-10-19,127.43018297747969
1999-10-20,130.23081069600784
1999-10-21,129.52721970131836
1999-10-22,133.67040922852212
1999-10-25,132.62871133290236
1999-10-26,133.64776084379847
1999-10-27,135.48844970831527
1999-10-28,137.79412222964012
1999-10-29,139.82042563404303
1999-11-01,141.21196309785117
1999-11-02,141.21196309785117
1999-11-03,145.9564525131932
1999-11-04,150.6807310809874
1999-11-05,155.39097327694944
1999-11-08,157.29617367815382
1999-11-09,155.3839266739225
1999-11-10,158.8974875974769
1999-11-11,159.5684456622296
1999-11-12,160.896437996121
1999-11-15,161.09157751729222
1999-11-16,162.418555222078
1999-11-17,158.21979549763185
1999-11-18,162.0479064976904
1999-11-19,167.4807891842058
1999-11-22,166.12753659911334
1999-11-23,168.5412094071308
1999-11-24,168.64209181295922
1999-11-25,171.91709146206497
1999-11-26,177.58084222316484
1999-11-29,178.94222624409073
1999-11-30,178.1862894543844
1999-12-01,178.92395412749394
1999-12-02,186.73399197863924
1999-12-03,188.10228705887977
1999-12-06,182.40615440185624
1999-12-07,183.16552968277512
1999-12-08,182.36227946500568
1999-12-09,184.8561442738449
1999-12-10,187.2132383524344
1999-12-13,189.0963630038303
1999-12-14,189.4127125924753
1999-12-15,187.48149955502262
1999-12-16,188.09186014766357
1999-12-17,197.14863685808436
1999-12-20,202.78511036734818
1999-12-21,206.06288675952973
1999-12-22,207.45709888993665
1999-12-23,206.06833223991703
1999-12-24,206.07962387771246
1999-12-27,206.56439958170645
1999-12-28,211.18428535290948
1999-12-29,218.7014558864687
1999-12-30,224.79169107661528
1999-12-31,224.79169107661528
2000-01-03,219.21201614739834
2000-01-04,202.34478312967195
2000-01-05,206.94639350393138
2000-01-06,205.6354071174859
2000-01-07,210.8262534887996
2000-01-10,219.90078870884574
2000-01-11,215.33174494294576
2000-01-12,215.8413941353045
2000-01-13,221.0666173856185
2000-01-14,228.43593431188532
2000-01-17,235.05705833625603
2000-01-18,234.639100177683
2000-01-19,232.0020258056882
2000-01-20,231.02721279299877
2000-01-21,231.11468895156239
2000-01-24,232.70691223004772
2000-01-25,231.16033515327922
2000-01-26,232.7880051177971
2000-01-27,236.11542205281523
2000-01-28,232.0183446033398
2000-01-31,229.60170068775432
2000-02-01,230.6344606994293
2000-02-02,231.7831633727009
2000-02-03,235.2339993423524
2000-02-04,242.74671534903317
2000-02-07,243.76910839689447
2000-02-08,248.42336440003155
2000-02-09,245.9161115660877
2000-02-10,250.0318838431104
2000-02-11,246.6972440352373
2000-02-14,243.24077697091965
2000-02-15,239.8749626165509
2000-02-16,242.85348162949174
2000-02-17,242.50875798800666
2000-02-18,237.7655197312114
2000-02-21,241.1209985501602
2000-02-22,231.74977615966873
2000-02-23,234.54220481364743
2000-02-24,235.0504117855116
2000-02-25,237.64051585696026
2000-02-28,236.36484075496162
2000-02-29,237.47429838276463
2000-03-01,238.5253370874574
2000-03-02,239.62666106222463
2000-03-03,248.32820050668977
2000-03-06,248.38619909109266
2000-03-07,249.4434663296348
2000-03-08,245.98798471689872
2000-03-09,244.550325264486
2000-03-10,243.18417543313274
2000-03-13,236.20467846742986
2000-03-14,234.69995655187267
2000-03-15,230.75068899461897
2000-03-16,234.33563516936314
2000-03-17,233.11998247745376
2000-03-20,231.39861698599114
2000-03-21,237.89448091034268
2000-03-22,243.0307435386372
2000-03-23,242.83481694324698
2000-03-24,243.46122928833563
2000-03-27,243.79020373915344
2000-03-28,240.61059812892873
2000-03-29,242.32427587456263
2000-03-30,237.73665400011168
2000-03-31,242.97016372500832
2000-04-03,237.29601670474418
2000-04-04,231.26398813470965
2000-04-05,228.0505464723008
2000-04-06,232.93741331050344
2000-04-07,236.9006446987405
2000-04-10,230.53287272976792
2000-04-11,227.17437409041915
2000-04-12,225.06595835797998
2000-04-13,214.63327552865667
2000-04-14,201.67624477945017
2000-04-17,202.13173868409478
2000-04-18,211.10862208274744
2000-04-19,206.74619395661597
2000-04-20,210.76576709532424
2000-04-21,210.76078225660052
2000-04-24,206.2563392756779
2000-04-25,215.24125758166397
2000-04-26,215.0071765495043
2000-04-27,217.52412693104876
2000-04-28,223.7104962459598
2000-05-01,224.41236206971692
2000-05-02,225.59608622562584
2000-05-03,223.26528541405102
2000-05-04,222.79151215640968
2000-05-05,227.15129181285224
2000-05-08,223.13200809918533
2000-05-09,215.88309870752815
2000-05-10,211.6934549323224
2000-05-11,213.52747791753202
2000-05-12,209.37872718683707
2000-05-15,215.970818333244
2000-05-16,223.83908989967767
2000-05-17,220.83313575816032
2000-05-18,216.4753750182765
2000-05-19,212.55294064659074
2000-05-22,203.05492895545584
2000-05-23,196.75117997820095
2000-05-24,203.57165561574618
2000-05-25,202.744094220936
2000-05-26,204.64147297171053
2000-05-29,207.20909386002626
2000-05-30,213.31528987737096
2000-05-31,212.86130881086686
2000-06-01,217.83181668587716
2000-06-02,222.0804088394938
2000-06-05,222.1749654806247
2000-06-06,216.34398544033482
2000-06-07,221.54075507418182
2000-06-08,222.81864474164524
2000-06-09,223.80236481280002
2000-06-12,220.01600582100363
2000-06-13,220.00237485156705
2000-06-14,221.48749211329869
2000-06-15,225.69473906980755
2000-06-16,224.39860427051266
2000-06-19,229.17614621731542
2000-06-20,230.46826903727717
2000-06-21,236.04871823335176
2000-06-22,237.73217814304732
2000-06-23,234.35301994290796
2000-06-26,230.73952989976033
2000-06-27,227.4411143243042
2000-06-28,230.30356332578978
2000-06-29,225.49420660292085
2000-06-30,227.67581290902456
2000-07-03,230.96814736695936
2000-07-04,236.47083770786864
2000-07-05,235.1714593802038
2000-07-06,240.1535026541797
2000-07-07,245.3752254926262
2000-07-10,244.69469410541888
2000-07-11,236.9024204333042
2000-07-12,239.92195878492754
2000-07-13,234.2853319666284
2000-07-14,238.09263668909563
2000-07-17,247.606421827208
2000-07-18,247.14427771572753
2000-07-19,242.87869301624067
2000-07-20,245.3944869329491
2000-07-21,245.89686703924934
2000-07-24,248.59620228774125
2000-07-25,245.09769073390368
2000-07-26,247.24965289523607
2000-07-27,248.32810118751158
2000-07-28,246.25671774692918
2000-07-31,248.14343130286667
2000-08-01,242.23123917926438
2000-08-02,243.66150750241414
2000-08-03,250.11416236444353
2000-08-04,252.64312646569755
2000-08-07,255.67173965230313
2000-08-08,257.01380569421326
2000-08-09,255.12341613538212
2000-08-10,252.3664575584341
2000-08-11,260.47806759949583
2000-08-14,265.27011466006843
2000-08-15,261.80315786292186
2000-08-16,256.17297843588335
2000-08-17,259.68113047060115
2000-08-18,255.43805652863605
2000-08-21,254.6976250409302
2000-08-22,257.6493242360037
2000-08-23,260.3892412376884
2000-08-24,255.99150713484707
2000-08-25,258.713121756581
2000-08-28,257.68526649158076
2000-08-29,256.8017848062615
2000-08-30,260.0108063198935
2000-08-31,260.19650465509346
2000-09-01,260.67931412459893
2000-09-04,262.1159296140865
2000-09-05,265.2398648098266
2000-09-06,272.54604211494075
2000-09-07,274.91864459652635
2000-09-08,273.6639205798497
2000-09-11,275.7450035402192
2000-09-12,271.957396850306
2000-09-13,271.9994312471807
2000-09-14,269.4629195857285
2000-09-15,264.55254061939087
2000-09-18,257.3274251809509
2000-09-19,260.28982185948007
2000-09-20,258.9403924011911
2000-09-21,257.9163681699146
2000-09-22,251.76617350834061
2000-09-25,257.1026190363625
2000-09-26,252.25917641161425
2000-09-27,248.20798658162153
2000-09-28,250.81536521517523
2000-09-29,251.3592577143372
2000-10-02,247.10215177071862
2000-10-03,249.1241238171072
2000-10-04,251.86169491560247
2000-10-05,258.3441831022216
2000-10-06,254.42686210886475
2000-10-09,253.2592722218922
2000-10-10,253.22384180005716
2000-10-11,248.0122945817879
2000-10-12,251.10232772206123
2000-10-13,248.9134290818752
2000-10-16,252.81503417652698
2000-10-17,249.30362505606587
2000-10-18,240.6729845933507
2000-10-19,247.13536536777568
2000-10-20,242.35152931029515
2000-10-23,234.1096314030919
2000-10-24,230.4853708920654
2000-10-25,227.5631538999201
2000-10-26,231.27809225939393
2000-10-27,237.7823931156698
2000-10-30,241.3106736554158
2000-10-31,241.04737324711738
2000-11-01,237.47133567363298
2000-11-02,235.7937330253393
2000-11-03,230.04921725566774
2000-11-06,231.73557890000606
2000-11-07,231.21128760571867
2000-11-08,230.34230780850336
2000-11-09,227.75853137066815
2000-11-10,230.19524093902203
2000-11-13,229.01664532141842
2000-11-14,231.08556825832338
2000-11-15,229.65878208311895
2000-11-16,230.03361619868704
2000-11-17,225.58494669665268
2000-11-20,233.98210707516108
2000-11-21,241.3691605807951
2000-11-22,238.9447565959439
2000-11-23,234.2344581372737
2000-11-24,233.4949234434161
2000-11-27,225.99377879114522
2000-11-28,221.25127330075932
2000-11-29,221.21483990152825
2000-11-30,212.08471112411237
2000-12-01,211.76026973091754
2000-12-04,208.73790971441198
2000-12-05,220.96917854130922
2000-12-06,220.71695618548398
2000-12-07,223.08752755284547
2000-12-08,229.57581909821732
2000-12-11,233.83649255504108
2000-12-12,231.0557823855705
2000-12-13,236.86929426021425
2000-12-14,231.83653202029194
2000-12-15,227.28150846639835
