Date,THAILAND IMI VALUE
1999-04-15,384.4849130752517
1999-04-16,443.55353541416423
1999-04-19,461.94672535997296
1999-04-20,441.5153700761267
1999-04-21,433.0303443727924
1999-04-22,437.2166731557825
1999-04-23,439.37890638669035
1999-04-26,468.5730142095223
1999-04-27,477.93649647858933
1999-04-28,476.11887861615145
1999-04-29,486.89694083545515
1999-04-30,525.4061929224891
1999-05-03,528.1372846306638
1999-05-04,620.7305462815515
1999-05-05,616.4940588494612
1999-05-06,598.9832881704776
1999-05-07,563.3471709722826
1999-05-10,560.0873195749533
1999-05-11,567.199078212956
1999-05-12,557.8229017800066
1999-05-13,539.025022614464
1999-05-14,537.0069501555887
1999-05-17,534.2053278770262
1999-05-18,556.0385432144117
1999-05-19,548.0924922749451
1999-05-20,549.9143665993859
1999-05-21,550.6837150236444
1999-05-24,539.7369630874382
1999-05-25,529.7753758972236
1999-05-26,534.3482389678738
1999-05-27,538.1348962858568
1999-05-28,524.4264465224984
1999-05-31,526.543272617205
1999-06-01,534.7211125887866
1999-06-02,553.4318581626654
1999-06-03,550.7075964769916
1999-06-04,556.0832391892516
1999-06-07,567.9346248485133
1999-06-08,576.873204427357
1999-06-09,613.7593418490032
1999-06-10,599.2300212891025
1999-06-11,593.6050544969424
1999-06-14,606.0061855765285
1999-06-15,604.3104656294639
1999-06-16,617.3985955028207
1999-06-17,634.858530748601
1999-06-18,626.1596376529651
1999-06-21,646.3482913125941
1999-06-22,665.6890810140894
1999-06-23,651.5954999961111
1999-06-24,644.3017380372963
1999-06-25,641.2342582512666
1999-06-28,630.2933488347412
1999-06-29,619.0615317077431
1999-06-30,612.627803355806
1999-07-01,617.6626374224361
1999-07-02,627.873220924082
1999-07-05,622.9236477673903
1999-07-06,612.9777937712422
1999-07-07,591.0155639432329
1999-07-08,567.1268122958054
1999-07-09,571.7880419209642
1999-07-12,586.453793115822
1999-07-13,565.8598397750027
1999-07-14,552.1030662435061
1999-07-15,552.8544837514008
1999-07-16,544.3791072288941
1999-07-19,543.0563580754442
1999-07-20,538.1462197995178
1999-07-21,541.9550187971892
1999-07-22,527.9464371741929
1999-07-23,513.0448650294309
1999-07-26,486.82909272855073
1999-07-27,486.91773918101126
1999-07-28,490.6964955346849
1999-07-29,480.23549683608866
1999-07-30,471.54299156757276
1999-08-02,463.9648145962305
1999-08-03,470.34266919053147
1999-08-04,461.0048149094378
1999-08-05,449.8885714132065
1999-08-06,436.8241753458494
1999-08-09,432.4655695838954
1999-08-10,429.3992557423841
1999-08-11,418.1684548108269
1999-08-12,419.652173203425
1999-08-13,421.3044083202583
1999-08-16,416.42352469496797
1999-08-17,408.010808824932
1999-08-18,410.0208923773689
1999-08-19,418.90722595235513
1999-08-20,443.5627734260676
1999-08-23,458.6937547751978
1999-08-24,463.2629387443526
1999-08-25,493.5742490363239
1999-08-26,480.57678243950795
1999-08-27,477.995448331688
1999-08-30,461.9580224622991
1999-08-31,447.8847178411233
1999-09-01,433.64645017803514
1999-09-02,415.30432709842916
1999-09-03,418.4483085837411
1999-09-06,419.4389958922284
1999-09-07,412.51121639749726
1999-09-08,402.7706247078281
1999-09-09,412.5698653626157
1999-09-10,418.34548481770844
1999-09-13,439.2147633608395
1999-09-14,429.1687797011813
1999-09-15,423.2604506681532
1999-09-16,410.4097058551197
1999-09-17,419.46630652960965
1999-09-20,415.52961078662446
1999-09-21,400.5179550661491
1999-09-22,378.7844425531783
1999-09-23,358.74811363813006
1999-09-24,347.44135513250313
1999-09-27,349.1216598241325
1999-09-28,353.3912543473904
1999-09-29,357.0195252229127
1999-09-30,357.4280100102191
1999-10-01,380.05389901358404
1999-10-04,367.82334812044076
1999-10-05,385.3411858313892
1999-10-06,376.49348940011765
1999-10-07,373.1749466380855
1999-10-08,366.2960365355829
1999-10-11,372.29410459556067
1999-10-12,386.8797773223719
1999-10-13,371.8138557825017
1999-10-14,371.54184583850076
1999-10-15,362.7168183353294
1999-10-18,349.01023343548337
1999-10-19,346.13717899904003
1999-10-20,352.5555347153124
1999-10-21,351.5475164353313
1999-10-22,369.0920463488264
1999-10-25,372.00308452705735
1999-10-26,378.0333178519371
1999-10-27,381.7915274353076
1999-10-28,394.230261261823
1999-10-29,412.8612350291879
1999-11-01,408.74819580442283
1999-11-02,420.6845065467841
1999-11-03,419.9912575573075
1999-11-04,445.2455447649101
1999-11-05,444.87083408867903
1999-11-08,434.11684154101124
1999-11-09,443.4296390643225
1999-11-10,441.6809238341098
1999-11-11,446.86018097517166
1999-11-12,451.8582629765645
1999-11-15,451.51573912938755
1999-11-16,438.11822719820196
1999-11-17,420.09513057637827
1999-11-18,420.9968869226979
1999-11-19,420.9932618805915
1999-11-22,415.1883585276405
1999-11-23,416.69765532280786
1999-11-24,413.65794777550093
1999-11-25,426.9355415150773
1999-11-26,438.03918841299077
1999-11-29,441.0872598262329
1999-11-30,442.50364738937617
1999-12-01,444.2671537879734
1999-12-02,441.97636851467564
1999-12-03,436.08109656708547
1999-12-06,427.56768805846957
1999-12-07,427.5109809122842
1999-12-08,428.3615756594637
1999-12-09,436.50935898679586
1999-12-10,437.3370939905971
1999-12-13,456.1547255432898
1999-12-14,459.9561942034887
1999-12-15,465.4237716189872
1999-12-16,461.9877800868877
1999-12-17,462.2954241450791
1999-12-20,474.7311628084487
1999-12-21,471.54736327398035
1999-12-22,492.55803998714896
1999-12-23,496.4483833273301
1999-12-24,498.2944273651043
1999-12-27,505.23283624930843
1999-12-28,505.27472175940443
1999-12-29,526.7865934798338
1999-12-30,531.4246382386239
1999-12-31,531.4246382386239
2000-01-03,533.258296284703
2000-01-04,541.8462488235675
2000-01-05,497.971476012539
2000-01-06,469.628454810968
2000-01-07,490.6403578508707
2000-01-10,504.6190469445182
2000-01-11,490.47552582430467
2000-01-12,501.0888942165453
2000-01-13,499.7973941796356
2000-01-14,524.156244029758
2000-01-17,533.7541155057818
2000-01-18,540.7811743922076
2000-01-19,544.9935731150405
2000-01-20,542.4355815568811
2000-01-21,534.9000888051435
2000-01-24,533.3567704355867
2000-01-25,521.1578933571511
2000-01-26,516.8441289797623
2000-01-27,533.5891432358394
2000-01-28,537.7796181733114
2000-01-31,537.8438305502458
2000-02-01,534.4294876428107
2000-02-02,528.9587945139098
2000-02-03,515.3774583850184
2000-02-04,524.4455838135457
2000-02-07,526.2436372227758
2000-02-08,515.3856963685479
2000-02-09,500.518382559509
2000-02-10,507.31670745600456
2000-02-11,504.6291550118721
2000-02-14,504.3445878402442
2000-02-15,482.2393736950856
2000-02-16,467.06689329069235
2000-02-17,449.520849201932
2000-02-18,448.3952577284645
2000-02-21,446.9229791807464
2000-02-22,400.744480807679
2000-02-23,419.3668486824105
2000-02-24,425.7904231393294
2000-02-25,451.4268642989936
2000-02-28,431.6444420645761
2000-02-29,410.5196743400046
2000-03-01,406.13394335200053
2000-03-02,438.78016053424903
2000-03-03,430.5728511113592
2000-03-06,415.9309251984662
2000-03-07,421.4658621571754
2000-03-08,432.3043767508151
2000-03-09,435.2360974933233
2000-03-10,448.4474863401908
2000-03-13,431.24815024308566
2000-03-14,448.04546415473726
2000-03-15,420.25923098046553
2000-03-16,436.43975769121175
2000-03-17,445.9318824629406
2000-03-20,445.6161660581074
2000-03-21,439.9917005739602
2000-03-22,438.2423502702021
2000-03-23,441.69428288718484
2000-03-24,451.18911443519033
2000-03-27,460.8407467796301
2000-03-28,465.87414159417847
2000-03-29,467.9567197923542
2000-03-30,454.4578589908635
2000-03-31,456.9894492228166
2000-04-03,461.17693645863704
2000-04-04,451.3249207495896
2000-04-05,449.9669432475527
2000-04-06,453.06353031333015
2000-04-07,464.1116492643181
2000-04-10,459.0971747955447
2000-04-11,455.2407803114403
2000-04-12,473.8907187964993
2000-04-13,477.5680908310248
2000-04-14,476.2610994536033
2000-04-17,446.47490177251484
2000-04-18,439.0069648574022
2000-04-19,449.6557299361197
2000-04-20,447.96117097572466
2000-04-21,455.02542834413083
2000-04-24,455.76275879962793
2000-04-25,454.5487521830887
2000-04-26,452.61787083402277
2000-04-27,458.346215763569
2000-04-28,454.7342985567129
2000-05-01,455.9215516970609
2000-05-02,445.0269747284357
2000-05-03,449.8316629625715
2000-05-04,449.02630105612036
2000-05-05,448.3166937156111
2000-05-08,424.3908886119075
2000-05-09,407.10304229704326
2000-05-10,389.95601385665293
2000-05-11,379.51192107180395
2000-05-12,386.15479712339487
2000-05-15,371.86675970251787
2000-05-16,389.61123190105775
2000-05-17,396.45272232806576
2000-05-18,389.2028776258511
2000-05-19,394.10702738864603
2000-05-22,374.680403455936
2000-05-23,360.3628122024736
2000-05-24,353.3035144403368
2000-05-25,340.2848587090874
2000-05-26,340.7776901804956
2000-05-29,334.4801392016713
2000-05-30,332.0874996515013
2000-05-31,350.4759320487039
2000-06-01,361.16501887888
2000-06-02,378.15094433501935
2000-06-05,393.5478584595284
2000-06-06,379.6161763051423
2000-06-07,370.59139119648063
2000-06-08,376.8780268338175
2000-06-09,370.0133283551544
2000-06-12,368.2653428155363
2000-06-13,359.68772395866563
2000-06-14,371.693471052952
2000-06-15,374.59781153133684
2000-06-16,368.6066101706115
2000-06-19,366.9281198566739
2000-06-20,368.78826857618276
2000-06-21,368.6204473306414
2000-06-22,366.60566900089356
2000-06-23,369.9893347042067
2000-06-26,363.399436983015
2000-06-27,364.29968193296963
2000-06-28,365.66891562292756
2000-06-29,350.8370042488722
2000-06-30,351.7596295506415
2000-07-03,338.2052930823248
2000-07-04,331.35078669004645
2000-07-05,335.43977964000953
2000-07-06,329.9094176331535
2000-07-07,335.7571785095814
2000-07-10,338.37377459644637
2000-07-11,338.6447311562604
2000-07-12,336.75284714023985
2000-07-13,338.6786453099308
2000-07-14,331.23131896207514
2000-07-17,329.7747389848796
2000-07-18,327.03209775631416
2000-07-19,332.25587124030307
2000-07-20,325.6538963785329
2000-07-21,314.45728918993007
2000-07-24,297.112151991992
2000-07-25,294.74125513967994
2000-07-26,284.92169404169255
2000-07-27,290.46502820239715
2000-07-28,290.86830168756853
2000-07-31,283.0744505488928
2000-08-01,298.60817116594166
2000-08-02,313.8611794575931
2000-08-03,329.3288623973659
2000-08-04,334.1256705884375
2000-08-07,325.41250167208796
2000-08-08,347.17046435304667
2000-08-09,345.5117866755123
2000-08-10,330.28642688734266
2000-08-11,342.58183064633505
2000-08-14,342.7818253451636
2000-08-15,342.29079823730603
2000-08-16,347.2733805690813
2000-08-17,341.1253802553779
2000-08-18,337.5699697472513
2000-08-21,331.8368796396853
2000-08-22,339.6382865135263
2000-08-23,329.7720476381211
2000-08-24,322.3068972364259
2000-08-25,320.3019602420855
2000-08-28,323.5520786746811
2000-08-29,330.35617887695605
2000-08-30,330.1590588031265
2000-08-31,327.2235188651503
2000-09-01,330.65791191886007
2000-09-04,325.6397408331655
2000-09-05,328.92457708490633
2000-09-06,322.9999340717707
2000-09-07,316.18109763085715
2000-09-08,315.1771568169557
2000-09-11,312.81584779957706
2000-09-12,308.12300108733626
2000-09-13,309.8397272720649
2000-09-14,306.88161940485486
2000-09-15,313.3829793901663
2000-09-18,304.9254229818856
2000-09-19,305.5235175687036
2000-09-20,299.9237728875914
2000-09-21,298.7599392910596
2000-09-22,282.9033896565113
2000-09-25,294.5258314865647
2000-09-26,299.64539244061575
2000-09-27,304.1056370458339
2000-09-28,291.1318011919499
2000-09-29,289.973586008534
2000-10-02,290.8700849993409
2000-10-03,283.7468020672069
2000-10-04,284.5594575625533
2000-10-05,282.4359476687003
2000-10-06,284.2571035174784
2000-10-09,277.1813544705834
2000-10-10,271.14811366305486
2000-10-11,262.14321382991665
2000-10-12,269.7061836225344
2000-10-13,266.34552475820567
2000-10-16,273.7836780177884
2000-10-17,277.2477582282071
2000-10-18,288.1272882485468
2000-10-19,300.0141379783884
2000-10-20,296.6864433922844
2000-10-23,295.663798296906
2000-10-24,295.6258069025859
2000-10-25,297.40283244471254
2000-10-26,302.10453641080915
2000-10-27,294.33882721759824
2000-10-30,285.9676774410671
2000-10-31,286.0184556367921
2000-11-01,291.43408008560675
2000-11-02,291.11073728693464
2000-11-03,299.7927337980717
2000-11-06,309.87892406235494
2000-11-07,309.1513639787669
2000-11-08,320.0669408072073
2000-11-09,308.79250184754375
2000-11-10,305.2840708992902
2000-11-13,298.2506915754763
2000-11-14,300.3639570657567
2000-11-15,295.858250042598
2000-11-16,299.02489215734084
2000-11-17,304.5462241351466
2000-11-20,295.1062490640283
2000-11-21,297.7985397802518
2000-11-22,295.8040730048509
2000-11-23,297.2021353965273
2000-11-24,300.51279036410114
2000-11-27,297.29007457654205
2000-11-28,291.7127888332743
2000-11-29,287.5637336312119
2000-11-30,278.1345988654114
2000-12-01,274.0864385584257
2000-12-04,268.16580683728097
2000-12-05,269.0063374755915
2000-12-06,267.25513902890907
2000-12-07,269.6192847283113
2000-12-08,270.4083542344521
2000-12-11,274.95102938821867
2000-12-12,269.3674923611638
2000-12-13,273.02683508701483
2000-12-14,268.89181020223515
2000-12-15,271.93298584388344
2000-12-18,268.8140045687436
2000-12-19,270.8867801694903
2000-12-20,267.22036162726573
2000-12-21,264.3471786418265
2000-12-22,262.7118622302267
2000-12-25,260.6172818235105
2000-12-26,256.9258935296255
2000-12-27,255.76899136114824
2000-12-28,255.1289690760987
2000-12-29,252.6886347849973
2001-01-01,252.6886347849973
2001-01-02,248.21494656589877
2001-01-03,252.0948418722377
2001-01-04,261.19372532960074
2001-01-05,270.65858616951357
2001-01-08,288.16302272877175
2001-01-09,293.5497194040174
2001-01-10,286.54020815165023
2001-01-11,284.22441496423625
2001-01-12,307.3166133873477
2001-01-15,314.72756192095454
2001-01-16,303.54476266394386
2001-01-17,315.4404414171082
2001-01-18,310.0588584681838
2001-01-19,317.0125365076218
2001-01-22,319.68420811342884
2001-01-23,326.8769716238022
2001-01-24,330.9362976854718
2001-01-25,351.86109705735277
2001-01-26,340.81420284330756
2001-01-29,339.41042365655954
2001-01-30,326.73910205330145
2001-01-31,337.17538814164965
2001-02-01,330.16769088098886
2001-02-02,341.37844562766674
2001-02-05,331.5654285276166
2001-02-06,327.97262225727434
2001-02-07,329.1287688453265
2001-02-08,334.4613605357999
2001-02-09,329.5271087555255
2001-02-12,318.86473229214675
2001-02-13,327.2585059430398
2001-02-14,323.30523236483094
2001-02-15,327.4400175206012
2001-02-16,321.43966356021303
2001-02-19,311.2275473471602
2001-02-20,317.4352494239977
2001-02-21,312.8791388817644
2001-02-22,312.47280299644444
2001-02-23,329.99731904748893
2001-02-26,325.8617533846385
2001-02-27,330.4235631428252
2001-02-28,328.368444319335
2001-03-01,311.3180736072126
2001-03-02,297.31882932434
2001-03-05,292.3169298544629
2001-03-06,291.37864389313546
2001-03-07,297.58633341479054
2001-03-08,295.29898102600555
2001-03-09,302.0605733597899
2001-03-12,302.75300086166675
2001-03-13,305.31372906065116
2001-03-14,300.1967346777894
2001-03-15,296.5062485738777
2001-03-16,293.82518209618786
2001-03-19,292.87377648949376
2001-03-20,291.1455729379366
2001-03-21,288.68374365565694
2001-03-22,288.5628146818279
2001-03-23,287.03780010962424
2001-03-26,288.5199170171332
2001-03-27,284.7597044075156
2001-03-28,281.08706947117696
2001-03-29,282.4313427767569
2001-03-30,282.32072943525384
2001-04-02,281.5655653406579
2001-04-03,275.8225999176824
2001-04-04,264.33883806444396
2001-04-05,268.78921307844695
2001-04-06,266.2561038624786
2001-04-09,259.57408377952686
2001-04-10,263.9292069310388
2001-04-11,270.2271480556192
2001-04-12,277.1790094163615
2001-04-13,277.1790094163615
2001-04-16,279.0951127487775
2001-04-17,274.3415732848828
2001-04-18,290.0931933850703
2001-04-19,285.0960440840027
2001-04-20,272.5066507588028
2001-04-23,273.4020964188198
2001-04-24,279.8857609907505
2001-04-25,276.5789296008046
2001-04-26,274.32377906104153
2001-04-27,278.7924161654898
2001-04-30,284.2933134765307
2001-05-01,282.8251030053569
2001-05-02,280.82806495611874
2001-05-03,281.63925945248883
2001-05-04,283.7047379289593
2001-05-07,285.02247574482186
2001-05-08,286.8464352053085
2001-05-09,294.92105199297737
2001-05-10,302.9329945530392
2001-05-11,297.8810471216043
2001-05-14,294.3919886235845
2001-05-15,290.3057472387633
2001-05-16,284.9229711915806
2001-05-17,286.53375093871
2001-05-18,288.19807802671994
2001-05-21,286.0039549646915
2001-05-22,296.1711958771625
2001-05-23,307.35492913377846
2001-05-24,311.13431216794277
2001-05-25,307.96361191868476
2001-05-28,312.1082537499792
2001-05-29,304.6496595593849
2001-05-30,300.7693481736711
2001-05-31,305.5473736002505
2001-06-01,305.30043387333455
2001-06-04,304.2052070471269
2001-06-05,298.498695219635
2001-06-06,295.2437389075723
2001-06-07,294.8170419050137
2001-06-08,301.4557451040886
2001-06-11,302.37374339880927
2001-06-12,300.08902543812565
2001-06-13,312.84828358249695
2001-06-14,306.72216182080496
2001-06-15,307.6882204398066
2001-06-18,300.36636964461496
2001-06-19,303.22623922615327
2001-06-20,303.37784824861455
2001-06-21,300.9254118649687
2001-06-22,301.296135792228
2001-06-25,299.9221220945926
2001-06-26,302.40258650042205
2001-06-27,304.2926930962873
2001-06-28,306.8133657675415
2001-06-29,308.5314844746256
2001-07-02,307.1828404802351
2001-07-03,309.25083136116257
2001-07-04,307.380445039204
2001-07-05,307.51222400272263
2001-07-06,305.651874600624
2001-07-09,301.6301288407179
2001-07-10,295.2980085816354
2001-07-11,283.63226157757356
2001-07-12,287.81074657506707
2001-07-13,283.7212054943028
2001-07-16,277.7356801354164
2001-07-17,285.29895250651646
2001-07-18,279.3029585611267
2001-07-19,280.0291744578827
2001-07-20,273.75525437918606
2001-07-23,273.90140560455905
2001-07-24,273.02975939642107
2001-07-25,271.7125670434494
2001-07-26,271.0695987807549
2001-07-27,270.6057467796312
2001-07-30,266.2825948896685
2001-07-31,264.4432187590705
2001-08-01,266.90534425071314
2001-08-02,271.92981719159934
2001-08-03,284.64138812119415
2001-08-06,283.324845506325
2001-08-07,285.144439807054
2001-08-08,290.83326214425176
2001-08-09,281.45959165421823
2001-08-10,278.2969643672002
2001-08-13,278.1199645640937
2001-08-14,277.6066069510356
2001-08-15,276.8642628621512
2001-08-16,276.604235765428
2001-08-17,280.4137421866191
2001-08-20,277.98348623022343
2001-08-21,277.7013129455819
2001-08-22,277.81355418067403
2001-08-23,283.1921243319369
2001-08-24,294.1183997583027
2001-08-27,303.2714587182062
2001-08-28,300.8397234547019
2001-08-29,304.35983762349997
2001-08-30,295.37243586247234
2001-08-31,300.3620027235133
2001-09-03,305.28536510979706
2001-09-04,310.7389782308482
2001-09-05,308.95125988587546
2001-09-06,311.541799596676
2001-09-07,306.5150829127854
2001-09-10,297.8302333097678
2001-09-11,292.55261103682756
2001-09-12,295.5272836745066
2001-09-13,276.26887301972204
2001-09-14,255.90069079255352
2001-09-17,239.4608831629091
2001-09-18,239.51133071854542
2001-09-19,250.8783685152001
2001-09-20,243.0129046813085
2001-09-21,239.42101962372345
2001-09-24,242.23372629557016
2001-09-25,236.42002485157005
2001-09-26,236.0484490382241
2001-09-27,233.05210713027103
2001-09-28,237.23513721775703
2001-10-01,232.228116041344
2001-10-02,235.1484608933062
2001-10-03,232.7361128749941
2001-10-04,240.04073936135677
2001-10-05,236.89508808853063
2001-10-08,233.5875783477343
2001-10-09,241.36649773895513
2001-10-10,243.7293564811683
2001-10-11,246.98186467833762
2001-10-12,245.38466876754498
2001-10-15,244.70645984908464
2001-10-16,246.24390873288579
2001-10-17,250.4920827273895
2001-10-18,250.022399519525
2001-10-19,247.60043401467996
2001-10-22,246.48039353692798
2001-10-23,246.99602393466927
2001-10-24,249.0705477371341
2001-10-25,244.93983074125453
2001-10-26,246.591094201939
2001-10-29,240.4343011647232
2001-10-30,236.59991258768426
2001-10-31,240.0417622862159
2001-11-01,236.1929760568141
2001-11-02,238.2247295071003
2001-11-05,238.49462970848646
2001-11-06,237.8365910995639
2001-11-07,231.04063976898334
2001-11-08,237.4735512363769
2001-11-09,236.36760823161723
2001-11-12,240.3716579838585
2001-11-13,243.5796829330884
2001-11-14,243.43162310514163
2001-11-15,248.6050049287019
2001-11-16,252.93730201856536
2001-11-19,256.1096438766641
2001-11-20,262.44254886411255
2001-11-21,276.0746389752808
2001-11-22,275.5469765282685
2001-11-23,280.97524622226837
2001-11-26,275.07854673693174
2001-11-27,278.3644278773997
2001-11-28,273.35180775822624
2001-11-29,279.28941838277916
2001-11-30,281.61464816405356
2001-12-03,281.74226929352704
2001-12-04,282.5282585309705
2001-12-05,284.0942002693948
2001-12-06,286.38184415914816
2001-12-07,284.4406448952202
2001-12-10,284.900785901552
2001-12-11,277.4819527226362
2001-12-12,278.95312721238383
2001-12-13,275.0161666165598
2001-12-14,273.45188741567364
2001-12-17,271.1165519469487
2001-12-18,270.78381160198006
2001-12-19,274.5530679600842
2001-12-20,277.0464108985354
2001-12-21,277.04817561985243
2001-12-24,286.29665654695816
2001-12-25,286.7662056667754
2001-12-26,288.4935267983759
2001-12-27,280.2495187980836
2001-12-28,285.5564105012117
2001-12-31,282.41471217876267
2002-01-01,282.41471217876267
2002-01-02,279.7097739430815
2002-01-03,287.72668760917566
2002-01-04,292.9614319931769
2002-01-07,295.1863270985197
2002-01-08,295.6267959498887
2002-01-09,298.25881579113735
2002-01-10,295.6985880429697
2002-01-11,301.8278631733026
2002-01-14,304.08872113998353
2002-01-15,302.48627189242467
2002-01-16,301.69080641739924
2002-01-17,302.0977251272219
2002-01-18,297.76003840799626
2002-01-21,295.2281510195413
2002-01-22,293.90369863347223
2002-01-23,302.6900214464844
2002-01-24,311.32149663766535
2002-01-25,320.43972360887585
2002-01-28,321.27197526652657
2002-01-29,323.9096677808166
2002-01-30,325.1913548381023
2002-01-31,323.04321784809247
2002-02-01,320.11508162454305
2002-02-04,317.75003612043986
2002-02-05,323.91501191760545
2002-02-06,330.85464128687283
2002-02-07,330.4527502826572
2002-02-08,339.00220499786855
2002-02-11,342.4032074630718
2002-02-12,336.6481893482327
2002-02-13,347.57715155928696
2002-02-14,355.2636252803028
2002-02-15,363.5736104584987
2002-02-18,371.2573333504107
2002-02-19,363.3964001684869
2002-02-20,367.2276737839308
2002-02-21,350.83412834228824
2002-02-22,340.57422929004696
2002-02-25,347.13991078602464
2002-02-26,348.1193693516798
2002-02-27,364.8566302254175
2002-02-28,364.5606979658733
2002-03-01,374.117331581222
2002-03-04,377.76033009992415
2002-03-05,370.5729435255909
2002-03-06,376.88221306369564
2002-03-07,374.26208443358956
2002-03-08,375.83873246633254
2002-03-11,374.2832642271334
2002-03-12,372.0776097942069
2002-03-13,362.8601210816771
2002-03-14,364.5297035201436
2002-03-15,358.14870977670944
2002-03-18,356.3454458808044
2002-03-19,356.3224273748435
2002-03-20,364.0700283138831
2002-03-21,366.03698761194585
2002-03-22,368.04906650765054
2002-03-25,364.10378868876273
2002-03-26,364.13659346236204
2002-03-27,359.2143563191125
2002-03-28,359.4022791772343
2002-03-29,353.63935958680486
2002-04-01,351.4872560607163
2002-04-02,346.7628785569553
2002-04-03,340.3870420529468
2002-04-04,339.32912306199756
2002-04-05,348.96569571976437
2002-04-08,350.84225188829026
2002-04-09,351.08231045963214
2002-04-10,353.94188612488074
2002-04-11,357.28940875039785
2002-04-12,357.96963638152295
2002-04-15,358.1602423590869
2002-04-16,357.51340291701075
2002-04-17,365.98859996460993
2002-04-18,364.02285639991976
2002-04-19,362.75118976019905
2002-04-22,359.9818684128359
2002-04-23,352.0351458555814
2002-04-24,349.9754705917339
2002-04-25,339.5196643564122
2002-04-26,342.058486688568
2002-04-29,335.9520460952403
2002-04-30,335.85670750115906
2002-05-01,333.8507676322282
2002-05-02,334.81180741899584
2002-05-03,335.9270955334389
2002-05-06,335.78280007122135
2002-05-07,338.96880866915484
2002-05-08,347.86223426161195
2002-05-09,346.11544183182514
2002-05-10,344.0599399441382
2002-05-13,344.30147813283656
2002-05-14,350.96974356390564
2002-05-15,344.2351319609915
2002-05-16,343.793097152423
2002-05-17,344.3348019319782
2002-05-20,346.40085957241837
2002-05-21,352.34007517299943
2002-05-22,348.4974482468968
2002-05-23,355.7750274513649
2002-05-24,353.5608899977812
2002-05-27,355.4160241026053
2002-05-28,365.39080103043284
2002-05-29,369.48078289506196
2002-05-30,365.00575128548235
2002-05-31,367.276368049716
2002-06-03,364.8577903876532
2002-06-04,359.4267423565745
2002-06-05,368.25115500682136
2002-06-06,375.3263182047739
2002-06-07,377.7569806956541
2002-06-10,381.86891216382526
2002-06-11,378.1900821072042
2002-06-12,381.3264734279508
2002-06-13,384.81122087315475
2002-06-14,379.90174686824093
2002-06-17,378.5619842908565
2002-06-18,375.9086971729343
2002-06-19,356.7369719358407
2002-06-20,355.3065592077124
2002-06-21,344.05938170108016
2002-06-24,342.0782634054204
2002-06-25,349.3980703452222
2002-06-26,333.5598899880973
2002-06-27,335.56728757160636
2002-06-28,338.87414498357373
2002-07-01,338.69167770215813
2002-07-02,343.33471126989167
2002-07-03,343.4543745030673
2002-07-04,349.83484866390097
2002-07-05,355.9440971838329
2002-07-08,351.3996618610624
2002-07-09,353.6686328539977
2002-07-10,353.13268964361265
2002-07-11,346.6338542943916
2002-07-12,350.0927446200796
2002-07-15,342.6673183726127
2002-07-16,338.09965337097964
2002-07-17,342.24683203451247
2002-07-18,345.6127943754602
2002-07-19,343.91205605595275
2002-07-22,334.6012956709101
2002-07-23,340.34968797134354
2002-07-24,325.53140029675745
2002-07-25,323.4225222331186
2002-07-26,316.3135074674185
2002-07-29,318.7791958140236
2002-07-30,328.84167312964473
