Date,MALAYSIA IMI VALUE
1998-12-31,211.5962203541115
1999-01-01,211.5962203541115
1999-01-04,203.8295377534769
1999-01-05,207.47719888907992
1999-01-06,216.41508053125537
1999-01-07,218.3005743580518
1999-01-08,224.4047603552596
1999-01-11,230.32250825394877
1999-01-12,228.7810921195015
1999-01-13,225.14159653802005
1999-01-14,224.15863453678844
1999-01-15,228.24534671335726
1999-01-18,228.10757682226532
1999-01-19,227.92086920327495
1999-01-20,228.63001325852912
1999-01-21,236.73000756658047
1999-01-22,239.78215982019944
1999-01-25,236.337607908773
1999-01-26,234.5193777596092
1999-01-27,235.20936052326914
1999-01-28,232.86144185986421
1999-01-29,233.2886915987563
1999-02-01,234.36180513435144
1999-02-02,226.1374730970843
1999-02-03,221.47153562176064
1999-02-04,228.46741744452635
1999-02-05,220.15830460596655
1999-02-08,207.13825082301307
1999-02-09,216.49886838009942
1999-02-10,213.46859195339425
1999-02-11,220.3954990054716
1999-02-12,224.98150113246857
1999-02-15,225.81243000685095
1999-02-16,226.95361089194822
1999-02-17,225.88278908323517
1999-02-18,223.16218801170194
1999-02-19,225.9247048010266
1999-02-22,223.55554622185002
1999-02-23,223.87656390509966
1999-02-24,219.59609675780237
1999-02-25,218.3091440572904
1999-02-26,263.7483453987146
1999-03-01,258.0985488261223
1999-03-02,255.162153298302
1999-03-03,249.2184748807833
1999-03-04,251.3754520877009
1999-03-05,249.58959682719427
1999-03-08,250.56452427822381
1999-03-09,257.53690330366385
1999-03-10,254.03867984108024
1999-03-11,253.3282109186238
1999-03-12,253.47252608969282
1999-03-15,249.7621234471076
1999-03-16,247.2743911218925
1999-03-17,245.44784999261773
1999-03-18,247.4288258200472
1999-03-19,248.3409503236497
1999-03-22,243.56191120746846
1999-03-23,241.17082725175936
1999-03-24,235.52963481294583
1999-03-25,241.80896896873213
1999-03-26,244.3229898797377
1999-03-29,244.7105508415699
1999-03-30,242.38424850191856
1999-03-31,244.47824446525212
1999-04-01,259.14564282339904
1999-04-02,267.05017318254625
1999-04-05,263.71707253663345
1999-04-06,272.355045288303
1999-04-07,269.03909034338744
1999-04-08,267.9122482452714
1999-04-09,277.4161132009246
1999-04-12,276.9220158943684
1999-04-13,285.816564478972
1999-04-14,281.38226223142226
1999-04-15,287.9165023303665
1999-04-16,299.5729491909188
1999-04-19,308.5680698716565
1999-04-20,306.90045021330826
1999-04-21,304.6968098444308
1999-04-22,316.1596284047622
1999-04-23,319.38213774505533
1999-04-26,334.9238564251006
1999-04-27,330.83967843888
1999-04-28,328.62075874822153
1999-04-29,335.47288794328
1999-04-30,338.85524099371304
1999-05-03,336.4364393385508
1999-05-04,344.1949501509759
1999-05-05,350.73223117267827
1999-05-06,351.46287606539306
1999-05-07,339.7998668728119
1999-05-10,346.3089579342534
1999-05-11,357.7897276462273
1999-05-12,356.08880259284
1999-05-13,362.8835583257025
1999-05-14,377.4646001110885
1999-05-17,378.76267769485924
1999-05-18,390.27792173445675
1999-05-19,391.31724858021687
1999-05-20,396.5893375135518
1999-05-21,395.6385380635484
1999-05-24,378.4067790228811
1999-05-25,385.46282235711504
1999-05-26,387.06680757089197
1999-05-27,389.9080824999988
1999-05-28,381.7119342430568
1999-05-31,376.5944896144241
1999-06-01,387.48722732863405
1999-06-02,383.75915825632774
1999-06-03,383.10568106021736
1999-06-04,382.3204682928964
1999-06-07,377.53248853455455
1999-06-08,387.6587037126967
1999-06-09,388.7827949256784
1999-06-10,394.31567534997515
1999-06-11,398.491236981635
1999-06-14,411.06652982512935
1999-06-15,409.34052458765285
1999-06-16,421.11996874466695
1999-06-17,419.06627071147295
1999-06-18,414.0855894782835
1999-06-21,414.6215190927677
1999-06-22,420.45007750094004
1999-06-23,421.8276055852446
1999-06-24,423.68985758610944
1999-06-25,422.77831989646654
1999-06-28,438.37453049306237
1999-06-29,448.1957493689737
1999-06-30,442.3478671378374
1999-07-01,463.438269232937
1999-07-02,472.82612512070205
1999-07-05,477.23701859525465
1999-07-06,480.08430288239
1999-07-07,473.3308405702121
1999-07-08,483.76380634498975
1999-07-09,486.3420006767762
1999-07-12,493.0840986912274
1999-07-13,483.8518188875888
1999-07-14,494.3422937193238
1999-07-15,492.8837904793068
1999-07-16,486.5354415164731
1999-07-19,481.2515527575875
1999-07-20,468.5753729929239
1999-07-21,471.7828935844337
1999-07-22,461.8888599715656
1999-07-23,450.25729539143066
1999-07-26,414.8045468578812
1999-07-27,435.7084034441996
1999-07-28,423.43924909797954
1999-07-29,416.2037714490101
1999-07-30,412.64953735042735
1999-08-02,387.33768847379866
1999-08-03,396.67499696953473
1999-08-04,373.63929027889486
1999-08-05,363.50271148955125
1999-08-06,361.4216734552896
1999-08-09,337.5990678873222
1999-08-10,352.5725866794023
1999-08-11,354.64736285231606
1999-08-12,388.6652053520822
1999-08-13,412.92079150559056
1999-08-16,407.8359897321745
1999-08-17,398.734353643687
1999-08-18,406.3508204758218
1999-08-19,399.21807091815685
1999-08-20,404.53032815391174
1999-08-23,414.0060460667752
1999-08-24,420.6810284198941
1999-08-25,417.2147686725773
1999-08-26,415.55157125027023
1999-08-27,420.74003853700145
1999-08-30,497.21903196850565
1999-08-31,491.80552298139304
1999-09-01,479.5342773068859
1999-09-02,462.60097924083914
1999-09-03,475.6192267235947
1999-09-06,478.5819033985007
1999-09-07,476.0356855575915
1999-09-08,475.80158453966925
1999-09-09,473.36383680034095
1999-09-10,473.4391787725633
1999-09-13,477.8465167600745
1999-09-14,472.01685063338704
1999-09-15,466.27667274254446
1999-09-16,466.11435722450693
1999-09-17,465.1339500484869
1999-09-20,458.2858223314077
1999-09-21,474.2992152136882
1999-09-22,461.6371895390763
1999-09-23,455.28941219573204
1999-09-24,446.65582275082136
1999-09-27,439.2441038699358
1999-09-28,436.0715700740358
1999-09-29,434.61510870969124
1999-09-30,425.3892983017105
1999-10-01,426.1353355502881
1999-10-04,427.6084019234958
1999-10-05,446.030406383556
1999-10-06,445.85656058640024
1999-10-07,459.4459136546119
1999-10-08,469.4299867588927
1999-10-11,475.68520099304317
1999-10-12,466.13027709360716
1999-10-13,458.71255475117397
1999-10-14,458.1857129348084
1999-10-15,441.16916361466076
1999-10-18,438.58563061915424
1999-10-19,455.9271814221067
1999-10-20,454.68829351662407
1999-10-21,452.5769082893367
1999-10-22,459.3449544560884
1999-10-25,460.52181085039916
1999-10-26,462.9911756597902
1999-10-27,466.89430126800323
1999-10-28,473.61413713211505
1999-10-29,469.38121251497637
1999-11-01,463.02284465573786
1999-11-02,458.8926383639201
1999-11-03,460.8711807832006
1999-11-04,458.3005217927729
1999-11-05,458.51515530089347
1999-11-08,460.32790505908605
1999-11-09,452.96394382753226
1999-11-10,464.8842808385963
1999-11-11,460.2303908120885
1999-11-12,461.9399936246918
1999-11-15,467.09366921812307
1999-11-16,461.60859009510284
1999-11-17,456.97822869424016
1999-11-18,460.5470965191546
1999-11-19,467.890051083254
1999-11-22,471.6062403064399
1999-11-23,477.7393569998314
1999-11-24,480.009129195439
1999-11-25,477.3277585483805
1999-11-26,485.70973747258876
1999-11-29,488.22253703522045
1999-11-30,478.66817169256933
1999-12-01,474.6089694837648
1999-12-02,475.73443880526844
1999-12-03,471.9081530075322
1999-12-06,461.5408925585608
1999-12-07,466.0512192257357
1999-12-08,464.7171543648983
1999-12-09,471.78632323454787
1999-12-10,475.1657224284328
1999-12-13,490.32828941359713
1999-12-14,492.223481430659
1999-12-15,489.52214378318274
1999-12-16,482.00081292937705
1999-12-17,495.53818878507053
1999-12-20,502.2684607193167
1999-12-21,502.1748143741805
1999-12-22,501.50088262772704
1999-12-23,496.71217105075806
1999-12-24,498.7351496818441
1999-12-27,503.6300529336314
1999-12-28,512.2865513547997
1999-12-29,517.5391085821009
1999-12-30,519.6134660035723
1999-12-31,519.6134660035723
2000-01-03,531.500709597569
2000-01-04,520.9143163335973
2000-01-05,508.7432917322975
2000-01-06,506.3762414836284
2000-01-07,509.329159598996
2000-01-10,510.54486074470935
2000-01-11,525.8563938297949
2000-01-12,539.0427319094947
2000-01-13,548.5250115587326
2000-01-14,574.9187777992456
2000-01-17,593.2922164682316
2000-01-18,591.0944120792843
2000-01-19,584.6908620335016
2000-01-20,600.2832983629504
2000-01-21,602.9691228414752
2000-01-24,602.8614127743955
2000-01-25,601.605752585309
2000-01-26,594.3175299426208
2000-01-27,601.8563336339729
2000-01-28,600.3021413969078
2000-01-31,591.8445713695137
2000-02-01,595.1905601062484
2000-02-02,611.232917202957
2000-02-03,611.231702581791
2000-02-04,613.9871575859684
2000-02-07,614.960046662086
2000-02-08,623.499128554336
2000-02-09,632.6987715524181
2000-02-10,642.1704328766322
2000-02-11,645.9393338488532
2000-02-14,649.1217769056708
2000-02-15,637.1936846434614
2000-02-16,638.7823626163209
2000-02-17,643.8445039915441
2000-02-18,647.6827101236319
2000-02-21,647.1629691960636
2000-02-22,630.9099804351754
2000-02-23,638.1185487433296
2000-02-24,650.8861187693341
2000-02-25,654.7779967498348
2000-02-28,645.9319287565381
2000-02-29,646.9786612100252
2000-03-01,641.5063686586328
2000-03-02,619.3927983779644
2000-03-03,630.1421360919204
2000-03-06,623.0231815700172
2000-03-07,615.6521467127269
2000-03-08,617.3696599748141
2000-03-09,605.1580067230586
2000-03-10,626.2328825245277
2000-03-13,615.2089015284964
2000-03-14,615.5891477644744
2000-03-15,607.2690344567711
2000-03-16,604.6170683691823
2000-03-17,615.3040599456849
2000-03-20,606.6474273697554
2000-03-21,612.9202390252499
2000-03-22,625.9821238680398
2000-03-23,636.4723699189825
2000-03-24,635.0476617171933
2000-03-27,648.2408605749076
2000-03-28,649.8591414506147
2000-03-29,661.6998096776821
2000-03-30,648.10933558218
2000-03-31,649.961197467172
2000-04-03,648.0047744506314
2000-04-04,643.5400814451465
2000-04-05,632.3460959803416
2000-04-06,636.697781745912
2000-04-07,634.5323918661448
2000-04-10,629.5106162801367
2000-04-11,626.2731754737888
2000-04-12,633.1469385800327
2000-04-13,629.5557147970027
2000-04-14,629.3934861668773
2000-04-17,589.8684589380995
2000-04-18,599.7449534911403
2000-04-19,613.07997598077
2000-04-20,608.534726819567
2000-04-21,610.3740474021347
2000-04-24,602.1204077009081
2000-04-25,616.6877813449794
2000-04-26,622.2827591791334
2000-04-27,633.1654885051063
2000-04-28,632.2200616015143
2000-05-01,634.2035789678334
2000-05-02,636.382535295726
2000-05-03,652.2226889040461
2000-05-04,652.6132554788494
2000-05-05,664.0152110916961
2000-05-08,666.4005576202203
2000-05-09,660.2897886113846
2000-05-10,654.1870654246351
2000-05-11,647.4233194471269
2000-05-12,643.648021916133
2000-05-15,635.6455712333653
2000-05-16,650.11051882265
2000-05-17,662.2003181614257
2000-05-18,660.1996010361128
2000-05-19,676.4040608902874
2000-05-22,657.4105383620342
2000-05-23,642.9862129238494
2000-05-24,635.962166957617
2000-05-25,631.964028954342
2000-05-26,609.0957654488204
2000-05-29,619.1652771352381
2000-05-30,611.7025320354322
2000-05-31,624.7027972893189
2000-06-01,614.3411127173221
2000-06-02,599.7039781165555
2000-06-05,595.8421757332422
2000-06-06,580.923581493705
2000-06-07,567.214050905391
2000-06-08,556.8753166182669
2000-06-09,572.5441094738576
2000-06-12,566.2692710688796
2000-06-13,566.7128820126741
2000-06-14,565.4000613834638
2000-06-15,569.1689994369857
2000-06-16,550.8043187274737
2000-06-19,532.2201740378428
2000-06-20,533.7027368865826
2000-06-21,551.5244363533736
2000-06-22,545.8720411145395
2000-06-23,546.8506831528198
2000-06-26,540.5850646636264
2000-06-27,542.7226934671353
2000-06-28,554.9781285739094
2000-06-29,546.9043328340588
2000-06-30,544.4259235413153
2000-07-03,524.1576083497024
2000-07-04,532.2187237564998
2000-07-05,533.2889418016058
2000-07-06,535.2892296019888
2000-07-07,543.084957369445
2000-07-10,556.3812629570889
2000-07-11,565.2575698744155
2000-07-12,576.9943718544694
2000-07-13,580.8348404600697
2000-07-14,574.6739444757524
2000-07-17,572.8133497491657
2000-07-18,568.8405923752257
2000-07-19,577.6943483618949
2000-07-20,576.6139784367612
2000-07-21,567.9579824368047
2000-07-24,561.3553970150004
2000-07-25,552.8461461837201
2000-07-26,549.5398525574719
2000-07-27,544.1623337185645
2000-07-28,545.4436591909257
2000-07-31,541.0427864955977
2000-08-01,547.2650505076266
2000-08-02,553.2218468781045
2000-08-03,564.2867322102927
2000-08-04,563.9166303469008
2000-08-07,561.0922664833258
2000-08-08,571.4819044780348
2000-08-09,568.8264288638649
2000-08-10,557.1274957828126
2000-08-11,557.2296924654
2000-08-14,557.273385547085
2000-08-15,555.9739609921864
2000-08-16,556.9805762807796
2000-08-17,564.3593850114411
2000-08-18,564.5244164762348
2000-08-21,562.2055050482722
2000-08-22,563.9387376290813
2000-08-23,567.9585848712409
2000-08-24,558.8953997012093
2000-08-25,552.4255105719125
2000-08-28,551.1145244258415
2000-08-29,553.7933493404195
2000-08-30,553.9419883967988
2000-08-31,556.6523507493392
2000-09-01,534.0527378885663
2000-09-04,524.1600243349175
2000-09-05,536.9143302493585
2000-09-06,537.9731823490245
2000-09-07,536.7040935314631
2000-09-08,534.6237607207431
2000-09-11,527.6898515841863
2000-09-12,529.7178356789645
2000-09-13,540.954506519448
2000-09-14,542.7984743888419
2000-09-15,543.6669101130068
2000-09-18,542.3651087660388
2000-09-19,538.9046193486481
2000-09-20,541.8113411361162
2000-09-21,535.387620565335
2000-09-22,509.50820963948223
2000-09-25,513.9085522447969
2000-09-26,508.6931633832726
2000-09-27,499.2366945620734
2000-09-28,495.3705211767331
2000-09-29,490.16000258421866
2000-10-02,478.73839811455326
2000-10-03,484.9442449071864
2000-10-04,488.43359746742124
2000-10-05,492.48978425346485
2000-10-06,494.94472833306696
2000-10-09,490.9794999927207
2000-10-10,494.54629135010555
2000-10-11,491.20491209951587
2000-10-12,511.5140799487343
2000-10-13,521.6257357378447
2000-10-16,545.1668637009221
2000-10-17,542.0773895483617
2000-10-18,546.2158989507525
2000-10-19,549.9031555593959
2000-10-20,555.4320366252256
2000-10-23,556.3477995976239
2000-10-24,556.1545570474605
2000-10-25,566.6312334753011
2000-10-26,566.4261675846653
2000-10-27,556.291825854853
2000-10-30,541.8621811660502
2000-10-31,529.3345029833937
2000-11-01,527.6530281539675
2000-11-02,519.1550071459387
2000-11-03,524.3079356582911
2000-11-06,529.574493668044
2000-11-07,527.8514517365371
2000-11-08,530.4990017647123
2000-11-09,527.171746889943
2000-11-10,522.9645171820639
2000-11-13,514.4374138039855
2000-11-14,519.3849366470045
2000-11-15,513.6683507023206
2000-11-16,512.9245687442784
2000-11-17,515.6264797372551
2000-11-20,519.6677575780847
2000-11-21,515.0191135702868
2000-11-22,510.9740419491156
2000-11-23,503.7024660137938
2000-11-24,508.9316359287877
2000-11-27,517.2632351734273
2000-11-28,513.236094969792
2000-11-29,503.93434050567623
2000-11-30,495.6734954896688
2000-12-01,494.90220000000477
2000-12-04,485.6257545948879
2000-12-05,490.8001397867856
2000-12-06,497.14110898432
2000-12-07,492.7405054458607
2000-12-08,492.0163841194161
2000-12-11,496.17167238989583
2000-12-12,492.43849410382643
2000-12-13,490.3665262811463
2000-12-14,477.84670627789467
2000-12-15,465.12415684818444
2000-12-18,464.1744159458611
2000-12-19,467.7826823072163
2000-12-20,451.10615943097474
2000-12-21,442.7201045797828
2000-12-22,442.76822642335367
2000-12-25,442.78012618379074
2000-12-26,435.8851221520599
2000-12-27,435.0888138315414
2000-12-28,437.3683652489368
2000-12-29,431.2423664173626
2001-01-01,431.2423664173626
2001-01-02,413.7415070678582
2001-01-03,408.3114008086974
2001-01-04,415.4117135496509
2001-01-05,416.87429827499955
2001-01-08,426.2944997334508
2001-01-09,427.10001149740754
2001-01-10,432.5823732981362
2001-01-11,426.7588194126961
2001-01-12,430.1552660536901
2001-01-15,431.65278729861444
2001-01-16,428.9038366930931
2001-01-17,432.2874275786839
2001-01-18,429.50850661644284
2001-01-19,443.4588501579444
2001-01-22,456.5809647820301
2001-01-23,454.68512686598024
2001-01-24,462.7653523420619
2001-01-25,464.12324665421056
2001-01-26,468.8293959971975
2001-01-29,471.2602679787599
2001-01-30,468.04204172560566
2001-01-31,469.8283589692237
2001-02-01,464.68160853329385
2001-02-02,471.59778111049735
2001-02-05,464.5125392424882
2001-02-06,467.52540583640786
2001-02-07,462.95572363633124
2001-02-08,462.1078043395816
2001-02-09,462.68214026673
2001-02-12,459.7334974087247
2001-02-13,461.61070065147453
2001-02-14,458.7641342107071
2001-02-15,466.8766078874833
2001-02-16,461.4820045559522
2001-02-19,452.324041176873
2001-02-20,459.92819127480027
2001-02-21,460.2213120471863
2001-02-22,464.89980468639084
2001-02-23,464.4594005680804
2001-02-26,460.85885541916707
2001-02-27,455.971048317785
2001-02-28,453.73114037087197
2001-03-01,445.016185783047
2001-03-02,439.9758754714981
2001-03-05,442.75268851957327
2001-03-06,442.08646564346896
