Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH
2020-02-26,3035.5594104905767
2020-02-27,2891.205560095201
2020-02-28,2855.730770359266
2020-03-02,2920.735483826294
2020-03-03,2869.047210813538
2020-03-04,2969.6397319586
2020-03-05,2885.006588207666
2020-03-06,2798.8873500179393
2020-03-09,2585.6227143699925
2020-03-10,2686.6367545925823
2020-03-11,2593.6593715092713
2020-03-12,2381.711829396907
2020-03-13,2545.565828163811
2020-03-16,2265.226662397771
2020-03-17,2389.0056047460607
2020-03-18,2293.2659760170595
2020-03-19,2365.142308932938
2020-03-20,2307.995953602025
2020-03-23,2237.8439553017624
2020-03-24,2428.8234707147935
2020-03-25,2460.654060414676
2020-03-26,2551.0679383692527
2020-03-27,2457.603036298412
2020-03-30,2534.188595668725
2020-03-31,2528.7460491789016
2020-04-01,2440.69705428092
2020-04-02,2480.341245206427
2020-04-03,2458.283164691825
2020-04-06,2622.2517815274364
2020-04-07,2608.41748919553
2020-04-08,2675.5417327461255
2020-04-09,2696.0449021095415
2020-04-10,2696.044902109541
2020-04-13,2698.220533559602
2020-04-14,2769.202817991238
2020-04-15,2732.4638634423436
2020-04-16,2774.213516830451
2020-04-17,2825.761938110108
2020-04-20,2804.827741226551
2020-04-21,2715.3804691522955
2020-04-22,2790.82215173913
2020-04-23,2796.2683998966645
2020-04-24,2826.277120012431
2020-04-27,2859.358625597963
2020-04-28,2843.377686942164
2020-04-29,2913.3917518910534
2020-04-30,2878.064080931761
2020-05-01,2801.8132650853026
2020-05-04,2826.949215618836
2020-05-05,2884.608338697693
2020-05-06,2898.219696735468
2020-05-07,2941.8501062437795
2020-05-08,2958.6986313914963
2020-05-11,2984.059785865513
2020-05-12,2928.7324426544756
2020-05-13,2890.9175311614126
2020-05-14,2899.2192830846698
2020-05-15,2921.950598924552
2020-05-18,2990.394251975014
