Date,EUROPE ex EMU IMI GROWTH
2007-09-14,953.4694599243661
2007-09-17,937.9385938142966
2007-09-18,948.2634620341192
2007-09-19,972.0848058442718
2007-09-20,965.387790271326
2007-09-21,971.6612742451384
2007-09-24,976.1763111768898
2007-09-25,963.7607758697222
2007-09-26,967.9447617208962
2007-09-27,974.7270806376058
2007-09-28,978.0086912293095
2007-10-01,986.7296863921637
2007-10-02,988.7525098803549
2007-10-03,990.9524489980129
2007-10-04,991.9338348948268
2007-10-05,999.1751547132104
2007-10-08,996.9990197013726
2007-10-09,1002.7053262104091
2007-10-10,1008.3534759764606
2007-10-11,1014.1576539973785
2007-10-12,1013.0326613268409
2007-10-15,1004.9715157594198
2007-10-16,992.5526207146032
2007-10-17,1000.5753638698923
2007-10-18,991.4343739320458
2007-10-19,981.710075338973
2007-10-22,966.4321053648749
2007-10-23,981.0817111385298
2007-10-24,974.5176366339713
2007-10-25,985.998055075278
2007-10-26,990.2501487880859
2007-10-29,996.5436546824167
2007-10-30,990.7467025404106
2007-10-31,1002.826081453961
2007-11-01,992.556888552775
2007-11-02,983.6849584192812
2007-11-05,975.7551612242917
2007-11-06,982.9014147715898
2007-11-07,974.5938162245471
2007-11-08,981.8542934417005
2007-11-09,966.7005020719603
2007-11-12,959.9845474626787
2007-11-13,959.2677047547386
2007-11-14,964.7414429896543
2007-11-15,951.4081984916388
2007-11-16,943.3175061973161
2007-11-19,916.9801426640255
2007-11-20,926.7559129303962
2007-11-21,898.7121604024902
2007-11-22,910.864030098217
2007-11-23,929.1263730791527
2007-11-26,926.0362319425416
2007-11-27,918.7350857769026
2007-11-28,946.6164291469765
2007-11-29,953.5945055924897
2007-11-30,964.1716219079608
2007-12-03,959.7884017472622
2007-12-04,944.089636624654
2007-12-05,958.8579829171995
2007-12-06,956.2318324153907
2007-12-07,964.8844225947948
2007-12-10,970.405172463944
2007-12-11,967.3870025009428
2007-12-12,970.5050797368776
2007-12-13,947.8596149205641
2007-12-14,950.4079989110022
2007-12-17,934.2928726198994
2007-12-18,931.5527875960674
2007-12-19,926.202756433176
2007-12-20,928.177213150322
2007-12-21,940.7386251305088
2007-12-24,940.5260380001866
2007-12-25,940.5260380001866
2007-12-26,938.793323221777
2007-12-27,940.8875754804247
2007-12-28,937.4713965890761
2007-12-31,939.637647947915
2008-01-01,939.637647947915
2008-01-02,927.1922562681457
2008-01-03,923.8643112535408
2008-01-04,902.2279648145745
2008-01-07,898.3257133307567
2008-01-08,910.5431656284927
2008-01-09,899.3439006146564
2008-01-10,889.2639481116137
2008-01-11,879.9719628412836
2008-01-14,882.4116378519968
2008-01-15,860.9358512795693
2008-01-16,852.1387930662105
2008-01-17,849.6012827049723
2008-01-18,847.8901608844708
2008-01-21,808.8086037979319
2008-01-22,827.220376257736
2008-01-23,810.9795026318234
2008-01-24,840.8352563617586
2008-01-25,846.5610533465773
2008-01-28,832.6810011130457
2008-01-29,849.1720048726437
2008-01-30,844.8267677928114
2008-01-31,851.4815952527408
2008-02-01,869.7893670075393
2008-02-04,869.8324766967479
2008-02-05,849.8390807007512
2008-02-06,852.7730579452275
2008-02-07,835.772340613924
2008-02-08,843.4624908037812
2008-02-11,837.1608983976204
2008-02-12,863.4025991694994
2008-02-13,862.5783401354564
2008-02-14,868.7735377644279
2008-02-15,853.464738607046
2008-02-18,869.4064241156522
2008-02-19,870.0520817467076
2008-02-20,861.6868668329716
2008-02-21,869.8405531221938
2008-02-22,864.6017856438136
2008-02-25,876.1258857932492
2008-02-26,886.2042002904175
2008-02-27,887.5827777461753
2008-02-28,873.9930340212135
2008-02-29,864.6879900813299
2008-03-03,853.9842156705076
2008-03-04,848.2008264864335
2008-03-05,859.9143894475893
2008-03-06,857.0347383032545
2008-03-07,847.4925142703715
2008-03-10,833.3362041480767
2008-03-11,835.1584802260056
2008-03-12,843.8642904167998
2008-03-13,838.1568186550464
2008-03-14,830.703103092291
2008-03-17,789.0229346869077
2008-03-18,813.05667990604
2008-03-19,803.991145534917
2008-03-20,802.1082303135975
2008-03-21,802.1082303135975
2008-03-24,801.1858146899135
2008-03-25,821.147619213075
2008-03-26,815.2327548084021
2008-03-27,826.7894262303181
2008-03-28,822.076513940537
2008-03-31,820.9621604741236
2008-04-01,843.4795598635856
2008-04-02,849.7514677245318
2008-04-03,849.9933267882501
2008-04-04,854.4564588229464
2008-04-07,861.7962931024065
2008-04-08,849.9626619540459
2008-04-09,845.4495748999627
2008-04-10,842.8515014639217
2008-04-11,830.2261048544855
2008-04-14,823.9369518502738
2008-04-15,830.8656376558068
2008-04-16,844.0817194774514
2008-04-17,837.2432673881175
2008-04-18,855.0103455707084
2008-04-21,846.0844025492888
2008-04-22,847.8243424444817
2008-04-23,854.6230074568965
2008-04-24,856.5222413451123
2008-04-25,868.5307322397507
2008-04-28,872.7370631183092
2008-04-29,856.8222008840038
2008-04-30,863.740158935257
2008-05-01,867.8128626554974
2008-05-02,883.4594538699787
2008-05-05,879.6580243883454
2008-05-06,881.1274034295077
2008-05-07,887.7241487423966
2008-05-08,895.3689676651823
2008-05-09,884.3313816403991
2008-05-12,886.1862339644653
2008-05-13,885.388236183816
2008-05-14,888.3282994657587
2008-05-15,897.310394028648
2008-05-16,902.8734821898023
2008-05-19,915.8881476704543
2008-05-20,891.9685103930211
2008-05-21,886.7779946059871
2008-05-22,892.894869909239
2008-05-23,877.4947976482993
2008-05-26,874.3551563483259
2008-05-27,873.7386103763924
2008-05-28,883.1793387432692
2008-05-29,887.7692276563863
2008-05-30,887.0359116912854
2008-06-02,884.6561696565312
2008-06-03,894.2097504146876
2008-06-04,882.7072261498992
2008-06-05,877.6625015593123
2008-06-06,865.9169541193984
2008-06-09,864.0491649959491
2008-06-10,858.2045672113167
2008-06-11,846.1669626980615
2008-06-12,853.496611957162
2008-06-13,856.2920401820915
2008-06-16,857.2911242147277
2008-06-17,861.1558829701936
2008-06-18,853.388545545373
2008-06-19,855.87539966054
2008-06-20,842.22245783747
2008-06-23,845.530062318622
2008-06-24,837.394513613456
2008-06-25,839.3542938872906
2008-06-26,821.6516495362688
2008-06-27,821.9927425950106
2008-06-30,833.7833043176857
2008-07-01,815.5803637724711
2008-07-02,802.1405708481133
2008-07-03,804.5089304839191
2008-07-04,799.7141750234044
2008-07-07,807.4903293104635
2008-07-08,796.9919594801289
2008-07-09,810.2201878939821
2008-07-10,792.3157913006568
2008-07-11,773.5914932083302
2008-07-14,780.7145278670589
2008-07-15,769.4122266962366
2008-07-16,770.3654610236097
2008-07-17,787.3823368058095
2008-07-18,789.5400090402557
2008-07-21,794.1331208406876
2008-07-22,796.336139184057
2008-07-23,806.3547785636641
2008-07-24,789.7286907006895
2008-07-25,790.5644778259085
2008-07-28,790.4765259828235
2008-07-29,796.7344721883118
2008-07-30,812.8001325146636
2008-07-31,812.2528545427331
2008-08-01,801.3120120572473
2008-08-04,790.8932118682432
2008-08-05,802.6682170831426
2008-08-06,810.2558423181779
2008-08-07,808.514972314342
2008-08-08,816.5899213522878
2008-08-11,822.9227122060429
2008-08-12,815.9078518711902
2008-08-13,803.2007920592392
2008-08-14,811.8838454150696
2008-08-15,814.9365525553536
2008-08-18,813.8609107135288
2008-08-19,800.4321049380412
2008-08-20,804.8454767165415
2008-08-21,804.3498057980478
2008-08-22,814.6647668015125
2008-08-25,812.8795504929834
2008-08-26,812.5730015826023
2008-08-27,815.3401818493626
2008-08-28,821.5244915920255
2008-08-29,823.9466541594264
2008-09-01,817.8825195167094
2008-09-02,818.2336219269214
2008-09-03,802.1472333545989
2008-09-04,786.5465492928911
2008-09-05,775.3477949529182
2008-09-08,794.004575373604
2008-09-09,785.8876450666578
2008-09-10,781.0990118139739
2008-09-11,781.3475014287031
2008-09-12,796.2985091862888
2008-09-15,776.3236049049837
2008-09-16,753.0865864845755
2008-09-17,742.6198893617101
2008-09-18,743.6646092092872
2008-09-19,786.5699788401544
2008-09-22,772.030739125698
2008-09-23,758.7433600210878
2008-09-24,753.330329965891
2008-09-25,760.7775510553793
2008-09-26,745.7150628109014
2008-09-29,706.0618141497127
2008-09-30,726.072741794871
2008-10-01,727.951264125543
2008-10-02,715.6405350486943
2008-10-03,729.183602709117
2008-10-06,678.5589648654418
2008-10-07,686.2480398079175
2008-10-08,644.437600747466
2008-10-09,631.1334365253961
2008-10-10,588.3311684257737
2008-10-13,646.1938422334596
2008-10-14,663.071013377928
2008-10-15,618.0167199637345
2008-10-16,590.3557438938192
2008-10-17,619.4741079094342
2008-10-20,641.214171505945
2008-10-21,638.7081723276625
2008-10-22,608.9271760158261
2008-10-23,603.3779265059632
2008-10-24,581.83697948287
2008-10-27,577.2459819306059
2008-10-28,583.4471472657609
2008-10-29,621.8870407904718
2008-10-30,626.1304493211859
2008-10-31,649.9649827275963
2008-11-03,653.6009965040382
2008-11-04,677.1994279313674
2008-11-05,655.1053365261909
2008-11-06,624.853149145578
2008-11-07,634.6271666249821
2008-11-10,642.0154758432793
2008-11-11,622.3821652437649
2008-11-12,599.1744449276122
2008-11-13,590.1051284954436
2008-11-14,593.3441583301097
2008-11-17,580.4524480901108
2008-11-18,585.981722202975
2008-11-19,569.749830277763
2008-11-20,544.4200390478815
2008-11-21,530.8330992149571
2008-11-24,568.8253730983993
2008-11-25,565.6548264640516
2008-11-26,566.892409137256
2008-11-27,580.2018515719695
2008-11-28,595.6031486347098
2008-12-01,558.5848927481954
2008-12-02,561.7966829069661
2008-12-03,565.2986190599663
2008-12-04,559.9182184955098
2008-12-05,542.612121839209
2008-12-08,570.2805282128281
2008-12-09,576.9525445238856
2008-12-10,573.4216826928031
2008-12-11,570.0506533502842
2008-12-12,557.3568090840696
2008-12-15,555.713061723405
2008-12-16,556.9344964938473
2008-12-17,551.7137907029842
2008-12-18,550.8877733759009
2008-12-19,548.7383061121872
2008-12-22,542.4234445261861
2008-12-23,542.922977002553
2008-12-24,541.217764605101
2008-12-25,541.217764605101
2008-12-26,539.2806130173284
2008-12-29,544.422356590154
2008-12-30,550.1894728138178
2008-12-31,557.9066472845819
2009-01-01,557.9066472845819
2009-01-02,570.9680107795715
2009-01-05,589.7186471937964
2009-01-06,606.2744272200465
2009-01-07,598.91566231382
2009-01-08,597.6753435187327
2009-01-09,597.1069258215477
2009-01-12,585.9679061701164
2009-01-13,581.5772466934637
2009-01-14,560.4701173308993
2009-01-15,562.5558706791601
2009-01-16,569.787652784917
2009-01-19,565.3537491792706
2009-01-20,558.4269504419237
2009-01-21,551.3584830989789
2009-01-22,548.1752660656115
2009-01-23,550.0871748873255
2009-01-26,560.6494340188617
2009-01-27,563.0545870380969
2009-01-28,569.3605600916534
2009-01-29,564.1859445593395
2009-01-30,573.6185371331469
2009-02-02,556.3575173110966
2009-02-03,566.6040362991471
2009-02-04,578.6153238042067
2009-02-05,579.3116376076317
2009-02-06,587.9843766049026
2009-02-09,587.856249552355
2009-02-10,575.9476614770509
2009-02-11,574.0004432918205
2009-02-12,572.1991851572999
2009-02-13,574.441428457261
2009-02-16,569.1476688545443
2009-02-17,563.3926984824656
2009-02-18,562.082955794993
2009-02-19,563.4092955035887
2009-02-20,548.8818499799454
2009-02-23,545.7009336861695
2009-02-24,535.9148594566384
2009-02-25,534.9344978993015
2009-02-26,538.9607929859291
2009-02-27,533.4117788095527
2009-03-02,506.53494714546207
2009-03-03,494.19541385851903
2009-03-04,512.9634357393163
2009-03-05,504.70224928942525
2009-03-06,503.10632678451185
2009-03-09,496.80567004716596
2009-03-10,515.2451728822807
2009-03-11,515.1798502349747
2009-03-12,513.2601881407835
2009-03-13,519.1742606797455
2009-03-16,529.9069879660024
2009-03-17,526.3020029738938
2009-03-18,516.484286929421
2009-03-19,514.8555726663587
2009-03-20,519.1997822254699
2009-03-23,530.7103038592437
2009-03-24,535.663666170224
2009-03-25,534.3375479525178
2009-03-26,531.1994489403133
2009-03-27,527.872425598539
2009-03-30,515.1789491785471
2009-03-31,533.8188290078699
2009-04-01,539.8264509577182
2009-04-02,560.0618485310473
2009-04-03,549.7988850246642
2009-04-06,544.4726789364292
2009-04-07,542.7507542988316
2009-04-08,541.1586452679896
2009-04-09,547.0487947469494
2009-04-10,547.0487947469494
2009-04-13,547.927950661648
2009-04-14,553.6664347618021
2009-04-15,556.4088950248869
2009-04-16,562.8961610223473
2009-04-17,567.372920438269
2009-04-20,552.309202090662
2009-04-21,556.245770572884
2009-04-22,555.8724187829273
2009-04-23,555.9728101792729
2009-04-24,567.9065381051429
2009-04-27,573.1414783595762
2009-04-28,566.4844712013672
2009-04-29,574.1329994771471
2009-04-30,581.7872546417142
2009-05-01,583.8486906291972
2009-05-04,589.7866704200255
2009-05-05,595.5720614006594
2009-05-06,605.3722708435818
2009-05-07,602.9988442035798
2009-05-08,607.1295265032875
2009-05-11,599.4431880366759
2009-05-12,602.3057444939807
2009-05-13,593.5713915017103
2009-05-14,597.8302575106954
2009-05-15,601.8315229275579
2009-05-18,614.0530645153319
2009-05-19,619.7508936054811
2009-05-20,622.5184854768879
2009-05-21,614.5100363853784
2009-05-22,610.1365512170632
2009-05-25,611.9738999525783
2009-05-26,616.02959305289
2009-05-27,619.3883584664018
2009-05-28,613.2605813919477
2009-05-29,613.3370560724734
2009-06-01,627.1207507142324
2009-06-02,629.0037909504688
2009-06-03,618.7255351185389
2009-06-04,615.391907542936
2009-06-05,619.3174929123251
2009-06-08,618.2498498893008
2009-06-09,621.318525566376
2009-06-10,629.1966016965986
2009-06-11,635.762104003107
2009-06-12,636.5919325543109
2009-06-15,623.5635855472187
2009-06-16,624.2924916800118
2009-06-17,611.1657479439795
2009-06-18,613.1871577858301
2009-06-19,623.164953875245
2009-06-22,608.6563122526242
2009-06-23,605.2635881757136
2009-06-24,617.841699845261
2009-06-25,610.5539866336331
2009-06-26,612.0382374532427
2009-06-29,620.9419472817145
2009-06-30,614.7360796574309
2009-07-01,624.9549668872621
2009-07-02,611.6446489569636
2009-07-03,610.2055976947352
2009-07-06,605.8403335832538
2009-07-07,602.6201867080251
2009-07-08,598.6124747685373
2009-07-09,602.3212501941498
2009-07-10,597.4724491701305
2009-07-13,603.4874188444714
2009-07-14,612.5218000170934
2009-07-15,625.2664226425865
2009-07-16,627.1975322432486
2009-07-17,630.0669368080133
2009-07-20,635.9607082888418
2009-07-21,642.589224699801
2009-07-22,644.6762261286736
2009-07-23,654.6350883173133
2009-07-24,653.0878185788526
2009-07-27,655.219234085422
2009-07-28,651.8529869533907
2009-07-29,655.032977256177
2009-07-30,668.8042780585794
2009-07-31,668.5355779081652
2009-08-03,675.943131718713
2009-08-04,672.5201558244881
2009-08-05,671.0286271695902
2009-08-06,670.5655076715403
2009-08-07,676.7887730648623
2009-08-10,671.7941505976319
2009-08-11,665.7023337314673
2009-08-12,670.5518295119283
2009-08-13,674.9601523289931
2009-08-14,672.791149682636
2009-08-17,661.3135750774402
2009-08-18,671.3716950789559
2009-08-19,669.7644778128375
2009-08-20,677.7005780226707
2009-08-21,690.3488028490306
2009-08-24,693.0360904234813
2009-08-25,691.9809171744461
2009-08-26,685.5336537805956
2009-08-27,681.6937014448854
2009-08-28,687.1108938811179
2009-08-31,685.8269637236443
2009-09-01,676.3290176001992
2009-09-02,675.8879207250955
2009-09-03,676.2093357135952
2009-09-04,683.9379527288446
2009-09-07,693.2028864835542
2009-09-08,696.6735046996025
2009-09-09,699.9438567306024
2009-09-10,703.1511411926123
2009-09-11,708.0661672971706
2009-09-14,704.4575314318012
2009-09-15,702.9949034430615
2009-09-16,712.1799330990498
2009-09-17,714.2973144568177
2009-09-18,709.4692467808748
2009-09-21,703.0088079346441
2009-09-22,707.3825782453989
2009-09-23,710.1792592254158
2009-09-24,693.8321229893428
2009-09-25,690.656362271776
2009-09-28,698.5164813713317
2009-09-29,702.0052124552965
2009-09-30,699.4773060265343
2009-10-01,691.0761320291243
2009-10-02,678.9892429277394
2009-10-05,683.0901809312105
2009-10-06,695.103065280754
2009-10-07,692.3025221665973
2009-10-08,702.3213913695391
2009-10-09,698.2369353883855
2009-10-12,700.535607317305
2009-10-13,695.3354815586783
2009-10-14,707.9324554380478
2009-10-15,712.0961126267034
2009-10-16,711.6759993300398
2009-10-19,721.7828818867697
2009-10-20,721.2605373515224
2009-10-21,724.8777695194586
2009-10-22,716.1218136340183
2009-10-23,712.4085771076375
2009-10-26,707.5578992637428
2009-10-27,712.008986814669
2009-10-28,700.6518664921571
2009-10-29,713.3937013943859
2009-10-30,705.3562458426468
2009-11-02,705.0238287380326
2009-11-03,699.699188316346
2009-11-04,710.6767351240534
2009-11-05,713.5022420840298
2009-11-06,715.2978402677011
2009-11-09,727.2788018540015
2009-11-10,726.5406862207249
2009-11-11,727.0582928369838
2009-11-12,729.1399076458015
2009-11-13,733.486305407844
2009-11-16,743.6949672984834
2009-11-17,742.8923434209775
2009-11-18,739.8413226669717
2009-11-19,728.5267189051854
2009-11-20,724.8929535707551
2009-11-23,738.0071137334334
2009-11-24,733.4475464380456
2009-11-25,736.6694152235826
2009-11-26,715.2489611982624
2009-11-27,723.530771657191
2009-11-30,713.0906781313602
2009-12-01,732.1919875421207
2009-12-02,737.6575848281194
2009-12-03,734.9595592380984
2009-12-04,741.8166936295733
2009-12-07,738.7961054513747
2009-12-08,727.6955874273656
2009-12-09,721.415416307028
2009-12-10,728.1104621173639
2009-12-11,733.798703267669
2009-12-14,738.6577827980752
2009-12-15,739.9886482776342
2009-12-16,750.1110470655082
2009-12-17,741.1945083608341
2009-12-18,741.3251790947587
2009-12-21,748.1665235939345
2009-12-22,752.6475177500754
2009-12-23,754.8559347067471
2009-12-24,755.2644722280637
2009-12-25,755.2644722280637
2009-12-28,757.8924852119133
2009-12-29,761.773495750228
2009-12-30,760.2890813351813
2009-12-31,764.724600704129
2010-01-01,764.724600704129
2010-01-04,774.8349851101322
2010-01-05,770.326254132348
2010-01-06,772.1056025010894
2010-01-07,774.2240145195366
2010-01-08,778.950977306551
2010-01-11,778.0738202234508
2010-01-12,771.5145072472212
2010-01-13,773.617182723746
2010-01-14,782.6697729821939
2010-01-15,779.8138491344954
2010-01-18,787.4028222968285
2010-01-19,794.0462288017193
2010-01-20,785.9235337043923
2010-01-21,776.393798807589
2010-01-22,766.5158712571565
2010-01-25,762.1427198554682
2010-01-26,764.7382816989764
2010-01-27,762.8050442616033
2010-01-28,757.3246468731879
2010-01-29,761.9784669706113
2010-02-01,765.2189552865398
2010-02-02,774.2770061290174
2010-02-03,772.0053228438594
2010-02-04,754.3876385271147
2010-02-05,739.7413134332303
2010-02-08,744.573793745307
2010-02-09,745.1795415757958
2010-02-10,747.1116123508235
2010-02-11,758.6317826721089
2010-02-12,757.9137307990521
2010-02-15,760.6564594038874
2010-02-16,766.2716807280974
2010-02-17,777.1413643531021
2010-02-18,783.3797216179455
2010-02-19,786.1517498584809
2010-02-22,784.0703365326557
2010-02-23,777.3731003148459
2010-02-24,779.5328964000382
2010-02-25,767.7927902904773
2010-02-26,773.0597459807116
2010-03-01,783.1598719375862
2010-03-02,789.0521970276162
2010-03-03,794.5371512256152
2010-03-04,797.2817691691115
2010-03-05,808.2055948397325
2010-03-08,806.8680671068173
2010-03-09,805.9004676294004
2010-03-10,808.472687221859
2010-03-11,807.3989535919164
2010-03-12,810.6133484275168
2010-03-15,807.2097277344351
2010-03-16,813.3674074751252
2010-03-17,820.7561338540198
2010-03-18,825.2335340412595
2010-03-19,822.7312674951639
2010-03-22,824.9175578669953
2010-03-23,830.0006170453073
2010-03-24,833.0113483653288
2010-03-25,838.7580360016755
2010-03-26,832.0342679216302
2010-03-29,831.5003328719474
2010-03-30,835.3733874037866
2010-03-31,836.3764050008537
2010-04-01,849.6661615571821
2010-04-02,849.6661615571821
2010-04-05,848.4047470750481
2010-04-06,855.3634700258009
2010-04-07,853.8316680363623
2010-04-08,847.7961885083122
2010-04-09,855.7883703074965
2010-04-12,851.3876547691088
2010-04-13,850.0987869697943
2010-04-14,856.1919105654487
2010-04-15,862.6261683820695
2010-04-16,851.7372426330181
2010-04-19,845.5057479019844
2010-04-20,855.3083850935667
2010-04-21,853.4548219938581
2010-04-22,848.6744939403704
2010-04-23,857.1734580493475
2010-04-26,868.8952196971109
2010-04-27,844.4063453992368
2010-04-28,834.8763651622978
2010-04-29,846.9643417131939
2010-04-30,838.2020578190886
2010-05-03,841.0685477553887
2010-05-04,823.531754387499
2010-05-05,818.5186015309788
2010-05-06,813.422956716733
2010-05-07,782.5534909593972
2010-05-10,824.8711016737769
2010-05-11,824.8036575767504
2010-05-12,837.4712980459035
2010-05-13,841.825657196798
2010-05-14,820.007051604879
2010-05-17,819.2503254674688
2010-05-18,824.7504446020886
2010-05-19,797.2433502144434
2010-05-20,775.3172060321516
2010-05-21,768.2704886294872
2010-05-24,777.9401468205419
2010-05-25,761.5327540812647
2010-05-26,785.2682564599527
2010-05-27,804.8712342433785
2010-05-28,802.4049220264724
2010-05-31,808.6611942362696
2010-06-01,815.702614081341
2010-06-02,818.0727734289134
2010-06-03,830.5473051135716
2010-06-04,821.8418776045064
2010-06-07,817.1810916537733
2010-06-08,808.6250842156142
2010-06-09,825.1699706769637
2010-06-10,837.3512151145411
2010-06-11,833.8681666904531
2010-06-14,845.1250150175874
2010-06-15,849.6458874480053
2010-06-16,851.817454443831
2010-06-17,850.1085205253479
2010-06-18,849.2923358474964
2010-06-21,860.0760156846496
2010-06-22,858.8368656281164
2010-06-23,853.3392509614478
2010-06-24,840.1390278684665
2010-06-25,836.3742961179861
2010-06-28,845.3972646435249
2010-06-29,825.8358640511916
2010-06-30,818.9220680314792
2010-07-01,794.7111125564081
2010-07-02,794.1438254212984
2010-07-05,793.2042118390287
2010-07-06,812.1726529445942
2010-07-07,819.1062773478914
2010-07-08,826.5237167251219
2010-07-09,831.7565596785028
2010-07-12,833.8088979673373
2010-07-13,848.6057404010285
2010-07-14,848.7010114071497
2010-07-15,839.6627050267005
2010-07-16,823.0148959044459
2010-07-19,815.1476315033113
2010-07-20,819.6583297217362
2010-07-21,831.5640157066134
2010-07-22,843.8120541290687
2010-07-23,852.8915630440949
2010-07-26,852.5637535529189
2010-07-27,850.7080698350856
2010-07-28,848.6769205899968
2010-07-29,843.0911515671721
2010-07-30,841.7622825986641
2010-08-02,861.7764972588477
2010-08-03,862.4296999666371
2010-08-04,861.6683140834778
2010-08-05,857.2625623115347
2010-08-06,850.7081677230947
2010-08-09,861.0809157497554
2010-08-10,855.5856508625355
2010-08-11,844.2564954083136
2010-08-12,848.8579135352227
2010-08-13,854.9480537453695
2010-08-16,858.6689041126289
2010-08-17,865.0044704902296
2010-08-18,863.3459490192104
2010-08-19,855.0278916160274
2010-08-20,854.030863022001
2010-08-23,859.1898822111773
2010-08-24,845.3268819007525
2010-08-25,839.5498296958065
2010-08-26,847.7879684910687
2010-08-27,851.9083988175809
2010-08-30,855.370655736341
2010-08-31,855.163705587574
2010-09-01,876.3502974890998
2010-09-02,874.938060792118
2010-09-03,881.1596155882468
2010-09-06,880.9977284051132
2010-09-07,881.2974517700383
2010-09-08,892.258490320323
2010-09-09,902.1417001159531
2010-09-10,899.3653681488848
2010-09-13,902.8147747501905
2010-09-14,902.0943512350499
2010-09-15,899.6638060073391
2010-09-16,888.5761063454505
2010-09-17,890.1421200372966
2010-09-20,900.0631401676306
2010-09-21,893.440789072327
2010-09-22,882.3110024689755
2010-09-23,885.9934169891415
2010-09-24,891.7513860642391
2010-09-27,889.1920602467037
2010-09-28,886.4103161616991
2010-09-29,881.2040960177031
2010-09-30,873.396933868496
2010-10-01,871.2482811764069
2010-10-04,870.2108050412244
2010-10-05,877.5017154574002
2010-10-06,881.0795915993385
2010-10-07,876.7064315156506
2010-10-08,877.9238018281079
2010-10-11,882.1138555281775
2010-10-12,881.5156573392675
2010-10-13,889.9886772421878
2010-10-14,888.1582985558445
2010-10-15,888.7313194914467
2010-10-18,889.834248505126
2010-10-19,883.161740427306
2010-10-20,887.3103650515478
2010-10-21,888.9439906624654
2010-10-22,883.6185435939144
2010-10-25,888.185360757193
2010-10-26,887.2481512294844
2010-10-27,881.550357767017
2010-10-28,884.0635666867986
2010-10-29,884.8222943653427
2010-11-01,888.7154957781619
2010-11-02,890.6682325789568
2010-11-03,890.7745553997673
2010-11-04,906.7570906055657
2010-11-05,918.8672408597864
2010-11-08,919.2826336838067
2010-11-09,922.2262366015666
2010-11-10,919.9970821193242
2010-11-11,925.2035907858842
2010-11-12,918.0184366151476
2010-11-15,925.5488382666729
2010-11-16,902.373974737049
2010-11-17,906.8206967905268
2010-11-18,919.0829122203447
2010-11-19,909.799167566831
2010-11-22,908.5928463937108
2010-11-23,899.7694884864652
2010-11-24,911.1728341614257
2010-11-25,918.0432344378002
2010-11-26,916.9807896667996
2010-11-29,907.1081567892982
2010-11-30,909.348033814213
2010-12-01,922.7775080177148
2010-12-02,936.8832550824817
2010-12-03,933.1314006070368
2010-12-06,937.8541779158214
2010-12-07,945.8397601894332
2010-12-08,948.2069337957132
2010-12-09,949.6878822876307
2010-12-10,951.3806687467436
2010-12-13,952.6734626242906
2010-12-14,954.3721688200155
2010-12-15,949.639684720053
2010-12-16,955.8201523303649
2010-12-17,954.793285670978
2010-12-20,962.1446895289871
2010-12-21,970.7772035119373
2010-12-22,975.1604516649871
2010-12-23,977.1365257125527
2010-12-24,976.1432043039633
2010-12-27,970.403425519968
2010-12-28,974.1716810003838
2010-12-29,976.195717899475
2010-12-30,962.3622361815845
2010-12-31,958.003519134262
