Date,EUROPE IMI GROWTH
1999-11-03,853.4036109065373
1999-11-04,861.2531058766901
1999-11-05,867.5577692371742
1999-11-08,871.7440522657079
1999-11-09,874.9094087965977
1999-11-10,879.8527646259167
1999-11-11,892.7445520995008
1999-11-12,890.9578533540757
1999-11-15,901.2223034208632
1999-11-16,903.9956849518903
1999-11-17,903.5726694247819
1999-11-18,912.9056752757447
1999-11-19,909.4132780491898
1999-11-22,901.5208356673106
1999-11-23,906.1313877562346
1999-11-24,908.9629274523561
1999-11-25,930.5575394309801
1999-11-26,938.6600175381733
1999-11-29,943.6050919924039
1999-11-30,933.5977268736168
1999-12-01,940.4042807669138
1999-12-02,946.9199618242287
1999-12-03,971.5439761454833
1999-12-06,972.7970656200642
1999-12-07,982.5006636567488
1999-12-08,985.8208419699241
1999-12-09,990.5552925319669
1999-12-10,986.9418285505125
1999-12-13,993.2278777278497
1999-12-14,995.266715507934
1999-12-15,974.0959117176794
1999-12-16,976.5850534391633
1999-12-17,989.6989299636139
1999-12-20,998.6653891048248
1999-12-21,995.6319647472342
1999-12-22,1008.3815367537502
1999-12-23,1023.6504780058295
1999-12-24,1028.2827634028515
1999-12-27,1034.6345929261824
1999-12-28,1038.137669158135
1999-12-29,1046.0149786653794
1999-12-30,1062.4310874591858
1999-12-31,1062.4861600123022
2000-01-03,1061.935769326903
2000-01-04,1020.3895714538277
2000-01-05,984.2194893497024
2000-01-06,975.2766006979106
2000-01-07,1000.9301104666373
2000-01-10,1025.0922599565893
2000-01-11,1023.7226523994287
2000-01-12,1024.475348645205
2000-01-13,1037.2021221817731
2000-01-14,1072.8825764536855
2000-01-17,1091.8275961011047
2000-01-18,1066.385828368571
2000-01-19,1060.7018379882375
2000-01-20,1066.4951238490205
2000-01-21,1060.9532087343998
2000-01-24,1071.336693439677
2000-01-25,1054.2586624401845
2000-01-26,1070.137208961468
2000-01-27,1083.434266081935
2000-01-28,1085.817574955002
2000-01-31,1064.775684054428
2000-02-01,1086.0369304269918
2000-02-02,1109.4543773727307
2000-02-03,1131.4368498769747
2000-02-04,1141.7031556722343
2000-02-07,1135.5506685426683
2000-02-08,1165.206423069141
2000-02-09,1173.4349727955332
2000-02-10,1168.6061464415764
2000-02-11,1175.7864659875065
2000-02-14,1165.1944968471555
2000-02-15,1138.4283609820654
2000-02-16,1144.222142405502
2000-02-17,1152.1081802094054
2000-02-18,1154.610192206251
2000-02-21,1141.2880543851388
2000-02-22,1139.9988080909236
2000-02-23,1158.2943456446276
2000-02-24,1168.8805045487472
2000-02-25,1196.6593768841212
2000-02-28,1180.9605277010853
2000-02-29,1193.8502373214967
2000-03-01,1214.2067032640116
2000-03-02,1240.2770300579884
2000-03-03,1258.4223287435527
2000-03-06,1277.1757514188616
2000-03-07,1263.9095163795696
2000-03-08,1240.4060556514803
2000-03-09,1250.039390888283
2000-03-10,1268.4821600773103
2000-03-13,1232.8695986278383
2000-03-14,1232.3392843876827
2000-03-15,1185.581453994488
2000-03-16,1180.9888969475526
2000-03-17,1202.893069958162
2000-03-20,1221.053629311636
2000-03-21,1205.203123515668
2000-03-22,1203.8177052075948
2000-03-23,1196.0576696989917
2000-03-24,1222.3810562909996
2000-03-27,1224.5799301817208
2000-03-28,1226.3177879800644
2000-03-29,1220.6329570062742
2000-03-30,1174.3129400664832
2000-03-31,1174.6780415705596
2000-04-03,1144.3897848218014
2000-04-04,1129.4301185486195
2000-04-05,1100.7747092203879
2000-04-06,1148.998234276019
2000-04-07,1174.1048792614226
2000-04-10,1172.0398222126717
2000-04-11,1132.8391422187924
2000-04-12,1130.3974490654368
2000-04-13,1124.0196381649325
2000-04-14,1083.894831538918
2000-04-17,1065.95874765127
2000-04-18,1085.8182854478819
2000-04-19,1110.2738593182871
2000-04-20,1117.275577561893
2000-04-21,1117.8411302639108
2000-04-24,1117.4338556243968
2000-04-25,1119.3917333360682
2000-04-26,1134.9355924732872
2000-04-27,1125.3496486895217
2000-04-28,1156.1489766592138
2000-05-01,1155.9221677035287
2000-05-02,1185.5424220756856
2000-05-03,1162.3907290345335
2000-05-04,1161.0745399329908
2000-05-05,1164.746824193738
2000-05-08,1152.9541945750054
2000-05-09,1127.4942977244782
2000-05-10,1093.96490593193
2000-05-11,1110.3688437984233
2000-05-12,1130.571911351861
2000-05-15,1116.1813777998134
2000-05-16,1144.2399896025947
2000-05-17,1125.2649116095038
2000-05-18,1122.7218493050837
2000-05-19,1074.9012121252217
2000-05-22,1041.8484474081183
2000-05-23,1048.3152644996865
2000-05-24,1031.6110816787382
2000-05-25,1066.8227468562134
2000-05-26,1055.6951341720123
2000-05-29,1068.7686292262626
2000-05-30,1093.4477435103768
2000-05-31,1101.300470346792
2000-06-01,1120.1154153604627
2000-06-02,1162.1699175753618
2000-06-05,1148.3455867146563
2000-06-06,1136.4685518836384
2000-06-07,1125.4027120236508
2000-06-08,1131.9244771460149
2000-06-09,1130.5066017336994
2000-06-12,1131.9575987707915
2000-06-13,1121.3181533196023
2000-06-14,1137.2774399805533
2000-06-15,1129.2761164463577
2000-06-16,1123.8596868067661
2000-06-19,1120.5452350443452
2000-06-20,1138.0755536565384
2000-06-21,1127.1079164108087
2000-06-22,1121.345332143663
2000-06-23,1116.7188049749166
2000-06-26,1112.6861577220227
2000-06-27,1105.5770819663528
2000-06-28,1104.0437294022709
2000-06-29,1065.6245882831934
2000-06-30,1079.4518500560794
2000-07-03,1098.8056645373206
2000-07-04,1099.9805161857944
2000-07-05,1096.3837721628036
2000-07-06,1097.0623390724065
2000-07-07,1119.1923091556873
2000-07-10,1115.067556492763
2000-07-11,1110.580677035224
2000-07-12,1121.0373160032332
2000-07-13,1132.1712803993607
2000-07-14,1139.5250570883486
2000-07-17,1157.0031538386056
2000-07-18,1142.7684634088266
2000-07-19,1138.9531464834313
2000-07-20,1150.7472381419882
2000-07-21,1132.0992682830574
2000-07-24,1134.5860478258612
2000-07-25,1126.4538728641674
2000-07-26,1124.2254861102494
2000-07-27,1098.0130769791197
2000-07-28,1085.5970932576572
2000-07-31,1096.2662034133489
2000-08-01,1097.491891399545
2000-08-02,1092.2698018084116
2000-08-03,1067.2839140012825
2000-08-04,1082.926573499732
2000-08-07,1087.6626234135354
2000-08-08,1090.3215258487132
2000-08-09,1100.43497443754
2000-08-10,1096.7996759404602
2000-08-11,1094.5987895276298
2000-08-14,1106.827739017974
2000-08-15,1103.39008431614
2000-08-16,1107.3341193589451
2000-08-17,1099.1843991499748
2000-08-18,1099.1227649959235
2000-08-21,1098.7503027314783
2000-08-22,1100.1868850454991
2000-08-23,1093.9013582941855
2000-08-24,1095.5633305723052
2000-08-25,1104.2233043388594
2000-08-28,1110.292304408299
2000-08-29,1107.6783174072768
2000-08-30,1110.8725167177395
2000-08-31,1129.5876218178455
2000-09-01,1156.8158530712046
2000-09-04,1169.080289481599
2000-09-05,1159.2210473570333
2000-09-06,1147.854386597779
2000-09-07,1150.313447822157
2000-09-08,1133.0175051783972
2000-09-11,1125.1043360327808
2000-09-12,1120.0472207803894
2000-09-13,1103.9085527212187
2000-09-14,1125.1641593897587
2000-09-15,1110.73940451365
2000-09-18,1098.3426617972202
2000-09-19,1097.6368715868678
2000-09-20,1082.4483654288483
2000-09-21,1060.1162741331057
2000-09-22,1056.9264064470208
2000-09-25,1079.4194654616515
2000-09-26,1063.807067444632
2000-09-27,1066.2710996255164
2000-09-28,1059.494053831872
2000-09-29,1061.2448870795663
2000-10-02,1066.9852243232858
2000-10-03,1073.8936236015531
2000-10-04,1059.9564267725682
2000-10-05,1067.8252677530231
2000-10-06,1047.8199586211383
2000-10-09,1020.5523406451076
2000-10-10,1020.9532555611385
2000-10-11,988.9266611315212
2000-10-12,992.8271943422791
2000-10-13,1005.1498126208635
2000-10-16,1014.218185103018
2000-10-17,999.5003671949679
2000-10-18,983.5620481435006
2000-10-19,1019.7400900294261
2000-10-20,1028.6422920861705
2000-10-23,1034.1744044542193
2000-10-24,1061.5299628397033
2000-10-25,1047.505345402318
2000-10-26,1036.236789572274
2000-10-27,1051.9191770645161
2000-10-30,1053.3822888762124
2000-10-31,1059.1158033527383
2000-11-01,1057.8338127212307
2000-11-02,1053.5977422156452
2000-11-03,1056.9588453451895
2000-11-06,1054.395884833283
2000-11-07,1048.8320869057886
2000-11-08,1043.350341966093
2000-11-09,1027.2115957597086
2000-11-10,1004.6365626302238
2000-11-13,981.8890886968103
2000-11-14,1015.324831406645
2000-11-15,1022.2338032484464
2000-11-16,1013.5742241716974
2000-11-17,1006.8561484401039
2000-11-20,986.4213909336133
2000-11-21,988.9274594061035
2000-11-22,961.4643569533343
2000-11-23,971.0014268492216
2000-11-24,989.8844539905914
2000-11-27,996.9821036126447
2000-11-28,973.6326348801625
2000-11-29,969.8819300245343
2000-11-30,945.7006188798632
2000-12-01,961.5990679430903
2000-12-04,945.5269831145173
2000-12-05,977.3426250985716
2000-12-06,982.379984592301
2000-12-07,973.3912809624967
2000-12-08,981.0007598330785
2000-12-11,1003.2245525181489
2000-12-12,998.1999583035365
2000-12-13,989.771321560633
2000-12-14,972.8874044677297
2000-12-15,950.4292181792664
2000-12-18,950.3406224692842
2000-12-19,957.3076338232286
2000-12-20,921.6550555194585
2000-12-21,909.3632567978239
2000-12-22,912.1926687834523
2000-12-25,912.1799608791641
2000-12-26,911.6401344669059
2000-12-27,922.9992922940719
2000-12-28,929.7326723498909
2000-12-29,932.059062577695
2001-01-01,932.0764556792632
2001-01-02,912.8589807291352
2001-01-03,890.493095569073
2001-01-04,912.8725482594176
2001-01-05,905.4683399803611
2001-01-08,896.0888181082458
2001-01-09,888.8680301584859
2001-01-10,886.3979591964369
2001-01-11,898.8140028701016
2001-01-12,913.094762664787
2001-01-15,914.1836852825126
2001-01-16,900.5213717229011
2001-01-17,929.4477087424983
2001-01-18,927.5740236191606
2001-01-19,931.0300582416925
2001-01-22,928.0347983049904
2001-01-23,922.0587607079871
2001-01-24,934.1130307960485
2001-01-25,935.2883166845876
2001-01-26,930.5966924248212
2001-01-29,930.7942470933802
2001-01-30,931.3111359746315
2001-01-31,936.5723699137653
2001-02-01,924.6733048226109
2001-02-02,914.5053086640468
2001-02-05,908.1457206900768
2001-02-06,913.45690282418
2001-02-07,898.8936277874349
2001-02-08,900.5587486348772
2001-02-09,883.0699106602946
2001-02-12,891.5093083443096
2001-02-13,890.8175215367773
2001-02-14,871.6487355398625
2001-02-15,890.8764406485632
2001-02-16,867.5998525972423
2001-02-19,861.2291308884638
2001-02-20,855.524792711365
2001-02-21,845.1605448466336
2001-02-22,839.8817416494529
2001-02-23,822.2541476713211
2001-02-26,833.6269353673005
2001-02-27,835.8124403702327
2001-02-28,829.8103604334507
2001-03-01,814.4627113550619
2001-03-02,815.24708643915
2001-03-05,827.5828462644524
2001-03-06,847.3725709733587
2001-03-07,845.1593192835335
2001-03-08,838.25304376175
2001-03-09,824.8940371599649
2001-03-12,799.6421417694204
2001-03-13,792.5809136839429
2001-03-14,780.499910606153
2001-03-15,793.3961260078032
2001-03-16,773.5253251852635
2001-03-19,767.454078431395
2001-03-20,780.7359853496707
2001-03-21,762.9935456541676
2001-03-22,731.7224400572721
2001-03-23,754.234415902409
2001-03-26,780.3481674122086
2001-03-27,793.1616000813731
2001-03-28,781.1883241133916
2001-03-29,777.7687596673949
2001-03-30,778.0567802182753
2001-04-02,773.2007164575488
2001-04-03,743.7992110237967
2001-04-04,745.7445958531184
2001-04-05,768.0689412405769
2001-04-06,763.9654098075737
2001-04-09,771.1215428185681
2001-04-10,792.0907579209439
2001-04-11,799.5057067618961
2001-04-12,798.4159251398256
2001-04-13,798.3920905794976
2001-04-16,799.523846037501
2001-04-17,792.4536954274245
2001-04-18,824.8903826166331
2001-04-19,823.8112826977368
2001-04-20,814.9203466773278
2001-04-23,804.1273448000647
2001-04-24,806.507597560168
2001-04-25,804.744663526858
2001-04-26,811.9948775836992
2001-04-27,824.6624544861199
2001-04-30,839.6641604498444
2001-05-01,837.0216248230059
2001-05-02,836.0562661051265
2001-05-03,820.3451268094105
2001-05-04,823.097858096455
2001-05-07,828.3658202578687
2001-05-08,830.2371857525399
2001-05-09,822.6422872762962
2001-05-10,837.0840817519709
2001-05-11,832.8063146838201
2001-05-14,819.6891910558944
2001-05-15,824.5972761492312
2001-05-16,822.50385697393
2001-05-17,832.9585425160872
2001-05-18,838.7487330568204
2001-05-21,843.7888292579936
2001-05-22,853.7405229294654
2001-05-23,845.9174907573131
2001-05-24,845.0953273114983
2001-05-25,839.273415311684
2001-05-28,840.3377678661889
2001-05-29,832.2838196259481
2001-05-30,816.5838011724354
2001-05-31,819.6576311238246
2001-06-01,816.1648835129487
2001-06-04,818.7170307230194
2001-06-05,829.300898559216
2001-06-06,824.632247399195
2001-06-07,822.2450877603227
2001-06-08,820.969431340319
2001-06-11,813.723404343756
2001-06-12,792.6854128340798
2001-06-13,799.2217601173336
2001-06-14,786.7913976668334
2001-06-15,778.4486877008017
2001-06-18,771.8488605932655
2001-06-19,773.6932282439708
2001-06-20,768.2320829350414
2001-06-21,768.5846647024359
2001-06-22,769.7121811902207
2001-06-25,766.6527145836924
2001-06-26,753.8388816970771
2001-06-27,753.6917590565994
2001-06-28,765.6075330948023
2001-06-29,774.3593601593316
2001-07-02,784.6543573439938
2001-07-03,774.7693014923874
2001-07-04,766.8098013796559
2001-07-05,757.882917877256
2001-07-06,741.8560814638322
2001-07-09,740.8881615421577
2001-07-10,735.8443726289927
2001-07-11,725.2383196133766
2001-07-12,735.9907645705179
2001-07-13,739.6082080311905
2001-07-16,734.1256811213834
2001-07-17,727.6181233230432
2001-07-18,719.4124637229362
2001-07-19,731.7127784503313
2001-07-20,724.6700883937687
2001-07-23,726.9408091655702
2001-07-24,716.8970885919781
2001-07-25,708.2141446237556
2001-07-26,714.064914861309
2001-07-27,728.0536740681034
2001-07-30,735.8347062187464
2001-07-31,743.6147041192999
2001-08-01,747.8302889988895
2001-08-02,750.0212338667494
2001-08-03,742.1331674234852
2001-08-06,741.4085307383103
2001-08-07,741.9210675192815
2001-08-08,732.1241848312438
2001-08-09,716.5301231219264
2001-08-10,710.1833996139345
2001-08-13,713.852948212357
2001-08-14,721.8200748820796
2001-08-15,715.7918055477885
2001-08-16,705.7529890474063
2001-08-17,694.3277231899415
2001-08-20,692.8589118529845
2001-08-21,700.8981645952894
2001-08-22,697.4224124355671
2001-08-23,700.0886478824233
2001-08-24,710.7409960610997
2001-08-27,712.039162873851
2001-08-28,702.5637212378784
2001-08-29,700.5124355033607
2001-08-30,686.905274534814
2001-08-31,688.4542841002345
2001-09-03,680.054140665036
2001-09-04,687.789915818698
2001-09-05,675.3729022913227
2001-09-06,658.5020768322836
2001-09-07,644.9484726266527
2001-09-10,638.7350097127132
2001-09-11,599.0827799921211
2001-09-12,611.2762158182525
2001-09-13,615.798656637612
2001-09-14,585.5908459380399
2001-09-17,596.0241041695427
2001-09-18,589.5207507730698
2001-09-19,580.0624424362486
2001-09-20,559.3179339785573
2001-09-21,545.7013882855706
2001-09-24,573.169346272376
2001-09-25,581.6332403083858
2001-09-26,587.7386241632316
2001-09-27,593.4956159862736
2001-09-28,611.5438975737205
2001-10-01,599.3570803058011
2001-10-02,602.6620101550282
2001-10-03,604.2972516205355
2001-10-04,624.6504755928538
2001-10-05,620.4579412354093
2001-10-08,622.5260049025455
2001-10-09,623.0120000944786
2001-10-10,638.1293233221406
2001-10-11,649.7043829695884
2001-10-12,644.6861055294271
2001-10-15,634.2934641830409
2001-10-16,641.242151834414
2001-10-17,654.9970769922031
2001-10-18,647.0463544890446
2001-10-19,640.5884281161641
2001-10-22,650.9636930634659
2001-10-23,665.0049530161175
2001-10-24,667.0694064046759
2001-10-25,654.9009996507607
2001-10-26,668.8687574676466
2001-10-29,655.2867416014049
2001-10-30,638.778211516748
2001-10-31,649.524188656947
2001-11-01,653.7849253962299
2001-11-02,656.5737936987125
2001-11-05,673.4991042434403
2001-11-06,674.8926392484528
2001-11-07,679.5522611746161
2001-11-08,692.3934672997653
2001-11-09,684.6101176647038
2001-11-12,670.6837651723821
2001-11-13,693.1020991708062
2001-11-14,696.0173809228648
2001-11-15,702.0055402638507
2001-11-16,705.360745175401
2001-11-19,712.6884443267188
2001-11-20,700.3690436407426
2001-11-21,698.7372129633168
2001-11-22,705.5371243382318
2001-11-23,702.2900128356508
2001-11-26,704.3741973182374
2001-11-27,695.4228036889384
2001-11-28,686.6525640938947
2001-11-29,684.6000191783402
2001-11-30,686.2378562962894
2001-12-03,683.1233015374625
2001-12-04,693.8315323606942
2001-12-05,714.9323623594321
2001-12-06,716.2454005511971
2001-12-07,711.1555288396492
2001-12-10,700.1967615772427
2001-12-11,701.8142481283851
2001-12-12,694.6789155335618
2001-12-13,681.9900908682987
2001-12-14,674.5903536044863
2001-12-17,688.6399059009815
2001-12-18,689.5888975460613
2001-12-19,683.6125018965932
2001-12-20,680.1880245956214
2001-12-21,690.0832018456435
2001-12-24,691.3640091660594
2001-12-25,691.3526945840662
2001-12-26,692.0040768355203
2001-12-27,699.9884695102637
2001-12-28,704.9720244168508
2001-12-31,704.3561499775548
2002-01-01,704.3474734709464
2002-01-02,696.6580018786673
2002-01-03,710.5417914353845
2002-01-04,711.8231863371233
2002-01-07,706.3253485175742
2002-01-08,700.0902037646586
2002-01-09,701.3051678872928
2002-01-10,692.6361950699597
2002-01-11,697.1018861562317
2002-01-14,681.9980472146727
2002-01-15,687.7938580168125
2002-01-16,679.731742856495
2002-01-17,687.2769219377599
2002-01-18,684.9555546887535
2002-01-21,679.761424853704
2002-01-22,681.3494895186323
2002-01-23,683.1694840824609
2002-01-24,693.0209233371233
2002-01-25,689.3802098490814
2002-01-28,692.6350940085085
2002-01-29,684.8052003148097
2002-01-30,675.9239742420474
2002-01-31,684.6261964677902
2002-02-01,685.4546573191999
2002-02-04,677.1691028263127
2002-02-05,666.2404849275969
2002-02-06,658.5019323594389
2002-02-07,664.8994989703243
2002-02-08,663.7708637930604
2002-02-11,669.2827070910724
2002-02-12,667.2009608383952
2002-02-13,671.9947570295184
2002-02-14,677.4731739863728
2002-02-15,671.8836814403464
2002-02-18,667.947588482813
2002-02-19,655.7865830166213
2002-02-20,652.8096173573632
2002-02-21,657.8047288619318
2002-02-22,649.4474189038564
2002-02-25,658.272552213863
2002-02-26,662.802612091431
2002-02-27,675.5193898270854
2002-02-28,674.9066897333902
2002-03-01,679.5650927929252
2002-03-04,692.3381832500421
2002-03-05,689.8055862945674
2002-03-06,691.6708749895253
2002-03-07,695.9965664115806
2002-03-08,701.3987410700769
2002-03-11,695.9300980656536
2002-03-12,688.5155762694952
2002-03-13,688.1076832195271
2002-03-14,689.6146799155508
2002-03-15,693.7772359154089
2002-03-18,699.4137152039087
2002-03-19,699.7685339660316
2002-03-20,692.8566554046023
2002-03-21,692.4384146084739
2002-03-22,695.7607296727452
2002-03-25,691.5482809606233
2002-03-26,692.4110216235847
2002-03-27,693.1106425910148
2002-03-28,699.5217042891633
2002-03-29,699.5150196861409
2002-04-01,700.1920263029557
2002-04-02,695.3052260280157
2002-04-03,692.9717648077492
2002-04-04,686.2197377086848
2002-04-05,688.2013624031197
2002-04-08,677.8419801856313
2002-04-09,679.117866878618
2002-04-10,682.906755622343
2002-04-11,670.5329564632472
2002-04-12,673.1552069908984
2002-04-15,677.2755232865554
2002-04-16,688.0333267448415
2002-04-17,689.5191791194006
2002-04-18,681.1773436956585
2002-04-19,681.2628395403403
2002-04-22,673.8540142878071
2002-04-23,672.4796116979086
2002-04-24,669.4932657963235
2002-04-25,664.4303095649749
2002-04-26,661.8762733620438
2002-04-29,659.2408957988235
2002-04-30,659.9042660941532
2002-05-01,659.273582907902
2002-05-02,656.2665085667845
2002-05-03,646.6744796373483
2002-05-06,646.064630103116
2002-05-07,639.4917994131148
2002-05-08,654.8802679889487
2002-05-09,653.3192185013155
2002-05-10,644.1924612474027
2002-05-13,648.6661380397722
2002-05-14,657.7341297407595
2002-05-15,661.4755701170656
2002-05-16,658.9991482953645
2002-05-17,655.1969753712832
2002-05-20,652.3666368673609
2002-05-21,650.2971047886705
2002-05-22,639.8802751391639
2002-05-23,639.3491178718053
2002-05-24,637.8715238036805
2002-05-27,638.2918008850521
2002-05-28,633.656910638604
2002-05-29,630.9916119614456
2002-05-30,621.5732630491888
2002-05-31,625.4659592438278
2002-06-03,619.6160018152315
2002-06-04,607.2130216693207
2002-06-05,604.3793231061513
2002-06-06,601.0446365540708
2002-06-07,593.1344155327171
2002-06-10,596.3591963857663
2002-06-11,601.5941996750649
2002-06-12,587.4369613566342
2002-06-13,580.5890861974901
2002-06-14,567.7183375461976
2002-06-17,587.3567776986777
2002-06-18,583.5049582736651
2002-06-19,574.2929030307544
2002-06-20,561.8419553418605
2002-06-21,559.9691120170995
2002-06-24,544.8022971055887
2002-06-25,558.142054058206
2002-06-26,546.4895855800362
2002-06-27,555.5505292243373
2002-06-28,572.3083902518365
2002-07-01,572.7757144720683
2002-07-02,555.6527394179199
2002-07-03,540.2506492356623
2002-07-04,552.252996000847
2002-07-05,574.6292439448407
2002-07-08,571.9300775882697
2002-07-09,565.416945110788
2002-07-10,547.8160841735471
2002-07-11,528.6404884047125
2002-07-12,532.8199766556578
2002-07-15,507.5898759584005
