Date,WORLD ex ISRAEL IMI GROWTH
2012-02-22,1216.9210243056052
2012-02-23,1217.1940284327022
2012-02-24,1209.105275957521
2012-02-27,1212.9883784844776
2012-02-28,1215.4198852747566
2012-02-29,1215.3867245120261
2012-03-01,1224.5150812614054
2012-03-02,1229.500154165689
2012-03-05,1219.5585543346426
2012-03-06,1205.5759024329789
2012-03-07,1211.8787363883669
2012-03-08,1218.222594735518
2012-03-09,1235.3205751001085
2012-03-12,1230.272875405093
2012-03-13,1249.7180011411815
2012-03-14,1253.9031143534937
2012-03-15,1257.7278255921435
2012-03-16,1254.0294369434973
2012-03-19,1252.2735606820477
2012-03-20,1244.6873888288874
2012-03-21,1245.469418138535
2012-03-22,1237.6527585736592
2012-03-23,1235.3699521274366
2012-03-26,1245.406826505416
2012-03-27,1245.3285365942806
2012-03-28,1240.5132109041224
2012-03-29,1236.5256835568387
2012-03-30,1238.9494697040727
2012-04-02,1253.9745472663556
2012-04-03,1246.132194457116
2012-04-04,1241.6933653425087
2012-04-05,1247.3926369847625
2012-04-06,1246.3784283850928
2012-04-09,1237.3762060971806
2012-04-10,1216.0981548087786
2012-04-11,1220.0709291135756
2012-04-12,1234.0677086144278
2012-04-13,1228.9296030892008
2012-04-16,1226.672795663308
2012-04-17,1238.830592694213
2012-04-18,1239.6553718273835
2012-04-19,1232.2737429305978
2012-04-20,1229.110567099518
2012-04-23,1218.9219313740327
2012-04-24,1214.9109915368113
2012-04-25,1234.3983372702953
2012-04-26,1238.7315088134221
2012-04-27,1242.3142014879759
2012-04-30,1240.0671140790841
2012-05-01,1242.4320610260945
2012-05-02,1248.012591590047
2012-05-03,1240.2401992822706
2012-05-04,1222.937525332666
2012-05-07,1223.7347553584311
2012-05-08,1217.241067418522
2012-05-09,1215.6544764034031
2012-05-10,1214.8542082112144
2012-05-11,1215.7639896445303
2012-05-14,1208.2733025068615
2012-05-15,1205.3163651670895
2012-05-16,1199.4488842627188
2012-05-17,1187.6982008627194
2012-05-18,1171.9719988454663
2012-05-21,1186.2380580087747
2012-05-22,1194.230006990269
2012-05-23,1201.0174169429554
2012-05-24,1203.3070043184898
2012-05-25,1207.5427469015585
2012-05-28,1207.5585659697686
2012-05-29,1221.4615954226902
2012-05-30,1215.2639223624244
2012-05-31,1212.306300389203
2012-06-01,1183.2806382017131
2012-06-04,1168.766191850639
2012-06-05,1179.5427674525688
2012-06-06,1201.872737337271
2012-06-07,1201.5437405566333
2012-06-08,1208.8936877505346
2012-06-11,1198.496860363097
2012-06-12,1211.436119127768
2012-06-13,1196.0453822114189
2012-06-14,1197.7746594327614
2012-06-15,1206.7992228775272
2012-06-18,1219.0523330266692
2012-06-19,1224.1185964011538
2012-06-20,1223.0596260684285
2012-06-21,1207.9177310124662
2012-06-22,1213.5152918750043
2012-06-25,1202.0291633062227
2012-06-26,1205.3932554282867
2012-06-27,1216.5815517980882
2012-06-28,1215.9278698170183
2012-06-29,1227.372508183937
2012-07-02,1243.516810642982
2012-07-03,1254.7120109283262
2012-07-04,1263.8732802588563
2012-07-05,1272.2478981703205
2012-07-06,1265.6581745674673
2012-07-09,1260.5736659632234
2012-07-10,1258.516991674533
2012-07-11,1254.7937996121336
2012-07-12,1250.0236193391072
2012-07-13,1262.3097683581384
2012-07-16,1262.002379795835
2012-07-17,1267.5610895566676
2012-07-18,1273.3602286342505
2012-07-19,1286.9794081580146
2012-07-20,1281.3138178053298
2012-07-23,1265.0898963738966
2012-07-24,1259.98987837329
2012-07-25,1254.222246488834
2012-07-26,1262.1967080108393
2012-07-27,1277.3217388025869
2012-07-30,1292.7343608629596
2012-07-31,1281.2224701648893
2012-08-01,1279.008695680384
2012-08-02,1283.1257251103061
2012-08-03,1287.5920462384975
2012-08-06,1289.5411348744265
2012-08-07,1296.9146902197665
2012-08-08,1302.8125729791284
2012-08-09,1311.2415587697021
2012-08-10,1310.7748263280785
2012-08-13,1305.4054084012214
2012-08-14,1309.6836132652002
2012-08-15,1315.3887791372733
2012-08-16,1318.221599213877
2012-08-17,1328.879881817026
2012-08-20,1323.6094979562308
2012-08-21,1312.2457106248355
2012-08-22,1309.1645920655076
2012-08-23,1295.6886742861486
2012-08-24,1303.101206159677
2012-08-27,1303.9596430599038
2012-08-28,1296.8515842692104
2012-08-29,1300.7289253455176
2012-08-30,1291.9433754029653
2012-08-31,1288.4107538205167
2012-09-03,1292.7319471282124
2012-09-04,1290.5525210582778
2012-09-05,1284.881304891024
2012-09-06,1305.1445417801933
2012-09-07,1300.723046310414
2012-09-10,1295.3917927930527
2012-09-11,1292.7315891909823
2012-09-12,1292.8862501640592
2012-09-13,1303.5872183453746
2012-09-14,1297.5093498587175
2012-09-17,1294.6511883398305
2012-09-18,1299.4384167967874
2012-09-19,1303.8271753398037
2012-09-20,1306.5723866676478
2012-09-21,1305.7569761941916
2012-09-24,1305.342588426409
2012-09-25,1294.5754556791085
2012-09-26,1291.7479611981576
2012-09-27,1301.832748488476
2012-09-28,1294.4678150054683
2012-10-01,1296.08070274995
2012-10-02,1293.5768337503603
2012-10-03,1296.2522835096756
2012-10-04,1295.2336315759578
2012-10-05,1293.523222602506
2012-10-08,1294.0661174271622
2012-10-09,1286.905643937096
2012-10-10,1278.8796637279927
2012-10-11,1277.44561054188
2012-10-12,1274.2169232342808
2012-10-15,1283.1959482117124
2012-10-16,1289.8563805301594
2012-10-17,1286.5206558408458
2012-10-18,1285.4306991997844
2012-10-19,1274.8214511317085
2012-10-22,1270.6958698851577
2012-10-23,1263.2684958760735
2012-10-24,1261.6390884643033
2012-10-25,1266.3053111027787
2012-10-26,1267.574100349598
2012-10-29,1268.2782378652971
2012-10-30,1264.470986230424
2012-10-31,1265.7411540485039
2012-11-01,1279.9371028556563
2012-11-02,1281.191224905464
2012-11-05,1287.7236927932756
2012-11-06,1292.4668721727207
2012-11-07,1278.6506428047423
2012-11-08,1267.9233692459882
2012-11-09,1270.5671625508596
2012-11-12,1268.5694068698444
2012-11-13,1266.7287714254699
2012-11-14,1250.2853606689962
2012-11-15,1239.845563893807
2012-11-16,1249.5858164620074
2012-11-19,1267.2339746210412
2012-11-20,1269.6849893664366
2012-11-21,1270.7252276300906
2012-11-22,1270.5103768806302
2012-11-23,1277.36451108365
2012-11-26,1275.992962087569
2012-11-27,1277.5840099920035
2012-11-28,1284.1307436579616
2012-11-29,1288.4021204306252
2012-11-30,1285.6277112172836
2012-12-03,1278.1787710548926
2012-12-04,1276.075950139849
2012-12-05,1274.5923269265338
2012-12-06,1287.0072811308178
2012-12-07,1293.228184382741
2012-12-10,1295.692232862735
2012-12-11,1295.6686557586077
2012-12-12,1291.8113858409797
2012-12-13,1281.855955042492
2012-12-14,1276.8895387885361
2012-12-17,1280.7713088050004
2012-12-18,1287.7784448542345
2012-12-19,1283.9128751354917
2012-12-20,1287.8121209714898
2012-12-21,1283.9762442309402
2012-12-24,1279.8687707743047
2012-12-25,1280.674086813318
2012-12-26,1273.2119531853323
2012-12-27,1274.6532419188236
2012-12-28,1267.113025903198
2012-12-31,1283.611792202864
2013-01-01,1283.611792202864
2013-01-02,1305.4054822066448
2013-01-03,1316.988307561392
2013-01-04,1325.7572781568078
2013-01-07,1317.6887905742603
2013-01-08,1317.431941920054
2013-01-09,1324.3905151834392
2013-01-10,1315.5934748977986
2013-01-11,1305.7960209423686
2013-01-14,1300.6706459413442
2013-01-15,1305.3986925656425
2013-01-16,1308.199423149341
2013-01-17,1309.2068565300804
2013-01-18,1317.7475758649496
2013-01-21,1316.2525282727117
2013-01-22,1323.1487474275395
2013-01-23,1325.008116855715
2013-01-24,1315.8840059267704
2013-01-25,1314.8163267805232
2013-01-28,1312.8949432299835
2013-01-29,1314.8310972234262
2013-01-30,1304.9869856128846
2013-01-31,1302.2767031901155
2013-02-01,1303.0339253876223
2013-02-04,1301.319661709479
2013-02-05,1309.3755398785504
2013-02-06,1312.1310521007138
2013-02-07,1322.280366946248
2013-02-08,1332.07021305768
2013-02-11,1325.264604300468
2013-02-12,1322.4292164589658
2013-02-13,1326.253841218078
2013-02-14,1335.497908086975
2013-02-15,1331.6238410400051
2013-02-18,1332.3346032251886
2013-02-19,1341.9331151545657
2013-02-20,1331.337649568619
2013-02-21,1330.2088675002522
2013-02-22,1346.2798808605603
2013-02-25,1330.0559378926625
2013-02-26,1342.3050725156825
2013-02-27,1350.4364304521844
2013-02-28,1360.3242961578069
2013-03-01,1367.1248058157764
2013-03-04,1367.6250967387143
2013-03-05,1380.8636142885832
2013-03-06,1384.9031974656511
2013-03-07,1379.5886850420904
2013-03-08,1393.0316506627978
2013-03-11,1394.9237199953022
2013-03-12,1392.3940701706113
2013-03-13,1399.0283144531836
2013-03-14,1405.2647235283775
2013-03-15,1400.9412121178407
2013-03-18,1400.633905238923
2013-03-19,1404.1277960125296
2013-03-20,1404.5324756468672
2013-03-21,1399.1803188885065
2013-03-22,1396.5637594571767
2013-03-25,1405.4975491793168
2013-03-26,1414.3866612051745
2013-03-27,1422.3124397555666
2013-03-28,1422.8941643179824
2013-03-29,1423.0014699428575
2013-04-01,1413.3526354849769
2013-04-02,1420.0102921519428
2013-04-03,1411.08028297202
2013-04-04,1405.7098750043842
2013-04-05,1383.2144822786806
2013-04-08,1392.8343625672965
2013-04-09,1391.5620650933365
2013-04-10,1406.5756733337503
2013-04-11,1413.283648528158
2013-04-12,1410.6109396241627
2013-04-15,1384.549062083944
2013-04-16,1388.462866277697
2013-04-17,1379.51341564575
2013-04-18,1366.3586937845273
2013-04-19,1374.2217863286885
2013-04-22,1384.010539976843
2013-04-23,1401.0301641769215
2013-04-24,1409.0185014289298
2013-04-25,1417.92154070713
2013-04-26,1414.3867304832515
2013-04-29,1416.2102797345308
2013-04-30,1415.7670603482854
2013-05-01,1406.158367286567
2013-05-02,1423.2187194458074
2013-05-03,1431.3291277081844
2013-05-06,1438.5586582135966
2013-05-07,1444.449823850614
2013-05-08,1447.7148431356452
2013-05-09,1451.2819397741696
2013-05-10,1467.6451110526507
2013-05-13,1467.960724598051
2013-05-14,1476.7659902396128
2013-05-15,1493.0267970385407
2013-05-16,1483.3276752321674
2013-05-17,1498.4010655914988
2013-05-20,1498.8818393513693
2013-05-21,1498.9698047410511
2013-05-22,1489.2871510274538
2013-05-23,1468.3434842217564
2013-05-24,1465.8070962092354
2013-05-27,1461.329954124245
2013-05-28,1478.447752213667
2013-05-29,1457.745972478326
2013-05-30,1451.0374643154655
2013-05-31,1444.8160744973281
2013-06-03,1434.937774722645
2013-06-04,1429.9691935053963
2013-06-05,1407.472350446307
2013-06-06,1400.2067571066586
2013-06-07,1412.4997175069243
2013-06-10,1419.273069125257
2013-06-11,1401.2651894170297
2013-06-12,1390.2876378577928
2013-06-13,1399.1737991222797
2013-06-14,1395.4847213407916
2013-06-17,1406.3259812025492
2013-06-18,1407.9158269346635
2013-06-19,1400.84969068511
2013-06-20,1375.9028096245622
2013-06-21,1376.051753812519
2013-06-24,1360.4015654204866
2013-06-25,1373.3548360077473
2013-06-26,1393.0432117099438
2013-06-27,1404.7862624245497
2013-06-28,1403.8290443295225
2013-07-01,1413.6294475085408
2013-07-02,1415.181057685327
2013-07-03,1420.0611349959702
2013-07-04,1433.4874927038832
2013-07-05,1444.6242951659522
2013-07-08,1447.7701973347312
2013-07-09,1467.1141320339218
2013-07-10,1464.7668798267707
2013-07-11,1467.762309479608
2013-07-12,1468.7146516301498
2013-07-15,1470.6884149220573
2013-07-16,1459.2817400419447
2013-07-17,1467.3799269366814
2013-07-18,1473.3990395784772
2013-07-19,1469.9073268508607
2013-07-22,1469.8679842667918
2013-07-23,1463.5069651299384
2013-07-24,1460.3579134115705
2013-07-25,1462.0680323900951
2013-07-26,1456.5691267704349
2013-07-29,1450.443107189773
2013-07-30,1454.926866438817
2013-07-31,1450.3917348439788
2013-08-01,1474.4241374306928
2013-08-02,1478.9620004119586
2013-08-05,1483.155395684589
2013-08-06,1473.1261387460127
2013-08-07,1462.13721050764
2013-08-08,1462.0748172726774
2013-08-09,1464.227340188546
2013-08-12,1468.6642076608869
2013-08-13,1479.1617996785078
2013-08-14,1475.923342957717
2013-08-15,1458.0057127816815
2013-08-16,1450.421077557594
2013-08-19,1444.422011531026
2013-08-20,1437.3873548442796
2013-08-21,1434.1584522204046
2013-08-22,1445.8711441994503
2013-08-23,1447.3921437847719
2013-08-26,1449.6821080540165
2013-08-27,1427.029230789591
2013-08-28,1427.4806255424385
2013-08-29,1442.8652109590876
2013-08-30,1437.715006370154
2013-09-02,1445.8672117966669
2013-09-03,1456.822226169331
2013-09-04,1463.1058376688634
2013-09-05,1472.6929619982077
2013-09-06,1472.6781896423715
2013-09-09,1476.9656070885542
2013-09-10,1487.5956210482511
2013-09-11,1488.9864438972752
2013-09-12,1485.7663166001273
2013-09-13,1492.0179327359851
2013-09-16,1492.615884706571
2013-09-17,1494.7362421073144
2013-09-18,1509.2683601684807
2013-09-19,1500.3738098458055
2013-09-20,1495.9063700411803
2013-09-23,1492.7668965574167
2013-09-24,1491.5241836583532
2013-09-25,1486.614713253135
2013-09-26,1495.7858471296831
2013-09-27,1488.1889801505877
2013-09-30,1479.6210302354311
2013-10-01,1491.1558911588813
2013-10-02,1480.1831804442136
2013-10-03,1468.4340252187278
2013-10-04,1474.8906604690912
2013-10-07,1465.3315176538815
2013-10-08,1447.3605814062455
2013-10-09,1449.9042410071665
2013-10-10,1474.1605339219848
2013-10-11,1481.3073904807093
2013-10-14,1484.1095548660837
2013-10-15,1487.911837278926
2013-10-16,1500.3140592539708
2013-10-17,1495.7212424535596
