Date,FAR EAST IMI GROWTH
1999-05-06,1214.1855741153677
1999-05-07,1195.1493593015523
1999-05-10,1198.824973191093
1999-05-11,1190.2845884068024
1999-05-12,1201.184260501496
1999-05-13,1193.5575131948126
1999-05-14,1179.2897317771294
1999-05-17,1151.334600826044
1999-05-18,1157.213777239375
1999-05-19,1122.2279513780904
1999-05-20,1133.1330960263817
1999-05-21,1148.383217358923
1999-05-24,1155.2634512276404
1999-05-25,1149.3837694513757
1999-05-26,1168.3777063131813
1999-05-27,1167.7031838009668
1999-05-28,1169.4296905318947
1999-05-31,1167.34041829491
1999-06-01,1191.8805656987379
1999-06-02,1206.83938606852
1999-06-03,1200.0733144631745
1999-06-04,1205.321596132849
1999-06-07,1224.21137024851
1999-06-08,1230.076719180606
1999-06-09,1242.4668025257624
1999-06-10,1254.9783400540496
1999-06-11,1276.1131246036957
1999-06-14,1260.3265155117388
1999-06-15,1260.9064664485513
1999-06-16,1280.9216191749902
1999-06-17,1308.3083580625955
1999-06-18,1290.1718048068915
1999-06-21,1313.4021959522572
1999-06-22,1328.8239436310673
1999-06-23,1317.6919852026867
1999-06-24,1312.5649478578537
1999-06-25,1311.3444413643942
1999-06-28,1334.078095165932
1999-06-29,1353.015103690359
1999-06-30,1351.9799620653248
1999-07-01,1406.0675608379333
1999-07-02,1426.2980982813924
1999-07-05,1442.79831996004
1999-07-06,1429.528481627229
1999-07-07,1423.335016833824
1999-07-08,1409.7230456547427
1999-07-09,1408.2058076178223
1999-07-12,1442.1843471910506
1999-07-13,1447.2151905445214
1999-07-14,1457.7511439195637
1999-07-15,1478.7206150290422
1999-07-16,1466.9122433167815
1999-07-19,1495.5582661349383
1999-07-20,1462.028179300392
1999-07-21,1434.548216328322
1999-07-22,1407.857284793222
1999-07-23,1395.5448082996497
1999-07-26,1373.1377358925474
1999-07-27,1369.71202017708
1999-07-28,1401.7606292637845
1999-07-29,1422.6052414759558
1999-07-30,1436.677830561046
1999-08-02,1435.5586394967415
1999-08-03,1445.324537548124
1999-08-04,1414.3344526240335
1999-08-05,1380.2349086689608
1999-08-06,1369.5649433472627
1999-08-09,1371.666133868112
1999-08-10,1373.631700582198
1999-08-11,1367.7567113446942
1999-08-12,1387.5174138740872
1999-08-13,1401.0874580677762
1999-08-16,1444.985345674414
1999-08-17,1470.3073103363727
1999-08-18,1505.159886217863
1999-08-19,1494.201105646588
1999-08-20,1505.907516870331
1999-08-23,1511.0521384092206
1999-08-24,1518.492468295117
1999-08-25,1529.6015611939765
1999-08-26,1512.9089134537992
1999-08-27,1509.8778193043431
1999-08-30,1538.9438563689046
1999-08-31,1513.3098496990312
1999-09-01,1546.8448804267232
1999-09-02,1535.562465709129
1999-09-03,1541.474904553796
1999-09-06,1577.6673595794823
1999-09-07,1553.7812136448579
1999-09-08,1557.461287936686
1999-09-09,1603.8467534648726
1999-09-10,1635.9507194070363
1999-09-13,1712.4330699089176
1999-09-14,1707.049073999033
1999-09-15,1725.5592293146115
1999-09-16,1671.6537909566377
1999-09-17,1642.5113317087034
1999-09-20,1668.4499744603906
1999-09-21,1696.2031369836766
1999-09-22,1644.166707685874
1999-09-23,1652.9491304639034
1999-09-24,1584.5512331204807
1999-09-27,1562.1952354707494
1999-09-28,1602.816687191666
1999-09-29,1573.2726858042734
1999-09-30,1614.9227256620734
1999-10-01,1649.5172815075296
1999-10-04,1635.6581252552287
1999-10-05,1625.0551296515184
1999-10-06,1621.208139306547
1999-10-07,1630.1511834928556
1999-10-08,1656.0569245253796
1999-10-11,1663.8458574727372
1999-10-12,1675.8743266676447
1999-10-13,1637.1452030697715
1999-10-14,1648.6501995953358
1999-10-15,1616.2697367284811
1999-10-18,1559.2422955063766
1999-10-19,1568.4306073105572
1999-10-20,1621.4937737455953
1999-10-21,1615.562558975757
1999-10-22,1658.0491191455196
1999-10-25,1699.8145473518225
1999-10-26,1728.9675245930455
1999-10-27,1732.6410533967944
1999-10-28,1742.061455858689
1999-10-29,1792.7292864165577
1999-11-01,1808.4308714916774
1999-11-02,1820.4592069781534
1999-11-03,1808.6475880855924
1999-11-04,1860.0623140636967
1999-11-05,1850.60991050336
1999-11-08,1848.2177806270745
1999-11-09,1856.3539272617681
1999-11-10,1891.3817357666549
1999-11-11,1907.6981070528238
1999-11-12,1954.6736930740683
1999-11-15,1989.4998101905644
1999-11-16,1948.3714207109263
1999-11-17,1913.8033045611014
1999-11-18,1956.6021236412182
1999-11-19,1987.787639001692
1999-11-22,2042.626670485117
1999-11-23,2061.6891729248337
1999-11-24,2100.1931119631613
1999-11-25,2090.4753439493243
1999-11-26,2188.5396109099174
1999-11-29,2231.088860665144
1999-11-30,2160.392642898062
1999-12-01,2065.353375132318
1999-12-02,2020.0119417792466
1999-12-03,2067.3534783125883
1999-12-06,2077.1722393815885
1999-12-07,2086.417531394813
1999-12-08,2060.3299615160417
1999-12-09,2071.5763875145917
1999-12-10,2106.2509009822243
1999-12-13,2091.566398462077
1999-12-14,2077.776470732476
1999-12-15,2098.143738707729
1999-12-16,2088.6159097788213
1999-12-17,2121.3147467501262
1999-12-20,2113.803833713028
1999-12-21,2125.8507270724044
1999-12-22,2198.38199445446
1999-12-23,2183.2064002263132
1999-12-24,2250.683111359071
1999-12-27,2235.7592507849577
1999-12-28,2331.4189982142148
1999-12-29,2378.0834048924044
1999-12-30,2394.8413640227923
1999-12-31,2394.820278189777
2000-01-03,2393.618819463325
2000-01-04,2331.091197363196
2000-01-05,2153.136878431613
2000-01-06,2037.9235851676885
2000-01-07,2001.847413974518
2000-01-10,2013.56935381314
2000-01-11,2142.2682272985057
2000-01-12,2122.6743180654234
2000-01-13,2097.429056410077
2000-01-14,2088.737916252259
2000-01-17,2166.1664286266814
2000-01-18,2120.938269881897
2000-01-19,2051.0864736488506
2000-01-20,2048.414121643639
2000-01-21,2054.8971444835956
2000-01-24,2091.475045509062
2000-01-25,2080.055209031854
2000-01-26,2152.727113004663
2000-01-27,2255.061719571468
2000-01-28,2293.25325255477
2000-01-31,2263.4033135174363
2000-02-01,2255.2158137411634
2000-02-02,2260.873629177465
2000-02-03,2267.634866052227
2000-02-04,2318.088183947467
2000-02-07,2329.7970635691486
2000-02-08,2268.7258448197317
2000-02-09,2287.719350214404
2000-02-10,2303.6612020428274
2000-02-11,2303.7599134167667
2000-02-14,2326.021542045402
2000-02-15,2308.2869304500155
2000-02-16,2286.2315927121094
2000-02-17,2306.7372535930594
2000-02-18,2318.875024038211
2000-02-21,2265.4832375013734
2000-02-22,2162.0753919933863
2000-02-23,2170.2177599532224
2000-02-24,2231.0343819779328
2000-02-25,2326.579824216116
2000-02-28,2414.1049094031746
2000-02-29,2390.142871693803
2000-03-01,2419.6511604838297
2000-03-02,2407.62800373326
2000-03-03,2362.1748982524437
2000-03-06,2285.854989553646
2000-03-07,2330.373115053022
2000-03-08,2333.236889470917
2000-03-09,2281.380053630096
2000-03-10,2244.551363832197
2000-03-13,2091.313654560286
2000-03-14,2158.704094470011
2000-03-15,2221.4925516851213
2000-03-16,2259.642486094474
2000-03-17,2299.7551216322267
2000-03-20,2286.716472612579
2000-03-21,2279.326443793875
2000-03-22,2287.008400305483
2000-03-23,2239.628938965894
2000-03-24,2201.5068992338943
2000-03-27,2196.555213425742
2000-03-28,2272.1918902817015
2000-03-29,2400.5066432510166
2000-03-30,2381.0986291111244
2000-03-31,2394.6175824193333
2000-04-03,2345.003835045097
2000-04-04,2263.1740668921802
2000-04-05,2200.758865944387
2000-04-06,2169.6097280766658
2000-04-07,2211.3073902365336
2000-04-10,2246.4635523619777
2000-04-11,2205.826116588588
2000-04-12,2215.927953740477
2000-04-13,2125.640106395381
2000-04-14,2107.5089248757286
2000-04-17,1935.3327967649107
2000-04-18,1989.8952017239985
2000-04-19,2057.12800741879
2000-04-20,2075.5637383882363
2000-04-21,2123.480797832386
2000-04-24,2140.966570004765
2000-04-25,2167.988592395814
2000-04-26,2195.459316746759
2000-04-27,2202.428374370931
2000-04-28,2191.6051266393233
2000-05-01,2242.2868906546914
2000-05-02,2256.6710636311864
2000-05-03,2290.746701364252
2000-05-04,2304.078319278011
2000-05-05,2290.560408668026
2000-05-08,2269.6539629741656
2000-05-09,2166.662705175393
2000-05-10,2115.0684047113464
2000-05-11,2038.075749973253
2000-05-12,2074.2941255289707
2000-05-15,2030.9415748184115
2000-05-16,2087.321313853233
2000-05-17,2115.6619375121472
2000-05-18,2056.466084452947
2000-05-19,2028.936366267036
2000-05-22,1892.0061832348488
2000-05-23,1868.55358417818
2000-05-24,1818.06016306477
2000-05-25,1851.8008553551874
2000-05-26,1836.2519429900274
2000-05-29,1838.5461763225676
2000-05-30,1835.4969459123004
2000-05-31,1847.0441423799564
2000-06-01,1847.7009700540402
2000-06-02,1868.3174365199277
2000-06-05,1948.9180764087348
2000-06-06,1948.7800194967622
2000-06-07,1937.1810405026226
2000-06-08,1921.5797109480911
2000-06-09,1918.576720013808
2000-06-12,1919.0650802785615
2000-06-13,1868.252915558513
2000-06-14,1850.3363437212713
2000-06-15,1811.1888690225055
2000-06-16,1796.7689880386765
2000-06-19,1830.1308563178548
2000-06-20,1885.5888950678648
2000-06-21,1938.5712728221258
2000-06-22,1958.4111714414094
2000-06-23,1940.6430379613512
2000-06-26,1896.9520420264357
2000-06-27,1916.0421776365868
2000-06-28,1914.7352388015781
2000-06-29,1928.2191393986636
2000-06-30,1886.6745668131466
2000-07-03,1918.1854037491548
2000-07-04,1916.4296082169863
2000-07-05,1893.665576758216
2000-07-06,1863.043981123855
2000-07-07,1890.4337767821778
2000-07-10,1916.971542606954
2000-07-11,1914.6159747944178
2000-07-12,1898.1240227570595
2000-07-13,1891.5383343676915
2000-07-14,1901.4570226861351
2000-07-17,1891.9854783867581
2000-07-18,1864.945065435173
2000-07-19,1886.2562286564091
2000-07-20,1885.6239034517662
2000-07-21,1835.1582025953892
2000-07-24,1803.673758002276
2000-07-25,1766.5835227699663
2000-07-26,1767.8942538882488
2000-07-27,1738.4207184355705
2000-07-28,1709.6555519124774
2000-07-31,1707.2139451528583
2000-08-01,1750.3458977051052
2000-08-02,1784.0052591417993
2000-08-03,1781.9112157510015
2000-08-04,1742.657589274008
2000-08-07,1763.270494931809
2000-08-08,1790.8092939123364
2000-08-09,1824.0722770262
2000-08-10,1804.5888326994734
2000-08-11,1813.3371002037418
2000-08-14,1805.6517385218751
2000-08-15,1808.704539246461
2000-08-16,1819.4651166954952
2000-08-17,1791.5149036109206
2000-08-18,1815.48003106015
2000-08-21,1805.0273846147966
2000-08-22,1836.589903636881
2000-08-23,1873.0632531048393
2000-08-24,1865.9746542694936
2000-08-25,1901.1862162947054
2000-08-28,1947.0211877217273
2000-08-29,1959.221929706734
2000-08-30,1935.2833763888577
2000-08-31,1936.3454436446482
2000-09-01,1930.1575189396378
2000-09-04,1929.786187074238
2000-09-05,1939.175345767412
2000-09-06,1947.9099752462425
2000-09-07,1976.6309091705207
2000-09-08,2004.5736777948546
2000-09-11,1967.699654123318
2000-09-12,1944.230977070403
2000-09-13,1947.5818660978987
2000-09-14,1954.5843244863302
2000-09-15,1951.2471848968041
2000-09-18,1957.203139761923
2000-09-19,1962.5751500318588
2000-09-20,2022.7849782193468
2000-09-21,1999.7523030359473
2000-09-22,1834.5378556178712
2000-09-25,1872.719625982785
2000-09-26,1843.3982334558868
2000-09-27,1811.4915405522697
2000-09-28,1776.5058722188032
2000-09-29,1808.0013630891826
2000-10-02,1826.2468814807157
2000-10-03,1839.6942064315379
2000-10-04,1850.964281926919
2000-10-05,1858.2119918743238
2000-10-06,1867.2957492742028
2000-10-09,1860.9787410839679
2000-10-10,1844.0239525310894
2000-10-11,1796.8902318287571
2000-10-12,1799.7663456731166
2000-10-13,1795.107084477381
2000-10-16,1828.1355150627435
2000-10-17,1803.811358865387
2000-10-18,1759.938415252615
2000-10-19,1753.3062816474326
2000-10-20,1804.2883862753463
2000-10-23,1796.7488710271157
2000-10-24,1785.3615383512606
2000-10-25,1797.6608362685283
2000-10-26,1779.5702175638717
2000-10-27,1737.731281603139
2000-10-30,1700.5581428318699
2000-10-31,1667.8711334775571
2000-11-01,1730.5235546048066
2000-11-02,1733.772359451154
2000-11-03,1743.6315565242217
2000-11-06,1796.8185671904328
2000-11-07,1804.3975010477907
2000-11-08,1805.0859544986674
2000-11-09,1761.985038457815
2000-11-10,1722.0611282959903
2000-11-13,1692.53538210879
2000-11-14,1686.605639332333
2000-11-15,1701.341830609367
2000-11-16,1677.8415194720567
2000-11-17,1678.424094377508
2000-11-20,1659.2861164577484
2000-11-21,1638.559266686568
2000-11-22,1617.4142513780423
2000-11-23,1616.9828596689326
2000-11-24,1601.7510737004752
2000-11-27,1628.2172253064778
2000-11-28,1635.971094382384
2000-11-29,1586.0912146547412
2000-11-30,1577.520738022239
2000-12-01,1583.7605134959704
2000-12-04,1564.923525558351
2000-12-05,1561.7423635873608
2000-12-06,1601.2736997261463
2000-12-07,1568.5834818454714
2000-12-08,1557.233730686956
2000-12-11,1603.8093414047114
2000-12-12,1603.1304123252544
2000-12-13,1594.7674970173027
2000-12-14,1545.1958990888377
2000-12-15,1490.0197335139308
2000-12-18,1489.0842693635054
2000-12-19,1454.7467186743802
2000-12-20,1380.8123429050786
2000-12-21,1321.7092822104212
2000-12-22,1316.7396102895625
2000-12-25,1352.939601497213
2000-12-26,1335.5854044674572
2000-12-27,1318.7447205188587
2000-12-28,1309.9523171873157
2000-12-29,1289.4612550233496
2001-01-01,1289.4373977575326
2001-01-02,1272.9088003121356
2001-01-03,1273.9417806612084
2001-01-04,1275.3925328412463
2001-01-05,1272.4981720696303
2001-01-08,1272.5374204580523
2001-01-09,1252.82316657295
2001-01-10,1234.3478192971113
2001-01-11,1184.7731980070014
2001-01-12,1196.7862725055193
2001-01-15,1212.791254500044
2001-01-16,1249.2452420761492
2001-01-17,1284.9518426112866
2001-01-18,1299.7618657250964
2001-01-19,1333.8599046391955
2001-01-22,1337.3309544325678
2001-01-23,1318.4671551707447
2001-01-24,1326.2504391794566
2001-01-25,1346.1351955662442
2001-01-26,1329.4302960535097
2001-01-29,1332.62361516622
2001-01-30,1323.0243424752896
2001-01-31,1323.6910727108238
2001-02-01,1314.2493505632658
2001-02-02,1308.3645612904045
2001-02-05,1280.3555450252422
2001-02-06,1288.295874316333
2001-02-07,1292.6906587892902
2001-02-08,1288.7424728048197
2001-02-09,1279.082731535152
2001-02-12,1271.3629340548391
2001-02-13,1276.2185681997803
2001-02-14,1273.5467160782187
2001-02-15,1303.666943620623
2001-02-16,1281.168244192057
2001-02-19,1255.7987385211984
2001-02-20,1289.0003538349165
2001-02-21,1263.4112524681232
2001-02-22,1266.5133905878956
2001-02-23,1280.4901740813789
2001-02-26,1277.239125539383
2001-02-27,1252.4892578959389
2001-02-28,1227.0227435451839
2001-03-01,1198.570846389544
2001-03-02,1142.2850581688338
2001-03-05,1136.4473104073734
2001-03-06,1173.9139616530279
2001-03-07,1188.1691984242213
2001-03-08,1174.6910925327822
2001-03-09,1173.7383317344918
2001-03-12,1132.5704552033142
2001-03-13,1111.0240744925927
2001-03-14,1108.0168769662646
2001-03-15,1124.8207152325208
2001-03-16,1150.6239951877303
2001-03-19,1148.6557452464524
2001-03-20,1136.775165601117
2001-03-21,1202.9905107756358
2001-03-22,1198.1081914811152
2001-03-23,1228.3025357468962
2001-03-26,1273.298807520012
2001-03-27,1264.3883338998778
2001-03-28,1299.1035423457822
2001-03-29,1244.5474019250214
2001-03-30,1209.9255571501997
2001-04-02,1195.6562096528712
2001-04-03,1204.8260306193672
2001-04-04,1190.1464815282995
2001-04-05,1219.6470292933654
2001-04-06,1220.3001889715702
2001-04-09,1179.2108751120627
2001-04-10,1182.5965442097097
2001-04-11,1221.6612819865013
2001-04-12,1235.7019194164818
2001-04-13,1237.4953437822849
2001-04-16,1231.1135806122193
2001-04-17,1226.2748799531498
2001-04-18,1294.1565192199316
2001-04-19,1311.51353426488
2001-04-20,1268.6904159259857
2001-04-23,1286.5131010629996
2001-04-24,1273.9901136067072
2001-04-25,1279.4038174613656
2001-04-26,1279.9502942119523
2001-04-27,1286.7731848090093
2001-04-30,1298.4812240330286
2001-05-01,1348.669787148344
2001-05-02,1372.6869518395508
2001-05-03,1379.2529539239645
2001-05-04,1374.8375593272694
2001-05-07,1406.8595697302935
2001-05-08,1381.7194814777586
2001-05-09,1360.6602267994072
2001-05-10,1345.3352839093302
2001-05-11,1353.3943922697688
2001-05-14,1334.2075827104552
2001-05-15,1347.126101679574
2001-05-16,1309.0239093602434
2001-05-17,1338.7161452850057
2001-05-18,1326.4438005404306
2001-05-21,1349.1576117759607
2001-05-22,1365.2558038199184
2001-05-23,1387.3316829935213
2001-05-24,1390.6449015135838
2001-05-25,1374.788438972952
2001-05-28,1352.4692595136617
2001-05-29,1376.8345558608994
2001-05-30,1338.5906315745406
2001-05-31,1342.735330051772
2001-06-01,1344.0632700180267
2001-06-04,1337.4941404134997
2001-06-05,1326.6130132431435
2001-06-06,1325.3504406552893
2001-06-07,1330.9131803789126
2001-06-08,1332.2740072459878
2001-06-11,1316.28893922879
2001-06-12,1266.50510887294
2001-06-13,1260.8968606224048
2001-06-14,1251.1077410176322
2001-06-15,1224.8116213557341
2001-06-18,1208.6877666101136
2001-06-19,1210.4767695215796
2001-06-20,1214.4594796498968
2001-06-21,1228.430078635264
2001-06-22,1245.072717885553
2001-06-25,1219.5365095413083
2001-06-26,1220.8151411087722
2001-06-27,1213.1158290297592
2001-06-28,1206.141774593565
2001-06-29,1237.6874204015742
2001-07-02,1227.5572130584465
2001-07-03,1232.339935113017
2001-07-04,1218.698038120204
2001-07-05,1211.1304454434571
2001-07-06,1178.2079920876306
2001-07-09,1159.6795617148562
2001-07-10,1164.309069324079
2001-07-11,1145.6233112040252
2001-07-12,1186.2105549250796
2001-07-13,1175.2026350392803
2001-07-16,1161.3384993585603
2001-07-17,1151.0611958406332
2001-07-18,1106.3691479486133
2001-07-19,1112.305999346881
2001-07-20,1112.0392618180158
2001-07-23,1079.2669359312806
2001-07-24,1087.2068065236915
2001-07-25,1094.3559196445863
2001-07-26,1096.2901230487828
2001-07-27,1087.3048119495663
2001-07-30,1055.5948362538588
2001-07-31,1082.3647412068658
2001-08-01,1097.1827413237836
2001-08-02,1128.4369903218133
2001-08-03,1115.6163970052892
2001-08-06,1114.0174099994972
2001-08-07,1119.7891502291257
2001-08-08,1118.3291134203635
2001-08-09,1065.1879215453419
2001-08-10,1064.8042978337498
2001-08-13,1037.973477645782
2001-08-14,1071.4431820206382
2001-08-15,1066.3612076141724
2001-08-16,1041.4721888368915
2001-08-17,1031.0158841366956
2001-08-20,1015.8019142067435
2001-08-21,1022.2055604181312
2001-08-22,1011.2801628523512
2001-08-23,995.4145211466767
2001-08-24,993.8242985006248
2001-08-27,1010.6528536703584
2001-08-28,998.3879222907334
2001-08-29,986.5749879114933
2001-08-30,975.5957152667372
2001-08-31,973.1008744150816
2001-09-03,947.7307195451763
2001-09-04,989.222511791174
2001-09-05,965.8841281941902
2001-09-06,954.0049288993256
2001-09-07,935.704947419055
2001-09-10,913.4928500336076
2001-09-11,926.0454780213743
2001-09-12,859.3118591753106
2001-09-13,874.5757999729557
2001-09-14,902.9513021726884
2001-09-17,870.7449251389747
2001-09-18,889.7626777929203
2001-09-19,911.6505390356224
2001-09-20,913.4038658093268
2001-09-21,898.6822311734717
2001-09-24,896.095492622095
2001-09-25,903.2381679757545
2001-09-26,894.280883707346
2001-09-27,893.0300956581098
2001-09-28,919.5963132931465
2001-10-01,923.9596723227139
2001-10-02,936.0255247140117
2001-10-03,915.5298303027073
2001-10-04,946.0848656539534
2001-10-05,949.6177167752256
2001-10-08,949.6356214671151
2001-10-09,930.4398361278141
2001-10-10,921.8338547748488
2001-10-11,959.596150306089
2001-10-12,976.5728001497051
2001-10-15,964.8018368749996
2001-10-16,965.4236839290359
2001-10-17,990.464193359047
2001-10-18,973.2632422025019
2001-10-19,981.4055480748166
2001-10-22,984.2892184508966
2001-10-23,1001.6733860898844
2001-10-24,1001.3941215384098
2001-10-25,1002.547396283904
2001-10-26,1001.6161299590487
2001-10-29,982.7952190881932
2001-10-30,963.0305734186717
2001-10-31,955.7637076406339
2001-11-01,954.8628139363431
2001-11-02,957.1879259790826
2001-11-05,964.2430708958616
2001-11-06,982.3802694464258
2001-11-07,953.135640217215
2001-11-08,968.7250078290793
2001-11-09,961.7481758085013
2001-11-12,953.0109219276493
2001-11-13,957.5980535085824
2001-11-14,963.7314395584921
2001-11-15,995.1700902968491
2001-11-16,1002.8672871720879
2001-11-19,1011.9965050693847
2001-11-20,998.8080004278561
2001-11-21,997.9526463881753
2001-11-22,994.8886890794583
2001-11-23,994.7756365505223
2001-11-26,1021.584863731026
2001-11-27,1015.8130054291718
2001-11-28,991.5773539676874
2001-11-29,978.1526707328553
2001-11-30,978.06660892974
2001-12-03,959.727653202287
2001-12-04,961.7384129022291
2001-12-05,987.7668815743126
2001-12-06,995.2786042694361
2001-12-07,978.8644475768599
2001-12-10,958.7834771685957
2001-12-11,946.4305340745743
2001-12-12,960.5101640870236
2001-12-13,933.2508769850039
2001-12-14,912.7872652791556
2001-12-17,896.8968004435164
2001-12-18,900.8369445295673
2001-12-19,906.8691475344259
2001-12-20,915.3771803886046
2001-12-21,905.4321226200823
2001-12-24,912.4586627563282
2001-12-25,907.1644707242941
2001-12-26,895.53513403604
2001-12-27,899.8713329188913
2001-12-28,921.5327877383512
2001-12-31,913.6435841450975
2002-01-01,913.6760266415912
2002-01-02,893.6713959147148
2002-01-03,901.163143364781
2002-01-04,935.2727330853265
2002-01-07,941.7789069550046
2002-01-08,917.094848242145
2002-01-09,912.3987380933235
2002-01-10,896.1941306043493
2002-01-11,890.6925156541033
2002-01-14,889.6432217554691
2002-01-15,875.5676317786149
2002-01-16,880.6338965548989
2002-01-17,881.2243925729988
2002-01-18,889.9776990413375
2002-01-21,887.4710019968674
2002-01-22,860.978582408841
2002-01-23,850.9567779143244
2002-01-24,857.91550812484
2002-01-25,879.0787946060094
2002-01-28,898.5074910462272
2002-01-29,883.6956275384307
2002-01-30,871.4290744919651
2002-01-31,873.6514412122333
2002-02-01,855.3336973919257
2002-02-04,844.3891708041863
2002-02-05,823.8194141759202
2002-02-06,822.140914289643
2002-02-07,836.3723424552165
2002-02-08,831.7867025822338
2002-02-11,835.2864190608273
2002-02-12,860.2691806295489
2002-02-13,868.5218668467223
2002-02-14,880.0619340972373
2002-02-15,871.4066656201976
2002-02-18,873.1765820973368
2002-02-19,849.8780124671722
2002-02-20,846.5521703475644
2002-02-21,868.5204254290535
2002-02-22,865.4531675138323
2002-02-25,865.7790541235527
2002-02-26,863.5191409011305
2002-02-27,883.915341762569
2002-02-28,890.9815527510416
2002-03-01,908.3027060150671
2002-03-04,956.1177143489115
2002-03-05,958.6755713675095
2002-03-06,959.9046006511755
2002-03-07,1004.8677752619973
2002-03-08,1017.5027603263577
2002-03-11,1033.896638657531
2002-03-12,1004.5197850351345
2002-03-13,973.7246949244864
2002-03-14,981.1642932618183
2002-03-15,987.9889447619221
2002-03-18,967.2552659008387
2002-03-19,981.4591263512598
2002-03-20,968.5105410217034
2002-03-21,965.7838268060789
2002-03-22,947.8883150243272
2002-03-25,942.9981361542166
2002-03-26,940.7641010115186
2002-03-27,958.7019504769531
2002-03-28,964.8774918827714
2002-03-29,950.8345290040028
2002-04-01,931.1943425259594
2002-04-02,943.6857328677236
2002-04-03,960.2456621389271
2002-04-04,969.5657092676568
2002-04-05,968.0809002818926
2002-04-08,979.6200748319854
2002-04-09,963.2961158560859
2002-04-10,959.7378555292719
2002-04-11,948.5724616548249
2002-04-12,935.8734590473571
2002-04-15,946.9836540769478
2002-04-16,960.4728488984272
2002-04-17,972.1900775681538
2002-04-18,979.4118134706179
2002-04-19,971.1184344205197
2002-04-22,987.9474804724164
2002-04-23,986.4365295618989
2002-04-24,981.5056781525143
2002-04-25,984.1206203050383
2002-04-26,977.7564948705881
2002-04-29,972.6126035935578
2002-04-30,967.9008053432314
2002-05-01,972.4570235304583
2002-05-02,973.9816713944351
2002-05-03,969.8836635136907
2002-05-06,963.3185507459959
2002-05-07,950.5367298020535
2002-05-08,954.297398480227
2002-05-09,964.655778206148
2002-05-10,958.982511513953
2002-05-13,951.0639540274489
2002-05-14,950.0347239757631
2002-05-15,966.8293437845099
2002-05-16,977.4827264859599
2002-05-17,985.6123172839048
2002-05-20,995.2913802513622
2002-05-21,1007.0202810016821
2002-05-22,1008.3327832471539
2002-05-23,1009.6018437654002
2002-05-24,1008.304804838891
2002-05-27,1002.9842351763883
2002-05-28,994.3497922034921
2002-05-29,988.8114406725483
2002-05-30,988.9733883839509
2002-05-31,987.3946864723267
2002-06-03,996.5822156526715
2002-06-04,975.0026428900883
2002-06-05,975.9740629873071
2002-06-06,965.5517488241702
2002-06-07,953.8852378341934
2002-06-10,947.849797462957
2002-06-11,946.0052366684172
2002-06-12,934.765490199837
2002-06-13,923.4941106647653
