Date,WORLD IMI GROWTH
1999-05-07,997.4085713929305
1999-05-10,999.3096112054504
1999-05-11,1012.618705217411
1999-05-12,1023.064785817358
1999-05-13,1026.6748142564484
1999-05-14,1003.5593760109375
1999-05-17,999.8234357271278
1999-05-18,1003.4783670805537
1999-05-19,1007.5511221867287
1999-05-20,1009.3215417831904
1999-05-21,1008.9967081422866
1999-05-24,994.260686300862
1999-05-25,976.5121158454608
1999-05-26,993.9286827226862
1999-05-27,986.8580842185119
1999-05-28,997.3547644648966
1999-05-31,999.8975382834599
1999-06-01,993.6818389070304
1999-06-02,1004.9629589034032
1999-06-03,1007.3589472712468
1999-06-04,1029.5484473795875
1999-06-07,1038.748341565928
1999-06-08,1023.0270528182824
1999-06-09,1029.0395841897077
1999-06-10,1014.3696856712221
1999-06-11,1013.127603739516
1999-06-14,1007.0355542345059
1999-06-15,1011.0889295790915
1999-06-16,1040.1884613207133
1999-06-17,1050.400347677632
1999-06-18,1047.065838828115
1999-06-21,1065.0140879144212
1999-06-22,1060.864758382062
1999-06-23,1056.7970229751522
1999-06-24,1044.2392159965598
1999-06-25,1035.0201662181387
1999-06-28,1052.025855819877
1999-06-29,1067.331729778663
1999-06-30,1079.2604088017301
1999-07-01,1100.8805948394775
1999-07-02,1113.3078710362108
1999-07-05,1119.6624414101022
1999-07-06,1114.8904775183862
1999-07-07,1116.6127936639048
1999-07-08,1118.7954732130186
1999-07-09,1122.0887270006938
1999-07-12,1127.9519947820363
1999-07-13,1120.0042559226474
1999-07-14,1126.0103469380742
1999-07-15,1134.8459216285914
1999-07-16,1138.2541879760645
1999-07-19,1138.2626605828875
1999-07-20,1095.6870863145566
1999-07-21,1085.520332830798
1999-07-22,1068.7221195364727
1999-07-23,1064.922784494487
1999-07-26,1039.3511861577813
1999-07-27,1050.6417384392037
1999-07-28,1059.0267796894316
1999-07-29,1038.105623471286
1999-07-30,1041.4332576908516
1999-08-02,1040.7738381754396
1999-08-03,1036.2034982721625
1999-08-04,1015.6933657551284
1999-08-05,1005.6881300184642
1999-08-06,1000.9430016232226
1999-08-09,1004.2097355319939
1999-08-10,992.5276874651693
1999-08-11,1009.3396234207698
1999-08-12,1018.2395164778654
1999-08-13,1043.0570942515221
1999-08-16,1052.73503692119
1999-08-17,1065.557164378069
1999-08-18,1063.5136133318324
1999-08-19,1049.2041666410846
1999-08-20,1058.943673188134
1999-08-23,1080.5891849049733
1999-08-24,1087.447278518368
1999-08-25,1108.2469043765823
1999-08-26,1101.9304099302549
1999-08-27,1095.3885012078656
1999-08-30,1089.8310463391797
1999-08-31,1074.9077937785194
1999-09-01,1082.7698441377236
1999-09-02,1066.8570274945307
1999-09-03,1097.9943956214317
1999-09-06,1107.2654587399993
1999-09-07,1103.0864495681938
1999-09-08,1099.7221339919915
1999-09-09,1113.0921956112754
1999-09-10,1127.6662549143675
1999-09-13,1134.5211115353213
1999-09-14,1128.071409232518
1999-09-15,1121.6143278371876
1999-09-16,1113.4921787724336
1999-09-17,1120.8181112890904
1999-09-20,1127.9884482197674
1999-09-21,1111.815267864444
1999-09-22,1105.76315285513
1999-09-23,1097.2703269715687
1999-09-24,1080.6256039726873
1999-09-27,1086.3089615655167
1999-09-28,1084.3448732579634
1999-09-29,1067.0786818342476
1999-09-30,1074.1577811783577
1999-10-01,1074.5531857756284
1999-10-04,1087.2881200738138
1999-10-05,1091.7624197017444
1999-10-06,1102.7345147737428
1999-10-07,1103.9693458912038
1999-10-08,1123.0911025607797
1999-10-11,1127.946762720094
1999-10-12,1111.2611547936906
1999-10-13,1085.9791351513854
1999-10-14,1082.384781377001
1999-10-15,1052.926125849639
1999-10-18,1041.862954070125
1999-10-19,1056.3667300901045
1999-10-20,1078.4285862775102
1999-10-21,1074.1121450170574
1999-10-22,1096.8494419952226
1999-10-25,1099.9580682857386
1999-10-26,1105.9541255091972
1999-10-27,1110.2437975770756
1999-10-28,1135.703824678036
1999-10-29,1161.578291922956
1999-11-01,1163.1354800363213
1999-11-02,1162.464639856941
1999-11-03,1171.3964750599057
1999-11-04,1188.5159130858801
1999-11-05,1198.4824929298409
1999-11-08,1206.0487357007871
1999-11-09,1201.6083764898276
1999-11-10,1212.0810747902135
1999-11-11,1227.6119867695368
1999-11-12,1242.9653577069375
1999-11-15,1250.7502493889986
1999-11-16,1259.95504378008
1999-11-17,1247.1727917303524
1999-11-18,1272.48337092335
1999-11-19,1278.0345551790176
1999-11-22,1282.1981942076825
1999-11-23,1281.453516253369
1999-11-24,1302.1898178379422
1999-11-25,1310.0029046375382
1999-11-26,1332.5299706699357
1999-11-29,1338.568615916406
1999-11-30,1309.564695186048
1999-12-01,1306.8279747893353
1999-12-02,1322.438422828652
1999-12-03,1350.5964961608865
1999-12-06,1339.9199231015125
1999-12-07,1344.9108388955096
1999-12-08,1343.4442909651045
1999-12-09,1355.0038764063056
1999-12-10,1363.606479599877
1999-12-13,1373.480140605278
1999-12-14,1364.6632130715457
1999-12-15,1365.9354469586856
1999-12-16,1365.9457350440302
1999-12-17,1385.073960340883
1999-12-20,1392.0887568482483
1999-12-21,1406.2956214951566
1999-12-22,1423.987364530261
1999-12-23,1432.582936372182
1999-12-24,1441.8372130522444
1999-12-27,1448.6781887593108
1999-12-28,1462.4822943421948
1999-12-29,1480.0405015749589
1999-12-30,1489.8536744989415
1999-12-31,1493.8266320717387
2000-01-03,1486.6361959401077
2000-01-04,1412.6904951751803
2000-01-05,1370.9560802648248
2000-01-06,1332.6853858122158
2000-01-07,1376.3769838416983
2000-01-10,1413.5774425369564
2000-01-11,1405.6997798354387
2000-01-12,1395.550060355407
2000-01-13,1414.2309367763016
2000-01-14,1450.667866565146
2000-01-17,1469.9489472392424
2000-01-18,1457.5810336736856
2000-01-19,1454.8125330721905
2000-01-20,1458.7873471844293
2000-01-21,1463.6820464678783
2000-01-24,1450.7572656017467
2000-01-25,1447.1017665616432
2000-01-26,1455.3691806807492
2000-01-27,1476.9157551364367
2000-01-28,1462.2575055119687
2000-01-31,1459.7949264613176
2000-02-01,1488.341483731039
2000-02-02,1504.480365108577
2000-02-03,1523.2297735488328
2000-02-04,1541.857980186492
2000-02-07,1547.9311366425593
2000-02-08,1564.1235654699692
2000-02-09,1553.1433565169007
2000-02-10,1569.0989233136543
2000-02-11,1555.9971245332833
2000-02-14,1562.874813106158
2000-02-15,1549.9643033969007
2000-02-16,1544.441805717639
2000-02-17,1558.0416305672734
2000-02-18,1537.4988663787954
2000-02-21,1523.8890615486812
2000-02-22,1493.7293622360194
2000-02-23,1525.406440262495
2000-02-24,1549.8123566011084
2000-02-25,1577.6480469268265
2000-02-28,1592.4926609214529
2000-02-29,1616.3703055840415
2000-03-01,1636.5495380227871
2000-03-02,1646.9251370444226
2000-03-03,1680.434335902727
2000-03-06,1676.5141298009344
2000-03-07,1660.198580318387
2000-03-08,1660.3019849610469
2000-03-09,1674.9694511321482
2000-03-10,1680.4070775123514
2000-03-13,1629.2026123260594
2000-03-14,1614.0511987449333
2000-03-15,1589.6723090899395
2000-03-16,1619.0620483508528
2000-03-17,1649.3329348229684
2000-03-20,1636.002672529437
2000-03-21,1646.507797945984
2000-03-22,1676.476227050526
2000-03-23,1672.8412671246938
2000-03-24,1682.3169667938614
2000-03-27,1683.8732875005626
2000-03-28,1677.5635674601037
2000-03-29,1682.598073225439
2000-03-30,1633.1099189348442
2000-03-31,1646.5479046820283
2000-04-03,1597.2075515285333
2000-04-04,1570.6224072152686
2000-04-05,1545.30472716035
2000-04-06,1584.182513042655
2000-04-07,1622.9293297719478
2000-04-10,1595.809656626694
2000-04-11,1554.4203231902695
2000-04-12,1515.7063946721441
2000-04-13,1484.9235252979838
2000-04-14,1406.9380046304077
2000-04-17,1416.8201509766993
2000-04-18,1475.670333885872
2000-04-19,1488.8966109834091
2000-04-20,1490.1576117108466
2000-04-21,1495.3668450225875
2000-04-24,1477.3543864090689
2000-04-25,1531.3376511392564
2000-04-26,1536.5998802273248
2000-04-27,1560.5821746373913
2000-04-28,1577.9963516840637
2000-05-01,1600.8546006931522
2000-05-02,1590.7339793293252
2000-05-03,1579.4180588396425
2000-05-04,1580.4153123508836
2000-05-05,1597.8513225046963
2000-05-08,1570.6128808958626
2000-05-09,1526.9201463926217
2000-05-10,1468.8531494119065
2000-05-11,1490.8098625134508
2000-05-12,1509.8745326375113
2000-05-15,1508.2595035065808
2000-05-16,1553.900391129901
2000-05-17,1549.488334106232
2000-05-18,1523.2743503300217
2000-05-19,1475.895600777135
2000-05-22,1429.809563394529
2000-05-23,1394.9422115025643
2000-05-24,1399.1393149718613
2000-05-25,1410.3543999300744
2000-05-26,1385.4380111875719
2000-05-29,1389.9992808169397
2000-05-30,1437.326305544454
2000-05-31,1441.8024856603274
2000-06-01,1474.2673965274207
2000-06-02,1519.3283842477936
2000-06-05,1522.428898558269
2000-06-06,1494.9736904641086
2000-06-07,1502.8810779154533
2000-06-08,1504.357022220973
2000-06-09,1509.8837154945577
2000-06-12,1492.6228196112297
2000-06-13,1493.7088458821731
2000-06-14,1494.4125959395055
2000-06-15,1505.51146043693
2000-06-16,1495.5272514260607
2000-06-19,1519.3651164340736
2000-06-20,1538.34858657419
2000-06-21,1554.9953943330654
2000-06-22,1537.112530941479
2000-06-23,1521.2294578058988
2000-06-26,1525.0482122754888
2000-06-27,1512.2905470894264
2000-06-28,1520.1475528689589
2000-06-29,1493.571284299048
2000-06-30,1506.8283058595239
2000-07-03,1527.2692327879065
2000-07-04,1529.4748162163369
2000-07-05,1498.0226602011903
2000-07-06,1506.3979655915903
2000-07-07,1539.3600402467166
2000-07-10,1533.5825888988459
2000-07-11,1531.7791124953053
2000-07-12,1558.4591458943576
2000-07-13,1580.0541582251221
2000-07-14,1596.9088304182787
2000-07-17,1611.6594981305905
2000-07-18,1587.592471497203
2000-07-19,1579.5344042144065
2000-07-20,1601.4682104103583
2000-07-21,1565.5564944926878
2000-07-24,1543.447831076009
2000-07-25,1533.0545395858499
2000-07-26,1521.072088694839
2000-07-27,1492.9173594345266
2000-07-28,1466.9043067183984
2000-07-31,1483.230718221941
2000-08-01,1484.6790609478617
2000-08-02,1494.7176773812303
2000-08-03,1505.7456626984772
2000-08-04,1509.4689475089174
2000-08-07,1527.6375521518123
2000-08-08,1544.858406953484
2000-08-09,1547.4309409939644
2000-08-10,1516.2776100168019
2000-08-11,1526.3083901569712
2000-08-14,1545.106847722109
2000-08-15,1533.1889773784928
2000-08-16,1537.9138022495872
2000-08-17,1544.4810364779999
2000-08-18,1551.8662708965
2000-08-21,1559.4770454368597
2000-08-22,1568.9725019573086
2000-08-23,1583.8253478172537
2000-08-24,1581.5064469683946
2000-08-25,1587.4475742450559
2000-08-28,1605.1264149692295
2000-08-29,1609.3667234522195
2000-08-30,1610.5947054395199
2000-08-31,1636.1532853778565
2000-09-01,1640.401469018199
2000-09-04,1645.6591437984046
2000-09-05,1639.1816457396221
2000-09-06,1623.1093648479743
2000-09-07,1646.944698149604
2000-09-08,1630.3298660970443
2000-09-11,1615.2080475969744
2000-09-12,1603.6530557039093
2000-09-13,1601.4892480300723
2000-09-14,1619.0507386022218
2000-09-15,1597.6484570733714
2000-09-18,1581.7697327608544
2000-09-19,1603.8463448473947
2000-09-20,1612.8631013735128
2000-09-21,1588.1140158547998
2000-09-22,1532.828188605681
2000-09-25,1545.470260054026
2000-09-26,1517.0882860418865
2000-09-27,1506.272276077804
2000-09-28,1521.0207077207515
2000-09-29,1506.4957205737242
2000-10-02,1498.3749720758003
2000-10-03,1490.23789935784
2000-10-04,1502.4847996990252
2000-10-05,1504.0550382399947
2000-10-06,1475.206193761735
2000-10-09,1461.7220491651399
2000-10-10,1443.9972762393372
2000-10-11,1400.942581746428
2000-10-12,1389.0097892954423
2000-10-13,1439.5860184877622
2000-10-16,1459.1642570906442
2000-10-17,1428.060026916859
2000-10-18,1408.6202167881925
2000-10-19,1475.5268608673887
2000-10-20,1502.1464799766668
2000-10-23,1505.5726454544924
2000-10-24,1502.0834813669805
2000-10-25,1466.5176624912353
2000-10-26,1463.1205626184662
2000-10-27,1453.7020113612266
2000-10-30,1437.3188840294017
2000-10-31,1469.1241958242977
2000-11-01,1462.4987802365054
2000-11-02,1474.885052842906
2000-11-03,1475.1693894288394
2000-11-06,1480.9976808600468
2000-11-07,1479.6907713154294
2000-11-08,1451.672994465641
2000-11-09,1425.4439410182274
2000-11-10,1372.5423058273932
2000-11-13,1350.297380718862
2000-11-14,1398.5618519133889
2000-11-15,1410.1125209507838
2000-11-16,1384.6716029606603
2000-11-17,1383.1382996899777
2000-11-20,1349.331210795487
2000-11-21,1348.7473396952191
2000-11-22,1315.7097649423426
2000-11-23,1320.8212740501347
2000-11-24,1354.5997539286407
2000-11-27,1356.3483029257472
2000-11-28,1317.19334841696
2000-11-29,1301.9613590162498
2000-11-30,1259.3073722388779
2000-12-01,1272.035729233793
2000-12-04,1250.6300201465187
2000-12-05,1315.139705323683
2000-12-06,1307.1098675065048
2000-12-07,1287.3247193217553
2000-12-08,1320.1259112941354
2000-12-11,1356.2223431952734
2000-12-12,1339.9165965765699
2000-12-13,1320.5131641290047
2000-12-14,1283.7207021045458
2000-12-15,1242.892779412498
2000-12-18,1240.851215323466
2000-12-19,1225.4037914233652
2000-12-20,1156.3949941895341
2000-12-21,1141.1258995965666
2000-12-22,1163.8994277697473
2000-12-25,1168.0677957749904
2000-12-26,1160.2642423186508
2000-12-27,1170.7254061351803
2000-12-28,1181.0300744414376
2000-12-29,1158.5070298385958
2001-01-01,1158.5097710274542
2001-01-02,1108.8992218516933
2001-01-03,1153.7143843277966
2001-01-04,1155.2235259409003
2001-01-05,1121.1640933306098
2001-01-08,1114.0238070386938
2001-01-09,1121.3350039755942
2001-01-10,1130.1351292712573
2001-01-11,1141.436817934065
2001-01-12,1147.422670375564
2001-01-15,1154.5698499215894
2001-01-16,1156.1340720977612
2001-01-17,1185.9336449776374
2001-01-18,1191.420047790972
2001-01-19,1203.7168579090223
2001-01-22,1200.3242502350683
2001-01-23,1207.355649479723
2001-01-24,1228.3219246242795
2001-01-25,1220.2523683228362
2001-01-26,1215.2134864643376
2001-01-29,1226.2808925090333
2001-01-30,1223.349365177851
2001-01-31,1213.053880092031
2001-02-01,1201.104405938585
2001-02-02,1182.0285811927517
2001-02-05,1170.0731876926118
2001-02-06,1180.6153599240463
2001-02-07,1164.7778740437004
2001-02-08,1166.1586461959405
2001-02-09,1138.2754996511064
2001-02-12,1143.938624841394
2001-02-13,1141.2169656259675
2001-02-14,1140.8724440104866
2001-02-15,1172.949057655464
2001-02-16,1127.6463547135563
2001-02-19,1118.7787877507849
2001-02-20,1110.744502306719
2001-02-21,1088.5920482999352
2001-02-22,1085.6321038954118
2001-02-23,1078.818725866653
2001-02-26,1094.491537383719
2001-02-27,1072.6851037223407
2001-02-28,1055.8408752212247
2001-03-01,1043.03228557283
2001-03-02,1022.3974386980757
2001-03-05,1035.0613557563868
2001-03-06,1057.0651027138251
2001-03-07,1062.537154953698
2001-03-08,1049.3596085264755
2001-03-09,1022.7991484007167
2001-03-12,978.7477438483697
2001-03-13,993.8569637202102
2001-03-14,979.8005841953426
2001-03-15,987.6744153722002
2001-03-16,975.1923349759164
2001-03-19,984.3572389629508
2001-03-20,969.5997151212484
2001-03-21,964.7378744526063
2001-03-22,964.303919384704
2001-03-23,983.2460081489671
2001-03-26,1000.7861706261863
2001-03-27,1016.7418076448267
2001-03-28,999.7989524483329
2001-03-29,989.7519454211058
2001-03-30,990.0907815185946
2001-04-02,976.0280424637851
2001-04-03,937.4758448907875
2001-04-04,924.2226283731515
2001-04-05,971.802670790796
2001-04-06,955.6348554017076
2001-04-09,958.0439741126596
2001-04-10,993.8903475266543
2001-04-11,1008.3584189097402
2001-04-12,1017.0009614505632
2001-04-13,1017.1945588754535
2001-04-16,1015.7451629523841
2001-04-17,1021.1201255228359
2001-04-18,1080.8512946075093
2001-04-19,1089.3057811449623
2001-04-20,1069.3525743087007
2001-04-23,1051.745213210677
2001-04-24,1043.5018972738364
2001-04-25,1052.6640554410092
2001-04-26,1053.92586748106
2001-04-27,1076.0117963738803
2001-04-30,1091.8189323775098
2001-05-01,1104.2846795709318
2001-05-02,1112.8374170623415
2001-05-03,1091.4008543683117
2001-05-04,1101.0797077103641
2001-05-07,1106.4487240576495
2001-05-08,1110.7926142844078
2001-05-09,1099.707135595509
2001-05-10,1102.298932253564
2001-05-11,1100.2893140622082
2001-05-14,1091.6855790447955
2001-05-15,1091.7454523221904
2001-05-16,1101.6488093365383
2001-05-17,1118.2251757820738
2001-05-18,1124.1847603712783
2001-05-21,1149.052184359063
2001-05-22,1160.1171732672228
2001-05-23,1148.2567580408227
2001-05-24,1155.0121649404678
2001-05-25,1142.8919719653886
2001-05-28,1138.2480968261411
2001-05-29,1129.0651267152364
2001-05-30,1099.2838685234349
2001-05-31,1112.104194065017
2001-06-01,1117.858875411299
2001-06-04,1120.1848942997244
2001-06-05,1135.7348842519077
2001-06-06,1129.2249189089134
2001-06-07,1133.6020821200932
2001-06-08,1126.4543626709003
2001-06-11,1117.901924039029
2001-06-12,1098.8968638949666
2001-06-13,1090.0440753834323
2001-06-14,1065.7360921110644
2001-06-15,1053.1624370283569
2001-06-18,1044.1262136230366
2001-06-19,1048.5385664686812
2001-06-20,1059.7731776285507
2001-06-21,1065.6342975176044
2001-06-22,1059.6123044492535
2001-06-25,1048.533131828341
2001-06-26,1043.2668507543215
2001-06-27,1042.3202604658572
2001-06-28,1063.883098006363
2001-06-29,1073.3899622513097
2001-07-02,1080.3746533478468
2001-07-03,1075.7674737914945
2001-07-04,1071.6845733443763
2001-07-05,1061.8039640083232
2001-07-06,1028.0237857980908
2001-07-09,1026.5657176691313
2001-07-10,1008.452769816926
2001-07-11,995.9247650461982
2001-07-12,1029.6423690773327
2001-07-13,1034.380753362299
2001-07-16,1018.4277853755494
2001-07-17,1024.0371687698103
2001-07-18,995.0974964788388
2001-07-19,1006.2513210251421
2001-07-20,1000.2188440340486
2001-07-23,989.90322739026
2001-07-24,974.1002776986143
2001-07-25,975.4424999967722
2001-07-26,986.9916287777036
2001-07-27,996.565602438093
2001-07-30,993.5457435217504
2001-07-31,1002.4772633009273
2001-08-01,1007.0709677969527
2001-08-02,1012.1993181752226
2001-08-03,1001.9075764145907
2001-08-06,997.523823540568
2001-08-07,1000.8129235202218
2001-08-08,984.6800079241596
2001-08-09,964.4306830603824
2001-08-10,958.2436041863346
2001-08-13,956.6853573125851
2001-08-14,960.3907804187544
2001-08-15,943.1334118805764
2001-08-16,936.599053332473
2001-08-17,917.9367957368322
2001-08-20,921.1265110806426
2001-08-21,915.9474303087977
2001-08-22,913.5070372211048
2001-08-23,914.7424664597524
2001-08-24,933.3699813184708
2001-08-27,936.6744535091796
2001-08-28,921.6783143788939
2001-08-29,912.8780281670631
2001-08-30,894.9062404229549
2001-08-31,898.0319417912268
2001-09-03,893.2792204349896
2001-09-04,906.6108680959871
2001-09-05,898.157231221868
2001-09-06,875.479437499927
2001-09-07,850.7886281135684
2001-09-10,850.7549140179326
2001-09-11,831.6784867185308
2001-09-12,829.2966329831569
2001-09-13,831.2609915237225
2001-09-14,815.462976187651
2001-09-17,788.4375039390561
2001-09-18,781.202860091258
2001-09-19,768.7273232735143
2001-09-20,748.6065432668216
2001-09-21,739.1829072645522
2001-09-24,769.5680831670511
2001-09-25,772.4930485857659
2001-09-26,770.5221182979765
2001-09-27,776.0406820062345
2001-09-28,801.6434483071596
2001-10-01,792.904458194435
2001-10-02,800.7449559028702
2001-10-03,811.7743366586169
2001-10-04,827.4153431025411
2001-10-05,826.1693017018995
2001-10-08,823.3590573887617
2001-10-09,817.3262267101778
2001-10-10,838.5039187664435
2001-10-11,866.2726347631751
2001-10-12,863.3519802231276
2001-10-15,856.5522153288741
2001-10-16,862.2756531700427
2001-10-17,858.0290267622671
2001-10-18,852.0451093213688
2001-10-19,856.8252526484487
2001-10-22,873.1960182414862
2001-10-23,881.4807073193572
2001-10-24,883.1928845308121
2001-10-25,884.4891012828696
2001-10-26,893.0162160667999
2001-10-29,863.4090494029421
2001-10-30,843.0663909194216
2001-10-31,852.923520719858
2001-11-01,863.2832604822223
2001-11-02,866.7990966474586
2001-11-05,887.1007744510786
2001-11-06,899.0838063183468
2001-11-07,894.8573125495616
2001-11-08,906.6315575045332
2001-11-09,902.3602199774338
2001-11-12,896.3525637284822
2001-11-13,924.7782771730899
2001-11-14,928.315610076153
2001-11-15,936.0023132266484
2001-11-16,933.7974703465504
2001-11-19,949.728606783743
2001-11-20,933.7887980301213
2001-11-21,935.1064234878978
2001-11-22,935.7059295313788
2001-11-23,942.2638419779865
2001-11-26,951.1165862270054
2001-11-27,943.4331286978844
2001-11-28,923.9936027181261
2001-11-29,927.8230668906781
2001-11-30,923.0838374423483
2001-12-03,916.727833951142
2001-12-04,929.9459378807635
2001-12-05,959.2378608726548
2001-12-06,958.1630916779839
2001-12-07,948.8511815088902
2001-12-10,933.5053239432044
2001-12-11,933.1156286627138
2001-12-12,928.9243991796885
2001-12-13,908.5694368707299
2001-12-14,903.092701260792
2001-12-17,912.1497876055531
2001-12-18,918.871589033816
2001-12-19,918.9269848715879
2001-12-20,910.7856718425948
2001-12-21,925.2351284192554
2001-12-24,931.4701198612346
2001-12-25,930.8528622489944
2001-12-26,932.2273163346873
2001-12-27,935.0409779601891
2001-12-28,945.0727127616218
2001-12-31,931.4921171764423
2002-01-01,931.4923581027144
2002-01-02,920.5197941575111
2002-01-03,936.0575033429083
2002-01-04,947.0109034820726
2002-01-07,941.9248150397752
2002-01-08,937.8025060245508
2002-01-09,936.8112658347325
2002-01-10,929.1590906844755
2002-01-11,926.6753057809293
2002-01-14,913.066591246352
2002-01-15,917.794509231127
2002-01-16,910.1928681339652
2002-01-17,921.4224982478595
2002-01-18,911.416743741517
2002-01-21,909.1750108488744
2002-01-22,901.3019462369939
2002-01-23,904.7155764507944
2002-01-24,915.638401058538
2002-01-25,925.1020385338045
2002-01-28,930.3778232082251
2002-01-29,911.2754687542043
2002-01-30,911.9160146191866
2002-01-31,923.1627977554023
2002-02-01,917.1988100186263
2002-02-04,895.1571534845609
2002-02-05,885.0686320202541
2002-02-06,878.4785097957476
2002-02-07,877.7822030151626
2002-02-08,884.3147781923984
2002-02-11,892.1928090708947
2002-02-12,892.7254944593506
2002-02-13,903.2105807736076
2002-02-14,905.6483972166017
2002-02-15,892.6805483823287
2002-02-18,893.3024837360143
2002-02-19,872.3712438657132
2002-02-20,878.5034559576108
2002-02-21,873.0114311030032
2002-02-22,867.985089066765
2002-02-25,884.22316733867
2002-02-26,887.7397888778912
2002-02-27,896.9389216445766
2002-02-28,893.7340630454026
2002-03-01,910.7479848577979
2002-03-04,931.0256704027698
2002-03-05,928.274228115482
2002-03-06,932.2215825000839
2002-03-07,933.7422500674915
2002-03-08,946.5995722449884
2002-03-11,946.8333552551121
2002-03-12,938.7299376429261
2002-03-13,927.1956062576019
2002-03-14,923.8935378347317
2002-03-15,931.3359547424411
2002-03-18,933.9997719172084
2002-03-19,935.7617296970651
2002-03-20,921.1659650095603
2002-03-21,924.6769523706912
2002-03-22,923.2895930170835
2002-03-25,913.1363058390493
2002-03-26,915.3528866875108
2002-03-27,922.2033732926077
2002-03-28,928.5567829324929
2002-03-29,926.9261902292585
2002-04-01,921.3294701002606
2002-04-02,911.2523578211949
2002-04-03,907.3327066712953
2002-04-04,905.634298290628
2002-04-05,905.2183232104046
2002-04-08,906.226033112402
2002-04-09,898.9736498328267
2002-04-10,904.2869759587447
2002-04-11,882.0090830412304
2002-04-12,889.4656890456955
2002-04-15,888.5351982220378
2002-04-16,905.4940344525601
2002-04-17,902.9345462848572
2002-04-18,898.6761439832321
2002-04-19,898.6674774656486
2002-04-22,889.3738179695309
2002-04-23,883.5519908367583
2002-04-24,876.8533313435237
2002-04-25,870.3899168159363
2002-04-26,859.0432275722397
2002-04-29,851.4151498382392
2002-04-30,857.0383929297366
2002-05-01,857.5494581666555
2002-05-02,853.879985961291
2002-05-03,837.8523623471567
2002-05-06,825.8879040285744
2002-05-07,821.4339143039348
2002-05-08,852.9444470748758
2002-05-09,844.1164418827325
2002-05-10,828.4519242256781
2002-05-13,839.4806177626128
2002-05-14,861.3386103288964
2002-05-15,860.6023107644244
2002-05-16,862.1400522042406
2002-05-17,860.8237599258221
2002-05-20,853.3436719163598
2002-05-21,847.3868292827053
2002-05-22,840.4437795705533
2002-05-23,848.5274668609126
2002-05-24,840.6792416079159
2002-05-27,841.8773527343952
2002-05-28,830.6732398785224
2002-05-29,823.072222958878
2002-05-30,816.3128554291198
2002-05-31,818.8874981407519
2002-06-03,802.9547875962348
2002-06-04,794.6907032919778
2002-06-05,802.0594896219922
2002-06-06,787.2874658985628
2002-06-07,781.118051304781
2002-06-10,783.5188419481229
2002-06-11,777.1866347524291
2002-06-12,771.5610416691892
2002-06-13,763.4367008890401
2002-06-14,755.654541310891
2002-06-17,777.3184761476163
2002-06-18,773.1206492131474
