Date,EMU IMI GROWTH
1998-12-31,714.3558269399273
1999-01-01,714.6674090808915
1999-01-04,746.5281205474895
1999-01-05,753.4297463669751
1999-01-06,766.0395586241823
1999-01-07,757.639265566598
1999-01-08,759.8038629366347
1999-01-11,749.977120640032
1999-01-12,737.7318137706087
1999-01-13,704.3773664858006
1999-01-14,711.1372425162418
1999-01-15,723.1654060009251
1999-01-18,739.4922448077632
1999-01-19,737.6223371690226
1999-01-20,744.9483163737029
1999-01-21,738.6303731733424
1999-01-22,718.8346271396972
1999-01-25,720.2048243178248
1999-01-26,723.4125719643122
1999-01-27,729.4010240161595
1999-01-28,737.5713432595766
1999-01-29,739.8586578535043
1999-02-01,747.8706340885667
1999-02-02,741.7781662492089
1999-02-03,736.2680809765587
1999-02-04,734.3289503640015
1999-02-05,732.2288448676162
1999-02-08,726.4803815317377
1999-02-09,709.0230961012888
1999-02-10,704.6991919754474
1999-02-11,712.6353519719106
1999-02-12,718.2630877144595
1999-02-15,720.0202312867856
1999-02-16,718.3446116779915
1999-02-17,710.8260776751359
1999-02-18,713.1780055019404
1999-02-19,717.945971032356
1999-02-22,728.0562787638685
1999-02-23,736.2744846135532
1999-02-24,743.6352070876964
1999-02-25,732.5834001904237
1999-02-26,726.2160669949257
1999-03-01,716.2844266173516
1999-03-02,716.6211481540329
1999-03-03,708.0131871499701
1999-03-04,711.6675798894707
1999-03-05,727.5934315475067
1999-03-08,724.827676331844
1999-03-09,726.4405440804204
1999-03-10,722.5523479052297
1999-03-11,727.1619643462518
1999-03-12,734.0541802260447
1999-03-15,734.7796370396884
1999-03-16,735.5559487864844
1999-03-17,731.6354432012328
1999-03-18,729.1897427689515
1999-03-19,736.2386524205773
1999-03-22,730.8028350330752
1999-03-23,714.6513433503846
1999-03-24,705.9206417622717
1999-03-25,718.875246274289
1999-03-26,713.5770310780816
1999-03-29,720.9152587179766
1999-03-30,720.2723081742192
1999-03-31,726.270647458642
1999-04-01,724.9878034235126
1999-04-02,725.876224669639
1999-04-05,725.413507080659
1999-04-06,736.6702934953363
1999-04-07,739.3155783174307
1999-04-08,741.7931226311629
1999-04-09,745.8757189907687
1999-04-12,744.0371452238579
1999-04-13,751.4213006476731
1999-04-14,748.0154267008612
1999-04-15,740.6641266233494
1999-04-16,733.5557869604191
1999-04-19,741.2991173042731
1999-04-20,724.1768880021589
1999-04-21,733.1122537528252
1999-04-22,739.6808374169416
1999-04-23,736.1585041381048
1999-04-26,738.9373198913854
1999-04-27,751.1934624126806
1999-04-28,749.8017387761213
1999-04-29,746.5088053512159
1999-04-30,751.6072886013652
1999-05-03,755.4566091131675
1999-05-04,753.6172270328931
1999-05-05,747.183075909009
1999-05-06,743.582612542921
1999-05-07,743.0862283203039
1999-05-10,743.3546250552115
1999-05-11,744.639319759537
1999-05-12,744.2954532207139
1999-05-13,747.5783246326181
1999-05-14,738.4004426008497
1999-05-17,725.6850893257608
1999-05-18,734.5203286312459
1999-05-19,743.851784286574
1999-05-20,750.2247619570627
1999-05-21,752.681585903623
1999-05-24,748.3515239190791
1999-05-25,742.5289536004178
1999-05-26,741.5074343805796
1999-05-27,734.5855725767185
1999-05-28,733.139032978353
1999-05-31,735.155551903157
1999-06-01,733.9676290602362
1999-06-02,733.2955110180251
1999-06-03,738.7810244639855
1999-06-04,742.5931363006955
1999-06-07,750.512387155504
1999-06-08,752.601804329623
1999-06-09,756.6860478770873
1999-06-10,749.321646247596
1999-06-11,754.5671703949887
1999-06-14,749.0830463894322
1999-06-15,751.7422409989188
1999-06-16,760.394014793417
1999-06-17,764.1634192643866
1999-06-18,767.6029008038872
1999-06-21,777.2695069669422
1999-06-22,776.0973062459154
1999-06-23,769.1348839243988
1999-06-24,761.5427263404708
1999-06-25,758.7995223712651
1999-06-28,760.8324727296986
1999-06-29,765.4438017946659
1999-06-30,765.8960568074411
1999-07-01,781.6951698535327
1999-07-02,785.9098844076319
1999-07-05,798.9871021304532
1999-07-06,797.038759693629
1999-07-07,794.1340342422187
1999-07-08,790.641083001726
1999-07-09,793.1573100780059
1999-07-12,794.3574339358195
1999-07-13,784.5954244577881
1999-07-14,787.3561043319321
1999-07-15,795.0151648804726
1999-07-16,795.0922508072305
1999-07-19,797.7368330404585
1999-07-20,783.6937038886542
1999-07-21,772.9052044353405
1999-07-22,766.4725438799161
