Date,EAFE ex UK IMI GROWTH
1999-11-03,1023.7234622105042
1999-11-04,1040.7635916443646
1999-11-05,1042.039986584531
1999-11-08,1044.2140585424338
1999-11-09,1047.6951773531339
1999-11-10,1061.08068339052
1999-11-11,1072.5487050625866
1999-11-12,1085.039010606792
1999-11-15,1100.1900260531133
1999-11-16,1092.3808597411398
1999-11-17,1085.0575249967367
1999-11-18,1103.5188477120707
1999-11-19,1109.6514792112125
1999-11-22,1116.818907994187
1999-11-23,1121.351110325302
1999-11-24,1131.7595383231167
1999-11-25,1143.4702363212498
1999-11-26,1173.9920263455692
1999-11-29,1187.9986856279493
1999-11-30,1166.1104812749554
1999-12-01,1146.732991473501
1999-12-02,1139.6817017934948
1999-12-03,1167.2757689293746
1999-12-06,1173.6464429248458
1999-12-07,1182.515052756263
1999-12-08,1180.2227173489214
1999-12-09,1185.123866720806
1999-12-10,1187.0035805258658
1999-12-13,1189.3495999508693
1999-12-14,1189.6767894315042
1999-12-15,1180.999728623715
1999-12-16,1182.30934989487
1999-12-17,1198.0214943680053
1999-12-20,1203.2862076102651
1999-12-21,1202.6505681006536
1999-12-22,1230.2263661335987
1999-12-23,1237.9890230181993
1999-12-24,1257.354361917959
1999-12-27,1258.7588728988783
1999-12-28,1283.4868268130663
1999-12-29,1298.8880827043788
1999-12-30,1315.6339820038336
1999-12-31,1315.6653488048394
2000-01-03,1315.9417820738875
2000-01-04,1272.1150243303048
2000-01-05,1204.5294558131563
2000-01-06,1173.1000327477866
2000-01-07,1185.0283183241681
2000-01-10,1202.7208314766913
2000-01-11,1231.5292180074568
2000-01-12,1225.2441972139939
2000-01-13,1229.062310179277
2000-01-14,1250.412787885857
2000-01-17,1280.0679785486618
2000-01-18,1253.2908446284196
2000-01-19,1233.191770132205
2000-01-20,1238.2634411138515
2000-01-21,1236.3309079681023
2000-01-24,1249.3019432861192
2000-01-25,1235.8861753785732
2000-01-26,1261.8136356716466
2000-01-27,1294.2686101315423
2000-01-28,1306.5435242097594
2000-01-31,1283.4158576126683
2000-02-01,1297.932580777519
2000-02-02,1319.0631482871686
2000-02-03,1341.158151360324
2000-02-04,1363.8901323002738
2000-02-07,1362.9140343540714
2000-02-08,1365.3528331392174
2000-02-09,1372.4564741916286
2000-02-10,1376.4620848417044
2000-02-11,1386.3811154133236
2000-02-14,1387.8426785406195
2000-02-15,1363.9191673020055
2000-02-16,1360.5564628890706
2000-02-17,1370.4598773133948
2000-02-18,1376.9609607902676
2000-02-21,1355.0722601360576
2000-02-22,1327.0578786818576
2000-02-23,1340.988024572678
2000-02-24,1363.957667737166
2000-02-25,1403.1185571538867
2000-02-28,1412.5377706770703
2000-02-29,1415.532419025622
2000-03-01,1434.199844121656
2000-03-02,1452.8447035193278
2000-03-03,1451.7015443201635
2000-03-06,1443.6988485315144
2000-03-07,1446.5754966367892
2000-03-08,1431.8809920079652
2000-03-09,1423.3221423075804
2000-03-10,1427.4880174804466
2000-03-13,1364.37102025817
2000-03-14,1379.662086540646
2000-03-15,1361.4399879254836
2000-03-16,1369.956804167081
2000-03-17,1395.7012943356428
2000-03-20,1406.2998852173007
2000-03-21,1393.2923898787715
2000-03-22,1395.5778832374042
2000-03-23,1375.8662021133157
2000-03-24,1384.625140457283
2000-03-27,1385.782962221532
2000-03-28,1407.8807132162488
2000-03-29,1433.9198646563489
2000-03-30,1395.8379659531756
2000-03-31,1397.2480542308513
2000-04-03,1364.2615992192884
2000-04-04,1337.3993462968713
2000-04-05,1299.6881082716836
2000-04-06,1326.72964295938
2000-04-07,1351.794764297682
2000-04-10,1361.5816417199417
2000-04-11,1327.2307554466986
2000-04-12,1327.594491158218
2000-04-13,1299.3078165915504
2000-04-14,1269.6141329508396
2000-04-17,1218.5150192027806
2000-04-18,1244.2776115371232
2000-04-19,1274.7693382948623
2000-04-20,1284.260925545238
2000-04-21,1296.0182621066076
2000-04-24,1299.8805526259305
2000-04-25,1307.5624394772817
2000-04-26,1328.2598836515394
2000-04-27,1323.2980484449733
2000-04-28,1341.252330456474
2000-05-01,1353.9318893413454
2000-05-02,1380.311819560835
2000-05-03,1373.8130703186198
2000-05-04,1377.678529972028
2000-05-05,1380.257374657226
2000-05-08,1366.4371317285313
2000-05-09,1326.178526361169
2000-05-10,1290.4577017019712
2000-05-11,1283.428575857149
2000-05-12,1306.3105855144954
2000-05-15,1286.9229237022466
2000-05-16,1323.4386409647557
2000-05-17,1315.1477565978073
2000-05-18,1300.266225968398
2000-05-19,1261.6416458511092
2000-05-22,1202.980512118728
2000-05-23,1204.4300174762059
2000-05-24,1176.2136770002448
2000-05-25,1207.6319978474535
2000-05-26,1196.5653291263345
2000-05-29,1209.1684989844114
2000-05-30,1222.1212162542377
2000-05-31,1231.0356952101724
2000-06-01,1242.2279591535664
2000-06-02,1274.9133057470153
2000-06-05,1287.830378584762
2000-06-06,1280.701023944392
2000-06-07,1269.611100937218
2000-06-08,1273.6515231788956
2000-06-09,1274.4994627376764
2000-06-12,1274.77392452042
2000-06-13,1254.4215326555188
2000-06-14,1259.904766129559
2000-06-15,1243.640078818977
2000-06-16,1233.9866542755124
2000-06-19,1241.5075878574253
2000-06-20,1266.4512667726337
2000-06-21,1271.7061666870472
2000-06-22,1271.1300434796065
2000-06-23,1265.747946795618
2000-06-26,1252.1334230180546
2000-06-27,1252.9948504981462
2000-06-28,1252.9085341041794
2000-06-29,1230.7353325056174
2000-06-30,1231.7660871158628
2000-07-03,1247.678226539001
2000-07-04,1249.0235157780075
2000-07-05,1239.9825795753113
2000-07-06,1230.0670445225437
2000-07-07,1250.8874005006458
2000-07-10,1257.6928878685262
2000-07-11,1254.2875075918994
2000-07-12,1255.837742507468
2000-07-13,1264.5571983525888
2000-07-14,1272.795022683191
2000-07-17,1281.8999016342216
2000-07-18,1265.7074628916582
2000-07-19,1265.1703957003517
2000-07-20,1273.3740894328573
2000-07-21,1248.7360642977521
2000-07-24,1241.2418276883027
2000-07-25,1226.2834521355403
2000-07-26,1224.9273519530777
2000-07-27,1197.1193886372826
2000-07-28,1181.4565651362266
2000-07-31,1188.4747137626264
2000-08-01,1200.0414842432597
2000-08-02,1204.8955514521103
2000-08-03,1186.5848191906186
2000-08-04,1185.9181614043348
2000-08-07,1196.4895190017758
2000-08-08,1205.2290421425548
2000-08-09,1219.9440814207715
2000-08-10,1215.2767404428196
2000-08-11,1215.7402865423448
2000-08-14,1221.0042112814872
2000-08-15,1219.475341439514
2000-08-16,1225.1911583417602
2000-08-17,1214.5009986129578
2000-08-18,1218.9652495586924
2000-08-21,1216.0904615401942
2000-08-22,1225.187606399723
2000-08-23,1229.841625619756
2000-08-24,1228.4724103097676
2000-08-25,1243.4794440942842
2000-08-28,1259.2773954036757
2000-08-29,1259.8923711914945
2000-08-30,1254.0321057236981
2000-08-31,1263.4877482820143
2000-09-01,1279.814031695627
2000-09-04,1291.6039066286933
2000-09-05,1286.0933555899785
2000-09-06,1280.1474970522863
2000-09-07,1289.8056686487196
2000-09-08,1287.0844862742458
2000-09-11,1274.0891150857424
2000-09-12,1265.8864922207197
2000-09-13,1256.7645175387727
2000-09-14,1269.9881363467232
2000-09-15,1263.3638911434614
2000-09-18,1252.9495864808914
2000-09-19,1252.4811368969188
2000-09-20,1258.2869889942306
2000-09-21,1237.0952277702575
2000-09-22,1193.1319284000444
2000-09-25,1216.5642724977426
2000-09-26,1200.058761420051
2000-09-27,1191.6077870557253
2000-09-28,1178.3955439279791
2000-09-29,1184.3477590419227
2000-10-02,1196.0909206627755
2000-10-03,1203.7074132116036
2000-10-04,1195.300090371665
2000-10-05,1200.488694305972
2000-10-06,1189.1595197925797
2000-10-09,1169.1780791224817
2000-10-10,1163.8584728385104
2000-10-11,1131.2010803728251
2000-10-12,1131.9743348311292
2000-10-13,1136.4038339468643
2000-10-16,1150.7784067964635
2000-10-17,1137.4389503514465
2000-10-18,1112.2656433520008
2000-10-19,1134.7279078863432
2000-10-20,1152.6739990770602
2000-10-23,1153.528846204821
2000-10-24,1168.2397036707816
2000-10-25,1163.7365562206467
2000-10-26,1153.0784110331088
2000-10-27,1151.190662220896
2000-10-30,1142.8354019716971
2000-10-31,1138.9409550211717
2000-11-01,1158.3910833818948
2000-11-02,1160.9890139625736
2000-11-03,1166.5943385433907
2000-11-06,1179.6692445401932
2000-11-07,1176.1859129705101
2000-11-08,1170.663547114509
2000-11-09,1149.7537203717966
2000-11-10,1123.1441086886596
2000-11-13,1099.0021258862669
2000-11-14,1119.7745594958726
2000-11-15,1129.8206429901193
2000-11-16,1116.5574200240485
2000-11-17,1110.2097412595922
2000-11-20,1092.1260413659686
2000-11-21,1089.1012194951556
2000-11-22,1067.180565032409
2000-11-23,1072.9705450507006
2000-11-24,1083.0706948327531
2000-11-27,1094.348916750335
2000-11-28,1083.5316484347254
2000-11-29,1069.6305053127653
2000-11-30,1050.3670707068711
2000-12-01,1060.9359808476709
2000-12-04,1044.4460318026731
2000-12-05,1064.9776409028277
2000-12-06,1077.2954015219966
2000-12-07,1065.014925191139
2000-12-08,1065.319087212943
2000-12-11,1088.891086220877
2000-12-12,1084.932969442038
2000-12-13,1074.8915432593778
2000-12-14,1053.3551308933936
2000-12-15,1024.1227512216294
2000-12-18,1023.5285304548051
2000-12-19,1021.3496774243787
2000-12-20,978.4698676404706
2000-12-21,957.6683170502629
2000-12-22,960.3540869840891
2000-12-25,969.2736878492551
2000-12-26,965.0984241155586
2000-12-27,967.1355707232801
2000-12-28,969.4583303917319
2000-12-29,966.2997405904022
2001-01-01,966.2938609590998
2001-01-02,950.1970629934674
2001-01-03,936.9297355989753
2001-01-04,952.8866290441149
2001-01-05,947.0577748413183
2001-01-08,940.8436673489105
2001-01-09,930.3563756518702
2001-01-10,923.7684436955933
2001-01-11,921.3595056442668
2001-01-12,934.8159119812955
2001-01-15,939.3712539410103
2001-01-16,941.015279480051
2001-01-17,968.6233770565822
2001-01-18,972.2388627402877
2001-01-19,981.0893433605121
2001-01-22,981.066261104565
2001-01-23,972.0372829616471
2001-01-24,980.3359916285323
2001-01-25,986.4124811871518
2001-01-26,978.3204084379738
2001-01-29,978.2230809564237
2001-01-30,976.3892180908007
2001-01-31,982.7990440769503
2001-02-01,972.2786010669776
2001-02-02,963.6980826288814
2001-02-05,951.4794478953276
2001-02-06,958.845290611865
2001-02-07,949.9323212190347
2001-02-08,950.4064173934507
2001-02-09,936.4466577325508
2001-02-12,939.5781679708821
2001-02-13,939.5206061385563
2001-02-14,924.2039154322229
2001-02-15,943.9722533693771
2001-02-16,925.3699628925349
2001-02-19,915.8210870557996
2001-02-20,920.2653197278588
2001-02-21,906.9979057580974
2001-02-22,900.837429223894
2001-02-23,891.4626228466507
2001-02-26,899.994944961451
2001-02-27,895.5582527807799
2001-02-28,885.9598532580826
2001-03-01,868.461759320159
2001-03-02,855.1395758307175
2001-03-05,861.0433718594234
2001-03-06,881.9549779563156
2001-03-07,885.4133582371179
2001-03-08,875.4796601372706
2001-03-09,866.6553541308701
2001-03-12,838.454338017752
2001-03-13,829.0434966882243
2001-03-14,819.5564105422241
2001-03-15,831.3532907009159
2001-03-16,826.2854542677279
2001-03-19,821.9666682283652
2001-03-20,828.0311546503307
2001-03-21,831.3455448901494
2001-03-22,809.921798283631
2001-03-23,833.2343583785258
2001-03-26,861.4956882432117
2001-03-27,866.8086250544036
2001-03-28,868.1341710287043
2001-03-29,852.6610654217607
2001-03-30,845.3935284850379
2001-04-02,838.2517604543947
2001-04-03,820.571239669647
2001-04-04,818.4896803303948
2001-04-05,841.8649434137924
2001-04-06,839.3505365761494
2001-04-09,834.4189908322286
2001-04-10,848.4864960687648
2001-04-11,864.4826180451342
2001-04-12,868.2094025486729
2001-04-13,868.6373160007903
2001-04-16,867.6929113804075
2001-04-17,860.8876797596585
2001-04-18,898.4966348525875
2001-04-19,903.9942327439517
2001-04-20,887.5022469626637
2001-04-23,882.7612124540992
2001-04-24,882.8907592653709
2001-04-25,883.527440725892
2001-04-26,889.3017634343819
2001-04-27,898.6170080442711
2001-04-30,912.3511627705466
2001-05-01,924.6082321073296
2001-05-02,929.9463382554611
2001-05-03,921.9883668422648
2001-05-04,921.0120779234666
2001-05-07,932.7113783776757
2001-05-08,927.1151390676447
2001-05-09,917.5581131205762
2001-05-10,924.3068647568296
2001-05-11,923.6735742100218
2001-05-14,912.1940196597869
2001-05-15,916.8799387393128
2001-05-16,905.1605873932045
2001-05-17,920.5441967284798
2001-05-18,921.5165625725101
2001-05-21,929.5360170185738
2001-05-22,938.979242979591
2001-05-23,939.6109034784156
2001-05-24,940.820525594961
2001-05-25,932.1714302303174
2001-05-28,927.9390492400794
2001-05-29,927.619788080871
2001-05-30,907.4843698463844
2001-05-31,909.0643682490277
2001-06-01,907.1709963182886
2001-06-04,907.5375576434768
2001-06-05,912.2381390815247
2001-06-06,909.9537651565859
2001-06-07,910.1419905011855
2001-06-08,910.6078647378229
2001-06-11,902.5561401366956
2001-06-12,873.9062895203422
2001-06-13,876.7371472502299
2001-06-14,865.8376333160912
2001-06-15,853.3196477170221
2001-06-18,844.4602994910196
2001-06-19,845.9638219980228
2001-06-20,842.2754263181204
2001-06-21,845.0069483586304
2001-06-22,850.4555310562591
2001-06-25,842.8706979014281
2001-06-26,835.0913358166412
2001-06-27,832.134435434978
2001-06-28,837.5840575119635
2001-06-29,852.6257034873965
2001-07-02,856.0342186062786
2001-07-03,852.3928377097242
2001-07-04,843.9580565533444
2001-07-05,836.0258304264119
2001-07-06,814.8819933121098
2001-07-09,810.0123484628966
2001-07-10,807.3029572434606
2001-07-11,796.1822421583299
2001-07-12,812.7714882781235
2001-07-13,812.2289971607148
2001-07-16,806.1280588780751
2001-07-17,799.1813839125102
2001-07-18,781.9828512646498
2001-07-19,793.1110880167595
2001-07-20,786.9720316217878
2001-07-23,781.8115482360201
2001-07-24,777.8085673931196
2001-07-25,771.9551044865176
2001-07-26,776.3974234225132
2001-07-27,783.0000653646355
2001-07-30,781.0872264861073
2001-07-31,792.9299787795849
2001-08-01,800.0800746689589
2001-08-02,809.2718327379969
2001-08-03,801.4274230797233
2001-08-06,801.5098050611906
2001-08-07,802.7815984367303
2001-08-08,796.7646190441689
2001-08-09,773.219070115449
2001-08-10,766.9444263311161
2001-08-13,765.15749457545
2001-08-14,778.2347213246243
2001-08-15,773.5688459258657
2001-08-16,760.7384453467379
2001-08-17,750.5149231423333
2001-08-20,743.9590347522634
2001-08-21,750.0980563396098
2001-08-22,745.8980278385983
2001-08-23,744.3202139199162
2001-08-24,751.6999455981249
2001-08-27,756.9409765152412
2001-08-28,746.0518486494369
2001-08-29,741.5952596141622
2001-08-30,728.6966735134407
2001-08-31,728.0637692640933
2001-09-03,715.5776523111111
2001-09-04,729.9562209498793
2001-09-05,714.7559814891486
2001-09-06,701.036877448224
2001-09-07,686.8114945425808
2001-09-10,676.784325856639
2001-09-11,653.915438977918
2001-09-12,641.4630252656541
2001-09-13,647.7814208188958
2001-09-14,634.4140844574174
2001-09-17,631.4815058482983
2001-09-18,633.1527742328376
2001-09-19,632.4889836863092
2001-09-20,617.7882731598953
2001-09-21,604.4698107356572
2001-09-24,622.4288723634107
2001-09-25,630.7427786251126
2001-09-26,632.6665293041646
2001-09-27,634.8258442574291
2001-09-28,654.6675305979594
2001-10-01,647.7140987562555
2001-10-02,654.3876318576617
2001-10-03,649.3872353151263
2001-10-04,671.0793130772635
2001-10-05,668.8006405947576
2001-10-08,670.1042196707517
2001-10-09,666.6702118517032
2001-10-10,674.3587525200771
2001-10-11,692.8207514332967
2001-10-12,693.4391674135525
2001-10-15,683.9607980574359
2001-10-16,689.8706622733132
2001-10-17,704.6670664713281
2001-10-18,694.7821512075581
2001-10-19,692.441085336496
2001-10-22,701.374229957128
2001-10-23,716.2339302073074
2001-10-24,719.3168771186315
2001-10-25,710.3856547768968
2001-10-26,719.4136396941228
2001-10-29,705.0717685894545
2001-10-30,687.6474031609595
2001-10-31,693.3863919749957
2001-11-01,695.7879815382147
2001-11-02,696.2459936220566
2001-11-05,710.4242080260697
2001-11-06,715.777131527926
2001-11-07,712.7481791478141
2001-11-08,725.4468478431751
2001-11-09,717.5770173050529
2001-11-12,706.3477943288455
2001-11-13,723.205148926765
2001-11-14,727.6877030023676
2001-11-15,739.5510787981283
2001-11-16,744.2308744347239
2001-11-19,753.6385071672089
2001-11-20,742.6780733949622
2001-11-21,740.3355818304447
2001-11-22,744.6930709143967
2001-11-23,743.5918481201363
2001-11-26,751.1048000961315
2001-11-27,744.0200848216991
2001-11-28,731.0471878315293
2001-11-29,726.8441288051223
2001-11-30,729.0832719432268
2001-12-03,722.2643040435827
2001-12-04,729.4906874697667
2001-12-05,750.7682410669563
2001-12-06,752.9229694997862
2001-12-07,746.5464379321978
2001-12-10,733.2967213082276
2001-12-11,731.913639300825
2001-12-12,730.3464989589029
2001-12-13,714.506461256304
2001-12-14,703.6554020825718
2001-12-17,709.8043345791905
2001-12-18,710.6129079421622
2001-12-19,708.1684803261983
2001-12-20,707.9865433846492
2001-12-21,712.2540865229755
2001-12-24,713.9761439061728
2001-12-25,712.6356099394022
2001-12-26,709.4779191682583
2001-12-27,717.6218412789317
2001-12-28,726.747493611039
2001-12-31,724.6572307224009
2002-01-01,724.6654530058407
2002-01-02,716.4030941591774
2002-01-03,726.6171578254134
2002-01-04,736.370290166123
2002-01-07,734.5627758682383
2002-01-08,723.3195591276192
2002-01-09,724.5323290718009
2002-01-10,714.5800845472706
2002-01-11,716.0086424965565
2002-01-14,704.7192324384685
2002-01-15,704.7174002938183
2002-01-16,700.0955885412362
2002-01-17,706.362425834339
2002-01-18,706.5154986791879
2002-01-21,701.9739663988188
2002-01-22,697.2816398424594
2002-01-23,696.9213414675949
2002-01-24,705.2586971438733
2002-01-25,708.8517451604768
2002-01-28,716.6172763034762
2002-01-29,708.2722774234863
2002-01-30,698.05309845976
2002-01-31,703.9125777505104
2002-02-01,699.2620435177367
2002-02-04,690.8452692505521
2002-02-05,678.4321581240453
2002-02-06,672.6185168028695
2002-02-07,679.8651945979932
2002-02-08,677.8977788524307
2002-02-11,683.5079102137031
2002-02-12,688.0146208715178
2002-02-13,693.3893004396716
2002-02-14,700.864371221571
2002-02-15,694.0688595846334
2002-02-18,692.2246684209844
2002-02-19,677.8536866130456
2002-02-20,674.9900699166192
2002-02-21,683.4940174290076
2002-02-22,676.6048474147229
2002-02-25,683.0223433881372
2002-02-26,685.3516652220092
2002-02-27,698.4080494661978
2002-02-28,701.9337478227386
2002-03-01,708.7590774181173
2002-03-04,731.7743939408731
2002-03-05,731.6182415092305
2002-03-06,733.6222770077436
2002-03-07,749.1770516159576
2002-03-08,755.5169476655942
2002-03-11,756.7651310880894
2002-03-12,743.6551361596562
2002-03-13,734.4991763804553
2002-03-14,738.340205353656
2002-03-15,743.3146278697047
2002-03-18,742.7543566056647
2002-03-19,747.1314423956519
2002-03-20,739.3644887932527
2002-03-21,737.7597910512513
2002-03-22,735.6045563109684
2002-03-25,731.7475024660664
2002-03-26,731.7583239933118
2002-03-27,736.5699416221623
2002-03-28,742.4735970533098
2002-03-29,738.9044738396
2002-04-01,733.9924930703381
2002-04-02,732.8743628151659
2002-04-03,735.4763640686054
2002-04-04,733.2897507070961
2002-04-05,733.378621562196
2002-04-08,728.8252438549143
2002-04-09,726.282637302926
2002-04-10,728.0189428804888
2002-04-11,717.7725433689644
2002-04-12,716.0157051223837
2002-04-15,721.129383841192
2002-04-16,732.800384806018
2002-04-17,737.3082871084174
2002-04-18,733.9526890665582
2002-04-19,731.5895817107388
2002-04-22,730.5773697075684
2002-04-23,729.7109360668294
2002-04-24,725.166780686589
2002-04-25,721.9373741700149
2002-04-26,719.2501051187334
2002-04-29,715.7600718385082
2002-04-30,715.8136870628514
2002-05-01,717.3718411886434
2002-05-02,713.6201295127003
2002-05-03,706.992095052633
2002-05-06,704.8217335148496
2002-05-07,697.4252879780142
2002-05-08,708.7192937272023
2002-05-09,709.9412251434691
2002-05-10,702.6017039646845
2002-05-13,704.3839765963723
2002-05-14,710.6000093636598
2002-05-15,717.7387891643757
2002-05-16,719.3197503644135
2002-05-17,720.4681449082066
2002-05-20,719.893661352246
2002-05-21,721.2868796981536
2002-05-22,714.9477649560512
2002-05-23,714.3823000038993
2002-05-24,714.2774612340603
2002-05-27,714.6688762451073
2002-05-28,710.0824468121398
2002-05-29,706.8800342019433
2002-05-30,700.7919914192719
2002-05-31,702.9656894967156
2002-06-03,700.4214974444427
2002-06-04,683.3311898301691
2002-06-05,684.0940522239381
2002-06-06,680.8945123684048
2002-06-07,670.5925619887117
2002-06-10,670.1405529097921
2002-06-11,674.0279508400508
2002-06-12,660.2069717533814
2002-06-13,653.3937277496
2002-06-14,640.6704476114469
2002-06-17,649.5745067347382
2002-06-18,650.3803027267958
2002-06-19,637.30072751509
2002-06-20,629.6668763216778
2002-06-21,624.3578948911568
2002-06-24,612.6363576644186
2002-06-25,623.630844694167
2002-06-26,607.6051813974045
2002-06-27,618.1612692470818
2002-06-28,637.8062283080557
2002-07-01,637.2596707848406
2002-07-02,625.6697829008032
2002-07-03,620.711578519891
2002-07-04,626.9587708257984
2002-07-05,647.1368475730393
2002-07-08,644.5554531139894
2002-07-09,642.9367013226462
