Date,EUROPE ex UK IMI GROWTH
1999-06-18,756.112237486315
1999-06-21,765.6706325504172
1999-06-22,762.9843135485609
1999-06-23,755.983105518087
1999-06-24,749.1020064439508
1999-06-25,745.6183715572439
1999-06-28,747.6527249180945
1999-06-29,752.5831792834811
1999-06-30,750.8406513983183
1999-07-01,766.0948468422567
1999-07-02,771.8953451502913
1999-07-05,783.5139354238444
1999-07-06,780.6615122294244
1999-07-07,775.8626939260602
1999-07-08,772.9083676752944
1999-07-09,774.2943787082567
1999-07-12,775.6449741292091
1999-07-13,766.4847363485267
1999-07-14,768.530842739624
1999-07-15,775.0733214870816
1999-07-16,774.074475700515
1999-07-19,776.5776917419962
1999-07-20,763.8871622324465
1999-07-21,755.1226611434349
1999-07-22,748.6611400634996
1999-07-23,742.9162930520775
1999-07-26,735.6861379788828
1999-07-27,737.7681783312204
1999-07-28,737.4006618050657
1999-07-29,723.2792944643694
1999-07-30,731.873398474667
1999-08-02,730.5403698062319
1999-08-03,728.6656808971948
1999-08-04,726.0120545679495
1999-08-05,709.5249884646628
1999-08-06,710.7185640863141
1999-08-09,720.0842681447541
1999-08-10,711.0315661133914
1999-08-11,717.185787284733
1999-08-12,731.5350704425049
1999-08-13,740.4273573707114
1999-08-16,746.110407478906
1999-08-17,751.1912430241194
1999-08-18,749.6668804423211
1999-08-19,741.6755513745512
1999-08-20,749.3682134458512
1999-08-23,757.2357302127705
1999-08-24,758.5459655783337
1999-08-25,769.356036480196
1999-08-26,771.2629908180417
1999-08-27,773.8731400778696
1999-08-30,772.8544723244041
1999-08-31,760.4710767084425
1999-09-01,765.8235344464898
1999-09-02,754.9987004209537
1999-09-03,770.4505673599006
1999-09-06,778.4264022854951
1999-09-07,778.8091854860915
1999-09-08,777.7146433119939
1999-09-09,782.5769679789594
1999-09-10,786.507862586054
1999-09-13,783.9114437359341
1999-09-14,779.3334808712709
1999-09-15,778.0670823233708
1999-09-16,773.314516259411
1999-09-17,775.674789318824
1999-09-20,780.4514938879387
1999-09-21,772.1214948865359
1999-09-22,768.49210669355
1999-09-23,773.8081449384533
1999-09-24,760.591422817706
1999-09-27,765.3409604882382
1999-09-28,759.8020822638969
1999-09-29,756.3530880602564
1999-09-30,756.7961555175423
1999-10-01,753.6771830798044
1999-10-04,762.7548080973893
1999-10-05,769.5381961545165
1999-10-06,773.2197267278938
1999-10-07,778.624418298279
1999-10-08,780.1865289454558
1999-10-11,783.5798984736449
1999-10-12,778.6048710095324
1999-10-13,771.2611926809141
1999-10-14,765.0366176148752
1999-10-15,752.5823217943004
1999-10-18,742.4490505968355
1999-10-19,755.8391894159926
1999-10-20,758.6726043259205
1999-10-21,754.9086852880403
1999-10-22,768.4816570108557
1999-10-25,764.9078140575498
1999-10-26,770.3908451800443
1999-10-27,769.9304979863409
1999-10-28,782.0480386035669
1999-10-29,795.1877448392677
1999-11-01,795.5125407763659
1999-11-02,796.9986781970861
1999-11-03,802.0476859310877
1999-11-04,808.4628697927092
1999-11-05,813.9734286683771
1999-11-08,818.5529956989279
1999-11-09,820.8170873491717
1999-11-10,827.0503939318685
1999-11-11,836.8321251942801
1999-11-12,836.8111302166571
1999-11-15,845.7336740485191
1999-11-16,849.6426722514781
1999-11-17,851.0945945208323
1999-11-18,862.1682211506894
1999-11-19,859.3201247333499
1999-11-22,850.0475193239436
1999-11-23,849.6201377732569
1999-11-24,851.0019187059377
1999-11-25,871.3465491109093
1999-11-26,879.7130292430218
1999-11-29,884.193711152605
1999-11-30,877.2574440018328
1999-12-01,882.0579439589966
1999-12-02,886.3450285858514
1999-12-03,909.108994411443
1999-12-06,914.3946159312208
1999-12-07,924.1787915971116
1999-12-08,929.3687025657416
1999-12-09,931.3541067232246
1999-12-10,923.4635951832394
1999-12-13,931.6601013287969
1999-12-14,936.2856737550208
1999-12-15,917.0590208872445
1999-12-16,922.757918184213
1999-12-17,933.7062637911605
1999-12-20,943.8853600294381
1999-12-21,939.4554897452701
1999-12-22,953.5661703322374
1999-12-23,970.285589542691
1999-12-24,975.3903637992065
1999-12-27,981.9877462922257
1999-12-28,985.4432203060123
1999-12-29,991.2433516386382
1999-12-30,1008.7182444411429
1999-12-31,1008.7690342768121
2000-01-03,1009.827667814946
2000-01-04,969.9984045152618
2000-01-05,934.590903640859
2000-01-06,928.2893403358116
2000-01-07,956.4956780187998
2000-01-10,976.056290056524
2000-01-11,973.059490131583
2000-01-12,971.8418669118795
2000-01-13,984.7286570660873
2000-01-14,1015.6623031153144
2000-01-17,1032.1978988613052
2000-01-18,1008.7769592396697
2000-01-19,1004.0573020833559
2000-01-20,1010.8495990260919
2000-01-21,1006.971029859152
2000-01-24,1014.3488439594746
2000-01-25,999.6455460684932
2000-01-26,1012.5691401445055
2000-01-27,1023.3270183356514
2000-01-28,1028.9371504518715
2000-01-31,1006.1814195659326
2000-02-01,1029.5298265400124
2000-02-02,1056.4608114783111
2000-02-03,1085.2631092723086
2000-02-04,1101.6934959253917
2000-02-07,1096.0210002901758
2000-02-08,1119.9792216846902
2000-02-09,1123.779823272005
2000-02-10,1122.3354329076562
2000-02-11,1136.0376160793153
2000-02-14,1130.801282114724
2000-02-15,1102.0763351541334
2000-02-16,1105.0325630873149
2000-02-17,1112.3576833141815
2000-02-18,1118.405822054413
2000-02-21,1105.8456028958722
2000-02-22,1102.6881283775394
2000-02-23,1119.5602092598915
2000-02-24,1131.6870705056926
2000-02-25,1154.0433403210113
2000-02-28,1137.1954485872382
2000-02-29,1148.8380000709992
2000-03-01,1165.6448762912075
2000-03-02,1195.0424512774214
2000-03-03,1207.420889000443
2000-03-06,1220.895645984798
2000-03-07,1208.6977732270855
2000-03-08,1187.647786902563
2000-03-09,1194.020056706133
2000-03-10,1211.895712364168
2000-03-13,1173.8847765848193
2000-03-14,1173.3926619377285
2000-03-15,1128.217829943712
2000-03-16,1127.873711183954
2000-03-17,1150.5964090888551
2000-03-20,1169.109924762547
2000-03-21,1151.8498947656024
2000-03-22,1151.5441098120912
2000-03-23,1140.752902953444
2000-03-24,1165.908148160998
2000-03-27,1168.801651350067
2000-03-28,1173.95903997271
2000-03-29,1167.4183756889065
2000-03-30,1121.0507403541658
2000-03-31,1120.854274903911
2000-04-03,1089.4437657166975
2000-04-04,1080.3000926967682
2000-04-05,1049.406669743152
2000-04-06,1098.013231043708
2000-04-07,1118.7722137422752
2000-04-10,1120.4184774675127
2000-04-11,1086.774220671324
2000-04-12,1084.404579337092
2000-04-13,1075.9073131737068
2000-04-14,1039.2499325330175
2000-04-17,1029.5500265037065
2000-04-18,1045.6534256934956
2000-04-19,1064.3014334715579
2000-04-20,1071.8648957034807
2000-04-21,1072.6248972123253
2000-04-24,1072.1980434892857
2000-04-25,1073.176078235313
2000-04-26,1092.7301667432191
2000-04-27,1083.3026978579867
2000-04-28,1112.6542341406941
2000-05-01,1113.940087472251
2000-05-02,1145.719081983867
2000-05-03,1124.1587978684843
2000-05-04,1126.566314227388
2000-05-05,1134.0459355859477
2000-05-08,1122.1711984298029
2000-05-09,1101.474777745992
2000-05-10,1069.6501666214233
2000-05-11,1085.8047198696536
2000-05-12,1105.4398453654803
2000-05-15,1093.3474750479045
2000-05-16,1124.8310451879302
2000-05-17,1104.1533788212894
2000-05-18,1103.5178112918175
2000-05-19,1057.8588606113506
2000-05-22,1021.5426712572728
2000-05-23,1030.9560430865383
2000-05-24,1008.736963317837
2000-05-25,1041.294604410069
2000-05-26,1032.3672084458708
2000-05-29,1048.4223461415868
2000-05-30,1067.193157088223
2000-05-31,1075.69314440067
2000-06-01,1091.8180811631837
2000-06-02,1131.1154303576284
2000-06-05,1119.908597450241
2000-06-06,1109.6860493499835
2000-06-07,1098.4691850420331
2000-06-08,1109.4934199250495
2000-06-09,1111.1871720708266
2000-06-12,1111.0573687826984
2000-06-13,1100.5774395217256
2000-06-14,1114.9445208619136
2000-06-15,1104.5539251935154
2000-06-16,1095.5870709876915
2000-06-19,1094.3968758538729
2000-06-20,1110.365912027564
2000-06-21,1097.1271184867642
2000-06-22,1088.6963799065957
2000-06-23,1087.7630688399902
2000-06-26,1084.1017175240925
2000-06-27,1078.4816835648217
2000-06-28,1078.3258197897655
2000-06-29,1039.7274925951278
2000-06-30,1056.3187242354406
2000-07-03,1067.4092679514854
2000-07-04,1069.478545961359
2000-07-05,1065.1107652150424
2000-07-06,1062.005646180682
2000-07-07,1082.6183573198073
2000-07-10,1082.2085766963803
2000-07-11,1078.2571226660873
2000-07-12,1086.3693278015114
2000-07-13,1101.93200186948
2000-07-14,1110.4999412544207
2000-07-17,1126.6908329142327
2000-07-18,1113.0886311207553
2000-07-19,1105.0147629929554
2000-07-20,1116.96048147684
2000-07-21,1098.7399899337415
2000-07-24,1100.025494725699
2000-07-25,1093.0320016249152
2000-07-26,1089.9673250356025
2000-07-27,1060.1836073955226
2000-07-28,1047.2461018751617
2000-07-31,1059.6463964933057
2000-08-01,1060.2456379231235
2000-08-02,1053.7173610283974
2000-08-03,1026.5777732734243
2000-08-04,1040.0420598231988
2000-08-07,1047.512913343855
2000-08-08,1049.4630621619795
2000-08-09,1059.4390420885966
2000-08-10,1060.454240177356
2000-08-11,1058.123399201959
2000-08-14,1068.5687917334674
2000-08-15,1065.0793832339768
2000-08-16,1068.2282552857812
2000-08-17,1062.6349196487374
2000-08-18,1060.214426020284
2000-08-21,1059.8174057693923
2000-08-22,1061.57720379139
2000-08-23,1055.8359132449261
2000-08-24,1057.520352747661
2000-08-25,1067.3137609971914
2000-08-28,1073.3333701518748
2000-08-29,1069.1717181876566
2000-08-30,1069.2279055740298
2000-08-31,1083.3689801181931
2000-09-01,1109.7345891432724
2000-09-04,1126.5110836476197
2000-09-05,1114.59511782016
2000-09-06,1103.4087140129795
2000-09-07,1107.7236702176938
2000-09-08,1092.9895561100961
2000-09-11,1087.3614281063387
2000-09-12,1083.5118214590502
2000-09-13,1069.1591690436262
2000-09-14,1086.0094886217198
2000-09-15,1077.4619725941611
2000-09-18,1061.4017170046884
2000-09-19,1059.6330547848315
2000-09-20,1045.5114209173819
2000-09-21,1022.9671069019489
2000-09-22,1021.9324060687036
2000-09-25,1041.9365711793414
2000-09-26,1027.8587798428623
2000-09-27,1026.7128040543705
2000-09-28,1019.433257953762
2000-09-29,1017.1544805176661
2000-10-02,1027.4362900201445
2000-10-03,1033.9466164333373
2000-10-04,1017.5352268499175
2000-10-05,1022.7880762832741
2000-10-06,1003.1429478893018
2000-10-09,976.5774912786209
2000-10-10,975.6141042416801
2000-10-11,945.5977081175711
2000-10-12,946.411330153406
2000-10-13,955.0623761627548
2000-10-16,962.0345091155808
2000-10-17,951.6901730514496
2000-10-18,931.9005544226213
2000-10-19,968.7284193286904
2000-10-20,973.7222603680667
2000-10-23,977.1344090097668
2000-10-24,1003.9002977447512
2000-10-25,992.6049668260096
2000-10-26,984.4461559106232
2000-10-27,998.068174332309
2000-10-30,999.0452210108192
2000-10-31,1006.9442311333331
2000-11-01,1011.8150896340845
2000-11-02,1014.885779426387
2000-11-03,1018.2051018997146
2000-11-06,1016.3141813568936
2000-11-07,1007.4863561643048
2000-11-08,999.5635680296896
2000-11-09,986.1004732167183
2000-11-10,963.4126892984588
2000-11-13,938.83246918045
2000-11-14,971.7468733131897
2000-11-15,980.1752187795953
2000-11-16,969.8358419500291
2000-11-17,959.3413762747135
2000-11-20,940.1898626121947
2000-11-21,944.3593455176691
2000-11-22,919.3495661725558
2000-11-23,928.3532974790944
2000-11-24,948.8179098185608
2000-11-27,955.244562311898
2000-11-28,936.6550054743623
2000-11-29,936.542126271902
2000-11-30,911.9854860749213
2000-12-01,924.298787346722
2000-12-04,907.2774695534371
2000-12-05,938.0501785755478
2000-12-06,940.8538566260073
2000-12-07,935.0221487673284
2000-12-08,940.3875749095396
2000-12-11,957.4063313963924
2000-12-12,951.4363321545601
2000-12-13,939.792646719538
2000-12-14,926.9697424063551
2000-12-15,905.3402623308054
2000-12-18,905.0756421039137
2000-12-19,913.5204544990775
2000-12-20,878.4904268850182
2000-12-21,870.9819489168801
2000-12-22,877.0386423321461
2000-12-25,877.0386423321461
2000-12-26,877.2343598635989
2000-12-27,885.7200287214963
2000-12-28,892.2009796945155
2000-12-29,895.6556650085852
2001-01-01,895.655666071091
2001-01-02,877.6645600120443
2001-01-03,857.9607046449732
2001-01-04,878.9661739658428
2001-01-05,871.0073900136406
2001-01-08,862.847042681673
2001-01-09,854.6998539505506
2001-01-10,852.3290688680595
2001-01-11,867.2470891783919
2001-01-12,882.0526356084177
2001-01-15,882.2789649099745
2001-01-16,871.2210035600465
2001-01-17,898.0949227277188
2001-01-18,897.7757630438466
2001-01-19,897.2716159589153
2001-01-22,895.9628851370189
2001-01-23,890.714499528134
2001-01-24,899.9846858630135
2001-01-25,901.0903435892012
2001-01-26,895.5333371491307
2001-01-29,894.1802109424856
2001-01-30,894.5978344719388
2001-01-31,903.6446907377868
2001-02-01,891.3143114288437
2001-02-02,881.0823820971217
2001-02-05,874.9701508996379
2001-02-06,882.1748633900311
2001-02-07,867.9941734841324
2001-02-08,869.6408704572974
2001-02-09,853.5699105003
2001-02-12,860.621859917283
2001-02-13,858.487385513755
2001-02-14,837.4517042827608
2001-02-15,855.9013595970044
2001-02-16,836.7771297656648
2001-02-19,832.989331238549
2001-02-20,827.6420713723364
2001-02-21,817.1719810237493
2001-02-22,807.7067458619905
2001-02-23,789.4413516345599
2001-02-26,803.2008209676253
2001-02-27,806.0064158653215
2001-02-28,801.0626273979699
2001-03-01,785.760900805424
2001-03-02,786.9127357553261
2001-03-05,797.9394883819749
2001-03-06,815.6057068357803
2001-03-07,815.1085498467882
2001-03-08,805.7746638507612
2001-03-09,793.5568595940658
2001-03-12,767.2951525663705
2001-03-13,762.3666889244295
2001-03-14,749.5147630502789
2001-03-15,761.0056963773313
2001-03-16,743.5607364464485
2001-03-19,738.239870164148
2001-03-20,751.3132859205901
2001-03-21,732.8580565856595
2001-03-22,703.2694941568302
2001-03-23,726.9957338715266
2001-03-26,751.3265487911989
2001-03-27,762.2867768288405
2001-03-28,751.692209388028
2001-03-29,748.7823977733301
2001-03-30,751.615797674606
2001-04-02,745.8905848419915
2001-04-03,717.9688988199613
2001-04-04,720.5415152712789
2001-04-05,743.2163881021727
2001-04-06,738.6905049950972
2001-04-09,745.8040925278659
2001-04-10,763.763422145593
2001-04-11,771.7880262214651
2001-04-12,772.0690396637394
2001-04-13,772.0690396637394
2001-04-16,772.297813433949
2001-04-17,764.5162582578062
2001-04-18,795.0122413994462
2001-04-19,795.6988392155084
2001-04-20,787.3682720782188
2001-04-23,775.0267753297705
2001-04-24,779.9292923923138
2001-04-25,778.9899892103184
2001-04-26,786.8189585155834
2001-04-27,797.4450144734102
2001-04-30,812.2034893170993
2001-05-01,811.9292266581
2001-05-02,810.6595047188935
2001-05-03,796.4924096577676
2001-05-04,797.3687945790691
2001-05-07,802.5290151954031
2001-05-08,803.152229966256
2001-05-09,796.478620815012
2001-05-10,810.7168626826656
2001-05-11,807.216690026204
2001-05-14,797.6416120054213
2001-05-15,800.094063772164
2001-05-16,797.153348108357
2001-05-17,807.6037477071718
2001-05-18,813.4791980941175
2001-05-21,816.2942943969603
2001-05-22,824.5847684392828
2001-05-23,818.0389739866198
2001-05-24,819.001341018232
2001-05-25,811.2363631261965
2001-05-28,813.2885854457544
2001-05-29,804.4411567078719
2001-05-30,789.4284978868675
2001-05-31,790.9511139404609
2001-06-01,787.530578256989
2001-06-04,789.8482415420303
2001-06-05,800.1172140442734
2001-06-06,796.8310729613154
2001-06-07,794.5840112420672
2001-06-08,794.0351217830496
2001-06-11,787.7000258250682
2001-06-12,765.5065912854426
2001-06-13,771.8304280286712
2001-06-14,759.316015258935
2001-06-15,750.9239228923794
2001-06-18,744.5605308825096
2001-06-19,746.435320453172
2001-06-20,739.4705432633782
2001-06-21,738.7167636832563
2001-06-22,740.3662779452908
2001-06-25,739.0705041561632
2001-06-26,727.1468174596992
2001-06-27,725.851163657309
2001-06-28,735.938304116771
2001-06-29,745.7269880204927
2001-07-02,754.1937244993057
2001-07-03,746.5833468723821
2001-07-04,739.1819405173168
2001-07-05,730.7359213434319
2001-07-06,713.7025774286499
2001-07-09,713.1532741276804
2001-07-10,707.6512697299844
2001-07-11,698.5064350218676
2001-07-12,707.7157488370858
2001-07-13,710.4638067263085
2001-07-16,706.2108441061582
2001-07-17,700.3411401542076
2001-07-18,691.8193148744386
2001-07-19,705.8909741522666
2001-07-20,698.1038855025283
2001-07-23,701.7626114135472
2001-07-24,693.7227460240853
2001-07-25,683.4887583048601
2001-07-26,689.5758126357481
2001-07-27,702.1214867627094
2001-07-30,710.0313852625944
2001-07-31,717.3684958861093
2001-08-01,721.4152243816843
2001-08-02,722.9497859941738
2001-08-03,716.4895723758976
2001-08-06,717.1887528373325
2001-08-07,716.9198165828185
2001-08-08,708.6601042640536
2001-08-09,694.0997594332266
2001-08-10,685.7197677942543
2001-08-13,692.7145793337382
2001-08-14,699.9901811007583
2001-08-15,695.1882618741814
2001-08-16,685.9669750490057
2001-08-17,674.4080043835852
2001-08-20,671.1778743901248
2001-08-21,677.3367322199832
2001-08-22,675.1933435608719
2001-08-23,678.456794985282
2001-08-24,689.5105688361658
2001-08-27,690.8234815481006
2001-08-28,679.4916762349364
2001-08-29,677.4072522697384
2001-08-30,662.8664455892133
2001-08-31,663.9919572369836
2001-09-03,654.057229195176
2001-09-04,659.8332870652108
2001-09-05,645.9777981716021
2001-09-06,630.5309302427737
2001-09-07,617.7953473807598
2001-09-10,611.6114118553578
2001-09-11,573.7923442467555
2001-09-12,581.6868470787546
2001-09-13,585.1704474531546
2001-09-14,556.8140890627405
2001-09-17,566.7415307383113
2001-09-18,562.6796902634496
2001-09-19,553.6294401932748
2001-09-20,532.0692639948722
2001-09-21,518.7097922243049
2001-09-24,545.423629138194
2001-09-25,554.7017563138595
2001-09-26,560.6718363006771
2001-09-27,564.2119270194814
2001-09-28,581.9299653951301
2001-10-01,570.0689359963691
2001-10-02,574.9102569100085
2001-10-03,575.2530870826138
2001-10-04,595.4289929622834
2001-10-05,589.6932487207747
2001-10-08,592.1740280213838
2001-10-09,594.1061293274267
2001-10-10,608.4251154635582
2001-10-11,620.6972371262154
2001-10-12,615.2756186031087
2001-10-15,605.2169084612598
2001-10-16,613.5115053321305
2001-10-17,625.8086938587714
2001-10-18,618.2888637998842
2001-10-19,612.3418175759434
2001-10-22,623.6638418473547
2001-10-23,638.3759064338908
2001-10-24,642.4333275876692
2001-10-25,629.7500597697796
2001-10-26,642.9903886968822
2001-10-29,629.7355925256769
2001-10-30,611.565578822937
2001-10-31,622.2849849041525
2001-11-01,625.9205926969726
2001-11-02,626.052374355641
2001-11-05,643.8631681480912
2001-11-06,644.1614912561164
2001-11-07,650.2660664198236
2001-11-08,662.8338555345315
2001-11-09,653.9527638673859
2001-11-12,640.1094815467472
2001-11-13,662.5772232317244
2001-11-14,666.3505347192515
2001-11-15,672.3444386243972
2001-11-16,676.2408075503117
2001-11-19,685.8837639112817
2001-11-20,674.6775407365676
2001-11-21,671.6702507502407
2001-11-22,679.3869581559071
2001-11-23,677.2849978528242
2001-11-26,678.5852564904353
2001-11-27,670.0419744264394
2001-11-28,660.336426302022
2001-11-29,659.5872739424473
2001-11-30,662.7502637258732
2001-12-03,659.619835688488
2001-12-04,670.1821052777716
2001-12-05,691.2948216923098
2001-12-06,690.9599939299658
2001-12-07,687.3461027816587
2001-12-10,675.8921940031245
2001-12-11,678.7585310776196
2001-12-12,671.8349967630531
2001-12-13,658.7804598752831
2001-12-14,651.1198170022087
2001-12-17,666.3506939721044
2001-12-18,665.7971163363677
2001-12-19,660.0044248417247
2001-12-20,656.9268532504174
2001-12-21,665.8894825535336
2001-12-24,664.8720108951337
2001-12-25,664.8720108951337
2001-12-26,664.6263751820618
2001-12-27,675.0355473655708
2001-12-28,679.9203192062823
2001-12-31,680.0676906831425
2002-01-01,680.0676906831425
2002-01-02,675.6683292509052
2002-01-03,688.0973797131868
2002-01-04,688.6322506336215
2002-01-07,683.1525633700343
2002-01-08,675.6557629245762
2002-01-09,679.0643500311687
2002-01-10,670.9505671047684
2002-01-11,675.1263117559472
2002-01-14,659.4505012099136
2002-01-15,664.6537801011408
2002-01-16,655.7653482304977
2002-01-17,665.2472088230234
2002-01-18,662.3614347815749
2002-01-21,656.2874935502874
2002-01-22,658.8600604889199
2002-01-23,662.2356339644163
2002-01-24,671.8000178865917
2002-01-25,668.394616902761
2002-01-28,672.5482058702914
2002-01-29,666.1523409605538
2002-01-30,656.8759503912523
2002-01-31,664.0348601680444
2002-02-01,664.2086575988565
2002-02-04,655.9373110754775
2002-02-05,645.8048747958275
2002-02-06,638.4891997317649
2002-02-07,644.1735949973682
2002-02-08,642.1227804988688
2002-02-11,648.816298446984
2002-02-12,646.3127118605487
2002-02-13,651.4978918562206
2002-02-14,657.6507182986854
2002-02-15,650.680575187464
2002-02-18,646.9121696321408
2002-02-19,634.7287051103075
2002-02-20,632.0978239379453
2002-02-21,636.8144343283415
2002-02-22,628.7145361145871
2002-02-25,637.8173065664597
2002-02-26,641.6215890963144
2002-02-27,653.3063694298274
2002-02-28,656.1132650031831
2002-03-01,659.2696600196608
2002-03-04,674.722578079945
2002-03-05,673.0511082009422
2002-03-06,675.0173050324977
2002-03-07,680.0718713351038
2002-03-08,684.9462852435993
2002-03-11,680.5081624954136
2002-03-12,672.5374578284226
2002-03-13,671.059753146851
2002-03-14,673.967329932972
2002-03-15,679.1961649712176
2002-03-18,685.4524474066889
2002-03-19,686.8209401221122
2002-03-20,679.6571549911666
2002-03-21,678.4881666733454
2002-03-22,681.9494176675672
2002-03-25,678.2594544107604
2002-03-26,679.8994660633997
2002-03-27,679.8131226798498
2002-03-28,685.3570160460323
2002-03-29,685.3569804611209
2002-04-01,685.7899063343227
2002-04-02,679.8867847713079
2002-04-03,678.0123107974529
2002-04-04,671.5098719337011
2002-04-05,671.8331886288588
2002-04-08,660.8339521417663
2002-04-09,663.7244610354162
2002-04-10,667.476619282885
2002-04-11,656.3570561147711
2002-04-12,658.6703771195467
2002-04-15,662.4412867950014
2002-04-16,674.4463008558148
2002-04-17,676.1745399884148
2002-04-18,668.3811298654321
2002-04-19,668.10273299493
2002-04-22,660.1032739355228
2002-04-23,659.9261226082693
2002-04-24,655.5997709157281
2002-04-25,649.9855826701294
2002-04-26,648.5302115839229
2002-04-29,646.270765574903
2002-04-30,648.2378822497703
2002-05-01,648.9237766015688
2002-05-02,643.021739156917
2002-05-03,635.2800548600934
2002-05-06,635.2036227755876
2002-05-07,629.206581533335
2002-05-08,643.9776726370916
2002-05-09,641.6216568659316
2002-05-10,633.1568289792569
2002-05-13,639.011601738643
2002-05-14,648.0223980575988
2002-05-15,650.7344949409378
2002-05-16,648.9092347315092
2002-05-17,647.3006470109993
2002-05-20,643.413257685269
2002-05-21,641.0292023017079
2002-05-22,631.0540479532109
2002-05-23,629.880791602896
2002-05-24,630.1439040976727
2002-05-27,632.5315813829003
2002-05-28,629.1388700351198
2002-05-29,626.4445087812728
2002-05-30,617.6857692384782
2002-05-31,621.6104412172431
2002-06-03,614.4745728890013
2002-06-04,597.6164890748184
2002-06-05,598.498217796879
2002-06-06,597.4882804713951
2002-06-07,586.769383625909
2002-06-10,588.4857300326099
2002-06-11,595.4107960475337
2002-06-12,579.189285609572
2002-06-13,573.22523991378
2002-06-14,561.3964324814327
2002-06-17,580.4215903187312
2002-06-18,577.9840231112601
2002-06-19,569.035674484551
2002-06-20,556.3691259727642
2002-06-21,553.3219227079463
2002-06-24,536.6898930621322
2002-06-25,550.1771190633663
2002-06-26,539.6295729374968
2002-06-27,549.6728779219192
2002-06-28,570.1893958718775
2002-07-01,569.1808981819238
2002-07-02,552.6850402230409
2002-07-03,539.9240577862515
2002-07-04,551.9775148883148
2002-07-05,575.1392528726394
2002-07-08,573.5563066089155
2002-07-09,566.8242068489055
2002-07-10,548.7674954061624
2002-07-11,531.4252958162792
2002-07-12,534.3745355939859
2002-07-15,510.8330697029924
2002-07-16,507.7903169130266
2002-07-17,522.0230324786867
2002-07-18,523.8229046893971
