Date,WORLD ex EMU IMI GROWTH
2000-03-14,1683.0126250001094
2000-03-15,1667.0369032948506
2000-03-16,1704.1940938687712
2000-03-17,1735.6254821008529
2000-03-20,1713.5658116636605
2000-03-21,1733.1230488722802
2000-03-22,1772.4458602533919
2000-03-23,1770.9077946455861
2000-03-24,1774.2340066243596
2000-03-27,1774.5520988676094
2000-03-28,1763.6337324517187
2000-03-29,1772.170779286733
2000-03-30,1725.1959598974172
2000-03-31,1742.3437380864268
2000-04-03,1691.225455796291
2000-04-04,1659.793706099505
2000-04-05,1637.905331078965
2000-04-06,1671.5772292119307
2000-04-07,1713.6328247947426
2000-04-10,1678.356027608095
2000-04-11,1636.9442158806055
2000-04-12,1587.6710714001274
2000-04-13,1550.4251882203046
2000-04-14,1463.2183927008384
2000-04-17,1479.5524860711155
2000-04-18,1549.6616384095903
2000-04-19,1561.273682319974
2000-04-20,1559.3580950422236
2000-04-21,1565.708177582206
2000-04-24,1542.8947375283806
2000-04-25,1611.9554408390811
2000-04-26,1612.6675672521494
2000-04-27,1647.520272336334
2000-04-28,1659.1642499077434
2000-05-01,1688.4243726712375
2000-05-02,1664.854572351988
2000-05-03,1658.389568611529
2000-05-04,1658.6901349113962
2000-05-05,1677.7030346507283
2000-05-08,1646.5453568034352
2000-05-09,1598.2028520379902
2000-05-10,1534.4186602767493
2000-05-11,1556.604742961226
2000-05-12,1574.3701058092215
2000-05-15,1576.2386241896422
2000-05-16,1624.3833465950672
2000-05-17,1626.7894503732837
2000-05-18,1593.8593324096862
2000-05-19,1548.882445044871
2000-05-22,1501.7200579813734
2000-05-23,1454.5774677765412
2000-05-24,1466.9152741001246
2000-05-25,1470.8153108435113
2000-05-26,1440.7817226097484
2000-05-29,1440.682431853523
2000-05-30,1495.3571488604314
2000-05-31,1498.0353308292626
2000-06-01,1532.8892480545828
2000-06-02,1577.716602623217
2000-06-05,1585.0870734281473
2000-06-06,1554.103927755663
2000-06-07,1568.6975729562312
2000-06-08,1566.6582404936519
2000-06-09,1572.8317016148435
2000-06-12,1551.2541069465183
2000-06-13,1554.9618287932472
2000-06-14,1550.7783575065757
2000-06-15,1567.8763998561396
2000-06-16,1558.5035268766653
2000-06-19,1588.2662723021942
2000-06-20,1608.1845956488714
2000-06-21,1633.700165984669
2000-06-22,1612.9423730430467
2000-06-23,1592.907955114704
2000-06-26,1598.5355552753797
2000-06-27,1583.7953135067876
2000-06-28,1594.7175543374226
2000-06-29,1574.1459426756262
2000-06-30,1585.9115611250156
2000-07-03,1609.0977555478282
2000-07-04,1611.745302108294
2000-07-05,1573.2057789382156
2000-07-06,1585.3858456706369
2000-07-07,1620.7654838201852
2000-07-10,1613.5940190812407
2000-07-11,1612.3456759770258
2000-07-12,1644.069108663785
2000-07-13,1666.5590121602336
2000-07-14,1685.1177424688194
2000-07-17,1697.944262443646
2000-07-18,1671.589007258654
2000-07-19,1664.20235288938
2000-07-20,1688.7955666615633
2000-07-21,1647.15483091207
2000-07-24,1619.1511399443368
2000-07-25,1607.949284894833
2000-07-26,1593.6999302504266
2000-07-27,1568.055086944825
2000-07-28,1540.211092400292
2000-07-31,1556.9855624639135
2000-08-01,1558.5189445864198
2000-08-02,1574.181475106814
2000-08-03,1597.439138673593
2000-08-04,1597.329280841642
2000-08-07,1619.0821100604408
2000-08-08,1640.2604875999934
2000-08-09,1640.3286201143274
2000-08-10,1599.4199039634575
2000-08-11,1612.6893152960529
2000-08-14,1633.9288495790754
2000-08-15,1619.4484845247732
2000-08-16,1624.9140885287072
2000-08-17,1635.1043954956945
2000-08-18,1645.565954228723
2000-08-21,1655.8537088602068
2000-08-22,1668.4570096810655
2000-08-23,1690.2963812937542
2000-08-24,1686.5803714932613
2000-08-25,1690.1260697094003
2000-08-28,1710.5680622004188
2000-08-29,1716.6283181122553
2000-08-30,1718.0626497892188
2000-08-31,1746.045959971409
2000-09-01,1741.682332701205
2000-09-04,1742.0718638927551
2000-09-05,1738.537079967315
2000-09-06,1722.0076175312968
2000-09-07,1750.779444645888
2000-09-08,1734.4046258000865
2000-09-11,1717.4356903043265
2000-09-12,1703.8518599140282
2000-09-13,1706.255624323761
2000-09-14,1722.7199851633525
2000-09-15,1697.9818595166405
2000-09-18,1683.4722361931422
2000-09-19,1712.4999052020826
2000-09-20,1729.1595873924055
2000-09-21,1705.003733194921
2000-09-22,1634.5622584081566
2000-09-25,1644.0066042660922
2000-09-26,1612.0440516128303
2000-09-27,1597.9295957079705
2000-09-28,1618.8490304301167
2000-09-29,1600.7485206455476
2000-10-02,1587.7787882142045
2000-10-03,1575.5447595862772
2000-10-04,1596.8436659310821
2000-10-05,1597.38624157832
2000-10-06,1567.9275602337273
2000-10-09,1558.8733197499096
2000-10-10,1536.8771063939062
2000-10-11,1492.2104936617714
2000-10-12,1477.7758654714569
2000-10-13,1538.728433667687
2000-10-16,1561.0225962762759
2000-10-17,1525.1780083240078
2000-10-18,1506.6185336920369
2000-10-19,1580.0939702719365
2000-10-20,1609.8150500411878
2000-10-23,1612.6308012789632
2000-10-24,1599.3766176276602
2000-10-25,1557.564117120445
2000-10-26,1555.753371233784
2000-10-27,1538.672856293235
2000-10-30,1517.46473409997
2000-10-31,1555.382802369066
2000-11-01,1545.7716194487134
2000-11-02,1560.5935177742856
2000-11-03,1559.8416222344965
2000-11-06,1567.5995383440008
2000-11-07,1568.6268918571968
2000-11-08,1536.0187944073225
2000-11-09,1506.534281029473
2000-11-10,1447.2662754494459
2000-11-13,1427.444697193931
2000-11-14,1477.3131839710268
2000-11-15,1488.936786133121
2000-11-16,1460.1582920954327
2000-11-17,1462.3743003346628
2000-11-20,1426.7279842953956
2000-11-21,1424.0166415349142
2000-11-22,1390.0191913452718
2000-11-23,1393.1467783359835
2000-11-24,1429.1710341911287
2000-11-27,1429.6136980802116
2000-11-28,1386.44535581863
2000-11-29,1366.9169725714287
2000-11-30,1320.7582242160997
2000-12-01,1333.4646861273677
2000-12-04,1312.0994638697005
2000-12-05,1383.8297576625876
2000-12-06,1372.5060957132462
2000-12-07,1348.0447236362431
2000-12-08,1387.8947378147443
2000-12-11,1427.954437673343
2000-12-12,1409.2352066847423
2000-12-13,1389.045159864649
2000-12-14,1346.641570049451
2000-12-15,1301.7574195185393
2000-12-18,1299.01549177954
2000-12-19,1276.2223200752624
2000-12-20,1199.7121709339294
2000-12-21,1182.5484894122214
2000-12-22,1209.4894843362174
2000-12-25,1214.8113752226589
2000-12-26,1204.8453463640283
2000-12-27,1215.303055659643
2000-12-28,1226.7989213839737
2000-12-29,1196.8481129160357
2001-01-01,1196.8516133071105
2001-01-02,1140.2274025161385
2001-01-03,1204.0781926128225
2001-01-04,1198.929805103375
2001-01-05,1157.7353623101412
2001-01-08,1151.4629217187328
2001-01-09,1163.5310290489824
2001-01-10,1174.9548977177715
2001-01-11,1183.8891255836468
2001-01-12,1185.991899516331
2001-01-15,1195.4527055337076
2001-01-16,1201.2087851257468
2001-01-17,1230.5046362468274
2001-01-18,1238.0076939777423
2001-01-19,1253.4772265631013
2001-01-22,1249.3057864969435
2001-01-23,1259.6937598460786
2001-01-24,1283.7791255151276
2001-01-25,1274.103876066214
2001-01-26,1268.9326402082675
2001-01-29,1284.1460191822307
2001-01-30,1280.5875236284655
2001-01-31,1264.10277536565
2001-02-01,1252.573698267814
2001-02-02,1231.912383284161
2001-02-05,1218.7887293354004
2001-02-06,1230.0052107414779
2001-02-07,1214.985469189286
2001-02-08,1215.8919026633057
2001-02-09,1185.6092416508097
2001-02-12,1189.8253594869393
2001-02-13,1187.1733264731408
2001-02-14,1193.5430930654402
2001-02-15,1228.3652089517288
2001-02-16,1176.6589641814803
2001-02-19,1166.7043986179247
2001-02-20,1158.4654025833345
2001-02-21,1133.9230617510532
2001-02-22,1133.0524172632
2001-02-23,1130.9776291834805
2001-02-26,1146.4467213226226
2001-02-27,1117.7569612394475
2001-02-28,1097.8944455794185
2001-03-01,1085.912598301989
2001-03-02,1058.9347440442157
2001-03-05,1071.5507105456081
2001-03-06,1093.4632213505956
2001-03-07,1100.5989061722064
2001-03-08,1086.736662015938
2001-03-09,1056.8036620351586
2001-03-12,1008.2185178460186
2001-03-13,1028.9024031972233
2001-03-14,1014.8951899400191
2001-03-15,1020.8976446021057
2001-03-16,1010.1110795830682
2001-03-19,1023.4799496219007
2001-03-20,1000.042035865898
2001-03-21,1000.4947939697169
2001-03-22,1009.4711979407165
2001-03-23,1025.5271753422207
2001-03-26,1040.3215695243382
2001-03-27,1056.8323510719856
2001-03-28,1038.8410844005655
2001-03-29,1026.948994482102
2001-03-30,1026.9609382236974
2001-04-02,1009.9831207223745
2001-04-03,970.2984684468589
2001-04-04,951.3721286525383
2001-04-05,1005.4961093816779
2001-04-06,986.2566869668672
2001-04-09,987.2990454021395
2001-04-10,1027.3385087260165
2001-04-11,1043.3377198372464
2001-04-12,1054.0216159929605
2001-04-13,1054.2713406162884
2001-04-16,1052.4038128812044
2001-04-17,1062.2907505426208
2001-04-18,1128.3480935149275
2001-04-19,1138.9935744366765
2001-04-20,1115.2926124391045
2001-04-23,1096.8731150110914
2001-04-24,1084.5741788835307
2001-04-25,1096.773827533855
2001-04-26,1095.3163152587526
2001-04-27,1119.9122843451514
2001-04-30,1135.2041823576506
2001-05-01,1151.2320054001043
2001-05-02,1163.121329895637
2001-05-03,1140.8084080113929
2001-05-04,1153.2046987129318
2001-05-07,1159.0860740162175
2001-05-08,1164.5176834189367
2001-05-09,1152.3142061249234
2001-05-10,1150.879388352088
2001-05-11,1150.1937495756233
2001-05-14,1142.6568886158684
2001-05-15,1141.7954930588776
2001-05-16,1155.6097895304106
2001-05-17,1173.5083700982127
2001-05-18,1179.6529890290587
2001-05-21,1211.142282187944
2001-05-22,1222.5233770683865
2001-05-23,1209.7114540785626
2001-05-24,1218.0864086706695
2001-05-25,1205.433006665767
2001-05-28,1198.5188649372737
2001-05-29,1190.031724967802
2001-05-30,1157.1594140356294
2001-05-31,1172.508316588987
2001-06-01,1181.3166987203106
2001-06-04,1183.286068745108
2001-06-05,1199.8329531395204
2001-06-06,1192.4275143865473
2001-06-07,1198.5264990641692
2001-06-08,1188.9882256006847
2001-06-11,1180.1738008851119
2001-06-12,1163.834100791774
2001-06-13,1150.285260524303
2001-06-14,1123.1579175682439
2001-06-15,1110.4276657248456
2001-06-18,1101.365526575168
2001-06-19,1105.6602973139702
2001-06-20,1122.3569136726712
2001-06-21,1130.4823077458545
2001-06-22,1121.4505624618253
2001-06-25,1107.7012225426815
2001-06-26,1104.830153398911
2001-06-27,1104.0454715597095
2001-06-28,1129.0464427082788
2001-06-29,1138.0609232929341
2001-07-02,1144.1560667770289
2001-07-03,1140.9919802497784
2001-07-04,1138.1334919253059
2001-07-05,1128.1743845971107
2001-07-06,1090.616453534696
2001-07-09,1088.8925094754127
2001-07-10,1067.2179083719323
2001-07-11,1054.4380443036787
2001-07-12,1095.0778700429637
2001-07-13,1100.1118423316973
2001-07-16,1081.4241783943169
2001-07-17,1090.311982122647
2001-07-18,1056.5902945385753
2001-07-19,1066.3830943691776
2001-07-20,1061.2119028535503
2001-07-23,1046.308619256904
2001-07-24,1028.1362269299168
2001-07-25,1033.0273204695511
2001-07-26,1045.3392628952934
2001-07-27,1053.6512339260357
2001-07-30,1047.3140880424503
2001-07-31,1056.3761418525035
2001-08-01,1061.1861166686058
2001-08-02,1067.47306035477
2001-08-03,1056.3381408357086
2001-08-06,1050.5338659691838
2001-08-07,1054.8604789811845
2001-08-08,1037.100844888792
2001-08-09,1015.5547058113767
2001-08-10,1009.9843271229694
2001-08-13,1005.8113887697675
2001-08-14,1008.2339708579456
2001-08-15,987.5964298077872
2001-08-16,982.1994973886411
2001-08-17,962.4006946844792
2001-08-20,967.2244350474222
2001-08-21,958.9434787896586
2001-08-22,956.0271016020919
2001-08-23,956.4060266579309
2001-08-24,976.4656662558775
2001-08-27,980.5725677530731
2001-08-28,965.1451815047265
2001-08-29,953.8725965748298
2001-08-30,935.8762221266294
2001-08-31,939.6430888515143
2001-09-03,936.5430579385813
2001-09-04,951.4359415718819
2001-09-05,945.6823704086906
2001-09-06,922.4068097063954
2001-09-07,894.649412325554
2001-09-10,896.1260549221156
2001-09-11,884.1597084959171
2001-09-12,879.5738874451954
2001-09-13,880.9581398332351
2001-09-14,870.506026433627
2001-09-17,833.0071801250818
2001-09-18,824.7111197838454
2001-09-19,811.9711883452503
2001-09-20,792.7478568068291
2001-09-21,784.5164530331748
2001-09-24,814.5833024173229
2001-09-25,815.866034362251
2001-09-26,811.2039169975949
2001-09-27,817.2623507234985
2001-09-28,844.9063665957526
2001-10-01,837.2865076214507
2001-10-02,845.6738425816793
2001-10-03,859.4591472337851
2001-10-04,872.8630951950234
2001-10-05,873.3267282287754
2001-10-08,869.0181792455992
2001-10-09,860.5368170275169
2001-10-10,882.2935520708694
2001-10-11,914.4115765665191
2001-10-12,912.2359992875092
2001-10-15,907.223551004559
2001-10-16,911.0150414892295
2001-10-17,901.5332657713492
2001-10-18,896.959344289871
2001-10-19,905.033293846392
2001-10-22,922.0570709304242
2001-10-23,927.5453796144076
2001-10-24,928.1233129019269
2001-10-25,934.0964238518103
2001-10-26,940.7558651369819
2001-10-29,907.0982511695215
2001-10-30,887.1995452166117
2001-10-31,896.2471648007114
2001-11-01,908.0434909673604
2001-11-02,912.600945256122
2001-11-05,932.5166325676828
2001-11-06,947.9342830998543
2001-11-07,940.1612396938149
2001-11-08,951.4513846057619
2001-11-09,949.0448443778205
2001-11-12,946.110509178269
2001-11-13,974.7838425628639
2001-11-14,978.2151386716848
2001-11-15,986.4760606571228
2001-11-16,982.4437013623727
2001-11-19,999.3273896002715
2001-11-20,982.6876592392874
2001-11-21,985.5953384692626
2001-11-22,984.0166611061624
2001-11-23,992.4892867240627
2001-11-26,1003.3091430440517
2001-11-27,996.4679539447368
2001-11-28,974.6379710362529
2001-11-29,979.5748658317772
2001-11-30,972.0320213884704
2001-12-03,965.0840522626634
2001-12-04,978.9855064555712
2001-12-05,1009.1973025077546
2001-12-06,1007.6868889017867
2001-12-07,997.016374506484
2001-12-10,981.0659239733635
2001-12-11,979.5862686039371
2001-12-12,976.6477418245707
2001-12-13,955.0832187462851
2001-12-14,950.2490981991183
2001-12-17,956.4276307287537
2001-12-18,965.4532455968526
2001-12-19,967.107614269626
2001-12-20,958.6559782248921
2001-12-21,974.301012043982
2001-12-24,982.0554650154382
2001-12-25,981.2739069742639
2001-12-26,983.0145849369457
2001-12-27,983.3609243701569
2001-12-28,994.9101752658725
2001-12-31,977.6873010558317
2002-01-01,977.687606171471
2002-01-02,965.0717941004184
2002-01-03,980.4656241667236
2002-01-04,994.4536570352387
2002-01-07,990.2619565204458
2002-01-08,986.8846596186963
2002-01-09,984.6050001716158
2002-01-10,977.7815905297452
2002-01-11,973.6207398456405
2002-01-14,961.0392034466139
2002-01-15,964.7792225020809
2002-01-16,958.1502243584689
2002-01-17,969.4793563269758
2002-01-18,957.5877689376655
2002-01-21,956.7551096588963
2002-01-22,946.0330360640119
2002-01-23,949.2756366944456
2002-01-24,960.2066208376839
2002-01-25,972.9128600933273
2002-01-28,978.0145055015535
2002-01-29,955.6074757533066
2002-01-30,959.169406547731
2002-01-31,971.5473456832569
2002-02-01,963.666712953256
2002-02-04,938.7064988468286
2002-02-05,929.4108121043093
2002-02-06,923.8119004340452
2002-02-07,921.4808308098376
2002-02-08,930.3937783176202
2002-02-11,938.2137728183402
2002-02-12,939.7972022255357
2002-02-13,951.4588768456397
2002-02-14,952.427956867442
2002-02-15,938.4300612648586
2002-02-18,940.3363399061803
2002-02-19,917.5582280962657
2002-02-20,926.1581592667834
2002-02-21,917.9081429839125
2002-02-22,914.3075189369073
2002-02-25,932.0385411225783
2002-02-26,935.1659647155054
2002-02-27,943.3066819268321
2002-02-28,938.2897447923111
2002-03-01,958.4821524065977
2002-03-04,979.2556156673029
2002-03-05,976.203553712396
2002-03-06,980.3367534647325
2002-03-07,980.8564924825362
2002-03-08,996.10376812678
2002-03-11,997.7354923793395
2002-03-12,989.9331564576686
2002-03-13,976.0575322011773
2002-03-14,971.1098194123853
2002-03-15,978.663536801253
2002-03-18,980.1619809203434
2002-03-19,981.73198147618
2002-03-20,965.7938573596704
2002-03-21,970.8257244583322
2002-03-22,968.4012340063082
2002-03-25,956.8283778104686
2002-03-26,958.8047550192229
2002-03-27,967.6184110204772
2002-03-28,973.5688266737442
2002-03-29,971.5056003325946
2002-04-01,964.4245682328311
2002-04-02,953.8921638958759
2002-04-03,949.4231978026355
2002-04-04,949.4843668584956
2002-04-05,948.9151612209466
2002-04-08,953.7746197022581
2002-04-09,943.6412582436958
2002-04-10,948.6579270917719
2002-04-11,923.8077097621666
2002-04-12,932.4873737363168
2002-04-15,929.9843015944812
2002-04-16,947.3745745227624
2002-04-17,943.6933081237045
2002-04-18,940.972105604134
2002-04-19,940.8636220252027
2002-04-22,931.2530568844581
2002-04-23,923.658879982572
2002-04-24,916.4766873964219
2002-04-25,910.1228637774437
2002-04-26,896.2595453714739
2002-04-29,887.4277037276796
2002-04-30,894.009179029259
2002-05-01,894.6367447714106
2002-05-02,892.4997051860269
2002-05-03,875.0412533623472
2002-05-06,859.6375441506076
2002-05-07,855.672791963117
2002-05-08,890.9811947358637
2002-05-09,880.7379984974855
2002-05-10,863.4471338285451
2002-05-13,875.2872940953013
2002-05-14,899.9611167945117
2002-05-15,898.257064339021
2002-05-16,900.9374689927408
2002-05-17,899.9016610240847
2002-05-20,891.8141100233107
2002-05-21,885.233232373458
2002-05-22,879.6875653419557
2002-05-23,890.1530025729376
2002-05-24,880.0418085130249
2002-05-27,880.7295619935588
2002-05-28,867.5129813931889
2002-05-29,858.5183378738008
2002-05-30,852.8986682493298
2002-05-31,854.9129302592595
2002-06-03,837.5420788671556
2002-06-04,831.4577260528341
2002-06-05,839.8991871345787
2002-06-06,822.1845567129267
2002-06-07,817.0936359771291
2002-06-10,819.6540616082394
2002-06-11,810.2126638283196
