Date,PORTUGAL GROWTH
1998-12-31,100.0
1999-01-29,107.0839930378126
1999-02-26,105.31460833597288
1999-03-31,99.06972288476479
1999-04-30,93.6472228779823
1999-05-31,100.00155544962907
1999-06-30,93.76968138327777
1999-07-30,93.31952246269385
1999-08-31,90.67571569952041
1999-09-30,89.93893282103159
1999-10-29,94.83755962745731
1999-11-30,100.60136724218033
1999-12-31,107.94515658865275
2000-01-31,113.84059494525751
2000-02-29,124.06060417656688
2000-03-31,116.65864347811977
2000-04-28,107.94107612357934
2000-05-31,104.70793560611712
2000-06-30,104.7318969145715
2000-07-31,105.18468972608343
2000-08-31,103.44614241949904
2000-09-29,102.8516692117089
2000-10-31,97.39796251739158
2000-11-30,93.2678795345074
2000-12-29,93.45030339468278
2001-01-01,93.45030339468278
2001-01-02,93.11713792122967
2001-01-03,92.58193395634483
2001-01-04,94.87789948219465
2001-01-05,95.7649855912859
2001-01-08,95.8293496697976
2001-01-09,96.04896094728491
2001-01-10,96.35198124321943
2001-01-11,97.78475371501516
2001-01-12,100.50321270453156
2001-01-15,101.88174567254748
2001-01-16,99.74299629911658
2001-01-17,102.83429031166136
2001-01-18,103.11750271643804
2001-01-19,102.18002716189747
2001-01-22,101.53969402249461
2001-01-23,100.23601860902642
2001-01-24,102.13710737708446
2001-01-25,101.92830011106811
2001-01-26,102.15907264069537
2001-01-29,102.44353336520038
2001-01-30,103.30579905036355
2001-01-31,103.34842697809621
2001-02-01,103.47395440411618
2001-02-02,103.39441954199967
2001-02-05,102.44729752458858
2001-02-06,103.4101047622562
2001-02-07,102.5643004723221
2001-02-08,101.6405284639983
2001-02-09,99.4264174798116
2001-02-12,100.50778652037607
2001-02-13,100.83950577494855
2001-02-14,99.63955237790724
2001-02-15,99.36196650539759
2001-02-16,98.10741691136754
2001-02-19,96.73144985096977
2001-02-20,97.91469671028308
2001-02-21,96.96131985178532
2001-02-22,96.03235981758239
2001-02-23,95.20266658348046
2001-02-26,95.76129696521626
2001-02-27,95.76129696521623
2001-02-28,97.26738883131398
2001-03-01,97.93771127716971
2001-03-02,96.7432324683431
2001-03-05,98.54874506171204
2001-03-06,98.7901042498887
2001-03-07,99.12471117317048
2001-03-08,99.13534761279931
2001-03-09,97.45343228706587
2001-03-12,96.49426397548277
2001-03-13,97.28033661138676
2001-03-14,95.52078104509177
2001-03-15,95.4986608023121
2001-03-16,94.03170768407429
2001-03-19,92.97321048181908
2001-03-20,93.66255926789883
2001-03-21,91.92996799189346
2001-03-22,89.17737168806883
2001-03-23,91.2079190673353
2001-03-26,92.42280417284276
2001-03-27,92.6416473299073
2001-03-28,93.95108060419871
2001-03-29,93.94500624310908
2001-03-30,94.21514468711844
2001-04-02,94.11239018825292
2001-04-03,92.37034303674571
2001-04-04,94.06317261037424
2001-04-05,95.61746306596062
2001-04-06,95.20532332791316
2001-04-09,96.52382675899854
2001-04-10,97.06866376729417
2001-04-11,96.03600286742659
2001-04-12,95.11309643743348
2001-04-13,95.11309643743348
2001-04-16,95.11309643743348
2001-04-17,95.37305913440765
2001-04-18,97.10440737335298
2001-04-19,96.6462769548734
2001-04-20,96.23361315460019
2001-04-23,92.65464344230581
2001-04-24,92.00456615501255
2001-04-25,92.00456615501255
2001-04-26,93.3872058854585
2001-04-27,92.94746890994521
2001-04-30,94.32081786920507
2001-05-01,94.32081786920506
2001-05-02,94.03945890691291
2001-05-03,93.38043945153674
2001-05-04,94.37308465759172
2001-05-07,94.76326311875634
2001-05-08,94.57662476227411
2001-05-09,93.93459284601775
2001-05-10,94.84022741792509
2001-05-11,94.58234481121914
2001-05-14,93.78406743996263
2001-05-15,94.92360504582284
2001-05-16,94.29287390579086
2001-05-17,94.2877837159932
2001-05-18,93.63853964273399
2001-05-21,91.25418274470694
2001-05-22,89.34692796282106
2001-05-23,88.1370121419305
2001-05-24,87.48440844403373
2001-05-25,88.64067427525121
2001-05-28,89.51967256583599
2001-05-29,88.60285658372997
2001-05-30,87.85802945102758
2001-05-31,86.77728100257838
2001-06-01,86.40021219952725
2001-06-04,86.08184098799786
2001-06-05,86.07759365892481
2001-06-06,85.62526770101523
2001-06-07,84.6079310106795
2001-06-08,84.41508374409449
2001-06-11,83.07474528414741
2001-06-12,81.35279751491838
2001-06-13,82.0897516010645
2001-06-14,82.0897516010645
2001-06-15,79.88376115358136
2001-06-18,77.36910421214989
2001-06-19,77.4570481083943
2001-06-20,76.27735566565687
2001-06-21,76.41612813493329
2001-06-22,77.74438614080353
2001-06-25,79.94805482520088
2001-06-26,78.22980750102526
2001-06-27,77.59889307134108
2001-06-28,79.0517267789422
2001-06-29,80.12738489355561
2001-07-02,80.55962672214974
2001-07-03,82.1032101579148
2001-07-04,82.4250398476995
2001-07-05,82.21641729681846
2001-07-06,80.13435294087363
2001-07-09,79.3736507472325
2001-07-10,78.81643623544669
2001-07-11,77.38148735998696
