Date,NETHERLANDS GROWTH
1998-12-31,100.0
1999-01-29,98.23026424260372
1999-02-26,97.60311716974914
1999-03-31,90.45149738147325
1999-04-30,93.13250024689872
1999-05-31,89.77608574166713
1999-06-30,86.44133375849655
1999-07-30,85.63389792827662
1999-08-31,89.1519513378295
1999-09-30,85.95218879856097
1999-10-29,87.36384356049406
1999-11-30,87.65484471909969
1999-12-31,93.54796274163704
2000-01-31,82.1127271361177
2000-02-29,82.41919993040955
2000-03-31,86.06361526239233
2000-04-28,83.38427369288853
2000-05-31,80.63433066661388
2000-06-30,81.33454028968475
2000-07-31,79.44712603455946
2000-08-31,79.28726411655317
2000-09-29,75.1818195808058
2000-10-31,77.21676653461874
2000-11-30,73.45219441363653
2000-12-29,71.10693553372282
2001-01-01,71.10693553372282
2001-01-02,70.16673802709425
2001-01-03,68.82520010074828
2001-01-04,69.87583561397892
2001-01-05,69.89539759383766
2001-01-08,69.42059965228236
2001-01-09,70.10614621855495
2001-01-10,69.96680848891295
2001-01-11,70.97057424543763
2001-01-12,71.41057360231991
2001-01-15,70.89054513612358
2001-01-16,69.95131430093899
2001-01-17,71.21107733814989
2001-01-18,70.48207142879826
2001-01-19,70.53661194756305
2001-01-22,70.18170594284977
2001-01-23,70.65064266066263
2001-01-24,71.0037326351059
2001-01-25,70.6026202176357
2001-01-26,70.1778629542517
2001-01-29,70.78387406659053
2001-01-30,70.58890782561168
2001-01-31,71.07243796603373
2001-02-01,70.38163803594152
2001-02-02,69.519750888261
2001-02-05,69.33644490253766
2001-02-06,69.50975663649494
2001-02-07,68.5214368665293
2001-02-08,68.68708572928476
2001-02-09,67.94777001915084
2001-02-12,68.46267106810467
2001-02-13,68.68732380118915
2001-02-14,67.56675621667644
2001-02-15,68.74968917950093
2001-02-16,67.99751456066735
2001-02-19,66.93933037309823
2001-02-20,66.75614629855612
2001-02-21,66.02102922523082
2001-02-22,65.7778364311477
2001-02-23,64.46305856261021
2001-02-26,65.65412848898693
2001-02-27,66.15228664265321
2001-02-28,66.5913158834358
2001-03-01,66.19022900880734
2001-03-02,65.93608272156916
2001-03-05,65.51970730220334
2001-03-06,65.8726509123254
2001-03-07,65.33859729819866
2001-03-08,65.05408448634986
2001-03-09,65.43693355510719
2001-03-12,64.57162717607025
2001-03-13,63.876957855451415
2001-03-14,63.049612889825546
2001-03-15,63.497374464650434
2001-03-16,62.39047887871405
2001-03-19,61.63121165845161
2001-03-20,62.19244856006671
2001-03-21,61.43431025431788
2001-03-22,59.11802609844167
2001-03-23,59.98589875568268
2001-03-26,61.47050586493623
2001-03-27,62.63651941012727
2001-03-28,62.67878180138496
2001-03-29,62.816229163423195
2001-03-30,63.38316855715249
2001-04-02,63.22595010365451
2001-04-03,61.2384242936765
2001-04-04,61.382106673312975
2001-04-05,62.89717393332777
2001-04-06,62.969500027553494
2001-04-09,63.439808769411584
2001-04-10,64.33535131793512
2001-04-11,64.5711085109993
2001-04-12,64.70952938629644
2001-04-13,64.70952938629644
2001-04-16,64.70952938629645
2001-04-17,65.06805295500068
2001-04-18,66.44664863026874
2001-04-19,65.89852743940905
2001-04-20,65.60065872116347
2001-04-23,64.74334994955859
2001-04-24,65.37538726330119
2001-04-25,65.32633276491943
2001-04-26,66.50085054848512
2001-04-27,67.57022939792928
2001-04-30,67.57022939792927
2001-05-01,67.7579794504148
2001-05-02,67.8861186483065
2001-05-03,66.00377580150989
2001-05-04,65.66949498417311
2001-05-07,65.6618369257931
2001-05-08,65.55670574869578
2001-05-09,65.1250900284911
2001-05-10,66.77212879417873
2001-05-11,66.89095074165084
2001-05-14,66.38827421076049
2001-05-15,66.57968558649142
2001-05-16,66.27865790219975
2001-05-17,66.65127673153579
2001-05-18,67.19446276060694
2001-05-21,66.74859269602123
2001-05-22,67.13824236383776
2001-05-23,66.49758785015665
2001-05-24,66.50668243786969
2001-05-25,65.53870791747396
2001-05-28,65.95592637844685
2001-05-29,65.67982711971385
2001-05-30,64.96615968153154
2001-05-31,65.60782241410209
2001-06-01,65.68680383111268
2001-06-04,65.68680383111268
2001-06-05,66.84212570560967
2001-06-06,67.06756001984073
2001-06-07,67.18223837330281
2001-06-08,66.97615759350138
2001-06-11,66.76162501429127
2001-06-12,66.25065883634932
2001-06-13,67.01764047444424
2001-06-14,65.86219819118136
2001-06-15,64.76075294064485
2001-06-18,65.02661299717204
2001-06-19,64.81716323291587
2001-06-20,64.67608710135846
2001-06-21,64.66319742428638
2001-06-22,65.69390177424414
2001-06-25,65.69971228159895
2001-06-26,65.65312313308489
2001-06-27,65.80938371447199
2001-06-28,66.3085208782899
2001-06-29,67.44421124232419
2001-07-02,68.11001574603432
2001-07-03,67.46089092656193
2001-07-04,67.12995083749321
2001-07-05,66.98689074752019
2001-07-06,66.26969278972447
2001-07-09,66.14498757927068
2001-07-10,66.16273838510261
2001-07-11,65.66591196617232
2001-07-12,65.40202693984588
2001-07-13,64.63597255763383
2001-07-16,64.44033426375721
2001-07-17,64.5008828261566
2001-07-18,63.54710356891578
2001-07-19,63.715321424062346
2001-07-20,63.36520403626299
2001-07-23,63.484588036773125
2001-07-24,63.11269955443711
2001-07-25,61.9810627998876
2001-07-26,61.72146005352946
2001-07-27,62.359809209324354
2001-07-30,63.187602121800296
2001-07-31,63.87220053872111
2001-08-01,64.09328221114308
2001-08-02,63.86139591215419
2001-08-03,63.159140643213945
2001-08-06,63.48200118684453
2001-08-07,63.83772610620362
2001-08-08,63.31761525179773
2001-08-09,63.57635219141693
2001-08-10,64.03511310948952
2001-08-13,64.14928876278333
2001-08-14,64.68109820209514
2001-08-15,63.93109308350679
2001-08-16,63.33255931215175
2001-08-17,62.73479818791749
2001-08-20,62.97577062527326
2001-08-21,63.64257289857957
2001-08-22,63.44255493566381
2001-08-23,64.38052924840811
2001-08-24,64.82845709005835
2001-08-27,65.21039801629692
2001-08-28,64.11713287827655
2001-08-29,64.03595147015261
2001-08-30,63.151111775634774
2001-08-31,62.87704557631041
2001-09-03,62.03062065952917
2001-09-04,62.5116594405147
2001-09-05,61.72595514528841
2001-09-06,60.53200049718313
2001-09-07,58.86240729286499
2001-09-10,58.48266456299544
2001-09-11,54.63010323165608
2001-09-12,54.68016935748363
2001-09-13,56.54856187065361
2001-09-14,52.88624790360515
2001-09-17,54.2403154184085
2001-09-18,54.135220675537504
2001-09-19,53.75757285517575
2001-09-20,51.28950436923911
2001-09-21,50.37836046088197
2001-09-24,52.23062756207138
2001-09-25,53.26303950257807
2001-09-26,53.84247092240478
2001-09-27,53.44062648828382
2001-09-28,55.71875109841356
2001-10-01,54.32378818234304
2001-10-02,54.53859563968983
2001-10-03,53.910533905916644
2001-10-04,56.22782102858641
2001-10-05,56.72894197019593
2001-10-08,56.983870086150404
2001-10-09,57.135771153442455
2001-10-10,58.43060325946577
2001-10-11,58.577809948889495
2001-10-12,57.79815763223392
2001-10-15,56.077183751715936
2001-10-16,55.79990020667357
2001-10-17,56.46169138420138
2001-10-18,55.06899019679255
2001-10-19,54.968406102294075
2001-10-22,55.765395560763295
2001-10-23,56.76004989845589
2001-10-24,56.66560764241336
2001-10-25,55.66432302197168
2001-10-26,56.84983711005874
2001-10-29,55.96492893911289
2001-10-30,55.05017184997252
2001-10-31,56.03225975070699
2001-11-01,56.15067916791389
2001-11-02,56.36278485911192
2001-11-05,58.43655613565671
2001-11-06,58.62457715012857
2001-11-07,59.924467554669285
2001-11-08,60.5673573055358
2001-11-09,59.225574704660154
2001-11-12,58.042242051572494
2001-11-13,59.79586386443735
2001-11-14,59.47856568872487
2001-11-15,59.75666347989655
2001-11-16,60.350784626773525
2001-11-19,61.10242118888909
2001-11-20,60.14597588516871
2001-11-21,60.273091328189146
2001-11-22,61.04983406912188
2001-11-23,60.791600667131235
2001-11-26,60.66054479478091
2001-11-27,60.09072278367178
2001-11-28,59.39090654716143
2001-11-29,59.75499057122427
2001-11-30,60.080297337255836
2001-12-03,60.45265200555098
2001-12-04,60.790806381999666
2001-12-05,61.716416973639504
2001-12-06,61.18098343491341
2001-12-07,60.31754923087696
2001-12-10,59.477110787652606
2001-12-11,59.70305030143794
2001-12-12,59.010296251699295
2001-12-13,57.98958303978508
2001-12-14,57.64980871604689
2001-12-17,59.091381061484384
2001-12-18,59.05332591136215
2001-12-19,58.80362997426319
2001-12-20,58.67266550687256
2001-12-21,60.51791147353714
2001-12-24,60.80948938089576
2001-12-25,60.80948938089576
2001-12-26,60.809489380895776
2001-12-27,61.7768082566868
2001-12-28,62.27329390400486
2001-12-31,62.27329390400485
2002-01-01,62.27329390400485
2002-01-02,60.40314159536247
2002-01-03,60.775247131303416
2002-01-04,60.570996286063206
2002-01-07,60.27433232998663
2002-01-08,59.752194077990374
2002-01-09,59.9691470139064
2002-01-10,59.7236672950638
2002-01-11,60.18024060493083
2002-01-14,59.04672999147812
2002-01-15,59.867543693106185
2002-01-16,59.45199262944071
2002-01-17,59.76339383012388
2002-01-18,59.48411038402483
2002-01-21,59.411281057102244
2002-01-22,59.55549496317954
2002-01-23,60.25783614614332
2002-01-24,61.310447378557974
2002-01-25,61.751477940988224
2002-01-28,62.21365087025948
2002-01-29,61.56417755777146
2002-01-30,61.25439608661455
2002-01-31,62.184463777452606
2002-02-01,62.886313042032036
2002-02-04,62.72351070491561
2002-02-05,61.80232933232223
2002-02-06,61.77077658219437
2002-02-07,61.44587704239779
2002-02-08,60.74820828372529
2002-02-11,60.97971302089888
2002-02-12,61.45393585009604
2002-02-13,61.67792891097757
2002-02-14,62.37840112290024
2002-02-15,62.721569926468845
2002-02-18,62.39716446513866
2002-02-19,61.55020532755979
2002-02-20,61.32399151226269
2002-02-21,62.408976197476086
2002-02-22,62.24099854605372
2002-02-25,62.9843812258717
2002-02-26,63.11995504599028
2002-02-27,64.0501972664193
2002-02-28,63.82884032693915
2002-03-01,64.02257668721204
2002-03-04,64.86612422855566
2002-03-05,64.73125274006743
2002-03-06,64.64771034172321
2002-03-07,65.55009706272492
2002-03-08,65.41143515600552
2002-03-11,65.84915664794137
2002-03-12,66.19420172843547
2002-03-13,65.79379690829053
2002-03-14,65.494806808996
2002-03-15,65.99885190181428
2002-03-18,66.22044053030454
2002-03-19,66.43140824306201
2002-03-20,66.13698819301017
2002-03-21,65.41134342511221
2002-03-22,65.78432491329359
2002-03-25,65.21174545397132
2002-03-26,65.35418436668995
2002-03-27,65.65513722111972
2002-03-28,66.72554681791928
2002-03-29,66.72554681791928
2002-04-01,66.72554681791927
2002-04-02,66.5077314689338
2002-04-03,66.31549894897235
2002-04-04,65.20413789450308
2002-04-05,64.51597150192504
2002-04-08,64.232891792161
2002-04-09,64.09384058723374
2002-04-10,64.63492674454005
2002-04-11,63.73208426262062
2002-04-12,63.48954319465953
2002-04-15,63.96404861195387
2002-04-16,65.06332881216582
2002-04-17,65.02737315068549
2002-04-18,65.2917646595171
2002-04-19,65.29134419709997
2002-04-22,65.21030960698819
2002-04-23,64.91753154016244
2002-04-24,64.03172390089155
2002-04-25,63.66646564583993
2002-04-26,63.61449293561905
2002-04-29,63.272747710031595
2002-04-30,64.4886702800382
2002-05-01,64.4886702800382
2002-05-02,64.23888915776165
2002-05-03,64.45078793789693
2002-05-06,63.51833757530451
2002-05-07,63.27079109123759
2002-05-08,64.10373251175031
2002-05-09,64.12820558881914
2002-05-10,63.742289176440806
2002-05-13,64.20530036628355
2002-05-14,65.03138609000203
2002-05-15,65.16889047417497
2002-05-16,65.00417030224148
2002-05-17,64.19318427360142
2002-05-20,63.88634171662386
2002-05-21,63.73376206264712
2002-05-22,63.28376441140137
2002-05-23,64.09782980743384
2002-05-24,64.35141022863765
2002-05-27,64.19827279995098
2002-05-28,63.41459471876859
2002-05-29,62.955738067267326
2002-05-30,62.13230414829977
2002-05-31,63.340161089965555
2002-06-03,62.526259470797086
2002-06-04,60.84809017034756
2002-06-05,61.23488110381975
2002-06-06,61.55451462975979
2002-06-07,60.70631717418821
2002-06-10,60.3356027101298
2002-06-11,61.20784786478891
2002-06-12,59.573620136632314
2002-06-13,59.3554902685045
2002-06-14,57.615302858716134
2002-06-17,59.47612988718733
2002-06-18,59.63063128706424
2002-06-19,58.87853172259319
2002-06-20,57.896238600342684
2002-06-21,57.044412322885044
2002-06-24,55.92213314172764
2002-06-25,57.681940689640015
2002-06-26,56.3309672441439
2002-06-27,56.807549977070416
2002-06-28,59.3005576564862
2002-07-01,59.60621092663709
2002-07-02,58.22456062286952
2002-07-03,56.838924684207434
2002-07-04,58.60945248439264
2002-07-05,60.07049449369891
2002-07-08,59.502516431584084
2002-07-09,58.873086093943215
2002-07-10,55.03256526014439
2002-07-11,53.44301139526329
2002-07-12,52.76331284568427
2002-07-15,49.38717172685165
2002-07-16,48.55375155935487
2002-07-17,50.15086911180971
2002-07-18,50.6316481061808
2002-07-19,49.26897703302904
2002-07-22,45.645655627830024
2002-07-23,45.8118917093925
2002-07-24,44.55648074090417
2002-07-25,46.025726667110334
2002-07-26,46.04839726258758
2002-07-29,48.4523934210982
