Date,CANADA GROWTH
2001-07-13,112.49962870554009
2001-07-16,109.48610409377935
2001-07-17,111.77418817373908
2001-07-18,107.24475887893594
2001-07-19,108.32315971780059
2001-07-20,107.76033647750572
2001-07-23,107.84927610365735
2001-07-24,106.33475880911281
2001-07-25,107.27543518924558
2001-07-26,108.25913897908674
2001-07-27,110.65209153104688
2001-07-30,109.70340863149029
2001-07-31,111.1630773838998
2001-08-01,111.00953182553695
2001-08-02,109.82646440094844
2001-08-03,109.01782937752208
2001-08-06,110.27019021176442
2001-08-07,110.50353556565543
2001-08-08,108.07061234468625
2001-08-09,106.368658851641
2001-08-10,104.38494915841642
2001-08-13,103.50052362941196
2001-08-14,102.5071094699541
2001-08-15,99.86514059052894
2001-08-16,100.44121859743038
2001-08-17,98.13195177485494
2001-08-20,97.87020048915306
2001-08-21,96.4266821955633
2001-08-22,97.58136723183743
2001-08-23,98.73314276953857
2001-08-24,100.64681464717677
2001-08-27,101.22854266865077
2001-08-28,99.61204499269739
2001-08-29,98.15424664107232
2001-08-30,96.27162637295133
2001-08-31,95.82890108411225
2001-09-03,95.94222299730093
2001-09-04,98.23193223524632
2001-09-05,96.94382400385946
2001-09-06,96.2542055505724
2001-09-07,94.68242676285637
2001-09-10,94.18543631395939
2001-09-11,88.43493166641862
2001-09-12,89.34481333487325
2001-09-13,88.4472920445577
2001-09-14,84.52171482124746
2001-09-17,84.16666333288543
2001-09-18,82.34512863963332
2001-09-19,81.03756162586255
2001-09-20,79.11396078112274
2001-09-21,79.93782656063281
2001-09-24,82.04195357281218
2001-09-25,82.18237775136657
2001-09-26,81.17326160672529
2001-09-27,81.09991893954701
2001-09-28,84.24647473636954
2001-10-01,83.43201975726954
2001-10-02,84.86617066231604
2001-10-03,85.95043875075442
2001-10-04,87.27923541731394
2001-10-05,87.00058221581439
2001-10-08,87.10615181740059
2001-10-09,86.41374673281959
2001-10-10,88.57259218478107
2001-10-11,91.60199866651114
2001-10-12,91.14956862185213
2001-10-15,90.10267652916463
2001-10-16,90.70256763442846
2001-10-17,87.92241465316177
2001-10-18,87.08717673301808
2001-10-19,88.15040536595299
2001-10-22,89.81759768316094
2001-10-23,91.08183317205908
2001-10-24,90.93356483930434
2001-10-25,91.37328690190078
2001-10-26,92.66524994781598
2001-10-29,89.49632690078204
2001-10-30,86.8165508781894
2001-10-31,88.12287073236654
2001-11-01,88.79447414305135
2001-11-02,89.27715111363045
2001-11-05,91.18525934141347
2001-11-06,92.47653546111465
2001-11-07,92.63639808502569
2001-11-08,93.0367145713795
2001-11-09,93.49830677692741
2001-11-12,93.39562454217082
2001-11-13,97.24591751746506
2001-11-14,98.45059996034554
2001-11-15,96.96721321725123
2001-11-16,97.85930425699539
2001-11-19,101.7487648491529
2001-11-20,99.41605921610346
2001-11-21,97.9107284107433
2001-11-22,98.84572922519973
2001-11-23,99.78962618705157
2001-11-26,99.72973079575193
2001-11-27,99.71091477740906
2001-11-28,98.53587654615623
2001-11-29,99.06921969485025
2001-11-30,99.61168283467879
2001-12-03,99.29705547080923
2001-12-04,100.52431907697382
2001-12-05,102.68788236937543
2001-12-06,101.53106352312
2001-12-07,101.54372497276727
2001-12-10,101.36873442319373
2001-12-11,100.75624618570909
2001-12-12,101.38129472753937
2001-12-13,99.60565160349933
2001-12-14,99.33114258144268
2001-12-17,100.58326022514481
2001-12-18,101.32839482957566
2001-12-19,101.15201768838398
2001-12-20,100.99585369575342
2001-12-21,102.3497528050817
2001-12-24,102.48645774608745
2001-12-25,102.48645774608745
2001-12-26,102.37337807451003
2001-12-27,103.19940650788199
2001-12-28,104.16089462261324
2001-12-31,103.45544662687395
2002-01-01,103.45544662687395
2002-01-02,100.66999237613534
2002-01-03,102.41687512513451
2002-01-04,103.43317047990257
2002-01-07,104.00320373602871
2002-01-08,103.46556181718708
2002-01-09,103.61633046886196
2002-01-10,101.88366895170185
2002-01-11,102.43536266257041
2002-01-14,100.74395957839474
2002-01-15,101.88706640984913
2002-01-16,102.41368980249767
2002-01-17,102.16442091002175
2002-01-18,101.27373789852322
2002-01-21,100.72304711566402
2002-01-22,100.65713815556846
2002-01-23,100.26707833058597
2002-01-24,102.41318884264753
2002-01-25,103.90498528824197
2002-01-28,103.60344383286616
2002-01-29,103.94490728794234
2002-01-30,103.13494109108204
2002-01-31,104.53459319086012
2002-02-01,105.60594603316433
2002-02-04,103.62671550512073
2002-02-05,102.4711872142495
2002-02-06,101.78570788717087
2002-02-07,101.44484132409485
2002-02-08,102.23193795300517
2002-02-11,102.35330638341897
2002-02-12,102.09034264438417
2002-02-13,103.09442194248687
2002-02-14,102.8868597343783
2002-02-15,102.37579223703942
2002-02-18,103.11483068927002
2002-02-19,101.457578924202
2002-02-20,100.76664312689603
2002-02-21,101.36395664307788
2002-02-22,100.32813861157375
2002-02-25,102.04817102447218
2002-02-26,103.14028694279719
2002-02-27,105.08039416174972
2002-02-28,105.20119742620274
2002-03-01,106.9974122809544
2002-03-04,108.54051731001147
2002-03-05,108.58291567747506
2002-03-06,109.24234010299044
2002-03-07,109.04305066862956
2002-03-08,108.35313008189544
2002-03-11,109.03902603876053
2002-03-12,108.59128079929869
2002-03-13,108.27169532782
2002-03-14,106.61934665273824
2002-03-15,107.47170623179969
2002-03-18,109.68067012294762
2002-03-19,110.13474632699774
2002-03-20,110.05886613522378
2002-03-21,109.31619857396026
2002-03-22,110.09265609966519
2002-03-25,108.29427102388199
2002-03-26,108.03142548225576
2002-03-27,110.09457697419002
2002-03-28,110.16269626925512
2002-03-29,110.16269626925512
2002-04-01,109.26570564542878
2002-04-02,109.60694795128775
2002-04-03,109.51270823501594
2002-04-04,108.26663597602305
2002-04-05,109.16952590942691
2002-04-08,109.46358902034603
2002-04-09,108.43075324244798
2002-04-10,109.92127141661226
2002-04-11,107.88586416660857
2002-04-12,108.88947614992918
2002-04-15,108.96821241958365
2002-04-16,110.45027897903917
2002-04-17,110.39180405156519
2002-04-18,109.52533748601513
2002-04-19,110.9615293598724
2002-04-22,110.21557945860481
2002-04-23,109.16596537649693
2002-04-24,108.99189659293823
2002-04-25,108.38755803364162
2002-04-26,107.55795012905052
2002-04-29,106.10140864614446
2002-04-30,107.28335631045287
2002-05-01,107.37497062832537
2002-05-02,107.94341166969367
2002-05-03,106.85018791491483
2002-05-06,105.05644766963921
2002-05-07,104.74037499043452
2002-05-08,107.64958481964341
2002-05-09,107.04242454646786
2002-05-10,106.70764763041778
2002-05-13,107.888130009674
2002-05-14,109.70371029683882
2002-05-15,108.91379259829552
2002-05-16,109.41777985544206
2002-05-17,108.72509576578206
2002-05-20,108.8130477359416
2002-05-21,108.82333273088831
2002-05-22,107.52166532138075
2002-05-23,109.59937953804547
2002-05-24,108.63080905240187
2002-05-27,108.82525345882101
2002-05-28,107.81477714898371
2002-05-29,106.13670038982121
2002-05-30,105.33022891342816
2002-05-31,106.56838813867151
2002-06-03,105.66937566050166
2002-06-04,104.14004193361546
2002-06-05,103.51185342163397
2002-06-06,102.00907336726924
2002-06-07,101.90635744696338
2002-06-10,101.18772545935474
2002-06-11,100.88963125422231
2002-06-12,99.60667869149185
2002-06-13,98.51895010598912
2002-06-14,97.58015940139302
2002-06-17,99.99861865025848
2002-06-18,99.3220835574282
2002-06-19,97.72401980118252
2002-06-20,96.74396082530278
2002-06-21,95.6576744696413
2002-06-24,94.7127797392485
2002-06-25,95.31011600906852
2002-06-26,91.62600644793726
2002-06-27,93.34652642467044
2002-06-28,92.94992831830687
2002-07-01,93.13125775935076
2002-07-02,91.08473133838027
2002-07-03,91.43998199015742
2002-07-04,91.51463408608147
2002-07-05,93.44853454641871
2002-07-08,92.42884113300596
2002-07-09,91.42572756257464
2002-07-10,90.31220849584376
2002-07-11,89.30283866672701
2002-07-12,88.57204965798662
2002-07-15,84.51135451868879
2002-07-16,84.51381337518583
2002-07-17,84.20760998493476
2002-07-18,84.38032608450621
2002-07-19,81.9917982058855
2002-07-22,79.73693754622514
2002-07-23,76.83420638953453
2002-07-24,79.54545076396221
2002-07-25,77.81380838177527
2002-07-26,78.9067253129197
2002-07-29,82.4122822313027
2002-07-30,82.25250610670759
2002-07-31,83.46845639946497
2002-08-01,82.45889794249106
2002-08-02,82.05128344241903
2002-08-05,81.65203601351564
2002-08-06,83.16388339147602
2002-08-07,82.73885157964203
2002-08-08,84.87852942774084
2002-08-09,85.45955482861673
2002-08-12,83.55858996503454
2002-08-13,82.75485225959443
2002-08-14,82.48613584419068
2002-08-15,83.01334822376535
2002-08-16,82.84425546224358
2002-08-19,84.19222711657227
2002-08-20,84.00196423730571
2002-08-21,84.85110942029377
2002-08-22,86.96825833281808
2002-08-23,84.74291915328926
2002-08-26,85.83486346913566
2002-08-27,84.5132797875815
2002-08-28,83.11830558915013
2002-08-29,83.04661545092264
2002-08-30,83.78357814424075
2002-09-02,83.71282869705837
2002-09-03,80.55807087920944
2002-09-04,81.52536486894724
2002-09-05,81.24380680667004
2002-09-06,81.92303799373624
2002-09-09,82.67972725415473
2002-09-10,83.01313498059936
2002-09-11,83.83218166202876
2002-09-12,81.87578085491857
2002-09-13,81.32728585540497
2002-09-16,82.22380179793939
2002-09-17,81.17936961325816
2002-09-18,78.8176711282479
2002-09-19,77.26811726796157
2002-09-20,77.01931143969438
2002-09-23,74.66376136374984
2002-09-24,75.21218960714427
2002-09-25,77.20399026494819
2002-09-26,77.16713441255985
2002-09-27,76.15369734019184
2002-09-30,75.94237524786631
2002-10-01,76.59227707567928
2002-10-02,75.0104111970194
2002-10-03,73.38144383794224
2002-10-04,72.79974074845087
2002-10-07,71.53637377934322
2002-10-08,71.7468642332662
2002-10-09,69.73760223977943
2002-10-10,71.59719885140544
2002-10-11,73.72147621856394
2002-10-14,73.77586159842888
2002-10-15,77.05700165151467
2002-10-16,76.43537220096181
2002-10-17,78.96825650398866
2002-10-18,79.79040274650323
2002-10-21,80.73150854630912
2002-10-22,79.6467364244522
2002-10-23,80.40146616994566
2002-10-24,80.97269651114
2002-10-25,81.56810741445726
2002-10-28,82.08599790469725
2002-10-29,79.73308584487319
2002-10-30,80.43895464145388
2002-10-31,78.58168825688185
2002-11-01,79.49529978793842
2002-11-04,81.47668619583413
2002-11-05,80.86778276310709
2002-11-06,81.93530104355789
2002-11-07,80.17581606726642
2002-11-08,79.21782210526597
2002-11-11,77.85906019930611
2002-11-12,78.49095952958668
2002-11-13,78.16399291742614
2002-11-14,79.762872303811
2002-11-15,80.45919773858967
2002-11-18,80.22349638969905
2002-11-19,79.25635934492279
2002-11-20,80.68742731507884
2002-11-21,82.276677258222
2002-11-22,82.19823481044465
2002-11-25,83.66470072588906
2002-11-26,82.18104754347074
2002-11-27,84.10618401099035
2002-11-28,84.16877300382998
2002-11-29,83.69134087782689
2002-12-02,85.2220677797082
2002-12-03,84.87148194390817
2002-12-04,84.48004222763151
2002-12-05,83.17514470994747
2002-12-06,82.8383327669316
2002-12-09,82.28304896207308
2002-12-10,83.51529977354106
2002-12-11,83.58534858697436
2002-12-12,83.9328693796401
2002-12-13,83.25229018332242
2002-12-16,83.79132083311623
2002-12-17,82.04586495930324
2002-12-18,81.33837096060459
2002-12-19,81.22952362878516
2002-12-20,80.86870983317937
2002-12-23,82.33370968810468
2002-12-24,81.7328608639001
2002-12-25,81.7328608639001
2002-12-26,81.34082034480662
2002-12-27,79.93986125870114
2002-12-30,79.31179178205932
2002-12-31,78.87458520167436
2003-01-01,78.87458520167436
2003-01-02,81.5072018609583
2003-01-03,82.12607310650462
2003-01-06,82.51869929023307
2003-01-07,82.29879069842576
2003-01-08,81.47133844382358
2003-01-09,81.33056832858665
2003-01-10,81.35690085075028
2003-01-13,81.4479385394957
2003-01-14,81.28052548100054
2003-01-15,81.52580159604086
2003-01-16,82.19477685273672
2003-01-17,80.89095706196156
2003-01-20,80.60719023683633
2003-01-21,80.04794782820517
2003-01-22,80.44894602314787
2003-01-23,80.72931511773702
2003-01-24,79.62743813064266
2003-01-27,78.25431649678393
2003-01-28,78.0596717523039
2003-01-29,78.27649466848872
2003-01-30,78.76058345355479
2003-01-31,78.93677317524849
2003-02-03,79.96057617252494
2003-02-04,78.99372910110458
2003-02-05,78.7776243104174
2003-02-06,78.46699155747118
2003-02-07,78.58205068970652
2003-02-10,78.37177639670557
2003-02-11,79.12535820712145
2003-02-12,78.77480596354926
2003-02-13,78.64329678167135
2003-02-14,79.24064261432719
2003-02-17,80.50766532966443
2003-02-18,81.40840169935676
2003-02-19,80.90037389323886
2003-02-20,80.99085374398635
2003-02-21,80.87351837524463
2003-02-24,81.44955928005696
2003-02-25,81.60244688468093
2003-02-26,81.34176085859697
2003-02-27,82.50545485100439
2003-02-28,82.47285884489263
2003-03-03,81.0745140905307
2003-03-04,80.42893262018953
2003-03-05,79.94052788888162
2003-03-06,79.23595211651161
2003-03-07,79.96252121065199
2003-03-10,78.78895642836977
2003-03-11,78.30581837843589
2003-03-12,77.76995478386087
2003-03-13,78.6688712164764
2003-03-14,79.44728792437985
2003-03-17,81.59368103033995
2003-03-18,82.20409833410045
2003-03-19,82.4085677029491
2003-03-20,82.6623358187646
2003-03-21,83.23328331069884
2003-03-24,81.1422591487106
2003-03-25,81.37994615338536
2003-03-26,81.40911257084603
2003-03-27,81.70286148103177
2003-03-28,81.77833016351553
2003-03-31,80.27942676009646
2003-04-01,80.35240897958052
2003-04-02,81.58036745388323
2003-04-03,81.89631882254977
2003-04-04,82.03903129352717
2003-04-07,82.20827812103079
2003-04-08,82.54398896222818
2003-04-09,82.42873564865975
2003-04-10,82.43611387861971
2003-04-11,83.29680252245934
2003-04-14,83.4170367026016
2003-04-15,83.48239943564012
2003-04-16,82.94446991105
2003-04-17,82.95235391576513
2003-04-18,82.95235391576513
2003-04-21,83.62687554820592
2003-04-22,83.26116873941736
2003-04-23,83.60215092228896
2003-04-24,81.96379628267853
2003-04-25,81.85390971118443
2003-04-28,82.46590104713059
2003-04-29,82.35269335468486
2003-04-30,82.51318781241449
2003-05-01,82.72753194176867
2003-05-02,83.18372293945838
2003-05-05,83.98989384408625
2003-05-06,84.01633065038227
2003-05-07,83.99303342624314
2003-05-08,83.77815089732901
2003-05-09,84.27115064018008
2003-05-12,84.89147549387343
2003-05-13,84.44370685610033
2003-05-14,86.09317396669405
2003-05-15,86.91998425417191
2003-05-16,86.59642855182844
2003-05-19,85.96728283197126
2003-05-20,87.33053780688363
2003-05-21,87.33312285311727
2003-05-22,86.74228647271248
2003-05-23,85.06778406163511
2003-05-26,84.75344376745537
2003-05-27,85.29961628558274
2003-05-28,85.37490341514633
2003-05-29,85.40237523754442
2003-05-30,85.90630822525723
2003-06-02,87.43546339132371
2003-06-03,86.7171413985429
2003-06-04,89.06048734519318
2003-06-05,89.48820300610025
2003-06-06,89.96018697687471
2003-06-09,88.21181311594594
2003-06-10,89.29075734313186
2003-06-11,90.26652146539085
2003-06-12,90.39167439473194
2003-06-13,88.85998100690412
2003-06-16,89.50737402761469
2003-06-17,90.20223161471766
2003-06-18,91.15767653388141
2003-06-19,89.75998304941872
2003-06-20,89.9393747370737
2003-06-23,89.59938299697198
2003-06-24,89.28193655334381
2003-06-25,90.21669616739774
2003-06-26,90.71055536475112
2003-06-27,90.2904647238935
2003-06-30,89.83994567485755
2003-07-01,89.6014149841302
2003-07-02,90.90321410751608
2003-07-03,91.18752273933758
2003-07-04,91.23312504173418
2003-07-07,92.62203325272468
2003-07-08,91.90173651523135
2003-07-09,91.26822196142129
2003-07-10,89.85856962191777
2003-07-11,90.62955500305384
2003-07-14,91.73209744758779
2003-07-15,90.57997188758853
2003-07-16,90.44740086873178
2003-07-17,90.00708763352539
2003-07-18,89.56862955002322
2003-07-21,89.44689955661246
2003-07-22,89.57119839920118
2003-07-23,89.24167741839061
2003-07-24,90.16827534187412
2003-07-25,90.52420090378384
2003-07-28,90.73757407720174
2003-07-29,89.61238910443603
2003-07-30,89.25477757460898
2003-07-31,90.51994053287243
2003-08-01,91.07093077344167
2003-08-04,89.8414366008604
2003-08-05,89.65675114656047
2003-08-06,88.64231617784384
2003-08-07,89.8214101119775
2003-08-08,91.56847174784009
2003-08-11,93.04031993848194
2003-08-12,93.72957447304641
2003-08-13,93.85036982580398
2003-08-14,94.53878015262472
2003-08-15,94.54096307898509
2003-08-18,95.40266304986356
2003-08-19,96.1397572059465
2003-08-20,96.23084425485126
2003-08-21,97.38677062664303
2003-08-22,97.4025065207968
2003-08-25,97.3929417320236
2003-08-26,97.84929807309157
2003-08-27,98.01909352180752
2003-08-28,98.57792777984761
2003-08-29,98.46178920240604
2003-09-01,98.91853281069089
2003-09-02,100.25326821409125
2003-09-03,101.19050558074429
2003-09-04,101.97817640530303
2003-09-05,101.3144083102168
2003-09-08,101.59872089752756
2003-09-09,100.04933450476966
2003-09-10,99.53559643426404
2003-09-11,99.70798600725321
2003-09-12,98.69024518041319
2003-09-15,98.33984566192734
2003-09-16,100.38068908122584
2003-09-17,99.61224461096829
2003-09-18,98.6401178854059
2003-09-19,99.13237440737477
2003-09-22,97.81005227921021
2003-09-23,98.3278868913837
2003-09-24,97.90662899057388
2003-09-25,96.46348300309421
2003-09-26,94.87371680246609
2003-09-29,94.61449631216182
2003-09-30,93.72393968326104
2003-10-01,94.42710326684168
2003-10-02,95.43777898815576
2003-10-03,95.23543972807414
2003-10-06,95.6163191032565
2003-10-07,95.53569985505354
2003-10-08,95.12667260128691
2003-10-09,95.50898277533445
2003-10-10,96.14877944834043
2003-10-13,97.32734367283929
2003-10-14,98.14894509468928
2003-10-15,98.82018484462225
2003-10-16,99.32483385162014
2003-10-17,98.90948981216233
2003-10-20,98.0063031629947
2003-10-21,98.9551652320558
2003-10-22,98.16955350236637
2003-10-23,96.80165016922031
2003-10-24,95.90669426897934
2003-10-27,96.66454446457897
2003-10-28,97.80664641057255
2003-10-29,97.89408183395196
2003-10-30,97.75101827832455
2003-10-31,98.1593727420449
2003-11-03,99.60426738461126
2003-11-04,99.05138715816643
2003-11-05,99.49376247926139
2003-11-06,99.8029675008372
2003-11-07,100.31558809832866
2003-11-10,100.74455448812706
2003-11-11,99.9539584124241
2003-11-12,100.28087127013808
2003-11-13,99.30512429748583
2003-11-14,98.33189662909118
2003-11-17,97.82503457365259
2003-11-18,97.04350448429419
2003-11-19,97.87096995428912
2003-11-20,97.92391254226055
2003-11-21,97.45125921484416
2003-11-24,98.50235593128426
2003-11-25,98.58089700249371
2003-11-26,99.3667134691523
2003-11-27,99.35584767758168
2003-11-28,98.90162642435888
2003-12-01,100.085400897929
2003-12-02,99.70861296139988
2003-12-03,99.5306943820357
2003-12-04,99.68790668184974
2003-12-05,99.43892858639707
2003-12-08,99.152510731205
2003-12-09,98.12485105603055
2003-12-10,96.69637051982046
2003-12-11,97.36920157733341
2003-12-12,97.69004898373552
2003-12-15,96.83579513135942
2003-12-16,96.57606333165126
2003-12-17,96.4645334365334
2003-12-18,97.55350349056987
2003-12-19,96.64067766686797
2003-12-22,96.88968708401337
2003-12-23,97.18282317435173
2003-12-24,97.83361078082001
2003-12-25,97.83361078082001
2003-12-26,98.51779031271145
2003-12-29,99.64732494393846
2003-12-30,98.7655740140831
2003-12-31,99.45777708708155
2004-01-01,99.45777708708155
2004-01-02,100.8145966400908
2004-01-05,102.4720761127743
2004-01-06,102.10931460571307
2004-01-07,103.08058702139478
2004-01-08,103.29680730737294
2004-01-09,102.81000087037418
2004-01-12,103.23160690914604
2004-01-13,103.96755313700815
2004-01-14,102.85172109169328
2004-01-15,102.80207030162987
2004-01-16,105.76050994419177
2004-01-19,106.91892838037221
2004-01-20,107.08161572536275
2004-01-21,105.15945578765351
2004-01-22,103.23256339741313
2004-01-23,103.58866425242292
2004-01-26,104.183008908876
2004-01-27,104.01891040869752
2004-01-28,102.0576917507263
2004-01-29,101.5458326219523
2004-01-30,103.19433373041034
2004-02-02,104.75769936240084
2004-02-03,103.77932246273046
2004-02-04,102.28060158450974
2004-02-05,102.22851286846577
2004-02-06,102.75271033719415
2004-02-09,103.95234949260204
2004-02-10,104.29173317478006
2004-02-11,104.6253009864575
2004-02-12,103.6516348651976
2004-02-13,103.98052554584388
2004-02-16,104.29882699712915
2004-02-17,104.54034418036954
2004-02-18,103.59433059293518
2004-02-19,102.49917399241053
2004-02-20,101.8108877991394
2004-02-23,102.09790887187347
2004-02-24,101.92055182117481
2004-02-25,103.28200213821147
2004-02-26,104.93429377672051
2004-02-27,105.8806913123794
2004-03-01,107.47761929886016
2004-03-02,107.06592530544532
2004-03-03,107.44406523672656
2004-03-04,107.1440562947476
2004-03-05,107.90072111425552
2004-03-08,107.2747160521941
2004-03-09,106.0034714230312
2004-03-10,104.45002042248848
2004-03-11,103.13363253949669
2004-03-12,103.95353382144457
2004-03-15,100.84799944726427
2004-03-16,101.57550503283633
2004-03-17,102.96129512779287
2004-03-18,101.72139891640984
2004-03-19,102.43900425308831
2004-03-22,100.73175124508354
2004-03-23,101.1808372732685
2004-03-24,100.46511004546127
2004-03-25,102.77661549106267
2004-03-26,104.33296777969889
2004-03-29,105.58519912564005
2004-03-30,107.02984756626819
2004-03-31,104.8848743071916
2004-04-01,105.19248522444816
2004-04-02,108.38850322419256
2004-04-05,109.58015407910649
2004-04-06,108.87083794370123
2004-04-07,107.4572779655328
2004-04-08,107.67041647848436
2004-04-09,107.67041647848436
2004-04-12,108.71395427443716
2004-04-13,108.24537580408152
2004-04-14,105.8568746044801
2004-04-15,105.76794204253255
2004-04-16,105.52452386300298
2004-04-19,105.46415500565288
2004-04-20,104.42540926484361
2004-04-21,104.19402207831132
2004-04-22,105.66287819750195
2004-04-23,105.86207562096995
2004-04-26,105.51967493264117
2004-04-27,104.3862012466262
2004-04-28,98.39195293023253
2004-04-29,97.11974469214053
2004-04-30,96.25489546992584
2004-05-03,96.84944441156668
2004-05-04,99.51870681545384
2004-05-05,98.72908740643322
2004-05-06,98.68592318913396
2004-05-07,97.79393655336436
2004-05-10,95.93223072985394
2004-05-11,97.81780226176699
2004-05-12,97.36067388739201
2004-05-13,96.71820073351132
2004-05-14,97.15184385409516
2004-05-17,95.9025698632408
2004-05-18,95.4743636743296
2004-05-19,96.49147364800024
2004-05-20,96.76909430409636
2004-05-21,96.53330398606755
2004-05-24,97.28588606179507
2004-05-25,97.7400610772624
2004-05-26,97.6568038346801
2004-05-27,97.80186352261974
2004-05-28,97.19765195718958
2004-05-31,98.30245188565553
2004-06-01,98.16309292966619
2004-06-02,97.36674114155245
2004-06-03,96.99690731368518
2004-06-04,97.84692122774723
2004-06-07,98.88520203337198
2004-06-08,99.00909529672715
2004-06-09,98.50059162431262
2004-06-10,98.58891692484039
2004-06-11,99.4026810412085
2004-06-14,97.55103322524857
2004-06-15,98.55600774005424
2004-06-16,99.87570563618074
2004-06-17,100.93251178683528
2004-06-18,100.92554765593134
2004-06-21,101.10854760095002
2004-06-22,102.28444484290438
