Date,JAPAN GROWTH
2001-03-06,116.09451313959806
2001-03-07,117.4326224733803
2001-03-08,117.01067970303711
2001-03-09,116.98144190854583
2001-03-12,113.16787521227772
2001-03-13,112.15706660973615
2001-03-14,112.28994592984819
2001-03-15,115.01839185886574
2001-03-16,116.749726480506
2001-03-19,117.58690419095205
2001-03-20,116.54807588457182
2001-03-21,124.16575887539172
2001-03-22,123.19239149194182
2001-03-23,127.25560455944677
2001-03-26,132.35318586550954
2001-03-27,131.05755739939525
2001-03-28,133.7237162931205
2001-03-29,127.3561132880106
2001-03-30,124.11529683772102
2001-04-02,122.28800296881414
2001-04-03,123.83669791159828
2001-04-04,122.49663428144657
2001-04-05,125.12132055654156
2001-04-06,125.74016987473988
2001-04-09,120.65157993300836
2001-04-10,120.05361029062148
2001-04-11,124.07313631493084
2001-04-12,124.94759621121786
2001-04-13,124.29505204458412
2001-04-16,123.85172197747023
2001-04-17,124.0250849046133
2001-04-18,130.4563683608588
2001-04-19,130.88491162203
2001-04-20,127.48529374251139
2001-04-23,128.32080922834774
2001-04-24,127.809530410658
2001-04-25,128.03165422069745
2001-04-26,128.4974484552773
2001-04-27,128.52329600812178
2001-04-30,129.65908945932597
2001-05-01,135.01165751505974
2001-05-02,136.30014648420294
2001-05-03,137.0624479382751
2001-05-04,136.8553604161006
2001-05-07,137.9964545257761
2001-05-08,136.08053828414037
2001-05-09,134.20301184927587
2001-05-10,133.0275055368604
2001-05-11,134.5486386063452
2001-05-14,132.29289456610485
2001-05-15,132.17729138025052
2001-05-16,128.34245718248354
2001-05-17,132.21658435935765
2001-05-18,131.95151607664062
2001-05-21,134.46828153182685
2001-05-22,135.903361756951
2001-05-23,139.33997255248647
2001-05-24,138.4661351723618
2001-05-25,137.8616531649369
2001-05-28,136.44623747002174
2001-05-29,139.30422337113592
2001-05-30,135.39704505844577
2001-05-31,136.19031682289497
2001-06-01,136.1991263786894
2001-06-04,135.6874642982771
2001-06-05,133.71987438189916
2001-06-06,133.70104232989365
2001-06-07,134.09572915710936
2001-06-08,134.10425762048627
2001-06-11,132.67543212386923
2001-06-12,128.43912331399218
2001-06-13,127.72713898746422
2001-06-14,127.8555857415282
2001-06-15,125.66085207007771
2001-06-18,124.2898685618048
2001-06-19,124.66633808477002
2001-06-20,125.66265125268522
2001-06-21,126.83776333819596
2001-06-22,127.81795792040216
2001-06-25,125.79291156557863
2001-06-26,126.0193992018503
2001-06-27,125.03912530226054
2001-06-28,124.655354691028
2001-06-29,127.20152990039
2001-07-02,126.66521092454343
2001-07-03,126.70385168828952
2001-07-04,125.59631265043892
2001-07-05,125.0638374044529
2001-07-06,121.19688471656092
2001-07-09,120.03720846259924
2001-07-10,119.80864531175592
2001-07-11,117.99747467235048
2001-07-12,121.5823650891516
2001-07-13,120.697811968897
2001-07-16,119.78198320385256
2001-07-17,118.78920048030176
2001-07-18,114.61943664326594
2001-07-19,115.7099311719994
2001-07-20,115.66229638028399
2001-07-23,113.07347734527876
2001-07-24,113.9727903282653
2001-07-25,114.17660275971285
2001-07-26,113.95944078304255
2001-07-27,113.29199760309123
2001-07-30,110.62457223331253
2001-07-31,113.1587411052558
2001-08-01,113.57540610685572
2001-08-02,117.12970545742284
2001-08-03,115.59524262993396
2001-08-06,115.70027483498059
2001-08-07,116.77380549310308
2001-08-08,116.50130709240068
2001-08-09,111.60906137765073
2001-08-10,111.47163219976632
2001-08-13,108.96135635147624
2001-08-14,112.02093848985261
2001-08-15,111.37352246177136
2001-08-16,108.41707697689674
2001-08-17,107.07246095034998
2001-08-20,105.96912107940211
2001-08-21,106.53197716903854
2001-08-22,106.37998758612066
2001-08-23,105.13343644185713
2001-08-24,105.57913888577801
2001-08-27,106.53034222442797
2001-08-28,105.80993012955251
2001-08-29,104.66414045720595
2001-08-30,103.37876215327334
2001-08-31,102.54356714779482
2001-09-03,100.10286672473768
2001-09-04,105.21436137428687
2001-09-05,103.17805463834263
2001-09-06,102.59949436711244
2001-09-07,101.12365639502515
2001-09-10,99.04515817666865
2001-09-11,100.690276187949
2001-09-12,93.87078594657922
2001-09-13,93.58837820160996
2001-09-14,95.90341533291739
2001-09-17,91.18240053175751
2001-09-18,92.09688695982994
2001-09-19,93.46299071781381
2001-09-20,92.60945419102396
2001-09-21,90.36154253482013
2001-09-24,89.77565186749992
2001-09-25,90.93667839394453
2001-09-26,89.54712404987166
2001-09-27,88.8411667650452
2001-09-28,91.82569800261878
2001-10-01,92.07983220493986
2001-10-02,93.60762898632713
2001-10-03,91.37363841449728
2001-10-04,94.70806750242542
2001-10-05,95.23496138554623
2001-10-08,95.54912967491931
2001-10-09,92.83316799249089
2001-10-10,93.21882279074879
2001-10-11,97.25280697191636
2001-10-12,99.5061227642433
2001-10-15,97.88014970691381
2001-10-16,98.1700557661802
2001-10-17,100.20392276938651
2001-10-18,98.54197221685159
2001-10-19,99.49656992163524
2001-10-22,100.03459567967441
2001-10-23,102.02090798979046
2001-10-24,101.3117872558423
2001-10-25,101.24858786117726
2001-10-26,100.1675764450042
2001-10-29,98.27453857009122
2001-10-30,96.30407936996627
2001-10-31,95.2824407157303
2001-11-01,95.82489823274433
2001-11-02,96.52847579984764
2001-11-05,98.18074463426683
2001-11-06,100.32304318611065
2001-11-07,96.99485691062601
2001-11-08,99.33107546807666
2001-11-09,99.19933626980155
2001-11-12,97.22340855064984
2001-11-13,96.86346869443324
2001-11-14,97.01796807698192
2001-11-15,99.99601575590201
2001-11-16,100.50879686592826
2001-11-19,102.53997704477965
2001-11-20,102.2496459656445
2001-11-21,102.76541596684665
2001-11-22,101.8779384847984
2001-11-23,101.7062488882524
2001-11-26,104.0748880336167
2001-11-27,103.69930993912105
2001-11-28,101.09618282593912
2001-11-29,100.5706244770568
2001-11-30,100.8724936253905
2001-12-03,98.71728932956543
2001-12-04,98.59411943018185
2001-12-05,101.163374909247
2001-12-06,101.11419999426097
2001-12-07,99.57125109230624
2001-12-10,97.60191411963766
2001-12-11,97.04547566332513
2001-12-12,98.94706222468919
2001-12-13,96.17616287256574
2001-12-14,94.7528270391097
2001-12-17,92.62923277970408
2001-12-18,93.89235489213206
2001-12-19,94.71406133460046
2001-12-20,95.29675590252653
2001-12-21,94.48654613707536
2001-12-24,95.14143892083322
2001-12-25,94.51907097093816
2001-12-26,93.54042777247201
2001-12-27,94.15896429296589
2001-12-28,96.48333414808579
2001-12-31,95.6535114023772
2002-01-01,95.6535114023772
2002-01-02,93.43275394361125
2002-01-03,94.13507206691776
2002-01-04,97.66526871248526
2002-01-07,97.51772499062855
2002-01-08,94.62959418830866
2002-01-09,94.022022733724
2002-01-10,91.90982940389631
2002-01-11,91.6645323148313
2002-01-14,91.5386248971891
2002-01-15,90.26216645626678
2002-01-16,91.16478798597976
2002-01-17,91.02378037346776
2002-01-18,92.01714137830125
2002-01-21,91.6142016914821
2002-01-22,88.53433171009611
2002-01-23,87.4807080296245
2002-01-24,88.45221492028666
2002-01-25,90.36873450657636
2002-01-28,92.36155159107811
2002-01-29,90.08634956700155
2002-01-30,89.01671217432975
2002-01-31,89.43512561549932
2002-02-01,87.34654673867509
2002-02-04,86.19081756291872
2002-02-05,83.75344209895785
2002-02-06,83.74807284530328
2002-02-07,85.95196058661963
2002-02-08,85.74246961355476
2002-02-11,85.97863997036478
2002-02-12,88.63748670648434
2002-02-13,89.38720659365065
2002-02-14,90.43695668956164
2002-02-15,89.51347139637829
2002-02-18,89.77687930277311
2002-02-19,87.03813680194418
2002-02-20,86.77320077978881
2002-02-21,89.65031291177189
2002-02-22,89.51527633816225
2002-02-25,89.46834979822006
2002-02-26,89.12267150784092
2002-02-27,91.56658653106288
2002-02-28,92.30559499716473
2002-03-01,94.50829065129372
2002-03-04,99.46436110761309
2002-03-05,99.24533240883636
2002-03-06,99.46599991934339
2002-03-07,103.64561096800053
2002-03-08,103.77578680804672
2002-03-11,105.13936205618099
2002-03-12,102.34137271812038
2002-03-13,99.34857434172203
2002-03-14,100.13990767995509
2002-03-15,100.63914095172292
2002-03-18,98.15786511988678
2002-03-19,100.30103675048937
2002-03-20,98.48631959185815
2002-03-21,98.3467135443324
2002-03-22,96.29142927804249
2002-03-25,96.12653007435537
2002-03-26,95.80615753129916
2002-03-27,97.12872294363294
2002-03-28,97.85321310773558
2002-03-29,95.78686063723394
2002-04-01,94.02219627464923
2002-04-02,95.52726849363282
2002-04-03,97.09527355190711
2002-04-04,98.0803892059593
2002-04-05,98.06149420803762
2002-04-08,98.99066082832945
2002-04-09,97.52145546396797
2002-04-10,98.28032433276978
2002-04-11,96.78318531611538
2002-04-12,95.70775059521877
2002-04-15,97.02462274296991
2002-04-16,98.24713109705266
2002-04-17,99.34434122567038
2002-04-18,100.31054892538903
2002-04-19,99.35075856389665
2002-04-22,101.22184748232641
2002-04-23,101.05663038293044
2002-04-24,100.5822166866331
2002-04-25,100.81644791625699
2002-04-26,100.08005880999026
2002-04-29,99.58639362485061
2002-04-30,99.06407882611114
2002-05-01,99.8176963342061
2002-05-02,99.41837058783827
2002-05-03,99.08659727412305
2002-05-06,98.44653452098923
2002-05-07,97.81508073382591
2002-05-08,98.6873484203536
2002-05-09,99.52654411738283
2002-05-10,99.28450029756802
2002-05-13,98.5521997882914
2002-05-14,98.64047816145363
2002-05-15,100.33253454891648
2002-05-16,101.12787784588146
2002-05-17,101.88981330714161
2002-05-20,102.7986339874359
2002-05-21,103.91801392036706
2002-05-22,104.06202909543576
2002-05-23,104.06185583802005
2002-05-24,104.29969718604403
2002-05-27,103.63666095218079
2002-05-28,102.90721100797958
2002-05-29,102.42089678246901
2002-05-30,102.53654888286133
2002-05-31,101.42737928664022
2002-06-03,102.28131354464519
2002-06-04,99.91717798509721
2002-06-05,100.13909771550092
2002-06-06,99.2026763351348
2002-06-07,98.08900855680659
2002-06-10,97.29850842399226
2002-06-11,97.05529678242371
2002-06-12,96.11064976179549
2002-06-13,94.87805365625702
2002-06-14,93.57781037302522
2002-06-17,91.6761418959058
2002-06-18,92.80544759554631
2002-06-19,90.05685864199107
2002-06-20,90.3586166836205
2002-06-21,89.02488006140116
2002-06-24,89.34818794532147
2002-06-25,89.98755977379184
2002-06-26,87.07095892913763
2002-06-27,88.36270080962102
2002-06-28,91.33557657972963
2002-07-01,91.00757220833627
2002-07-02,91.05522593056503
2002-07-03,92.71716861465882
2002-07-04,91.2788642469895
2002-07-05,92.65677627875742
2002-07-08,92.13482603404411
2002-07-09,93.41117751044244
2002-07-10,92.30454305864872
2002-07-11,91.09535688501842
2002-07-12,91.43934551816169
2002-07-15,88.50735954559097
2002-07-16,86.71942446746644
2002-07-17,87.0440971911434
2002-07-18,88.8601570330077
2002-07-19,86.58186555750174
2002-07-22,86.47498368970246
2002-07-23,87.02711160273121
2002-07-24,85.44170476640015
2002-07-25,84.09633688939128
2002-07-26,81.34535624959797
2002-07-29,82.83295126697054
2002-07-30,84.74819469127814
2002-07-31,84.48743699813157
2002-08-01,84.02976350963581
2002-08-02,83.41856090535666
2002-08-05,83.43577307145908
2002-08-06,82.55382577536578
2002-08-07,85.10181533559508
2002-08-08,84.71840860687809
2002-08-09,86.52510912348568
2002-08-12,85.15999410665037
2002-08-13,84.5506269513462
2002-08-14,84.95706150076033
2002-08-15,85.8182020660253
2002-08-16,85.61596514723662
2002-08-19,83.81445669467661
2002-08-20,84.07713733181029
2002-08-21,84.27849272256668
2002-08-22,85.5634389184613
2002-08-23,85.98244136898273
2002-08-26,87.56433519686105
2002-08-27,86.01741629335564
2002-08-28,84.79964829704458
2002-08-29,83.3189412825265
2002-08-30,83.48528238075734
2002-09-02,82.64066699827916
2002-09-03,80.0595620856739
2002-09-04,78.19137471300026
2002-09-05,79.66239626798054
2002-09-06,79.0358500220077
2002-09-09,80.34352891828058
2002-09-10,80.65306801320045
2002-09-11,81.12591821480613
2002-09-12,81.31839855451459
2002-09-13,79.17494627223462
2002-09-16,78.95485233439122
2002-09-17,81.27660248790494
2002-09-18,80.48507534330759
2002-09-19,80.82617439818898
2002-09-20,78.04517643023394
2002-09-23,77.69674668418358
2002-09-24,77.09850286670131
2002-09-25,76.28364263461258
2002-09-26,77.80492055155712
2002-09-27,79.40726029533894
2002-09-30,77.78788601614066
2002-10-01,76.13915410710416
2002-10-02,75.0087316902776
2002-10-03,74.28198765559259
2002-10-04,75.98411996682871
2002-10-07,72.88618238545189
2002-10-08,73.38215587620067
2002-10-09,71.63066414897692
2002-10-10,70.75062840052435
2002-10-11,71.70262237289532
2002-10-14,71.56929638401327
2002-10-15,74.17583204530293
2002-10-16,75.08195279644472
2002-10-17,75.91431126405125
2002-10-18,76.94793103096093
2002-10-21,76.1572202830832
2002-10-22,73.50087784546614
2002-10-23,74.4866551432257
2002-10-24,73.95517672934653
2002-10-25,75.22101506647104
2002-10-28,75.24377677345932
2002-10-29,74.67790018967347
2002-10-30,75.43594900063897
2002-10-31,74.22190397997373
2002-11-01,74.36132520657252
2002-11-04,74.32848473021646
2002-11-05,76.22090945414307
2002-11-06,76.12940681977109
2002-11-07,75.32897796999127
2002-11-08,74.17018391751287
2002-11-11,72.68050200369473
2002-11-12,72.4422556926884
2002-11-13,72.34821037255848
2002-11-14,71.76399639395311
2002-11-15,73.47659393212831
2002-11-18,71.65165511943938
2002-11-19,71.27908521538902
2002-11-20,72.1101056376509
2002-11-21,73.69010936890089
2002-11-22,75.1630109045972
2002-11-25,77.07914410894261
2002-11-26,76.42129470947404
2002-11-27,76.9185193300047
2002-11-28,78.31768247865429
2002-11-29,78.12003485800587
2002-12-02,76.68577123277623
2002-12-03,77.08173887994624
2002-12-04,75.45711974678744
2002-12-05,74.45237572256154
2002-12-06,74.3352409390766
2002-12-09,74.26360473501754
2002-12-10,73.78504707788397
2002-12-11,73.6765746414831
2002-12-12,73.25329429301043
2002-12-13,73.00493649556383
2002-12-16,72.29673792353839
2002-12-17,72.11415661939351
2002-12-18,70.80293059080651
2002-12-19,71.59982844312268
2002-12-20,71.09585036380845
2002-12-23,71.31575436409582
2002-12-24,71.87252759022086
2002-12-25,71.56504536871915
2002-12-26,72.64843597422849
2002-12-27,72.4006914579464
2002-12-30,72.43643113681587
2002-12-31,72.06525988072069
2003-01-01,72.06525988072069
2003-01-02,72.22819458651101
2003-01-03,71.92863726792093
2003-01-06,73.32904673627594
2003-01-07,72.67467539990277
2003-01-08,71.70364135996975
2003-01-09,71.3964202000922
2003-01-10,70.84244780964542
2003-01-13,71.05174229950723
2003-01-14,71.77853557018543
2003-01-15,72.42358992184685
2003-01-16,72.1964195640607
2003-01-17,71.5931968520184
2003-01-20,70.43206077115211
2003-01-21,70.98522244887673
2003-01-22,69.99473506083912
2003-01-23,71.0107632474969
2003-01-24,69.58524763771707
2003-01-27,67.98186640440957
2003-01-28,67.62530267864375
2003-01-29,66.63386529769359
2003-01-30,66.58632070381337
2003-01-31,65.96499898775545
2003-02-03,66.70347765626047
2003-02-04,66.39815239333078
2003-02-05,66.83753087710136
2003-02-06,66.39467391924023
2003-02-07,66.19500805072241
2003-02-10,66.20905990460916
2003-02-11,66.36502126572037
2003-02-12,67.30045860654218
2003-02-13,66.67334589522056
2003-02-14,67.27401335848914
2003-02-17,67.86629810146164
2003-02-18,68.29210164390734
2003-02-19,68.2612759184832
2003-02-20,68.00573648312847
2003-02-21,67.104578536087
2003-02-24,68.00489633167858
2003-02-25,66.62877130956214
2003-02-26,66.41575291235756
2003-02-27,66.42645863580027
2003-02-28,65.85331716379737
2003-03-03,66.47176284361775
2003-03-04,66.16460506750732
2003-03-05,65.57721123524823
2003-03-06,64.46797785338389
2003-03-07,63.220711166538365
2003-03-10,62.59628563669067
2003-03-11,61.00300214159364
2003-03-12,62.099091789210576
2003-03-13,61.665751056348945
2003-03-14,63.45797353611025
2003-03-17,63.66585640044306
2003-03-18,64.36829031183748
2003-03-19,64.71806983178801
2003-03-20,65.74666386768203
2003-03-21,65.50533778431763
2003-03-24,67.29350526531042
2003-03-25,65.3150125234833
2003-03-26,66.49915317093303
2003-03-27,66.4024260747424
2003-03-28,65.29571302407906
2003-03-31,62.59353147489645
2003-04-01,62.96869971066207
2003-04-02,63.85281791102348
2003-04-03,63.87383388188849
2003-04-04,63.70115627440401
2003-04-07,65.30262172469777
2003-04-08,64.41119635260374
2003-04-09,63.65270697549706
2003-04-10,62.63306328745926
2003-04-11,61.0049483036511
2003-04-14,60.528504367309154
2003-04-15,61.51524394126979
2003-04-16,61.04782295428963
2003-04-17,61.31629390718204
2003-04-18,61.463619858776404
2003-04-21,61.88079681655509
2003-04-22,60.61730582553185
2003-04-23,60.524849509403026
2003-04-24,61.20202107957098
2003-04-25,59.57004371008911
2003-04-28,58.898560547759004
2003-04-29,58.85641025715592
2003-04-30,60.56753750393336
2003-05-01,60.20771580775213
2003-05-02,60.53261749440469
2003-05-05,60.363489977459025
2003-05-06,61.977712127973476
2003-05-07,62.9919570083493
2003-05-08,61.27661374600148
2003-05-09,61.378439909498226
2003-05-12,61.534907618959835
2003-05-13,61.51366967281401
2003-05-14,61.97366640119783
2003-05-15,61.341323245364734
2003-05-16,60.72690924431681
2003-05-19,59.45720182611134
2003-05-20,59.93269667336918
2003-05-21,58.87615277477177
2003-05-22,59.2957840139276
2003-05-23,59.92918272747242
2003-05-26,59.63897270531222
2003-05-27,58.80682849824795
2003-05-28,59.21040110519214
2003-05-29,60.06216089633593
2003-05-30,60.487572686238636
2003-06-02,62.24772371693087
2003-06-03,62.371604424047206
2003-06-04,62.62631659245301
2003-06-05,62.89342545914073
2003-06-06,63.89759926287757
2003-06-09,64.33044072973178
2003-06-10,64.35396666127977
2003-06-11,64.31824489685022
2003-06-12,64.66689929155824
2003-06-13,64.80570649764854
2003-06-16,63.47246483646887
2003-06-17,64.9232915994026
2003-06-18,65.91834778963177
2003-06-19,66.02649465167339
2003-06-20,66.71614114333096
2003-06-23,67.693231780131
2003-06-24,66.03772149384928
2003-06-25,65.69053381095307
2003-06-26,65.68988462264193
2003-06-27,66.93883482611075
2003-06-30,66.21527331820562
2003-07-01,67.10163263457119
2003-07-02,70.36666309729313
2003-07-03,71.8372323530203
2003-07-04,71.35313527191033
2003-07-07,73.8477848305874
2003-07-08,74.98385350334618
2003-07-09,75.11403129506225
2003-07-10,74.2629104551229
2003-07-11,72.16241440144306
2003-07-14,73.49658140400591
2003-07-15,74.33310795670225
2003-07-16,73.82556285587354
2003-07-17,71.92180548470745
2003-07-18,71.54934158815769
2003-07-21,71.11453047825776
2003-07-22,70.1143095624038
2003-07-23,70.5492475906889
2003-07-24,70.43142569421646
2003-07-25,70.35535365505466
2003-07-28,71.31218774561007
2003-07-29,71.41613770552799
2003-07-30,69.94100670239663
2003-07-31,70.5590605046439
2003-08-01,70.96268099950272
2003-08-04,69.33220729808463
2003-08-05,68.73589726917349
2003-08-06,68.04815791621296
2003-08-07,68.08019472456758
2003-08-08,68.67178616468462
2003-08-11,70.15135309277092
2003-08-12,70.77087654059152
2003-08-13,71.55189497533502
2003-08-14,72.91797874121384
2003-08-15,72.662614793033
2003-08-18,73.94905667149274
2003-08-19,75.63525317718394
2003-08-20,77.03785958482052
2003-08-21,79.21726897355548
2003-08-22,79.96227312315014
2003-08-25,79.0654044330604
2003-08-26,79.39823106957395
2003-08-27,79.00070947855639
2003-08-28,78.54562197505487
2003-08-29,79.38949403760435
2003-09-01,81.87088203249726
2003-09-02,83.02298395852004
2003-09-03,83.78381454465806
2003-09-04,82.03142323200748
2003-09-05,80.9283882330722
2003-09-08,80.7340119733519
2003-09-09,82.01332115738448
2003-09-10,80.78158833432518
2003-09-11,78.84697284994137
2003-09-12,79.19579757636755
2003-09-15,79.14644623371285
2003-09-16,81.60893357777421
2003-09-17,82.1009408479226
2003-09-18,83.09246900771801
2003-09-19,82.62323857394607
2003-09-22,80.11328804939322
2003-09-23,80.39826840640734
2003-09-24,80.64882995907472
2003-09-25,78.7270700646039
2003-09-26,79.07260719933294
2003-09-29,78.50481017856856
2003-09-30,77.78101016178628
2003-10-01,78.62963866458568
2003-10-02,80.4088743583871
2003-10-03,81.65666333325154
2003-10-06,81.52842398602922
2003-10-07,82.31703813024957
2003-10-08,80.12672278281129
2003-10-09,80.95927345989816
2003-10-10,82.33290752464178
2003-10-13,82.94553095243877
2003-10-14,83.73187375618946
2003-10-15,83.35036903549077
2003-10-16,84.22054264618296
2003-10-17,84.72837923749445
2003-10-20,84.96325354413771
2003-10-21,84.68591136325244
2003-10-22,83.16515431816588
2003-10-23,78.46937377082703
2003-10-24,78.94191024757005
2003-10-27,80.44259581567569
2003-10-28,81.93740794930652
2003-10-29,83.3066508164311
2003-10-30,82.72800553086792
2003-10-31,81.07735884266033
2003-11-03,81.21674053772303
2003-11-04,84.43514913030076
2003-11-05,83.71230364499131
2003-11-06,81.43145597419469
2003-11-07,82.33748892231135
2003-11-10,82.29295008545768
2003-11-11,79.71501285270861
2003-11-12,78.86456037041172
2003-11-13,79.92855625572318
2003-11-14,77.99760408064107
2003-11-17,75.12507253097203
2003-11-18,75.62321370127346
2003-11-19,72.8743042082336
2003-11-20,74.71190565902715
2003-11-21,74.6589667320554
2003-11-24,75.37030568777541
2003-11-25,75.92014570719775
2003-11-26,76.6073018757181
2003-11-27,76.74094385152905
2003-11-28,75.70572961545055
2003-12-01,77.8456307236583
2003-12-02,77.52301009759101
2003-12-03,77.1157815665729
2003-12-04,77.95328319503486
2003-12-05,77.02518026937399
2003-12-08,74.51372500640161
2003-12-09,74.43060319805791
2003-12-10,72.11478980014604
2003-12-11,73.47665749447717
2003-12-12,73.8946499891488
2003-12-15,76.06107783005262
2003-12-16,74.21347205299332
2003-12-17,72.86531946346656
2003-12-18,72.46694634042841
2003-12-19,73.89397511216842
2003-12-22,74.45717921109731
2003-12-23,74.50431175847405
2003-12-24,74.26672987532609
2003-12-25,74.37410625229987
2003-12-26,75.04459669532818
2003-12-29,75.65638238421839
2003-12-30,76.86201877547705
2003-12-31,76.1888150887262
2004-01-01,76.1888150887262
2004-01-02,76.45623057893222
2004-01-05,77.4222832266285
2004-01-06,76.57719918431907
2004-01-07,76.79187077773689
2004-01-08,77.31600906922814
2004-01-09,77.28583337992248
2004-01-12,77.50476645984843
2004-01-13,77.09044344472053
2004-01-14,78.1284706927768
2004-01-15,77.54783549872472
2004-01-16,79.66176414540467
2004-01-19,80.60464058793352
2004-01-20,79.6134073571881
2004-01-21,79.3534771401225
2004-01-22,79.3593293448487
2004-01-23,80.0448660919404
2004-01-26,79.91474859851441
2004-01-27,79.76576816650106
2004-01-28,79.42073460117247
2004-01-29,79.96319332033414
2004-01-30,79.39885338202545
2004-02-02,79.16990283758041
2004-02-03,77.76714171862194
2004-02-04,76.18848516579891
2004-02-05,75.79942145372507
2004-02-06,75.3426500520962
2004-02-09,75.17357713809349
2004-02-10,74.91884112586237
2004-02-11,75.02523894354871
2004-02-12,74.69548290112142
2004-02-13,75.699890631529
2004-02-16,75.66104037507363
2004-02-17,76.10449042269627
2004-02-18,75.35369919362854
2004-02-19,76.25062643768061
2004-02-20,75.69614753082791
2004-02-23,76.93087448985409
2004-02-24,74.69716515442714
2004-02-25,74.9000267951237
2004-02-26,75.86133842407703
2004-02-27,77.79302881728474
2004-03-01,79.71447469602532
2004-03-02,80.44259737170178
2004-03-03,81.60932398372499
2004-03-04,80.99085184684579
2004-03-05,80.02236764986137
2004-03-08,79.82182566737205
2004-03-09,80.20467546551319
2004-03-10,80.72025393601012
2004-03-11,79.85095079244573
2004-03-12,79.0432223135167
2004-03-15,80.32557724194997
2004-03-16,80.49556626827011
2004-03-17,83.35883226782983
2004-03-18,83.89666548607082
2004-03-19,83.32200584243027
2004-03-22,82.54898470275596
2004-03-23,83.1166862697693
2004-03-24,84.9455409374461
2004-03-25,86.52252231827346
2004-03-26,89.29452359676144
2004-03-29,89.08073556941133
2004-03-30,88.43277287649616
2004-03-31,89.0337846798773
2004-04-01,88.45894847998792
2004-04-02,90.25108393913862
2004-04-05,92.20522111854372
2004-04-06,92.05687350350786
2004-04-07,91.75424469609645
2004-04-08,91.78659950963132
2004-04-09,90.15085261492457
2004-04-12,91.64170884158251
2004-04-13,92.79006609914981
2004-04-14,91.29677939771196
2004-04-15,89.24621575993218
2004-04-16,88.60308522853435
2004-04-19,87.52826053506051
2004-04-20,90.68958918494246
2004-04-21,89.94528678631657
2004-04-22,89.65658501596425
2004-04-23,91.38942960552066
2004-04-26,91.86356718279315
2004-04-27,89.80809665139104
2004-04-28,89.90515187902449
2004-04-29,88.96935933374141
2004-04-30,86.46200873728499
2004-05-03,86.66631426227903
2004-05-04,86.15219876757259
2004-05-05,86.81716535674049
2004-05-06,84.85129992911132
2004-05-07,83.41942741369614
2004-05-10,77.87664209237992
2004-05-11,78.43713209594695
2004-05-12,80.28328536319
2004-05-13,77.6890133135143
2004-05-14,77.35638705724439
2004-05-17,74.02655333467924
2004-05-18,75.78565937779027
2004-05-19,78.33185686759337
2004-05-20,78.16663088192007
2004-05-21,80.11649599898624
2004-05-24,80.40984163637788
2004-05-25,78.25227082175778
2004-05-26,79.75537703713115
2004-05-27,79.3137871264508
2004-05-28,80.58435673177398
2004-05-31,80.17382051509452
2004-06-01,80.90608170863385
2004-06-02,79.55812623130288
2004-06-03,77.5162757019777
2004-06-04,77.51586827003997
2004-06-07,80.53950707203471
2004-06-08,81.45478585276818
2004-06-09,82.19402586686107
2004-06-10,82.6460428903085
2004-06-11,82.48736783153984
2004-06-14,80.92662361252455
2004-06-15,80.86191844769107
2004-06-16,82.53393890916374
2004-06-17,82.5893652302052
2004-06-18,81.1012657329024
2004-06-21,82.47371884052502
2004-06-22,81.69485629639159
