Date,HONG KONG GROWTH
1998-12-31,100.0
1999-01-29,99.24121103991888
1999-02-26,104.26620377166253
1999-03-31,122.04750683158274
1999-04-30,153.40817209374003
1999-05-31,142.71468321278059
1999-06-30,157.60437213118828
1999-07-30,149.30096820681112
1999-08-31,153.36423738927544
1999-09-30,146.17830694402033
1999-10-29,158.62944177127304
1999-11-30,192.5804766210456
1999-12-31,212.07676139409074
2000-01-31,201.78091957940802
2000-02-29,230.46113094586386
2000-03-31,234.0566602788096
2000-04-28,212.0611924762406
2000-05-31,188.5791565961129
2000-06-30,194.1543993296691
2000-07-31,213.17193767280884
2000-08-31,208.57934381907552
2000-09-29,188.8842481372272
2000-10-31,183.49532885529158
2000-11-30,172.39018933303404
2000-12-29,167.50170448230514
2001-01-01,167.50170448230514
2001-01-02,163.22278765995395
2001-01-03,160.09924703894865
2001-01-04,166.87052559536275
2001-01-05,165.13204616588743
2001-01-08,161.65003501329986
2001-01-09,165.2170350110821
2001-01-10,165.28461234432228
2001-01-11,160.6404763671918
2001-01-12,162.370631470253
2001-01-15,162.05812957286295
2001-01-16,162.561771770204
2001-01-17,164.14412729816382
2001-01-18,164.29713053841274
2001-01-19,172.5575525362428
2001-01-22,175.59673260640463
2001-01-23,173.3076169521945
2001-01-24,176.38860349150897
2001-01-25,176.90731538913062
2001-01-26,176.55966074336857
2001-01-29,175.2654541792356
2001-01-30,170.66097921452095
2001-01-31,172.17704114457132
2001-02-01,172.26334162120062
2001-02-02,172.1290485419208
2001-02-05,168.23129723980446
2001-02-06,168.9597836373637
2001-02-07,170.32252890237058
2001-02-08,171.03331843627205
2001-02-09,169.8685764528569
2001-02-12,167.1688913662075
2001-02-13,169.5087963374132
2001-02-14,169.9828050346072
2001-02-15,170.66417866614654
2001-02-16,168.6817218775504
2001-02-19,167.50628456279566
2001-02-20,169.23065290792366
2001-02-21,168.0116787154687
2001-02-22,166.78254327104813
2001-02-23,166.53711040265603
2001-02-26,164.5593637866293
2001-02-27,160.66761537056317
2001-02-28,162.11439880292153
2001-03-01,157.83528899247108
2001-03-02,156.33467579189866
2001-03-05,157.32983229504555
2001-03-06,158.88074813851173
2001-03-07,158.84899217362843
2001-03-08,156.65766932729974
2001-03-09,156.68978933544582
2001-03-12,152.28582543697317
2001-03-13,151.89453868999198
2001-03-14,151.63981017473603
2001-03-15,155.30474710421137
2001-03-16,156.00544703364358
2001-03-19,156.9926102750706
2001-03-20,153.06547512843653
2001-03-21,152.59117957789306
2001-03-22,149.752984532405
2001-03-23,150.86833142255247
2001-03-26,153.05316993784004
2001-03-27,151.00614256716213
2001-03-28,152.6763440736702
2001-03-29,151.48804578411796
2001-03-30,151.7246962022342
2001-04-02,152.87835277605686
2001-04-03,150.62734211761622
2001-04-04,143.5011492218261
2001-04-05,144.49068219218375
2001-04-06,145.30432006973345
2001-04-09,142.90487358533136
2001-04-10,144.11241060729662
2001-04-11,150.75155159993258
2001-04-12,152.92386179571312
2001-04-13,152.92386179571312
2001-04-16,154.50123803616813
2001-04-17,152.62729334878776
2001-04-18,158.59250785949797
2001-04-19,161.75971376177225
2001-04-20,157.77285672504038
2001-04-23,157.26306185694034
2001-04-24,156.64861088868122
2001-04-25,154.2266606422157
2001-04-26,152.72844306365832
2001-04-27,154.9547757253057
2001-04-30,156.00748046634203
2001-05-01,155.1867660505565
2001-05-02,157.95926146307335
2001-05-03,158.20920383669588
2001-05-04,155.18506512751082
2001-05-07,158.0235284316432
2001-05-08,159.44629548128628
2001-05-09,159.11906438214834
2001-05-10,159.86358469448191
2001-05-11,161.14956747102448
2001-05-14,158.62008046286678
2001-05-15,158.74522377972048
2001-05-16,158.9161246151334
2001-05-17,160.80139113122092
2001-05-18,158.57878603521021
2001-05-21,160.71374628735063
2001-05-22,163.73774564302875
2001-05-23,164.94511959369626
2001-05-24,164.3282524715453
2001-05-25,163.60145883413426
2001-05-28,162.87675703354685
2001-05-29,163.70382712309322
2001-05-30,161.0931995854326
2001-05-31,160.3003414319014
2001-06-01,160.1142494595596
2001-06-04,161.06817542561132
2001-06-05,163.21055456352482
2001-06-06,164.1424331771808
2001-06-07,164.56673344731965
2001-06-08,164.99238679993786
2001-06-11,163.0232289539138
2001-06-12,159.23376095008933
2001-06-13,157.70537609705465
2001-06-14,153.48086666671932
2001-06-15,150.9966990195483
2001-06-18,151.2232514568946
2001-06-19,152.92007152525468
2001-06-20,151.96357505226393
2001-06-21,152.93506127579005
2001-06-22,150.5823954756243
2001-06-25,149.37797308047143
2001-06-26,147.50602887727365
2001-06-27,147.45334227404103
2001-06-28,147.76953240091834
2001-06-29,149.38867283510072
2001-07-02,149.44450586159115
2001-07-03,150.4623691215337
2001-07-04,153.67108435060774
2001-07-05,152.77686291555324
2001-07-06,151.4000205276716
2001-07-09,147.18786239166278
2001-07-10,147.70406952066722
2001-07-11,146.1010532768745
2001-07-12,147.8030991458853
2001-07-13,146.57740517759268
2001-07-16,146.91856289731703
2001-07-17,147.7572339733803
2001-07-18,144.27833372874147
2001-07-19,143.08680186069026
2001-07-20,143.5608440240072
2001-07-23,144.49140884517635
2001-07-24,141.2564155396201
2001-07-25,140.4905128885638
2001-07-26,138.81360776125902
2001-07-27,140.69266180593866
2001-07-30,139.88054990100542
2001-07-31,144.1567763256332
2001-08-01,145.04465788520653
2001-08-02,143.49787318614847
2001-08-03,139.84000956713834
2001-08-06,140.60555702977118
2001-08-07,140.6919148168928
2001-08-08,139.36645642981324
2001-08-09,132.99535660049784
2001-08-10,132.89014039506944
2001-08-13,129.6197967188161
2001-08-14,132.06299664519025
2001-08-15,130.9839145406775
2001-08-16,131.26064213197495
2001-08-17,132.41756513817558
2001-08-20,130.68225863367488
2001-08-21,127.41097174488696
2001-08-22,126.08618434801093
2001-08-23,129.1254102525748
2001-08-24,128.5261265631633
2001-08-27,130.26774271863437
2001-08-28,130.38964332861096
2001-08-29,129.93177584703085
2001-08-30,129.87582549414324
2001-08-31,127.7417175398543
2001-09-03,127.30382500212092
2001-09-04,130.62561065625763
2001-09-05,130.19325940853213
2001-09-06,126.19623114107091
2001-09-07,121.74211292756524
2001-09-10,121.81908366492121
2001-09-11,120.99533432004938
2001-09-12,109.95257247095583
2001-09-13,111.0695450329062
2001-09-14,109.44703457855272
2001-09-17,106.17605700313231
2001-09-18,104.92459342389976
2001-09-19,107.09858600159463
2001-09-20,104.48402172037828
2001-09-21,101.70211610408141
2001-09-24,104.76692574314437
2001-09-25,106.0603731080128
2001-09-26,106.52999461285377
2001-09-27,110.0803650464553
2001-09-28,113.40798704935841
2001-10-01,112.80103821906931
2001-10-02,112.74817115171673
2001-10-03,112.4265221990802
2001-10-04,116.90157662183033
2001-10-05,118.8007700482151
2001-10-08,116.36976819385109
2001-10-09,120.7904866819618
2001-10-10,120.21288083517676
2001-10-11,122.85982088163222
2001-10-12,119.6961259206163
2001-10-15,118.9368288662964
2001-10-16,117.92196697488872
2001-10-17,122.22912304274163
2001-10-18,118.89534981430116
2001-10-19,117.77406149659635
2001-10-22,119.56934247203306
2001-10-23,123.38257926970215
2001-10-24,122.53935705984284
2001-10-25,121.92562551264905
2001-10-26,124.00525291747984
2001-10-29,119.72234893495894
2001-10-30,118.36035910143411
2001-10-31,119.63562297213974
2001-11-01,119.26708256513973
2001-11-02,119.75129244383261
2001-11-05,123.69677419754723
2001-11-06,122.61065974368113
2001-11-07,120.74796679591574
2001-11-08,125.5951730423961
2001-11-09,126.57862199089787
2001-11-12,125.88432130790558
2001-11-13,128.48527878179016
2001-11-14,132.51954696982298
2001-11-15,136.37879910013206
2001-11-16,136.47889681014385
2001-11-19,138.6460566329413
2001-11-20,136.8527087482037
2001-11-21,136.1149443147994
2001-11-22,135.14895647650874
2001-11-23,136.1676630294466
2001-11-26,136.71469435981783
2001-11-27,135.3430283939971
2001-11-28,132.58818452569764
2001-11-29,133.02789372412963
2001-11-30,134.15592292396863
2001-12-03,133.3756686843537
2001-12-04,135.44069135205856
2001-12-05,137.00824855923133
2001-12-06,135.4585997102604
2001-12-07,137.52344746447068
2001-12-10,137.8590946195947
2001-12-11,137.24956954940825
2001-12-12,136.475449352188
2001-12-13,134.13115452138345
2001-12-14,133.2380018524588
2001-12-17,132.67880459605735
2001-12-18,132.63309099212194
2001-12-19,134.84359119804137
2001-12-20,135.97477347492787
2001-12-21,134.08320097789368
2001-12-24,136.10511266987154
2001-12-25,136.10511266987154
2001-12-26,135.98721811008394
2001-12-27,135.87144491436615
2001-12-28,136.9843584323406
2001-12-31,135.54396552986327
2002-01-01,135.54396552986327
2002-01-02,133.83153730510202
2002-01-03,135.1794593050318
2002-01-04,138.35613230104295
2002-01-07,140.21638648006524
2002-01-08,139.97415008504683
2002-01-09,138.9422010678062
2002-01-10,139.0236192807395
2002-01-11,139.21094190572072
2002-01-14,139.1352896986746
2002-01-15,138.51349291912507
2002-01-16,139.29634193494212
2002-01-17,139.62775975568877
2002-01-18,138.77055479398112
2002-01-21,138.9243877078124
2002-01-22,138.5362209416898
2002-01-23,138.58850984633423
2002-01-24,139.16315603222694
2002-01-25,143.06021426610155
2002-01-28,144.32872051362324
2002-01-29,143.99716342243727
2002-01-30,141.47858693622746
2002-01-31,140.96721275483011
2002-02-01,140.4756713850441
2002-02-04,139.70226865291318
2002-02-05,138.91019829431653
2002-02-06,139.10072547651458
2002-02-07,137.6172725964243
2002-02-08,139.51248841107287
2002-02-11,142.65597691532574
2002-02-12,142.85761400459558
2002-02-13,143.50623891310175
2002-02-14,143.87729043867571
2002-02-15,144.38859429476705
2002-02-18,144.64083816940365
2002-02-19,142.2361061706247
2002-02-20,143.3813128553045
2002-02-21,144.2923180505202
2002-02-22,141.8979481406186
2002-02-25,142.21825446627747
2002-02-26,143.72875676990176
2002-02-27,145.58653360608687
2002-02-28,144.59630221121645
2002-03-01,144.35474550722878
2002-03-04,146.37916190314385
2002-03-05,147.83532670071176
2002-03-06,146.8055809078786
2002-03-07,146.8019763030709
2002-03-08,148.8924183085879
2002-03-11,149.44026171014062
2002-03-12,149.71803252824557
2002-03-13,149.29632192140306
2002-03-14,148.41841373163842
2002-03-15,148.65400983092746
2002-03-18,149.41063773118654
2002-03-19,149.18242066762315
2002-03-20,148.48353934630518
2002-03-21,147.50068160678214
2002-03-22,148.72764919087155
2002-03-25,149.0362891110204
2002-03-26,148.09799419472202
2002-03-27,151.25046341274572
2002-03-28,151.89588227857234
2002-03-29,151.89588227857234
2002-04-01,150.6630284498713
2002-04-02,147.65306179956045
2002-04-03,147.92199367704333
2002-04-04,147.24439273978894
2002-04-05,147.80546731827758
2002-04-08,148.4404223879138
2002-04-09,147.95398046392052
2002-04-10,146.1483522000694
2002-04-11,147.19370887249727
2002-04-12,147.41231272596355
2002-04-15,148.20235767391037
2002-04-16,147.56887444792045
2002-04-17,149.25579796446428
2002-04-18,149.23036047758194
2002-04-19,150.66131818361816
2002-04-22,150.46604549432664
2002-04-23,152.5456965167085
2002-04-24,152.3670689818689
2002-04-25,150.45317864556787
2002-04-26,150.75860440892433
2002-04-29,150.0787198385294
2002-04-30,151.40805119030455
2002-05-01,150.55980324542725
2002-05-02,153.8296046589218
2002-05-03,152.86723851030172
2002-05-06,151.58451622704553
2002-05-07,153.68378503975862
2002-05-08,153.5948333915889
2002-05-09,154.1331400484543
2002-05-10,153.44423029347163
2002-05-13,153.61429995179031
2002-05-14,155.337233412026
2002-05-15,155.464349144882
2002-05-16,155.34466239568914
2002-05-17,153.27550091437698
2002-05-20,153.22264460925777
2002-05-21,152.32220932896539
2002-05-22,150.55414607523844
2002-05-23,150.51542156757134
2002-05-24,150.05436172183585
2002-05-27,149.883365862516
2002-05-28,148.00585496823362
2002-05-29,146.8935625611227
2002-05-30,145.7585198791877
2002-05-31,144.68971400034047
2002-06-03,144.24130332110278
2002-06-04,143.4778162670639
2002-06-05,145.31516444605728
2002-06-06,143.59006971663268
2002-06-07,143.3649630092234
2002-06-10,144.70920574353238
2002-06-11,143.48888604591076
2002-06-12,141.8077436403183
2002-06-13,141.602281480877
2002-06-14,138.98175529114775
2002-06-17,138.21106087755987
2002-06-18,137.43031997172324
2002-06-19,134.0638314715922
2002-06-20,134.83662143450402
2002-06-21,133.07942209047349
2002-06-24,132.68787302738667
2002-06-25,133.84078958025475
2002-06-26,128.11137217918662
2002-06-27,131.3126681689793
2002-06-28,131.3640200772878
2002-07-01,131.40646328187177
2002-07-02,130.21600766804477
2002-07-03,133.11754731159076
2002-07-04,135.7712686847213
2002-07-05,136.7177140729044
2002-07-08,134.00511727480787
2002-07-09,133.19683218681553
2002-07-10,134.11209173210918
2002-07-11,130.9582518345807
2002-07-12,131.54934176649172
2002-07-15,129.15494885275575
2002-07-16,126.66921329763935
2002-07-17,125.61449768585985
2002-07-18,126.01414659157699
2002-07-19,123.92841064406245
2002-07-22,123.39772934687119
2002-07-23,128.30502198572574
2002-07-24,125.33857702046679
2002-07-25,122.79852183714787
2002-07-26,122.43198820830462
2002-07-29,125.76203270416056
2002-07-30,126.63458191830829
2002-07-31,128.60353264859822
2002-08-01,127.50161282832295
2002-08-02,125.8042026936116
2002-08-05,123.41229669614658
2002-08-06,124.00631754392033
2002-08-07,126.02542437150151
2002-08-08,126.14803559851991
2002-08-09,126.03232226668955
2002-08-12,123.80568804300823
2002-08-13,125.22693024900225
2002-08-14,122.80743513728386
2002-08-15,125.95160209156397
2002-08-16,126.1614941988545
2002-08-19,126.8648051173392
2002-08-20,127.97202075769451
2002-08-21,128.16735483231167
2002-08-22,129.75080332876186
2002-08-23,128.7723220120378
2002-08-26,128.58507993618548
2002-08-27,126.76214639182882
2002-08-28,126.03948020186981
2002-08-29,124.94472541255482
2002-08-30,125.01190175619621
2002-09-02,123.58179111012444
2002-09-03,121.46432937391931
2002-09-04,123.43002184973955
2002-09-05,122.7908568417015
2002-09-06,123.89985641116766
2002-09-09,123.91387227715329
2002-09-10,126.61231296720618
2002-09-11,126.63249116071717
2002-09-12,127.24546498721912
2002-09-13,124.29866429430564
2002-09-16,124.14717258995367
2002-09-17,126.80813037723298
2002-09-18,123.93331869800247
2002-09-19,123.40566315233887
2002-09-20,122.60848015025896
2002-09-23,122.00144106054772
2002-09-24,122.18785019916153
2002-09-25,122.15765968053395
2002-09-26,123.51090862529047
2002-09-27,123.87340145248162
2002-09-30,120.65348748529325
2002-10-01,121.11001634307625
2002-10-02,120.65182141526427
2002-10-03,119.45085883791779
2002-10-04,120.85892436048321
2002-10-07,120.16420122675387
2002-10-08,121.06697135828281
2002-10-09,120.86277009968667
2002-10-10,119.10512607709306
2002-10-11,119.45916660573982
2002-10-14,119.31545722197728
2002-10-15,122.77040702982123
2002-10-16,123.52604416951414
2002-10-17,125.83742989336773
2002-10-18,125.31437582635958
2002-10-21,124.62705697818043
2002-10-22,124.07435826213785
2002-10-23,126.48773596936522
2002-10-24,126.19585633562403
2002-10-25,125.98877770243453
2002-10-28,126.26368236740198
2002-10-29,124.47821515352106
2002-10-30,124.8297230031491
2002-10-31,122.60081347910207
2002-11-01,120.89849734567554
2002-11-04,124.2098030420504
2002-11-05,123.064045955516
2002-11-06,124.47063030470295
2002-11-07,123.7282934709278
2002-11-08,121.68818807925088
2002-11-11,120.90457443252997
2002-11-12,121.36815007441483
2002-11-13,121.18948616057688
2002-11-14,122.98897879506917
2002-11-15,124.4995461554125
2002-11-18,123.36183063430478
2002-11-19,124.05765164493978
2002-11-20,125.20428094125185
2002-11-21,125.64121062367386
2002-11-22,125.92743464334559
2002-11-25,127.17773173382837
2002-11-26,126.5703386670031
2002-11-27,127.01024215608835
2002-11-28,127.09779927119827
2002-11-29,126.34382445866675
2002-12-02,127.78098668431092
2002-12-03,127.2907518395078
2002-12-04,126.29234967976366
2002-12-05,126.06789968950397
2002-12-06,124.71108482598191
2002-12-09,123.41027879827303
2002-12-10,123.26244863776937
2002-12-11,122.74607803153042
2002-12-12,122.28848296191545
2002-12-13,121.2230358081953
2002-12-16,121.1600984944783
2002-12-17,120.08199713489547
2002-12-18,119.21728799795488
2002-12-19,119.62672429215638
2002-12-20,119.74505533700543
2002-12-23,119.391130066868
2002-12-24,118.95961621751927
2002-12-25,118.95961621751927
2002-12-26,118.66191171243602
2002-12-27,116.83733122784719
2002-12-30,115.09594524450307
2002-12-31,115.25078936544232
2003-01-01,115.25078936544232
2003-01-02,116.60190379601818
2003-01-03,117.71172301851254
2003-01-06,117.52127876143601
2003-01-07,117.87023260331456
2003-01-08,118.76111757479651
2003-01-09,117.60537151521255
2003-01-10,117.81975725878719
2003-01-13,118.38821389236212
2003-01-14,117.86691572382128
2003-01-15,119.02503651137695
2003-01-16,118.64336071003169
2003-01-17,116.52606162350554
2003-01-20,115.6467250310466
2003-01-21,115.6125537078821
2003-01-22,115.81396610467732
2003-01-23,115.47739450664206
2003-01-24,113.74204019809629
2003-01-27,112.41231354560848
2003-01-28,112.99883978726557
2003-01-29,111.59120573152828
2003-01-30,113.1701586097429
2003-01-31,113.36664211992202
2003-02-03,113.36518869211642
2003-02-04,112.03280277421446
2003-02-05,111.98851505423151
2003-02-06,111.66898727353285
2003-02-07,112.68000616999053
2003-02-10,113.29945565088269
2003-02-11,113.18745503098239
2003-02-12,113.93198419961125
2003-02-13,111.4764465811285
2003-02-14,111.78953383557217
2003-02-17,114.13659465389696
2003-02-18,114.44221997117414
2003-02-19,114.03703502267344
2003-02-20,113.0799574320497
2003-02-21,112.46750075673702
2003-02-24,113.3707855280631
2003-02-25,113.43144902533601
2003-02-26,113.14787598412396
2003-02-27,113.49659356238017
2003-02-28,113.63981556151447
2003-03-03,114.37485687965106
2003-03-04,113.62177908807058
2003-03-05,112.83639241376848
2003-03-06,111.5188560349117
2003-03-07,110.8143072113521
2003-03-10,110.6697967619773
