Date,FRANCE GROWTH
1998-12-31,100.0
1999-01-29,107.15157578889398
1999-02-26,103.07702127329895
1999-03-31,100.78572717063297
1999-04-30,102.63461760917384
1999-05-31,101.72668531428226
1999-06-30,105.94076545613164
1999-07-30,99.1140168454514
1999-08-31,106.76860142728202
1999-09-30,108.18078091421822
1999-10-29,116.71072661647058
1999-11-30,130.5151234397604
1999-12-31,153.51044854868474
2000-01-31,149.52909330502303
2000-02-29,174.75815556202355
2000-03-31,172.47175090105932
2000-04-28,168.6625294270369
2000-05-31,164.8442530230072
2000-06-30,160.9958008284048
2000-07-31,157.8640019536747
2000-08-31,158.78487070990275
2000-09-29,147.53816165380857
2000-10-31,147.8436754080811
2000-11-30,129.47664785223822
2000-12-29,128.60916625995998
2001-01-01,128.60916625995998
2001-01-02,124.24643550603354
2001-01-03,121.07956257387852
2001-01-04,126.22687271967396
2001-01-05,123.72793474854485
2001-01-08,122.35061386072238
2001-01-09,120.3587122101916
2001-01-10,120.54360209802414
2001-01-11,121.54964349131728
2001-01-12,126.85634076040061
2001-01-15,125.40147922410056
2001-01-16,123.37624000494058
2001-01-17,127.79296267622058
2001-01-18,128.2285426014079
2001-01-19,127.88484532728036
2001-01-22,128.21759817161598
2001-01-23,126.47584940311785
2001-01-24,127.18404783290595
2001-01-25,126.965759068253
2001-01-26,127.03249064603922
2001-01-29,125.89498221373337
2001-01-30,126.92787002647076
2001-01-31,130.45764335273094
2001-02-01,127.86418213747505
2001-02-02,124.85632561518146
2001-02-05,124.27661267255804
2001-02-06,124.82110608558423
2001-02-07,121.28464843741259
2001-02-08,121.51257900707394
2001-02-09,119.31827267541713
2001-02-12,120.87071952674951
2001-02-13,120.11922723099508
2001-02-14,116.36009062401236
2001-02-15,119.49759814222129
2001-02-16,115.67154042167166
2001-02-19,114.56196729386531
2001-02-20,113.3137420239123
2001-02-21,110.92708617401458
2001-02-22,111.25387831618077
2001-02-23,106.66205377917484
2001-02-26,109.29286320692515
2001-02-27,109.80329078396649
2001-02-28,106.51712491445865
2001-03-01,104.54024456432695
2001-03-02,104.47190599004823
2001-03-05,107.35067792658876
2001-03-06,110.15677005999895
2001-03-07,110.30348322253931
2001-03-08,107.62966673146369
2001-03-09,104.83630866056207
2001-03-12,101.17798040312428
2001-03-13,100.9072841866726
2001-03-14,100.0097303261493
2001-03-15,101.84317894300688
2001-03-16,98.88275809975787
2001-03-19,97.77506860303717
2001-03-20,101.12247942013832
2001-03-21,98.36852139094704
2001-03-22,94.93556697071976
2001-03-23,99.10361181647528
2001-03-26,103.14268120736159
2001-03-27,105.31061217678737
2001-03-28,102.51887967975054
2001-03-29,102.01033081494438
2001-03-30,101.67022492143055
2001-04-02,102.12016389461766
2001-04-03,97.55440299286326
2001-04-04,99.73423345797717
2001-04-05,102.22421481776725
2001-04-06,101.42454471993685
2001-04-09,102.3014096943267
2001-04-10,106.22522952209587
2001-04-11,106.59053904166636
2001-04-12,105.97765543280735
2001-04-13,105.97765543280735
2001-04-16,105.97765543280735
2001-04-17,104.92990307535987
2001-04-18,109.42119723662655
2001-04-19,108.14297111315493
2001-04-20,107.3177570435505
2001-04-23,105.87422602342664
2001-04-24,105.53476593736482
2001-04-25,105.32432205657
2001-04-26,107.62957139407624
2001-04-27,109.30954799687318
2001-04-30,111.80747368558913
2001-05-01,111.80747368558913
2001-05-02,110.3332268601014
2001-05-03,107.67926338013034
2001-05-04,107.33860845514991
2001-05-07,108.03875109457786
2001-05-08,108.55596693662315
2001-05-09,108.13447834576489
2001-05-10,110.34472746187525
2001-05-11,109.08522861983009
