Date,SWITZERLAND GROWTH
1998-12-31,100.0
1999-01-29,102.82411877169697
1999-02-26,101.6679146675769
1999-03-31,98.55184992010253
1999-04-30,94.65251400649647
1999-05-31,93.69475219804022
1999-06-30,92.5735719726688
1999-07-30,91.43047611509826
1999-08-31,93.00290163780399
1999-09-30,92.12373103149297
1999-10-29,94.69073841816697
1999-11-30,99.31650800017032
1999-12-31,99.4494321621785
2000-01-31,91.15625890650888
2000-02-29,91.96238792496507
2000-03-31,97.17588416706367
2000-04-28,101.40325953365273
2000-05-31,101.7484879477262
2000-06-30,100.78949255697911
2000-07-31,101.55610490992048
2000-08-31,101.32014628155432
2000-09-29,99.60910719964366
2000-10-31,103.80818601310355
2000-11-30,107.73300560594828
2000-12-29,107.14508367421435
2001-01-01,107.14508367421435
2001-01-02,107.01784032300141
2001-01-03,107.70993930998998
2001-01-04,106.18604043759119
2001-01-05,103.33634305719345
2001-01-08,102.30633518904465
2001-01-09,102.46139215601727
2001-01-10,100.98649385168451
2001-01-11,100.48806897686788
2001-01-12,99.38092814457715
2001-01-15,99.50422911162319
2001-01-16,99.5304895402158
2001-01-17,100.39418217735319
2001-01-18,100.7558504088147
2001-01-19,100.1176259402289
2001-01-22,100.2514867791131
2001-01-23,100.43850014112621
2001-01-24,100.9386413766725
2001-01-25,102.18819095632273
2001-01-26,102.62675836358778
2001-01-29,102.74698898687882
2001-01-30,102.42509211524543
2001-01-31,102.0299576064962
2001-02-01,101.11533454530803
2001-02-02,101.20830440189643
2001-02-05,101.77885068832971
2001-02-06,102.12466742435852
2001-02-07,101.69141666149694
2001-02-08,102.07007802269828
2001-02-09,101.67042168094235
2001-02-12,101.60869853694327
2001-02-13,100.94931250882912
2001-02-14,99.1435856671831
2001-02-15,100.83575930370542
2001-02-16,99.75425485942439
2001-02-19,99.8781627799527
2001-02-20,99.3496821614634
2001-02-21,99.53378476083847
2001-02-22,99.11346905129474
2001-02-23,98.17961792438165
2001-02-26,98.44253324236477
2001-02-27,98.47444171642353
2001-02-28,97.976406127858
2001-03-01,97.6144207514758
2001-03-02,97.99586870809877
2001-03-05,98.92257941773997
2001-03-06,98.1854334258382
2001-03-07,98.02798785424656
2001-03-08,96.8975223768109
2001-03-09,96.44661136983993
2001-03-12,95.52675081918441
2001-03-13,94.98501815326392
2001-03-14,93.04942512099974
2001-03-15,94.25263557724277
2001-03-16,92.28385799329119
2001-03-19,91.18946389123695
2001-03-20,90.75895792309002
2001-03-21,90.39401162286481
2001-03-22,86.83290255407988
2001-03-23,88.61405616898605
2001-03-26,91.62139837240919
2001-03-27,91.58423181785075
2001-03-28,91.77254378104934
2001-03-29,92.84041940049995
2001-03-30,94.22330167817438
2001-04-02,91.93831357135211
2001-04-03,90.5183841704091
2001-04-04,90.41707831247311
2001-04-05,92.8812228914276
2001-04-06,92.27523096475396
2001-04-09,94.20564928646168
2001-04-10,95.34742688213588
2001-04-11,95.847935692718
2001-04-12,95.94066963323932
2001-04-13,95.94066963323932
2001-04-16,95.94742957927107
2001-04-17,95.88609756526122
2001-04-18,96.58486697827816
2001-04-19,95.42250168481021
2001-04-20,94.68802914363476
2001-04-23,93.92309034299132
2001-04-24,94.84557924716104
2001-04-25,94.4766005973642
2001-04-26,94.61985844439039
2001-04-27,95.21927053220742
2001-04-30,95.76753346024307
2001-05-01,95.54613820746633
2001-05-02,95.72618868028432
2001-05-03,94.83642492788827
2001-05-04,95.43352901588504
2001-05-07,97.13103325250697
2001-05-08,97.36073033666543
2001-05-09,96.36431246191388
2001-05-10,97.29757579970268
2001-05-11,98.71209140059652
2001-05-14,98.41140093060481
2001-05-15,99.07322525016578
2001-05-16,99.59486063280356
2001-05-17,99.88623056993248
2001-05-18,100.13557353130624
2001-05-21,100.49515254972145
2001-05-22,101.23957957259532
2001-05-23,101.48031579014172
2001-05-24,101.61292769575459
2001-05-25,101.07399049557932
2001-05-28,101.0450436996525
2001-05-29,100.66050483598886
2001-05-30,100.44879246467251
2001-05-31,99.18733980495962
2001-06-01,99.36081265513374
2001-06-04,99.45295680221261
2001-06-05,100.61139021476006
2001-06-06,100.62224161949395
2001-06-07,100.65986164241173
2001-06-08,100.10449300955779
2001-06-11,99.49770249946289
2001-06-12,98.3421596184242
2001-06-13,99.02901787770008
2001-06-14,97.87754031264029
2001-06-15,97.25441271391406
2001-06-18,97.15626952438608
2001-06-19,94.80564689402571
2001-06-20,95.27319693995997
2001-06-21,95.31536456944485
2001-06-22,93.3667441527746
2001-06-25,93.07147140362967
2001-06-26,91.77768692412764
2001-06-27,90.81237183354578
2001-06-28,93.24457199749664
2001-06-29,94.94639896366792
2001-07-02,95.78507524615054
2001-07-03,94.67104046905946
2001-07-04,93.93530154057922
2001-07-05,93.3147859357082
2001-07-06,92.15469648535226
2001-07-09,92.02398146219166
2001-07-10,90.02060719424611
2001-07-11,89.64033086504969
2001-07-12,90.9337453706844
2001-07-13,91.35184268069007
2001-07-16,91.03557413570785
2001-07-17,90.77762463006854
2001-07-18,90.89516923667169
2001-07-19,93.01170034074751
2001-07-20,92.06627688369453
2001-07-23,91.73520779181455
2001-07-24,89.12016941739718
2001-07-25,87.26348753069428
2001-07-26,87.60479106594246
2001-07-27,89.09227498703356
2001-07-30,89.27098806363624
2001-07-31,89.7987098420807
2001-08-01,90.89979415222419
2001-08-02,91.28504150303304
2001-08-03,90.76668199624315
2001-08-06,91.32479376424995
2001-08-07,91.09429808977103
2001-08-08,90.69748970872543
2001-08-09,88.41437952347188
2001-08-10,86.38384874567164
2001-08-13,88.24877657639271
2001-08-14,88.61988536293526
2001-08-15,87.4328968649961
2001-08-16,87.28644287195013
2001-08-17,86.97101922362143
2001-08-20,86.2415571831746
2001-08-21,88.58294582978566
2001-08-22,87.64490680699582
2001-08-23,87.32450921982826
2001-08-24,87.78108662945739
2001-08-27,88.49455757617822
2001-08-28,87.77558932995446
2001-08-29,86.47099092808801
2001-08-30,85.69008891604516
2001-08-31,86.74883518798221
2001-09-03,85.15699432253437
2001-09-04,86.56995386681837
2001-09-05,86.40607105717696
2001-09-06,85.59863251551643
2001-09-07,84.05162032922252
2001-09-10,82.37593991638666
2001-09-11,79.1846507974729
2001-09-12,82.63478570465925
2001-09-13,83.33590869633439
2001-09-14,80.58420309842803
2001-09-17,82.63796064806009
2001-09-18,82.63683418209973
2001-09-19,81.84470205195208
2001-09-20,79.73639525008974
2001-09-21,77.80815205364418
2001-09-24,80.53705926544625
2001-09-25,82.5080204534284
2001-09-26,82.74091420055068
2001-09-27,83.76368421857444
2001-09-28,86.3169432929921
2001-10-01,84.62043741256565
2001-10-02,85.2384068663317
2001-10-03,84.53299510989815
2001-10-04,86.38764865031504
2001-10-05,85.62940401236443
2001-10-08,86.2318103419165
2001-10-09,85.9456596247879
2001-10-10,85.97653068342906
2001-10-11,87.27833162700333
2001-10-12,85.9313612857456
2001-10-15,85.93839162945255
2001-10-16,85.2543849030935
2001-10-17,85.0631864132421
2001-10-18,86.73141241980193
2001-10-19,87.39541899903772
2001-10-22,88.47986199575664
2001-10-23,89.01657703820624
2001-10-24,88.7263976641012
2001-10-25,87.60969986922072
2001-10-26,88.49139031619222
2001-10-29,86.51104334905962
2001-10-30,85.53483554738938
2001-10-31,86.53789741565282
2001-11-01,87.06054770905058
2001-11-02,87.00940631402928
2001-11-05,88.19342956346236
2001-11-06,88.44378097441692
2001-11-07,88.20840655267553
2001-11-08,89.7730897399112
2001-11-09,89.15531387340766
2001-11-12,88.12607826968438
2001-11-13,89.42892476527119
2001-11-14,90.13913905211554
2001-11-15,91.49138852123211
2001-11-16,91.81548060699012
2001-11-19,92.12567557659662
2001-11-20,91.08543126141687
2001-11-21,91.56338613670323
2001-11-22,91.54300169004412
2001-11-23,89.73248088738717
2001-11-26,89.59495431397507
2001-11-27,88.81069888293166
2001-11-28,87.46577630745928
2001-11-29,87.48923125025887
2001-11-30,86.58500302981763
2001-12-03,86.53734143918784
2001-12-04,88.59336774643508
2001-12-05,89.07862323447422
2001-12-06,87.92005993221761
2001-12-07,87.4235235591413
2001-12-10,85.78882228979869
2001-12-11,85.85869694850554
2001-12-12,86.01167684767198
2001-12-13,85.41039077708558
2001-12-14,84.52442521748489
2001-12-17,85.70054938250011
2001-12-18,85.77511675074021
2001-12-19,84.7464436048151
2001-12-20,87.50665820533662
2001-12-21,88.98329024641235
2001-12-24,87.95021504469602
2001-12-25,87.95021504469602
2001-12-26,87.85694530486369
2001-12-27,88.64800096505405
2001-12-28,89.39664225151382
2001-12-31,89.5197141757795
2002-01-01,89.5197141757795
2002-01-02,88.29933494393435
2002-01-03,87.54355798468356
2002-01-04,87.70345953319129
2002-01-07,87.81039743563794
2002-01-08,87.17558118281896
2002-01-09,87.86758022675683
2002-01-10,87.50904025685576
2002-01-11,88.63359881697811
2002-01-14,87.63352612256912
2002-01-15,88.05946016883152
2002-01-16,87.93360254378615
2002-01-17,89.0643919520392
2002-01-18,89.05985679287788
2002-01-21,88.85552608335391
2002-01-22,89.49309281164452
2002-01-23,90.66931484825517
2002-01-24,91.41826049428921
2002-01-25,90.79871698504428
2002-01-28,91.35814994970679
2002-01-29,90.77361010122273
2002-01-30,90.04849755517978
2002-01-31,90.86391120604887
2002-02-01,90.90966554188314
2002-02-04,91.27980752046058
2002-02-05,91.14066702357421
2002-02-06,91.57032988133277
2002-02-07,92.99394171050389
2002-02-08,92.94782302539853
2002-02-11,93.62538752764443
2002-02-12,93.92366824141355
2002-02-13,95.05618921771237
2002-02-14,95.09319272534405
2002-02-15,94.80250869774794
2002-02-18,94.89869748012161
2002-02-19,93.5361805623738
2002-02-20,93.70661858187779
2002-02-21,94.13182295966931
2002-02-22,94.01203844224757
2002-02-25,94.63220129373346
2002-02-26,94.39816789932368
2002-02-27,95.45363548330955
2002-02-28,96.22515089274468
2002-03-01,94.95132826176875
2002-03-04,94.62307840475151
2002-03-05,93.78537361166482
2002-03-06,93.60044899470523
2002-03-07,93.371640777845
2002-03-08,94.56337482083647
2002-03-11,94.42721028879805
2002-03-12,94.92089368130972
2002-03-13,95.53661023836938
2002-03-14,96.49051163310111
2002-03-15,96.90238423942886
2002-03-18,97.3080997537906
2002-03-19,97.30285899113291
2002-03-20,97.478234004321
2002-03-21,97.97243849032286
2002-03-22,98.46290704807448
2002-03-25,98.29867555065364
2002-03-26,98.39353163445007
2002-03-27,98.46027130564796
2002-03-28,98.68920578413409
2002-03-29,98.68920578413409
2002-04-01,99.02033944628107
2002-04-02,99.47464613998633
2002-04-03,98.79298323716374
2002-04-04,98.29265021460229
2002-04-05,98.2517232007622
2002-04-08,97.8085614373603
2002-04-09,98.16817134737703
2002-04-10,98.15959726263239
2002-04-11,96.785919326753
2002-04-12,97.81023714818595
2002-04-15,98.26793424778464
2002-04-16,99.0350592232101
2002-04-17,98.85441766839395
2002-04-18,99.74989861644886
2002-04-19,99.74228107993815
2002-04-22,100.34299012507233
2002-04-23,100.71054063569395
2002-04-24,101.2650585333269
2002-04-25,100.60966841923985
2002-04-26,100.3390816849974
2002-04-29,100.73245231517579
2002-04-30,100.89935243020696
2002-05-01,101.30383300639316
2002-05-02,101.74608703386224
2002-05-03,102.39635797811187
2002-05-06,101.8460644399018
2002-05-07,100.68424605065047
2002-05-08,101.6364845192171
2002-05-09,101.62341268354801
2002-05-10,100.86532570199793
2002-05-13,101.16105336500239
2002-05-14,100.84603975399689
2002-05-15,101.4952116432634
2002-05-16,101.95074995144087
2002-05-17,100.83734861506188
2002-05-20,100.14396297987241
2002-05-21,100.6581890400277
2002-05-22,100.67137301377933
2002-05-23,100.2998718740969
2002-05-24,100.43497091035948
2002-05-27,100.80037102049761
2002-05-28,100.47609594992315
2002-05-29,100.20131636479394
2002-05-30,99.58652929749088
2002-05-31,99.68138621076572
2002-06-03,99.07551355838244
2002-06-04,97.14889194003592
2002-06-05,96.2203737637236
2002-06-06,95.70845977838083
2002-06-07,94.70028024978713
2002-06-10,94.97855793622236
2002-06-11,95.32399135967412
2002-06-12,92.4256687666558
2002-06-13,91.23179302223491
2002-06-14,90.58215576186963
2002-06-17,93.32673049015895
2002-06-18,92.58073945302445
2002-06-19,91.88912864912328
2002-06-20,89.60743205171238
2002-06-21,89.17595494700774
2002-06-24,87.27805941651032
2002-06-25,90.07256387698256
2002-06-26,87.97085748895763
2002-06-27,89.05756821484633
2002-06-28,93.10460513274916
2002-07-01,93.07762774930474
2002-07-02,92.12564730285425
2002-07-03,90.35770494396908
2002-07-04,92.25858756217497
2002-07-05,94.01332463989324
2002-07-08,93.50502336723808
2002-07-09,93.10584511453031
2002-07-10,90.3043287963685
2002-07-11,87.78979390341264
2002-07-12,88.93863659643092
2002-07-15,85.47046645543205
2002-07-16,82.69439405806544
2002-07-17,82.69365624010894
2002-07-18,81.73026703847354
2002-07-19,77.73901900011514
2002-07-22,75.63080285443381
2002-07-23,75.04017727698317
2002-07-24,76.98362557806726
2002-07-25,80.94985439593836
2002-07-26,82.5064893953597
2002-07-29,84.9649960002274
2002-07-30,84.37423911180774
2002-07-31,84.85279284088094
2002-08-01,83.88739616489426
2002-08-02,84.00794724365458
2002-08-05,81.54772495133744
2002-08-06,85.35017264147233
2002-08-07,84.75750191993555
2002-08-08,87.94514619630026
2002-08-09,88.12307849093219
2002-08-12,86.54113690171508
2002-08-13,87.8724934496707
2002-08-14,87.50917532579234
2002-08-15,89.14667583374013
2002-08-16,88.01230535692804
2002-08-19,89.34259622637934
2002-08-20,85.78208327547239
2002-08-21,87.52105906015599
2002-08-22,87.11605130667357
2002-08-23,87.22279157080365
2002-08-26,86.0461760950121
2002-08-27,86.62458045680586
2002-08-28,83.58138035115907
2002-08-29,82.35720481019692
2002-08-30,84.66064992130313
2002-09-02,82.58146447593202
2002-09-03,79.91067631015433
2002-09-04,81.33607123606014
2002-09-05,81.98070393663845
2002-09-06,83.94655855227623
2002-09-09,82.84735026686663
2002-09-10,84.05430036751075
2002-09-11,85.61335620665513
2002-09-12,83.48179571876312
2002-09-13,82.17777206061773
2002-09-16,81.59162969125533
2002-09-17,80.97333629956168
2002-09-18,81.27765577974172
2002-09-19,80.56062226334647
2002-09-20,80.70280223273711
2002-09-23,78.44771274457231
2002-09-24,78.34857996701248
2002-09-25,78.96666242904088
2002-09-26,82.72874920561537
2002-09-27,82.69567287978498
2002-09-30,81.65282452401651
2002-10-01,80.58745634458877
2002-10-02,83.01543817454238
2002-10-03,83.13351822565946
2002-10-04,82.55545045028197
2002-10-07,81.59285843046028
2002-10-08,79.41079274276619
2002-10-09,77.98715882060314
2002-10-10,78.99560533637677
2002-10-11,81.53199423607651
2002-10-14,80.79525945541586
2002-10-15,83.3026386038589
2002-10-16,81.93270039309685
2002-10-17,81.25819631837571
2002-10-18,80.2160024660314
2002-10-21,79.17817252321963
2002-10-22,78.75533595558865
2002-10-23,77.74902076158159
2002-10-24,79.08443908757373
2002-10-25,80.41836405199875
2002-10-28,78.93394026146917
2002-10-29,77.2563415027376
2002-10-30,78.99715411885938
2002-10-31,79.62898160311359
2002-11-01,78.75250333355012
2002-11-04,80.09132567951083
2002-11-05,79.91745559146526
2002-11-06,80.10002959072344
2002-11-07,78.64359044288591
2002-11-08,77.79110576589711
2002-11-11,77.64073703539313
2002-11-12,78.5935215014611
2002-11-13,78.41224746499397
2002-11-14,79.11269965387055
2002-11-15,80.00010731500169
2002-11-18,79.50618829479419
2002-11-19,78.9791546879928
2002-11-20,79.31433432022828
2002-11-21,79.90377283059652
2002-11-22,79.26043668612384
2002-11-25,78.73049862849955
2002-11-26,78.90443829281351
2002-11-27,79.56508570943853
2002-11-28,78.45786841168598
2002-11-29,77.81042155247223
2002-12-02,77.99666900785829
2002-12-03,76.2110989777704
2002-12-04,77.07744321939298
2002-12-05,76.13059675775617
2002-12-06,76.0512409695402
2002-12-09,75.6964256720769
2002-12-10,76.37684248207704
2002-12-11,75.8210325907821
2002-12-12,75.3675639638839
2002-12-13,75.08892191387385
2002-12-16,76.29746779376096
2002-12-17,76.11766019871841
2002-12-18,75.03369775417961
2002-12-19,75.19367124857469
2002-12-20,75.1213170949787
2002-12-23,74.67512083070913
2002-12-24,74.88745255245546
2002-12-25,74.88745255245546
2002-12-26,74.81861931951418
2002-12-27,72.77722280711744
2002-12-30,73.75177382997278
2002-12-31,73.9896186065786
2003-01-01,73.9896186065786
2003-01-02,73.87154370567451
2003-01-03,77.677276856902
2003-01-06,77.7643046241713
2003-01-07,77.57979337530925
2003-01-08,77.54267946554083
2003-01-09,77.04439661741253
2003-01-10,76.60419980498504
2003-01-13,76.43930106581644
2003-01-14,77.2529006686704
2003-01-15,75.5312140542954
2003-01-16,75.07810878157744
2003-01-17,74.42528846194918
2003-01-20,73.28402118729925
2003-01-21,72.93473577328629
2003-01-22,71.48835151406452
2003-01-23,71.03034573708754
2003-01-24,70.49392873959283
2003-01-27,67.87246601240882
2003-01-28,67.71373399134524
2003-01-29,68.92230577274185
2003-01-30,69.97550240832797
2003-01-31,71.05900375231413
2003-02-03,71.20574869049484
2003-02-04,69.72994277128004
2003-02-05,69.89687063849371
2003-02-06,67.91373827123314
2003-02-07,67.96769323835453
2003-02-10,67.65580282213038
2003-02-11,69.22765825774181
2003-02-12,67.20278890097173
2003-02-13,67.12670250700407
2003-02-14,68.63233629425618
2003-02-17,69.36913773446774
2003-02-18,69.32324958243171
2003-02-19,67.41912947933663
2003-02-20,67.71451020637716
2003-02-21,68.31457684686637
2003-02-24,68.4532659413997
2003-02-25,68.54530787390665
2003-02-26,68.1712144402079
2003-02-27,68.05723279683313
2003-02-28,69.66355797546939
