Date,BELGIUM GROWTH
1998-12-31,100.0
1999-01-29,99.56432421164195
1999-02-26,97.99333504395933
1999-03-31,88.8554966076725
1999-04-30,85.80143278052074
1999-05-31,83.4385412345105
1999-06-30,85.39967484080692
1999-07-30,81.2379653784276
1999-08-31,87.6340920460035
1999-09-30,82.94788541016918
1999-10-29,83.54798899303205
1999-11-30,87.09386358456729
1999-12-31,91.40342434948256
2000-01-31,74.0754551052099
2000-02-29,68.64827581610437
2000-03-31,70.88261620007479
2000-04-28,71.16622139291124
2000-05-31,73.0152834133228
2000-06-30,76.82677864592365
2000-07-31,81.94224871850874
2000-08-31,85.03370775471386
2000-09-29,82.33535704314522
2000-10-31,85.13649457586207
2000-11-30,79.58608249681946
2000-12-29,81.11629502751816
2001-01-01,81.11629502751816
2001-01-02,81.73929178845331
2001-01-03,79.52123048464276
2001-01-04,79.5108763776855
2001-01-05,79.4451129048583
2001-01-08,79.46471396517722
2001-01-09,79.65813790868454
2001-01-10,79.26617646460477
2001-01-11,79.48339200457698
2001-01-12,79.28715177882289
2001-01-15,78.95432143376414
2001-01-16,78.85153744209376
2001-01-17,78.93888819583296
2001-01-18,77.96852418919794
2001-01-19,77.64925668892238
2001-01-22,77.90970457320002
2001-01-23,78.40110478519087
2001-01-24,78.3831650943448
2001-01-25,78.5844969080515
2001-01-26,78.52634606698095
2001-01-29,79.05214037004635
2001-01-30,79.6645464097616
2001-01-31,80.10671701930936
2001-02-01,80.83879951054158
2001-02-02,81.50163332392685
2001-02-05,81.0689730532362
2001-02-06,80.66364563864032
2001-02-07,80.69200429175075
2001-02-08,80.13109304001405
2001-02-09,79.99536632087062
2001-02-12,79.83917469164912
2001-02-13,79.68858740613891
2001-02-14,79.90210413461983
2001-02-15,80.09523144508736
2001-02-16,79.25523208135836
2001-02-19,79.75153650553051
2001-02-20,79.61220012364372
2001-02-21,78.64089803230064
2001-02-22,77.52664708321679
2001-02-23,77.1610781945421
2001-02-26,77.56526661277361
2001-02-27,77.85157497529504
2001-02-28,78.35650409596097
2001-03-01,76.61401837387132
2001-03-02,75.94457343143584
2001-03-05,76.19634459018839
2001-03-06,76.16296726473617
2001-03-07,76.15248991769073
2001-03-08,75.73146394837904
2001-03-09,76.20534992514476
2001-03-12,74.43606645417842
2001-03-13,73.65793757868842
2001-03-14,72.86571003881124
2001-03-15,71.79749373586759
2001-03-16,69.68308632949226
2001-03-19,68.06310777818834
2001-03-20,69.44936879827318
2001-03-21,68.40373001580463
2001-03-22,65.41817591948173
2001-03-23,66.65512813352719
2001-03-26,71.05100201893278
2001-03-27,70.8783602302902
2001-03-28,70.0698344490953
2001-03-29,70.60450089020713
2001-03-30,72.7677765035572
2001-04-02,74.23630935489017
2001-04-03,72.50769153061684
2001-04-04,71.99557338897195
2001-04-05,72.96064696031095
2001-04-06,72.05017879420278
2001-04-09,73.71491936147717
2001-04-10,74.07776863304342
2001-04-11,72.3303778707207
2001-04-12,71.43138956300001
2001-04-13,71.43138956300001
2001-04-16,71.43138956300001
2001-04-17,71.33762332648338
2001-04-18,72.48476295519382
2001-04-19,72.24173754887885
2001-04-20,70.90063628205559
2001-04-23,69.92522006270096
2001-04-24,70.91742319847421
2001-04-25,71.03129222071377
2001-04-26,71.18227159816264
2001-04-27,71.62864612900016
2001-04-30,71.45778597844274
2001-05-01,71.45778597844273
2001-05-02,70.73222237254134
2001-05-03,69.65006208419263
2001-05-04,68.34953396187095
2001-05-07,68.55452955190738
2001-05-08,68.45167472439357
2001-05-09,68.62006395636583
2001-05-10,70.02043158102636
2001-05-11,70.03391631435217
2001-05-14,69.54145939297565
2001-05-15,69.45023487916116
2001-05-16,69.32570008408382
2001-05-17,69.657864687307
2001-05-18,69.85969633097429
2001-05-21,69.56721917455414
2001-05-22,69.9770407598191
2001-05-23,71.39900424353303
2001-05-24,72.53131232955153
2001-05-25,71.60718059811566
2001-05-28,71.81757526780987
2001-05-29,71.58765576094666
2001-05-30,72.45185324617833
2001-05-31,70.60773557174747
2001-06-01,70.77458905434445
2001-06-04,70.77458905434443
2001-06-05,72.40107011252313
2001-06-06,73.29020984167839
2001-06-07,71.99271103579468
2001-06-08,72.7237116553509
2001-06-11,71.9547832162219
2001-06-12,71.28025918170728
2001-06-13,72.05789892975727
2001-06-14,71.24280767156777
2001-06-15,70.64304771159019
2001-06-18,71.034883450023
2001-06-19,71.33611493478006
2001-06-20,72.2126029115027
2001-06-21,72.32148308138532
2001-06-22,72.43986699346031
2001-06-25,71.61945593593154
2001-06-26,71.5644104107682
2001-06-27,71.825509968483
2001-06-28,72.60718933502264
2001-06-29,72.99720040189352
2001-07-02,73.79170924220222
2001-07-03,73.51423461382635
2001-07-04,74.249612861253
2001-07-05,74.83500109127449
2001-07-06,73.51906108345801
2001-07-09,73.23441116448372
2001-07-10,74.30461646117575
2001-07-11,73.97735071947282
2001-07-12,75.00434525535117
2001-07-13,75.51330328531232
2001-07-16,75.8491265555368
2001-07-17,76.13308038606607
2001-07-18,76.40101096431563
2001-07-19,77.28033020480169
2001-07-20,77.31403092702786
2001-07-23,77.08520035076717
2001-07-24,77.00908183551248
2001-07-25,76.38804869672714
2001-07-26,75.3925974528822
2001-07-27,75.71504757734138
2001-07-30,75.98028810531487
2001-07-31,76.29855758053314
2001-08-01,76.83938026806825
2001-08-02,76.41455004504898
2001-08-03,76.11860234661776
2001-08-06,76.01871321249025
2001-08-07,75.82992080726932
2001-08-08,76.21698676709411
2001-08-09,75.13145910991645
2001-08-10,74.78672514274864
2001-08-13,74.54269634939132
2001-08-14,74.82213599144444
2001-08-15,74.50350059000709
2001-08-16,74.44129730895648
