Date,NORWAY GROWTH
2001-05-30,156.7780314459162
2001-05-31,155.62482483648228
2001-06-01,154.64713243779389
2001-06-04,154.65622384770583
2001-06-05,154.9777846378981
2001-06-06,155.63116415207102
2001-06-07,154.85841866727282
2001-06-08,155.30004669366633
2001-06-11,154.04830950166684
2001-06-12,150.32945833262832
2001-06-13,153.77821090401983
2001-06-14,151.4330852990451
2001-06-15,150.5981161783398
2001-06-18,151.12555556590186
2001-06-19,154.55045044790907
2001-06-20,153.93795270514843
2001-06-21,152.66324530142853
2001-06-22,154.523452676754
2001-06-25,154.12464999730366
2001-06-26,151.31813516378935
2001-06-27,151.51934627303874
2001-06-28,152.43263314140935
2001-06-29,153.87542044927872
2001-07-02,154.3481015474814
2001-07-03,154.2373911939475
2001-07-04,153.8781450158468
2001-07-05,153.63828273106319
2001-07-06,152.67169071866297
2001-07-09,152.91581462666417
2001-07-10,151.4880704527127
2001-07-11,150.52533959143298
2001-07-12,150.5638808538277
2001-07-13,148.45793796149525
2001-07-16,146.2523940544785
2001-07-17,144.77395602608215
2001-07-18,142.6423049639144
2001-07-19,145.8273728543437
2001-07-20,145.20964215060508
2001-07-23,147.0313923143228
2001-07-24,145.20894377588908
2001-07-25,143.2175106952891
2001-07-26,144.09079839867658
2001-07-27,145.78796627114005
2001-07-30,146.9367746465526
2001-07-31,146.78775690557708
2001-08-01,147.3887008364376
2001-08-02,147.72246764365465
2001-08-03,146.18314373293316
2001-08-06,145.91242257089658
2001-08-07,145.6382743454329
2001-08-08,144.88842137964141
2001-08-09,143.6262257820859
2001-08-10,142.6478963836815
2001-08-13,141.89585864318818
2001-08-14,142.95731562265917
2001-08-15,141.65105665203728
2001-08-16,141.71998651673698
2001-08-17,140.2733012391798
2001-08-20,138.941456101433
2001-08-21,139.73082447294354
2001-08-22,139.10244062791216
2001-08-23,137.7120579463429
2001-08-24,139.28527365583344
2001-08-27,139.20953489975773
2001-08-28,139.2347410516758
2001-08-29,136.7582429515857
2001-08-30,136.54656517697023
2001-08-31,136.18847445630269
2001-09-03,136.05406338646003
2001-09-04,139.0941680920015
2001-09-05,139.50924356383678
2001-09-06,138.91947130903142
2001-09-07,136.06411060871514
2001-09-10,132.2606224670429
2001-09-11,136.9953215325337
2001-09-12,130.8647153001829
2001-09-13,131.48071333211237
2001-09-14,129.30460664786608
2001-09-17,127.83570710386041
2001-09-18,125.49818177728609
2001-09-19,124.53045124770917
2001-09-20,120.30218460731813
2001-09-21,115.05136219206648
2001-09-24,117.92720518759737
2001-09-25,121.2963293558765
2001-09-26,119.88460290179404
2001-09-27,119.91585070141473
2001-09-28,121.82192271418762
2001-10-01,119.00115365190584
2001-10-02,119.8678397107178
2001-10-03,119.73105038885137
2001-10-04,121.67025504204814
2001-10-05,119.91952937335763
2001-10-08,119.22716326285286
2001-10-09,120.7204707091595
2001-10-10,121.86096185148891
2001-10-11,124.04145211764497
2001-10-12,122.40018431239217
2001-10-15,120.38658752439848
2001-10-16,121.77812222185456
2001-10-17,125.12578585341359
2001-10-18,123.11628371439478
2001-10-19,120.7901611407209
2001-10-22,122.60467570313533
2001-10-23,125.5899221155388
2001-10-24,126.83373709421944
2001-10-25,125.16638721750795
2001-10-26,128.77807560329293
2001-10-29,128.93304471923514
2001-10-30,127.86856393065644
2001-10-31,128.08271151803967
2001-11-01,126.13577185558296
2001-11-02,125.49537288506859
2001-11-05,129.00027407046088
2001-11-06,128.95295469758574
2001-11-07,129.9132913916338
2001-11-08,132.23591012906678
2001-11-09,133.1933314488702
2001-11-12,131.11514933065936
2001-11-13,134.80344310806296
2001-11-14,135.8338602941781
2001-11-15,133.23632613130056
2001-11-16,131.06218623293654
2001-11-19,130.84368287166916
2001-11-20,131.89307891533477
2001-11-21,131.74823834381968
2001-11-22,134.66619742714838
2001-11-23,132.9033780797356
2001-11-26,131.91994428506877
2001-11-27,132.42576854771798
2001-11-28,132.22121022986747
2001-11-29,132.80092171711738
2001-11-30,132.63027365868493
2001-12-03,131.52564047920265
2001-12-04,133.772045529993
2001-12-05,136.01251637915286
2001-12-06,134.51428197408478
2001-12-07,133.86315652439868
2001-12-10,132.96906162790424
2001-12-11,133.1364721875218
2001-12-12,133.87275256825777
2001-12-13,131.04730898522917
2001-12-14,130.79289922469064
2001-12-17,129.23996629764486
2001-12-18,129.82976802825377
2001-12-19,128.06844159320184
2001-12-20,128.91256893627644
2001-12-21,130.2750651370607
2001-12-24,129.90795608561174
2001-12-25,129.90795608561174
2001-12-26,129.97339173202624
2001-12-27,133.52934079135923
2001-12-28,135.06068409189453
2001-12-31,134.72700427547093
2002-01-01,134.72700427547093
2002-01-02,135.32427243432798
2002-01-03,138.0651428253697
2002-01-04,138.14390615395448
2002-01-07,137.13596430616792
2002-01-08,136.69195198989198
2002-01-09,138.09838553614648
2002-01-10,137.37587663516467
2002-01-11,136.9388798254735
2002-01-14,136.90813484911865
2002-01-15,131.82595229816366
2002-01-16,129.6483279711705
2002-01-17,132.29670131998694
2002-01-18,130.58173241298846
2002-01-21,129.6911575615269
2002-01-22,129.81985792833711
2002-01-23,129.05928137082066
2002-01-24,131.79556212306792
2002-01-25,131.757440268057
2002-01-28,134.21074232855958
2002-01-29,133.15830630527338
2002-01-30,130.88976808766563
2002-01-31,131.32130810626663
2002-02-01,131.44221962511813
2002-02-04,131.04124408812226
2002-02-05,130.0218573272424
2002-02-06,131.63067040910974
2002-02-07,133.28125584855553
2002-02-08,130.89804633952568
2002-02-11,131.1903582651196
2002-02-12,129.9701375937362
2002-02-13,131.64598407980293
2002-02-14,131.66245121458098
2002-02-15,131.92208953041285
2002-02-18,131.7776800398958
2002-02-19,130.6038365521094
2002-02-20,129.61812494363014
2002-02-21,130.4657694483111
2002-02-22,132.61081706503003
2002-02-25,133.05620725221968
2002-02-26,134.33853730182614
2002-02-27,137.4494580475162
2002-02-28,136.63766715305982
2002-03-01,136.94777790888273
2002-03-04,136.99767246870866
2002-03-05,138.52257186075812
2002-03-06,137.27593668591504
2002-03-07,140.79958803414763
2002-03-08,142.47459858726214
2002-03-11,140.28955136676151
2002-03-12,140.5896780781389
2002-03-13,139.75601349704743
2002-03-14,140.1227593474593
2002-03-15,139.55688737340347
2002-03-18,140.35359407079463
2002-03-19,142.21239783791845
2002-03-20,140.89326835033913
2002-03-21,143.38334554780616
2002-03-22,143.97981901796075
2002-03-25,144.09379452973423
2002-03-26,143.78456250012792
2002-03-27,144.88533821816063
2002-03-28,145.01649726632036
2002-03-29,145.01649726632036
2002-04-01,144.92311886337083
2002-04-02,145.46383287555778
2002-04-03,144.8548680492403
2002-04-04,142.3449091508439
2002-04-05,143.9226489148274
2002-04-08,143.35311985529796
2002-04-09,144.19022483076682
2002-04-10,143.25168285037012
2002-04-11,143.06734930109573
2002-04-12,142.36123962775517
2002-04-15,142.7452410464332
2002-04-16,144.49779230796315
2002-04-17,144.81430678728535
2002-04-18,144.94897477949354
2002-04-19,144.33044293544958
2002-04-22,143.3130774086854
2002-04-23,142.61343532810918
2002-04-24,142.14011186727708
2002-04-25,139.7051834595489
2002-04-26,140.33963252346777
2002-04-29,139.00118300001378
2002-04-30,138.75161400797424
2002-05-01,138.82124839681455
2002-05-02,142.522089026
2002-05-03,140.69075141943486
2002-05-06,140.04629202649167
2002-05-07,138.18012837394082
2002-05-08,141.6740809249494
2002-05-09,141.9553159816187
2002-05-10,142.18011473754132
2002-05-13,142.60396544699722
2002-05-14,145.72854192884964
2002-05-15,144.42435814561756
2002-05-16,145.73893721941545
2002-05-17,145.37717903926637
2002-05-20,145.75790399062754
2002-05-21,145.52578541884807
2002-05-22,144.53451081456825
2002-05-23,145.85725938402598
2002-05-24,145.57931255686006
2002-05-27,145.72684124145152
2002-05-28,145.07505067261138
2002-05-29,140.06448908894032
2002-05-30,138.03979814135764
2002-05-31,138.3167018920444
2002-06-03,137.46466775597727
2002-06-04,133.82147986594
2002-06-05,134.83242141374984
2002-06-06,135.3020619247447
2002-06-07,131.60186441460553
2002-06-10,132.28901290902903
2002-06-11,135.3332859576427
2002-06-12,135.1870386715946
2002-06-13,137.10576909176964
2002-06-14,133.49684751138759
2002-06-17,137.14783468708333
2002-06-18,137.7505209969566
2002-06-19,136.68812444378523
2002-06-20,131.9933639367174
2002-06-21,130.52712531160282
2002-06-24,126.49621364513523
2002-06-25,128.06625435035437
2002-06-26,122.91208058288231
2002-06-27,128.68464967006406
2002-06-28,130.31776679802223
2002-07-01,131.71356737549277
2002-07-02,131.74486080831545
2002-07-03,130.73254987446452
2002-07-04,131.41381374546137
2002-07-05,135.702671129973
2002-07-08,136.59201635785854
2002-07-09,136.45635664212733
2002-07-10,134.63960121072896
2002-07-11,133.91360643659843
2002-07-12,132.84823011658565
2002-07-15,131.09551297098116
2002-07-16,128.87442095712024
2002-07-17,131.1998678925789
2002-07-18,131.29495308235022
2002-07-19,128.3339068127805
2002-07-22,123.26904495932156
2002-07-23,119.53067024570682
2002-07-24,113.17097902970593
2002-07-25,118.20784128577289
2002-07-26,119.70189250085451
2002-07-29,122.03162274173027
2002-07-30,122.39546336575873
2002-07-31,125.32913804747047
2002-08-01,124.81760419107403
2002-08-02,123.87712406587829
2002-08-05,119.92293056162924
2002-08-06,122.56246629294411
2002-08-07,123.81574938043582
2002-08-08,126.34327258151187
2002-08-09,126.54762939270067
2002-08-12,124.3515476122344
2002-08-13,125.93964026969607
2002-08-14,124.83561560989219
2002-08-15,127.64404691649959
2002-08-16,127.00403545179284
2002-08-19,127.41352510835847
2002-08-20,128.42070066308332
2002-08-21,127.26462897776305
2002-08-22,128.02305346000762
2002-08-23,126.8618730689258
2002-08-26,126.3779744275486
2002-08-27,126.52791861080573
2002-08-28,123.46488778006457
2002-08-29,121.58571194974832
2002-08-30,122.3877618410846
2002-09-02,119.94602797646847
2002-09-03,116.15627484010686
2002-09-04,114.80556180387536
2002-09-05,112.96353270174808
2002-09-06,115.73861194265973
2002-09-09,114.32932834192883
2002-09-10,114.12836351965576
2002-09-11,115.62761741023927
2002-09-12,114.39080614637442
2002-09-13,112.30064378545278
2002-09-16,112.70036510909013
2002-09-17,112.55719006459027
2002-09-18,109.694629757685
2002-09-19,107.53089815872626
2002-09-20,108.0631425556544
2002-09-23,108.24140403609653
2002-09-24,105.36841977092729
2002-09-25,106.18839551070204
2002-09-26,108.47896439472152
2002-09-27,108.22419550200678
2002-09-30,107.62856872596882
2002-10-01,107.8991607236436
2002-10-02,109.750167281727
2002-10-03,110.28865209676798
2002-10-04,111.20063932572735
2002-10-07,110.40308363792592
2002-10-08,111.15426469979921
2002-10-09,109.95240848046346
2002-10-10,109.14890796088739
2002-10-11,112.6948344562386
2002-10-14,112.93712955717133
2002-10-15,116.7527188804532
2002-10-16,115.11588237734011
2002-10-17,115.9521118782072
2002-10-18,113.56632982718818
2002-10-21,114.3348734557742
2002-10-22,111.80399581432214
2002-10-23,112.40914750857416
2002-10-24,112.57798667672668
2002-10-25,112.18966343047278
2002-10-28,112.06548676440299
2002-10-29,109.29649047997714
2002-10-30,109.27277356786827
2002-10-31,111.42727150917366
2002-11-01,111.65867628821192
2002-11-04,114.58526684940175
2002-11-05,114.04494029601437
2002-11-06,113.41048624872512
2002-11-07,112.56718250230232
2002-11-08,110.9915375984083
2002-11-11,111.35974485747103
2002-11-12,110.96268213677872
2002-11-13,112.81516348907226
2002-11-14,113.17518023264213
2002-11-15,113.29717634108837
2002-11-18,114.76780073406393
2002-11-19,113.06624884915533
2002-11-20,111.76280067039583
2002-11-21,114.5157444190195
2002-11-22,115.9381399856397
2002-11-25,115.46197561009735
2002-11-26,115.38963057616427
2002-11-27,117.44547159023465
2002-11-28,119.01522715636767
2002-11-29,121.72305354631943
2002-12-02,123.04872612031677
2002-12-03,118.99717568031492
2002-12-04,119.62712736687287
2002-12-05,117.471279416891
2002-12-06,107.31848290303564
2002-12-09,107.8871567443664
2002-12-10,107.58219172166612
2002-12-11,107.14300745023404
2002-12-12,107.12685740160117
2002-12-13,106.42846233889827
2002-12-16,106.42612624148154
2002-12-17,106.76258401527738
2002-12-18,107.69235151666064
2002-12-19,107.9285360666664
2002-12-20,108.27942050046718
2002-12-23,106.51481591052406
2002-12-24,106.56145893247066
2002-12-25,106.56145893247066
2002-12-26,106.40823658507138
2002-12-27,105.57942550323814
2002-12-30,105.50099633648175
2002-12-31,105.57346221584731
2003-01-01,105.57346221584731
2003-01-02,107.15802298395059
2003-01-03,108.65365087033669
2003-01-06,107.37151934356515
2003-01-07,108.58596766504962
2003-01-08,106.27207601976234
2003-01-09,107.19406037754504
2003-01-10,107.23275955206327
2003-01-13,108.54458241158495
2003-01-14,108.32945247480316
2003-01-15,108.24070573334023
2003-01-16,108.67678436673575
2003-01-17,106.93197164842974
2003-01-20,106.34811525422175
2003-01-21,104.89583891238529
2003-01-22,103.28416836124431
2003-01-23,102.45781882785305
2003-01-24,102.55798705745129
2003-01-27,95.56716100333304
2003-01-28,94.16195346882645
2003-01-29,91.98737207900916
2003-01-30,93.93432862944837
2003-01-31,94.19965098706837
2003-02-03,93.55846393928378
2003-02-04,92.2781815192864
2003-02-05,91.64142435567977
2003-02-06,90.8877816158149
2003-02-07,91.41735181461827
2003-02-10,90.26682152907891
2003-02-11,92.23431348788482
2003-02-12,91.3922718220538
2003-02-13,89.5679810898969
2003-02-14,90.01478919022432
2003-02-17,91.15216608530558
2003-02-18,92.4610033025188
2003-02-19,89.99762986991196
2003-02-20,87.38544868108718
2003-02-21,87.3229646369891
2003-02-24,86.09039446568325
2003-02-25,83.23820179339975
2003-02-26,83.86197047407038
2003-02-27,83.78180772585762
2003-02-28,86.7650217522364
2003-03-03,87.0492514849921
2003-03-04,86.3415327597321
2003-03-05,86.58789478408488
2003-03-06,85.17657677224422
2003-03-07,83.09249765912162
2003-03-10,83.90732135307874
2003-03-11,84.27734509455546
2003-03-12,86.06580548106653
2003-03-13,87.63429095659194
2003-03-14,87.62734122238957
2003-03-17,86.26146971373772
2003-03-18,86.19787122897655
2003-03-19,87.87576845936798
2003-03-20,87.6017741672469
2003-03-21,89.71331127786553
2003-03-24,85.4971862617235
2003-03-25,86.99012290812529
2003-03-26,86.84709353191771
2003-03-27,86.31782863280664
2003-03-28,85.48617103959613
2003-03-31,84.98851799912224
2003-04-01,85.40411484212561
2003-04-02,87.37508619281219
2003-04-03,87.92516322177029
2003-04-04,88.49091189119741
2003-04-07,91.48316772544425
2003-04-08,90.72150035595358
2003-04-09,91.84434771222978
2003-04-10,89.63902893633897
2003-04-11,90.34590309334986
2003-04-14,90.59489553006333
2003-04-15,91.9183413783036
2003-04-16,92.67476707785981
2003-04-17,92.41207727409679
2003-04-18,92.41207727409679
2003-04-21,92.79541881127754
2003-04-22,92.19793124722248
2003-04-23,94.09569032141093
2003-04-24,93.02907687761184
2003-04-25,93.19730985759159
2003-04-28,93.13889376834139
2003-04-29,95.47736169833045
2003-04-30,94.32634921112262
2003-05-01,94.05591951942178
2003-05-02,94.1880697270689
2003-05-05,94.2144090602452
2003-05-06,95.12546587321948
2003-05-07,96.04304572368811
2003-05-08,94.73947757793974
2003-05-09,95.56340417656331
2003-05-12,95.78954049784289
2003-05-13,96.80009727959006
2003-05-14,97.57314349357605
2003-05-15,99.67373767765149
2003-05-16,101.8762399943558
2003-05-19,98.30730870035059
2003-05-20,99.1085811204987
2003-05-21,97.94367771306788
2003-05-22,98.50737798688981
2003-05-23,99.30953907984735
2003-05-26,98.18378558106825
2003-05-27,97.44572509597293
2003-05-28,99.59313624157886
2003-05-29,99.56460042447532
2003-05-30,99.43170716006443
2003-06-02,101.48892659752926
2003-06-03,100.54733973154079
2003-06-04,100.66195112342609
2003-06-05,98.75153062297085
2003-06-06,100.80915485371455
2003-06-09,100.45162895971733
2003-06-10,100.14271624587529
2003-06-11,100.72182519603219
2003-06-12,100.3250538100929
2003-06-13,99.59885774112985
2003-06-16,100.24119399277424
2003-06-17,100.37195596521542
2003-06-18,99.90769482239574
2003-06-19,100.91376869548115
2003-06-20,99.92175909040881
2003-06-23,99.90815293782944
2003-06-24,99.81193630439297
2003-06-25,98.49543905276234
2003-06-26,97.98467869773884
2003-06-27,98.9192325456752
2003-06-30,97.66788452014947
2003-07-01,97.5535747583039
2003-07-02,98.82115244075075
2003-07-03,98.48454836883782
2003-07-04,98.35099429633912
2003-07-07,99.09545188744188
2003-07-08,99.2674457786888
2003-07-09,97.68038298216293
2003-07-10,97.08883714685749
2003-07-11,98.37627212464629
2003-07-14,101.28230088817168
2003-07-15,101.12969435590561
2003-07-16,102.2127772486997
2003-07-17,101.11768709101891
2003-07-18,101.0403761634855
2003-07-21,100.91449532994206
2003-07-22,100.76468963749933
2003-07-23,101.9271789168291
2003-07-24,103.58995921498918
2003-07-25,104.5951805102614
2003-07-28,105.0214777054063
2003-07-29,104.59884947754553
2003-07-30,105.29175440694155
2003-07-31,106.30720986310283
2003-08-01,107.0638136307957
2003-08-04,106.41350909878312
2003-08-05,107.36842314144285
2003-08-06,107.65615597670849
2003-08-07,108.49941313640478
2003-08-08,111.50734730339506
2003-08-11,110.19920326546442
2003-08-12,110.20532209178691
2003-08-13,109.79132710170708
2003-08-14,109.73273633829861
2003-08-15,110.86824136600525
2003-08-18,111.0199347180314
2003-08-19,111.09612629268908
2003-08-20,110.61549234585337
2003-08-21,111.67073935041623
2003-08-22,112.01563221257022
2003-08-25,110.95093469631337
2003-08-26,109.69890629214811
2003-08-27,109.65897248006371
2003-08-28,111.51629645302393
2003-08-29,113.49225506321794
2003-09-01,115.54227663422814
2003-09-02,114.90682834431202
2003-09-03,115.69710642586709
2003-09-04,117.11201780197763
2003-09-05,115.73420051978556
2003-09-08,116.22187679855945
2003-09-09,115.934675193702
2003-09-10,113.83078337938645
2003-09-11,113.01846626996537
2003-09-12,111.56929474330306
2003-09-15,111.90244430688892
2003-09-16,113.30813718460175
2003-09-17,114.54956877348064
2003-09-18,114.4795650377178
2003-09-19,113.10722008651817
2003-09-22,110.81790651872954
2003-09-23,111.29466014392159
2003-09-24,113.17672082238288
2003-09-25,110.73781858485845
2003-09-26,107.91694596871187
2003-09-29,109.9019586719667
2003-09-30,106.99465987158787
2003-10-01,109.25503285095165
2003-10-02,110.02427535602804
2003-10-03,111.17800640781765
2003-10-06,112.27767100569163
2003-10-07,111.37162409143217
2003-10-08,112.31974344089744
2003-10-09,113.48590293933067
2003-10-10,113.94320457913432
2003-10-13,114.78288138587735
2003-10-14,114.29782641794083
2003-10-15,116.3141117331364
2003-10-16,115.5525778639638
2003-10-17,115.7251189477604
2003-10-20,115.1263593800037
2003-10-21,115.29525864127896
2003-10-22,115.37819797371688
2003-10-23,113.80992178980242
2003-10-24,114.29076109681102
2003-10-27,116.2042129230779
2003-10-28,116.73883197630136
2003-10-29,117.57856790235456
2003-10-30,120.26328369105968
2003-10-31,119.30049923418181
2003-11-03,120.96449637168338
2003-11-04,121.37804740586375
2003-11-05,119.84996040368665
2003-11-06,122.22726861666692
2003-11-07,123.7322881263871
2003-11-10,124.17732174585464
2003-11-11,123.42092176696329
2003-11-12,124.1925671402895
2003-11-13,124.49366753782981
2003-11-14,123.9771033761961
2003-11-17,121.9271122801553
2003-11-18,121.43408726519132
2003-11-19,120.56313280809043
2003-11-20,120.80827816437001
2003-11-21,121.75587526972846
2003-11-24,123.77456461165069
2003-11-25,123.94561967266432
2003-11-26,122.9491520128741
2003-11-27,123.71066161898865
2003-11-28,123.04098051446029
2003-12-01,124.26987170960142
2003-12-02,124.2791907274142
2003-12-03,125.46560249978604
2003-12-04,125.30062263398621
2003-12-05,126.11141275707477
2003-12-08,125.92285622273668
2003-12-09,127.39404353801969
2003-12-10,126.49961216088022
2003-12-11,126.1822228866075
2003-12-12,124.98406094675397
2003-12-15,124.90503768165716
2003-12-16,124.20864611790411
2003-12-17,123.156201405657
2003-12-18,123.23455865934714
2003-12-19,123.34999197430878
2003-12-22,123.74099177421692
2003-12-23,124.47425762395432
2003-12-24,123.79010703351197
2003-12-25,123.79010703351197
2003-12-26,123.66503172158309
2003-12-29,124.38903336279587
2003-12-30,124.34345948772106
2003-12-31,124.740485092054
2004-01-01,124.740485092054
2004-01-02,125.84563142076365
2004-01-05,126.81469716116463
2004-01-06,127.16871463192912
2004-01-07,125.92269949158046
2004-01-08,125.82135733431241
2004-01-09,126.61456072770673
2004-01-12,128.11046403762157
2004-01-13,128.8110863467477
2004-01-14,130.6337398892742
2004-01-15,128.4849024226815
2004-01-16,130.4392497011228
2004-01-19,131.68246591901945
2004-01-20,131.8171857324936
2004-01-21,133.08196729482418
2004-01-22,134.76631576322333
2004-01-23,132.55589877149214
2004-01-26,132.76290247282475
2004-01-27,133.20169083478382
2004-01-28,130.53760394976783
2004-01-29,129.23310279922276
2004-01-30,129.8945799761507
2004-02-02,130.46252425774145
2004-02-03,129.5355831007896
2004-02-04,130.51994571572288
2004-02-05,130.22678892007585
2004-02-06,129.5542861114515
2004-02-09,133.04998573559845
2004-02-10,130.67006778911565
2004-02-11,130.79891515298567
2004-02-12,131.61351469240026
2004-02-13,128.39605377051993
2004-02-16,128.69538584592271
2004-02-17,131.08276756774265
2004-02-18,132.87693441822407
2004-02-19,138.34752775329176
2004-02-20,139.64970275096272
2004-02-23,140.2010914292928
2004-02-24,138.30196027783933
2004-02-25,138.47142913780846
2004-02-26,139.5110815686717
2004-02-27,142.1736637053203
2004-03-01,146.080516871222
2004-03-02,145.80689032223225
2004-03-03,145.33188347874372
2004-03-04,144.41171502208826
2004-03-05,145.66739446563315
2004-03-08,146.77320562255517
2004-03-09,145.13714735697306
2004-03-10,142.66665292783637
2004-03-11,140.1412149108998
2004-03-12,141.05504824827855
2004-03-15,138.79318796997418
2004-03-16,141.04529580587575
2004-03-17,141.6153555194236
2004-03-18,141.6346220349293
2004-03-19,143.66316908617108
2004-03-22,140.41283193074776
2004-03-23,140.55076788203223
2004-03-24,141.33865365305178
2004-03-25,141.6496729737404
2004-03-26,142.08099500759778
2004-03-29,145.3726755088256
2004-03-30,140.97993111154648
2004-03-31,142.21063994543456
2004-04-01,142.27995285418552
2004-04-02,144.8563464303652
2004-04-05,147.52271095624226
2004-04-06,146.1128997444508
2004-04-07,147.9452841190388
2004-04-08,148.1087661163875
2004-04-09,148.1087661163875
2004-04-12,147.25664987129437
2004-04-13,150.358125388348
2004-04-14,148.63988741897788
2004-04-15,149.82875654495015
2004-04-16,149.50759523831906
2004-04-19,149.07823073412715
2004-04-20,149.59305627868665
2004-04-21,149.5616276450784
2004-04-22,148.76353256114868
2004-04-23,149.2070065309151
2004-04-26,148.76062341513082
2004-04-27,148.09705217240614
2004-04-28,147.38162707503778
2004-04-29,144.8747413880688
2004-04-30,143.01946203011283
2004-05-03,142.66086883020387
2004-05-04,144.08250568125635
2004-05-05,148.42419017393007
2004-05-06,147.99464740774474
2004-05-07,145.87230960183396
2004-05-10,139.59473196550343
2004-05-11,140.34080977821506
2004-05-12,140.1839263763631
2004-05-13,142.26976090217178
2004-05-14,142.8642418130758
2004-05-17,141.76614553404883
2004-05-18,142.2280893869601
2004-05-19,143.05767243201356
2004-05-20,143.4141764993246
2004-05-21,143.67038207438677
2004-05-24,144.772901572091
2004-05-25,145.719347929648
2004-05-26,147.4300497007081
2004-05-27,147.69617316371327
2004-05-28,148.60345283447177
2004-05-31,148.60345283447177
2004-06-01,149.32903055381837
2004-06-02,149.05514755265955
2004-06-03,148.46187804854716
2004-06-04,149.7948837427318
2004-06-07,150.62995125131752
2004-06-08,151.23537270376562
2004-06-09,150.3168451155329
2004-06-10,148.73068193305082
2004-06-11,149.09144526871665
2004-06-14,147.23267665485437
2004-06-15,148.01448449726604
2004-06-16,148.71014195048235
2004-06-17,148.80082488765802
2004-06-18,149.69093288213136
2004-06-21,149.34096353708185
2004-06-22,150.03208077339417
2004-06-23,151.10715159910842
