Date,IRELAND GROWTH
1998-12-31,100.0
1999-01-29,110.13434524961995
1999-02-26,104.20180758083076
1999-03-31,105.82890749461284
1999-04-30,103.52701204881927
1999-05-31,89.05014859769949
1999-06-30,90.95225542154725
1999-07-30,89.03709939523912
1999-08-31,89.72001721257884
1999-09-30,82.78650378527743
1999-10-29,80.62101881924907
1999-11-30,85.46543229857463
1999-12-31,91.47215222599851
2000-01-31,89.85063037928366
2000-02-29,90.7723830839006
2000-03-31,96.97244034422845
2000-04-28,88.23948487203756
2000-05-31,83.13783140199575
2000-06-30,77.5053180025343
2000-07-31,76.41422380588877
2000-08-31,76.34931062594781
2000-09-29,77.42224863158373
2000-10-31,84.64683786555925
2000-11-30,76.60867620084596
2000-12-29,74.64712000457725
2001-01-01,74.64712000457725
2001-01-02,73.94489369536818
2001-01-03,70.89842548300189
2001-01-04,71.6072325630807
2001-01-05,71.02252190437366
2001-01-08,70.22634870068833
2001-01-09,70.34057047605617
2001-01-10,69.50734535879705
2001-01-11,70.68757458917955
2001-01-12,70.56515347831382
2001-01-15,71.31014470706464
2001-01-16,70.9057000012741
2001-01-17,71.94687086203585
2001-01-18,71.77400444683073
2001-01-19,72.47692806169825
2001-01-22,72.53203934279844
2001-01-23,72.53976697908793
2001-01-24,76.31319154440921
2001-01-25,77.28367024248497
2001-01-26,77.64869223862918
2001-01-29,78.38027086043454
2001-01-30,75.71911442811236
2001-01-31,76.28504720867207
2001-02-01,75.46412649880607
2001-02-02,75.50060491393683
2001-02-05,76.02328083556188
2001-02-06,76.10562777152028
2001-02-07,78.05461731279051
2001-02-08,78.77026868197207
2001-02-09,77.86210846222829
2001-02-12,78.99004357325049
2001-02-13,80.1856141280545
2001-02-14,78.71601180644008
2001-02-15,79.44548411510823
2001-02-16,79.30414336228998
2001-02-19,79.13539396419742
2001-02-20,79.8688120951272
2001-02-21,79.08663778372645
2001-02-22,79.44595549642598
2001-02-23,79.6062689901237
2001-02-26,78.63207139839743
2001-02-27,78.65548645480844
2001-02-28,78.09649628335825
2001-03-01,78.51414278870139
2001-03-02,76.55164380423687
2001-03-05,76.95093095984693
2001-03-06,76.95320776543562
2001-03-07,75.74466885279983
2001-03-08,73.49810441331782
2001-03-09,72.5821310302417
2001-03-12,71.31868405360925
2001-03-13,70.85669759487755
2001-03-14,70.12972519702224
2001-03-15,73.37810516088044
2001-03-16,72.396009898853
2001-03-19,70.90956266042201
2001-03-20,72.57510824244898
2001-03-21,71.58320961133985
2001-03-22,67.5625196137672
2001-03-23,69.74646516428207
2001-03-26,72.8182687894854
2001-03-27,76.1461685660952
2001-03-28,76.86191730352922
2001-03-29,76.49320971398973
2001-03-30,76.62642212616365
2001-04-02,75.27659856241347
2001-04-03,72.82343979198946
2001-04-04,71.34431436067602
2001-04-05,73.9401706375693
2001-04-06,74.69537247794557
2001-04-09,75.98606512033942
2001-04-10,77.93899865397688
2001-04-11,78.09821877608736
2001-04-12,76.20771745054122
2001-04-13,76.20771745054122
2001-04-16,76.20771745054121
2001-04-17,77.53103148870372
2001-04-18,78.00967418106696
2001-04-19,75.49948002378473
2001-04-20,74.17129465088728
2001-04-23,74.17102994384908
2001-04-24,73.75755695959757
2001-04-25,74.80210086329772
2001-04-26,74.51317244545434
2001-04-27,75.52051371349782
2001-04-30,77.35861330134975
2001-05-01,77.35861330134976
2001-05-02,76.41887531311109
2001-05-03,76.79968091813157
2001-05-04,76.89451830147902
2001-05-07,76.89451830147902
2001-05-08,77.13960861023507
2001-05-09,77.42199529414182
2001-05-10,79.34797997942069
2001-05-11,79.30604283480487
2001-05-14,80.30648619823583
2001-05-15,79.57327496400733
2001-05-16,80.12118650126368
2001-05-17,80.43466706642928
2001-05-18,80.7596111750379
2001-05-21,80.19691812435315
2001-05-22,83.50642694240214
2001-05-23,85.67149254399803
2001-05-24,84.20369241284453
2001-05-25,84.59476538382384
2001-05-28,84.53599885314752
2001-05-29,86.62331015172856
2001-05-30,86.1719394802366
2001-05-31,86.01723396039742
2001-06-01,87.36610439171183
2001-06-04,87.36610439171184
2001-06-05,89.3562809315239
2001-06-06,89.15249302070333
2001-06-07,87.41350393093917
2001-06-08,87.35427745743785
2001-06-11,86.50630531784456
2001-06-12,84.97052672784567
2001-06-13,84.78253899549246
2001-06-14,85.91261891674168
2001-06-15,88.95631107813382
2001-06-18,89.44314814339987
2001-06-19,89.6642347550453
2001-06-20,91.1756959809037
2001-06-21,90.57172091200825
2001-06-22,90.59750923982092
2001-06-25,87.88848716575099
2001-06-26,87.03293419507641
2001-06-27,87.29658300238226
2001-06-28,88.31647939215716
2001-06-29,91.34634491692185
2001-07-02,90.288812128956
2001-07-03,89.45053361416193
2001-07-04,88.33011921270487
2001-07-05,89.38961592191299
2001-07-06,88.40238228176406
2001-07-09,89.31984968406707
2001-07-10,89.69131710353513
2001-07-11,88.8733987264265
2001-07-12,89.46005574981136
2001-07-13,89.66318445559139
2001-07-16,89.161061611847
2001-07-17,87.7519512723311
2001-07-18,88.89214419668589
2001-07-19,91.2116081360196
2001-07-20,88.42797355942112
2001-07-23,90.56279255343921
2001-07-24,87.59755743779957
2001-07-25,83.76793327304763
2001-07-26,83.85731580617046
2001-07-27,85.37583486020581
2001-07-30,84.44564482457838
2001-07-31,84.0880670719978
2001-08-01,84.0228656453999
2001-08-02,83.57402506620556
2001-08-03,82.93885184430978
2001-08-06,80.69612431262503
2001-08-07,80.86125532647092
2001-08-08,81.30318103394393
2001-08-09,78.49077788124335
2001-08-10,78.45220329028966
2001-08-13,80.08828508291917
2001-08-14,80.58081080839257
2001-08-15,78.43403917772994
2001-08-16,77.71162569268813
2001-08-17,77.59046996521099
2001-08-20,77.49870956323475
2001-08-21,77.34383012988171
2001-08-22,75.78499649221095
2001-08-23,76.78490063991612
2001-08-24,78.43417478977507
2001-08-27,78.19162880965557
2001-08-28,78.1171989911891
2001-08-29,77.3194042911809
2001-08-30,75.04093351816081
2001-08-31,75.22001198066465
2001-09-03,75.68421396121745
2001-09-04,75.5950691978722
2001-09-05,77.27227387090963
2001-09-06,78.30382576456552
2001-09-07,76.88698852102276
2001-09-10,75.93197825750788
2001-09-11,74.31277481755855
2001-09-12,70.87788784187798
2001-09-13,73.97254924292724
2001-09-14,71.72370358696281
2001-09-17,69.95663177040903
2001-09-18,70.40493792878405
2001-09-19,64.82235420056239
2001-09-20,63.97754130106759
2001-09-21,63.738845788171304
