Date,ACWI QUALITY
1997-08-08,420.75793941
1997-08-11,418.99109737
1997-08-12,415.86175918
1997-08-13,413.32295762
1997-08-14,414.33652495
1997-08-15,406.37917584
1997-08-18,408.71348116
1997-08-19,413.37989783
1997-08-20,418.71828634
1997-08-21,415.16508495
1997-08-22,412.65500436
1997-08-25,410.83951598
1997-08-26,407.83415759
1997-08-27,408.50424961
1997-08-28,402.90755784
1997-08-29,400.79308664
1997-09-01,401.04897741
1997-09-02,410.10137681
1997-09-03,411.34641622
1997-09-04,412.19691214
1997-09-05,413.61050469
1997-09-08,413.76292892
1997-09-09,414.51497784
1997-09-10,407.75904418
1997-09-11,404.72745373
1997-09-12,408.91792864
1997-09-15,406.7355432
1997-09-16,414.8116368
1997-09-17,414.96945324
1997-09-18,416.27183805
1997-09-19,417.4206194
1997-09-22,420.07005989
1997-09-23,420.27759329
1997-09-24,419.16306431
1997-09-25,417.67528371
1997-09-26,420.63312409
1997-09-29,423.9551638
1997-09-30,421.78745651
1997-10-01,424.31214772
1997-10-02,427.09827585
1997-10-03,429.21508471
1997-10-06,430.22786633
1997-10-07,434.53737623
1997-10-08,431.82799716
1997-10-09,429.23238112
1997-10-10,427.8437722
1997-10-13,430.22039102
1997-10-14,430.0419685
1997-10-15,428.06824309
1997-10-16,424.91067619
1997-10-17,418.94549011
1997-10-20,420.69074218
1997-10-21,427.49272996
1997-10-22,426.26788261
1997-10-23,416.66827433
1997-10-24,414.07745091
1997-10-27,393.02060627
1997-10-28,403.68230012
1997-10-29,406.27969055
1997-10-30,401.12290138
1997-10-31,405.72063647
1997-11-03,414.87868374
1997-11-04,414.73874717
1997-11-05,415.69021514
1997-11-06,413.70646509
1997-11-07,409.08459036
1997-11-10,407.00378176
1997-11-11,409.03556948
1997-11-12,402.16253379
1997-11-13,405.39644267
1997-11-14,409.7880363
1997-11-17,416.91762009
1997-11-18,414.78832947
1997-11-19,416.08095099
1997-11-20,422.16292276
1997-11-21,425.8977547
1997-11-24,419.75616281
1997-11-25,419.84489277
1997-11-26,419.72186094
1997-11-27,420.47914846
1997-11-28,420.91672941
1997-12-01,428.11767416
1997-12-02,427.55570305
1997-12-03,429.57201374
1997-12-04,430.89889655
1997-12-05,433.3233875
1997-12-08,432.84894709
1997-12-09,428.26286356
1997-12-10,425.96652635
1997-12-11,418.69786584
1997-12-12,417.68801847
1997-12-15,419.94204738
1997-12-16,423.72021398
1997-12-17,423.87168712
1997-12-18,420.24481647
1997-12-19,416.15920682
1997-12-22,418.4469377
1997-12-23,414.69196245
1997-12-24,412.57025216
1997-12-25,412.57025216
1997-12-26,414.39452827
1997-12-29,422.24437691
1997-12-30,427.58439556
1997-12-31,426.50069374
1998-01-01,426.50069374
1998-01-02,428.89186772
1998-01-05,430.74789136
1998-01-06,427.21166279
1998-01-07,425.54032663
1998-01-08,423.97618283
1998-01-09,412.45748329
1998-01-12,414.42178089
1998-01-13,420.59276413
1998-01-14,423.1659603
1998-01-15,420.86836277
1998-01-16,426.50032121
1998-01-19,428.22219801
1998-01-20,434.73580281
1998-01-21,432.26664018
1998-01-22,431.03600114
1998-01-23,430.27406664
1998-01-26,430.07463105
1998-01-27,434.07428915
1998-01-28,437.73393628
1998-01-29,440.7073209
1998-01-30,439.25907665
1998-02-02,448.87269926
1998-02-03,450.73794587
1998-02-04,451.57804204
1998-02-05,452.07997953
1998-02-06,454.60206665
1998-02-09,452.85487209
1998-02-10,455.32005794
1998-02-11,455.36480382
1998-02-12,456.24412409
1998-02-13,454.34580499
1998-02-16,455.15403393
1998-02-17,456.88812588
1998-02-18,461.58168382
1998-02-19,460.73301244
1998-02-20,463.26246236
1998-02-23,467.9404307
1998-02-24,464.91207455
1998-02-25,470.02824987
1998-02-26,472.68636209
1998-02-27,472.50516331
1998-03-02,473.73135246
1998-03-03,473.86007389
1998-03-04,469.44141326
1998-03-05,463.17298941
1998-03-06,472.27524497
1998-03-09,472.18595762
1998-03-10,476.19515068
1998-03-11,478.19341151
1998-03-12,479.28288692
1998-03-13,480.43367187
1998-03-16,482.11716779
1998-03-17,483.79873095
1998-03-18,484.8714278
1998-03-19,487.292766
1998-03-20,490.3889183
1998-03-23,491.32754472
1998-03-24,494.38497811
1998-03-25,494.3806657
1998-03-26,493.26021266
1998-03-27,492.64123031
1998-03-30,491.67455545
1998-03-31,494.08485928
1998-04-01,497.8118561
1998-04-02,501.42759702
1998-04-03,503.01065507
1998-04-06,500.95855826
1998-04-07,497.59898935
1998-04-08,494.51788453
1998-04-09,498.06689201
1998-04-10,498.00025766
1998-04-13,496.53433666
1998-04-14,499.4266052
1998-04-15,501.61407002
1998-04-16,496.09667398
1998-04-17,500.45772783
1998-04-20,504.4651455
1998-04-21,506.67316177
1998-04-22,507.00066869
1998-04-23,500.88476593
1998-04-24,497.40256084
1998-04-27,487.93635196
1998-04-28,489.74252229
1998-04-29,492.77682427
1998-04-30,500.44426031
1998-05-01,502.92885234
1998-05-04,506.43919536
1998-05-05,503.90470807
1998-05-06,501.755769
1998-05-07,496.66725723
1998-05-08,502.01622025
1998-05-11,502.40953414
1998-05-12,503.99573968
1998-05-13,504.67576113
1998-05-14,504.03231073
1998-05-15,500.21902705
1998-05-18,496.87765657
1998-05-19,500.50095598
1998-05-20,503.70289657
1998-05-21,502.99400508
1998-05-22,502.43901602
1998-05-25,502.55978209
1998-05-26,498.44438496
1998-05-27,495.9155426
1998-05-28,495.96268635
1998-05-29,492.67493418
1998-06-01,490.53372845
1998-06-02,492.78564873
1998-06-03,491.3006546
1998-06-04,496.44164467
1998-06-05,504.06692679
1998-06-08,505.56959016
1998-06-09,507.16110353
1998-06-10,502.32512704
1998-06-11,495.38937003
1998-06-12,494.98274933
1998-06-15,485.77242082
1998-06-16,492.38043857
1998-06-17,501.80580634
1998-06-18,502.33583507
1998-06-19,500.45065495
1998-06-22,501.16516221
1998-06-23,508.55169413
1998-06-24,513.28065489
1998-06-25,513.94246544
1998-06-26,515.56138541
1998-06-29,518.04067596
1998-06-30,516.51681499
1998-07-01,521.209954
1998-07-02,520.27901459
1998-07-03,520.79528382
1998-07-06,525.17443407
1998-07-07,525.11322265
1998-07-08,528.93067075
1998-07-09,525.06100023
1998-07-10,525.53145676
1998-07-13,529.56537952
1998-07-14,535.47579434
1998-07-15,536.44180379
1998-07-16,539.70355498
1998-07-17,543.03979707
1998-07-20,545.89850544
1998-07-21,538.20050904
1998-07-22,535.50384711
1998-07-23,526.94130492
1998-07-24,527.58938646
1998-07-27,528.04185589
1998-07-28,522.60982139
1998-07-29,518.41255651
1998-07-30,527.67155394
1998-07-31,519.34475765
1998-08-03,513.88241021
1998-08-04,502.00529228
1998-08-05,502.38949736
1998-08-06,503.90477213
1998-08-07,505.49673244
1998-08-10,502.14645968
1998-08-11,494.50061265
1998-08-12,500.90893492
1998-08-13,496.61111567
1998-08-14,495.59604014
1998-08-17,502.29814003
1998-08-18,511.45557286
1998-08-19,511.78642231
1998-08-20,511.06938272
1998-08-21,502.94816908
1998-08-24,506.50484682
1998-08-25,511.1272201
1998-08-26,505.98721307
1998-08-27,489.62779169
1998-08-28,482.62228917
1998-08-31,457.44005318
1998-09-01,468.69185724
1998-09-02,469.60319998
1998-09-03,468.57721884
1998-09-04,467.84414277
1998-09-07,473.12265342
1998-09-08,488.87464022
1998-09-09,484.49140345
1998-09-10,474.03943176
1998-09-11,482.1929138
1998-09-14,490.79743415
1998-09-15,493.95088354
1998-09-16,495.29958942
1998-09-17,482.73861528
1998-09-18,480.48568727
1998-09-21,479.11363293
1998-09-22,485.28039563
1998-09-23,499.18388237
1998-09-24,493.60185055
1998-09-25,492.68894011
1998-09-28,494.66789144
1998-09-29,495.6585143
1998-09-30,483.85679445
1998-10-01,467.99815955
1998-10-02,466.95131268
1998-10-05,458.8725126
1998-10-06,462.61846307
1998-10-07,459.1872474
1998-10-08,453.19870897
1998-10-09,463.05090453
1998-10-12,474.7332491
1998-10-13,473.28667901
1998-10-14,479.82882884
1998-10-15,494.69885587
1998-10-16,499.64898772
1998-10-19,500.10881843
1998-10-20,500.4221306
1998-10-21,502.90805993
1998-10-22,507.09390732
1998-10-23,506.35018703
1998-10-26,507.84148717
1998-10-27,507.33281253
1998-10-28,507.62074891
1998-10-29,514.65627182
1998-10-30,517.30944146
1998-11-02,525.43719171
1998-11-03,523.77827711
1998-11-04,528.61524601
1998-11-05,531.15469166
1998-11-06,534.99736464
1998-11-09,530.58830516
1998-11-10,530.91149308
1998-11-11,530.82220643
1998-11-12,527.21597923
1998-11-13,528.7368943
1998-11-16,535.51158526
1998-11-17,536.13998973
1998-11-18,540.49744481
1998-11-19,546.19603413
1998-11-20,551.48159899
1998-11-23,561.97526963
1998-11-24,559.81048674
1998-11-25,559.26573401
1998-11-26,561.68758292
1998-11-27,565.37283199
1998-11-30,553.35475797
1998-12-01,555.4575391912374
1998-12-02,555.320974972778
1998-12-03,547.4807758119277
1998-12-04,557.4854053444789
1998-12-07,562.2290292475085
1998-12-08,561.8102595086744
1998-12-09,563.7822789138241
1998-12-10,555.8051272678841
1998-12-11,557.3822700173497
1998-12-14,547.3391696102901
1998-12-15,555.3087739230244
1998-12-16,555.3671473073946
1998-12-17,561.4670079119032
1998-12-18,563.8033442109041
1998-12-21,570.7804280972736
1998-12-22,574.6530057913061
1998-12-23,587.3484148860792
1998-12-24,585.0795077854556
1998-12-25,585.1238302517353
1998-12-28,587.2124674595849
1998-12-29,594.6134800825665
1998-12-30,589.4905265477031
1998-12-31,588.7495742480867
1999-01-01,588.7495835739041
1999-01-04,592.1536074680428
1999-01-05,598.5773496918574
1999-01-06,610.6128879253882
1999-01-07,608.0204217566238
1999-01-08,608.3392645073519
1999-01-11,602.117545510546
1999-01-12,591.4783328498016
1999-01-13,587.2751050950445
1999-01-14,580.6926182755615
1999-01-15,591.485865309923
1999-01-18,594.5415114006609
1999-01-19,598.5220825523446
1999-01-20,600.7785966640486
1999-01-21,589.7170204354115
1999-01-22,581.7008016114985
1999-01-25,586.1481868544066
1999-01-26,597.6316342523878
1999-01-27,597.3504118421022
1999-01-28,605.9256677836875
1999-01-29,610.6267913593309
1999-02-01,610.619006115089
1999-02-02,605.4977901290454
1999-02-03,607.0811189816616
1999-02-04,597.6822823217934
1999-02-05,591.4533005772411
1999-02-08,592.7657556735994
1999-02-09,580.3942178679522
1999-02-10,581.8910076871248
1999-02-11,594.8652654064679
1999-02-12,588.0496767188334
1999-02-15,588.07896833479
1999-02-16,591.8158173385251
1999-02-17,584.5486113526787
1999-02-18,587.5738561439946
1999-02-19,588.359741649607
1999-02-22,600.4335949590287
1999-02-23,602.6678038159446
1999-02-24,597.4990027045153
1999-02-25,594.2633080828406
1999-02-26,589.7101407471519
1999-03-01,586.7859050957987
1999-03-02,583.7478504020324
1999-03-03,584.0422394990309
1999-03-04,589.0208949934573
1999-03-05,601.6613745672516
1999-03-08,605.5965978051502
1999-03-09,605.9940808007859
1999-03-10,607.0565719555243
1999-03-11,610.3374126038163
1999-03-12,609.4649237723645
1999-03-15,614.0946759692221
1999-03-16,615.1006019068712
1999-03-17,610.550200069671
1999-03-18,615.941744920913
1999-03-19,610.2624625420586
1999-03-22,609.7093433168474
1999-03-23,596.2094151022379
1999-03-24,598.0791692375126
1999-03-25,608.37042826598
1999-03-26,604.0634629067156
1999-03-29,616.7300697682787
1999-03-30,615.4806292687562
1999-03-31,611.0416079803134
1999-04-01,614.9643332428227
1999-04-02,614.8642110393782
1999-04-05,623.3865309429798
1999-04-06,624.6846701786433
1999-04-07,627.129944331251
1999-04-08,635.653734825123
1999-04-09,637.5223138248357
1999-04-12,638.899516737337
1999-04-13,636.4917326312362
1999-04-14,625.5446823561462
1999-04-15,618.7946119087866
1999-04-16,614.9687641954608
1999-04-19,599.03155814323
1999-04-20,604.0561514055892
1999-04-21,617.9756019600973
1999-04-22,629.8511038879914
1999-04-23,628.9963080652649
1999-04-26,633.9914657182898
1999-04-27,634.0703668270764
1999-04-28,626.2064571735125
1999-04-29,619.81778443017
1999-04-30,619.2612808121378
1999-05-03,624.1729193725122
1999-05-04,618.3994380763685
1999-05-05,622.6764220144155
1999-05-06,618.0456035816807
1999-05-07,620.0643410398505
1999-05-10,620.4507177948744
1999-05-11,626.4829547688373
1999-05-12,629.7015818749335
1999-05-13,631.2757908200917
1999-05-14,619.0449302595608
1999-05-17,620.1280680425243
1999-05-18,619.3907473900705
1999-05-19,623.3073931987587
1999-05-20,623.2357130750945
1999-05-21,618.366036699299
1999-05-24,607.6760270257929
1999-05-25,598.2485927183803
1999-05-26,603.217357939386
1999-05-27,595.459620919249
1999-05-28,603.3904877423224
1999-05-31,603.970161293233
1999-06-01,602.0949161732814
1999-06-02,603.9609251014409
1999-06-03,606.6508465330563
1999-06-04,618.3775073914491
1999-06-07,620.5916554205018
1999-06-08,616.9369681156408
1999-06-09,618.3692965786746
1999-06-10,610.9540627670239
1999-06-11,608.5859323776614
1999-06-14,605.6724988028658
1999-06-15,606.7258309757276
1999-06-16,617.4048930387651
1999-06-17,620.9996065074267
1999-06-18,622.684618282325
1999-06-21,627.7631848966807
1999-06-22,623.2816403792306
1999-06-23,619.4086948240978
1999-06-24,614.0635008739492
1999-06-25,615.292441614635
1999-06-28,619.6412398878829
1999-06-29,626.7198756900548
1999-06-30,634.7450645286094
1999-07-01,641.8806636972048
1999-07-02,646.6675794882303
1999-07-05,649.1629777810012
1999-07-06,645.9707029288535
1999-07-07,645.968192225373
1999-07-08,644.2724574294306
1999-07-09,646.6556713481157
1999-07-12,646.546769989933
1999-07-13,644.0558097542581
1999-07-14,646.7521086384982
1999-07-15,652.7386409307618
1999-07-16,654.6223413780414
1999-07-19,650.2631185237385
1999-07-20,638.3276706543844
1999-07-21,639.757470818736
1999-07-22,631.8240047229355
1999-07-23,627.2268247777452
1999-07-26,625.3808470832228
1999-07-27,631.64221927339
1999-07-28,634.4211980545609
1999-07-29,624.4795884344319
1999-07-30,624.3071821354865
1999-08-02,623.8606504103993
1999-08-03,621.8026963775164
1999-08-04,616.2185885844009
1999-08-05,615.4992028981618
1999-08-06,611.4249621642074
1999-08-09,610.4143721541574
1999-08-10,603.5637903272321
1999-08-11,608.3115660159258
1999-08-12,611.5272640526707
1999-08-13,621.9666240765426
1999-08-16,625.7208898289073
1999-08-17,627.8147794644008
1999-08-18,623.6475397060284
1999-08-19,620.9988301840635
1999-08-20,628.7463926607152
1999-08-23,638.8408007674143
1999-08-24,639.544025881352
1999-08-25,649.196530401108
1999-08-26,642.1140624736055
1999-08-27,637.626497731546
1999-08-30,632.3980483474047
1999-08-31,628.0641539195665
1999-09-01,633.588152183675
1999-09-02,630.744030560087
1999-09-03,645.1162449241356
1999-09-06,647.3655022846599
1999-09-07,643.7793665194591
1999-09-08,641.0085492771586
1999-09-09,644.0576229246973
1999-09-10,644.4573099595998
1999-09-13,639.8464392481759
1999-09-14,636.9379719328111
1999-09-15,629.2558778238912
1999-09-16,629.1600467392894
1999-09-17,634.2389519126832
1999-09-20,637.1346983723234
1999-09-21,627.7009396886276
1999-09-22,626.7967405616785
1999-09-23,615.9309827086843
1999-09-24,612.02990412223
1999-09-27,616.6284538008155
1999-09-28,614.8640531261062
1999-09-29,607.45492278169
1999-09-30,611.5161497245768
1999-10-01,612.5800271028634
1999-10-04,620.9528776823444
1999-10-05,621.6808793183611
1999-10-06,630.4954463660034
1999-10-07,631.0745391708306
1999-10-08,637.5623851977384
1999-10-11,640.0560108369161
1999-10-12,631.5869818751039
1999-10-13,620.3098901457427
1999-10-14,619.3132474675582
1999-10-15,605.2051270771656
1999-10-18,604.1975240944254
1999-10-19,611.5146390525776
1999-10-20,619.918716080029
1999-10-21,615.484505662019
1999-10-22,622.6433397204215
1999-10-25,619.2228236162753
1999-10-26,616.214087817087
1999-10-27,617.0340581159235
1999-10-28,632.0515210183592
1999-10-29,642.2156801785044
1999-11-01,641.7991906849302
1999-11-02,638.0541900804468
1999-11-03,642.6650256246301
1999-11-04,645.1511408507386
1999-11-05,646.6425657325929
1999-11-08,649.6766200061446
1999-11-09,646.7405765633966
1999-11-10,648.9169132839886
1999-11-11,653.4965285519365
1999-11-12,654.0599127424614
1999-11-15,653.016742935567
1999-11-16,659.8391921652656
1999-11-17,659.0104358530233
1999-11-18,667.1589622670084
1999-11-19,668.0248958912996
1999-11-22,672.3182087827576
1999-11-23,669.9482505665962
1999-11-24,672.5752133020843
1999-11-25,675.5252827114545
1999-11-26,676.2489957999445
1999-11-29,677.7446756055479
1999-11-30,666.2525397847486
1999-12-01,672.9554609187866
1999-12-02,680.1750454731463
1999-12-03,691.2640178862763
1999-12-06,691.2188459624157
1999-12-07,688.7474806563044
1999-12-08,688.5109072560432
1999-12-09,689.4226684719742
1999-12-10,690.6689033015654
1999-12-13,691.6507068006547
1999-12-14,684.8884119106445
1999-12-15,690.0253139978311
1999-12-16,695.942483160831
1999-12-17,696.5520862037858
1999-12-20,698.6975897679384
1999-12-21,699.1219445250991
1999-12-22,701.8692492750514
1999-12-23,713.6686703050246
1999-12-24,714.5778606379599
1999-12-27,714.4853713412273
1999-12-28,714.3921270273637
1999-12-29,716.055025833086
1999-12-30,718.8127446928644
1999-12-31,718.3018941201076
2000-01-03,723.7759801134486
2000-01-04,697.1311019491656
2000-01-05,691.8670837682853
2000-01-06,681.0918709829031
2000-01-07,704.5331089215537
2000-01-10,713.1754425065637
2000-01-11,707.2504679581317
2000-01-12,702.6121901518537
2000-01-13,709.4804652951582
2000-01-14,718.2318222510999
2000-01-17,718.5554479291849
2000-01-18,713.1712422520886
2000-01-19,711.0251312345299
2000-01-20,706.9891575729023
2000-01-21,705.3800314286028
2000-01-24,690.3839695604369
2000-01-25,691.31888873147
2000-01-26,687.1399768562327
2000-01-27,683.9386476111692
2000-01-28,672.4643511778964
2000-01-31,677.6405153286115
2000-02-01,685.9690016007376
2000-02-02,685.5495114971523
2000-02-03,694.7927402879991
2000-02-04,695.2984389754856
2000-02-07,697.0709658317625
2000-02-08,705.9911668107184
2000-02-09,697.5921652778668
2000-02-10,699.7004787901985
2000-02-11,687.527558949988
2000-02-14,689.2846848985555
2000-02-15,689.4318920160708
2000-02-16,684.8411502949308
2000-02-17,688.1570800194829
2000-02-18,675.1173562633049
2000-02-21,674.3078620366027
2000-02-22,677.1941060728143
2000-02-23,684.8337337090306
2000-02-24,683.0771162348527
2000-02-25,678.4380637547038
2000-02-28,678.2478390770113
2000-02-29,685.3871539072072
2000-03-01,692.822970653284
2000-03-02,699.759593252101
2000-03-03,711.417758404246
2000-03-06,705.6846854715988
2000-03-07,689.193733032951
2000-03-08,692.2872585241768
2000-03-09,710.0923498711647
2000-03-10,707.7635788419656
2000-03-13,698.870185518353
2000-03-14,690.106909769231
2000-03-15,696.8044355344621
2000-03-16,720.5749615756519
2000-03-17,723.8634286931144
2000-03-20,724.6520824048691
2000-03-21,737.6423886452817
2000-03-22,741.3797850086571
2000-03-23,749.2534759871726
2000-03-24,753.1123870309991
2000-03-27,752.6702077097332
2000-03-28,744.1098328402436
2000-03-29,740.618297034758
2000-03-30,727.4796245600435
2000-03-31,731.769508320219
2000-04-03,730.9102095792374
2000-04-04,731.5814682193707
2000-04-05,726.1111368488171
2000-04-06,732.7094097126031
2000-04-07,743.8347589525277
2000-04-10,737.8353069592054
2000-04-11,731.6385278208069
2000-04-12,716.5266776538585
2000-04-13,703.5178364356116
2000-04-14,667.7614435763176
2000-04-17,683.9293492112047
2000-04-18,700.2554081486493
2000-04-19,694.7949486508652
2000-04-20,697.4767476898451
2000-04-21,697.8415306150123
2000-04-24,693.795580615915
2000-04-25,709.6260423405896
2000-04-26,705.2675725817855
2000-04-27,707.2028021312977
2000-04-28,706.9880208628423
2000-05-01,712.3035404352366
2000-05-02,705.3314553161426
2000-05-03,688.9381954457164
2000-05-04,685.9912678247402
2000-05-05,694.8983059641595
2000-05-08,687.1797693926203
2000-05-09,682.8538790634193
2000-05-10,668.9238502337222
2000-05-11,680.121397761592
2000-05-12,687.3007097254737
2000-05-15,695.6419005392313
2000-05-16,703.5160268705803
2000-05-17,692.0277586214554
2000-05-18,686.8349977640024
2000-05-19,673.3636858743099
2000-05-22,668.6000618871058
2000-05-23,658.9545773198457
2000-05-24,666.9957041280675
2000-05-25,664.7710961122302
2000-05-26,665.0498843126226
2000-05-29,667.2904577787939
2000-05-30,686.4330511477085
2000-05-31,682.7064115065931
2000-06-01,695.2803002079721
2000-06-02,712.639317841053
2000-06-05,709.9325314759816
2000-06-06,708.3786603987663
2000-06-07,714.4040507463495
2000-06-08,711.9939819342192
2000-06-09,710.1075122938427
2000-06-12,702.533837032958
2000-06-13,711.9251312453453
2000-06-14,715.8022513136822
2000-06-15,719.1592078970828
2000-06-16,719.1091063225999
2000-06-19,728.7658879751988
2000-06-20,727.7540023811945
2000-06-21,729.1416766872472
2000-06-22,714.9022763178443
2000-06-23,709.0939461619683
2000-06-26,712.7578819859166
2000-06-27,711.3840545308489
2000-06-28,714.2231494431118
2000-06-29,707.0286549641587
2000-06-30,719.7102751686964
2000-07-03,724.853937089458
2000-07-04,725.2662150521825
2000-07-05,715.3580547289229
2000-07-06,718.8139019381425
2000-07-07,728.4173538247779
2000-07-10,726.3607437442673
2000-07-11,724.3766906782033
2000-07-12,729.122886059391
2000-07-13,727.9813686472157
2000-07-14,732.6408955448693
2000-07-17,735.9721248419037
2000-07-18,727.3741992336361
2000-07-19,719.4030242399717
2000-07-20,725.8616117505201
2000-07-21,717.6228902790459
2000-07-24,713.7978856941257
2000-07-25,714.9054285201448
2000-07-26,708.7755120881347
2000-07-27,703.3510497610162
2000-07-28,692.827666016768
2000-07-31,695.9021886041068
2000-08-01,697.4733916326389
2000-08-02,695.830583632766
2000-08-03,695.393636266751
2000-08-04,697.8057344061153
2000-08-07,703.7900656760291
2000-08-08,704.4638913944058
2000-08-09,698.7248961356469
2000-08-10,694.8720743322701
2000-08-11,698.0420271492541
2000-08-14,705.5957892839082
2000-08-15,703.1966442890559
2000-08-16,702.9423012211255
2000-08-17,707.1559947695957
2000-08-18,704.3701748146474
2000-08-21,708.038651036952
2000-08-22,707.8185038878732
2000-08-23,709.5259836936854
2000-08-24,711.3023108034176
2000-08-25,711.8429091712397
2000-08-28,713.194339756449
2000-08-29,710.5198089409387
2000-08-30,707.9067741709371
2000-08-31,712.8906532888781
2000-09-01,719.1718792095869
2000-09-04,721.61106800379
2000-09-05,710.6064793452431
2000-09-06,699.7367483901282
2000-09-07,702.4819553668115
2000-09-08,694.7140974395683
2000-09-11,689.9984351944196
2000-09-12,687.6000468102146
2000-09-13,687.1682791328841
2000-09-14,685.38154097089
2000-09-15,678.4450431629258
2000-09-18,669.6150121133788
2000-09-19,677.3776519899508
2000-09-20,676.0690024681255
2000-09-21,676.2920567332807
2000-09-22,678.8899373071126
2000-09-25,673.1227570484384
2000-09-26,665.748285690846
