Date,ACWI ex USA QUALITY
2000-06-16,1316.7769209388114
2000-06-19,1319.0243909251665
2000-06-20,1334.6740768505279
2000-06-21,1316.7510676728593
2000-06-22,1296.312523611411
2000-06-23,1287.63846520303
2000-06-26,1286.1660157851518
2000-06-27,1288.7830486430653
2000-06-28,1300.6194731258042
2000-06-29,1284.3607358277143
2000-06-30,1304.1815325513517
2000-07-03,1319.6726082176772
2000-07-04,1320.4501813012282
2000-07-05,1326.5228191327988
2000-07-06,1323.637983783155
2000-07-07,1335.6652889564355
2000-07-10,1336.8129673348287
2000-07-11,1330.6975614970181
2000-07-12,1341.0407320241732
2000-07-13,1338.1513214064003
2000-07-14,1343.3390326324545
2000-07-17,1349.2127102601285
2000-07-18,1333.877528169418
2000-07-19,1317.027500808694
2000-07-20,1327.855503177486
2000-07-21,1322.2084446269685
2000-07-24,1320.6707565369788
2000-07-25,1327.111487558341
2000-07-26,1330.208886843656
2000-07-27,1298.5597725618743
2000-07-28,1280.359950001607
2000-07-31,1286.7166214158246
2000-08-01,1286.934117744943
2000-08-02,1279.104651636794
2000-08-03,1259.126610383157
2000-08-04,1269.9674387253303
2000-08-07,1276.762106988341
2000-08-08,1273.6116241756013
2000-08-09,1278.5950943782095
2000-08-10,1284.2796298439716
2000-08-11,1281.2085000637114
2000-08-14,1292.9913648177285
2000-08-15,1295.281313923612
2000-08-16,1303.0809032129923
2000-08-17,1303.0224723960732
2000-08-18,1298.3418408873065
2000-08-21,1296.7501264732282
2000-08-22,1298.6237262490147
2000-08-23,1288.6993038910825
2000-08-24,1296.6815489774096
2000-08-25,1302.3556391780376
2000-08-28,1298.2724380517614
2000-08-29,1288.1541062969595
2000-08-30,1286.4431159826972
2000-08-31,1292.4853091841644
2000-09-01,1317.1699569717525
2000-09-04,1327.7647896037922
2000-09-05,1300.5176696456479
2000-09-06,1280.4631610033182
2000-09-07,1266.9106382918476
2000-09-08,1245.4324991279298
2000-09-11,1233.920293817108
2000-09-12,1227.5745752468272
2000-09-13,1228.8584480844424
2000-09-14,1239.4922168632552
2000-09-15,1225.4907111371017
2000-09-18,1201.488818697364
2000-09-19,1207.4923013149526
2000-09-20,1199.8013901318543
2000-09-21,1188.0527968597248
2000-09-22,1212.5373592532478
2000-09-25,1223.7138589269493
2000-09-26,1213.4883280996685
2000-09-27,1212.1654063970357
2000-09-28,1215.9682341821456
2000-09-29,1215.4248635695988
2000-10-02,1220.6866698692409
2000-10-03,1219.5235940399687
2000-10-04,1212.8659456218138
2000-10-05,1216.4335364980539
2000-10-06,1207.9730826967495
2000-10-09,1188.5789161345606
2000-10-10,1187.261475248539
2000-10-11,1167.2894314664998
2000-10-12,1153.8408907801909
2000-10-13,1161.4571877750175
2000-10-16,1158.2003235370235
2000-10-17,1144.4187544028587
2000-10-18,1131.3988269062859
2000-10-19,1149.0556236273376
2000-10-20,1152.6765162115933
2000-10-23,1156.8862489032163
2000-10-24,1177.6229481529012
2000-10-25,1146.0572744310632
2000-10-26,1139.7613709170857
2000-10-27,1155.7747346699064
2000-10-30,1156.836675263594
2000-10-31,1169.605950071265
2000-11-01,1185.0762592370666
2000-11-02,1190.940511013735
2000-11-03,1202.9916658182622
2000-11-06,1205.6070325754013
2000-11-07,1200.1653786639495
2000-11-08,1197.1463113851546
2000-11-09,1187.2692697268985
2000-11-10,1174.8068150669262
2000-11-13,1152.7688790650811
2000-11-14,1167.6312533685757
2000-11-15,1170.1113984924589
2000-11-16,1153.6523886592838
2000-11-17,1151.9430535827391
2000-11-20,1135.8806062002816
2000-11-21,1137.9500832077106
2000-11-22,1113.9906170923045
2000-11-23,1116.7416972085205
2000-11-24,1127.4906561777168
2000-11-27,1147.7479900558692
2000-11-28,1137.5381176477374
2000-11-29,1132.0505952052854
2000-11-30,1127.5760685653372
2000-12-01,1141.9412473159875
2000-12-04,1143.5365318419692
2000-12-05,1178.6279127222226
2000-12-06,1176.2172662241644
2000-12-07,1169.66566488546
2000-12-08,1180.900504661862
2000-12-11,1188.333501718038
2000-12-12,1177.186040455527
2000-12-13,1168.8567021106865
2000-12-14,1172.4456630460127
2000-12-15,1155.4920214162955
2000-12-18,1153.5675073592654
2000-12-19,1152.179636932319
2000-12-20,1133.3363400102294
2000-12-21,1122.7236326021707
2000-12-22,1138.2554796513366
2000-12-25,1138.8865960130988
2000-12-26,1141.5912779504429
2000-12-27,1154.7252219117336
2000-12-28,1161.2010067435515
2000-12-29,1170.804722337468
2001-01-01,1170.1345503102946
2001-01-02,1158.9844721971747
2001-01-03,1144.2809354355609
2001-01-04,1161.829053210785
2001-01-05,1157.2714554051256
2001-01-08,1150.787859110183
2001-01-09,1136.92808860075
2001-01-10,1132.4686841245377
2001-01-11,1153.2541155900697
2001-01-12,1159.805118141582
2001-01-15,1156.415065371718
2001-01-16,1147.300618766939
2001-01-17,1164.3908161766626
2001-01-18,1179.2336150734923
2001-01-19,1180.8874702096912
2001-01-22,1177.5643944454737
2001-01-23,1177.3562753925576
2001-01-24,1169.9082775276577
2001-01-25,1169.9891673668658
2001-01-26,1164.9883581312963
2001-01-29,1162.482850212123
2001-01-30,1168.4286645140219
2001-01-31,1182.2081754805647
2001-02-01,1180.8144146678378
2001-02-02,1165.916514314702
2001-02-05,1163.4970223084858
2001-02-06,1160.615117208992
2001-02-07,1143.1705636837225
2001-02-08,1129.647287989013
2001-02-09,1117.4544295967846
2001-02-12,1127.941074818615
2001-02-13,1125.8778552911228
2001-02-14,1111.0215460484253
2001-02-15,1117.7038120502918
2001-02-16,1097.689285195999
2001-02-19,1096.4801009326086
2001-02-20,1079.2080753345485
2001-02-21,1078.9391799949267
2001-02-22,1065.5753715215353
2001-02-23,1046.6572660724107
2001-02-26,1055.2352460864329
2001-02-27,1061.1096608613718
2001-02-28,1063.5366638280761
2001-03-01,1061.4070489220994
2001-03-02,1065.3980254058743
2001-03-05,1071.5273407691739
2001-03-06,1083.2623506063223
2001-03-07,1081.7574621571687
2001-03-08,1076.042649291207
2001-03-09,1064.4575512367865
2001-03-12,1030.1320878182923
2001-03-13,1009.825649188463
2001-03-14,995.3264295214774
2001-03-15,1006.9741907101854
2001-03-16,977.6677027515916
2001-03-19,975.5757574773252
2001-03-20,988.5740483456987
2001-03-21,972.4971461725669
2001-03-22,931.6349461864266
2001-03-23,962.2013560623648
2001-03-26,988.7005811332833
2001-03-27,1003.319832578954
2001-03-28,982.7462988554855
2001-03-29,969.9686230960849
2001-03-30,975.5056099345155
2001-04-02,964.0481100969245
2001-04-03,941.0832876098646
2001-04-04,947.7745662781466
2001-04-05,970.0654568005048
2001-04-06,970.8010861356867
2001-04-09,978.0287710388453
2001-04-10,989.9800446442609
2001-04-11,992.8005314611956
2001-04-12,1002.9578450150894
2001-04-13,1002.902308885508
2001-04-16,994.7121981776713
2001-04-17,991.2069200039472
2001-04-18,1015.6105549994726
2001-04-19,1032.249272219533
2001-04-20,1032.7334515647576
2001-04-23,1022.0591483520409
2001-04-24,1018.9886197250055
2001-04-25,1022.639812349358
2001-04-26,1032.655635086083
2001-04-27,1038.78589192094
2001-04-30,1047.2450188217977
2001-05-01,1051.4276650473369
2001-05-02,1056.147394107884
2001-05-03,1043.8033403552095
2001-05-04,1049.0074986434868
2001-05-07,1053.37949287587
2001-05-08,1049.4114133016915
2001-05-09,1038.389048286736
2001-05-10,1052.3554735442501
2001-05-11,1042.1209269910553
2001-05-14,1025.884231364547
2001-05-15,1036.4592892399173
2001-05-16,1043.5669915219503
2001-05-17,1056.722779396409
2001-05-18,1061.22463480636
2001-05-21,1068.158120616736
2001-05-22,1070.580089533951
2001-05-23,1058.1408550576627
2001-05-24,1052.6098217716783
2001-05-25,1045.429864626115
2001-05-28,1049.2176273904586
2001-05-29,1039.1025210626692
2001-05-30,1026.2448687598492
2001-05-31,1017.2915281415419
2001-06-01,1017.7403837968249
2001-06-04,1021.9485169474359
2001-06-05,1031.717733498561
2001-06-06,1027.8452218319937
2001-06-07,1030.1148442429505
2001-06-08,1028.8835095498418
2001-06-11,1011.1239063950288
2001-06-12,989.5668555935765
2001-06-13,995.0407946683671
2001-06-14,987.5947270719862
2001-06-15,981.5457607398471
2001-06-18,973.9801158798535
2001-06-19,973.4606871868275
2001-06-20,966.6398796207349
2001-06-21,971.0272699233349
2001-06-22,974.6750246390129
2001-06-25,974.539933622266
2001-06-26,965.7990044514912
2001-06-27,963.5241086773684
2001-06-28,960.479809417777
2001-06-29,971.0187245504354
2001-07-02,978.6355149875033
2001-07-03,967.5036289607888
2001-07-04,960.330692696966
2001-07-05,944.7576661599458
2001-07-06,931.9216452234748
2001-07-09,931.973397397809
2001-07-10,931.636607599893
2001-07-11,925.3477260699519
2001-07-12,934.4478842746433
2001-07-13,934.9534825614396
2001-07-16,930.0183024367643
2001-07-17,919.2496438096906
2001-07-18,924.0529709770823
2001-07-19,939.8112772476579
2001-07-20,938.0490747986015
2001-07-23,933.2653905189392
2001-07-24,927.550171833495
2001-07-25,924.7941211643919
2001-07-26,931.9274228463589
2001-07-27,944.8738756304567
2001-07-30,951.8127104225175
2001-07-31,964.4011355956532
2001-08-01,974.7417590437713
2001-08-02,982.4008587136514
2001-08-03,975.5286883477702
2001-08-06,968.6771656390289
2001-08-07,966.4250164608302
2001-08-08,955.703043806886
2001-08-09,946.5107690545941
2001-08-10,946.6771227768247
2001-08-13,950.9556125485101
2001-08-14,960.1596449127002
2001-08-15,964.6097348750457
2001-08-16,956.5519475886493
2001-08-17,944.6632172445981
2001-08-20,937.4439522565523
2001-08-21,948.9341575671898
2001-08-22,952.0333676539052
2001-08-23,949.1030285489362
2001-08-24,957.2003355801778
2001-08-27,959.8606559496903
2001-08-28,951.46556096302
2001-08-29,946.3195641218845
2001-08-30,931.3420792753553
2001-08-31,932.9527827518244
2001-09-03,922.9253624704843
2001-09-04,923.0761099824801
2001-09-05,911.1720641191782
2001-09-06,897.0551397091585
2001-09-07,893.9370925658261
2001-09-10,882.8894199462745
2001-09-11,853.3490645386506
2001-09-12,859.9114403888572
2001-09-13,864.1494452998634
2001-09-14,840.0677165525236
2001-09-17,846.1142252833819
2001-09-18,842.4778444612894
2001-09-19,836.069318697857
2001-09-20,814.7740909585634
2001-09-21,784.543748078849
2001-09-24,811.336762844512
2001-09-25,821.8964364011781
2001-09-26,824.3202802595044
2001-09-27,831.3138479008999
2001-09-28,847.7807387182961
2001-10-01,838.088052395462
2001-10-02,842.4766259989494
2001-10-03,846.5106014688474
2001-10-04,866.5843283596389
2001-10-05,870.6003843059491
2001-10-08,871.664171033942
2001-10-09,873.6294770870318
2001-10-10,883.7123524060887
2001-10-11,895.065424869651
2001-10-12,896.8421853253581
2001-10-15,884.8987826987235
2001-10-16,890.3852912835495
2001-10-17,903.5079729334009
2001-10-18,886.6035784478935
2001-10-19,877.1073766444983
2001-10-22,882.1812195408588
2001-10-23,895.8010649154796
2001-10-24,898.3146490351143
2001-10-25,891.027644630289
2001-10-26,905.0959800335553
2001-10-29,898.8863946944095
2001-10-30,883.6715692937748
2001-10-31,889.2274498066033
2001-11-01,900.9840031010098
2001-11-02,904.5591764119179
2001-11-05,917.364701704347
2001-11-06,919.2741091274655
2001-11-07,920.727972372042
2001-11-08,931.6631998989767
2001-11-09,927.349742599931
2001-11-12,915.0115273652773
2001-11-13,926.6978041262017
2001-11-14,931.1829278193286
2001-11-15,934.3025615750187
2001-11-16,941.6093386058197
2001-11-19,941.332764749074
2001-11-20,930.9208560090701
2001-11-21,927.9405224699176
2001-11-22,938.5974190285184
2001-11-23,934.2061739255319
2001-11-26,939.6384962027824
2001-11-27,933.183948884069
2001-11-28,924.0543800216004
2001-11-29,921.1158325940303
2001-11-30,932.8958891729832
2001-12-03,928.7662594692695
2001-12-04,944.3526130773959
2001-12-05,966.6445728920497
2001-12-06,970.1283843438373
2001-12-07,962.0251674724499
2001-12-10,946.787032868224
2001-12-11,948.5173044840709
2001-12-12,951.5571001919326
2001-12-13,937.586057869548
2001-12-14,932.8089836830081
2001-12-17,946.8044604892411
2001-12-18,949.2805789695753
2001-12-19,943.1122426840494
2001-12-20,941.0890669739439
2001-12-21,945.840257783083
2001-12-24,942.1579786078252
2001-12-25,942.62436686946
2001-12-26,944.43381111498
2001-12-27,959.9358726537765
2001-12-28,966.2491241164684
2001-12-31,971.4935016237029
2002-01-01,971.3937771656831
2002-01-02,970.9426302207204
2002-01-03,981.9362237427556
2002-01-04,983.3534777369131
2002-01-07,980.5209900018542
2002-01-08,971.6799526218472
2002-01-09,973.774358740247
2002-01-10,965.9628681706328
2002-01-11,968.2459485857576
2002-01-14,958.5380233882704
2002-01-15,958.7423177944187
2002-01-16,944.4309072225303
2002-01-17,947.5103556340897
2002-01-18,947.7382152739982
2002-01-21,944.6134295408683
2002-01-22,945.0096444367731
2002-01-23,953.8144685345544
2002-01-24,960.2992699518588
2002-01-25,949.5483522854843
2002-01-28,953.5160882819355
2002-01-29,945.0298654391127
2002-01-30,935.575843968876
2002-01-31,949.5602344202266
2002-02-01,952.9093311474675
2002-02-04,952.7503108523914
2002-02-05,943.4352684775463
2002-02-06,944.4278115470731
2002-02-07,944.4478203361048
2002-02-08,946.6804210087947
2002-02-11,957.2594912581472
2002-02-12,961.4734578593652
2002-02-13,965.2377255692331
2002-02-14,974.5871970058014
2002-02-15,973.2989688286639
2002-02-18,968.0892935465796
2002-02-19,957.8463043617471
2002-02-20,949.9767639721516
2002-02-21,953.8051763977502
2002-02-22,951.9668612438658
2002-02-25,958.1570640313425
2002-02-26,962.9275098917074
2002-02-27,974.3817367797808
2002-02-28,971.1911073682925
2002-03-01,979.1510384578168
2002-03-04,999.5302252965705
2002-03-05,997.6260849500153
2002-03-06,1004.0522078735685
2002-03-07,1013.5873523357596
2002-03-08,1014.6823109414878
2002-03-11,1014.2657364989731
2002-03-12,1005.5434739037368
2002-03-13,1006.8240594113034
2002-03-14,1010.9526327758435
2002-03-15,1014.7517314047809
2002-03-18,1016.0481014334705
2002-03-19,1019.645943876527
2002-03-20,1015.950871624893
2002-03-21,1010.58363918409
2002-03-22,1014.3873985993083
2002-03-25,1005.9929266478615
2002-03-26,1007.1436347599308
2002-03-27,1010.4510111507375
2002-03-28,1021.3351869066424
2002-03-29,1021.076739912899
2002-04-01,1028.3954156602395
2002-04-02,1028.3736545359063
2002-04-03,1024.696345782528
2002-04-04,1013.3332509237043
2002-04-05,1013.2647330673357
2002-04-08,999.4637932533379
2002-04-09,1000.961767102101
2002-04-10,1006.4473098729413
2002-04-11,998.6916752123836
2002-04-12,998.4297681103079
2002-04-15,1006.3167298823676
2002-04-16,1020.6604943472653
2002-04-17,1028.9489708633012
2002-04-18,1023.4442811756603
2002-04-19,1020.5584060399505
2002-04-22,1018.5967931083381
2002-04-23,1020.750527416177
2002-04-24,1020.4788476289824
2002-04-25,1016.4705590903457
2002-04-26,1011.3565651489871
2002-04-29,1007.7324319345188
2002-04-30,1012.1160925264758
2002-05-01,1014.8566848235714
2002-05-02,1013.6052290800401
2002-05-03,1017.3877721807943
2002-05-06,1014.1801875436767
2002-05-07,1003.0651441093839
2002-05-08,1017.2205905966368
2002-05-09,1014.1345011691022
